============ BLACKJACK AI LOG ============
R115 c1 b4064 m50776.5 rH
R116 c1 b3744 m46712.5 rL
R117 c3 b3870 m42968.5 rL
R118 c3 b3519 m39098.5 rW
R119 c3 b3843 m42617.5 rS
R120 c3 b3663 m40696.0 rJ
R121 c2 b4158 m46191.0 rL
R122 c2 b3789 m42033.0 rU
R123 c1 b3672 m45822.0 rD
R124 c1 b3672 m45822.0 rH
R125 c1 b3080 m38478.0 rW
R126 c2 b3328 m41558.0 rB
R127 c1 b3064 m38230.0 rW
R128 c2 b3304 m41294.0 rL
R129 c4 b3420 m37990.0 rW
R130 c2 b3735 m41410.0 rU
R131 c2 b4068 m45145.0 rB
R132 c2 b3288 m41077.0 rL
R133 c2 b3024 m37789.0 rU
R134 c2 b3272 m40813.0 rL
R135 c3 b3384 m37541.0 rW
R136 c3 b3690 m40925.0 rL
R137 c1 b2984 m37235.0 rU
R138 c3 b3897 m43203.0 rW
R139 c2 b4239 m47100.0 rU
R140 c1 b4112 m51339.0 rL
R141 c3 b3888 m43115.0 rW
R142 c4 b4239 m47003.0 rB
R143 c3 b3852 m42764.0 rS
R144 c2 b3681 m40838.0 rU
R145 c0 b3122 m44519.0 rW
R146 c0 b3339 m47641.0 rJ
R147 c0 b3162 m52650.0 rL
R148 c0 b2970 m49488.0 rU
R149 c0 b3150 m52458.0 rU
R150 c-1 b2785 m55608.0 rU
R151 c1 b4672 m58393.0 rL
R152 c1 b3766 m53721.0 rW
R153 c0 b3450 m57487.0 rL
R154 c1 b4328 m54037.0 rU
R155 c1 b4672 m58365.0 rU
R156 c4 b5679 m63037.0 rW
R157 c3 b6192 m68716.0 rW
R158 c4 b8110 m81100.0 rB
R159 c3 b6570 m72990.0 rH
R160 c3 b5985 m66420.0 rB
R161 c3 b5445 m60435.0 rL
R162 c4 b5500 m54990.0 rD
R163 c3 b4950 m54990.0 rW
R164 c3 b5400 m59940.0 rL
R165 c4 b5460 m54540.0 rL
R166 c3 b4419 m49080.0 rU
R167 c2 b4815 m53499.0 rL
R168 c3 b4383 m48684.0 rJ
R169 c2 b4977 m55259.0 rU
R170 c2 b4824 m60236.0 rB
R171 c2 b4995 m55412.0 rL
R172 c3 b4095 m45422.0 rW
R173 c2 b4464 m49517.0 rU
R174 c2 b4860 m53981.0 rH
R175 c2 b4428 m49121.0 rL
R176 c2 b4023 m44693.0 rU
R177 c3 b4752 m52739.0 rL
R178 c2 b3840 m47987.0 rS
R179 c2 b4149 m46067.0 rL
R180 c4 b4200 m41918.0 rB
R181 c4 b3402 m37718.0 rB
R182 c5 b3440 m34316.0 rW
R183 c4 b3780 m37756.0 rW
R184 c3 b3744 m41536.0 rL
R185 c3 b3402 m37792.0 rW
R186 c1 b3296 m41194.0 rJ
R187 c2 b4158 m46138.0 rD
R188 c2 b4158 m46138.0 rW
R189 c1 b4024 m50296.0 rW
R190 c1 b4352 m54320.0 rW
R191 c1 b4696 m58672.0 rB
R192 c1 b3780 m53976.0 rL
R193 c0 b3514 m50196.0 rD
R194 c0 b3012 m50196.0 rL
R195 c1 b3094 m44172.0 rU
R196 c3 b4536 m50360.0 rL
R197 c3 b4131 m45824.0 rL
R198 c2 b3753 m41693.0 rL
R199 c3 b3420 m37940.0 rH
R200 c2 b3114 m34520.0 rU
R201 c2 b3393 m37634.0 rH
R202 c2 b3087 m34241.0 rL
R203 c3 b2808 m31154.0 rU
R204 c3 b3060 m33962.0 rL
R205 c2 b2480 m30902.0 rU
R206 c1 b2672 m33382.0 rW
R207 c0 b2716 m38726.0 rW
R208 c0 b2905 m41442.0 rL
R209 c1 b3088 m38537.0 rH
R210 c1 b2840 m35449.0 rJ
R211 c0 b2786 m39709.0 rL
R212 c2 b2960 m36923.0 rJ
R213 c0 b2898 m41363.0 rJ
R214 c1 b3664 m45710.0 rB
R215 c1 b3368 m42046.0 rU
R216 c0 b3185 m45414.0 rL
R217 c1 b3384 m42229.0 rU
R218 c1 b3920 m48997.0 rL
R219 c3 b4059 m45077.0 rW
R220 c2 b4788 m53195.0 rU
R221 c4 b6280 m62771.0 rU
R222 c3 b6219 m69051.0 rU
R223 c2 b6777 m75270.0 rU
R224 c4 b8890 m88824.0 rB
R225 c4 b8000 m79934.0 rW
R226 c3 b7920 m87934.0 rU
R227 c2 b8631 m95854.0 rL
R228 c1 b6984 m87223.0 rU
R229 c2 b7544 m94207.0 rW
R230 c2 b9162 m101751.0 rW
R231 c1 b7770 m110913.0 rW
R232 c1 b10120 m126453.0 rB
R233 c0 b8148 m116333.0 rL
R234 c1 b8008 m100037.0 rD
R235 c0 b6006 m100037.0 rU
R236 c-1 b5305 m106043.0 rU
R237 c-1 b5570 m111348.0 rL
R238 c1 b8024 m100208.0 rW
R239 c1 b7581 m108232.0 rW
R240 c0 b8113 m115813.0 rU
R241 c0 b7440 m123926.0 rS
R242 c0 b7218 m120206.0 rL
R243 c2 b10170 m112988.0 rU
R244 c1 b9856 m123158.0 rU
R245 c1 b11432 m142870.0 rL
R246 c0 b9205 m131438.0 rU
R247 c0 b8442 m140643.0 rS
R248 c0 b8190 m136422.0 rW
R249 c0 b9174 m152802.0 rL
R250 c0 b8622 m143628.0 rU
R251 c0 b10661 m152250.0 rU
R252 c0 b9780 m162911.0 rL
R253 c-1 b7660 m153131.0 rU
R254 c0 b10110 m168451.0 rD
R255 c1 b11795 m168451.0 rH
R256 c2 b12536 m156656.0 rD
R257 c2 b14103 m156656.0 rU
R258 c1 b13664 m170759.0 rD
R259 c0 b11956 m170759.0 rH
R260 c1 b12712 m158803.0 rB
R261 c0 b10227 m146091.0 rU
R262 c2 b14994 m166545.0 rU
R263 c3 b16344 m181539.0 rU
R264 c4 b21430 m214227.0 rS
R265 c4 b20360 m203512.0 rU
R266 c3 b20151 m223872.0 rW
R267 c3 b21969 m244023.0 rW
R268 c3 b25920 m287961.0 rH
R269 c2 b23589 m262041.0 rU
R270 c2 b22856 m285630.0 rL
R271 c3 b23652 m262774.0 rS
R272 c2 b22590 m250948.0 rL
R273 c1 b18272 m228358.0 rU
R274 c1 b19736 m246630.0 rB
R275 c0 b15883 m226894.0 rU
R276 c0 b14568 m242777.0 rU
R277 c0 b15444 m257345.0 rB
R278 c1 b19360 m241901.0 rL
R279 c3 b20034 m222541.0 rS
R280 c3 b19134 m212524.0 rS
R281 c3 b18270 m202957.0 rD
R282 c5 b20300 m202957.0 rU
R283 c5 b22330 m223257.0 rU
R284 c6 b27016 m245587.0 rL
R285 c6 b24046 m218571.0 rL
R286 c7 b21406 m194525.0 rW
R287 c6 b23760 m215931.0 rB
R288 c6 b19220 m192171.0 rD
R289 c4 b19220 m192171.0 rU
R290 c5 b21140 m211391.0 rU
R291 c5 b23260 m232531.0 rL
R292 c4 b20930 m209271.0 rU
R293 c5 b25120 m251131.0 rW
R294 c4 b27630 m276251.0 rU
R295 c3 b27351 m303881.0 rU
R296 c1 b26504 m331232.0 rD
R297 c2 b29817 m331232.0 rB
R298 c2 b27135 m301415.0 rB
R299 c2 b24687 m274280.0 rU
R300 c2 b26910 m298967.0 rL
R301 c3 b24489 m272057.0 rH
R302 c0 b17332 m247568.0 rW
R303 c0 b18543 m264900.0 rW
R304 c0 b17010 m283443.0 rB
R305 c0 b15990 m266433.0 rU
R306 c0 b16950 m282423.0 rH
R307 c-2 b13275 m265473.0 rU
R308 c0 b16728 m278748.0 rL
R309 c0 b15726 m262020.0 rW
R310 c0 b17610 m293472.0 rL
R311 c0 b16554 m275862.0 rL
R312 c0 b18158 m259308.0 rL
R313 c0 b16884 m241150.0 rB
R314 c0 b15701 m224266.0 rW
R315 c0 b14400 m239967.0 rL
R316 c0 b15792 m225567.0 rB
R317 c0 b14686 m209775.0 rL
R318 c0 b12635 m180403.0 rD
R319 c0 b12635 m180403.0 rL
R320 c0 b10068 m167768.0 rB
R321 c0 b11039 m157700.0 rB
R322 c0 b8802 m146661.0 rU
R323 c0 b10885 m155463.0 rB
R324 c0 b8676 m144578.0 rU
R325 c-1 b7665 m153254.0 rW
R326 c0 b11270 m160919.0 rL
R327 c0 b8982 m149649.0 rB
R328 c0 b9849 m140667.0 rL
R329 c0 b7854 m130818.0 rU
R330 c0 b9709 m138672.0 rU
R331 c1 b11872 m148381.0 rH
R332 c1 b9562 m136509.0 rL
R333 c0 b7620 m126947.0 rU
R334 c0 b9954 m142187.0 rU
R335 c0 b10654 m152141.0 rL
R336 c1 b11320 m141487.0 rU
R337 c1 b12232 m152807.0 rB
R338 c2 b11248 m140575.0 rD
R339 c2 b12654 m140575.0 rW
R340 c2 b13797 m153229.0 rW
R341 c3 b15039 m167026.0 rW
R342 c3 b16389 m182065.0 rB
R343 c3 b14913 m165676.0 rL
R344 c5 b15080 m150763.0 rW
R345 c5 b16590 m165843.0 rD
R346 c4 b14931 m165843.0 rL
R347 c4 b15100 m150912.0 rH
R348 c6 b14949 m135812.0 rH
R349 c4 b12090 m120863.0 rW
R350 c3 b11970 m132953.0 rW
R351 c2 b11600 m144923.0 rW
R352 c2 b14094 m156523.0 rS
R353 c1 b11960 m149476.0 rJ
R354 c0 b10050 m167416.0 rW
R355 c1 b15008 m187516.0 rB
R356 c1 b12082 m172508.0 rB
R357 c0 b11235 m160426.0 rL
R358 c0 b10444 m149191.0 rL
R359 c0 b8328 m138747.0 rW
R360 c-2 b7355 m147075.0 rH
R361 c-2 b6990 m139720.0 rW
R362 c-2 b7340 m146710.0 rB
R363 c-2 b6970 m139370.0 rW
R364 c0 b9204 m153310.0 rL
R365 c1 b9450 m134902.0 rW
R366 c0 b10108 m144352.0 rU
R367 c0 b10815 m154460.0 rB
R368 c2 b12933 m143645.0 rB
R369 c2 b10464 m130712.0 rW
R370 c0 b9884 m141176.0 rH
R371 c1 b9720 m121408.0 rS
R372 c1 b9328 m116548.0 rU
R373 c1 b10824 m135204.0 rU
R374 c2 b13149 m146028.0 rD
R375 c2 b13149 m146028.0 rW
R376 c3 b15516 m172326.0 rL
R377 c3 b14121 m156810.0 rJ
R378 c5 b17800 m177992.0 rB
R379 c4 b16020 m160192.0 rB
R380 c3 b12978 m144172.0 rU
R381 c5 b17020 m170128.0 rB
R382 c4 b15320 m153108.0 rL
R383 c7 b15158 m137788.0 rW
R384 c8 b16830 m152946.0 rH
R385 c6 b13620 m136116.0 rH
R386 c6 b11979 m108876.0 rJ
R387 c4 b12690 m126845.0 rB
R388 c4 b11420 m114155.0 rS
R389 c4 b9765 m108445.0 rD
R390 c2 b8680 m108445.0 rH
R391 c4 b8199 m91085.0 rL
R392 c4 b6723 m74687.0 rW
R393 c2 b7335 m81410.0 rD
R394 c2 b7335 m81410.0 rS
R395 c2 b7002 m77742.5 rB
R396 c2 b6372 m70740.5 rB
R397 c2 b5152 m64368.5 rW
R398 c2 b6264 m69520.5 rU
R399 c2 b6822 m75784.5 rJ
R400 c3 b7749 m86017.5 rL
R401 c3 b7047 m78268.5 rH
R402 c6 b7062 m64174.5 rB
R403 c5 b5720 m57112.5 rW
R404 c4 b6290 m62832.5 rS
R405 c4 b5373 m59687.5 rJ
R406 c3 b6102 m67747.5 rS
R407 c3 b5823 m64696.5 rS
R408 c3 b5562 m61785.0 rH
R409 c3 b4563 m50661.0 rL
R410 c5 b4160 m41535.0 rL
R411 c4 b3740 m37375.0 rS
R412 c4 b3560 m35505.0 rU
R413 c4 b3910 m39065.0 rW
R414 c4 b4300 m42975.0 rH
R415 c3 b3483 m38675.0 rD
R416 c2 b3096 m38675.0 rL
R417 c3 b3204 m35579.0 rB
R418 c3 b2916 m32375.0 rD
R419 c3 b2916 m32375.0 rU
R420 c2 b3177 m35291.0 rW
R421 c2 b3753 m41645.0 rH
R422 c4 b3420 m34139.0 rH
R423 c3 b2772 m30719.0 rB
R424 c4 b2520 m27947.0 rU
R425 c3 b2745 m30467.0 rU
R426 c2 b2997 m33212.0 rS
R427 c2 b2862 m31713.5 rU
R428 c1 b2768 m34575.5 rW
R429 c3 b3618 m40111.5 rL
R430 c4 b3290 m32875.5 rH
R431 c5 b2960 m29585.5 rU
R432 c5 b3260 m32545.5 rU
R433 c5 b3590 m35805.5 rW
R434 c5 b3940 m39395.5 rW
R435 c4 b4340 m43335.5 rW
R436 c3 b4293 m47675.5 rU
R437 c3 b4680 m51968.5 rW
R438 c3 b5103 m56648.5 rW
R439 c4 b6180 m61751.5 rL
R440 c5 b5560 m55571.5 rL
R441 c6 b5511 m50011.5 rU
R442 c6 b6721 m61033.5 rU
R443 c5 b6780 m67754.5 rJ
R444 c3 b7020 m77924.5 rW
R445 c2 b7650 m84944.5 rW
R446 c2 b8334 m92594.5 rS
R447 c2 b7080 m88427.5 rL
R448 c1 b6512 m81347.5 rW
R449 c2 b8496 m94371.5 rW
R450 c1 b8232 m102867.5 rW
R451 c2 b10746 m119331.5 rU
R452 c1 b10408 m130077.5 rH
R453 c1 b8379 m119669.5 rW
R454 c0 b8967 m128048.5 rH
R455 c3 b10719 m119081.5 rW
R456 c3 b11691 m129800.5 rL
R457 c4 b10638 m118109.5 rS
R458 c3 b10152 m112790.5 rS
R459 c3 b9702 m107714.5 rU
R460 c3 b10575 m117416.5 rU
R461 c3 b11520 m127991.5 rU
R462 c3 b12564 m139511.5 rH
R463 c5 b11440 m114383.5 rL
R464 c4 b9270 m102943.5 rW
R465 c5 b12150 m121483.5 rS
R466 c5 b11550 m115408.5 rD
R467 c5 b11550 m115408.5 rL
R468 c3 b9351 m103858.5 rU
R469 c3 b10197 m113209.5 rB
R470 c3 b9279 m103012.5 rL
R471 c4 b8442 m93733.5 rH
R472 c3 b6921 m76849.5 rL
R473 c2 b6300 m69928.5 rL
R474 c2 b5733 m63628.5 rH
R475 c2 b5211 m57895.5 rW
R476 c1 b4424 m63106.5 rL
R477 c0 b4109 m58682.5 rB
R478 c1 b4368 m54573.5 rU
R479 c4 b5900 m58941.5 rB
R480 c4 b4779 m53041.5 rL
R481 c4 b4347 m48262.5 rB
R482 c3 b3960 m43915.5 rL
R483 c1 b3200 m39955.5 rL
R484 c0 b2576 m36755.5 rD
R485 c0 b2208 m36755.5 rW
R486 c-1 b1950 m38963.5 rW
R487 c-3 b1640 m40913.5 rB
R488 c-3 b1572 m39273.5 rW
R489 c-2 b2045 m40845.5 rU
R490 c0 b2574 m42890.5 rU
R491 c0 b3185 m45464.5 rL
R492 c1 b3128 m39094.5 rS
R493 c2 b3384 m37530.5 rD
R494 c2 b3384 m37530.5 rU
R495 c2 b3280 m40914.5 rL
R496 c2 b3393 m37634.5 rL
R497 c2 b3087 m34241.5 rB
R498 c2 b2808 m31154.5 rW
R499 c2 b3060 m33962.5 rB
R500 c2 b2790 m30902.5 rD
R501 c1 b2480 m30902.5 rD
R502 c1 b2170 m30902.5 rW
R503 c-1 b1655 m33072.5 rH
R504 c1 b2520 m31417.5 rU
R505 c0 b2040 m33937.5 rL
R506 c0 b2093 m29857.5 rD
R507 c1 b2093 m29857.5 rW
R508 c0 b2240 m31950.5 rW
R509 c0 b2394 m34190.5 rL
R510 c0 b1908 m31796.5 rH
R511 c1 b2240 m27980.5 rL
R512 c1 b1888 m23500.5 rW
R513 c2 b2457 m27276.5 rD
R514 c3 b2457 m27276.5 rS
R515 c3 b2349 m26048.0 rH
R516 c4 b2370 m23699.0 rU
R517 c6 b2610 m26069.0 rW
R518 c5 b2870 m28679.0 rU
R519 c5 b3160 m31549.0 rW
R520 c4 b3480 m34709.0 rW
R521 c3 b3438 m38189.0 rU
R522 c2 b3753 m41627.0 rS
R523 c4 b3980 m39750.5 rW
R524 c2 b3942 m43730.5 rU
R525 c2 b4293 m47672.5 rL
R526 c1 b3472 m43379.5 rL
R527 c3 b3600 m39907.5 rL
R528 c1 b2912 m36307.5 rW
R529 c1 b3144 m39219.5 rB
R530 c0 b2527 m36075.5 rW
R531 c0 b2322 m38602.5 rW
R532 c-1 b2050 m40924.5 rU
R533 c0 b3157 m45024.5 rL
R534 c2 b3771 m41867.5 rW
R535 c2 b4113 m45638.5 rH
R536 c2 b3744 m41525.5 rL
R537 c4 b3780 m37781.5 rJ
R538 c5 b4350 m43451.5 rU
R539 c5 b4790 m47801.5 rL
R540 c7 b4741 m43011.5 rB
R541 c6 b4213 m38270.5 rH
R542 c7 b3751 m34057.5 rW
R543 c9 b4992 m41559.5 rL
R544 c10 b4392 m36567.5 rW
R545 c9 b4920 m40959.5 rW
R546 c7 b5049 m45879.5 rB
R547 c6 b4499 m40830.5 rH
R548 c5 b3190 m31832.5 rW
R549 c3 b3159 m35022.5 rU
R550 c4 b3438 m38181.5 rB
R551 c3 b3132 m34743.5 rW
R552 c3 b3411 m37875.5 rH
R553 c3 b3105 m34464.5 rJ
R554 c2 b3528 m39122.5 rW
R555 c2 b3843 m42650.5 rU
R556 c2 b3720 m46493.5 rS
R557 c4 b4023 m44633.5 rU
R558 c4 b4870 m48656.5 rU
R559 c4 b5360 m53526.5 rU
R560 c3 b5301 m58886.5 rH
R561 c2 b4824 m53585.5 rU
R562 c1 b4680 m58409.5 rL
R563 c0 b3766 m53729.5 rU
R564 c0 b3450 m57495.5 rL
R565 c-1 b2705 m54045.5 rU
R566 c0 b4165 m59455.5 rL
R567 c0 b3318 m55290.5 rL
R568 c0 b2922 m48654.5 rW
R569 c0 b3612 m51576.5 rD
R570 c0 b3612 m51576.5 rU
R571 c0 b3864 m55188.5 rU
R572 c2 b5670 m62916.5 rL
R573 c3 b5157 m57246.5 rU
R574 c4 b6250 m62403.5 rB
R575 c4 b5620 m56153.5 rU
R576 c3 b5562 m61773.5 rL
R577 c3 b5067 m56211.5 rD
R578 c4 b5067 m56211.5 rB
R579 c3 b4608 m51144.5 rU
R580 c2 b5022 m55752.5 rU
R581 c3 b5472 m60774.5 rW
R582 c4 b6630 m66246.5 rH
R583 c4 b5970 m59616.5 rB
R584 c3 b4833 m53646.5 rW
R585 c2 b5265 m58479.5 rU
R586 c4 b6910 m69009.5 rL
R587 c4 b5589 m62099.5 rB
R588 c3 b5094 m56510.5 rW
R589 c2 b4936 m61604.5 rU
R590 c1 b5328 m66540.5 rJ
R591 c1 b5968 m74532.5 rU
R592 c3 b7785 m86468.5 rL
R593 c3 b7083 m78683.5 rL
R594 c4 b7170 m71600.5 rJ
R595 c2 b7416 m82355.5 rU
R596 c2 b8748 m97187.5 rS
R597 c4 b8361 m92813.5 rL
R598 c4 b8450 m84452.5 rW
R599 c3 b8370 m92902.5 rS
R600 c3 b7992 m88717.5 rU
R601 c4 b9680 m96709.5 rU
R602 c4 b9576 m106389.5 rL
R603 c4 b9690 m96813.5 rU
R604 c4 b10660 m106503.5 rL
R605 c3 b8631 m95843.5 rL
R606 c4 b8730 m87212.5 rU
R607 c3 b8640 m95942.5 rL
R608 c5 b7870 m78662.5 rD
R609 c4 b7870 m78662.5 rU
R610 c3 b7794 m86532.5 rJ
R611 c4 b8847 m98223.5 rU
R612 c5 b10710 m107070.5 rD
R613 c4 b10710 m107070.5 rJ
R614 c2 b11088 m123135.5 rU
R615 c2 b12087 m134223.5 rS
R616 c2 b11538 m128180.0 rL
R617 c4 b11670 m116642.0 rH
R618 c3 b9450 m104972.0 rL
R619 c4 b8610 m86072.0 rU
R620 c3 b8523 m94682.0 rD
R621 c2 b7576 m94682.0 rW
R622 c1 b7161 m102258.0 rL
R623 c0 b6657 m95097.0 rU
R624 c2 b9765 m108411.0 rW
R625 c2 b10638 m118176.0 rU
R626 c3 b11601 m128814.0 rH
R627 c4 b11730 m117213.0 rJ
R628 c2 b12141 m134808.0 rB
R629 c3 b11043 m122667.0 rL
R630 c3 b10053 m111624.0 rL
R631 c2 b9144 m101571.0 rL
R632 c2 b8325 m92427.0 rW
R633 c0 b7056 m100752.0 rU
R634 c0 b7553 m107808.0 rH
R635 c3 b8352 m92702.0 rW
R636 c2 b8088 m101054.0 rW
R637 c2 b9828 m109142.0 rW
R638 c1 b8330 m118970.0 rW
R639 c1 b8911 m127300.0 rU
R640 c2 b10904 m136211.0 rW
R641 c3 b14229 m158019.0 rH
R642 c5 b14380 m143790.0 rD
R643 c6 b14380 m143790.0 rU
R644 c4 b15820 m158170.0 rU
R645 c5 b18990 m189810.0 rL
R646 c5 b17090 m170820.0 rW
R647 c3 b16920 m187910.0 rS
R648 c3 b16155 m179450.0 rJ
R649 c3 b18333 m203683.0 rB
R650 c3 b16686 m185350.0 rW
R651 c3 b19692 m218722.0 rS
R652 c2 b18801 m208876.0 rD
R653 c1 b16712 m208876.0 rB
R654 c1 b13454 m192164.0 rU
R655 c1 b16456 m205618.0 rU
R656 c1 b19088 m238530.0 rB
R657 c2 b17560 m219442.0 rD
R658 c3 b19755 m219442.0 rW
R659 c4 b23920 m239197.0 rH
R660 c4 b21530 m215277.0 rW
R661 c3 b21321 m236807.0 rU
R662 c3 b23238 m258128.0 rU
R663 c3 b25326 m281366.0 rD
R664 c2 b25326 m281366.0 rL
R665 c1 b20488 m256040.0 rU
R666 c2 b24894 m276528.0 rU
R667 c2 b27135 m301422.0 rU
R668 c5 b35570 m355692.0 rU
R669 c5 b39130 m391262.0 rW
R670 c4 b43040 m430392.0 rB
R671 c3 b34866 m387352.0 rU
R672 c5 b42230 m422218.0 rL
R673 c3 b34200 m379988.0 rW
R674 c3 b37278 m414188.0 rW
R675 c2 b40635 m451466.0 rW
R676 c2 b39376 m492101.0 rJ
R677 c2 b44096 m551165.0 rW
R678 c1 b47624 m595261.0 rW
R679 c1 b51432 m642885.0 rL
R680 c1 b43208 m540021.0 rH
R681 c0 b31759 m453605.0 rL
R682 c0 b27307 m390087.0 rL
R683 c2 b30195 m335473.0 rL
R684 c0 b21371 m305278.0 rU
R685 c1 b26136 m326649.0 rU
R686 c0 b24696 m352785.0 rU
R687 c2 b36198 m402177.0 rL
R688 c4 b32940 m365979.0 rU
R689 c3 b35910 m398919.0 rU
R690 c4 b39141 m434829.0 rD
R691 c5 b43490 m434829.0 rL
R692 c5 b39140 m391339.0 rS
R693 c5 b37180 m371769.0 rU
R694 c5 b40900 m408949.0 rL
R695 c4 b36810 m368049.0 rH
R696 c4 b29450 m294429.0 rL
R697 c2 b23850 m264979.0 rB
R698 c3 b21708 m241129.0 rL
R699 c3 b19755 m219421.0 rL
R700 c2 b17973 m199666.0 rJ
R701 c1 b18136 m226626.0 rH
R702 c0 b12510 m208490.0 rL
R703 c0 b11760 m195980.0 rB
R704 c0 b11058 m184220.0 rL
R705 c0 b11354 m162104.0 rW
R706 c3 b16641 m184812.0 rD
R707 c2 b16641 m184812.0 rL
R708 c2 b13456 m168171.0 rB
R709 c1 b10836 m154715.0 rU
R710 c3 b14904 m165551.0 rL
R711 c3 b13563 m150647.0 rL
R712 c4 b12339 m137084.0 rL
R713 c2 b11232 m124745.0 rU
R714 c2 b12240 m135977.0 rH
R715 c2 b11142 m123737.0 rU
R716 c2 b12141 m134879.0 rS
R717 c3 b11601 m128808.5 rU
R718 c4 b14050 m140409.5 rU
R719 c4 b15450 m154459.5 rH
R720 c3 b12519 m139009.5 rW
R721 c2 b13644 m151528.5 rL
R722 c4 b12430 m124240.5 rH
R723 c4 b9940 m99380.5 rU
R724 c6 b12034 m109320.5 rD
R725 c7 b12034 m109320.5 rL
R726 c8 b11676 m97286.5 rB
R727 c7 b9427 m85610.5 rD
R728 c5 b8570 m85610.5 rJ
R729 c3 b8865 m98465.5 rU
R730 c3 b9666 m107330.5 rJ
