============ BLACKJACK AI LOG ============
1 Player, 2 Decks, Rounds: 1000, Mode: H
MoneyPool: 10000, BetSpread: 12
====================================================
[AI True Count] || Current Bet / Current Money 
====================================================

R1 c0 b600 m10000 rW
R2 c-1 b530 m10600 rW
R3 c-1 b560 m11130 rH
R4 c0 b606 m10010 rD
R5 c-2 b505 m10010 rW
R6 c-2 b530 m10515 rW
R7 c-1 b580 m11575 rB
R8 c-2 b550 m10995 rB
R9 c-3 b420 m10445 rW
R10 c-2 b545 m10865 rL
R11 c-1 b520 m10320 rJ
R12 c-2 b555 m11100 rW
R13 c-1 b615 m12210 rU
R14 c-1 b645 m12825 rU
R15 c0 b810 m13470 rU
R16 c0 b858 m14280 rL
R17 c0 b945 m13422 rL
R18 c3 b1044 m11532 rH
R19 c1 b840 m10488 rL
R20 c0 b679 m9648 rU
R21 c0 b624 m10327 rW
R22 c-1 b550 m10951 rW
R23 c-2 b580 m11501 rB
R24 c-3 b440 m10921 rB
R25 c-3 b420 m10481 rL
R26 c-4 b303 m10061 rW
R27 c-3 b416 m10364 rU
R28 c0 b672 m11196 rW
R29 c0 b714 m11868 rW
R30 c0 b756 m12582 rS
R31 c0 b738 m12204.0 rH
R32 c0 b690 m11466.0 rL
R33 c1 b756 m10776.0 rW
R34 c1 b928 m11532.0 rB
R35 c0 b749 m10604.0 rB
R36 c0 b594 m9855.0 rL
R37 c0 b651 m9261.0 rD
R38 c0 b558 m9261.0 rW
R39 c1 b693 m9819.0 rB
R40 c0 b644 m9126.0 rW
R41 c0 b686 m9770.0 rL
R42 c0 b637 m9084.0 rU
R43 c0 b588 m9721.0 rU
R44 c0 b654 m10897.0 rL
R45 c0 b618 m10243.0 rD
R46 c1 b824 m10243.0 rL
R47 c1 b760 m9419.0 rS
R48 c1 b637 m9039.0 rU
R49 c0 b679 m9676.0 rD
R50 c0 b679 m9676.0 rU
R51 c2 b999 m11034.0 rU
R52 c2 b1089 m12033.0 rU
R53 c1 b1056 m13122.0 rD
R54 c0 b792 m13122.0 rJ
R55 c-1 b720 m14310.0 rS
R56 c-1 b700 m13950.0 rU
R57 c0 b882 m14650.0 rU
R58 c0 b1155 m16414.0 rW
R59 c0 b1056 m17569.0 rH
R60 c1 b1328 m16513.0 rL
R61 c2 b1251 m13857.0 rS
R62 c2 b1197 m13231.5 rS
R63 c2 b1016 m12633.0 rL
R64 c3 b963 m10601.0 rW
R65 c2 b928 m11564.0 rJ
R66 c2 b1040 m12956.0 rL
R67 c3 b1080 m11916.0 rS
R68 c2 b1026 m11376.0 rH
R69 c2 b846 m9324.0 rU
R70 c1 b816 m10170.0 rU
R71 c0 b770 m10986.0 rU
R72 c2 b1134 m12526.0 rB
R73 c2 b1026 m11392.0 rW
R74 c0 b875 m12418.0 rB
R75 c0 b812 m11543.0 rW
R76 c0 b744 m12355.0 rU
R77 c0 b917 m13099.0 rU
R78 c0 b900 m14933.0 rB
R79 c0 b846 m14033.0 rL
R80 c0 b792 m13187.0 rU
R81 c-1 b700 m13979.0 rU
R82 c0 b882 m14679.0 rW
R83 c-1 b825 m16443.0 rW
R84 c0 b1086 m18093.0 rL
R85 c0 b1197 m17007.0 rL
R86 c1 b1176 m14613.0 rD
R87 c0 b1029 m14613.0 rS
R88 c0 b846 m14098.5 rW
R89 c1 b1264 m15790.5 rS
R90 c3 b1368 m15158.5 rU
R91 c3 b1494 m16526.5 rS
R92 c3 b1422 m15779.5 rW
R93 c1 b1384 m17201.5 rU
R94 c4 b1860 m18585.5 rL
R95 c3 b1512 m16725.5 rW
R96 c2 b1647 m18237.5 rW
R97 c2 b1791 m19884.5 rU
R98 c1 b1736 m21675.5 rD
R99 c0 b1302 m21675.5 rW
R100 c0 b1380 m22977.5 rL
R101 c0 b1296 m21597.5 rU
R102 c0 b1374 m22893.5 rU
R103 c0 b1799 m25641.5 rS
R104 c0 b1736 m24742.0 rL
R105 c0 b1617 m23006.0 rB
R106 c0 b1498 m21389.0 rL
R107 c-1 b995 m19891.0 rH
R108 c0 b1260 m17901.0 rL
R109 c-1 b835 m16641.0 rB
R110 c0 b954 m15806.0 rD
R111 c1 b1272 m15806.0 rW
R112 c3 b1539 m17078.0 rU
R113 c2 b1683 m18617.0 rU
R114 c2 b1624 m20300.0 rH
R115 c0 b1309 m18676.0 rL
R116 c0 b1044 m17367.0 rL
R117 c0 b918 m15279.0 rU
R118 c-1 b860 m17115.0 rH
R119 c-1 b770 m15395.0 rL
R120 c0 b1029 m14625.0 rJ
R121 c1 b1134 m16169.0 rS
R122 c0 b1099 m15602.0 rU
R123 c0 b1008 m16701.0 rW
R124 c0 b1246 m17709.0 rW
R125 c0 b1218 m20201.0 rH
R126 c-2 b950 m18983.0 rW
R127 c-3 b800 m19933.0 rL
R128 c-3 b736 m18333.0 rH
R129 c-4 b528 m17597.0 rB
R130 c-4 b513 m17069.0 rH
R131 c-3 b644 m16043.0 rL
R132 c-3 b616 m15399.0 rU
R133 c-2 b805 m16015.0 rW
R134 c-4 b507 m16820.0 rW
R135 c-4 b522 m17327.0 rU
R136 c-1 b895 m17849.0 rD
R137 c-1 b895 m17849.0 rL
R138 c0 b1127 m16059.0 rL
R139 c1 b1200 m14932.0 rU
R140 c1 b1296 m16132.0 rL
R141 c3 b1224 m13540.0 rL
R142 c3 b999 m11092.0 rH
R143 c1 b808 m10093.0 rU
R144 c1 b770 m10901.0 rL
R145 c0 b658 m9361.0 rL
R146 c1 b704 m8703.0 rU
R147 c1 b760 m9407.0 rD
R148 c1 b665 m9407.0 rW
R149 c0 b606 m10072.0 rL
R150 c-1 b475 m9466.0 rU
R151 c-1 b500 m9941.0 rS
R152 c-2 b485 m9691.0 rW
R153 c-3 b408 m10176.0 rL
R154 c-2 b490 m9768.0 rS
R155 c-3 b384 m9523.0 rU
R156 c-2 b500 m9907.0 rL
R157 c-1 b475 m9407.0 rW
R158 c-2 b495 m9882.0 rB
R159 c-3 b376 m9387.0 rU
R160 c0 b612 m10139.0 rU
R161 c0 b648 m10751.0 rW
R162 c0 b798 m11399.0 rJ
R163 c-1 b630 m12596.0 rU
R164 c-1 b665 m13226.0 rU
R165 c-2 b695 m13891.0 rU
R166 c-2 b730 m14586.0 rD
R167 c-4 b438 m14586.0 rB
R168 c-4 b426 m14148.0 rH
R169 c-4 b399 m13296.0 rL
R170 c-4 b387 m12897.0 rL
R171 c-4 b378 m12510.0 rL
R172 c-2 b610 m12132.0 rL
R173 c-2 b580 m11522.0 rH
R174 c-3 b440 m10942.0 rL
R175 c-4 b318 m10502.0 rW
R176 c-1 b545 m10820.0 rL
R177 c-1 b490 m9730.0 rJ
R178 c0 b630 m10465.0 rU
R179 c-1 b555 m11095.0 rJ
R180 c-2 b600 m11928.0 rL
R181 c0 b648 m10728.0 rW
R182 c-1 b570 m11376.0 rW
R183 c-1 b600 m11946.0 rD
R184 c-1 b600 m11946.0 rL
R185 c-2 b570 m11346.0 rW
R186 c0 b720 m11916.0 rD
R187 c-1 b600 m11916.0 rL
R188 c0 b684 m11316.0 rH
R189 c0 b600 m9948.0 rW
R190 c0 b672 m11148.0 rL
R191 c0 b735 m10476.0 rL
R192 c0 b588 m9741.0 rB
R193 c0 b552 m9153.0 rS
R194 c-1 b445 m8877.0 rB
R195 c-1 b425 m8432.0 rU
R196 c-1 b445 m8857.0 rH
R197 c-3 b340 m8412.0 rW
R198 c-2 b440 m8752.0 rL
R199 c-2 b420 m8312.0 rD
R200 c-3 b336 m8312.0 rB
R201 c-3 b320 m7976.0 rH
R202 c-3 b308 m7656.0 rH
R203 c-4 b222 m7348.0 rS
R204 c-4 b219 m7237.0 rU
R205 c-3 b300 m7456.0 rS
R206 c-3 b296 m7306.0 rW
R207 c-3 b308 m7602.0 rU
R208 c-4 b240 m7910.0 rW
R209 c-5 b246 m8150.0 rH
R210 c-4 b240 m7904.0 rL
R211 c-3 b308 m7664.0 rU
R212 c-4 b240 m7972.0 rH
R213 c-3 b312 m7732.0 rU
R214 c-2 b405 m8044.0 rL
R215 c-1 b385 m7639.0 rU
R216 c-2 b405 m8024.0 rB
R217 c-3 b308 m7619.0 rW
R218 c-2 b400 m7927.0 rB
R219 c-3 b304 m7527.0 rL
R220 c-2 b365 m7223.0 rH
R221 c-3 b276 m6858.0 rL
R222 c-1 b320 m6306.0 rW
R223 c-3 b268 m6626.0 rD
R224 c-1 b335 m6626.0 rL
R225 c-1 b300 m5956.0 rL
R226 c0 b399 m5656.0 rW
R227 c1 b427 m6055.0 rL
R228 c0 b342 m5628.0 rL
R229 c0 b371 m5286.0 rL
R230 c2 b450 m4915.0 rW
R231 c2 b531 m5815.0 rW
R232 c1 b512 m6346.0 rW
R233 c1 b552 m6858.0 rJ
R234 c0 b462 m7686.0 rD
R235 c0 b462 m7686.0 rU
R236 c0 b492 m8148.0 rB
R237 c-1 b385 m7656.0 rW
R238 c-1 b405 m8041.0 rU
R239 c-1 b425 m8446.0 rU
R240 c-2 b445 m8871.0 rW
R241 c-3 b376 m9316.0 rU
R242 c-4 b291 m9692.0 rU
R243 c-3 b412 m10274.0 rU
R244 c-4 b321 m10686.0 rW
R245 c-5 b333 m11007.0 rB
R246 c-6 b214 m10674.0 rW
R247 c-5 b327 m10888.0 rJ
R248 c-5 b342 m11379.0 rL
R249 c-4 b333 m11037.0 rH
R250 c-2 b520 m10371.0 rL
R251 c0 b594 m9851.0 rL
R252 c-1 b465 m9257.0 rB
R253 c0 b528 m8792.0 rD
