============ BLACKJACK AI LOG ============
R253 c4 b1080 m10708.5 rS
R254 c4 b918 m10168.5 rJ
R255 c3 b1044 m11545.5 rL
R256 c2 b954 m10501.5 rS
R257 c4 b909 m10024.5 rL
R258 c4 b830 m8206.5 rB
R259 c3 b666 m7376.5 rU
R260 c1 b648 m8042.5 rU
R261 c0 b609 m8690.5 rB
R262 c0 b567 m8081.5 rD
R263 c0 b486 m8081.5 rJ
R264 c-1 b445 m8810.5 rU
R265 c-2 b465 m9255.5 rB
R266 c-1 b440 m8790.5 rU
R267 c-1 b465 m9230.5 rU
R268 c-1 b485 m9695.5 rL
R269 c0 b651 m9210.5 rH
R270 c2 b688 m8559.5 rS
R271 c3 b747 m8215.5 rL
R272 c2 b675 m7468.5 rW
R273 c3 b738 m8143.5 rS
R274 c3 b702 m7774.5 rU
R275 c3 b765 m8476.5 rJ
R276 c1 b776 m9624.5 rL
R277 c0 b623 m8848.5 rU
R278 c1 b760 m9471.5 rU
R279 c0 b721 m10231.5 rL
R280 c0 b616 m8789.5 rD
R281 c-1 b440 m8789.5 rW
R282 c-1 b465 m9229.5 rS
R283 c-1 b450 m8997.0 rS
R284 c-1 b440 m8772.0 rJ
R285 c-2 b475 m9432.0 rW
R286 c0 b728 m10382.0 rS
R287 c0 b606 m10018.0 rL
R288 c0 b570 m9412.0 rW
R289 c0 b700 m9982.0 rU
R290 c1 b798 m11382.0 rW
R291 c0 b854 m12180.0 rH
R292 c1 b798 m11326.0 rW
R293 c1 b976 m12124.0 rD
R294 c2 b976 m12124.0 rU
R295 c2 b1179 m13100.0 rH
R296 c1 b960 m11921.0 rD
R297 c0 b840 m11921.0 rL
R298 c0 b777 m11081.0 rU
R299 c1 b952 m11858.0 rW
R300 c2 b1161 m12810.0 rU
R301 c2 b1120 m13971.0 rL
R302 c2 b1032 m12851.0 rS
R303 c3 b1116 m12335.0 rS
R304 c3 b1062 m11777.0 rL
R305 c3 b972 m10715.0 rL
R306 c3 b792 m8771.0 rL
R307 c4 b720 m7979.0 rL
R308 c2 b657 m7259.0 rL
R309 c0 b469 m6602.0 rL
R310 c0 b372 m6133.0 rL
R311 c0 b348 m5761.0 rU
R312 c0 b372 m6109.0 rL
R313 c0 b348 m5737.0 rW
R314 c1 b455 m6433.0 rB
R315 c0 b420 m5978.0 rU
R316 c-1 b320 m6398.0 rB
R317 c-2 b305 m6078.0 rU
R318 c0 b402 m6688.0 rL
R319 c2 b567 m6286.0 rS
R320 c2 b549 m6002.5 rU
R321 c4 b660 m6551.5 rD
R322 c4 b660 m6551.5 rJ
R323 c4 b760 m7541.5 rU
R324 c3 b756 m8301.5 rD
R325 c3 b756 m8301.5 rW
R326 c2 b819 m9057.5 rL
R327 c2 b747 m8238.5 rB
R328 c1 b600 m7491.5 rW
R329 c1 b648 m8091.5 rD
R330 c3 b729 m8091.5 rU
R331 c2 b801 m8820.5 rB
R332 c2 b729 m8019.5 rB
R333 c2 b584 m7290.5 rW
R334 c1 b553 m7874.5 rW
R335 c-1 b425 m8427.5 rJ
R336 c0 b546 m9065.5 rL
R337 c1 b688 m8519.5 rB
R338 c1 b553 m7831.5 rB
R339 c0 b511 m7278.5 rL
R340 c0 b476 m6767.5 rW
R341 c0 b511 m7243.5 rL
R342 c1 b476 m6732.5 rW
R343 c0 b438 m7208.5 rU
R344 c0 b462 m7646.5 rD
R345 c-2 b385 m7646.5 rL
R346 c-1 b365 m7261.5 rH
R347 c0 b414 m6896.5 rD
R348 c0 b414 m6896.5 rU
R349 c0 b546 m7724.5 rU
R350 c0 b581 m8270.5 rS
R351 c0 b560 m7980.0 rU
R352 c0 b637 m9100.0 rW
R353 c2 b882 m9737.0 rU
R354 c2 b963 m10619.0 rW
R355 c3 b1044 m11582.0 rL
R356 c1 b848 m10538.0 rW
R357 c1 b912 m11386.0 rD
R358 c2 b912 m11386.0 rJ
R359 c2 b1152 m12754.0 rJ
R360 c1 b1160 m14482.0 rJ
R361 c1 b1141 m16222.0 rL
R362 c2 b1359 m15081.0 rW
R363 c4 b1485 m16440.0 rU
R364 c4 b1950 m19410.0 rW
R365 c4 b2340 m23310.0 rH
R366 c2 b1890 m20970.0 rS
R367 c2 b1809 m20025.0 rD
R368 c1 b1608 m20025.0 rD
R369 c0 b1407 m20025.0 rU
R370 c0 b1505 m21432.0 rU
R371 c1 b1840 m22937.0 rB
R372 c0 b1477 m21097.0 rS
R373 c0 b1428 m20358.5 rW
R374 c-1 b1090 m21786.5 rL
R375 c2 b1863 m20696.5 rH
R376 c2 b1701 m18833.5 rB
R377 c1 b1204 m17132.5 rU
R378 c0 b1288 m18336.5 rD
R379 c2 b1472 m18336.5 rS
R380 c1 b1416 m17600.5 rB
R381 c1 b1296 m16184.5 rU
R382 c2 b1400 m17480.5 rW
R383 c0 b1323 m18880.5 rL
R384 c1 b1232 m17557.5 rU
R385 c0 b1206 m20021.5 rD
R386 c0 b1407 m20021.5 rL
R387 c2 b1496 m18614.5 rL
R388 c4 b1720 m17118.5 rU
R389 c4 b1890 m18838.5 rU
R390 c3 b1872 m20728.5 rW
R391 c2 b1816 m22600.5 rD
R392 c2 b2043 m22600.5 rU
R393 c1 b1976 m24643.5 rU
R394 c0 b1869 m26619.5 rS
R395 c0 b1799 m25685.0 rL
R396 c2 b1912 m23886.0 rW
R397 c2 b2064 m25798.0 rJ
R398 c0 b2023 m28894.0 rH
R399 c2 b2152 m26871.0 rL
R400 c1 b1808 m22567.0 rL
R401 c2 b1520 m18951.0 rB
R402 c2 b1400 m17431.0 rU
R403 c0 b1323 m18831.0 rU
R404 c0 b1414 m20154.0 rS
R405 c0 b1365 m19447.0 rL
R406 c-1 b905 m18082.0 rS
R407 c-1 b885 m17629.5 rL
R408 c0 b1008 m16744.5 rB
R409 c0 b948 m15736.5 rB
R410 c-1 b740 m14788.5 rB
R411 c0 b846 m14048.5 rH
R412 c0 b798 m13202.5 rU
R413 c0 b987 m14000.5 rW
R414 c0 b1050 m14987.5 rW
R415 c1 b1288 m16037.5 rW
R416 c0 b1044 m17325.5 rL
R417 c1 b1304 m16281.5 rW
R418 c2 b1701 m18889.5 rH
R419 c2 b1548 m17188.5 rD
R420 c2 b1376 m17188.5 rB
R421 c1 b1113 m15812.5 rU
R422 c0 b1190 m16925.5 rW
R423 c1 b1274 m18115.5 rU
R424 c2 b1746 m19389.5 rB
R425 c2 b1593 m17643.5 rW
R426 c1 b1672 m20829.5 rH
R427 c2 b1575 m17485.5 rJ
R428 c2 b1592 m19848.5 rB
R429 c1 b1464 m18256.5 rW
R430 c0 b1188 m19720.5 rU
R431 c-1 b1050 m20908.5 rH
R432 c-1 b995 m19858.5 rW
R433 c0 b1314 m21848.5 rL
R434 c0 b1158 m19220.5 rU
R435 c-1 b1020 m20378.5 rL
R436 c0 b1164 m19358.5 rU
R437 c1 b1648 m20522.5 rD
R438 c0 b1442 m20522.5 rW
R439 c1 b1540 m21964.5 rW
R440 c0 b1416 m23504.5 rL
R441 c0 b1547 m22088.5 rW
R442 c1 b1659 m23635.5 rH
R443 c0 b1540 m21976.5 rL
R444 c0 b1230 m20436.5 rB
R445 c-1 b965 m19206.5 rW
R446 c-1 b1010 m20171.5 rW
R447 c-1 b1060 m21181.5 rL
R448 c-1 b1010 m20121.5 rW
R449 c-1 b1060 m21131.5 rU
R450 c0 b1332 m22191.5 rU
R451 c2 b2124 m23523.5 rS
R452 c2 b2025 m22461.5 rS
R453 c1 b1720 m21449.0 rU
R454 c4 b2088 m23169.0 rL
R455 c2 b1899 m21081.0 rJ
R456 c1 b1680 m23930.0 rS
R457 c1 b1848 m23090.0 rD
R458 c1 b1617 m23090.0 rU
R459 c0 b1488 m24707.0 rU
R460 c-1 b1310 m26195.0 rW
R461 c0 b1656 m27505.0 rH
R462 c-1 b1295 m25849.0 rW
R463 c-1 b1360 m27144.0 rS
R464 c-2 b1325 m26464.0 rB
R465 c-2 b1260 m25139.0 rU
R466 c-3 b1056 m26399.0 rU
R467 c-1 b1375 m27455.0 rW
R468 c-1 b1445 m28830.0 rB
R469 c-1 b1370 m27385.0 rW
R470 c-1 b1440 m28755.0 rL
R471 c0 b1644 m27315.0 rH
R472 c1 b2056 m25671.0 rB
R473 c0 b1659 m23615.0 rW
R474 c0 b1518 m25274.0 rL
R475 c1 b1561 m22238.0 rS
R476 c0 b1505 m21457.5 rB
R477 c1 b1600 m19952.5 rU
R478 c2 b1944 m21552.5 rD
R479 c2 b1944 m21552.5 rW
R480 c1 b1880 m23496.5 rW
R481 c1 b2184 m27256.5 rB
R482 c2 b2259 m25072.5 rJ
R483 c0 b1995 m28461.5 rB
R484 c1 b2120 m26466.5 rD
R485 c1 b2120 m26466.5 rD
R486 c0 b1590 m26466.5 rD
R487 c0 b1590 m26466.5 rU
R488 c2 b2673 m29646.5 rL
R489 c1 b1890 m26973.5 rU
R490 c1 b2023 m28863.5 rS
R491 c1 b2232 m27852.0 rL
R492 c2 b2106 m23388.0 rB
R493 c2 b1917 m21282.0 rS
R494 c2 b1836 m20323.5 rL
R495 c2 b1665 m18487.5 rW
R496 c3 b1818 m20152.5 rW
R497 c1 b1760 m21970.5 rB
R498 c1 b1624 m20210.5 rU
R499 c0 b1533 m21834.5 rL
R500 c2 b1836 m20301.5 rD
R501 c0 b1428 m20301.5 rW
R502 c1 b1744 m21729.5 rU
R503 c0 b1645 m23473.5 rL
R504 c1 b1616 m20183.5 rS
R505 c1 b1358 m19375.5 rD
R506 c1 b1552 m19375.5 rW
R507 c1 b1800 m22479.5 rH
R508 c0 b1242 m20679.5 rW
R509 c-1 b1100 m21921.5 rU
R510 c-1 b1155 m23021.5 rS
R511 c-1 b1125 m22444.0 rW
R512 c-1 b1235 m24694.0 rB
R513 c0 b1410 m23459.0 rL
R514 c0 b1326 m22049.0 rL
R515 c1 b1664 m20723.0 rW
R516 c3 b2169 m24051.0 rB
R517 c1 b1752 m21882.0 rU
R518 c2 b2286 m25386.0 rU
R519 c3 b2700 m29958.0 rS
R520 c3 b2583 m28608.0 rL
R521 c4 b2610 m26025.0 rW
R522 c2 b2583 m28635.0 rB
R523 c2 b2088 m26052.0 rH
R524 c4 b2160 m23964.0 rS
R525 c3 b2061 m22884.0 rL
R526 c5 b2090 m20823.0 rS
R527 c5 b1980 m19778.0 rW
R528 c5 b2180 m21758.0 rW
R529 c4 b2400 m23938.0 rH
R530 c5 b2160 m21538.0 rL
R531 c5 b1940 m19378.0 rU
R532 c4 b1926 m21318.0 rB
R533 c3 b1746 m19392.0 rL
R534 c3 b1593 m17646.0 rS
R535 c3 b1521 m16849.5 rD
R536 c4 b1690 m16849.5 rL
R537 c3 b1368 m15159.5 rS
R538 c3 b1305 m14475.5 rS
R539 c3 b1251 m13823.0 rU
R540 c3 b1476 m16325.0 rS
R541 c3 b1404 m15587.0 rW
R542 c0 b1190 m16991.0 rU
R543 c0 b1274 m18181.0 rL
R544 c1 b1360 m16907.0 rU
R545 c1 b1464 m18267.0 rJ
R546 c0 b1230 m20463.0 rW
R547 c0 b1302 m21693.0 rU
R548 c2 b2187 m24297.0 rD
R549 c3 b2187 m24297.0 rS
R550 c3 b2097 m23203.5 rD
R551 c3 b2097 m23203.5 rD
R552 c2 b1864 m23203.5 rU
R553 c2 b2008 m25067.5 rW
R554 c3 b2439 m27075.5 rB
R555 c2 b2223 m24636.5 rU
R556 c3 b2421 m26859.5 rU
R557 c4 b2930 m29280.5 rD
R558 c4 b2930 m29280.5 rD
R559 c4 b2637 m29280.5 rB
R560 c3 b2403 m26643.5 rS
R561 c4 b2295 m25442.0 rH
R562 c3 b2088 m23147.0 rB
R563 c3 b1899 m21059.0 rB
R564 c2 b1536 m19160.0 rL
R565 c2 b1593 m17624.0 rL
R566 c2 b1449 m16031.0 rJ
R567 c3 b1647 m18205.0 rL
R568 c3 b1494 m16558.0 rL
R569 c4 b1510 m15064.0 rL
R570 c4 b1224 m13554.0 rL
R571 c4 b1240 m12330.0 rW
R572 c3 b1224 m13570.0 rU
R573 c2 b1184 m14794.0 rW
R574 c1 b1120 m15978.0 rS
R575 c1 b1085 m15418.0 rH
R576 c2 b1197 m13248.0 rU
R577 c5 b1570 m15642.0 rS
R578 c4 b1490 m14857.0 rL
R579 c4 b1190 m11877.0 rH
R580 c5 b1070 m10687.0 rW
R581 c4 b1062 m11757.0 rS
R582 c5 b1130 m11226.0 rL
R583 c3 b909 m10096.0 rL
R584 c4 b920 m9187.0 rH
R585 c5 b740 m7347.0 rD
R586 c6 b740 m7347.0 rH
R587 c5 b670 m6607.0 rU
R588 c5 b730 m7277.0 rL
R589 c5 b590 m5817.0 rU
R590 c4 b650 m6407.0 rJ
R591 c5 b740 m7382.0 rW
R592 c4 b820 m8122.0 rB
R593 c4 b740 m7302.0 rS
R594 c5 b700 m6932.0 rB
R595 c4 b630 m6232.0 rU
R596 c5 b690 m6862.0 rU
R597 c5 b760 m7552.0 rJ
R598 c5 b870 m8692.0 rU
R599 c5 b960 m9562.0 rD
R600 c6 b960 m9562.0 rB
R601 c6 b870 m8602.0 rW
R602 c5 b950 m9472.0 rH
R603 c6 b836 m7572.0 rU
R604 c6 b850 m8408.0 rW
R605 c4 b918 m10108.0 rW
R606 c4 b1110 m11026.0 rU
R607 c5 b1330 m13246.0 rH
R608 c6 b1320 m11916.0 rL
R609 c7 b1166 m10596.0 rW
R610 c5 b1180 m11762.0 rB
R611 c4 b1060 m10582.0 rU
R612 c9 b1404 m11642.0 rU
R613 c8 b1740 m14450.0 rL
R614 c7 b1408 m12710.0 rB
R615 c6 b1254 m11302.0 rH
R616 c5 b1010 m10048.0 rW
R617 c5 b1110 m11058.0 rB
R618 c5 b1000 m9948.0 rW
R619 c3 b990 m10948.0 rJ
R620 c3 b1125 m12433.0 rD
R621 c5 b1250 m12433.0 rL
R622 c4 b1120 m11183.0 rU
R623 c6 b1364 m12303.0 rU
R624 c8 b1812 m15031.0 rH
R625 c9 b1596 m13219.0 rU
R626 c8 b1788 m14815.0 rD
R627 c10 b1788 m14815.0 rU
R628 c8 b2004 m16603.0 rU
R629 c8 b2244 m18607.0 rW
R630 c8 b2299 m20851.0 rL
R631 c7 b1793 m16253.0 rW
R632 c7 b1991 m18046.0 rU
R633 c6 b2211 m20037.0 rS
R634 c6 b1900 m18931.5 rB
R635 c6 b1710 m17031.5 rU
R636 c6 b2068 m18741.5 rD
R637 c5 b1880 m18741.5 rW
R638 c5 b2260 m22501.5 rW
R639 c7 b2981 m27021.5 rL
R640 c6 b2651 m24040.5 rW
R641 c8 b3234 m29342.5 rD
R642 c7 b3234 m29342.5 rJ
R643 c6 b3762 m34193.5 rL
R644 c4 b3050 m30431.5 rL
R645 c6 b3014 m27381.5 rU
R646 c7 b3344 m30395.5 rU
R647 c7 b3718 m33739.5 rU
R648 c7 b4125 m37457.5 rW
R649 c6 b5038 m45707.5 rD
R650 c6 b5038 m45707.5 rU
R651 c6 b5588 m50745.5 rB
R652 c6 b4520 m45157.5 rS
R653 c5 b4290 m42897.5 rH
R654 c5 b3870 m38607.5 rW
R655 c4 b4250 m42477.5 rL
R656 c7 b4213 m38227.5 rH
R657 c6 b3410 m34014.5 rB
R658 c7 b3377 m30604.5 rU
R659 c8 b4080 m33981.5 rL
R660 c9 b3600 m29901.5 rW
R661 c9 b4032 m33501.5 rW
R662 c9 b4992 m41565.5 rD
R663 c9 b4992 m41565.5 rL
R664 c10 b3792 m31581.5 rU
R665 c11 b4248 m35373.5 rJ
R666 c9 b5016 m41745.5 rS
R667 c9 b4716 m39237.5 rB
R668 c10 b4152 m34521.5 rH
R669 c10 b3648 m30369.5 rD
R670 c10 b3648 m30369.5 rB
R671 c10 b3216 m26721.5 rU
R672 c11 b3600 m29937.5 rD
R673 c11 b3600 m29937.5 rW
R674 c10 b4032 m33537.5 rL
R675 c10 b3552 m29505.5 rU
R676 c9 b3972 m33057.5 rW
R677 c7 b4081 m37029.5 rH
R678 c8 b3960 m32948.5 rL
R679 c8 b3480 m28988.5 rU
R680 c7 b3575 m32468.5 rS
R681 c8 b3684 m30681.0 rB
R682 c7 b2970 m26997.0 rL
R683 c8 b2651 m24027.0 rB
R684 c7 b2354 m21376.0 rL
R685 c7 b2101 m19022.0 rW
R686 c8 b2544 m21123.0 rS
R687 c8 b2189 m19851.0 rB
R688 c7 b1947 m17662.0 rU
R689 c7 b2167 m19609.0 rW
R690 c5 b2180 m21776.0 rD
R691 c4 b2180 m21776.0 rD
R692 c6 b2398 m21776.0 rB
R693 c5 b1940 m19378.0 rS
R694 c5 b1850 m18408.0 rU
R695 c5 b2030 m20258.0 rS
R696 c5 b1930 m19243.0 rL
R697 c8 b1914 m17313.0 rU
R698 c7 b2123 m19227.0 rD
R699 c8 b2123 m19227.0 rB
R700 c7 b1892 m17104.0 rD
R701 c7 b1892 m17104.0 rB
R702 c6 b1683 m15212.0 rL
R703 c7 b1496 m13529.0 rU
R704 c7 b1661 m15025.0 rL
R705 c6 b1474 m13364.0 rD
R706 c7 b1474 m13364.0 rL
R707 c9 b1428 m11890.0 rH
R708 c7 b1155 m10462.0 rU
R709 c8 b1287 m11617.0 rH
R710 c7 b1144 m10330.0 rL
R711 c9 b1104 m9186.0 rW
R712 c9 b1236 m10290.0 rD
R713 c8 b1133 m10290.0 rB
R714 c7 b1012 m9157.0 rS
R715 c6 b957 m8651.0 rW
R716 c6 b1067 m9608.0 rW
R717 c7 b1177 m10675.0 rL
R718 c8 b1140 m9498.0 rU
R719 c9 b1284 m10638.0 rD
R720 c9 b1284 m10638.0 rL
R721 c8 b1128 m9354.0 rD
R722 c6 b1034 m9354.0 rL
R723 c5 b840 m8320.0 rD
R724 c3 b756 m8320.0 rL
R725 c2 b684 m7564.0 rJ
R726 c3 b774 m8590.0 rU
R727 c4 b940 m9364.0 rU
R728 c5 b1040 m10304.0 rU
R729 c3 b1026 m11344.0 rJ
R730 c4 b1290 m12883.0 rL
R731 c4 b1160 m11593.0 rL
R732 c3 b945 m10433.0 rL
R733 c4 b950 m9488.0 rW
R734 c6 b1155 m10438.0 rL
R735 c6 b930 m9283.0 rU
R736 c7 b1133 m10213.0 rB
R737 c8 b1001 m9080.0 rW
R738 c7 b1111 m10081.0 rH
R739 c5 b900 m8970.0 rH
R740 c7 b792 m7170.0 rU
R741 c5 b800 m7962.0 rH
