============ BLACKJACK AI LOG ============
R249 c-4 b174 m5757.0 rU
R250 c-5 b180 m5931.0 rW
R251 c-5 b186 m6111.0 rW
R252 c-4 b189 m6297.0 rH
R253 c-5 b186 m6108.0 rL
R254 c-6 b120 m5922.0 rH
R255 c-4 b177 m5802.0 rJ
R256 c-4 b183 m6068.0 rW
R257 c-4 b189 m6251.0 rJ
R258 c-5 b198 m6535.0 rW
R259 c-3 b272 m6733.0 rU
R260 c-2 b355 m7005.0 rB
R261 c-3 b268 m6650.0 rH
R262 c-4 b192 m6382.0 rU
R263 c-3 b264 m6574.0 rU
R264 c-4 b207 m6838.0 rL
R265 c-4 b201 m6631.0 rL
R266 c-2 b325 m6430.0 rU
R267 c-3 b272 m6755.0 rW
R268 c-3 b284 m7027.0 rW
R269 c-2 b370 m7311.0 rW
R270 c-2 b385 m7681.0 rW
R271 c-3 b324 m8066.0 rB
R272 c-4 b234 m7742.0 rL
R273 c-2 b365 m7274.0 rL
R274 c-1 b350 m6909.0 rW
R275 c-2 b365 m7259.0 rL
R276 c-3 b276 m6894.0 rW
R277 c-3 b288 m7170.0 rW
R278 c-3 b312 m7746.0 rW
R279 c-3 b324 m8058.0 rU
R280 c-4 b252 m8382.0 rS
R281 c-4 b249 m8256.0 rB
R282 c-4 b243 m8007.0 rD
R283 c-2 b405 m8007.0 rJ
R284 c-2 b435 m8615.0 rL
R285 c-2 b390 m7745.0 rH
R286 c-1 b370 m7355.0 rB
R287 c0 b490 m6985.0 rJ
R288 c0 b546 m7720.0 rS
R289 c0 b450 m7447.0 rH
R290 c-1 b350 m6997.0 rS
R291 c-1 b345 m6822.0 rW
R292 c-2 b360 m7167.0 rB
R293 c-2 b345 m6807.0 rS
R294 c-2 b335 m6634.5 rL
R295 c-4 b189 m6299.5 rB
R296 c-5 b186 m6110.5 rH
R297 c-4 b180 m5924.5 rU
R298 c-3 b248 m6104.5 rU
R299 c-4 b192 m6352.5 rW
R300 c-4 b198 m6544.5 rL
R301 c-3 b256 m6346.5 rL
R302 c-3 b244 m6090.5 rL
R303 c-3 b236 m5846.5 rL
R304 c-2 b270 m5374.5 rW
R305 c-2 b285 m5644.5 rW
R306 c-3 b240 m5929.5 rW
R307 c-3 b248 m6169.5 rL
R308 c-4 b180 m5921.5 rL
R309 c-2 b290 m5741.5 rU
R310 c-2 b305 m6031.5 rL
R311 c-2 b290 m5726.5 rH
R312 c-1 b260 m5146.5 rL
R313 c-1 b245 m4886.5 rW
R314 c0 b312 m5131.5 rJ
R315 c-1 b280 m5599.5 rL
R316 c0 b378 m5319.5 rL
R317 c0 b322 m4563.5 rL
R318 c0 b301 m4241.5 rW
R319 c1 b368 m4542.5 rU
R320 c1 b350 m4910.5 rS
R321 c0 b336 m4735.5 rH
R322 c-1 b220 m4399.5 rB
R323 c-2 b210 m4179.5 rW
R324 c-3 b176 m4389.5 rL
R325 c-4 b129 m4213.5 rJ
R326 c-6 b90 m4407.5 rW
R327 c-6 b90 m4497.5 rB
R328 c-6 b90 m4407.5 rS
R329 c-5 b132 m4362.5 rL
R330 c-2 b215 m4230.5 rU
R331 c-1 b235 m4660.5 rW
R332 c-1 b245 m4895.5 rU
R333 c-2 b260 m5140.5 rU
R334 c0 b330 m5400.5 rW
R335 c-1 b290 m5730.5 rL
R336 c0 b330 m5440.5 rB
R337 c-1 b260 m5110.5 rU
R338 c0 b324 m5370.5 rU
R339 c0 b342 m5694.5 rB
R340 c-1 b270 m5352.5 rL
R341 c-2 b255 m5082.5 rD
R342 c-2 b255 m5082.5 rL
R343 c-2 b245 m4827.5 rL
R344 c0 b276 m4582.5 rU
R345 c0 b294 m4858.5 rJ
R346 c0 b318 m5299.5 rU
R347 c0 b342 m5617.5 rW
R348 c0 b360 m5959.5 rS
R349 c-1 b290 m5779.5 rH
R350 c-1 b275 m5489.5 rL
R351 c-3 b212 m5214.5 rW
R352 c-3 b220 m5426.5 rJ
R353 c-3 b232 m5756.5 rL
R354 c-4 b168 m5524.5 rU
R355 c-5 b171 m5692.5 rL
R356 c-5 b162 m5350.5 rU
R357 c-4 b168 m5512.5 rL
R358 c-3 b216 m5344.5 rU
R359 c-3 b232 m5776.5 rL
R360 c-2 b280 m5544.5 rL
R361 c-3 b212 m5264.5 rW
R362 c-1 b275 m5476.5 rU
R363 c-3 b232 m5751.5 rL
R364 c-3 b224 m5519.5 rS
R365 c-1 b275 m5407.5 rU
R366 c0 b360 m5957.5 rB
R367 c-1 b280 m5597.5 rU
R368 c0 b372 m6157.5 rU
R369 c0 b396 m6529.5 rL
R370 c-1 b310 m6133.5 rU
R371 c-2 b325 m6443.5 rL
R372 c-2 b310 m6118.5 rJ
R373 c-1 b330 m6583.5 rB
R374 c-1 b315 m6253.5 rJ
R375 c-1 b340 m6726.5 rU
R376 c0 b426 m7066.5 rL
R377 c0 b469 m6640.5 rW
R378 c1 b532 m7578.5 rH
R379 c0 b497 m7046.5 rW
R380 c-2 b380 m7543.5 rU
R381 c-1 b400 m7923.5 rL
R382 c-1 b360 m7123.5 rW
R383 c-2 b375 m7483.5 rW
R384 c-3 b316 m7858.5 rH
R385 c-4 b228 m7542.5 rU
R386 c-4 b234 m7770.5 rB
R387 c-4 b228 m7536.5 rW
R388 c-6 b156 m7764.5 rL
R389 c-6 b154 m7608.5 rL
R390 c-5 b225 m7454.5 rW
R391 c-5 b231 m7679.5 rU
R392 c-4 b246 m8141.5 rW
R393 c-6 b168 m8387.5 rD
R394 c-5 b252 m8387.5 rS
R395 c-5 b249 m8261.5 rL
R396 c-3 b324 m8012.5 rL
R397 c-3 b308 m7688.5 rW
R398 c-2 b400 m7996.5 rW
R399 c0 b528 m8796.5 rU
R400 c-2 b470 m9324.5 rS
R401 c-2 b455 m9089.5 rW
R402 c0 b576 m9544.5 rU
R403 c0 b612 m10120.5 rU
R404 c0 b648 m10732.5 rU
R405 c0 b726 m12028.5 rL
R406 c0 b798 m11302.5 rJ
R407 c0 b875 m12499.5 rW
R408 c0 b804 m13374.5 rU
R409 c-2 b710 m14178.5 rL
R410 c0 b810 m13468.5 rJ
R411 c0 b882 m14683.5 rS
R412 c0 b858 m14242.5 rW
R413 c0 b912 m15100.5 rL
R414 c0 b852 m14188.5 rW
R415 c-1 b755 m15040.5 rH
R416 c0 b1001 m14285.5 rL
R417 c1 b1064 m13284.5 rW
R418 c0 b864 m14348.5 rL
R419 c-2 b675 m13484.5 rU
R420 c-3 b568 m14159.5 rL
R421 c-2 b680 m13591.5 rU
R422 c0 b900 m14951.5 rL
R423 c-1 b705 m14051.5 rW
R424 c-3 b592 m14756.5 rS
R425 c-3 b580 m14460.5 rW
R426 c-4 b453 m15040.5 rL
R427 c-3 b584 m14587.5 rL
R428 c-3 b564 m14003.5 rU
R429 c-4 b438 m14567.5 rU
R430 c-4 b465 m15443.5 rW
R431 c-3 b656 m16373.5 rB
R432 c-2 b790 m15717.5 rW
R433 c-3 b664 m16507.5 rU
R434 c-3 b688 m17171.5 rL
R435 c-1 b825 m16483.5 rS
R436 c-1 b805 m16071.0 rL
R437 c-2 b765 m15266.0 rU
R438 c-2 b805 m16031.0 rW
R439 c-1 b845 m16836.0 rW
R440 c-2 b885 m17681.0 rU
R441 c0 b1116 m18566.0 rH
R442 c0 b1050 m17450.0 rL
R443 c0 b1148 m16400.0 rW
R444 c0 b1232 m17548.0 rB
R445 c0 b1148 m16316.0 rS
R446 c0 b1106 m15742.0 rL
R447 c0 b882 m14636.0 rD
R448 c0 b1029 m14636.0 rU
R449 c0 b942 m15665.0 rU
R450 c-2 b835 m16607.0 rL
R451 c-3 b632 m15772.0 rL
R452 c-4 b456 m15140.0 rW
R453 c-4 b468 m15596.0 rW
R454 c-2 b830 m16532.0 rW
R455 c-3 b696 m17362.0 rD
R456 c-3 b696 m17362.0 rU
R457 c-1 b905 m18058.0 rH
R458 c-2 b860 m17153.0 rH
R459 c-2 b815 m16293.0 rW
R460 c-3 b688 m17108.0 rL
R461 c-1 b790 m15732.0 rU
R462 c-1 b830 m16522.0 rU
R463 c0 b1044 m17352.0 rD
R464 c-1 b870 m17352.0 rD
R465 c-1 b870 m17352.0 rD
R466 c-1 b870 m17352.0 rU
R467 c0 b1098 m18222.0 rU
R468 c0 b1164 m19320.0 rB
R469 c-1 b910 m18156.0 rL
R470 c0 b1211 m17246.0 rL
R471 c0 b1127 m16035.0 rL
R472 c1 b1200 m14908.0 rW
R473 c2 b1566 m17308.0 rB
R474 c1 b1264 m15742.0 rW
R475 c0 b1026 m17006.0 rH
R476 c-1 b800 m15980.0 rH
R477 c-1 b760 m15180.0 rW
R478 c-4 b480 m15940.0 rW
R479 c-4 b495 m16420.0 rU
R480 c-4 b510 m16915.0 rW
R481 c-5 b525 m17425.0 rJ
R482 c-5 b549 m18213.0 rH
R483 c-6 b354 m17664.0 rS
R484 c-6 b350 m17487.0 rH
R485 c-6 b336 m16787.0 rD
R486 c-6 b336 m16787.0 rU
R487 c-5 b525 m17459.0 rD
R488 c-4 b525 m17459.0 rS
R489 c-4 b516 m17196.5 rU
R490 c-4 b534 m17712.5 rW
R491 c-4 b549 m18246.5 rH
R492 c-5 b531 m17697.5 rB
R493 c-5 b516 m17166.5 rL
R494 c-6 b334 m16650.5 rB
R495 c-4 b492 m16316.5 rH
R496 c-4 b477 m15824.5 rU
R497 c-2 b840 m16778.5 rU
R498 c-2 b885 m17618.5 rL
R499 c-2 b840 m16733.5 rU
R500 c-2 b880 m17573.5 rW
R501 c-3 b740 m18453.5 rU
R502 c-3 b800 m19933.5 rB
R503 c-4 b576 m19133.5 rS
R504 c-3 b756 m18845.5 rL
R505 c-3 b724 m18089.5 rW
R506 c-3 b756 m18813.5 rD
R507 c-2 b945 m18813.5 rL
R508 c0 b1074 m17868.5 rJ
R509 c0 b1170 m19479.5 rL
R510 c0 b1104 m18309.5 rW
R511 c0 b1170 m19413.5 rU
R512 c-1 b1030 m20583.5 rU
R513 c0 b1302 m21613.5 rH
R514 c-1 b1020 m20311.5 rL
R515 c-2 b965 m19291.5 rU
R516 c-2 b1015 m20256.5 rW
R517 c-1 b1065 m21271.5 rU
R518 c-1 b1175 m23401.5 rD
R519 c-3 b940 m23401.5 rU
R520 c-3 b976 m24341.5 rL
R521 c-3 b936 m23365.5 rL
R522 c-2 b1125 m22429.5 rW
R523 c-4 b708 m23554.5 rL
R524 c-4 b687 m22846.5 rL
R525 c-3 b888 m22159.5 rW
R526 c-4 b693 m23047.5 rW
R527 c-3 b952 m23740.5 rL
R528 c-3 b912 m22788.5 rL
R529 c-2 b1095 m21876.5 rS
R530 c-2 b1070 m21329.0 rL
R531 c0 b1218 m20259.0 rU
R532 c-1 b1075 m21477.0 rW
R533 c-1 b1130 m22552.0 rU
R534 c0 b1422 m23682.0 rW
R535 c-1 b1260 m25104.0 rS
R536 c-2 b1225 m24474.0 rH
R537 c-1 b1165 m23249.0 rJ
R538 c-1 b1250 m24997.0 rH
R539 c0 b1428 m23747.0 rD
R540 c-1 b1190 m23747.0 rB
R541 c-1 b1130 m22557.0 rL
R542 c-1 b1075 m21427.0 rL
R543 c-1 b1020 m20352.0 rW
R544 c0 b1344 m22392.0 rS
R545 c0 b1308 m21720.0 rL
R546 c0 b1435 m20412.0 rJ
R547 c0 b1356 m22565.0 rL
R548 c0 b1194 m19853.0 rS
R549 c-1 b965 m19256.0 rU
R550 c-1 b1060 m21186.0 rU
R551 c0 b1338 m22246.0 rL
R552 c-1 b1050 m20908.0 rL
R553 c-1 b995 m19858.0 rW
R554 c-1 b1045 m20853.0 rW
R555 c-1 b1095 m21898.0 rB
R556 c-2 b1045 m20803.0 rU
R557 c-3 b876 m21848.0 rU
R558 c-4 b684 m22724.0 rS
R559 c-4 b672 m22382.0 rU
R560 c-5 b693 m23054.0 rW
R561 c-6 b490 m24440.0 rL
R562 c-4 b720 m23950.0 rD
R563 c-3 b960 m23950.0 rB
R564 c-3 b920 m22990.0 rL
R565 c-4 b663 m22070.0 rH
R566 c-3 b860 m21407.0 rU
R567 c-3 b892 m22267.0 rD
R568 c-4 b669 m22267.0 rS
R569 c-3 b880 m21932.5 rW
R570 c-4 b687 m22812.5 rL
R571 c-4 b666 m22125.5 rU
R572 c-3 b912 m22791.5 rJ
R573 c-5 b726 m24159.5 rU
R574 c-5 b747 m24885.5 rW
R575 c-5 b792 m26379.5 rH
R576 c-2 b1280 m25587.5 rD
R577 c-1 b1280 m25587.5 rU
R578 c-2 b1345 m26867.5 rW
R579 c-4 b849 m28212.5 rH
R580 c-5 b822 m27363.5 rW
R581 c-3 b1128 m28185.5 rU
R582 c-3 b1176 m29313.5 rL
R583 c-3 b1128 m28137.5 rU
R584 c-2 b1465 m29265.5 rL
R585 c-1 b1395 m27800.5 rH
R586 c-2 b1325 m26405.5 rU
R587 c-1 b1390 m27730.5 rU
R588 c-2 b1460 m29120.5 rL
R589 c-1 b1315 m26200.5 rW
R590 c0 b1656 m27515.5 rW
R591 c0 b1752 m29171.5 rW
R592 c0 b1860 m30923.5 rH
R593 c-1 b1455 m29063.5 rW
R594 c-1 b1530 m30518.5 rW
R595 c-2 b1605 m32048.5 rJ
R596 c-2 b1725 m34456.5 rL
R597 c-2 b1640 m32731.5 rD
R598 c-2 b1640 m32731.5 rL
R599 c-1 b1555 m31091.5 rW
R600 c0 b2058 m34201.5 rU
R601 c0 b2541 m36259.5 rU
R602 c0 b2723 m38800.5 rB
R603 c2 b3249 m36077.5 rU
R604 c2 b3834 m42575.5 rB
R605 c2 b3104 m38741.5 rU
R606 c0 b2933 m41845.5 rH
R607 c0 b2340 m38912.5 rU
R608 c0 b2891 m41252.5 rJ
R609 c0 b3192 m45589.5 rL
R610 c0 b2544 m42397.5 rW
R611 c-1 b2250 m44941.5 rW
R612 c-1 b2360 m47191.5 rB
R613 c-2 b2245 m44831.5 rL
R614 c-3 b1616 m40341.5 rB
R615 c-3 b1552 m38725.5 rW
R616 c-1 b2015 m40277.5 rL
R617 c-1 b1915 m38262.5 rW
R618 c0 b2412 m40177.5 rH
R619 c-3 b1512 m37765.5 rH
R620 c-3 b1452 m36253.5 rW
R621 c-3 b1512 m37705.5 rW
R622 c-2 b2040 m40729.5 rS
R623 c-2 b1990 m39709.5 rU
R624 c-2 b2185 m43689.5 rU
R625 c-1 b2295 m45874.5 rW
R626 c-2 b2410 m48169.5 rH
R627 c-1 b2290 m45759.5 rL
R628 c-2 b2175 m43469.5 rU
R629 c-2 b2285 m45644.5 rS
R630 c-2 b2230 m44502.0 rS
R631 c-2 b2170 m43387.0 rU
R632 c-1 b2390 m47727.0 rL
R633 c-2 b2270 m45337.0 rW
R634 c-2 b2385 m47607.0 rL
R635 c0 b2718 m45222.0 rU
R636 c0 b3360 m47940.0 rB
R637 c0 b3122 m44580.0 rU
R638 c1 b3346 m47702.0 rU
R639 c1 b4352 m54394.0 rW
R640 c2 b5679 m63098.0 rL
R641 c1 b4600 m57419.0 rL
R642 c1 b4232 m52819.0 rL
R643 c1 b3888 m48587.0 rU
R644 c2 b4200 m52475.0 rU
R645 c2 b5481 m60875.0 rL
R646 c1 b4432 m55394.0 rH
R647 c1 b3570 m50962.0 rL
R648 c1 b3318 m47392.0 rL
R649 c0 b2646 m44074.0 rB
R650 c0 b2490 m41428.0 rW
R651 c0 b2640 m43918.0 rL
R652 c0 b2478 m41278.0 rW
R653 c0 b3066 m43756.0 rS
R654 c0 b2538 m42223.0 rL
R655 c1 b3176 m39685.0 rU
R656 c0 b2574 m42861.0 rW
R657 c0 b2886 m48009.0 rW
R658 c0 b3228 m53781.0 rU
R659 c-1 b2855 m57009.0 rS
R660 c0 b3892 m55581.5 rU
R661 c1 b4760 m59473.5 rU
R662 c0 b3858 m64233.5 rU
R663 c0 b4086 m68091.5 rL
R664 c0 b4487 m64005.5 rD
R665 c0 b4487 m64005.5 rJ
R666 c0 b4248 m70736.5 rU
R667 c0 b5250 m74984.5 rS
R668 c0 b4344 m72359.5 rU
R669 c-1 b3840 m76703.5 rW
R670 c-3 b3224 m80543.5 rS
R671 c-4 b2370 m78931.5 rL
R672 c-3 b3064 m76561.5 rL
R673 c-1 b3675 m73497.5 rW
R674 c0 b4632 m77172.5 rL
R675 c0 b5082 m72540.5 rU
R676 c-1 b3885 m77622.5 rL
R677 c-2 b3690 m73737.5 rH
R678 c-2 b3320 m66357.5 rB
R679 c-1 b3155 m63037.5 rU
R680 c-3 b2648 m66192.5 rD
R681 c-2 b3310 m66192.5 rU
R682 c-2 b3480 m69502.5 rL
R683 c-2 b3130 m62542.5 rU
R684 c-2 b3445 m68802.5 rW
R685 c0 b4542 m75692.5 rU
R686 c0 b4818 m80234.5 rU
R687 c0 b5957 m85052.5 rD
R688 c1 b6808 m85052.5 rJ
R689 c0 b5718 m95264.5 rW
R690 c0 b6060 m100982.5 rW
R691 c0 b6426 m107042.5 rB
R692 c0 b6042 m100616.5 rL
R693 c0 b6202 m88532.5 rB
R694 c0 b4944 m82330.5 rW
R695 c1 b6984 m87274.5 rB
R696 c1 b6424 m80290.5 rW
R697 c1 b6944 m86714.5 rU
R698 c2 b8433 m93658.5 rW
R699 c2 b8168 m102091.5 rJ
R700 c1 b9152 m114343.5 rD
R701 c1 b9152 m114343.5 rL
R702 c1 b6727 m96039.5 rD
R703 c0 b6727 m96039.5 rD
R704 c2 b7688 m96039.5 rU
R705 c1 b8304 m103727.5 rU
R706 c0 b7847 m112031.5 rD
R707 c0 b6726 m112031.5 rU
R708 c0 b7128 m118757.5 rS
R709 c0 b6912 m115193.5 rJ
R710 c-1 b6280 m125561.5 rU
R711 c-2 b6595 m131841.5 rB
R712 c-2 b6265 m125246.5 rU
R713 c-1 b6580 m131511.5 rL
R714 c0 b7500 m124931.5 rW
R715 c1 b11200 m139931.5 rU
R716 c1 b12096 m151131.5 rW
R717 c0 b9798 m163227.5 rU
R718 c-1 b8655 m173025.5 rD
R719 c-2 b8655 m173025.5 rW
R720 c-2 b9085 m181680.5 rD
R721 c-1 b9085 m181680.5 rD
R722 c-1 b9085 m181680.5 rU
R723 c-1 b9995 m199850.5 rD
R724 c-1 b9995 m199850.5 rL
R725 c0 b11394 m189855.5 rW
R726 c-2 b10065 m201249.5 rJ
R727 c-2 b10820 m216347.5 rL
R728 c0 b12336 m205527.5 rW
