============ BLACKJACK AI LOG ============
R243 c-4 b579 m19287.0 rW
R244 c-3 b796 m19866.0 rW
R245 c-3 b828 m20662.0 rU
R246 c-2 b1075 m21490.0 rU
R247 c-1 b1130 m22565.0 rH
R248 c-2 b1075 m21435.0 rW
R249 c-3 b904 m22510.0 rU
R250 c-4 b705 m23414.0 rW
R251 c-4 b726 m24119.0 rS
R252 c-5 b714 m23756.0 rL
R253 c-3 b924 m23042.0 rD
R254 c-5 b693 m23042.0 rB
R255 c-5 b672 m22349.0 rL
R256 c-5 b651 m21677.0 rB
R257 c-4 b633 m21026.0 rS
R258 c-4 b624 m20709.5 rL
R259 c-4 b603 m20085.5 rW
R260 c-5 b621 m20688.5 rU
R261 c-4 b642 m21309.5 rJ
R262 c-4 b669 m22272.5 rL
R263 c-5 b651 m21603.5 rW
R264 c-5 b669 m22254.5 rU
R265 c-5 b690 m22923.5 rJ
R266 c-5 b720 m23958.5 rU
R267 c-7 b494 m24678.5 rS
R268 c-8 b245 m24431.5 rD
R269 c-10 b245 m24431.5 rU
R270 c-10 b247 m24676.5 rU
R271 c-7 b504 m25170.5 rU
R272 c-5 b786 m26178.5 rL
R273 c-4 b762 m25392.5 rW
R274 c-4 b786 m26154.5 rL
R275 c-2 b1230 m24582.5 rU
R276 c-3 b1036 m25812.5 rH
R277 c-4 b744 m24776.5 rS
R278 c-3 b980 m24404.5 rB
R279 c-4 b705 m23424.5 rU
R280 c-4 b726 m24129.5 rW
R281 c-4 b747 m24855.5 rU
R282 c-4 b771 m25602.5 rS
R283 c-4 b759 m25217.0 rL
R284 c-5 b735 m24458.0 rL
R285 c-4 b714 m23723.0 rW
R286 c-5 b735 m24437.0 rB
R287 c-5 b714 m23702.0 rW
R288 c-5 b735 m24416.0 rL
R289 c-5 b711 m23681.0 rW
R290 c-6 b488 m24392.0 rL
R291 c-7 b480 m23904.0 rU
R292 c-8 b244 m24384.0 rL
R293 c-7 b484 m24140.0 rU
R294 c-8 b247 m24624.0 rW
R295 c-7 b498 m24871.0 rB
R296 c-7 b488 m24373.0 rL
R297 c-6 b468 m23397.0 rU
R298 c-6 b478 m23865.0 rL
R299 c-6 b468 m23387.0 rW
R300 c-4 b732 m24323.0 rU
R301 c-4 b753 m25055.0 rW
R302 c-4 b777 m25808.0 rU
R303 c-6 b532 m26585.0 rL
R304 c-6 b522 m26053.0 rB
R305 c-5 b768 m25531.0 rH
R306 c-5 b744 m24763.0 rL
R307 c-5 b723 m24019.0 rW
R308 c-5 b744 m24742.0 rU
R309 c-6 b510 m25486.0 rB
R310 c-7 b500 m24976.0 rU
R311 c-8 b255 m25476.0 rJ
R312 c-6 b518 m25859.0 rB
R313 c-7 b508 m25341.0 rL
R314 c-8 b249 m24833.0 rD
R315 c-8 b249 m24833.0 rJ
R316 c-8 b253 m25207.0 rU
R317 c-8 b255 m25460.0 rU
R318 c-7 b516 m25715.0 rS
R319 c-7 b510 m25457.0 rL
R320 c-8 b250 m24947.0 rW
R321 c-7 b504 m25197.0 rU
R322 c-6 b526 m26205.0 rW
R323 c-7 b536 m26731.0 rW
R324 c-6 b546 m27267.0 rU
R325 c-3 b1116 m27813.0 rL
R326 c-3 b1068 m26697.0 rL
R327 c-4 b771 m25629.0 rU
R328 c-3 b1056 m26400.0 rL
R329 c-2 b1215 m24288.0 rL
R330 c-3 b924 m23073.0 rL
R331 c-3 b852 m21225.0 rS
R332 c-3 b832 m20799.0 rL
R333 c-2 b1000 m19967.0 rH
R334 c-1 b950 m18967.0 rW
R335 c-1 b1000 m19917.0 rW
R336 c-2 b1050 m20917.0 rW
R337 c-2 b1100 m21967.0 rD
R338 c-2 b1100 m21967.0 rD
R339 c-3 b880 m21967.0 rB
R340 c-3 b844 m21087.0 rL
R341 c-3 b812 m20243.0 rD
R342 c-4 b609 m20243.0 rU
R343 c-5 b627 m20852.0 rD
R344 c-6 b418 m20852.0 rL
R345 c-4 b615 m20434.0 rB
R346 c-5 b597 m19819.0 rU
R347 c-5 b615 m20416.0 rL
R348 c-5 b597 m19801.0 rW
R349 c-4 b612 m20398.0 rH
R350 c-3 b768 m19174.0 rU
R351 c-1 b1000 m19942.0 rU
R352 c-2 b1050 m20942.0 rB
R353 c-3 b796 m19892.0 rS
R354 c-3 b780 m19494.0 rU
R355 c-2 b1015 m20274.0 rU
R356 c-3 b852 m21289.0 rU
R357 c-5 b666 m22141.0 rU
R358 c-2 b1145 m22807.0 rW
R359 c-2 b1255 m25097.0 rJ
R360 c-3 b1080 m26980.0 rD
R361 c-4 b810 m26980.0 rW
R362 c-5 b834 m27790.0 rB
R363 c-5 b810 m26956.0 rB
R364 c-6 b524 m26146.0 rH
R365 c-6 b514 m25622.0 rS
R366 c-7 b508 m25365.0 rW
R367 c-6 b528 m26381.0 rD
R368 c-6 b528 m26381.0 rU
R369 c-7 b540 m26909.0 rU
R370 c-8 b275 m27449.0 rL
R371 c-7 b544 m27174.0 rD
R372 c-9 b272 m27174.0 rU
R373 c-8 b275 m27446.0 rU
R374 c-8 b278 m27721.0 rL
R375 c-7 b550 m27443.0 rS
R376 c-6 b544 m27168.0 rS
R377 c-7 b538 m26896.0 rD
R378 c-6 b538 m26896.0 rL
R379 c-4 b792 m26358.0 rH
R380 c-6 b512 m25566.0 rU
R381 c-4 b783 m26078.0 rS
R382 c-5 b771 m25686.5 rL
R383 c-6 b500 m24915.5 rU
R384 c-5 b765 m25415.5 rL
R385 c-5 b741 m24650.5 rU
R386 c-4 b762 m25391.5 rH
R387 c-1 b1195 m23867.5 rB
R388 c-2 b1135 m22672.5 rH
R389 c-4 b648 m21537.5 rL
R390 c-5 b627 m20889.5 rJ
R391 c-7 b438 m21830.5 rW
R392 c-6 b456 m22706.5 rS
R393 c-6 b450 m22478.5 rJ
R394 c-7 b464 m23153.5 rU
R395 c-9 b237 m23617.5 rL
R396 c-9 b234 m23380.5 rL
R397 c-10 b232 m23146.5 rW
R398 c-8 b237 m23610.5 rL
R399 c-7 b464 m23136.5 rL
R400 c-7 b454 m22672.5 rL
R401 c-5 b669 m22218.5 rB
R402 c-5 b648 m21549.5 rL
R403 c-4 b609 m20253.5 rU
R404 c-3 b836 m20862.5 rU
R405 c-3 b868 m21698.5 rU
R406 c-2 b1130 m22566.5 rW
R407 c-3 b948 m23696.5 rS
R408 c-2 b1165 m23222.5 rU
R409 c-2 b1220 m24387.5 rW
R410 c-1 b1345 m26827.5 rJ
R411 c-2 b1445 m28845.5 rL
R412 c-3 b1100 m27400.5 rD
R413 c-4 b825 m27400.5 rW
R414 c-5 b849 m28225.5 rH
R415 c-4 b822 m27376.5 rW
R416 c-6 b564 m28198.5 rW
R417 c-8 b288 m28762.5 rU
R418 c-7 b588 m29338.5 rU
R419 c-5 b918 m30514.5 rW
R420 c-4 b972 m32350.5 rB
R421 c-4 b942 m31378.5 rB
R422 c-4 b915 m30436.5 rB
R423 c-4 b888 m29521.5 rH
R424 c-1 b1390 m27745.5 rL
R425 c-1 b1250 m24965.5 rW
R426 c-2 b1315 m26215.5 rL
R427 c0 b1500 m24900.5 rS
R428 c-1 b1210 m24150.5 rL
R429 c-1 b1090 m21730.5 rJ
R430 c-1 b1170 m23365.5 rU
R431 c-1 b1230 m24535.5 rL
R432 c0 b1404 m23305.5 rW
R433 c-1 b1240 m24709.5 rS
R434 c-2 b1205 m24089.5 rS
R435 c-2 b1175 m23487.0 rB
R436 c-2 b1120 m22312.0 rS
R437 c-3 b872 m21752.0 rD
R438 c0 b1308 m21752.0 rB
R439 c0 b1230 m20444.0 rU
R440 c0 b1302 m21674.0 rJ
R441 c-1 b1185 m23627.0 rB
R442 c-2 b1125 m22442.0 rB
R443 c-2 b1070 m21317.0 rJ
R444 c-3 b920 m22922.0 rW
R445 c-4 b717 m23842.0 rL
R446 c-4 b696 m23125.0 rL
R447 c-3 b900 m22429.0 rL
R448 c-3 b864 m21529.0 rU
R449 c-5 b672 m22393.0 rU
R450 c-5 b693 m23065.0 rU
R451 c-5 b714 m23758.0 rL
R452 c-3 b924 m23044.0 rJ
R453 c-2 b1225 m24430.0 rD
R454 c-4 b735 m24430.0 rD
R455 c-3 b980 m24430.0 rB
R456 c-4 b705 m23450.0 rJ
R457 c-3 b984 m24508.0 rW
R458 c-4 b765 m25492.0 rU
R459 c-4 b789 m26257.0 rW
R460 c-6 b542 m27046.0 rU
R461 c-5 b828 m27588.0 rD
R462 c-5 b828 m27588.0 rL
R463 c-5 b804 m26760.0 rD
R464 c-5 b804 m26760.0 rU
R465 c-4 b828 m27564.0 rH
R466 c-3 b1040 m25908.0 rD
R467 c-3 b1040 m25908.0 rW
R468 c-3 b1080 m26948.0 rW
R469 c-4 b843 m28028.0 rU
R470 c-5 b867 m28871.0 rS
R471 c-4 b855 m28437.5 rL
R472 c-4 b828 m27582.5 rU
R473 c-3 b1140 m28410.5 rH
R474 c-3 b1092 m27270.5 rW
R475 c-2 b1420 m28362.5 rH
R476 c-4 b810 m26942.5 rB
R477 c-4 b786 m26132.5 rL
R478 c-2 b1270 m25346.5 rW
R479 c-1 b1395 m27886.5 rW
R480 c0 b1758 m29281.5 rW
R481 c-2 b1555 m31039.5 rW
R482 c-2 b1630 m32594.5 rB
R483 c-1 b1550 m30964.5 rS
R484 c-1 b1510 m30189.5 rS
R485 c-2 b1475 m29434.5 rU
R486 c-2 b1550 m30909.5 rS
R487 c-3 b1208 m30134.5 rW
R488 c-2 b1570 m31342.5 rW
R489 c-1 b1725 m34482.5 rL
R490 c-1 b1640 m32757.5 rB
R491 c-1 b1560 m31117.5 rW
R492 c-1 b1635 m32677.5 rU
R493 c-1 b1720 m34312.5 rL
R494 c-2 b1630 m32592.5 rW
R495 c-1 b1795 m35852.5 rU
R496 c-1 b1885 m37647.5 rU
R497 c-2 b1980 m39532.5 rB
R498 c-2 b1880 m37552.5 rL
R499 c-2 b1785 m35672.5 rU
R500 c-2 b1875 m37457.5 rW
R501 c0 b2478 m41207.5 rU
R502 c0 b2622 m43685.5 rU
R503 c-1 b2320 m46307.5 rU
R504 c-1 b2550 m50947.5 rW
R505 c-2 b2675 m53497.5 rS
R506 c-2 b2610 m52160.0 rJ
R507 c-2 b2805 m56075.0 rD
R508 c-4 b1683 m56075.0 rS
R509 c-4 b1659 m55233.5 rJ
R510 c-4 b1734 m57722.5 rU
R511 c-5 b1785 m59456.5 rU
R512 c-5 b1839 m61241.5 rJ
R513 c-5 b1923 m64000.5 rL
R514 c-4 b1806 m60154.5 rD
R515 c-3 b2408 m60154.5 rB
R516 c-3 b2312 m57746.5 rW
R517 c-4 b1803 m60058.5 rH
R518 c-4 b1749 m58255.5 rL
R519 c-4 b1644 m54757.5 rD
R520 c-4 b1644 m54757.5 rJ
R521 c-4 b1719 m57223.5 rW
R522 c-4 b1770 m58942.5 rD
R523 c-2 b2950 m58942.5 rD
R524 c-2 b2950 m58942.5 rL
R525 c-2 b2655 m53042.5 rL
R526 c-3 b2016 m50387.5 rB
R527 c-3 b1936 m48371.5 rL
R528 c-2 b2325 m46435.5 rD
R529 c-1 b2325 m46435.5 rU
R530 c-2 b2440 m48760.5 rH
R531 c-1 b2195 m43880.5 rS
R532 c-1 b2140 m42783.0 rL
R533 c1 b2702 m38503.0 rW
R534 c0 b2891 m41205.0 rU
R535 c2 b3528 m44096.0 rU
R536 c1 b3339 m47624.0 rB
R537 c2 b3987 m44285.0 rW
R538 c0 b3381 m48272.0 rD
R539 c1 b3864 m48272.0 rU
R540 c0 b3132 m52136.0 rB
R541 c0 b2946 m49004.0 rB
R542 c-1 b2305 m46058.0 rH
R543 c0 b2628 m43753.0 rU
R544 c-1 b2320 m46381.0 rU
R545 c-1 b2555 m51021.0 rU
R546 c-1 b2680 m53576.0 rU
R547 c-1 b2815 m56256.0 rB
R548 c-1 b2675 m53441.0 rU
R549 c0 b3372 m56116.0 rS
R550 c0 b3270 m54430.0 rS
R551 c0 b3696 m52795.0 rL
R552 c0 b3437 m49099.0 rU
R553 c2 b5040 m55973.0 rL
R554 c4 b4590 m50933.0 rB
R555 c3 b4176 m46343.0 rB
R556 c2 b3798 m42167.0 rU
R557 c3 b4140 m45965.0 rW
R558 c4 b4518 m50105.0 rL
R559 c5 b4560 m45587.0 rH
R560 c3 b3699 m41027.0 rJ
R561 c3 b4194 m46576.0 rL
R562 c1 b3392 m42382.0 rL
R563 c0 b2340 m38990.0 rU
R564 c0 b2898 m41330.0 rL
R565 c2 b3080 m38432.0 rW
R566 c0 b2912 m41512.0 rJ
R567 c0 b2754 m45880.0 rD
R568 c0 b2754 m45880.0 rL
R569 c-1 b2160 m43126.0 rU
R570 c0 b2718 m45286.0 rW
R571 c-1 b2405 m48004.0 rS
R572 c-1 b2345 m46801.5 rL
R573 c0 b2532 m42111.5 rW
R574 c1 b3129 m44643.5 rB
R575 c1 b3328 m41514.5 rL
R576 c0 b2674 m38186.5 rS
R577 c0 b2214 m36849.5 rH
R578 c1 b2275 m32421.5 rU
R579 c1 b2776 m34696.5 rU
R580 c0 b2250 m37472.5 rL
R581 c0 b2471 m35222.5 rL
R582 c0 b1968 m32751.5 rU
R583 c0 b2088 m34719.5 rW
R584 c0 b2334 m38895.5 rD
R585 c0 b2334 m38895.5 rB
R586 c-1 b1830 m36561.5 rJ
R587 c0 b2364 m39306.5 rW
R588 c0 b2502 m41670.5 rB
R589 c0 b2352 m39168.5 rL
R590 c2 b2760 m34464.5 rU
R591 c0 b2611 m37224.5 rB
R592 c0 b2082 m34613.5 rL
R593 c-2 b1630 m32531.5 rH
R594 c-2 b1465 m29271.5 rW
R595 c-3 b1232 m30736.5 rU
R596 c-4 b960 m31968.5 rL
R597 c-5 b933 m31008.5 rH
R598 c-5 b903 m30075.5 rL
R599 c-4 b876 m29172.5 rU
R600 c-4 b903 m30048.5 rW
R601 c-3 b1240 m30951.5 rW
R602 c-3 b1288 m32191.5 rU
R603 c-2 b1740 m34767.5 rU
R604 c-2 b1915 m38247.5 rB
R605 c-3 b1456 m36332.5 rB
R606 c-3 b1396 m34876.5 rJ
R607 c-5 b1110 m36970.5 rJ
R608 c-6 b774 m38635.5 rH
R609 c-6 b758 m37861.5 rL
R610 c-8 b372 m37103.5 rU
R611 c-7 b750 m37475.5 rU
R612 c-8 b383 m38225.5 rL
R613 c-7 b758 m37842.5 rS
R614 c-8 b375 m37463.5 rW
R615 c-7 b758 m37838.5 rW
R616 c-8 b386 m38596.5 rJ
R617 c-8 b392 m39175.5 rH
R618 c-6 b776 m38783.5 rU
R619 c-6 b792 m39559.5 rJ
R620 c-6 b816 m40747.5 rU
R621 c-7 b832 m41563.5 rL
R622 c-6 b816 m40731.5 rL
R623 c-6 b800 m39915.5 rW
R624 c-6 b816 m40715.5 rU
R625 c-5 b1248 m41531.5 rL
R626 c-4 b1209 m40283.5 rL
R627 c-3 b1564 m39074.5 rW
R628 c-4 b1221 m40638.5 rL
R629 c-2 b1975 m39417.5 rU
R630 c-2 b2070 m41392.5 rJ
R631 c-4 b1335 m44497.5 rJ
R632 c-4 b1398 m46500.5 rB
R633 c-3 b1808 m45102.5 rU
R634 c-3 b1880 m46910.5 rW
R635 c-4 b1464 m48790.5 rU
R636 c-3 b2012 m50254.5 rH
R637 c-3 b1932 m48242.5 rW
R638 c-3 b2008 m50174.5 rS
R639 c-3 b1968 m49170.5 rJ
R640 c-2 b2610 m52122.5 rS
R641 c-2 b2545 m50817.5 rB
R642 c-3 b1932 m48272.5 rB
R643 c-2 b2320 m46340.5 rU
R644 c-2 b2435 m48660.5 rW
R645 c-3 b2044 m51095.5 rB
R646 c-3 b1964 m49051.5 rU
R647 c-3 b2044 m51015.5 rU
R648 c-4 b1593 m53059.5 rL
R649 c-3 b2060 m51466.5 rW
R650 c-5 b1608 m53526.5 rU
R651 c-5 b1656 m55134.5 rW
R652 c-5 b1704 m56790.5 rD
R653 c-7 b1136 m56790.5 rD
R654 c-6 b1136 m56790.5 rL
R655 c-8 b557 m55654.5 rJ
R656 c-7 b1130 m56490.5 rB
R657 c-6 b1108 m55360.5 rU
R658 c-8 b565 m56468.5 rB
R659 c-6 b1120 m55903.5 rU
R660 c-7 b1142 m57023.5 rB
R661 c-8 b559 m55881.5 rW
R662 c-7 b1130 m56440.5 rW
R663 c-6 b1176 m58700.5 rH
R664 c-4 b1728 m57524.5 rW
R665 c-3 b2372 m59252.5 rS
R666 c-3 b2324 m58066.5 rW
R667 c-3 b2416 m60390.5 rU
R668 c-2 b3145 m62806.5 rB
R669 c-3 b2388 m59661.5 rU
R670 c-4 b1863 m62049.5 rB
R671 c-3 b2408 m60186.5 rH
R672 c-2 b2890 m57778.5 rB
R673 c-2 b2745 m54888.5 rB
R674 c-3 b2088 m52143.5 rL
R675 c-2 b2505 m50055.5 rD
R676 c-4 b1503 m50055.5 rL
R677 c-2 b2430 m48552.5 rL
R678 c-1 b2310 m46122.5 rU
R679 c-1 b2425 m48432.5 rU
R680 c-2 b2545 m50857.5 rL
R681 c-2 b2420 m48312.5 rU
R682 c-3 b2032 m50732.5 rW
R683 c-2 b2640 m52764.5 rW
R684 c-1 b2775 m55404.5 rW
R685 c-2 b2910 m58179.5 rW
R686 c-3 b2444 m61089.5 rD
R687 c-4 b1833 m61089.5 rW
R688 c-1 b3240 m64755.5 rU
R689 c-2 b3400 m67995.5 rS
R690 c-2 b3315 m66295.5 rB
R691 c-2 b3150 m62980.5 rD
R692 c-2 b3150 m62980.5 rB
R693 c0 b3594 m59830.5 rW
R694 c0 b4445 m63424.5 rW
R695 c0 b4074 m67869.5 rS
R696 c0 b3954 m65832.5 rB
R697 c-1 b3095 m61878.5 rL
R698 c0 b3899 m55688.5 rD
R699 c0 b3899 m55688.5 rU
R700 c0 b4445 m63486.5 rL
R701 c0 b3546 m59041.5 rW
R702 c-1 b3130 m62587.5 rB
R703 c-1 b2975 m59457.5 rH
R704 c-2 b2825 m56482.5 rB
R705 c-1 b2685 m53657.5 rB
R706 c-1 b2550 m50972.5 rL
R707 c-2 b2425 m48422.5 rW
R708 c-1 b2665 m53272.5 rW
R709 c-1 b2935 m58602.5 rU
R710 c-2 b3080 m61537.5 rL
R711 c-1 b2925 m58457.5 rD
R712 c-1 b2925 m58457.5 rL
R713 c-3 b2224 m55532.5 rW
R714 c-2 b3000 m59980.5 rL
R715 c-1 b2850 m56980.5 rW
