============ BLACKJACK AI LOG ============
R470 c-1 b610 m12188.0 rW
R471 c-1 b640 m12798.0 rL
R472 c2 b1044 m11518.0 rU
R473 c1 b1008 m12562.0 rL
R474 c2 b1044 m11554.0 rL
R475 c3 b954 m10510.0 rL
R476 c4 b960 m9556.0 rS
R477 c3 b819 m9076.0 rW
R478 c3 b891 m9895.0 rL
R479 c4 b910 m9004.0 rL
R480 c3 b729 m8094.0 rB
R481 c2 b666 m7365.0 rU
R482 c3 b729 m8031.0 rU
R483 c4 b880 m8760.0 rU
R484 c2 b873 m9640.0 rL
R485 c2 b792 m8767.0 rJ
R486 c1 b800 m9955.0 rU
R487 c2 b1044 m11555.0 rB
R488 c3 b954 m10511.0 rL
R489 c3 b864 m9557.0 rW
R490 c4 b1050 m10421.0 rL
R491 c3 b846 m9371.0 rU
R492 c2 b927 m10217.0 rU
R493 c2 b1089 m12071.0 rU
R494 c3 b1287 m14249.0 rW
R495 c3 b1404 m15536.0 rD
R496 c6 b1716 m15536.0 rW
R497 c4 b1730 m17252.0 rJ
R498 c4 b1990 m19847.0 rD
R499 c3 b1791 m19847.0 rL
R500 c4 b1810 m18056.0 rU
R501 c3 b1791 m19866.0 rU
R502 c1 b1736 m21657.0 rB
R503 c0 b1400 m19921.0 rH
R504 c0 b1302 m18521.0 rU
R505 c0 b1484 m21125.0 rL
R506 c0 b1379 m19641.0 rU
R507 c0 b1266 m21020.0 rU
R508 c-1 b1115 m22286.0 rB
R509 c-1 b1060 m21171.0 rW
R510 c0 b1398 m23291.0 rL
R511 c0 b1435 m20495.0 rU
R512 c1 b1872 m23365.0 rJ
R513 c2 b2358 m26173.0 rS
R514 c1 b2000 m24994.0 rL
R515 c2 b2070 m22994.0 rU
R516 c0 b1757 m25064.0 rB
R517 c-1 b1170 m23307.0 rH
R518 c-2 b1110 m22137.0 rL
R519 c-3 b844 m21027.0 rU
R520 c-3 b876 m21871.0 rL
R521 c-1 b1050 m20995.0 rU
R522 c-2 b1105 m22045.0 rH
R523 c-2 b1050 m20940.0 rU
R524 c-2 b1100 m21990.0 rB
R525 c-2 b1045 m20890.0 rW
R526 c0 b1320 m21935.0 rL
R527 c0 b1351 m19295.0 rD
R528 c0 b1351 m19295.0 rU
R529 c1 b1656 m20646.0 rU
R530 c1 b1792 m22302.0 rW
R531 c0 b1446 m24094.0 rU
R532 c-1 b1280 m25540.0 rU
R533 c-1 b1345 m26820.0 rS
R534 c-1 b1310 m26147.5 rS
R535 c-2 b1275 m25492.5 rH
R536 c-2 b1215 m24217.5 rU
R537 c-2 b1275 m25432.5 rJ
R538 c-3 b1096 m27345.5 rJ
R539 c-5 b870 m28989.5 rL
R540 c-2 b1410 m28119.5 rU
R541 c-3 b1184 m29529.5 rL
R542 c-3 b1136 m28345.5 rU
R543 c0 b2065 m29481.5 rU
R544 c0 b1896 m31546.5 rJ
R545 c0 b2064 m34390.5 rL
R546 c-2 b1620 m32326.5 rW
R547 c0 b2136 m35566.5 rS
R548 c-1 b1725 m34498.5 rS
R549 c0 b2022 m33636.0 rL
R550 c0 b1902 m31614.0 rL
R551 c-1 b1490 m29712.0 rL
R552 c-1 b1415 m28222.0 rU
R553 c0 b2079 m29637.0 rH
R554 c0 b1656 m27558.0 rL
R555 c-1 b1300 m25902.0 rL
R556 c0 b1482 m24602.0 rU
R557 c-1 b1305 m26084.0 rB
R558 c0 b1488 m24779.0 rL
R559 c0 b1398 m23291.0 rL
R560 c-1 b1095 m21893.0 rD
R561 c0 b1314 m21893.0 rL
R562 c0 b1158 m19265.0 rU
R563 c0 b1296 m21581.0 rW
R564 c-2 b1145 m22877.0 rJ
R565 c-3 b984 m24595.0 rL
R566 c-2 b1185 m23611.0 rW
R567 c-2 b1240 m24796.0 rL
R568 c-1 b1180 m23556.0 rU
R569 c0 b1488 m24736.0 rU
R570 c0 b1578 m26224.0 rW
R571 c0 b1674 m27802.0 rW
R572 c0 b2184 m31150.0 rD
R573 c2 b2808 m31150.0 rL
R574 c4 b2840 m28342.0 rW
R575 c4 b3120 m31182.0 rB
R576 c2 b2529 m28062.0 rW
R577 c5 b3060 m30591.0 rL
R578 c5 b2760 m27531.0 rD
R579 c6 b3036 m27531.0 rB
R580 c6 b2695 m24495.0 rW
R581 c6 b2992 m27190.0 rL
R582 c5 b2420 m24198.0 rD
R583 c6 b2662 m24198.0 rD
R584 c6 b2662 m24198.0 rJ
R585 c4 b2820 m28191.0 rW
R586 c2 b2799 m31011.0 rW
R587 c1 b2712 m33810.0 rL
R588 c3 b2799 m31098.0 rW
R589 c2 b3051 m33897.0 rU
R590 c1 b2960 m36948.0 rB
R591 c0 b2380 m33988.0 rL
R592 c1 b2536 m31608.0 rU
R593 c0 b2394 m34144.0 rW
R594 c2 b3294 m36538.0 rW
R595 c0 b2394 m39832.0 rJ
R596 c-1 b2175 m43423.0 rU
R597 c0 b2736 m45598.0 rU
R598 c0 b2904 m48334.0 rJ
R599 c0 b3162 m52690.0 rW
R600 c-1 b2795 m55852.0 rU
R601 c0 b3690 m61442.0 rU
R602 c0 b4823 m68822.0 rB
R603 c0 b4480 m63999.0 rW
R604 c0 b4110 m68479.0 rJ
R605 c0 b4482 m74644.0 rW
R606 c-1 b3960 m79126.0 rW
R607 c-1 b4155 m83086.0 rL
R608 c0 b4740 m78931.0 rL
R609 c1 b5936 m74191.0 rW
R610 c1 b6416 m80127.0 rB
R611 c1 b5904 m73711.0 rJ
R612 c1 b6608 m82567.0 rH
R613 c0 b4560 m75959.0 rL
R614 c2 b6426 m71399.0 rU
R615 c3 b7587 m84251.0 rU
R616 c3 b8271 m91838.0 rS
R617 c2 b7902 m87702.5 rU
R618 c2 b9324 m103506.5 rD
R619 c1 b8288 m103506.5 rW
R620 c0 b6708 m111794.5 rU
R621 c1 b10024 m125210.5 rU
R622 c0 b8118 m135234.5 rU
R623 c-1 b7170 m143352.5 rL
R624 c0 b9534 m136182.5 rB
R625 c0 b7602 m126648.5 rL
R626 c1 b8920 m111444.5 rL
R627 c0 b7182 m102524.5 rD
R628 c0 b7182 m102524.5 rD
R629 c0 b6156 m102524.5 rB
R630 c0 b5784 m96368.5 rL
R631 c0 b6342 m90584.5 rD
R632 c-1 b4530 m90584.5 rL
R633 c0 b4896 m81524.5 rW
R634 c-1 b4325 m86420.5 rU
R635 c-1 b4540 m90745.5 rL
R636 c-3 b3452 m86205.5 rH
R637 c-2 b4140 m82753.5 rB
R638 c-2 b3935 m78613.5 rL
R639 c0 b4248 m70743.5 rL
R640 c0 b3990 m66495.5 rL
R641 c0 b3756 m62505.5 rD
R642 c0 b4382 m62505.5 rJ
R643 c0 b4146 m69078.5 rL
R644 c1 b5200 m64932.5 rW
R645 c0 b4914 m70132.5 rL
R646 c1 b5224 m65218.5 rU
R647 c1 b6056 m75666.5 rU
R648 c0 b5726 m81722.5 rL
R649 c0 b4560 m75996.5 rW
R650 c0 b5642 m80556.5 rL
R651 c0 b5250 m74914.5 rD
R652 c-2 b3750 m74914.5 rU
R653 c-2 b4125 m82414.5 rU
R654 c-1 b4330 m86539.5 rL
R655 c-1 b4115 m82209.5 rH
R656 c1 b5920 m73979.5 rW
R657 c1 b6392 m79899.5 rB
R658 c0 b5152 m73507.5 rB
R659 c0 b4788 m68355.5 rW
R660 c0 b4392 m73143.5 rB
R661 c-1 b3440 m68751.5 rB
R662 c-1 b3270 m65311.5 rJ
R663 c-2 b3515 m70216.5 rW
R664 c-2 b3690 m73731.5 rL
R665 c-2 b3505 m70041.5 rU
R666 c0 b4416 m73546.5 rU
R667 c0 b4680 m77962.5 rL
R668 c0 b4809 m68602.5 rW
R669 c0 b4410 m73411.5 rL
R670 c0 b4146 m69001.5 rL
R671 c0 b4543 m64855.5 rU
R672 c1 b5552 m69398.5 rB
R673 c0 b4473 m63846.5 rU
R674 c0 b4104 m68319.5 rU
R675 c0 b4350 m72423.5 rL
R676 c0 b4767 m68073.5 rW
R677 c0 b5103 m72840.5 rL
R678 c1 b5424 m67737.5 rB
R679 c0 b4368 m62313.5 rD
R680 c1 b4992 m62313.5 rW
R681 c1 b5392 m67305.5 rD
R682 c-1 b3370 m67305.5 rU
R683 c-1 b3535 m70675.5 rW
R684 c0 b4458 m74210.5 rW
R685 c0 b4722 m78668.5 rD
R686 c0 b4722 m78668.5 rL
R687 c0 b4440 m73946.5 rW
R688 c-1 b3920 m78386.5 rS
R689 c-1 b3825 m76426.5 rB
R690 c-1 b3635 m72601.5 rL
R691 c0 b4578 m65331.5 rJ
R692 c0 b4332 m72198.5 rU
R693 c1 b6128 m76530.5 rL
R694 c2 b6345 m70402.5 rU
R695 c3 b6912 m76747.5 rD
R696 c5 b7680 m76747.5 rB
R697 c6 b7601 m69067.5 rW
R698 c5 b7670 m76668.5 rL
R699 c7 b7590 m68998.5 rL
R700 c5 b6150 m61408.5 rL
R701 c4 b5530 m55258.5 rW
R702 c2 b5472 m60788.5 rS
R703 c1 b4648 m58052.5 rS
R704 c3 b5022 m55728.5 rU
R705 c4 b6080 m60750.5 rL
R706 c3 b4923 m54670.5 rW
R707 c1 b4768 m59593.5 rU
R708 c1 b5152 m64361.5 rW
R709 c0 b4176 m69513.5 rW
R710 c0 b4674 m77865.5 rL
R711 c0 b5124 m73191.5 rW
R712 c1 b6272 m78315.5 rS
R713 c2 b6768 m75179.5 rL
R714 c5 b6170 m61643.5 rU
R715 c5 b6790 m67813.5 rL
R716 c5 b6110 m61023.5 rJ
R717 c4 b7020 m70188.5 rB
R718 c3 b5688 m63168.5 rW
R719 c5 b7460 m74544.5 rS
R720 c4 b7090 m70814.5 rH
R721 c4 b5670 m56634.5 rJ
R722 c3 b5868 m65139.5 rW
R723 c1 b5688 m71007.5 rU
R724 c0 b5369 m76695.5 rU
R725 c0 b5747 m82064.5 rB
R726 c0 b5348 m76317.5 rU
R727 c0 b5719 m81665.5 rS
R728 c0 b5523 m78806.0 rS
R729 c0 b5327 m76044.5 rB
R730 c0 b4248 m70717.5 rS
R731 c-1 b3430 m68593.5 rW
R732 c1 b5768 m72023.5 rU
R733 c0 b5446 m77791.5 rJ
R734 c-1 b4300 m85960.5 rH
R735 c0 b4902 m81660.5 rU
R736 c0 b6405 m91464.5 rL
R737 c0 b5957 m85059.5 rL
R738 c0 b5544 m79102.5 rW
R739 c2 b8118 m90190.5 rW
R740 c2 b8856 m98308.5 rS
R741 c1 b7512 m93880.5 rL
R742 c3 b7776 m86368.5 rU
R743 c2 b8478 m94144.5 rU
R744 c3 b9243 m102622.5 rW
R745 c3 b10071 m111865.5 rS
R746 c3 b9621 m106830.0 rL
