============ BLACKJACK AI LOG ============
R443 c-4 b1368 m45585.0 rW
R444 c-2 b2420 m48321.0 rH
R445 c0 b2760 m45901.0 rU
R446 c0 b2922 m48661.0 rU
R447 c-1 b2580 m51583.0 rJ
R448 c-2 b2775 m55453.0 rH
R449 c-3 b2108 m52678.0 rU
R450 c-5 b1644 m54786.0 rD
R451 c-6 b1096 m54786.0 rB
R452 c-4 b1611 m53690.0 rW
R453 c-3 b2216 m55301.0 rU
R454 c-3 b2304 m57517.0 rW
R455 c-3 b2396 m59821.0 rL
R456 c-1 b2755 m55029.0 rU
R457 c-2 b2890 m57784.0 rU
R458 c-2 b3035 m60674.0 rU
R459 c-1 b3190 m63709.0 rD
R460 c-2 b3190 m63709.0 rU
R461 c-1 b3505 m70089.0 rB
R462 c-3 b2664 m66584.0 rU
R463 c-4 b2079 m69248.0 rL
R464 c-3 b2604 m65090.0 rW
R465 c-4 b2031 m67694.0 rB
R466 c-4 b1971 m65663.0 rU
R467 c-5 b2031 m67634.0 rW
R468 c-4 b2091 m69665.0 rW
R469 c-5 b2154 m71756.0 rW
R470 c-6 b1480 m73910.0 rU
R471 c-5 b2307 m76870.0 rL
R472 c-3 b2984 m74563.0 rB
R473 c-3 b2864 m71579.0 rJ
R474 c-4 b2277 m75875.0 rD
R475 c-4 b2277 m75875.0 rB
R476 c-4 b2208 m73598.0 rL
R477 c-2 b3570 m71390.0 rL
R478 c-2 b3215 m64250.0 rW
R479 c-3 b2828 m70680.0 rD
R480 c-2 b3535 m70680.0 rL
R481 c-2 b3360 m67145.0 rU
R482 c-2 b3695 m73865.0 rU
R483 c-2 b3880 m77560.0 rL
R484 c-1 b3685 m73680.0 rW
R485 c-2 b3870 m77365.0 rL
R486 c-1 b3485 m69625.0 rU
R487 c-2 b3660 m73110.0 rD
R488 c-1 b3660 m73110.0 rW
R489 c-4 b2304 m76770.0 rL
R490 c-3 b2888 m72162.0 rD
R491 c-3 b2888 m72162.0 rD
R492 c-3 b2888 m72162.0 rW
R493 c-1 b3900 m77938.0 rW
R494 c-2 b4095 m81838.0 rB
R495 c-3 b3112 m77743.0 rL
R496 c-4 b2241 m74631.0 rL
R497 c-4 b2172 m72390.0 rB
R498 c-5 b2109 m70218.0 rU
R499 c-3 b2980 m74436.0 rU
R500 c-3 b3100 m77416.0 rU
R501 c-4 b2418 m80516.0 rL
R502 c-5 b2343 m78098.0 rW
R503 c-3 b3220 m80441.0 rL
R504 c-4 b2319 m77221.0 rJ
R505 c-5 b2421 m80700.0 rD
R506 c-5 b2421 m80700.0 rH
R507 c-3 b3132 m78279.0 rU
R508 c-4 b2445 m81411.0 rU
R509 c-5 b2592 m86301.0 rD
R510 c-4 b2592 m86301.0 rJ
R511 c-5 b2706 m90189.0 rJ
R512 c-4 b2829 m94248.0 rU
R513 c-3 b4000 m99906.0 rJ
R514 c-4 b3180 m105906.0 rB
R515 c-3 b4112 m102726.0 rU
R516 c-2 b5345 m106838.0 rB
R517 c-4 b3045 m101493.0 rH
R518 c-2 b4775 m95403.0 rL
R519 c0 b5442 m90628.0 rL
R520 c0 b5112 m85186.0 rD
R521 c-2 b4260 m85186.0 rS
R522 c-3 b3324 m83056.0 rD
R523 c-3 b3324 m83056.0 rU
R524 c-3 b3456 m86380.0 rL
R525 c-2 b4150 m82924.0 rL
R526 c-3 b3152 m78774.0 rL
R527 c-3 b3028 m75622.0 rW
R528 c-3 b3148 m78650.0 rU
R529 c-5 b2454 m81798.0 rL
R530 c-4 b2382 m79344.0 rW
R531 c-5 b2454 m81726.0 rW
R532 c-5 b2526 m84180.0 rL
R533 c-6 b1634 m81654.0 rW
R534 c-7 b1666 m83288.0 rS
R535 c-7 b1650 m82455.0 rW
R536 c-9 b842 m84105.0 rW
R537 c-10 b850 m84947.0 rJ
R538 c-9 b863 m86222.0 rU
R539 c-8 b871 m87085.0 rU
R540 c-8 b880 m87956.0 rU
R541 c-7 b1796 m89716.0 rS
R542 c-8 b889 m88818.0 rW
R543 c-7 b1812 m90596.0 rD
R544 c-6 b1812 m90596.0 rU
R545 c-6 b1886 m94220.0 rW
R546 c-6 b1924 m96106.0 rL
R547 c-4 b2826 m94182.0 rD
R548 c-6 b1884 m94182.0 rL
R549 c-4 b2769 m92298.0 rW
R550 c-6 b1902 m95067.0 rL
R551 c-3 b3728 m93165.0 rL
R552 c0 b5370 m89437.0 rW
R553 c0 b7014 m100177.0 rW
R554 c0 b6432 m107191.0 rS
R555 c0 b6240 m103975.0 rW
R556 c0 b6618 m110215.0 rB
R557 c0 b6216 m103597.0 rU
R558 c-2 b5495 m109813.0 rL
R559 c-3 b3956 m98823.0 rB
R560 c-3 b3796 m94867.0 rU
R561 c-1 b4935 m98663.0 rU
R562 c-3 b4144 m103598.0 rU
R563 c-4 b3234 m107742.0 rD
R564 c-5 b3234 m107742.0 rL
R565 c-7 b2092 m104508.0 rL
R566 c-6 b2050 m102416.0 rH
R567 c-6 b2008 m100366.0 rL
R568 c-4 b2892 m96350.0 rH
R569 c-4 b2805 m93458.0 rH
R570 c-8 b907 m90653.0 rW
R571 c-5 b2748 m91560.0 rW
R572 c-7 b1888 m94308.0 rL
R573 c-5 b2775 m92420.0 rU
R574 c-5 b2856 m95195.0 rH
R575 c-4 b2772 m92339.0 rU
R576 c-4 b2856 m95111.0 rH
R577 c-6 b1846 m92255.0 rJ
R578 c-7 b1902 m95024.0 rS
R579 c-7 b1882 m94073.0 rL
R580 c-8 b922 m92191.0 rU
R581 c-7 b1864 m93113.0 rS
R582 c-7 b1844 m92181.0 rB
R583 c-8 b904 m90337.0 rB
R584 c-7 b1790 m89433.0 rD
R585 c-6 b1790 m89433.0 rH
R586 c-6 b1754 m87643.0 rU
R587 c-6 b1824 m91151.0 rL
R588 c-5 b2682 m89327.0 rS
R589 c-6 b1760 m87986.0 rW
R590 c-7 b1796 m89746.0 rD
R591 c-6 b1796 m89746.0 rU
R592 c-5 b2802 m93338.0 rU
R593 c-5 b2886 m96140.0 rL
R594 c-5 b2799 m93254.0 rU
R595 c-5 b2883 m96053.0 rL
R596 c-3 b3728 m93170.0 rW
R597 c-2 b4845 m96898.0 rU
R598 c-3 b4264 m106588.0 rW
R599 c-2 b5545 m110852.0 rJ
R600 c-3 b4768 m119170.0 rL
R601 c-5 b3435 m114402.0 rL
R602 c-4 b3330 m110967.0 rB
R603 c-6 b2154 m107637.0 rD
R604 c-6 b2154 m107637.0 rW
R605 c-5 b3294 m109791.0 rL
R606 c-5 b3195 m106497.0 rB
R607 c-4 b3102 m103302.0 rU
R608 c-6 b2130 m106404.0 rB
R609 c-6 b2086 m104274.0 rW
R610 c-7 b2128 m106360.0 rU
R611 c-5 b3321 m110616.0 rU
R612 c-2 b5865 m117258.0 rU
R613 c-4 b3696 m123123.0 rU
R614 c-2 b6345 m126819.0 rD
R615 c-3 b5076 m126819.0 rH
R616 c-4 b3654 m121743.0 rW
R617 c-4 b3762 m125397.0 rL
R618 c-3 b4868 m121635.0 rW
R619 c-3 b5256 m131371.0 rJ
R620 c-3 b5572 m139255.0 rU
R621 c-3 b5796 m144827.0 rW
R622 c-4 b4521 m150623.0 rU
R623 c-5 b4656 m155144.0 rD
R624 c-5 b4656 m155144.0 rD
R625 c-3 b6208 m155144.0 rW
R626 c-1 b8380 m167560.0 rU
R627 c0 b12320 m175940.0 rW
R628 c-1 b9415 m188260.0 rH
R629 c-1 b8945 m178845.0 rW
R630 c0 b13776 m196735.0 rD
R631 c0 b13776 m196735.0 rW
R632 c2 b20187 m224287.0 rU
R633 c2 b22005 m244474.0 rU
R634 c0 b18655 m266479.0 rU
R635 c0 b21266 m303789.0 rU
R636 c0 b22757 m325055.0 rW
R637 c0 b24353 m347812.0 rW
R638 c-1 b18610 m372165.0 rW
R639 c-1 b19540 m390775.0 rU
R640 c-2 b20520 m410315.0 rU
R641 c-1 b21545 m430835.0 rU
R642 c-1 b22620 m452380.0 rU
R643 c-2 b23750 m475000.0 rU
R644 c-4 b14964 m498750.0 rL
R645 c-3 b19352 m483786.0 rH
R646 c-4 b13935 m464434.0 rU
R647 c-4 b14772 m492304.0 rS
R648 c-5 b14550 m484918.0 rU
R649 c-6 b9990 m499468.0 rL
R650 c-6 b9790 m489478.0 rW
R651 c-5 b14979 m499268.0 rS
R652 c-5 b14754 m491778.5 rU
R653 c-5 b15198 m506532.5 rH
R654 c-5 b14742 m491334.5 rW
R655 c-5 b15183 m506076.5 rH
R656 c-5 b14727 m490893.5 rW
R657 c-4 b15171 m505620.5 rL
R658 c-3 b19620 m490449.5 rB
R659 c-3 b18836 m470829.5 rW
R660 c-4 b14691 m489665.5 rW
R661 c-2 b25220 m504356.5 rW
R662 c-3 b21184 m529576.5 rW
R663 c-3 b22032 m550760.5 rL
R664 c-4 b15864 m528728.5 rS
R665 c-3 b20832 m520796.5 rU
R666 c-3 b21668 m541628.5 rJ
R667 c-3 b22968 m574130.5 rH
R668 c-5 b16536 m551162.5 rW
R669 c-4 b17031 m567698.5 rU
R670 c-5 b17544 m584729.5 rL
R671 c-5 b17016 m567185.5 rL
R672 c-2 b27510 m550169.5 rW
R673 c0 b36312 m605189.5 rU
R674 c-2 b32080 m641501.5 rH
R675 c-4 b18285 m609421.5 rW
R676 c-3 b25840 m645991.5 rL
R677 c-3 b24808 m620151.5 rS
R678 c-3 b24312 m607747.5 rD
R679 c-2 b30390 m607747.5 rU
R680 c-2 b31910 m638137.5 rU
R681 c-2 b33505 m670047.5 rJ
R682 c0 b43224 m720305.5 rW
R683 c0 b48408 m806753.5 rB
R684 c0 b53088 m758345.5 rW
R685 c4 b86460 m864521.5 rW
R686 c3 b85590 m950981.5 rS
R687 c2 b81738 m908186.5 rU
R688 c1 b79200 m989924.5 rS
R689 c1 b76032 m950324.5 rS
R690 c0 b63868 m912308.5 rS
R691 c0 b61628 m880374.5 rW
R692 c1 b75368 m942002.5 rL
R693 c0 b60669 m866634.5 rU
R694 c0 b64918 m927303.5 rW
R695 c-2 b49615 m992221.5 rU
R696 c-3 b41676 m1041836.5 rU
R697 c-2 b54180 m1083512.5 rH
R698 c-2 b48760 m975152.5 rU
R699 c-3 b40960 m1023912.5 rL
R700 c-3 b39320 m982952.5 rB
R701 c-4 b28311 m943632.5 rB
R702 c-6 b18308 m915321.5 rL
R703 c-6 b17942 m897013.5 rH
R704 c-7 b17582 m879071.5 rU
R705 c-9 b8967 m896653.5 rU
R706 c-9 b9057 m905620.5 rH
R707 c-10 b8966 m896563.5 rW
R708 c-8 b9056 m905529.5 rL
R709 c-8 b8965 m896473.5 rW
R710 c-6 b18110 m905438.5 rU
