============ BLACKJACK AI LOG ============
R451 c3 b12438 m138151.0 rB
R452 c2 b11322 m125713.0 rB
R453 c1 b9152 m114391.0 rL
R454 c3 b9477 m105239.0 rL
R455 c5 b8630 m86285.0 rB
R456 c7 b8547 m77655.0 rW
R457 c6 b9493 m86202.0 rH
R458 c8 b8076 m67216.0 rW
R459 c6 b8283 m75292.0 rB
R460 c7 b7381 m67009.0 rW
R461 c8 b8928 m74390.0 rL
R462 c6 b7205 m65462.0 rD
R463 c5 b6550 m65462.0 rU
R464 c6 b7931 m72012.0 rD
R465 c6 b7931 m72012.0 rS
R466 c7 b7491 m68046.5 rL
R467 c8 b7272 m60555.5 rD
R468 c6 b6666 m60555.5 rW
R469 c8 b8868 m73887.5 rB
R470 c8 b7812 m65019.5 rB
R471 c7 b6303 m57207.5 rH
R472 c8 b6120 m50904.5 rU
R473 c8 b6852 m57024.5 rB
R474 c7 b5522 m50172.5 rU
R475 c7 b6743 m61216.5 rU
R476 c6 b7480 m67959.5 rL
R477 c9 b7260 m60479.5 rS
R478 c8 b6828 m56849.5 rL
R479 c8 b6012 m50021.5 rU
R480 c10 b6732 m56033.5 rL
R481 c10 b5928 m49301.5 rU
R482 c10 b6636 m55229.5 rW
R483 c10 b7428 m61865.5 rW
R484 c8 b8316 m69293.5 rS
R485 c8 b7824 m65135.5 rW
R486 c7 b8030 m72959.5 rJ
R487 c7 b9361 m85004.5 rJ
R488 c6 b10901 m99046.5 rJ
R489 c8 b13848 m115398.5 rW
R490 c5 b12930 m129246.5 rD
R491 c3 b11637 m129246.5 rH
R492 c5 b11770 m117609.5 rW
R493 c5 b14120 m141149.5 rW
R494 c3 b13977 m155269.5 rU
R495 c4 b16930 m169246.5 rW
R496 c3 b16758 m186176.5 rL
R497 c5 b16950 m169418.5 rL
R498 c5 b15250 m152468.5 rL
R499 c6 b15103 m137218.5 rW
R500 c4 b15240 m152321.5 rL
R501 c4 b12190 m121841.5 rU
R502 c5 b14630 m146221.5 rL
R503 c4 b13160 m131591.5 rL
R504 c2 b10665 m118431.5 rW
R505 c3 b11619 m129096.5 rD
R506 c2 b11619 m129096.5 rS
R507 c2 b11097 m123287.0 rB
R508 c1 b8976 m112190.0 rW
R509 c2 b10908 m121166.0 rU
R510 c1 b10568 m132074.0 rJ
R511 c3 b13320 m147926.0 rU
R512 c2 b14517 m161246.0 rW
R513 c2 b15822 m175763.0 rS
R514 c1 b13432 m167852.0 rD
R515 c1 b13432 m167852.0 rW
R516 c3 b17532 m194716.0 rW
R517 c5 b21230 m212248.0 rW
R518 c7 b25685 m233478.0 rW
R519 c6 b28512 m259163.0 rU
R520 c4 b28770 m287675.0 rD
R521 c4 b28770 m287675.0 rU
R522 c3 b28485 m316445.0 rJ
R523 c3 b32328 m359173.0 rW
R524 c5 b42390 m423829.0 rU
R525 c5 b46630 m466219.0 rU
R526 c4 b51290 m512849.0 rU
R527 c7 b67705 m615429.0 rW
R528 c4 b68320 m683134.0 rS
R529 c3 b58410 m648974.0 rB
R530 c4 b59060 m590564.0 rB
R531 c4 b53160 m531504.0 rW
R532 c3 b52623 m584664.0 rL
R533 c2 b47889 m532041.0 rU
R534 c3 b52200 m579930.0 rU
R535 c2 b56898 m632130.0 rU
R536 c4 b68910 m689028.0 rL
R537 c5 b62020 m620118.0 rW
R538 c3 b61398 m682138.0 rL
R539 c4 b62080 m620740.0 rW
R540 c2 b61461 m682820.0 rU
R541 c3 b66987 m744281.0 rW
R542 c1 b64904 m811268.0 rU
R543 c4 b87620 m876172.0 rW
R544 c4 b105150 m1051412.0 rW
R545 c4 b115660 m1156562.0 rJ
R546 c3 b119709 m1330052.0 rU
R547 c5 b156950 m1569470.0 rH
R548 c6 b155386 m1412520.0 rD
R549 c8 b169512 m1412520.0 rW
R550 c6 b174031 m1582032.0 rH
R551 c7 b154891 m1408001.0 rW
R552 c8 b187548 m1562892.0 rW
R553 c7 b192555 m1750440.0 rU
R554 c6 b213730 m1942995.0 rS
R555 c5 b183620 m1836130.0 rU
R556 c4 b201980 m2019750.0 rB
R557 c5 b181780 m1817770.0 rL
R558 c7 b179960 m1635990.0 rW
R559 c9 b217920 m1815950.0 rW
R560 c10 b244068 m2033870.0 rL
R561 c10 b214788 m1789802.0 rU
R562 c10 b240552 m2004590.0 rW
R563 c10 b269424 m2245142.0 rS
R564 c9 b253260 m2110430.0 rU
R565 c8 b283644 m2363690.0 rL
R566 c7 b228811 m2080046.0 rB
R567 c6 b203643 m1851235.0 rJ
R568 c6 b237237 m2156700.0 rL
R569 c5 b191950 m1919463.0 rL
R570 c3 b155484 m1727513.0 rH
R571 c2 b141489 m1572029.0 rW
R572 c5 b171360 m1713518.0 rB
R573 c4 b154220 m1542158.0 rD
R574 c5 b154220 m1542158.0 rW
R575 c3 b152676 m1696378.0 rL
R576 c3 b138942 m1543702.0 rL
R577 c1 b112384 m1404760.0 rS
R578 c0 b94402 m1348568.0 rB
R579 c0 b87794 m1254166.0 rW
R580 c1 b107360 m1341960.0 rS
R581 c0 b90181 m1288280.0 rU
R582 c0 b96495 m1378461.0 rU
R583 c1 b125720 m1571451.0 rL
R584 c1 b115664 m1445731.0 rH
R585 c-1 b66505 m1330067.0 rD
R586 c0 b79806 m1330067.0 rH
R587 c-2 b62515 m1250261.0 rW
R588 c-2 b65640 m1312776.0 rU
R589 c-2 b72205 m1444056.0 rU
R590 c-1 b75815 m1516261.0 rS
R591 c-2 b73920 m1478353.5 rL
R592 c1 b112360 m1404433.5 rD
R593 c3 b126405 m1404433.5 rL
R594 c2 b115029 m1278028.5 rD
R595 c3 b115029 m1278028.5 rU
R596 c4 b139310 m1393057.5 rW
R597 c4 b153240 m1532367.5 rU
R598 c3 b151713 m1685607.5 rU
R599 c3 b165366 m1837320.5 rW
R600 c2 b180243 m2002686.5 rS
R601 c2 b172134 m1912565.0 rS
R602 c1 b146120 m1826498.0 rL
R603 c2 b151236 m1680378.0 rS
R604 c1 b128384 m1604760.0 rL
R605 c2 b132876 m1476376.0 rU
R606 c0 b96558 m1609252.0 rB
R607 c0 b90762 m1512694.0 rL
R608 c1 b113760 m1421932.0 rB
R609 c1 b104656 m1308172.0 rL
R610 c1 b96288 m1203516.0 rL
R611 c2 b99657 m1107228.0 rW
R612 c3 b108621 m1206885.0 rU
R613 c4 b142420 m1424127.0 rL
R614 c2 b115362 m1281707.0 rD
R615 c3 b115362 m1281707.0 rD
R616 c2 b115362 m1281707.0 rU
R617 c1 b111768 m1397069.0 rU
R618 c2 b145863 m1620605.0 rW
R619 c2 b158985 m1766468.0 rL
R620 c2 b144675 m1607483.0 rH
R621 c5 b131820 m1318133.0 rU
R622 c4 b145000 m1449953.0 rU
R623 c4 b159500 m1594953.0 rS
R624 c4 b151530 m1515203.0 rW
R625 c5 b181830 m1818263.0 rW
R626 c6 b220011 m2000093.0 rJ
R627 c5 b233020 m2330110.0 rW
R628 c4 b256320 m2563130.0 rL
R629 c3 b207621 m2306810.0 rU
R630 c2 b226305 m2514431.0 rD
R631 c4 b251450 m2514431.0 rW
R632 c3 b248931 m2765881.0 rU
R633 c4 b301490 m3014812.0 rH
R634 c4 b271340 m2713322.0 rL
R635 c5 b244200 m2441982.0 rH
R636 c7 b241758 m2197782.0 rU
R637 c8 b292752 m2439540.0 rW
R638 c6 b300553 m2732292.0 rW
R639 c4 b303290 m3032845.0 rU
R640 c5 b333620 m3336135.0 rB
R641 c5 b300260 m3002515.0 rW
R642 c4 b330280 m3302775.0 rU
R643 c4 b363310 m3633055.0 rB
R644 c3 b294282 m3269745.0 rL
R645 c3 b241308 m2681181.0 rD
R646 c3 b241308 m2681181.0 rW
R647 c4 b292250 m2922489.0 rB
R648 c3 b236727 m2630239.0 rS
R649 c3 b226071 m2511875.5 rL
R650 c2 b205731 m2285804.5 rW
R651 c4 b249160 m2491535.5 rB
R652 c4 b224240 m2242375.5 rJ
R653 c3 b232092 m2578735.5 rS
R654 c4 b246270 m2462689.5 rL
R655 c5 b221650 m2216419.5 rL
R656 c6 b219428 m1994769.5 rD
R657 c8 b239376 m1994769.5 rJ
R658 c7 b258929 m2353833.5 rH
R659 c6 b230450 m2094904.5 rW
R660 c8 b279048 m2325354.5 rW
R661 c8 b312540 m2604402.5 rU
R662 c7 b320870 m2916942.5 rD
R663 c6 b320870 m2916942.5 rU
R664 c7 b356169 m3237812.5 rU
R665 c6 b434522 m3950150.5 rU
R666 c7 b482317 m4384672.5 rW
R667 c8 b584040 m4866989.5 rU
R668 c8 b724212 m6035069.5 rW
R669 c7 b743523 m6759281.5 rJ
R670 c6 b866206 m7874566.5 rU
R671 c6 b961488 m8740772.5 rJ
R672 c6 b1120141 m10183004.5 rU
R673 c5 b1130320 m11303145.5 rU
R674 c6 b1367685 m12433465.5 rJ
R675 c8 b1738200 m14484993.5 rU
R676 c10 b2155368 m17961393.5 rU
R677 c10 b2414016 m20116761.5 rJ
R678 c8 b2848536 m23737785.5 rB
R679 c8 b2506716 m20889249.5 rL
R680 c7 b2022086 m18382533.5 rW
R681 c5 b2040470 m20404619.5 rW
R682 c6 b2468961 m22445089.5 rU
R683 c5 b2491410 m24914050.5 rU
R684 c5 b2740550 m27405460.5 rH
R685 c3 b2219850 m24664910.5 rW
R686 c4 b2688480 m26884760.5 rL
R687 c6 b2365869 m21507800.5 rB
R688 c6 b2105620 m19141931.5 rU
R689 c6 b2337236 m21247551.5 rL
R690 c7 b2080144 m18910315.5 rS
R691 c6 b1965733 m17870243.5 rU
R692 c5 b1983600 m19835976.5 rW
R693 c3 b1963764 m21819576.5 rU
R694 c3 b2140506 m23783340.5 rU
R695 c4 b2806440 m28064352.5 rW
R696 c6 b3704503 m33677232.5 rJ
R697 c6 b4315740 m39233987.5 rB
R698 c5 b3491830 m34918247.5 rW
R699 c4 b3841010 m38410077.5 rS
R700 c4 b3648960 m36489572.5 rL
R701 c5 b2919170 m29191652.5 rW
R702 c5 b3211090 m32110822.5 rU
R703 c6 b3885420 m35321912.5 rD
R704 c6 b3885420 m35321912.5 rL
R705 c6 b3458015 m31436492.5 rU
R706 c7 b3838406 m34894507.5 rJ
R707 c6 b4471742 m40652116.5 rL
R708 c4 b3618040 m36180374.5 rW
R709 c6 b4775815 m43416454.5 rW
R710 c4 b4819230 m48192269.5 rL
R711 c6 b4771041 m43373039.5 rU
R712 c5 b4814410 m48144080.5 rL
R713 c5 b4332970 m43329670.5 rW
R714 c4 b4766270 m47662640.5 rL
R715 c5 b3813020 m38130100.5 rW
R716 c3 b3774888 m41943120.5 rL
R717 c6 b4198513 m38168232.5 rL
