============ BLACKJACK AI LOG ============
R440 c-3 b2240 m55963.5 rH
R441 c-5 b1614 m53723.5 rS
R442 c-5 b1590 m52916.5 rL
R443 c-5 b1542 m51326.5 rU
R444 c-4 b1635 m54410.5 rH
R445 c-5 b1584 m52775.5 rB
R446 c-6 b1024 m51191.5 rW
R447 c-6 b1046 m52215.5 rW
R448 c-5 b1599 m53261.5 rS
R449 c-6 b1050 m52462.0 rU
R450 c-6 b1072 m53512.0 rS
R451 c-6 b1060 m52976.0 rL
R452 c-4 b1560 m51916.0 rU
R453 c-3 b2140 m53476.0 rS
R454 c-3 b2100 m52406.0 rW
R455 c-4 b1638 m54506.0 rS
R456 c-5 b1611 m53687.0 rB
R457 c-5 b1563 m52076.0 rL
R458 c-6 b1012 m50513.0 rW
R459 c-6 b1032 m51525.0 rW
R460 c-7 b1052 m52557.0 rW
R461 c-8 b537 m53609.0 rL
R462 c-6 b1062 m53072.0 rD
R463 c-6 b1062 m53072.0 rH
R464 c-5 b1563 m52010.0 rL
R465 c-5 b1515 m50447.0 rU
R466 c-6 b1040 m51962.0 rL
R467 c-6 b1020 m50922.0 rW
R468 c-7 b1040 m51942.0 rS
R469 c-7 b1030 m51422.0 rU
R470 c-7 b1050 m52452.0 rW
R471 c-7 b1072 m53502.0 rJ
R472 c-7 b1104 m55110.0 rU
R473 c-7 b1126 m56214.0 rU
R474 c-6 b1148 m57340.0 rU
R475 c-6 b1194 m59636.0 rS
R476 c-5 b1773 m59039.0 rU
R477 c-5 b1827 m60812.0 rH
R478 c-3 b2360 m58985.0 rL
R479 c-3 b2268 m56625.0 rL
R480 c-3 b2176 m54357.0 rD
R481 c-4 b1632 m54357.0 rL
R482 c-4 b1584 m52725.0 rU
R483 c-5 b1632 m54309.0 rW
R484 c-4 b1680 m55941.0 rB
R485 c-5 b1629 m54261.0 rB
R486 c-5 b1581 m52632.0 rU
R487 c-5 b1629 m54213.0 rL
R488 c-5 b1578 m52584.0 rU
R489 c-5 b1626 m54162.0 rL
R490 c-7 b1052 m52536.0 rW
R491 c-4 b1641 m54640.0 rH
R492 c-5 b1590 m52999.0 rL
R493 c-3 b2060 m51409.0 rW
R494 c-5 b1605 m53469.0 rU
R495 c-4 b1653 m55074.0 rB
R496 c-4 b1605 m53421.0 rU
R497 c-5 b1653 m55026.0 rW
R498 c-5 b1701 m56679.0 rW
R499 c-5 b1752 m58380.0 rL
R500 c-6 b1134 m56628.0 rU
R501 c-7 b1156 m57762.0 rJ
R502 c-7 b1190 m59496.0 rJ
R503 c-7 b1226 m61281.0 rH
R504 c-8 b601 m60055.0 rL
R505 c-6 b1190 m59454.0 rB
R506 c-5 b1749 m58264.0 rU
R507 c-3 b2404 m60013.0 rU
R508 c-5 b1875 m62417.0 rW
R509 c-7 b1286 m64292.0 rU
R510 c-6 b1312 m65578.0 rL
R511 c-5 b1929 m64266.0 rB
R512 c-4 b1872 m62337.0 rU
R513 c-3 b2644 m66081.0 rU
R514 c-2 b3440 m68725.0 rJ
R515 c-3 b2956 m73885.0 rU
R516 c-4 b2307 m76841.0 rU
R517 c-3 b3260 m81455.0 rL
R518 c-3 b3128 m78195.0 rS
R519 c-3 b3068 m76631.0 rU
R520 c-4 b2391 m79699.0 rW
R521 c-5 b2463 m82090.0 rW
R522 c-5 b2538 m84553.0 rU
R523 c-4 b2613 m87091.0 rB
R524 c-5 b2535 m84478.0 rL
R525 c-4 b2460 m81943.0 rU
R526 c-3 b3380 m84403.0 rW
R527 c-3 b3648 m91163.0 rU
R528 c-3 b3796 m94811.0 rW
R529 c-3 b3948 m98607.0 rH
R530 c-3 b3788 m94659.0 rH
R531 c-3 b3636 m90871.0 rW
R532 c-1 b4730 m94507.0 rL
R533 c-3 b3404 m85047.0 rD
R534 c-4 b2553 m85047.0 rW
R535 c-4 b2628 m87600.0 rJ
R536 c-5 b2748 m91542.0 rB
R537 c-7 b1776 m88794.0 rB
R538 c-7 b1742 m87018.0 rB
R539 c-8 b853 m85276.0 rL
R540 c-7 b1690 m84423.0 rW
R541 c-7 b1724 m86113.0 rU
R542 c-5 b2688 m89561.0 rL
R543 c-3 b3476 m86873.0 rL
R544 c-3 b3336 m83397.0 rU
R545 c-4 b2604 m86733.0 rL
R546 c-3 b3368 m84129.0 rB
R547 c-4 b2424 m80761.0 rU
R548 c-4 b2496 m83185.0 rD
R549 c-3 b3328 m83185.0 rH
R550 c-4 b2397 m79857.0 rD
R551 c-4 b2397 m79857.0 rU
R552 c-2 b4115 m82254.0 rW
R553 c-2 b4320 m86369.0 rJ
R554 c-3 b3716 m92849.0 rB
R555 c-4 b2676 m89133.0 rS
R556 c-5 b2634 m87795.0 rS
R557 c-5 b2595 m86478.0 rW
R558 c-4 b2673 m89073.0 rW
R559 c-6 b1836 m91746.0 rL
R560 c-5 b2700 m89910.0 rL
R561 c-4 b2619 m87210.0 rW
R562 c-5 b2697 m89829.0 rU
R563 c-5 b2778 m92526.0 rS
R564 c-5 b2736 m91137.0 rL
R565 c-3 b3540 m88401.0 rB
R566 c-4 b2547 m84861.0 rU
R567 c-4 b2625 m87408.0 rB
R568 c-6 b1696 m84783.0 rB
R569 c-6 b1662 m83087.0 rU
R570 c-6 b1696 m84749.0 rH
R571 c-6 b1662 m83053.0 rL
R572 c-3 b3256 m81391.0 rJ
R573 c-3 b3452 m86275.0 rB
R574 c-3 b3316 m82823.0 rW
R575 c-1 b4310 m86139.0 rB
R576 c0 b4914 m81829.0 rU
R577 c0 b5502 m91657.0 rH
R578 c-1 b4310 m86155.0 rU
R579 c-1 b4525 m90465.0 rW
R580 c-2 b4750 m94990.0 rJ
R581 c-3 b4088 m102115.0 rB
R582 c-3 b3924 m98027.0 rW
R583 c-2 b5100 m101951.0 rU
R584 c0 b6426 m107051.0 rB
R585 c-2 b5035 m100625.0 rJ
R586 c-4 b3246 m108178.0 rJ
R587 c-3 b4524 m113047.0 rL
R588 c-4 b3120 m103999.0 rU
R589 c-2 b5360 m107119.0 rU
R590 c-3 b4500 m112479.0 rS
R591 c-4 b3309 m110229.0 rH
R592 c-6 b2140 m106920.0 rH
R593 c-5 b3081 m102640.0 rD
R594 c-6 b2054 m102640.0 rL
R595 c-7 b2012 m100586.0 rW
R596 c-5 b3141 m104610.0 rS
R597 c-4 b3093 m103039.5 rB
R598 c-6 b2000 m99946.5 rW
R599 c-4 b3060 m101946.5 rU
R600 c-4 b3153 m105006.5 rW
R601 c-5 b3246 m108159.5 rS
R602 c-4 b3198 m106536.5 rU
R603 c-2 b5490 m109734.5 rB
R604 c-3 b4172 m104244.5 rW
R605 c-2 b5425 m108416.5 rL
R606 c-2 b5150 m102991.5 rL
R607 c-1 b4895 m97841.5 rL
R608 c0 b6167 m88051.5 rU
R609 c1 b7544 m94218.5 rL
R610 c2 b7803 m86674.5 rW
R611 c0 b6615 m94477.5 rB
R612 c0 b5274 m87862.5 rH
R613 c-2 b4130 m82588.5 rH
R614 c-2 b3925 m78458.5 rB
R615 c-2 b3730 m74533.5 rB
R616 c-4 b2127 m70803.5 rW
R617 c-4 b2190 m72930.5 rL
R618 c-1 b3540 m70740.5 rJ
R619 c-1 b3805 m76050.5 rS
R620 c-2 b3710 m74148.0 rJ
R621 c-3 b3192 m79713.0 rL
R622 c-5 b2298 m76521.0 rW
R623 c-7 b1578 m78819.0 rU
R624 c-7 b1608 m80397.0 rL
R625 c-5 b2364 m78789.0 rU
R626 c-4 b2436 m81153.0 rD
R627 c-7 b1624 m81153.0 rL
R628 c-7 b1592 m79529.0 rW
R629 c-7 b1624 m81121.0 rD
R630 c-5 b2436 m81121.0 rB
R631 c-5 b2361 m78685.0 rJ
R632 c-5 b2469 m82227.0 rU
R633 c-5 b2541 m84696.0 rJ
R634 c-6 b1772 m88508.0 rW
R635 c-4 b2763 m92052.0 rH
R636 c-4 b2679 m89289.0 rW
R637 c-2 b4735 m94647.0 rB
R638 c-2 b4500 m89912.0 rS
R639 c-3 b3508 m87662.0 rU
R640 c-2 b4560 m91170.0 rB
R641 c-1 b4335 m86610.0 rW
R642 c0 b5460 m90945.0 rW
R643 c-1 b4825 m96405.0 rB
R644 c-2 b4580 m91580.0 rD
R645 c-4 b2748 m91580.0 rW
R646 c-5 b2832 m94328.0 rU
R647 c-4 b3000 m99992.0 rU
R648 c-2 b5150 m102992.0 rD
R649 c-4 b3090 m102992.0 rU
R650 c-1 b5305 m106082.0 rL
R651 c-1 b5040 m100777.0 rW
R652 c-3 b4236 m105817.0 rL
R653 c-3 b4064 m101581.0 rL
R654 c-3 b3740 m93453.0 rW
R655 c-5 b2916 m97193.0 rB
R656 c-4 b2829 m94277.0 rU
R657 c-4 b2916 m97106.0 rU
R658 c-1 b5150 m102938.0 rJ
R659 c-1 b5535 m110663.0 rS
R660 c-1 b5395 m107895.5 rW
R661 c-2 b5665 m113290.5 rU
R662 c-4 b3570 m118955.5 rS
R663 c-4 b3516 m117170.5 rU
R664 c-6 b2414 m120686.5 rH
R665 c-5 b3477 m115858.5 rS
R666 c-4 b3426 m114120.0 rW
R667 c-3 b4704 m117546.0 rJ
R668 c-5 b3741 m124602.0 rW
R669 c-3 b5136 m128343.0 rJ
R670 c-4 b4083 m136047.0 rW
R671 c-5 b4206 m140130.0 rU
R672 c-6 b2888 m144336.0 rB
R673 c-7 b2830 m141448.0 rD
R674 c-6 b2830 m141448.0 rD
R675 c-6 b2830 m141448.0 rU
R676 c-6 b2886 m144278.0 rW
R677 c-4 b4503 m150050.0 rW
R678 c-3 b6364 m159056.0 rU
R679 c-3 b6620 m165420.0 rL
R680 c-4 b4566 m152180.0 rS
R681 c-4 b4497 m149897.0 rU
R682 c-4 b4632 m154394.0 rU
R683 c-3 b6364 m159026.0 rL
R684 c-4 b4389 m146298.0 rB
R685 c-5 b4260 m141909.0 rL
R686 c-4 b4131 m137649.0 rB
R687 c-5 b4008 m133518.0 rL
R688 c-7 b2592 m129510.0 rU
R689 c-6 b2644 m132102.0 rD
R690 c-6 b2644 m132102.0 rW
R691 c-6 b2696 m134746.0 rH
R692 c-6 b2642 m132050.0 rU
R693 c-6 b2694 m134692.0 rL
R694 c-8 b1320 m131998.0 rL
R695 c-7 b2614 m130678.0 rU
R696 c-6 b2720 m135906.0 rL
R697 c-2 b6660 m133186.0 rL
R698 c-2 b5995 m119866.0 rW
R699 c-2 b6295 m125861.0 rL
R700 c-4 b3588 m119566.0 rH
R701 c-3 b4640 m115978.0 rW
R702 c-3 b4828 m120618.0 rD
R703 c-4 b3621 m120618.0 rW
R704 c-3 b4972 m124239.0 rL
R705 c-2 b5965 m119267.0 rS
