============ BLACKJACK AI LOG ============
R456 c-2 b625 m12451.0 rW
R457 c-2 b690 m13701.0 rU
R458 c-4 b432 m14391.0 rS
R459 c-5 b426 m14175.0 rD
R460 c-3 b568 m14175.0 rL
R461 c-4 b411 m13607.0 rW
R462 c-2 b705 m14018.0 rD
R463 c-2 b705 m14018.0 rL
R464 c-2 b670 m13313.0 rS
R465 c-2 b650 m12978.0 rS
R466 c-3 b508 m12653.0 rJ
R467 c-3 b540 m13415.0 rW
R468 c-3 b560 m13955.0 rU
R469 c-2 b730 m14515.0 rH
R470 c-3 b552 m13785.0 rL
R471 c0 b798 m13233.0 rW
R472 c2 b1341 m14829.0 rH
R473 c1 b1080 m13488.0 rH
R474 c0 b875 m12408.0 rL
R475 c1 b856 m10658.0 rL
R476 c0 b594 m9802.0 rS
R477 c0 b576 m9505.0 rU
R478 c-3 b404 m10081.0 rL
R479 c0 b582 m9677.0 rD
R480 c0 b582 m9677.0 rJ
R481 c0 b636 m10550.0 rW
R482 c0 b672 m11186.0 rL
R483 c0 b636 m10514.0 rL
R484 c0 b594 m9878.0 rL
R485 c-3 b372 m9284.0 rW
R486 c-3 b388 m9656.0 rL
R487 c0 b651 m9268.0 rL
R488 c0 b609 m8617.0 rS
R489 c0 b504 m8312.5 rU
R490 c0 b534 m8816.5 rW
R491 c-1 b470 m9350.5 rD
R492 c-1 b470 m9350.5 rU
R493 c0 b594 m9820.5 rL
R494 c0 b609 m8632.5 rW
R495 c0 b558 m9241.5 rJ
R496 c-1 b505 m10078.5 rU
R497 c-2 b530 m10583.5 rH
R498 c-1 b505 m10053.5 rS
R499 c-2 b495 m9801.0 rU
R500 c0 b618 m10296.0 rU
R501 c0 b660 m10914.0 rH
R502 c0 b618 m10254.0 rU
R503 c0 b763 m10872.0 rW
R504 c-1 b585 m11635.0 rS
R505 c-2 b570 m11342.5 rL
R506 c-1 b540 m10772.5 rU
R507 c0 b798 m11312.5 rU
R508 c-1 b610 m12110.5 rH
R509 c-2 b580 m11500.5 rD
R510 c-2 b580 m11500.5 rW
R511 c-3 b484 m12080.5 rD
R512 c-4 b363 m12080.5 rU
R513 c-2 b625 m12443.5 rD
R514 c-2 b625 m12443.5 rL
R515 c-1 b595 m11818.5 rW
R516 c-1 b625 m12413.5 rU
R517 c0 b786 m13038.5 rH
R518 c0 b805 m11466.5 rJ
R519 c0 b889 m12674.5 rL
R520 c3 b981 m10896.5 rW
R521 c3 b1161 m12858.5 rJ
R522 c2 b1323 m14600.5 rB
R523 c3 b1197 m13277.5 rL
R524 c4 b1210 m12080.5 rB
R525 c3 b981 m10870.5 rW
R526 c3 b1071 m11851.5 rD
R527 c2 b1071 m11851.5 rB
R528 c1 b864 m10780.5 rL
R529 c2 b900 m9916.5 rD
R530 c2 b900 m9916.5 rU
R531 c1 b872 m10816.5 rL
R532 c1 b800 m9944.5 rL
R533 c0 b552 m9144.5 rS
R534 c0 b534 m8868.5 rU
R535 c1 b800 m9936.5 rB
R536 c0 b644 m9136.5 rL
R537 c0 b595 m8492.5 rW
R538 c0 b546 m9087.5 rU
R539 c0 b679 m9633.5 rL
R540 c0 b630 m8954.5 rU
R541 c0 b576 m9584.5 rH
R542 c-2 b455 m9008.5 rU
R543 c-3 b380 m9463.5 rL
R544 c-2 b455 m9083.5 rJ
R545 c-2 b490 m9766.5 rL
R546 c-3 b372 m9276.5 rW
R547 c-3 b388 m9648.5 rW
R548 c-2 b525 m10424.5 rL
R549 c-4 b297 m9899.5 rH
R550 c-1 b470 m9305.5 rL
R551 c-3 b356 m8835.5 rU
R552 c-1 b480 m9547.5 rL
R553 c0 b637 m9067.5 rU
R554 c0 b686 m9704.5 rU
R555 c1 b832 m10390.5 rU
R556 c1 b904 m11222.5 rW
R557 c2 b1179 m13030.5 rS
R558 c2 b1125 m12441.0 rJ
R559 c1 b1136 m14129.0 rH
R560 c3 b1170 m12993.0 rU
R561 c2 b1278 m14163.0 rL
R562 c6 b1419 m12885.0 rL
R563 c7 b1265 m11466.0 rB
R564 c6 b1133 m10201.0 rW
R565 c5 b1140 m11334.0 rS
R566 c5 b1080 m10764.0 rD
R567 c6 b1188 m10764.0 rL
R568 c4 b960 m9576.0 rU
R569 c2 b954 m10536.0 rD
R570 c0 b742 m10536.0 rW
R571 c1 b968 m12020.0 rL
R572 c3 b909 m10084.0 rJ
R573 c2 b1035 m11448.0 rL
R574 c1 b840 m10413.0 rU
R575 c1 b968 m12093.0 rB
R576 c1 b896 m11125.0 rU
R577 c1 b968 m12021.0 rH
R578 c2 b999 m11053.0 rW
R579 c4 b1310 m13051.0 rW
R580 c5 b1570 m15671.0 rB
R581 c4 b1420 m14101.0 rL
R582 c5 b1270 m12681.0 rU
R583 c5 b1400 m13951.0 rW
R584 c6 b1694 m15351.0 rD
R585 c5 b1540 m15351.0 rW
R586 c4 b1690 m16891.0 rU
R587 c3 b1674 m18581.0 rW
R588 c2 b1827 m20255.0 rD
R589 c3 b1827 m20255.0 rS
R590 c2 b1746 m19341.5 rU
R591 c2 b1899 m21087.5 rS
R592 c2 b1818 m20138.0 rU
R593 c0 b1540 m21956.0 rL
R594 c3 b1701 m18876.0 rL
R595 c1 b1376 m17175.0 rL
R596 c2 b1305 m14423.0 rL
R597 c3 b1188 m13118.0 rL
R598 c2 b1080 m11930.0 rU
R599 c2 b1269 m14090.0 rL
R600 c3 b1161 m12821.0 rU
R601 c2 b1260 m13982.0 rL
R602 c1 b1024 m12722.0 rB
R603 c0 b702 m11698.0 rW
R604 c-1 b620 m12400.0 rU
R605 c-1 b655 m13020.0 rU
R606 c-2 b685 m13675.0 rL
R607 c-2 b620 m12305.0 rL
R608 c-1 b585 m11685.0 rH
R609 c0 b666 m11100.0 rW
R610 c-1 b590 m11766.0 rL
R611 c-2 b560 m11176.0 rL
R612 c1 b808 m10056.0 rL
R613 c2 b837 m9248.0 rH
R614 c1 b680 m8411.0 rW
R615 c0 b546 m9091.0 rH
R616 c-2 b430 m8545.0 rL
R617 c-3 b328 m8115.0 rH
R618 c-3 b312 m7787.0 rH
R619 c-3 b300 m7475.0 rW
R620 c-3 b312 m7775.0 rW
R621 c-3 b324 m8087.0 rS
R622 c-4 b240 m7925.0 rL
R623 c-2 b385 m7685.0 rH
R624 c-1 b365 m7300.0 rS
R625 c-2 b360 m7117.5 rL
R626 c-2 b340 m6757.5 rL
R627 c-1 b305 m6077.5 rJ
R628 c-1 b330 m6535.5 rH
R629 c1 b472 m5875.5 rB
R630 c2 b495 m5403.5 rU
R631 c3 b576 m6393.5 rL
R632 c1 b472 m5817.5 rJ
R633 c2 b594 m6525.5 rH
R634 c4 b600 m5931.5 rW
R635 c2 b594 m6531.5 rS
R636 c2 b567 m6234.5 rL
R637 c3 b513 m5667.5 rB
R638 c2 b468 m5154.5 rL
R639 c3 b423 m4686.5 rW
R640 c4 b520 m5109.5 rU
R641 c5 b570 m5629.5 rU
R642 c6 b682 m6199.5 rW
R643 c5 b690 m6881.5 rL
R644 c4 b620 m6191.5 rU
R645 c3 b621 m6811.5 rU
R646 c1 b600 m7432.5 rD
R647 c2 b675 m7432.5 rU
R648 c2 b738 m8107.5 rB
R649 c2 b666 m7369.5 rD
R650 c1 b592 m7369.5 rW
R651 c0 b480 m7961.5 rU
R652 c2 b765 m8441.5 rD
R653 c2 b765 m8441.5 rL
R654 c2 b693 m7676.5 rW
R655 c2 b756 m8369.5 rD
R656 c1 b672 m8369.5 rW
R657 c0 b546 m9041.5 rU
R658 c-1 b480 m9587.5 rL
R659 c0 b552 m9107.5 rU
R660 c0 b582 m9659.5 rU
R661 c0 b721 m10241.5 rH
R662 c0 b576 m9520.5 rD
R663 c-2 b480 m9520.5 rL
R664 c-1 b455 m9040.5 rL
R665 c-2 b410 m8130.5 rW
R666 c-3 b344 m8540.5 rD
R667 c0 b516 m8540.5 rU
R668 c0 b546 m9056.5 rW
R669 c0 b679 m9602.5 rB
R670 c1 b720 m8923.5 rU
R671 c0 b582 m9643.5 rB
R672 c-2 b455 m9061.5 rD
R673 c0 b546 m9061.5 rD
R674 c-2 b455 m9061.5 rL
R675 c-1 b435 m8606.5 rL
R676 c0 b492 m8171.5 rL
R677 c0 b432 m7187.5 rD
R678 c0 b432 m7187.5 rU
R679 c0 b462 m7619.5 rB
R680 c-1 b360 m7157.5 rU
R681 c0 b532 m7517.5 rU
R682 c2 b729 m8049.5 rJ
R683 c3 b828 m9143.5 rU
R684 c3 b972 m10799.5 rU
R685 c2 b1062 m11771.5 rS
R686 c1 b904 m11240.5 rL
R687 c2 b936 m10336.5 rW
R688 c1 b904 m11272.5 rL
R689 c2 b936 m10368.5 rH
R690 c1 b680 m8496.5 rW
R691 c0 b552 m9176.5 rL
R692 c0 b522 m8624.5 rB
R693 c-1 b410 m8102.5 rW
R694 c-1 b430 m8512.5 rL
R695 c0 b567 m8082.5 rL
R696 c0 b456 m7515.5 rU
R697 c0 b480 m7971.5 rW
R698 c-1 b425 m8451.5 rB
R699 c-1 b405 m8026.5 rU
R700 c-2 b425 m8431.5 rD
R701 c-4 b255 m8431.5 rD
R702 c-2 b425 m8431.5 rU
R703 c-3 b356 m8856.5 rL
R704 c-1 b410 m8144.5 rB
R705 c-2 b390 m7734.5 rJ
R706 c-2 b420 m8319.5 rU
R707 c-1 b440 m8739.5 rL
R708 c-2 b415 m8299.5 rU
R709 c-2 b440 m8714.5 rW
R710 c-1 b460 m9154.5 rD
R711 c-1 b460 m9154.5 rH
R712 c0 b609 m8694.5 rW
R713 c1 b800 m9912.5 rB
R714 c1 b736 m9112.5 rW
R715 c0 b693 m9848.5 rS
R716 c0 b672 m9502.0 rU
R717 c-1 b510 m10174.0 rW
R718 c-2 b535 m10684.0 rW
R719 c-3 b452 m11219.0 rL
R720 c-2 b540 m10767.0 rH
R721 c-4 b309 m10227.0 rL
R722 c-3 b400 m9918.0 rH
R723 c-3 b384 m9518.0 rD
R724 c-6 b192 m9518.0 rW
R725 c-5 b294 m9710.0 rL
R726 c-6 b190 m9416.0 rJ
R727 c-6 b196 m9701.0 rU
R728 c-6 b198 m9897.0 rB
R729 c-6 b194 m9699.0 rL
R730 c-4 b288 m9505.0 rW
R731 c0 b606 m10081.0 rB
R732 c-1 b475 m9475.0 rW
R733 c-3 b400 m9950.0 rU
R734 c-5 b312 m10350.0 rL
R735 c-4 b294 m9726.0 rU
R736 c-6 b202 m10020.0 rD
R737 c-6 b202 m10020.0 rB
R738 c-6 b198 m9818.0 rL
R739 c-6 b194 m9620.0 rL
R740 c-5 b285 m9426.0 rU
R741 c-7 b196 m9711.0 rH
