============ BLACKJACK AI LOG ============
R82 c-1 b580 m11526.5 rU
R83 c-4 b366 m12106.5 rU
R84 c-6 b250 m12472.5 rL
R85 c-9 b123 m12222.5 rL
R86 c-6 b240 m11976.5 rU
R87 c-10 b123 m12216.5 rU
R88 c-7 b248 m12339.5 rW
R89 c-8 b126 m12587.5 rL
R90 c-7 b250 m12461.5 rU
R91 c-7 b256 m12711.5 rB
R92 c-8 b125 m12455.5 rL
R93 c-8 b124 m12330.5 rL
R94 c-6 b246 m12206.5 rU
R95 c-6 b250 m12452.5 rU
R96 c-3 b520 m12952.5 rH
R97 c-2 b600 m11912.5 rU
R98 c-2 b630 m12512.5 rD
R99 c-3 b504 m12512.5 rS
R100 c-3 b492 m12260.5 rS
R101 c-3 b484 m12014.5 rS
R102 c-4 b354 m11772.5 rL
R103 c0 b805 m11418.5 rD
R104 c0 b690 m11418.5 rW
R105 c0 b732 m12108.5 rL
R106 c1 b912 m11376.5 rJ
R107 c0 b768 m12744.5 rS
R108 c0 b744 m12360.5 rU
R109 c-1 b660 m13104.5 rU
R110 c0 b828 m13764.5 rD
R111 c-1 b690 m13764.5 rH
R112 c-2 b655 m13074.5 rL
R113 c-5 b375 m12419.5 rW
R114 c-5 b384 m12794.5 rU
R115 c-1 b680 m13562.5 rU
R116 c-3 b572 m14242.5 rS
R117 c-2 b700 m13956.5 rW
R118 c-2 b735 m14656.5 rL
R119 c-1 b700 m13921.5 rU
R120 c-1 b735 m14621.5 rL
R121 c-2 b695 m13886.5 rS
R122 c-1 b680 m13539.0 rB
R123 c-1 b645 m12859.0 rU
R124 c1 b952 m13504.0 rB
R125 c-1 b630 m12552.0 rL
R126 c1 b840 m11922.0 rU
R127 c-2 b640 m12762.0 rH
R128 c-1 b610 m12122.0 rL
R129 c0 b696 m11512.0 rH
R130 c-2 b545 m10816.0 rL
R131 c-1 b515 m10271.0 rL
R132 c0 b588 m9756.0 rU
R133 c0 b660 m10932.0 rW
R134 c-1 b580 m11592.0 rU
R135 c0 b768 m12752.0 rU
R136 c-3 b544 m13520.0 rB
R137 c-2 b650 m12976.0 rU
R138 c-2 b685 m13626.0 rW
R139 c-2 b720 m14311.0 rU
R140 c-3 b604 m15031.0 rD
R141 c-2 b755 m15031.0 rH
R142 c-4 b429 m14276.0 rU
R143 c-5 b444 m14705.0 rL
R144 c-6 b286 m14261.0 rL
R145 c-7 b280 m13975.0 rU
R146 c-9 b143 m14255.0 rU
R147 c-9 b144 m14398.0 rD
R148 c-11 b144 m14398.0 rU
R149 c-11 b146 m14542.0 rW
R150 c-9 b147 m14688.0 rU
R151 c-9 b150 m14982.0 rH
R152 c-6 b294 m14682.0 rU
R153 c-5 b450 m14976.0 rH
R154 c-7 b292 m14526.0 rW
R155 c-4 b447 m14818.0 rB
R156 c-5 b432 m14371.0 rH
R157 c-4 b420 m13939.0 rU
R158 c-5 b432 m14359.0 rU
R159 c-3 b612 m15223.0 rW
R160 c-4 b477 m15835.0 rH
R161 c-5 b462 m15358.0 rH
R162 c-4 b447 m14896.0 rS
R163 c-4 b441 m14672.5 rU
R164 c-5 b456 m15113.5 rD
R165 c-6 b304 m15113.5 rD
R166 c-8 b152 m15113.5 rB
R167 c-10 b150 m14961.5 rB
R168 c-11 b149 m14811.5 rB
R169 c-11 b147 m14662.5 rD
R170 c-10 b147 m14662.5 rL
R171 c-10 b146 m14515.5 rL
R172 c-9 b144 m14369.5 rW
R173 c-11 b146 m14513.5 rL
R174 c-8 b144 m14367.5 rD
R175 c-8 b144 m14367.5 rU
R176 c-6 b292 m14511.5 rL
R177 c-6 b286 m14219.5 rW
R178 c-6 b292 m14505.5 rW
R179 c-5 b444 m14797.5 rL
R180 c-7 b288 m14353.5 rW
R181 c-4 b450 m14929.5 rW
R182 c-2 b770 m15379.5 rL
R183 c-1 b735 m14609.5 rU
R184 c-3 b616 m15344.5 rJ
R185 c-4 b489 m16268.5 rW
R186 c-6 b336 m16757.5 rD
R187 c-7 b336 m16757.5 rD
R188 c-7 b336 m16757.5 rW
R189 c-6 b350 m17429.5 rL
R190 c-6 b336 m16729.5 rL
R191 c-6 b328 m16393.5 rH
R192 c-7 b322 m16065.5 rJ
R193 c-8 b166 m16548.5 rL
R194 c-5 b492 m16382.5 rS
R195 c-6 b324 m16136.5 rW
R196 c-5 b495 m16460.5 rH
R197 c-1 b800 m15965.5 rL
R198 c2 b1216 m15165.5 rB
R199 c3 b1260 m13949.5 rU
R200 c1 b1071 m15209.5 rU
R201 c0 b978 m16280.5 rW
R202 c1 b1211 m17258.5 rU
R203 c0 b1110 m18469.5 rW
R204 c-2 b980 m19579.5 rU
R205 c-1 b1030 m20559.5 rH
R206 c-1 b980 m19529.5 rD
R207 c-4 b588 m19529.5 rD
R208 c-3 b784 m19529.5 rL
R209 c-2 b940 m18745.5 rB
R210 c-5 b537 m17805.5 rW
R211 c-4 b552 m18342.5 rL
R212 c-3 b712 m17790.5 rJ
R213 c-1 b945 m18858.5 rS
R214 c-2 b920 m18386.0 rL
R215 c-1 b830 m16546.0 rU
R216 c-2 b915 m18206.0 rW
R217 c-4 b576 m19121.0 rW
R218 c-4 b591 m19697.0 rU
R219 c-2 b1045 m20879.0 rD
R220 c-5 b627 m20879.0 rL
R221 c-2 b1015 m20252.0 rU
R222 c-2 b1065 m21267.0 rS
R223 c0 b1248 m20734.5 rU
R224 c1 b1540 m21982.5 rW
R225 c1 b1757 m25062.5 rL
R226 c-1 b1170 m23305.5 rU
R227 c-2 b1225 m24475.5 rD
R228 c0 b1470 m24475.5 rH
R229 c0 b1386 m23005.5 rH
R230 c-2 b1085 m21619.5 rD
R231 c-3 b868 m21619.5 rW
R232 c-5 b675 m22487.5 rU
R233 c-6 b478 m23837.5 rW
R234 c-6 b488 m24315.5 rL
R235 c-2 b1170 m23339.5 rW
R236 c-3 b984 m24509.5 rS
R237 c-4 b723 m24017.5 rJ
R238 c-6 b504 m25102.5 rB
R239 c-6 b492 m24598.5 rU
R240 c-5 b753 m25090.5 rH
R241 c-4 b732 m24337.5 rD
R242 c-7 b488 m24337.5 rL
R243 c-5 b717 m23849.5 rS
R244 c-5 b705 m23491.0 rL
R245 c-6 b456 m22786.0 rB
R246 c-8 b224 m22330.0 rL
R247 c-8 b222 m22106.0 rW
R248 c-7 b448 m22328.0 rW
R249 c-7 b456 m22776.0 rU
R250 c-6 b466 m23232.0 rW
R251 c-5 b711 m23698.0 rH
R252 c-5 b690 m22987.0 rH
R253 c-5 b669 m22297.0 rJ
R254 c-1 b1170 m23301.0 rH
R255 c-4 b666 m22131.0 rB
R256 c-5 b645 m21465.0 rU
R257 c-7 b444 m22110.0 rU
R258 c-8 b226 m22554.0 rW
R259 c-11 b228 m22780.0 rS
R260 c-10 b227 m22666.0 rJ
R261 c-12 b231 m23007.0 rJ
R262 c-14 b234 m23354.0 rW
R263 c-17 b236 m23588.0 rL
R264 c-12 b234 m23352.0 rU
R265 c-13 b236 m23586.0 rL
R266 c-12 b234 m23350.0 rL
R267 c-9 b229 m22882.0 rW
R268 c-9 b232 m23111.0 rL
R269 c-7 b458 m22879.0 rW
R270 c-7 b468 m23337.0 rU
R271 c-7 b478 m23805.0 rD
R272 c-4 b717 m23805.0 rW
R273 c-4 b759 m25239.0 rL
R274 c-3 b980 m24480.0 rH
R275 c0 b1410 m23500.0 rU
R276 c-3 b1000 m24910.0 rD
R277 c-7 b500 m24910.0 rW
R278 c-7 b510 m25410.0 rL
R279 c-6 b498 m24900.0 rU
R280 c-7 b508 m25398.0 rW
R281 c-8 b260 m25906.0 rW
R282 c-8 b262 m26166.0 rW
R283 c-7 b530 m26428.0 rL
R284 c-7 b518 m25898.0 rJ
R285 c-7 b534 m26675.0 rL
R286 c-8 b262 m26141.0 rU
R287 c-8 b267 m26665.0 rS
R288 c-9 b266 m26531.5 rD
R289 c-8 b266 m26531.5 rB
R290 c-10 b263 m26265.5 rU
R291 c-11 b266 m26528.5 rL
R292 c-11 b263 m26262.5 rL
R293 c-10 b260 m25999.5 rB
R294 c-8 b258 m25739.5 rW
R295 c-9 b260 m25997.5 rU
R296 c-6 b526 m26257.5 rU
R297 c-5 b822 m27309.5 rS
R298 c-6 b538 m26898.5 rW
R299 c-8 b275 m27436.5 rW
R300 c-7 b556 m27711.5 rW
R301 c-5 b849 m28267.5 rL
R302 c-6 b550 m27418.5 rU
R303 c-4 b840 m27968.5 rL
R304 c-2 b1315 m26288.5 rW
R305 c-3 b1108 m27603.5 rL
R306 c-4 b795 m26495.5 rB
R307 c-4 b774 m25700.5 rL
R308 c-8 b250 m24926.5 rS
R309 c-9 b249 m24801.5 rU
R310 c-10 b251 m25050.5 rL
R311 c-8 b246 m24548.5 rL
R312 c-4 b732 m24302.5 rL
R313 c-4 b708 m23570.5 rH
R314 c-3 b916 m22862.5 rD
R315 c-4 b687 m22862.5 rB
R316 c-3 b888 m22175.5 rH
R317 c-2 b1020 m20399.5 rH
R318 c0 b1164 m19379.5 rL
R319 c0 b1098 m18215.5 rU
R320 c-1 b970 m19313.5 rL
R321 c-1 b920 m18343.5 rU
R322 c-2 b965 m19263.5 rU
R323 c2 b1696 m21193.5 rU
R324 c2 b1832 m22889.5 rL
R325 c3 b1899 m21057.5 rJ
R326 c1 b1920 m23906.5 rW
R327 c-2 b1295 m25826.5 rB
R328 c-2 b1230 m24531.5 rU
R329 c-1 b1290 m25761.5 rJ
R330 c-2 b1385 m27696.5 rW
R331 c-3 b1164 m29081.5 rS
R332 c-2 b1425 m28499.5 rW
R333 c-2 b1500 m29924.5 rJ
R334 c-1 b1610 m32174.5 rS
R335 c-2 b1570 m31369.5 rL
R336 c-1 b1490 m29799.5 rL
R337 c-2 b1420 m28309.5 rU
R338 c-2 b1560 m31149.5 rU
R339 c-4 b984 m32709.5 rB
R340 c-5 b954 m31725.5 rU
R341 c-3 b1308 m32679.5 rS
R342 c-4 b963 m32025.5 rW
R343 c-4 b990 m32988.5 rU
R344 c-2 b1750 m34968.5 rU
R345 c-4 b1104 m36718.5 rU
R346 c-3 b1516 m37822.5 rU
R347 c-1 b1970 m39338.5 rL
R348 c-1 b1770 m35398.5 rJ
R349 c0 b2286 m38053.5 rH
R350 c-1 b1790 m35767.5 rH
R351 c1 b2720 m33977.5 rL
R352 c2 b2574 m28537.5 rW
R353 c2 b2496 m31111.5 rU
R354 c0 b2359 m33607.5 rW
R355 c0 b2160 m35966.5 rW
R356 c-1 b1910 m38126.5 rW
R357 c0 b2520 m41946.5 rH
R358 c0 b2765 m39426.5 rW
R359 c0 b2532 m42191.5 rS
R360 c-1 b2050 m40925.5 rD
R361 c-2 b2050 m40925.5 rW
R362 c0 b3157 m45025.5 rL
R363 c2 b3771 m41868.5 rB
R364 c0 b2667 m38097.5 rL
R365 c2 b3195 m35430.5 rS
R366 c1 b2712 m33833.0 rW
R367 c3 b3294 m36545.0 rW
R368 c5 b3990 m39839.0 rB
R369 c3 b3231 m35849.0 rW
R370 c3 b3816 m42311.0 rU
R371 c3 b4500 m49943.0 rD
R372 c4 b5000 m49943.0 rL
R373 c2 b4050 m44943.0 rU
R374 c0 b3430 m48993.0 rW
R375 c-2 b2625 m52423.0 rB
R376 c-1 b2490 m49798.0 rL
R377 c-1 b2245 m44818.0 rU
R378 c1 b3768 m47063.0 rL
R379 c3 b3897 m43295.0 rH
R380 c5 b3560 m35501.0 rH
R381 c3 b2880 m31941.0 rU
R382 c5 b3780 m37701.0 rS
R383 c4 b3231 m35811.0 rU
R384 c0 b2737 m39042.0 rD
R385 c0 b2346 m39042.0 rS
R386 c0 b2274 m37869.0 rW
R387 c0 b2550 m42417.0 rU
R388 c3 b4284 m47517.0 rL
R389 c6 b4330 m43233.0 rL
R390 c4 b3510 m38903.0 rS
R391 c6 b4092 m37148.0 rL
R392 c4 b3310 m33056.0 rB
R393 c2 b2682 m29746.0 rL
R394 c3 b2439 m27064.0 rS
R395 c3 b2331 m25844.5 rW
R396 c5 b3060 m30506.5 rB
R397 c5 b2750 m27446.5 rW
R398 c3 b2718 m30196.5 rD
R399 c2 b2718 m30196.5 rU
R400 c4 b2970 m32914.5 rD
R401 c1 b2640 m32914.5 rU
R402 c0 b2492 m35554.5 rD
R403 c0 b2136 m35554.5 rJ
R404 c-2 b1940 m38758.5 rU
R405 c-3 b1628 m40698.5 rU
R406 c-4 b1272 m42326.5 rB
R407 c-2 b2055 m41054.5 rL
R408 c-1 b1950 m38999.5 rL
R409 c0 b2226 m37049.5 rU
R410 c0 b2358 m39275.5 rL
R411 c2 b2960 m36917.5 rJ
R412 c3 b3726 m41357.5 rD
R413 c2 b3312 m41357.5 rJ
R414 c0 b2784 m46325.5 rB
R415 c-1 b2180 m43541.5 rL
R416 c-3 b1656 m41361.5 rU
R417 c-3 b1724 m43017.5 rU
R418 c-4 b1344 m44741.5 rU
R419 c-5 b1383 m46085.5 rL
R420 c-2 b2240 m44702.5 rB
R421 c-2 b2125 m42462.5 rH
R422 c-2 b2020 m40337.5 rB
R423 c-3 b1536 m38317.5 rL
R424 c-3 b1472 m36781.5 rH
R425 c-5 b1062 m35309.5 rU
R426 c-4 b1092 m36371.5 rL
R427 c-3 b1412 m35279.5 rL
R428 c0 b2275 m32455.5 rW
R429 c0 b2088 m34730.5 rL
R430 c0 b2289 m32642.5 rD
R431 c0 b1962 m32642.5 rS
R432 c0 b2219 m31661.5 rW
R433 c1 b2373 m33880.5 rU
R434 c1 b2541 m36253.5 rD
R435 c1 b2541 m36253.5 rU
R436 c2 b3492 m38794.5 rS
R437 c3 b3339 m37048.5 rD
R438 c2 b3339 m37048.5 rU
R439 c1 b3504 m43726.5 rD
R440 c0 b3066 m43726.5 rU
R441 c0 b3276 m46792.5 rL
R442 c0 b2821 m40240.5 rH
R443 c-1 b1875 m37419.5 rU
R444 c0 b2472 m41169.5 rU
R445 c-1 b2185 m43641.5 rD
R446 c0 b2622 m43641.5 rB
R447 c2 b3288 m41019.5 rU
R448 c1 b3808 m47595.5 rS
R449 c4 b4570 m45691.5 rJ
R450 c4 b5260 m52546.5 rU
R451 c3 b5211 m57806.5 rB
R452 c3 b4734 m52595.5 rU
R453 c2 b4592 m57329.5 rS
R454 c1 b3857 m55033.5 rU
R455 c-1 b2945 m58890.5 rW
R456 c-2 b3095 m61835.5 rH
R457 c0 b3528 m58740.5 rW
R458 c3 b5922 m65796.5 rW
R459 c5 b7180 m71718.5 rL
R460 c3 b5814 m64538.5 rB
R461 c3 b5292 m58724.5 rU
R462 c1 b5128 m64016.5 rD
R463 c1 b5128 m64016.5 rU
R464 c2 b6228 m69144.5 rW
R465 c1 b6032 m75372.5 rW
R466 c0 b5705 m81404.5 rS
R467 c0 b4716 m78552.0 rU
R468 c0 b4998 m83268.0 rW
R469 c0 b5298 m88266.0 rU
R470 c0 b6552 m93564.0 rS
R471 c0 b5418 m90288.0 rB
R472 c-1 b4245 m84870.0 rL
R473 c-1 b4035 m80625.0 rU
R474 c-1 b4235 m84660.0 rJ
R475 c0 b5466 m91013.0 rU
R476 c0 b5790 m96479.0 rS
R477 c-1 b4680 m93584.0 rU
R478 c0 b5898 m98264.0 rB
R479 c0 b6468 m92366.0 rL
R480 c1 b6013 m85898.0 rH
R481 c1 b5593 m79885.0 rU
R482 c3 b7695 m85478.0 rD
R483 c4 b7695 m85478.0 rJ
R484 c4 b8739 m97021.0 rU
R485 c3 b10305 m114499.0 rJ
R486 c3 b11700 m129957.0 rW
R487 c0 b8502 m141657.0 rB
R488 c-1 b6660 m133155.0 rD
R489 c0 b7992 m133155.0 rH
R490 c-2 b6260 m125163.0 rJ
R491 c-2 b6730 m134553.0 rU
R492 c-3 b5652 m141283.0 rL
R493 c1 b9499 m135631.0 rU
R494 c-1 b7260 m145130.0 rL
R495 c-1 b6535 m130610.0 rS
R496 c-1 b6370 m127342.5 rS
R497 c-2 b6210 m124157.5 rU
R498 c-2 b6520 m130367.5 rL
R499 c-1 b6195 m123847.5 rH
R500 c0 b7805 m111457.5 rB
R501 c-2 b5185 m103652.5 rU
R502 c-2 b5445 m108837.5 rL
R503 c-1 b5170 m103392.5 rU
R504 c1 b8688 m108562.5 rB
R505 c1 b7992 m99874.5 rW
R506 c2 b9711 m107866.5 rL
R507 c1 b6874 m98155.5 rJ
R508 c1 b7595 m108466.5 rW
R509 c0 b6966 m116061.5 rD
R510 c-1 b5805 m116061.5 rU
R511 c0 b7314 m121866.5 rW
R512 c0 b7752 m129180.5 rU
R513 c0 b8220 m136932.5 rL
R514 c2 b10304 m128712.5 rL
R515 c-1 b5925 m118408.5 rU
R516 c-4 b3732 m124333.5 rL
R517 c-2 b6035 m120601.5 rH
R518 c3 b10314 m114566.5 rH
R519 c1 b7520 m93938.5 rL
R520 c1 b6920 m86418.5 rS
R521 c0 b5810 m82958.5 rU
R522 c3 b7992 m88768.5 rL
R523 c0 b5656 m80776.5 rU
R524 c3 b7785 m86432.5 rS
R525 c2 b7434 m82540.0 rW
R526 c0 b5400 m89974.0 rW
R527 c0 b5724 m95374.0 rU
R528 c2 b8552 m106822.0 rH
R529 c-1 b4915 m98270.0 rB
R530 c-1 b4670 m93355.0 rS
R531 c-2 b4555 m91020.0 rH
R532 c-2 b4325 m86465.0 rS
R533 c-1 b4220 m84302.5 rB
R534 c-2 b4005 m80082.5 rU
R535 c-2 b4205 m84087.5 rB
R536 c-3 b3196 m79882.5 rW
R537 c-3 b3324 m83078.5 rS
R538 c-4 b2445 m81416.5 rB
R539 c-5 b2370 m78971.5 rS
R540 c-6 b1556 m77786.5 rU
R541 c-4 b2427 m80898.5 rU
R542 c-5 b2502 m83325.5 rW
R543 c-6 b1718 m85827.5 rW
R544 c-4 b2628 m87545.5 rD
R545 c-5 b2628 m87545.5 rD
R546 c-5 b2628 m87545.5 rL
R547 c-3 b3292 m82289.5 rD
R548 c-7 b1646 m82289.5 rU
R549 c-3 b3360 m83935.5 rD
R550 c-1 b4200 m83935.5 rS
R551 c0 b4914 m81835.5 rD
R552 c-1 b4095 m81835.5 rU
R553 c-3 b3440 m85930.5 rL
R554 c-1 b4125 m82490.5 rB
R555 c-3 b3136 m78365.5 rL
R556 c-2 b3765 m75229.5 rU
R557 c-4 b2370 m78994.5 rL
R558 c-6 b1534 m76624.5 rU
R559 c-7 b1564 m78158.5 rU
R560 c-8 b798 m79722.5 rB
R561 c-8 b790 m78924.5 rU
R562 c-12 b798 m79714.5 rL
R563 c-11 b790 m78916.5 rD
R564 c-7 b1580 m78916.5 rS
R565 c-8 b782 m78126.5 rU
R566 c-9 b790 m78908.5 rJ
R567 c-10 b801 m80093.5 rW
R568 c-10 b809 m80894.5 rW
R569 c-6 b1636 m81703.5 rL
R570 c-3 b3204 m80067.5 rW
R571 c-5 b2499 m83271.5 rW
R572 c-7 b1716 m85770.5 rW
R573 c-4 b2679 m89202.5 rD
R574 c-2 b4465 m89202.5 rS
R575 c-3 b3480 m86970.0 rL
R576 c-2 b4175 m83490.0 rL
R577 c-1 b3970 m79315.0 rU
R578 c-2 b4165 m83285.0 rH
R579 c0 b4500 m74955.0 rL
R580 c0 b4230 m70455.0 rD
R581 c1 b4935 m70455.0 rU
R582 c-1 b3770 m75390.0 rH
R583 c0 b5019 m71620.0 rL
R584 c0 b4669 m66601.0 rJ
R585 c2 b6633 m73605.0 rS
R586 c1 b5624 m70288.5 rL
R587 c2 b5823 m64664.5 rL
R588 c0 b3534 m58841.5 rJ
R589 c0 b3852 m64142.5 rH
R590 c2 b4824 m60290.5 rU
R591 c2 b5216 m65114.5 rS
R592 c1 b4382 m62506.5 rW
R593 c0 b4014 m66888.5 rL
R594 c-1 b3145 m62874.5 rH
R595 c-4 b1794 m59729.5 rL
R596 c-3 b2320 m57935.5 rJ
R597 c-4 b1845 m61415.5 rS
R598 c-5 b1815 m60493.0 rD
R599 c-2 b3025 m60493.0 rW
R600 c-4 b1908 m63518.0 rU
R601 c-5 b1965 m65426.0 rD
R602 c-6 b1310 m65426.0 rH
R603 c-5 b1926 m64116.0 rD
R604 c-4 b1926 m64116.0 rL
R605 c-1 b3110 m62190.0 rJ
R606 c0 b4683 m66855.0 rH
R607 c0 b3732 m62172.0 rS
R608 c0 b3624 m60306.0 rL
R609 c1 b4536 m56682.0 rS
R610 c0 b3815 m54414.0 rD
R611 c0 b3815 m54414.0 rD
R612 c0 b3270 m54414.0 rL
R613 c0 b3584 m51144.0 rL
R614 c-2 b2380 m47560.0 rD
R615 c-1 b2380 m47560.0 rB
R616 c-1 b2260 m45180.0 rU
R617 c-3 b1900 m47440.0 rU
R618 c-6 b988 m49340.0 rU
R619 c-8 b504 m50328.0 rL
R620 c-5 b1482 m49320.0 rS
R621 c-5 b1458 m48579.0 rJ
R622 c-5 b1524 m50766.0 rL
R623 c-3 b1972 m49242.0 rL
R624 c-6 b946 m47270.0 rU
R625 c-5 b1449 m48216.0 rW
R626 c-8 b497 m49665.0 rS
R627 c-8 b495 m49416.5 rL
R628 c-7 b980 m48921.5 rL
R629 c-11 b480 m47941.5 rL
R630 c-11 b475 m47461.5 rB
R631 c-9 b470 m46986.5 rU
R632 c-8 b480 m47926.5 rL
R633 c-11 b475 m47446.5 rL
R634 c-9 b470 m46971.5 rL
R635 c-8 b466 m46501.5 rH
R636 c-7 b922 m46035.5 rL
R637 c-5 b1326 m44191.5 rW
R638 c-2 b2280 m45517.5 rL
R639 c-1 b2165 m43237.5 rU
R640 c-2 b2275 m45402.5 rW
R641 c-3 b1908 m47677.5 rU
R642 c-3 b1984 m49585.5 rL
R643 c-1 b2385 m47601.5 rU
R644 c-1 b2500 m49986.5 rU
R645 c-2 b2625 m52486.5 rL
R646 c-1 b2495 m49861.5 rH
R647 c2 b4266 m47366.5 rW
R648 c3 b4653 m51632.5 rB
R649 c2 b4230 m46979.5 rS
R650 c1 b3592 m44864.5 rU
R651 c0 b3395 m48456.5 rJ
R652 c1 b4288 m53549.5 rU
R653 c0 b3474 m57837.5 rS
R654 c0 b3372 m56100.5 rL
R655 c0 b3168 m52728.5 rU
R656 c-3 b2236 m55896.5 rJ
R657 c-4 b1779 m59250.5 rS
R658 c-5 b1752 m58361.0 rW
R659 c-4 b1806 m60113.0 rL
R660 c-5 b1752 m58307.0 rW
R661 c-3 b2404 m60059.0 rW
R662 c-5 b1875 m62463.0 rS
R663 c-5 b1848 m61525.5 rB
R664 c-7 b1194 m59677.5 rJ
R665 c-6 b1230 m61468.5 rW
R666 c-8 b627 m62698.5 rW
R667 c-10 b634 m63325.5 rW
R668 c-7 b1280 m63959.5 rU
R669 c-8 b653 m65239.5 rW
R670 c-8 b659 m65892.5 rU
R671 c-6 b1332 m66551.5 rL
R672 c-3 b2612 m65219.5 rW
R673 c-3 b2716 m67831.5 rW
R674 c-1 b3665 m73263.5 rL
R675 c-1 b3480 m69598.5 rD
R676 c-2 b3480 m69598.5 rW
R677 c-3 b2924 m73078.5 rL
R678 c-3 b2808 m70154.5 rL
R679 c-4 b2022 m67346.5 rL
R680 c-3 b2616 m65324.5 rB
R681 c-4 b1884 m62708.5 rB
R682 c-4 b1827 m60824.5 rH
R683 c0 b3432 m57170.5 rD
R684 c5 b5720 m57170.5 rL
R685 c6 b5665 m51450.5 rU
R686 c8 b6292 m57115.5 rS
R687 c7 b5940 m53969.5 rW
R688 c8 b6600 m59909.5 rB
R689 c7 b5874 m53309.5 rL
R690 c3 b4275 m47435.5 rJ
R691 c3 b4851 m53848.5 rU
R692 c1 b4109 m58699.5 rU
R693 c-2 b3145 m62808.5 rU
R694 c-4 b1980 m65953.5 rL
R695 c-4 b1920 m63973.5 rW
R696 c-3 b2636 m65893.5 rW
R697 c-5 b2058 m68529.5 rL
R698 c-4 b1995 m66471.5 rU
R699 c-3 b2740 m68466.5 rU
R700 c-5 b2139 m71206.5 rL
R701 c-3 b2764 m69067.5 rL
R702 c-2 b3180 m63539.5 rL
R703 c-3 b2416 m60359.5 rU
R704 c-2 b3140 m62775.5 rU
R705 c-1 b3300 m65915.5 rJ
R706 c-3 b2836 m70865.5 rU
R707 c-4 b2214 m73701.5 rB
R708 c-4 b2145 m71487.5 rD
R709 c-5 b2145 m71487.5 rU
R710 c-5 b2274 m75777.5 rL
R711 c-3 b2944 m73503.5 rH
R712 c-3 b2824 m70559.5 rU
R713 c-3 b3052 m76207.5 rD
R714 c-3 b3052 m76207.5 rH
R715 c-4 b2196 m73155.5 rB
R716 c-5 b2130 m70959.5 rW
R717 c-4 b2193 m73089.5 rU
R718 c-5 b2259 m75282.5 rW
R719 c-6 b1552 m77541.5 rS
R720 c-7 b1536 m76765.5 rW
R721 c-7 b1568 m78301.5 rL
