============ BLACKJACK AI LOG ============
R82 c0 b672 m9552.0 rS
R83 c1 b744 m9216.0 rW
R84 c5 b1000 m9960.0 rB
R85 c3 b810 m8960.0 rW
R86 c1 b784 m9770.0 rD
R87 c0 b588 m9770.0 rS
R88 c0 b570 m9476.0 rU
R89 c-3 b404 m10046.0 rU
R90 c-4 b315 m10450.0 rL
R91 c0 b693 m9820.0 rL
R92 c1 b736 m9127.0 rH
R93 c1 b588 m8391.0 rU
R94 c2 b720 m8979.0 rL
R95 c0 b498 m8259.0 rU
R96 c0 b558 m9255.0 rH
R97 c1 b696 m8697.0 rD
R98 c-1 b435 m8697.0 rD
R99 c0 b522 m8697.0 rH
R100 c0 b492 m8175.0 rH
R101 c-2 b385 m7683.0 rU
R102 c-3 b324 m8068.0 rL
R103 c-2 b375 m7420.0 rW
R104 c-1 b410 m8170.0 rH
R105 c-2 b390 m7760.0 rD
R106 c0 b468 m7760.0 rJ
R107 c0 b510 m8462.0 rL
R108 c0 b480 m7952.0 rW
R109 c3 b810 m8912.0 rW
R110 c1 b784 m9722.0 rL
R111 c0 b630 m8938.0 rH
R112 c3 b756 m8308.0 rH
R113 c1 b476 m6796.0 rD
R114 c-1 b340 m6796.0 rL
R115 c0 b390 m6456.0 rH
R116 c0 b342 m5676.0 rW
R117 c0 b427 m6018.0 rS
R118 c0 b354 m5804.5 rB
R119 c-3 b220 m5450.5 rL
R120 c1 b371 m5230.5 rL
R121 c0 b294 m4859.5 rU
R122 c5 b520 m5153.5 rB
R123 c3 b423 m4633.5 rU
R124 c0 b357 m5056.5 rW
R125 c0 b330 m5413.5 rJ
R126 c-2 b300 m5908.5 rB
R127 c-2 b285 m5608.5 rW
R128 c-2 b295 m5893.5 rL
R129 c0 b336 m5598.5 rB
R130 c-1 b265 m5262.5 rU
R131 c-2 b280 m5527.5 rB
R132 c-3 b212 m5247.5 rL
R133 c-5 b153 m5035.5 rU
R134 c-3 b208 m5188.5 rL
R135 c-2 b250 m4980.5 rW
R136 c-2 b265 m5230.5 rW
R137 c-3 b220 m5495.5 rB
R138 c-1 b265 m5275.5 rH
R139 c-1 b255 m5010.5 rL
R140 c0 b288 m4755.5 rL
R141 c3 b405 m4467.5 rU
R142 c5 b490 m4872.5 rW
R143 c6 b540 m5362.5 rL
R144 c8 b588 m4822.5 rL
R145 c7 b473 m4234.5 rH
R146 c4 b342 m3761.5 rW
R147 c7 b495 m4445.5 rW
R148 c5 b500 m4940.5 rB
R149 c7 b495 m4440.5 rB
R150 c7 b440 m3945.5 rW
R151 c8 b484 m4385.5 rL
R152 c9 b480 m3901.5 rJ
R153 c10 b564 m4621.5 rJ
R154 c13 b660 m5467.5 rL
R155 c10 b588 m4807.5 rD
R156 c6 b490 m4807.5 rL
R157 c3 b396 m4317.5 rU
R158 c2 b432 m4713.5 rW
R159 c2 b468 m5145.5 rD
R160 c2 b416 m5145.5 rD
R161 c2 b416 m5145.5 rU
R162 c5 b600 m5977.5 rS
R163 c4 b570 m5677.5 rS
R164 c3 b486 m5392.5 rW
R165 c2 b472 m5878.5 rS
R166 c3 b513 m5642.5 rD
R167 c6 b627 m5642.5 rW
R168 c3 b567 m6269.5 rU
R169 c4 b675 m7403.5 rU
R170 c3 b729 m8078.5 rJ
R171 c3 b828 m9172.5 rB
R172 c3 b756 m8344.5 rW
R173 c3 b828 m9100.5 rB
R174 c1 b664 m8272.5 rL
R175 c5 b770 m7608.5 rS
R176 c4 b657 m7223.5 rL
R177 c1 b462 m6566.5 rW
R178 c2 b639 m7028.5 rU
R179 c2 b693 m7667.5 rU
R180 c1 b588 m8360.5 rB
R181 c1 b546 m7772.5 rS
R182 c1 b600 m7499.5 rU
R183 c3 b729 m8099.5 rL
R184 c4 b740 m7370.5 rS
R185 c3 b639 m7000.5 rL
R186 c6 b640 m6361.5 rU
R187 c6 b781 m7001.5 rS
R188 c5 b670 m6611.0 rW
R189 c9 b960 m7951.0 rL
R190 c6 b700 m6991.0 rH
R191 c9 b756 m6291.0 rL
R192 c7 b616 m5535.0 rS
R193 c7 b583 m5227.0 rB
R194 c6 b517 m4644.0 rD
R195 c4 b470 m4644.0 rL
R196 c7 b462 m4174.0 rS
R197 c6 b400 m3943.0 rU
R198 c6 b484 m4343.0 rL
R199 c4 b390 m3859.0 rU
R200 c3 b387 m4249.0 rW
R201 c3 b459 m5023.0 rL
R202 c0 b322 m4564.0 rU
R203 c-2 b245 m4886.0 rB
R204 c-2 b235 m4641.0 rW
R205 c-3 b196 m4876.0 rU
R206 c-3 b204 m5072.0 rD
R207 c-2 b255 m5072.0 rL
R208 c0 b343 m4817.0 rL
R209 c-1 b225 m4474.0 rW
R210 c-1 b250 m4924.0 rU
R211 c0 b312 m5174.0 rS
R212 c-1 b255 m5018.0 rL
R213 c0 b276 m4508.0 rL
R214 c-1 b215 m4232.0 rW
R215 c-2 b225 m4447.0 rD
R216 c-1 b225 m4447.0 rB
R217 c-2 b215 m4222.0 rB
R218 c-5 b123 m4007.0 rH
R219 c-7 b78 m3884.0 rU
R220 c-4 b120 m3962.0 rD
R221 c2 b320 m3962.0 rW
R222 c3 b423 m4602.0 rL
R223 c5 b420 m4179.0 rJ
R224 c4 b490 m4809.0 rW
R225 c6 b580 m5789.0 rW
R226 c5 b640 m6369.0 rD
R227 c1 b448 m6369.0 rW
R228 c0 b414 m6817.0 rL
R229 c0 b455 m6403.0 rU
R230 c2 b592 m7313.0 rD
R231 c5 b740 m7313.0 rU
R232 c6 b891 m8053.0 rU
R233 c5 b900 m8944.0 rL
R234 c7 b792 m7144.0 rW
R235 c5 b800 m7936.0 rH
R236 c6 b792 m7136.0 rD
R237 c6 b720 m7136.0 rL
R238 c8 b715 m6416.0 rU
R239 c7 b792 m7131.0 rL
R240 c5 b640 m6339.0 rW
R241 c5 b700 m6979.0 rW
R242 c4 b770 m7679.0 rU
R243 c2 b765 m8449.0 rH
R244 c6 b847 m7684.0 rU
R245 c6 b860 m8531.0 rU
R246 c5 b940 m9391.0 rD
R247 c6 b1034 m9391.0 rU
R248 c6 b1265 m11459.0 rH
R249 c5 b1020 m10194.0 rU
R250 c4 b1130 m11214.0 rH
R251 c6 b1111 m10084.0 rW
R252 c6 b1232 m11195.0 rU
R253 c6 b1375 m12427.0 rL
R254 c5 b1110 m11052.0 rS
R255 c5 b1050 m10497.0 rJ
R256 c3 b1089 m12072.0 rL
R257 c6 b990 m9894.0 rW
R258 c5 b1090 m10884.0 rB
R259 c3 b882 m9794.0 rS
R260 c5 b940 m9353.0 rH
R261 c8 b1020 m8413.0 rU
R262 c7 b1045 m9433.0 rH
R263 c7 b924 m8388.0 rU
R264 c9 b1128 m9312.0 rB
R265 c8 b984 m8184.0 rS
R266 c7 b847 m7692.0 rL
R267 c9 b828 m6845.0 rL
R268 c10 b732 m6017.0 rS
R269 c9 b684 m5651.0 rB
R270 c8 b600 m4967.0 rJ
R271 c8 b649 m5867.0 rH
R272 c6 b530 m5218.0 rB
R273 c4 b470 m4688.0 rB
R274 c3 b387 m4218.0 rU
R275 c4 b470 m4605.0 rB
R276 c2 b336 m4135.0 rW
R277 c4 b450 m4471.0 rU
R278 c6 b594 m5371.0 rU
R279 c6 b726 m6559.0 rJ
R280 c7 b847 m7648.0 rL
R281 c10 b828 m6801.0 rL
R282 c10 b720 m5973.0 rU
R283 c9 b804 m6693.0 rW
R284 c11 b900 m7497.0 rL
R285 c11 b792 m6597.0 rL
R286 c13 b612 m5013.0 rB
R287 c12 b540 m4401.0 rU
R288 c10 b600 m4941.0 rJ
R289 c8 b708 m5841.0 rW
R290 c6 b660 m6549.0 rB
R291 c4 b531 m5889.0 rU
R292 c2 b520 m6420.0 rD
R293 c1 b520 m6420.0 rS
R294 c1 b496 m6160.0 rD
R295 c1 b434 m6160.0 rU
R296 c1 b462 m6594.0 rS
R297 c2 b576 m6363.0 rH
R298 c6 b530 m5211.0 rH
R299 c6 b517 m4681.0 rH
R300 c8 b504 m4164.0 rW
R301 c6 b517 m4668.0 rW
R302 c8 b572 m5185.0 rB
R303 c9 b564 m4613.0 rD
R304 c6 b517 m4613.0 rJ
R305 c6 b594 m5389.0 rH
R306 c6 b473 m4201.0 rD
R307 c8 b516 m4201.0 rL
R308 c10 b444 m3685.0 rB
R309 c8 b363 m3241.0 rH
R310 c7 b319 m2878.0 rU
R311 c7 b352 m3197.0 rB
R312 c5 b290 m2845.0 rL
R313 c6 b260 m2555.0 rD
R314 c8 b286 m2555.0 rW
R315 c5 b290 m2841.0 rW
R316 c9 b420 m3421.0 rU
R317 c8 b468 m3841.0 rW
R318 c7 b484 m4309.0 rJ
R319 c7 b561 m5035.0 rU
R320 c6 b616 m5596.0 rU
R321 c4 b630 m6212.0 rU
R322 c3 b621 m6842.0 rL
R323 c2 b567 m6221.0 rD
R324 c-1 b315 m6221.0 rL
R325 c0 b360 m5906.0 rD
R326 c2 b540 m5906.0 rL
R327 c4 b540 m5366.0 rB
R328 c4 b490 m4826.0 rJ
R329 c4 b560 m5561.0 rW
R330 c7 b737 m6681.0 rL
R331 c8 b636 m5207.0 rU
R332 c11 b708 m5843.0 rU
R333 c10 b792 m6551.0 rU
R334 c8 b814 m7343.0 rS
R335 c7 b770 m6936.0 rU
R336 c7 b858 m7706.0 rB
R337 c7 b759 m6848.0 rW
R338 c7 b847 m7607.0 rU
R339 c7 b935 m8454.0 rL
R340 c8 b912 m7519.0 rB
R341 c8 b804 m6607.0 rL
R342 c10 b708 m5803.0 rS
R343 c9 b660 m5449.0 rU
R344 c6 b682 m6109.0 rL
R345 c7 b605 m5427.0 rH
R346 c7 b539 m4822.0 rD
R347 c3 b441 m4822.0 rH
R348 c3 b396 m4381.0 rU
R349 c5 b480 m4777.0 rS
R350 c6 b460 m4537.0 rL
R351 c7 b451 m4077.0 rW
R352 c5 b460 m4528.0 rB
R353 c6 b451 m4068.0 rU
R354 c7 b506 m4519.0 rS
R355 c7 b473 m4266.0 rU
R356 c6 b480 m4739.0 rB
R357 c6 b473 m4259.0 rU
R358 c7 b528 m4732.0 rU
R359 c7 b638 m5788.0 rU
R360 c6 b715 m6426.0 rU
R361 c8 b864 m7141.0 rW
R362 c10 b972 m8005.0 rU
R363 c10 b1080 m8977.0 rL
R364 c10 b948 m7897.0 rU
R365 c10 b1068 m8845.0 rW
R366 c10 b1320 m10981.0 rB
R367 c9 b1164 m9661.0 rL
R368 c6 b935 m8497.0 rB
R369 c5 b760 m7562.0 rW
R370 c5 b840 m8322.0 rS
R371 c4 b800 m7902.0 rW
R372 c3 b792 m8702.0 rB
R373 c2 b640 m7910.0 rL
R374 c4 b670 m6630.0 rL
R375 c8 b660 m5960.0 rW
R376 c7 b737 m6620.0 rJ
R377 c8 b858 m7726.0 rU
R378 c9 b1032 m8584.0 rS
R379 c8 b891 m8068.0 rU
R380 c6 b990 m8959.0 rD
R381 c2 b810 m8959.0 rL
R382 c4 b738 m8149.0 rW
R383 c5 b890 m8887.0 rL
R384 c3 b720 m7997.0 rD
R385 c7 b880 m7997.0 rH
R386 c6 b792 m7117.0 rH
R387 c6 b704 m6325.0 rU
R388 c6 b858 m7733.0 rS
R389 c5 b740 m7304.0 rB
R390 c4 b660 m6564.0 rU
R391 c6 b869 m7884.0 rL
R392 c3 b639 m7015.0 rD
R393 c0 b426 m7015.0 rL
R394 c0 b462 m6589.0 rB
R395 c1 b496 m6127.0 rU
R396 c1 b576 m7119.0 rJ
R397 c1 b640 m7983.0 rL
R398 c5 b680 m6703.0 rH
R399 c6 b594 m5343.0 rU
R400 c6 b660 m5937.0 rW
R401 c6 b660 m6597.0 rL
R402 c9 b720 m5937.0 rB
R403 c8 b636 m5217.0 rU
R404 c10 b708 m5853.0 rH
R405 c11 b624 m5145.0 rU
R406 c13 b696 m5769.0 rU
R407 c13 b780 m6465.0 rW
R408 c11 b876 m7245.0 rB
R409 c10 b768 m6369.0 rU
R410 c11 b864 m7137.0 rU
R411 c10 b1068 m8865.0 rH
R412 c9 b936 m7797.0 rH
R413 c8 b828 m6861.0 rL
R414 c7 b671 m6033.0 rB
R415 c5 b540 m5362.0 rW
R416 c7 b715 m6442.0 rL
R417 c7 b638 m5727.0 rD
R418 c3 b522 m5727.0 rL
R419 c6 b517 m4683.0 rL
R420 c7 b462 m4166.0 rD
R421 c3 b378 m4166.0 rU
R422 c2 b414 m4544.0 rU
R423 c4 b540 m5372.0 rU
R424 c6 b660 m5912.0 rS
R425 c5 b560 m5582.0 rU
R426 c4 b620 m6142.0 rW
R427 c4 b612 m6762.0 rD
R428 c6 b748 m6762.0 rJ
R429 c4 b790 m7884.0 rS
R430 c3 b675 m7489.0 rD
R431 c3 b675 m7489.0 rL
R432 c3 b621 m6814.0 rW
R433 c5 b750 m7435.0 rL
R434 c7 b737 m6685.0 rW
R435 c7 b902 m8159.0 rU
R436 c6 b910 m9061.0 rL
R437 c5 b820 m8151.0 rL
R438 c8 b814 m7331.0 rL
R439 c10 b792 m6517.0 rD
R440 c8 b792 m6517.0 rL
R441 c10 b696 m5725.0 rL
R442 c8 b561 m5029.0 rW
R443 c6 b560 m5590.0 rL
R444 c7 b561 m5030.0 rU
R445 c6 b616 m5591.0 rH
R446 c7 b550 m4975.0 rS
R447 c9 b564 m4700.0 rW
R448 c7 b583 m5264.0 rB
R449 c6 b517 m4681.0 rU
R450 c6 b580 m5715.0 rL
R451 c9 b624 m5135.0 rL
R452 c8 b506 m4511.0 rW
R453 c9 b672 m5523.0 rL
R454 c6 b539 m4851.0 rU
R455 c6 b594 m5390.0 rL
R456 c9 b576 m4796.0 rW
R457 c9 b648 m5372.0 rU
R458 c9 b804 m6668.0 rL
R459 c10 b708 m5864.0 rB
R460 c10 b624 m5156.0 rL
R461 c12 b552 m4532.0 rW
R462 c9 b612 m5084.0 rB
R463 c8 b495 m4472.0 rW
R464 c9 b600 m4967.0 rS
R465 c8 b564 m4667.0 rL
R466 c9 b432 m3539.0 rW
R467 c11 b480 m3971.0 rL
R468 c9 b420 m3491.0 rU
R469 c7 b440 m3911.0 rU
R470 c7 b528 m4791.0 rW
R471 c7 b594 m5319.0 rL
R472 c8 b528 m4725.0 rU
R473 c9 b636 m5253.0 rW
R474 c6 b590 m5889.0 rS
R475 c5 b560 m5594.0 rB
R476 c4 b459 m5034.0 rJ
R477 c3 b522 m5723.0 rH
R478 c6 b530 m5201.0 rL
R479 c7 b517 m4671.0 rU
R480 c7 b572 m5188.0 rU
R481 c9 b696 m5760.0 rH
R482 c8 b612 m5064.0 rD
R483 c7 b561 m5064.0 rB
R484 c7 b506 m4503.0 rB
R485 c6 b440 m3997.0 rU
R486 c6 b539 m4877.0 rL
R487 c4 b440 m4338.0 rU
R488 c6 b480 m4778.0 rU
R489 c5 b530 m5258.0 rB
R490 c4 b480 m4728.0 rU
R491 c4 b530 m5208.0 rL
R492 c2 b376 m4678.0 rD
R493 c-1 b235 m4678.0 rL
R494 c1 b315 m4443.0 rL
R495 c1 b336 m4128.0 rW
R496 c3 b405 m4464.0 rH
R497 c6 b410 m4059.0 rL
R498 c6 b407 m3649.0 rU
R499 c6 b410 m4056.0 rS
R500 c6 b390 m3851.0 rL
R501 c6 b385 m3461.0 rB
R502 c5 b310 m3076.0 rL
R503 c5 b280 m2766.0 rW
R504 c6 b310 m3046.0 rU
R505 c6 b374 m3356.0 rS
R506 c8 b352 m3169.0 rW
R507 c6 b360 m3521.0 rL
R508 c4 b320 m3161.0 rB
R509 c4 b261 m2841.0 rL
R510 c8 b288 m2319.0 rU
R511 c8 b297 m2607.0 rU
R512 c8 b360 m2904.0 rU
R513 c8 b396 m3264.0 rL
R514 c9 b300 m2472.0 rW
R515 c9 b336 m2772.0 rD
R516 c6 b308 m2772.0 rS
R517 c5 b270 m2618.0 rJ
R518 c5 b310 m3023.0 rL
R519 c6 b308 m2713.0 rL
R520 c7 b275 m2405.0 rL
R521 c6 b242 m2130.0 rW
R522 c8 b264 m2372.0 rB
R523 c5 b220 m2108.0 rL
R524 c3 b171 m1888.0 rU
R525 c2 b189 m2059.0 rB
R526 c2 b171 m1870.0 rL
R527 c3 b153 m1699.0 rD
R528 c1 b119 m1699.0 rW
R529 c2 b180 m1937.0 rW
R530 c0 b132 m2117.0 rS
R531 c-1 b105 m2051.0 rD
R532 c0 b126 m2051.0 rU
R533 c1 b192 m2303.0 rS
R534 c2 b184 m2207.0 rW
R535 c2 b216 m2391.0 rL
R536 c2 b176 m2175.0 rL
R537 c3 b180 m1999.0 rL
R538 c3 b153 m1639.0 rD
R539 c4 b153 m1639.0 rU
R540 c5 b180 m1792.0 rB
R541 c6 b170 m1612.0 rU
R542 c7 b198 m1782.0 rW
R543 c6 b200 m1980.0 rD
R544 c2 b160 m1980.0 rJ
R545 c1 b184 m2220.0 rB
R546 c2 b189 m2036.0 rW
R547 c4 b207 m2225.0 rB
R548 c2 b189 m2018.0 rW
R549 c5 b240 m2396.0 rW
R550 c4 b270 m2636.0 rW
R551 c1 b240 m2906.0 rL
R552 c0 b162 m2666.0 rD
R553 c0 b162 m2666.0 rH
R554 c0 b168 m2342.0 rW
R555 c3 b234 m2510.0 rD
R556 c5 b260 m2510.0 rB
R557 c4 b230 m2250.0 rH
R558 c4 b189 m2020.0 rW
R559 c6 b230 m2209.0 rS
R560 c6 b210 m2094.0 rS
R561 c7 b220 m1989.0 rB
R562 c5 b180 m1769.0 rU
R563 c4 b200 m1949.0 rD
R564 c1 b160 m1949.0 rU
R565 c0 b132 m2109.0 rL
R566 c-1 b95 m1845.0 rW
R567 c-4 b60 m1940.0 rL
R568 c-4 b57 m1880.0 rU
R569 c-4 b60 m1937.0 rD
R570 c-2 b100 m1937.0 rL
R571 c2 b152 m1837.0 rB
R572 c1 b136 m1685.0 rL
R573 c0 b105 m1413.0 rL
R574 c4 b126 m1308.0 rU
R575 c4 b135 m1434.0 rB
R576 c3 b117 m1299.0 rW
R577 c3 b135 m1416.0 rW
R578 c2 b144 m1551.0 rW
R579 c5 b190 m1839.0 rS
R580 c5 b180 m1744.0 rU
R581 c3 b180 m1924.0 rJ
R582 c3 b198 m2194.0 rB
R583 c3 b180 m1996.0 rW
R584 c4 b198 m2176.0 rS
R585 c3 b189 m2077.0 rS
R586 c3 b180 m1982.5 rS
R587 c5 b190 m1892.5 rW
R588 c6 b231 m2082.5 rW
R589 c6 b264 m2313.5 rL
R590 c7 b231 m2049.5 rB
R591 c8 b228 m1818.5 rS
R592 c8 b216 m1704.5 rS
R593 c7 b176 m1596.5 rW
R594 c6 b200 m1948.5 rD
R595 c5 b200 m1948.5 rB
R596 c5 b180 m1748.5 rB
R597 c3 b144 m1568.5 rL
R598 c2 b135 m1424.5 rH
R599 c2 b104 m1289.5 rS
R600 c4 b130 m1237.5 rD
R601 c4 b130 m1237.5 rS
R602 c3 b108 m1172.5 rJ
R603 c3 b126 m1334.5 rW
R604 c1 b120 m1460.5 rB
R605 c2 b126 m1340.5 rL
R606 c4 b130 m1214.5 rU
R607 c5 b140 m1344.5 rL
R608 c2 b104 m1204.5 rL
R609 c4 b120 m1100.5 rB
R610 c3 b90 m980.5 rL
R611 c6 b99 m890.5 rL
R612 c7 b88 m791.5 rS
R613 c6 b80 m747.5 rW
R614 c4 b100 m907.5 rJ
R615 c2 b99 m1057.5 rW
R616 c4 b120 m1156.5 rL
R617 c5 b110 m1036.5 rW
R618 c4 b120 m1146.5 rU
R619 c6 b143 m1266.5 rU
R620 c4 b150 m1409.5 rD
R621 c5 b150 m1409.5 rH
R622 c5 b130 m1259.5 rL
R623 c3 b90 m999.5 rL
R624 c4 b90 m909.5 rL
R625 c5 b80 m729.5 rU
R626 c4 b81 m809.5 rL
R627 c4 b72 m728.5 rS
R628 c3 b63 m692.5 rB
R629 c2 b63 m629.5 rU
R630 c1 b49 m692.5 rL
R631 c-1 b35 m643.5 rB
R632 c-3 b28 m608.5 rD
R633 c-2 b35 m608.5 rU
R634 c0 b42 m643.5 rU
R635 c0 b48 m727.5 rS
R636 c1 b56 m703.5 rB
R637 c1 b49 m647.5 rL
R638 c1 b48 m598.5 rU
R639 c2 b63 m646.5 rS
R640 c2 b56 m615.0 rH
R641 c4 b60 m503.0 rU
R642 c4 b60 m563.0 rW
R643 c3 b63 m623.0 rW
R644 c2 b72 m749.0 rD
R645 c-1 b40 m749.0 rU
R646 c0 b48 m789.0 rL
R647 c4 b70 m693.0 rW
R648 c3 b81 m833.0 rL
R649 c0 b56 m752.0 rW
R650 c2 b81 m808.0 rW
R651 c2 b72 m889.0 rS
R652 c1 b72 m853.0 rW
R653 c2 b80 m925.0 rB
R654 c1 b63 m845.0 rU
R655 c0 b60 m908.0 rB
R656 c-1 b45 m848.0 rU
R657 c0 b54 m893.0 rW
R658 c0 b60 m947.0 rB
R659 c-2 b45 m887.0 rW
R660 c0 b60 m932.0 rS
R661 c-1 b50 m902.0 rH
R662 c0 b54 m852.0 rB
R663 c0 b48 m798.0 rW
R664 c2 b81 m894.0 rJ
R665 c0 b77 m1016.0 rW
R666 c3 b99 m1093.0 rU
R667 c5 b130 m1291.0 rJ
R668 c4 b150 m1486.0 rD
R669 c4 b135 m1486.0 rU
R670 c4 b153 m1621.0 rL
R671 c2 b135 m1468.0 rS
R672 c1 b120 m1400.5 rU
R673 c-2 b80 m1520.5 rB
R674 c-2 b75 m1440.5 rW
R675 c3 b144 m1515.5 rU
R676 c4 b170 m1659.5 rD
R677 c4 b153 m1659.5 rB
R678 c3 b144 m1506.5 rL
R679 c0 b98 m1362.5 rS
R680 c0 b84 m1313.5 rS
R681 c-1 b65 m1271.5 rH
R682 c1 b91 m1206.5 rU
R683 c0 b84 m1388.5 rH
R684 c0 b98 m1304.5 rU
R685 c1 b105 m1402.5 rU
R686 c0 b112 m1507.5 rW
R687 c0 b102 m1619.5 rU
R688 c-1 b90 m1721.5 rW
R689 c-1 b95 m1811.5 rL
R690 c0 b108 m1716.5 rU
R691 c2 b152 m1824.5 rB
R692 c1 b119 m1672.5 rL
R693 c2 b128 m1553.5 rS
R694 c2 b135 m1489.5 rU
R695 c1 b119 m1624.5 rL
R696 c3 b144 m1505.5 rW
R697 c4 b162 m1793.5 rL
R698 c1 b136 m1631.5 rB
R699 c-1 b75 m1495.5 rD
R700 c0 b90 m1495.5 rU
R701 c0 b102 m1675.5 rU
R702 c2 b144 m1777.5 rU
R703 c2 b180 m1921.5 rU
R704 c3 b198 m2101.5 rL
R705 c4 b180 m1903.5 rD
R706 c3 b180 m1903.5 rH
R707 c8 b198 m1723.5 rU
R708 c7 b242 m2119.5 rU
R709 c6 b264 m2361.5 rL
R710 c7 b209 m1833.5 rU
R711 c6 b231 m2042.5 rL
R712 c6 b209 m1811.5 rW
R713 c6 b210 m2020.5 rB
R714 c3 b171 m1810.5 rU
R715 c2 b180 m1981.5 rL
R716 c1 b133 m1801.5 rW
R717 c4 b180 m1934.5 rJ
R718 c4 b207 m2204.5 rU
R719 c4 b243 m2618.5 rB
R720 c3 b216 m2375.5 rJ
R721 c3 b243 m2699.5 rL
R722 c2 b200 m2456.5 rJ
R723 c2 b224 m2756.5 rU
R724 c2 b270 m2980.5 rD
R725 c0 b210 m2980.5 rU
R726 c2 b288 m3190.5 rH
R727 c4 b300 m2902.5 rW
R728 c7 b396 m3502.5 rU
R729 c11 b468 m3898.5 rL
R730 c9 b420 m3430.5 rW
R731 c6 b429 m3850.5 rL
R732 c8 b385 m3421.5 rH
R733 c8 b341 m3036.5 rL
R734 c10 b324 m2695.5 rU
R735 c8 b372 m3019.5 rU
R736 c8 b374 m3391.5 rW
R737 c5 b380 m3765.5 rH
R738 c7 b341 m3005.5 rU
R739 c6 b340 m3346.5 rU
R740 c8 b407 m3686.5 rH
R741 c6 b363 m3279.5 rU
R742 c5 b370 m3642.5 rW
R743 c3 b369 m4012.5 rH
R744 c5 b330 m3274.5 rL
R745 c7 b330 m2944.5 rU
R746 c5 b330 m3274.5 rD
R747 c8 b363 m3274.5 rW
R748 c7 b407 m3637.5 rW
R749 c5 b410 m4044.5 rJ
R750 c5 b470 m4659.5 rH
R751 c2 b336 m4189.5 rL
R752 c6 b390 m3853.5 rW
R753 c3 b387 m4243.5 rU
R754 c4 b423 m4630.5 rU
R755 c5 b510 m5053.5 rU
R756 c2 b504 m5563.5 rU
R757 c0 b427 m6067.5 rL
R758 c2 b477 m5213.5 rD
R759 c1 b424 m5213.5 rL
R760 c4 b432 m4789.5 rL
R761 c2 b396 m4357.5 rB
R762 c1 b280 m3961.5 rW
R763 c1 b344 m4241.5 rB
R764 c0 b273 m3897.5 rB
R765 c1 b296 m3624.5 rW
R766 c0 b280 m3920.5 rB
R767 c0 b222 m3640.5 rB
