============ BLACKJACK AI LOG ============
R82 c2 b1368 m15197.5 rL
R83 c4 b1251 m13829.5 rU
R84 c2 b1359 m15080.5 rL
R85 c0 b828 m13721.5 rH
R86 c-1 b645 m12893.5 rU
R87 c-1 b680 m13538.5 rL
R88 c1 b903 m12858.5 rS
R89 c0 b750 m12407.0 rJ
R90 c-2 b680 m13532.0 rB
R91 c-2 b645 m12852.0 rJ
R92 c-2 b695 m13820.0 rH
R93 c1 b924 m13125.0 rL
R94 c2 b1107 m12201.0 rD
R95 c4 b1107 m12201.0 rL
R96 c2 b999 m11094.0 rU
R97 c1 b968 m12093.0 rB
R98 c4 b1008 m11125.0 rH
R99 c6 b1020 m10117.0 rB
R100 c5 b910 m9097.0 rU
R101 c7 b1210 m10917.0 rW
R102 c7 b1342 m12127.0 rS
R103 c6 b1150 m11456.0 rL
R104 c3 b936 m10306.0 rL
R105 c1 b658 m9370.0 rS
R106 c0 b546 m9041.0 rW
R107 c1 b714 m10133.0 rB
R108 c1 b760 m9419.0 rU
R109 c0 b714 m10179.0 rB
R110 c-1 b475 m9465.0 rL
R111 c-1 b450 m8990.0 rS
R112 c-2 b440 m8765.0 rB
R113 c-1 b420 m8325.0 rH
R114 c-3 b320 m7905.0 rL
R115 c-5 b228 m7585.0 rU
R116 c-7 b158 m7813.0 rW
R117 c-9 b80 m7971.0 rU
R118 c-7 b164 m8131.0 rL
R119 c-5 b240 m7967.0 rL
R120 c-4 b234 m7727.0 rL
R121 c-4 b225 m7493.0 rW
R122 c-5 b234 m7718.0 rB
R123 c-5 b225 m7484.0 rU
R124 c-3 b312 m7709.0 rU
R125 c-2 b420 m8333.0 rL
R126 c-1 b400 m7913.0 rW
R127 c0 b588 m8313.0 rB
R128 c0 b468 m7725.0 rL
R129 c-3 b292 m7257.0 rS
R130 c-3 b288 m7111.0 rW
R131 c-3 b296 m7399.0 rW
R132 c-2 b385 m7695.0 rS
R133 c-3 b304 m7502.5 rW
R134 c0 b492 m8110.5 rW
R135 c-1 b435 m8602.5 rS
R136 c-2 b420 m8385.0 rB
R137 c-1 b400 m7965.0 rB
R138 c-2 b380 m7565.0 rW
R139 c0 b560 m7945.0 rS
R140 c0 b462 m7665.0 rW
R141 c1 b688 m8589.0 rW
R142 c2 b744 m9277.0 rU
R143 c4 b1010 m10021.0 rL
R144 c1 b728 m9011.0 rU
R145 c2 b882 m9739.0 rW
R146 c1 b856 m10621.0 rS
R147 c1 b816 m10193.0 rL
R148 c3 b846 m9377.0 rU
R149 c2 b927 m10223.0 rL
R150 c5 b930 m9296.0 rU
R151 c5 b1120 m11156.0 rH
R152 c2 b909 m10036.0 rD
R153 c2 b909 m10036.0 rD
R154 c5 b1010 m10036.0 rW
R155 c6 b1221 m11046.0 rL
R156 c6 b990 m9825.0 rH
R157 c5 b890 m8835.0 rU
R158 c7 b1078 m9725.0 rW
R159 c6 b1090 m10803.0 rU
R160 c3 b1071 m11893.0 rU
R161 c2 b1040 m12964.0 rL
R162 c5 b1200 m11924.0 rU
R163 c4 b1320 m13124.0 rB
R164 c5 b1190 m11804.0 rD
R165 c3 b1071 m11804.0 rL
R166 c6 b1188 m10733.0 rW
R167 c8 b1440 m11921.0 rH
R168 c6 b1050 m10481.0 rU
R169 c8 b1392 m11531.0 rL
R170 c7 b1122 m10139.0 rU
R171 c7 b1364 m12383.0 rU
R172 c4 b1380 m13747.0 rB
R173 c4 b1116 m12367.0 rL
R174 c3 b1017 m11251.0 rL
R175 c5 b1030 m10234.0 rD
R176 c10 b1236 m10234.0 rD
R177 c8 b1236 m10234.0 rS
R178 c7 b1067 m9616.0 rJ
R179 c8 b1356 m11217.0 rL
R180 c9 b1188 m9861.0 rJ
R181 c8 b1287 m11643.0 rU
R182 c6 b1430 m12930.0 rL
R183 c7 b1265 m11500.0 rW
R184 c8 b1536 m12765.0 rJ
R185 c6 b1661 m15069.0 rL
R186 c5 b1350 m13408.0 rU
R187 c3 b1332 m14758.0 rD
R188 c7 b1628 m14758.0 rW
R189 c10 b1968 m16386.0 rW
R190 c7 b2024 m18354.0 rB
R191 c7 b1804 m16330.0 rL
R192 c6 b1606 m14526.0 rD
R193 c7 b1606 m14526.0 rU
R194 c8 b1958 m17738.0 rB
R195 c8 b1896 m15780.0 rU
R196 c8 b2124 m17676.0 rB
R197 c10 b1872 m15552.0 rL
R198 c13 b1644 m13680.0 rH
R199 c13 b1248 m10392.0 rL
R200 c12 b1104 m9144.0 rL
R201 c12 b972 m8040.0 rW
R202 c10 b1092 m9012.0 rS
R203 c9 b1020 m8466.0 rJ
R204 c8 b1200 m9996.0 rD
R205 c5 b1000 m9996.0 rL
R206 c3 b810 m8996.0 rU
R207 c3 b891 m9806.0 rW
R208 c3 b963 m10697.0 rU
R209 c2 b1053 m11660.0 rB
R210 c1 b856 m10607.0 rU
R211 c1 b920 m11463.0 rW
R212 c-1 b620 m12383.0 rU
R213 c-3 b524 m13003.0 rD
R214 c-4 b393 m13003.0 rL
R215 c-4 b369 m12217.0 rW
R216 c-5 b378 m12586.0 rB
R217 c-4 b369 m12208.0 rU
R218 c0 b756 m12577.0 rU
R219 c-1 b670 m13333.0 rW
R220 c2 b1128 m14003.0 rW
R221 c3 b1368 m15131.0 rD
R222 c3 b1368 m15131.0 rH
R223 c4 b1380 m13763.0 rW
R224 c5 b1520 m15143.0 rS
R225 c4 b1440 m14383.0 rU
R226 c5 b1590 m15823.0 rW
R227 c3 b1575 m17413.0 rS
R228 c3 b1503 m16625.5 rU
R229 c2 b1638 m18128.5 rL
R230 c4 b1341 m14852.5 rJ
R231 c5 b1690 m16864.5 rB
R232 c4 b1368 m15174.5 rW
R233 c5 b1660 m16542.5 rL
R234 c6 b1490 m14882.5 rU
R235 c5 b1640 m16372.5 rW
R236 c8 b2167 m19652.5 rJ
R237 c8 b2530 m22903.5 rU
R238 c6 b2550 m25433.5 rU
R239 c4 b2520 m27983.5 rU
R240 c4 b2754 m30503.5 rB
R241 c4 b2780 m27749.5 rW
R242 c3 b2754 m30529.5 rL
R243 c4 b2780 m27775.5 rU
R244 c4 b2754 m30555.5 rL
R245 c4 b2790 m27801.5 rU
R246 c4 b3006 m33381.5 rJ
R247 c3 b3411 m37890.5 rU
R248 c5 b4140 m41301.5 rL
R249 c3 b3348 m37161.5 rU
R250 c3 b3654 m40509.5 rU
R251 c5 b4420 m44163.5 rB
R252 c3 b3582 m39743.5 rD
R253 c0 b2388 m39743.5 rH
R254 c0 b2244 m37355.5 rS
R255 c0 b2178 m36233.5 rL
R256 c1 b2728 m34055.5 rL
R257 c1 b2512 m31327.5 rW
R258 c4 b3276 m36351.5 rW
R259 c4 b3970 m39627.5 rB
R260 c3 b3213 m35657.5 rW
R261 c4 b3789 m42083.5 rU
R262 c5 b4590 m45872.5 rB
R263 c3 b3717 m41282.5 rD
R264 c3 b3717 m41282.5 rL
R265 c5 b3760 m37565.5 rW
R266 c6 b4554 m41325.5 rS
R267 c6 b4301 m39048.5 rB
R268 c5 b3480 m34747.5 rL
R269 c1 b2504 m31267.5 rB
R270 c1 b2304 m28763.5 rD
R271 c1 b2304 m28763.5 rL
R272 c1 b1855 m26459.5 rB
R273 c0 b1729 m24604.5 rS
R274 c2 b1904 m23740.0 rU
R275 c3 b2484 m27548.0 rW
R276 c2 b2408 m30032.0 rW
R277 c3 b2925 m32440.0 rU
R278 c2 b3186 m35365.0 rS
R279 c2 b3042 m33772.0 rH
R280 c2 b2464 m30730.0 rL
R281 c2 b2547 m28266.0 rW
R282 c5 b3340 m33360.0 rU
R283 c5 b3670 m36700.0 rL
R284 c4 b3310 m33030.0 rL
R285 c4 b2682 m29720.0 rD
R286 c4 b2980 m29720.0 rU
R287 c2 b2943 m32700.0 rB
R288 c1 b2086 m29757.0 rL
R289 c0 b1792 m25585.0 rW
R290 c-2 b1370 m27377.0 rU
R291 c-2 b1440 m28747.0 rU
R292 c-2 b1510 m30187.0 rD
R293 c-3 b1208 m30187.0 rW
R294 c-1 b1635 m32603.0 rL
R295 c1 b2170 m30968.0 rU
R296 c-2 b1660 m33138.0 rW
R297 c-5 b1044 m34798.0 rW
R298 c-5 b1077 m35842.0 rW
R299 c-3 b1520 m37996.0 rH
R300 c0 b2190 m36476.0 rS
R301 c1 b2478 m35381.0 rH
R302 c2 b2640 m32903.0 rW
R303 c5 b3560 m35543.0 rU
R304 c5 b3920 m39103.0 rU
R305 c5 b4310 m43023.0 rL
R306 c5 b3880 m38713.0 rW
R307 c3 b3834 m42593.0 rU
R308 c3 b4185 m46427.0 rU
R309 c0 b3042 m50612.0 rD
R310 c3 b4563 m50612.0 rJ
R311 c3 b5175 m57457.0 rU
R312 c3 b6111 m67807.0 rL
R313 c5 b5560 m55585.0 rU
R314 c7 b6732 m61145.0 rU
R315 c6 b6790 m67877.0 rW
R316 c5 b7470 m74667.0 rD
R317 c7 b8217 m74667.0 rL
R318 c6 b6650 m66450.0 rU
R319 c7 b8041 m73100.0 rJ
R320 c7 b9372 m85162.0 rW
R321 c7 b10406 m94534.0 rB
R322 c6 b8420 m84128.0 rL
R323 c7 b8338 m75708.0 rW
R324 c10 b10092 m84046.0 rU
R325 c8 b10362 m94138.0 rS
R326 c7 b9790 m88957.0 rH
R327 c7 b8712 m79167.0 rU
R328 c9 b11592 m96591.0 rJ
R329 c8 b13680 m113979.0 rU
R330 c8 b15324 m127659.0 rB
R331 c7 b12364 m112335.0 rL
R332 c9 b12000 m99971.0 rU
R333 c11 b14880 m123971.0 rW
R334 c11 b16668 m138851.0 rW
R335 c10 b18672 m155519.0 rU
R336 c9 b20904 m174191.0 rW
R337 c9 b25920 m215999.0 rW
R338 c7 b29469 m267839.0 rU
R339 c6 b32714 m297308.0 rU
R340 c7 b36311 m330022.0 rS
R341 c6 b34309 m311866.5 rU
R342 c6 b38082 m346175.5 rU
R343 c10 b46116 m384257.5 rW
R344 c11 b51648 m430373.5 rW
R345 c12 b57852 m482021.5 rD
R346 c13 b57852 m482021.5 rW
R347 c13 b64788 m539873.5 rS
R348 c12 b60900 m507479.5 rD
R349 c15 b60900 m507479.5 rL
R350 c13 b53592 m446579.5 rU
R351 c13 b66456 m553763.5 rW
R352 c12 b74436 m620219.5 rW
R353 c12 b83364 m694655.5 rL
R354 c11 b73356 m611291.5 rH
R355 c9 b64560 m537935.5 rD
R356 c7 b59180 m537935.5 rL
R357 c4 b47880 m478755.5 rH
R358 c5 b43090 m430875.5 rW
R359 c9 b56880 m473965.5 rW
R360 c8 b58399 m530845.5 rS
R361 c8 b55187 m501646.0 rL
R362 c10 b46956 m391272.0 rL
R363 c10 b41328 m344316.0 rL
R364 c12 b36360 m302988.0 rW
R365 c12 b40728 m339348.0 rU
R366 c13 b50508 m420804.0 rW
R367 c12 b56568 m471312.0 rS
R368 c11 b53172 m443028.0 rJ
R369 c10 b62736 m522786.0 rL
R370 c7 b50611 m460050.0 rU
R371 c4 b45963 m510661.0 rD
R372 c2 b40856 m510661.0 rD
R373 c1 b35749 m510661.0 rL
R374 c3 b42750 m474912.0 rU
R375 c4 b46593 m517662.0 rU
R376 c3 b50787 m564255.0 rW
R377 c2 b55359 m615042.0 rL
R378 c3 b45396 m504324.0 rL
R379 c7 b50490 m458928.0 rU
R380 c7 b56045 m509418.0 rB
R381 c5 b45340 m453373.0 rH
R382 c5 b40810 m408033.0 rU
R383 c4 b40401 m448843.0 rL
R384 c1 b28595 m408442.0 rL
R385 c4 b35130 m351252.0 rL
R386 c1 b22134 m316122.0 rU
R387 c2 b28832 m360390.0 rD
R388 c1 b28832 m360390.0 rU
R389 c1 b27251 m389222.0 rB
R390 c-1 b18100 m361971.0 rD
R391 c-1 b18100 m361971.0 rJ
R392 c1 b27244 m389121.0 rL
R393 c0 b21714 m361877.0 rH
R394 c2 b27216 m340163.0 rW
R395 c7 b43406 m394595.0 rW
R396 c9 b52572 m438001.0 rL
R397 c6 b42405 m385429.0 rU
R398 c4 b42790 m427834.0 rS
R399 c3 b36585 m406439.0 rL
R400 c7 b40689 m369854.0 rU
R401 c8 b49643 m451232.0 rL
R402 c8 b44176 m401589.0 rU
R403 c8 b53900 m489941.0 rL
R404 c9 b52332 m436041.0 rW
R405 c11 b64896 m540705.0 rW
R406 c10 b72684 m605601.0 rW
R407 c13 b90120 m750969.0 rW
R408 c12 b100932 m841089.0 rS
R409 c13 b94884 m790623.0 rU
R410 c12 b106272 m885507.0 rU
R411 c9 b119016 m991779.0 rH
R412 c11 b104736 m872763.0 rU
R413 c11 b117300 m977499.0 rW
R414 c11 b131376 m1094799.0 rD
R415 c7 b120428 m1094799.0 rW
R416 c5 b121530 m1215227.0 rS
R417 c4 b115450 m1154462.0 rH
R418 c5 b103910 m1039012.0 rH
R419 c7 b102872 m935102.0 rL
R420 c7 b91553 m832230.0 rS
R421 c6 b86515 m786453.5 rU
R422 c8 b104760 m872968.5 rU
R423 c7 b107558 m977728.5 rD
R424 c9 b117336 m977728.5 rU
R425 c9 b131412 m1095064.5 rL
R426 c6 b106007 m963652.5 rW
R427 c5 b106970 m1069659.5 rL
R428 c6 b96270 m962689.5 rU
R429 c8 b127083 m1155229.5 rU
R430 c5 b128240 m1282312.5 rS
R431 c6 b121820 m1218192.5 rH
R432 c6 b109640 m1096372.5 rW
R433 c7 b132671 m1206012.5 rH
R434 c6 b107340 m1073341.5 rW
R435 c6 b129877 m1180681.5 rU
R436 c7 b158455 m1440435.5 rU
R437 c7 b175879 m1598890.5 rB
R438 c6 b156541 m1423011.5 rB
R439 c7 b139315 m1266470.5 rW
R440 c10 b185424 m1545100.5 rL
R441 c8 b149567 m1359676.5 rJ
R442 c8 b174251 m1584027.5 rB
R443 c7 b155078 m1409776.5 rW
R444 c4 b140841 m1564854.5 rD
R445 c7 b172139 m1564854.5 rL
R446 c5 b139280 m1392715.5 rL
R447 c5 b125350 m1253435.5 rL
R448 c7 b124091 m1128085.5 rU
R449 c11 b165156 m1376267.5 rB
R450 c12 b145344 m1211111.5 rW
R451 c13 b162780 m1356455.5 rB
R452 c12 b143244 m1193675.5 rL
R453 c12 b126060 m1050431.5 rB
R454 c10 b110928 m924371.5 rL
R455 c8 b97620 m813443.5 rL
R456 c6 b71590 m715823.5 rD
R457 c6 b78749 m715823.5 rU
R458 c8 b87406 m794572.5 rJ
R459 c8 b101827 m925681.5 rD
R460 c8 b101827 m925681.5 rL
R461 c7 b90629 m823854.5 rU
R462 c7 b100595 m914483.5 rS
R463 c6 b95062 m864186.0 rW
R464 c5 b95930 m959248.0 rU
R465 c8 b116072 m1055178.0 rL
R466 c9 b112704 m939106.0 rB
R467 c8 b99180 m826402.0 rL
R468 c11 b87276 m727222.0 rH
R469 c10 b76800 m639946.0 rB
R470 c7 b61952 m563146.0 rW
R471 c7 b68761 m625098.0 rU
R472 c7 b76329 m693859.0 rL
R473 c8 b67936 m617530.0 rL
R474 c7 b60456 m549594.0 rU
R475 c6 b61010 m610050.0 rW
R476 c8 b73821 m671060.0 rU
R477 c8 b89388 m744881.0 rH
R478 c9 b78660 m655493.0 rU
R479 c9 b88104 m734153.0 rW
R480 c7 b90453 m822257.0 rU
R481 c8 b110352 m1003163.0 rD
R482 c10 b120384 m1003163.0 rU
R483 c12 b134832 m1123547.0 rU
R484 c8 b151008 m1258379.0 rH
R485 c8 b121814 m1107371.0 rW
R486 c10 b147504 m1229185.0 rH
R487 c12 b129804 m1081681.0 rU
R488 c12 b160956 m1341289.0 rH
R489 c14 b122328 m1019377.0 rW
R490 c11 b137016 m1141705.0 rU
R491 c10 b153456 m1278721.0 rL
R492 c8 b135036 m1125265.0 rL
R493 c10 b118836 m990229.0 rS
R494 c12 b111708 m930811.0 rD
R495 c11 b111708 m930811.0 rH
R496 c9 b98304 m819103.0 rU
R497 c10 b110100 m917407.0 rW
R498 c10 b123312 m1027507.0 rH
R499 c12 b108504 m904195.0 rU
R500 c10 b121524 m1012699.0 rL
R501 c12 b106944 m891175.0 rW
R502 c12 b119784 m998119.0 rL
R503 c16 b105408 m878335.0 rU
R504 c14 b118056 m983743.0 rW
R505 c12 b132216 m1101799.0 rU
R506 c12 b163956 m1366231.0 rL
R507 c14 b124608 m1038319.0 rS
R508 c13 b117132 m976015.0 rW
R509 c12 b131184 m1093147.0 rS
R510 c11 b123312 m1027555.0 rH
R511 c11 b108516 m904243.0 rU
R512 c8 b121536 m1012759.0 rS
R513 c9 b114240 m951991.0 rU
R514 c11 b141660 m1180471.0 rS
R515 c10 b133164 m1109641.0 rW
R516 c10 b149148 m1242805.0 rW
R517 c8 b153120 m1391953.0 rL
R518 c6 b136279 m1238833.0 rL
R519 c7 b121286 m1102554.0 rS
R520 c7 b114620 m1041911.0 rL
R521 c4 b83457 m927291.0 rW
R522 c2 b80864 m1010748.0 rH
R523 c5 b92990 m929884.0 rW
R524 c4 b92061 m1022874.0 rW
R525 c4 b111500 m1114935.0 rL
R526 c5 b100350 m1003435.0 rB
R527 c3 b81279 m903085.0 rL
R528 c3 b73971 m821806.0 rU
R529 c5 b89580 m895777.0 rJ
R530 c4 b103020 m1030147.0 rL
R531 c5 b82420 m824107.0 rW
R532 c6 b90660 m906527.0 rD
R533 c6 b99726 m906527.0 rU
R534 c6 b121660 m1105979.0 rB
R535 c9 b118128 m984319.0 rB
R536 c8 b95282 m866191.0 rL
R537 c9 b92520 m770909.0 rS
R538 c9 b86964 m724649.0 rW
R539 c6 b89287 m811613.0 rB
R540 c5 b72240 m722326.0 rU
R541 c4 b71514 m794566.0 rL
R542 c3 b65079 m723052.0 rW
R543 c2 b70938 m788131.0 rW
R544 c3 b77319 m859069.0 rL
R545 c4 b70362 m781750.0 rL
R546 c7 b78254 m711388.0 rU
R547 c8 b104148 m867896.0 rW
R548 c8 b116652 m972044.0 rL
R549 c9 b102648 m855392.0 rL
R550 c6 b82808 m752744.0 rU
R551 c5 b83560 m835552.0 rW
R552 c4 b82728 m919112.0 rD
R553 c5 b91920 m919112.0 rJ
R554 c5 b105700 m1056992.0 rH
R555 c6 b104643 m951292.0 rH
R556 c7 b93137 m846649.0 rU
R557 c7 b103378 m939786.0 rW
R558 c9 b125184 m1043164.0 rU
R559 c8 b128524 m1168348.0 rU
R560 c6 b129690 m1296872.0 rL
R561 c4 b105048 m1167182.0 rH
R562 c7 b105281 m957086.0 rW
R563 c6 b116864 m1062367.0 rB
R564 c8 b104016 m945503.0 rW
R565 c6 b115456 m1049519.0 rW
R566 c7 b128150 m1164975.0 rL
R567 c6 b114059 m1036825.0 rL
R568 c7 b101508 m922766.0 rW
R569 c10 b135096 m1125782.0 rW
R570 c9 b151308 m1260878.0 rU
R571 c6 b141220 m1412186.0 rU
R572 c9 b203364 m1694626.0 rU
R573 c9 b227760 m1897990.0 rU
R574 c9 b255096 m2125750.0 rJ
R575 c7 b275924 m2508394.0 rL
R576 c3 b200925 m2232470.0 rH
R577 c3 b182844 m2031545.0 rU
R578 c1 b177152 m2214389.0 rU
R579 c4 b239160 m2391541.0 rW
R580 c4 b263080 m2630701.0 rU
R581 c6 b318318 m2893781.0 rW
R582 c5 b321210 m3212099.0 rL
R583 c7 b282667 m2569679.0 rL
R584 c10 b274452 m2287012.0 rU
R585 c8 b307380 m2561464.0 rL
R586 c5 b225410 m2254084.0 rW
R587 c2 b223155 m2479494.0 rL
R588 c4 b203076 m2256339.0 rD
R589 c3 b203076 m2256339.0 rD
R590 c3 b203076 m2256339.0 rD
R591 c6 b225640 m2256339.0 rL
R592 c8 b243684 m2030699.0 rW
R593 c6 b250184 m2274383.0 rS
R594 c6 b214930 m2149291.0 rS
R595 c8 b224609 m2041826.0 rW
R596 c8 b298932 m2491044.0 rU
R597 c10 b334800 m2789976.0 rW
R598 c9 b374976 m3124776.0 rD
R599 c6 b343728 m3124776.0 rL
R600 c7 b305921 m2781048.0 rB
R601 c6 b272272 m2475127.0 rB
R602 c8 b242319 m2202855.0 rL
R603 c9 b235272 m1960536.0 rU
R604 c8 b241549 m2195808.0 rU
R605 c5 b243740 m2437357.0 rJ
R606 c4 b252270 m2802967.0 rH
R607 c4 b255070 m2550697.0 rL
R608 c3 b206613 m2295627.0 rL
R609 c2 b188019 m2089014.0 rU
R610 c1 b182168 m2277033.0 rD
R611 c3 b204939 m2277033.0 rU
R612 c5 b248200 m2481972.0 rL
R613 c7 b245718 m2233772.0 rL
R614 c6 b218691 m1988054.0 rL
R615 c7 b170577 m1550672.0 rU
R616 c9 b206556 m1721249.0 rW
R617 c8 b212069 m1927805.0 rU
R618 c11 b256788 m2139874.0 rB
R619 c8 b225972 m1883086.0 rJ
R620 c6 b244431 m2222044.0 rL
R621 c6 b217547 m1977613.0 rJ
R622 c6 b230400 m2303934.0 rL
R623 c6 b207360 m2073534.0 rL
R624 c5 b165890 m1658814.0 rL
R625 c8 b179160 m1492924.0 rW
R626 c10 b200652 m1672084.0 rL
R627 c11 b176580 m1471432.0 rU
R628 c8 b197772 m1648012.0 rD
R629 c9 b197772 m1648012.0 rL
R630 c9 b174036 m1450240.0 rW
R631 c8 b178673 m1624276.0 rL
R632 c8 b159027 m1445603.0 rB
R633 c8 b154392 m1286576.0 rU
R634 c7 b158510 m1440968.0 rU
R635 c8 b191940 m1599478.0 rD
R636 c8 b175945 m1599478.0 rU
R637 c9 b234168 m1951368.0 rU
R638 c7 b240416 m2185536.0 rW
R639 c5 b242600 m2425952.0 rB
R640 c3 b196506 m2183352.0 rU
R641 c3 b214191 m2379858.0 rW
R642 c4 b252747 m2808240.0 rH
R643 c5 b255550 m2555493.0 rU
R644 c5 b281110 m2811043.0 rL
R645 c6 b253000 m2529933.0 rU
R646 c7 b306130 m2782933.0 rD
R647 c8 b333960 m2782933.0 rB
R648 c8 b293880 m2448973.0 rL
R649 c13 b258612 m2155093.0 rU
R650 c12 b289656 m2413705.0 rL
R651 c10 b254892 m2124049.0 rL
R652 c9 b224304 m1869157.0 rL
R653 c7 b180939 m1644853.0 rS
R654 c6 b170984 m1554383.5 rW
R655 c6 b172540 m1725367.5 rL
R656 c8 b186348 m1552827.5 rL
R657 c8 b141624 m1180131.5 rJ
R658 c10 b167112 m1392567.5 rB
R659 c9 b147060 m1225455.5 rU
R660 c7 b150986 m1372515.5 rB
R661 c6 b134376 m1221529.5 rU
R662 c7 b149160 m1355905.5 rU
R663 c6 b150510 m1505065.5 rS
R664 c5 b142990 m1429810.5 rB
R665 c7 b141559 m1286820.5 rW
R666 c10 b171408 m1428379.5 rH
R667 c9 b130272 m1085563.5 rB
R668 c8 b114636 m955291.5 rU
R669 c6 b117700 m1069927.5 rU
R670 c5 b118770 m1187627.5 rU
R671 c6 b143704 m1306397.5 rU
R672 c7 b159522 m1450101.5 rL
R673 c7 b141966 m1290579.5 rW
R674 c5 b143260 m1432545.5 rH
R675 c5 b128930 m1289285.5 rL
R676 c6 b127644 m1160355.5 rB
R677 c5 b103280 m1032711.5 rL
R678 c7 b102245 m929431.5 rH
R679 c7 b90992 m827186.5 rU
R680 c8 b111012 m1009170.5 rU
R681 c6 b112020 m1120182.5 rW
R682 c5 b123230 m1232202.5 rU
R683 c9 b162660 m1355432.5 rH
R684 c7 b131208 m1192772.5 rW
R685 c7 b145640 m1323980.5 rU
R686 c8 b177683 m1615260.5 rS
R687 c8 b183180 m1526419.0 rU
R688 c9 b205152 m1709599.0 rW
R689 c8 b229776 m1914751.0 rD
R690 c10 b229776 m1914751.0 rW
R691 c10 b284928 m2374303.0 rS
R692 c9 b267828 m2231839.0 rW
R693 c7 b274967 m2499667.0 rD
R694 c7 b274967 m2499667.0 rL
R695 c6 b222470 m2224700.0 rU
R696 c6 b293667 m2669640.0 rU
R697 c3 b266706 m2963307.0 rU
R698 c3 b290709 m3230013.0 rJ
R699 c3 b329949 m3666077.0 rU
R700 c6 b432600 m4325975.0 rW
R701 c4 b428274 m4758575.0 rW
R702 c6 b518690 m5186849.0 rU
R703 c6 b684673 m6224229.0 rU
R704 c5 b690900 m6908902.0 rB
R705 c5 b621810 m6218002.0 rU
R706 c3 b615591 m6839812.0 rD
R707 c6 b752389 m6839812.0 rW
R708 c8 b917906 m8344590.0 rS
R709 c7 b867427 m7885637.0 rU
R710 c6 b962841 m8753064.0 rH
R711 c5 b779030 m7790223.0 rU
R712 c6 b856930 m8569253.0 rW
R713 c7 b1036882 m9426183.0 rU
R714 c7 b1150941 m10463065.0 rB
R715 c8 b1117464 m9312124.0 rW
R716 c7 b1147256 m10429588.0 rW
R717 c6 b1157690 m11576844.0 rU
R718 c7 b1400806 m12734534.0 rW
R719 c4 b1413540 m14135340.0 rS
R720 c3 b1208574 m13428570.0 rL
R721 c2 b977600 m12219996.0 rU
