============ BLACKJACK AI LOG ============
R81 c0 b264 m4363.0 rH
R82 c0 b234 m3835.0 rU
R83 c0 b246 m4069.0 rL
R84 c0 b216 m3577.0 rL
R85 c0 b204 m3361.0 rH
R86 c0 b192 m3157.0 rH
R87 c0 b168 m2773.0 rU
R88 c0 b180 m2941.0 rD
R89 c0 b180 m2941.0 rW
R90 c0 b192 m3121.0 rU
R91 c0 b204 m3313.0 rU
R92 c0 b216 m3517.0 rH
R93 c0 b186 m3085.0 rL
R94 c0 b174 m2899.0 rH
R95 c0 b168 m2725.0 rS
R96 c0 b162 m2641.0 rU
R97 c0 b180 m2965.0 rB
R98 c0 b168 m2785.0 rJ
R99 c0 b186 m3037.0 rL
R100 c0 b174 m2851.0 rW
R101 c0 b186 m3025.0 rL
R102 c0 b174 m2839.0 rL
R103 c0 b162 m2665.0 rL
R104 c0 b156 m2503.0 rL
R105 c0 b144 m2347.0 rU
R106 c0 b150 m2491.0 rU
R107 c0 b162 m2641.0 rW
R108 c0 b174 m2803.0 rL
R109 c0 b162 m2629.0 rB
R110 c0 b150 m2467.0 rH
R111 c0 b144 m2317.0 rW
R112 c0 b150 m2461.0 rU
R113 c0 b162 m2611.0 rL
R114 c0 b150 m2449.0 rB
R115 c0 b138 m2299.0 rU
R116 c0 b150 m2437.0 rU
R117 c0 b168 m2737.0 rB
R118 c0 b156 m2569.0 rB
R119 c0 b150 m2413.0 rU
R120 c0 b156 m2563.0 rW
R121 c0 b168 m2719.0 rW
R122 c0 b186 m3055.0 rW
R123 c0 b198 m3241.0 rS
R124 c0 b192 m3142.0 rL
R125 c0 b180 m2950.0 rU
R126 c0 b192 m3130.0 rD
R127 c0 b192 m3130.0 rB
R128 c0 b180 m2938.0 rU
R129 c0 b192 m3118.0 rH
R130 c0 b180 m2926.0 rU
R131 c0 b198 m3286.0 rL
R132 c0 b174 m2890.0 rB
R133 c0 b168 m2716.0 rW
R134 c0 b186 m3052.0 rJ
R135 c0 b204 m3331.0 rW
R136 c0 b216 m3535.0 rL
R137 c0 b204 m3319.0 rS
R138 c0 b198 m3217.0 rH
R139 c0 b186 m3019.0 rH
R140 c0 b174 m2833.0 rW
R141 c0 b186 m3007.0 rD
R142 c0 b186 m3007.0 rW
R143 c0 b204 m3379.0 rU
R144 c0 b216 m3583.0 rL
R145 c0 b204 m3367.0 rS
R146 c0 b198 m3265.0 rS
R147 c0 b192 m3166.0 rU
R148 c0 b204 m3358.0 rL
R149 c0 b192 m3154.0 rW
R150 c0 b204 m3346.0 rU
R151 c0 b216 m3550.0 rW
R152 c0 b228 m3766.0 rB
R153 c0 b216 m3538.0 rU
R154 c0 b240 m3970.0 rH
R155 c0 b228 m3730.0 rJ
R156 c0 b246 m4072.0 rD
R157 c0 b246 m4072.0 rL
R158 c0 b234 m3826.0 rU
R159 c0 b246 m4060.0 rL
R160 c0 b216 m3568.0 rD
R161 c0 b216 m3568.0 rS
R162 c0 b210 m3460.0 rL
R163 c0 b186 m3040.0 rD
R164 c0 b186 m3040.0 rL
R165 c0 b162 m2668.0 rB
R166 c0 b156 m2506.0 rL
R167 c0 b132 m2194.0 rW
R168 c0 b150 m2458.0 rW
R169 c0 b162 m2608.0 rW
R170 c0 b168 m2770.0 rU
R171 c0 b180 m2938.0 rW
R172 c0 b192 m3118.0 rD
R173 c0 b192 m3118.0 rD
R174 c0 b192 m3118.0 rL
R175 c0 b180 m2926.0 rD
R176 c0 b180 m2926.0 rL
R177 c0 b168 m2746.0 rU
R178 c0 b180 m2914.0 rS
R179 c0 b174 m2824.0 rS
R180 c0 b168 m2737.0 rL
R181 c0 b156 m2569.0 rW
R182 c0 b168 m2725.0 rH
R183 c0 b156 m2557.0 rW
R184 c0 b168 m2713.0 rU
R185 c0 b174 m2881.0 rD
R186 c0 b174 m2881.0 rD
R187 c0 b174 m2881.0 rB
R188 c0 b168 m2707.0 rL
R189 c0 b156 m2539.0 rL
R190 c0 b144 m2383.0 rU
R191 c0 b156 m2527.0 rB
R192 c0 b144 m2371.0 rB
R193 c0 b138 m2227.0 rB
R194 c0 b126 m2089.0 rB
R195 c0 b120 m1963.0 rB
R196 c0 b114 m1843.0 rW
R197 c0 b120 m1957.0 rL
R198 c0 b114 m1837.0 rB
R199 c0 b108 m1723.0 rL
R200 c0 b102 m1615.0 rW
R201 c0 b114 m1819.0 rW
R202 c0 b120 m1933.0 rW
R203 c0 b126 m2053.0 rW
R204 c0 b132 m2179.0 rW
R205 c0 b144 m2311.0 rW
R206 c0 b150 m2455.0 rU
R207 c0 b162 m2605.0 rW
R208 c0 b168 m2767.0 rD
R209 c0 b168 m2767.0 rH
R210 c0 b156 m2599.0 rH
R211 c0 b138 m2287.0 rW
R212 c0 b150 m2425.0 rW
R213 c0 b156 m2575.0 rU
R214 c0 b168 m2731.0 rH
R215 c0 b144 m2395.0 rU
R216 c0 b156 m2539.0 rS
R217 c0 b150 m2461.0 rL
R218 c0 b144 m2311.0 rU
R219 c0 b150 m2455.0 rH
R220 c0 b144 m2305.0 rS
R221 c0 b138 m2233.0 rL
R222 c0 b126 m2095.0 rW
R223 c0 b138 m2221.0 rW
R224 c0 b144 m2359.0 rU
R225 c0 b156 m2503.0 rW
R226 c0 b162 m2659.0 rW
R227 c0 b180 m2983.0 rL
R228 c0 b174 m2803.0 rH
R229 c0 b162 m2629.0 rB
R230 c0 b150 m2467.0 rB
R231 c0 b144 m2317.0 rL
R232 c0 b126 m2029.0 rB
R233 c0 b120 m1903.0 rW
R234 c0 b126 m2023.0 rB
R235 c0 b114 m1897.0 rL
R236 c0 b108 m1783.0 rW
R237 c0 b120 m1999.0 rB
R238 c0 b114 m1879.0 rB
R239 c0 b108 m1765.0 rH
R240 c0 b102 m1657.0 rW
R241 c0 b108 m1759.0 rL
R242 c0 b102 m1651.0 rH
R243 c0 b96 m1549.0 rB
R244 c0 b90 m1453.0 rD
R245 c0 b90 m1453.0 rL
R246 c0 b84 m1363.0 rS
R247 c0 b84 m1321.0 rD
R248 c0 b84 m1321.0 rH
R249 c0 b72 m1153.0 rW
R250 c0 b78 m1225.0 rS
R251 c0 b72 m1186.0 rL
R252 c0 b72 m1114.0 rH
R253 c0 b66 m1042.0 rL
R254 c0 b60 m976.0 rU
R255 c0 b66 m1036.0 rU
R256 c0 b72 m1102.0 rS
R257 c0 b66 m1066.0 rL
R258 c0 b60 m1000.0 rB
R259 c0 b60 m940.0 rW
R260 c0 b66 m1060.0 rL
R261 c0 b60 m994.0 rB
R262 c0 b60 m934.0 rB
R263 c0 b54 m874.0 rL
R264 c0 b48 m766.0 rU
R265 c0 b54 m862.0 rW
R266 c0 b60 m916.0 rH
R267 c0 b54 m856.0 rH
R268 c0 b54 m802.0 rL
R269 c0 b48 m748.0 rB
R270 c0 b42 m700.0 rS
R271 c0 b42 m679.0 rL
R272 c0 b42 m637.0 rW
R273 c0 b42 m679.0 rU
R274 c0 b48 m721.0 rW
R275 c0 b48 m769.0 rW
R276 c0 b54 m817.0 rB
R277 c0 b48 m763.0 rB
R278 c0 b48 m715.0 rS
R279 c0 b42 m691.0 rD
R280 c0 b42 m691.0 rW
R281 c0 b48 m775.0 rU
R282 c0 b54 m823.0 rH
R283 c0 b48 m769.0 rU
R284 c0 b54 m817.0 rJ
R285 c0 b54 m898.0 rU
R286 c0 b60 m952.0 rS
R287 c0 b60 m922.0 rH
R288 c0 b54 m862.0 rL
R289 c0 b54 m808.0 rL
R290 c0 b48 m754.0 rL
R291 c0 b48 m706.0 rU
R292 c0 b48 m754.0 rL
R293 c0 b48 m706.0 rB
R294 c0 b42 m658.0 rW
R295 c0 b42 m700.0 rL
R296 c0 b42 m658.0 rL
R297 c0 b42 m616.0 rS
R298 c0 b36 m595.0 rW
R299 c0 b42 m631.0 rL
R300 c0 b36 m589.0 rU
R301 c0 b42 m625.0 rL
R302 c0 b36 m583.0 rH
R303 c0 b36 m547.0 rS
R304 c0 b36 m529.0 rW
R305 c0 b36 m565.0 rL
R306 c0 b36 m529.0 rW
R307 c0 b36 m565.0 rU
R308 c0 b42 m637.0 rB
R309 c0 b36 m595.0 rU
R310 c0 b42 m667.0 rU
R311 c0 b48 m709.0 rW
R312 c0 b48 m757.0 rL
R313 c0 b48 m709.0 rS
R314 c0 b42 m685.0 rJ
R315 c0 b48 m748.0 rL
R316 c0 b42 m700.0 rB
R317 c0 b42 m658.0 rW
R318 c0 b42 m700.0 rW
R319 c0 b48 m742.0 rU
R320 c0 b48 m790.0 rD
R321 c0 b48 m790.0 rU
R322 c0 b54 m886.0 rU
R323 c0 b60 m994.0 rU
R324 c0 b66 m1054.0 rU
R325 c0 b72 m1120.0 rD
R326 c0 b72 m1120.0 rW
R327 c0 b72 m1192.0 rL
R328 c0 b72 m1120.0 rS
R329 c0 b66 m1084.0 rU
R330 c0 b72 m1150.0 rB
R331 c0 b66 m1078.0 rW
R332 c0 b72 m1144.0 rH
R333 c0 b66 m1072.0 rS
R334 c0 b66 m1039.0 rD
R335 c0 b66 m1039.0 rU
R336 c0 b72 m1105.0 rL
R337 c0 b66 m1033.0 rL
R338 c0 b60 m967.0 rD
R339 c0 b60 m967.0 rS
R340 c0 b60 m937.0 rW
R341 c0 b60 m997.0 rU
R342 c0 b66 m1057.0 rB
R343 c0 b60 m991.0 rW
R344 c0 b66 m1051.0 rB
R345 c0 b60 m985.0 rB
R346 c0 b60 m925.0 rL
R347 c0 b54 m805.0 rU
R348 c0 b54 m859.0 rB
R349 c0 b54 m805.0 rW
R350 c0 b54 m859.0 rU
R351 c0 b60 m913.0 rS
R352 c0 b54 m883.0 rL
R353 c0 b48 m775.0 rL
R354 c0 b48 m727.0 rD
R355 c0 b48 m727.0 rW
R356 c0 b48 m775.0 rU
R357 c0 b54 m823.0 rD
R358 c0 b54 m823.0 rL
R359 c0 b48 m715.0 rB
R360 c0 b42 m667.0 rW
R361 c0 b48 m709.0 rS
R362 c0 b42 m685.0 rU
R363 c0 b48 m727.0 rL
R364 c0 b42 m679.0 rH
R365 c0 b42 m637.0 rH
R366 c0 b36 m595.0 rS
R367 c0 b36 m577.0 rS
R368 c0 b36 m559.0 rB
R369 c0 b36 m523.0 rW
R370 c0 b36 m559.0 rD
R371 c0 b36 m559.0 rB
R372 c0 b36 m523.0 rB
R373 c0 b30 m487.0 rU
R374 c0 b36 m517.0 rL
R375 c0 b30 m481.0 rL
R376 c0 b30 m451.0 rU
R377 c0 b30 m481.0 rB
R378 c0 b30 m451.0 rW
R379 c0 b30 m481.0 rH
R380 c0 b30 m451.0 rW
R381 c0 b36 m511.0 rU
R382 c0 b36 m547.0 rB
R383 c0 b36 m511.0 rL
R384 c0 b30 m475.0 rL
R385 c0 b30 m445.0 rW
R386 c0 b30 m475.0 rW
R387 c0 b36 m505.0 rW
R388 c0 b36 m541.0 rU
R389 c0 b36 m577.0 rW
R390 c0 b42 m613.0 rL
R391 c0 b36 m571.0 rU
R392 c0 b42 m607.0 rH
R393 c0 b36 m565.0 rH
R394 c0 b36 m529.0 rL
R395 c0 b30 m493.0 rL
R396 c0 b30 m463.0 rU
R397 c0 b30 m493.0 rU
R398 c0 b36 m523.0 rW
R399 c0 b36 m559.0 rS
R400 c0 b36 m541.0 rL
R401 c0 b36 m505.0 rW
R402 c0 b36 m541.0 rH
R403 c0 b36 m505.0 rW
R404 c0 b36 m541.0 rU
R405 c0 b36 m577.0 rB
R406 c0 b36 m541.0 rB
R407 c0 b36 m505.0 rU
R408 c0 b36 m577.0 rB
R409 c0 b36 m541.0 rL
R410 c0 b36 m505.0 rB
R411 c0 b30 m469.0 rU
R412 c0 b30 m499.0 rW
R413 c0 b36 m529.0 rL
R414 c0 b30 m493.0 rW
R415 c0 b36 m553.0 rH
R416 c0 b30 m481.0 rJ
R417 c0 b36 m526.0 rL
R418 c0 b30 m490.0 rJ
R419 c0 b36 m535.0 rS
R420 c0 b36 m517.0 rW
R421 c0 b36 m553.0 rB
R422 c0 b36 m517.0 rU
R423 c0 b36 m589.0 rB
R424 c0 b36 m553.0 rS
R425 c0 b36 m535.0 rL
R426 c0 b30 m499.0 rL
R427 c0 b30 m439.0 rB
R428 c0 b30 m409.0 rL
R429 c0 b24 m379.0 rU
R430 c0 b30 m403.0 rL
R431 c0 b24 m373.0 rD
R432 c0 b24 m373.0 rD
R433 c0 b24 m373.0 rJ
R434 c0 b30 m409.0 rH
R435 c0 b24 m379.0 rU
R436 c0 b30 m403.0 rU
R437 c0 b30 m433.0 rD
R438 c0 b30 m433.0 rL
R439 c0 b30 m403.0 rH
R440 c0 b24 m343.0 rL
R441 c0 b24 m319.0 rU
R442 c0 b24 m343.0 rJ
R443 c0 b24 m379.0 rD
R444 c0 b24 m379.0 rH
R445 c0 b24 m355.0 rL
R446 c0 b24 m331.0 rB
R447 c0 b24 m307.0 rU
R448 c0 b24 m331.0 rL
R449 c0 b24 m307.0 rS
R450 c0 b18 m295.0 rU
R451 c0 b24 m313.0 rU
R452 c0 b24 m337.0 rL
R453 c0 b24 m313.0 rW
R454 c0 b24 m337.0 rB
R455 c0 b24 m313.0 rW
R456 c0 b24 m337.0 rU
R457 c0 b24 m361.0 rS
R458 c0 b24 m349.0 rJ
R459 c0 b24 m385.0 rH
R460 c0 b24 m361.0 rH
R461 c0 b24 m337.0 rL
R462 c0 b24 m313.0 rU
R463 c0 b24 m337.0 rL
R464 c0 b18 m289.0 rW
R465 c0 b24 m307.0 rL
R466 c0 b18 m259.0 rL
R467 c0 b18 m241.0 rL
R468 c0 b18 m223.0 rB
R469 c0 b18 m205.0 rB
R470 c0 b12 m187.0 rW
R471 c0 b12 m199.0 rD
R472 c0 b12 m199.0 rU
R473 c0 b18 m223.0 rL
R474 c0 b18 m205.0 rU
R475 c0 b18 m223.0 rL
R476 c0 b18 m205.0 rL
R477 c0 b12 m169.0 rW
R478 c0 b12 m181.0 rU
R479 c0 b12 m193.0 rH
R480 c0 b12 m181.0 rW
R481 c0 b18 m205.0 rL
R482 c0 b12 m187.0 rH
R483 c0 b12 m175.0 rL
R484 c0 b12 m163.0 rW
R485 c0 b12 m175.0 rU
R486 c0 b12 m187.0 rU
R487 c0 b12 m199.0 rU
R488 c0 b18 m211.0 rW
R489 c0 b18 m229.0 rB
R490 c0 b18 m211.0 rU
R491 c0 b18 m229.0 rL
R492 c0 b18 m211.0 rW
R493 c0 b18 m229.0 rU
R494 c0 b18 m265.0 rU
R495 c0 b18 m283.0 rU
R496 c0 b24 m301.0 rD
R497 c0 b24 m301.0 rL
R498 c0 b18 m277.0 rW
R499 c0 b24 m313.0 rD
R500 c0 b24 m313.0 rW
R501 c0 b24 m361.0 rH
R502 c0 b24 m337.0 rW
R503 c0 b24 m361.0 rL
R504 c0 b24 m337.0 rH
R505 c0 b24 m313.0 rW
R506 c0 b24 m337.0 rU
R507 c0 b24 m361.0 rD
R508 c0 b24 m361.0 rB
R509 c0 b24 m337.0 rJ
R510 c0 b24 m373.0 rL
R511 c0 b24 m349.0 rS
R512 c0 b24 m337.0 rL
R513 c0 b24 m313.0 rL
R514 c0 b18 m289.0 rU
R515 c0 b24 m325.0 rU
R516 c0 b24 m349.0 rU
R517 c0 b24 m373.0 rW
R518 c0 b24 m397.0 rB
R519 c0 b24 m373.0 rW
R520 c0 b24 m397.0 rL
R521 c0 b24 m373.0 rU
R522 c0 b24 m397.0 rD
R523 c0 b24 m397.0 rD
R524 c0 b24 m397.0 rS
R525 c0 b24 m385.0 rU
R526 c0 b30 m409.0 rB
R527 c0 b24 m379.0 rH
R528 c0 b24 m355.0 rU
R529 c0 b24 m379.0 rD
R530 c0 b24 m379.0 rL
R531 c0 b24 m355.0 rH
R532 c0 b24 m331.0 rJ
R533 c0 b24 m367.0 rW
R534 c0 b24 m391.0 rL
R535 c0 b24 m367.0 rL
R536 c0 b24 m343.0 rB
R537 c0 b24 m319.0 rU
R538 c0 b24 m343.0 rH
R539 c0 b24 m319.0 rW
R540 c0 b24 m343.0 rU
R541 c0 b24 m367.0 rL
R542 c0 b24 m343.0 rL
R543 c0 b24 m319.0 rW
R544 c0 b24 m343.0 rW
R545 c0 b24 m391.0 rL
R546 c0 b24 m343.0 rL
R547 c0 b24 m319.0 rW
R548 c0 b24 m343.0 rD
R549 c0 b24 m343.0 rW
R550 c0 b24 m367.0 rD
R551 c0 b24 m367.0 rS
R552 c0 b24 m355.0 rD
R553 c0 b24 m355.0 rL
R554 c0 b24 m331.0 rL
R555 c0 b18 m283.0 rL
R556 c0 b18 m265.0 rU
R557 c0 b18 m283.0 rL
R558 c0 b18 m247.0 rW
R559 c0 b18 m265.0 rW
R560 c0 b18 m283.0 rL
R561 c0 b18 m247.0 rL
R562 c0 b18 m211.0 rH
R563 c0 b12 m193.0 rD
R564 c0 b12 m193.0 rD
R565 c0 b12 m193.0 rB
R566 c0 b12 m181.0 rS
R567 c0 b12 m175.0 rU
R568 c0 b12 m187.0 rB
R569 c0 b12 m175.0 rW
R570 c0 b12 m187.0 rU
R571 c0 b12 m199.0 rL
R572 c0 b12 m187.0 rW
R573 c0 b12 m199.0 rL
R574 c0 b12 m187.0 rU
R575 c0 b12 m199.0 rS
R576 c0 b12 m193.0 rB
R577 c0 b12 m181.0 rL
R578 c0 b12 m169.0 rD
R579 c0 b12 m169.0 rH
R580 c0 b12 m157.0 rL
R581 c0 b12 m145.0 rJ
R582 c0 b12 m163.0 rW
R583 c0 b12 m175.0 rS
R584 c0 b12 m169.0 rL
R585 c0 b12 m157.0 rW
R586 c0 b12 m169.0 rH
R587 c0 b12 m157.0 rS
R588 c0 b12 m151.0 rD
R589 c0 b12 m151.0 rL
R590 c0 b12 m139.0 rD
R591 c0 b12 m139.0 rU
R592 c0 b12 m151.0 rB
R593 c0 b12 m139.0 rW
R594 c0 b12 m151.0 rL
R595 c0 b12 m139.0 rD
R596 c0 b12 m139.0 rW
R597 c0 b12 m151.0 rL
R598 c0 b12 m139.0 rD
R599 c0 b12 m139.0 rU
R600 c0 b12 m151.0 rH
R601 c0 b12 m139.0 rJ
R602 c0 b12 m157.0 rU
R603 c0 b12 m169.0 rU
R604 c0 b12 m181.0 rL
R605 c0 b12 m157.0 rW
R606 c0 b12 m181.0 rU
R607 c0 b12 m193.0 rJ
R608 c0 b18 m211.0 rU
R609 c0 b18 m229.0 rU
R610 c0 b18 m247.0 rB
R611 c0 b18 m229.0 rU
R612 c0 b18 m247.0 rW
R613 c0 b18 m265.0 rL
R614 c0 b18 m247.0 rL
R615 c0 b18 m229.0 rW
R616 c0 b18 m247.0 rU
R617 c0 b18 m265.0 rU
R618 c0 b18 m283.0 rL
R619 c0 b18 m265.0 rL
R620 c0 b18 m247.0 rB
R621 c0 b18 m229.0 rL
R622 c0 b18 m211.0 rS
R623 c0 b18 m202.0 rB
R624 c0 b12 m184.0 rU
R625 c0 b18 m208.0 rU
R626 c0 b18 m226.0 rW
R627 c0 b18 m262.0 rJ
R628 c0 b18 m289.0 rL
R629 c0 b18 m271.0 rW
R630 c0 b24 m307.0 rB
R631 c0 b18 m283.0 rJ
R632 c0 b24 m310.0 rL
R633 c0 b18 m286.0 rL
R634 c0 b18 m268.0 rW
R635 c0 b18 m286.0 rL
R636 c0 b18 m268.0 rW
R637 c0 b18 m286.0 rL
R638 c0 b18 m268.0 rD
R639 c0 b18 m268.0 rL
R640 c0 b18 m250.0 rB
R641 c0 b18 m232.0 rJ
R642 c0 b18 m259.0 rL
R643 c0 b18 m223.0 rJ
R644 c0 b18 m250.0 rW
R645 c0 b18 m268.0 rH
R646 c0 b18 m250.0 rU
R647 c0 b18 m268.0 rW
R648 c0 b18 m286.0 rH
R649 c0 b18 m250.0 rW
R650 c0 b18 m268.0 rU
R651 c0 b24 m304.0 rS
R652 c0 b18 m292.0 rL
R653 c0 b18 m274.0 rU
R654 c0 b18 m292.0 rL
R655 c0 b18 m274.0 rL
R656 c0 b18 m256.0 rH
R657 c0 b18 m238.0 rW
R658 c0 b18 m256.0 rL
R659 c0 b18 m238.0 rH
R660 c0 b18 m220.0 rL
R661 c0 b18 m202.0 rW
R662 c0 b18 m220.0 rL
R663 c0 b18 m202.0 rW
R664 c0 b18 m238.0 rD
R665 c0 b18 m238.0 rL
R666 c0 b18 m202.0 rJ
R667 c0 b18 m229.0 rS
R668 c0 b18 m220.0 rB
R669 c0 b18 m202.0 rU
R670 c0 b18 m220.0 rS
R671 c0 b18 m211.0 rU
R672 c0 b18 m229.0 rL
R673 c0 b18 m211.0 rU
R674 c0 b18 m229.0 rJ
R675 c0 b18 m256.0 rW
R676 c0 b18 m274.0 rU
R677 c0 b18 m292.0 rW
R678 c0 b24 m310.0 rH
R679 c0 b18 m286.0 rW
R680 c0 b24 m322.0 rB
R681 c0 b18 m298.0 rJ
R682 c0 b24 m325.0 rW
R683 c0 b24 m349.0 rL
R684 c0 b24 m325.0 rS
R685 c0 b24 m313.0 rD
R686 c0 b24 m313.0 rU
R687 c0 b24 m337.0 rS
R688 c0 b24 m325.0 rW
R689 c0 b24 m349.0 rB
R690 c0 b24 m325.0 rW
R691 c0 b24 m349.0 rB
R692 c0 b24 m325.0 rU
R693 c0 b24 m373.0 rJ
R694 c0 b30 m409.0 rL
R695 c0 b24 m379.0 rU
R696 c0 b30 m403.0 rU
R697 c0 b30 m433.0 rL
R698 c0 b30 m403.0 rH
R699 c0 b24 m343.0 rS
R700 c0 b24 m331.0 rL
R701 c0 b24 m307.0 rL
R702 c0 b18 m259.0 rB
R703 c0 b18 m241.0 rW
R704 c0 b18 m259.0 rB
R705 c0 b18 m241.0 rL
R706 c0 b18 m223.0 rL
R707 c0 b18 m205.0 rW
R708 c0 b18 m223.0 rD
R709 c0 b18 m223.0 rW
R710 c0 b18 m241.0 rS
R711 c0 b18 m232.0 rS
R712 c0 b18 m223.0 rW
R713 c0 b18 m241.0 rL
R714 c0 b18 m223.0 rU
R715 c0 b18 m241.0 rH
R716 c0 b18 m223.0 rL
R717 c0 b18 m205.0 rJ
R718 c0 b18 m232.0 rW
R719 c0 b18 m250.0 rU
R720 c0 b18 m268.0 rW
R721 c0 b18 m286.0 rU
R722 c0 b24 m304.0 rD
R723 c0 b24 m304.0 rL
R724 c0 b18 m280.0 rU
R725 c0 b24 m316.0 rJ
R726 c0 b24 m352.0 rL
R727 c0 b24 m328.0 rH
R728 c0 b24 m304.0 rU
R729 c0 b24 m328.0 rS
R730 c0 b24 m316.0 rU
R731 c0 b24 m340.0 rL
R732 c0 b24 m316.0 rU
R733 c0 b24 m364.0 rU
R734 c0 b24 m388.0 rW
R735 c0 b30 m412.0 rW
R736 c0 b30 m442.0 rB
R737 c0 b30 m412.0 rL
R738 c0 b24 m382.0 rS
R739 c0 b24 m370.0 rB
R740 c0 b24 m346.0 rD
R741 c0 b24 m346.0 rS
R742 c0 b24 m334.0 rB
R743 c0 b24 m310.0 rW
R744 c0 b24 m334.0 rB
R745 c0 b24 m310.0 rU
R746 c0 b24 m334.0 rU
R747 c0 b24 m382.0 rL
R748 c0 b24 m358.0 rW
R749 c0 b24 m382.0 rU
R750 c0 b30 m406.0 rB
R751 c0 b24 m376.0 rL
R752 c0 b24 m328.0 rL
R753 c0 b24 m304.0 rS
R754 c0 b18 m292.0 rW
R755 c0 b24 m310.0 rU
R756 c0 b24 m334.0 rS
R757 c0 b24 m322.0 rL
R758 c0 b18 m298.0 rL
R759 c0 b18 m280.0 rB
R760 c0 b18 m262.0 rL
R761 c0 b18 m244.0 rL
R762 c0 b18 m226.0 rU
R763 c0 b18 m244.0 rW
R764 c0 b18 m262.0 rB
R765 c0 b18 m244.0 rS
R766 c0 b18 m235.0 rU
R767 c0 b18 m253.0 rW
R768 c0 b18 m271.0 rL
R769 c0 b18 m253.0 rB
R770 c0 b18 m235.0 rW
R771 c0 b18 m271.0 rS
R772 c0 b18 m262.0 rS
R773 c0 b18 m253.0 rU
R774 c0 b18 m271.0 rL
R775 c0 b18 m253.0 rH
R776 c0 b18 m235.0 rU
R777 c0 b18 m253.0 rU
R778 c0 b18 m271.0 rL
R779 c0 b18 m235.0 rL
R780 c0 b18 m217.0 rS
R781 c0 b18 m208.0 rH
R782 c0 b12 m190.0 rL
R783 c0 b12 m166.0 rH
R784 c0 b12 m154.0 rU
R785 c0 b12 m178.0 rJ
R786 c0 b12 m196.0 rH
R787 c0 b12 m184.0 rU
R788 c0 b12 m196.0 rB
R789 c0 b12 m184.0 rL
R790 c0 b12 m172.0 rW
R791 c0 b12 m196.0 rD
R792 c0 b12 m196.0 rU
R793 c0 b18 m208.0 rW
R794 c0 b18 m226.0 rU
R795 c0 b18 m262.0 rB
R796 c0 b18 m244.0 rW
R797 c0 b18 m280.0 rU
R798 c0 b24 m316.0 rU
R799 c0 b24 m340.0 rW
R800 c0 b24 m364.0 rL
R801 c0 b24 m340.0 rD
