============ BLACKJACK AI LOG ============
R77 c0 b1812 m30103.0 rU
R78 c0 b1920 m31915.0 rW
R79 c0 b2034 m33835.0 rL
R80 c0 b1914 m31801.0 rU
R81 c0 b2028 m33715.0 rD
R82 c0 b2028 m33715.0 rJ
R83 c0 b2208 m36757.0 rB
R84 c0 b2076 m34549.0 rU
R85 c0 b2202 m36625.0 rU
R86 c0 b2334 m38827.0 rL
R87 c0 b2190 m36493.0 rS
R88 c0 b2124 m35398.0 rU
R89 c0 b2382 m39646.0 rD
R90 c0 b2382 m39646.0 rU
R91 c0 b2526 m42028.0 rU
R92 c0 b2676 m44554.0 rD
R93 c0 b2676 m44554.0 rU
R94 c0 b3000 m49906.0 rL
R95 c0 b2820 m46906.0 rW
R96 c0 b2988 m49726.0 rL
R97 c0 b2808 m46738.0 rU
R98 c0 b2976 m49546.0 rD
R99 c0 b2976 m49546.0 rL
R100 c0 b2796 m46570.0 rS
R101 c0 b2712 m45172.0 rU
R102 c0 b2874 m47884.0 rB
R103 c0 b2706 m45010.0 rB
R104 c0 b2544 m42304.0 rU
R105 c0 b2694 m44848.0 rJ
R106 c0 b2934 m48889.0 rW
R107 c0 b3114 m51823.0 rL
R108 c0 b2928 m48709.0 rU
R109 c0 b3102 m51637.0 rD
R110 c0 b3102 m51637.0 rD
R111 c0 b3102 m51637.0 rD
R112 c0 b3102 m51637.0 rS
R113 c0 b3006 m50086.0 rS
R114 c0 b2916 m48583.0 rW
R115 c0 b3090 m51499.0 rD
R116 c0 b3090 m51499.0 rW
R117 c0 b3462 m57679.0 rL
R118 c0 b3258 m54217.0 rW
R119 c0 b3450 m57475.0 rJ
R120 c0 b3762 m62650.0 rU
R121 c0 b3990 m66412.0 rB
R122 c0 b3750 m62422.0 rU
R123 c0 b3972 m66172.0 rL
R124 c0 b3732 m62200.0 rU
R125 c0 b4182 m69664.0 rS
R126 c0 b4056 m67573.0 rU
R127 c0 b4302 m71629.0 rH
R128 c0 b4044 m67327.0 rB
R129 c0 b3798 m63283.0 rW
R130 c0 b4026 m67081.0 rW
R131 c0 b4272 m71107.0 rD
R132 c0 b4272 m71107.0 rB
R133 c0 b4014 m66835.0 rL
R134 c0 b3534 m58807.0 rB
R135 c0 b3318 m55273.0 rL
R136 c0 b3120 m51955.0 rU
R137 c0 b3306 m55075.0 rW
R138 c0 b3504 m58381.0 rD
R139 c0 b3504 m58381.0 rL
R140 c0 b3294 m54877.0 rD
R141 c0 b3294 m54877.0 rH
R142 c0 b3096 m51583.0 rB
R143 c0 b2910 m48487.0 rU
R144 c0 b3084 m51397.0 rD
R145 c0 b3084 m51397.0 rU
R146 c0 b3270 m54481.0 rD
R147 c0 b3270 m54481.0 rU
R148 c0 b3666 m61021.0 rL
R149 c0 b3444 m57355.0 rB
R150 c0 b3240 m53911.0 rB
R151 c0 b3042 m50671.0 rB
R152 c0 b2862 m47629.0 rW
R153 c0 b3030 m50491.0 rU
R154 c0 b3216 m53521.0 rB
R155 c0 b3024 m50305.0 rW
R156 c0 b3204 m53329.0 rL
R157 c0 b3012 m50125.0 rW
R158 c0 b3372 m56149.0 rH
R159 c0 b3168 m52777.0 rS
R160 c0 b3072 m51193.0 rL
R161 c0 b2892 m48121.0 rW
R162 c0 b3066 m51013.0 rB
R163 c0 b2880 m47947.0 rJ
R164 c0 b3138 m52267.0 rL
R165 c0 b2952 m49129.0 rW
R166 c0 b3126 m52081.0 rL
R167 c0 b2940 m48955.0 rW
R168 c0 b3114 m51895.0 rB
R169 c0 b2928 m48781.0 rL
R170 c0 b2580 m42925.0 rB
R171 c0 b2424 m40345.0 rW
R172 c0 b2568 m42769.0 rH
R173 c0 b2418 m40201.0 rU
R174 c0 b2562 m42619.0 rW
R175 c0 b2712 m45181.0 rU
R176 c0 b2874 m47893.0 rW
R177 c0 b3048 m50767.0 rH
R178 c0 b2682 m44671.0 rW
R179 c0 b2844 m47353.0 rW
R180 c0 b3012 m50197.0 rL
R181 c0 b2832 m47185.0 rH
R182 c0 b2496 m41521.0 rU
R183 c0 b2646 m44017.0 rU
R184 c0 b2802 m46663.0 rH
R185 c0 b2634 m43861.0 rU
R186 c0 b2790 m46495.0 rL
R187 c0 b2628 m43705.0 rL
R188 c0 b2466 m41077.0 rW
R189 c0 b2616 m43543.0 rW
R190 c0 b2772 m46159.0 rD
R191 c0 b2772 m46159.0 rL
R192 c0 b2604 m43387.0 rU
R193 c0 b2916 m48595.0 rW
R194 c0 b3096 m51511.0 rS
R195 c0 b3000 m49963.0 rW
R196 c0 b3180 m52963.0 rU
R197 c0 b3372 m56143.0 rW
R198 c0 b3576 m59515.0 rU
R199 c0 b3786 m63091.0 rW
R200 c0 b4014 m66877.0 rW
R201 c0 b4254 m70891.0 rH
R202 c0 b4002 m66637.0 rL
R203 c0 b3762 m62635.0 rU
R204 c0 b3984 m66397.0 rU
R205 c0 b4464 m74365.0 rU
R206 c0 b4734 m78829.0 rH
R207 c0 b4446 m74095.0 rH
R208 c0 b4182 m69649.0 rL
R209 c0 b3930 m65467.0 rU
R210 c0 b4164 m69397.0 rW
R211 c0 b4668 m77725.0 rW
R212 c0 b4944 m82393.0 rD
R213 c0 b4944 m82393.0 rU
R214 c0 b5538 m92281.0 rU
R215 c0 b5874 m97819.0 rL
R216 c0 b5520 m91945.0 rU
R217 c0 b6180 m102985.0 rD
R218 c0 b6180 m102985.0 rD
R219 c0 b6180 m102985.0 rW
R220 c0 b6552 m109165.0 rU
R221 c0 b6948 m115717.0 rU
R222 c0 b7782 m129613.0 rD
R223 c0 b7782 m129613.0 rW
R224 c0 b8244 m137395.0 rU
R225 c0 b9234 m153883.0 rH
R226 c0 b8682 m144649.0 rH
R227 c0 b8160 m135967.0 rJ
R228 c0 b8898 m148207.0 rH
R229 c0 b7830 m130411.0 rB
R230 c0 b7356 m122581.0 rL
R231 c0 b6918 m115225.0 rW
R232 c0 b7332 m122143.0 rH
R233 c0 b6894 m114811.0 rL
R234 c0 b6480 m107917.0 rB
R235 c0 b6090 m101437.0 rS
R236 c0 b5904 m98392.0 rW
R237 c0 b6612 m110200.0 rL
R238 c0 b6216 m103588.0 rW
R239 c0 b6594 m109804.0 rW
R240 c0 b6984 m116398.0 rH
R241 c0 b6570 m109414.0 rH
R242 c0 b6174 m102844.0 rB
R243 c0 b5802 m96670.0 rW
R244 c0 b6150 m102472.0 rU
R245 c0 b6888 m114772.0 rL
R246 c0 b6474 m107884.0 rL
R247 c0 b6090 m101410.0 rJ
R248 c0 b6636 m110545.0 rU
R249 c0 b7032 m117181.0 rL
R250 c0 b6612 m110149.0 rB
R251 c0 b6216 m103537.0 rH
R252 c0 b5844 m97321.0 rL
R253 c0 b5490 m91477.0 rU
R254 c0 b5820 m96967.0 rU
R255 c0 b6168 m102787.0 rB
R256 c0 b5802 m96619.0 rL
R257 c0 b5454 m90817.0 rU
R258 c0 b5778 m96271.0 rU
R259 c0 b6126 m102049.0 rS
R260 c0 b5940 m98986.0 rL
R261 c0 b5586 m93046.0 rL
R262 c0 b5250 m87460.0 rU
R263 c0 b5568 m92710.0 rD
R264 c0 b5568 m92710.0 rS
R265 c0 b5400 m89926.0 rU
R266 c0 b5724 m95326.0 rS
R267 c0 b5550 m92464.0 rB
R268 c0 b5220 m86914.0 rL
R269 c0 b4902 m81694.0 rW
R270 c0 b5196 m86596.0 rU
R271 c0 b5508 m91792.0 rU
R272 c0 b5838 m97300.0 rL
R273 c0 b5490 m91462.0 rD
R274 c0 b5490 m91462.0 rL
R275 c0 b5160 m85972.0 rH
R276 c0 b4854 m80812.0 rB
R277 c0 b4560 m75958.0 rU
R278 c0 b4836 m80518.0 rB
R279 c0 b4542 m75682.0 rU
R280 c0 b4818 m80224.0 rU
R281 c0 b5106 m85042.0 rU
R282 c0 b5412 m90148.0 rW
R283 c0 b5736 m95560.0 rL
R284 c0 b5394 m89824.0 rH
R285 c0 b5070 m84430.0 rB
R286 c0 b4764 m79360.0 rU
R287 c0 b5052 m84124.0 rW
R288 c0 b5352 m89176.0 rU
R289 c0 b5676 m94528.0 rU
R290 c0 b6354 m105880.0 rD
R291 c0 b6354 m105880.0 rH
R292 c0 b5976 m99526.0 rL
R293 c0 b5616 m93550.0 rU
R294 c0 b5952 m99166.0 rW
R295 c0 b6312 m105118.0 rS
R296 c0 b6120 m101962.0 rL
R297 c0 b5754 m95842.0 rH
R298 c0 b5406 m90088.0 rH
R299 c0 b5082 m84682.0 rB
R300 c0 b4776 m79600.0 rL
R301 c0 b4494 m74824.0 rL
R302 c0 b4224 m70330.0 rH
R303 c0 b3714 m61882.0 rD
R304 c0 b3714 m61882.0 rB
R305 c0 b3492 m58168.0 rD
R306 c0 b3492 m58168.0 rU
R307 c0 b3702 m61660.0 rW
R308 c0 b4146 m69064.0 rB
R309 c0 b3900 m64918.0 rS
R310 c0 b3780 m62968.0 rB
R311 c0 b3552 m59188.0 rD
R312 c0 b3552 m59188.0 rB
R313 c0 b3342 m55636.0 rL
R314 c0 b3138 m52294.0 rU
R315 c0 b3330 m55432.0 rL
R316 c0 b3132 m52102.0 rU
R317 c0 b3318 m55234.0 rL
R318 c0 b3120 m51916.0 rD
R319 c0 b3120 m51916.0 rL
R320 c0 b2928 m48796.0 rB
R321 c0 b2754 m45868.0 rJ
R322 c0 b3000 m49999.0 rD
R323 c0 b3000 m49999.0 rH
R324 c0 b2820 m46999.0 rJ
R325 c0 b3078 m51229.0 rU
R326 c0 b3444 m57385.0 rS
R327 c0 b3342 m55663.0 rW
R328 c0 b3546 m59005.0 rL
R329 c0 b3120 m51913.0 rU
R330 c0 b3306 m55033.0 rB
R331 c0 b3108 m51727.0 rS
R332 c0 b3012 m50173.0 rW
R333 c0 b3192 m53185.0 rL
R334 c0 b2814 m46801.0 rU
R335 c0 b2982 m49615.0 rH
R336 c0 b2802 m46633.0 rW
R337 c0 b2970 m49435.0 rW
R338 c0 b3150 m52405.0 rW
R339 c0 b3336 m55555.0 rB
R340 c0 b3138 m52219.0 rL
R341 c0 b2946 m49081.0 rU
R342 c0 b3126 m52027.0 rL
R343 c0 b2940 m48901.0 rB
R344 c0 b2760 m45961.0 rL
R345 c0 b2430 m40441.0 rU
R346 c0 b2574 m42871.0 rW
R347 c0 b2886 m48019.0 rU
R348 c0 b3060 m50905.0 rS
R349 c0 b2964 m49375.0 rW
R350 c0 b3144 m52339.0 rH
R351 c0 b2952 m49195.0 rL
R352 c0 b2778 m46243.0 rL
R353 c0 b2610 m43465.0 rW
R354 c0 b2766 m46075.0 rL
R355 c0 b2436 m40543.0 rL
R356 c0 b2142 m35671.0 rU
R357 c0 b2274 m37813.0 rS
R358 c0 b2202 m36676.0 rD
R359 c0 b2202 m36676.0 rH
R360 c0 b2070 m34474.0 rL
R361 c0 b1950 m32404.0 rL
R362 c0 b1830 m30454.0 rW
R363 c0 b1938 m32284.0 rW
R364 c0 b2058 m34222.0 rL
R365 c0 b1932 m32164.0 rL
R366 c0 b1818 m30232.0 rW
R367 c0 b1926 m32050.0 rH
R368 c0 b1812 m30124.0 rW
R369 c0 b1920 m31936.0 rL
R370 c0 b1806 m30016.0 rW
R371 c0 b1914 m31822.0 rH
R372 c0 b1800 m29908.0 rB
R373 c0 b1692 m28108.0 rU
R374 c0 b1788 m29800.0 rD
R375 c0 b1788 m29800.0 rU
R376 c0 b1896 m31588.0 rB
R377 c0 b1782 m29692.0 rJ
R378 c0 b1944 m32365.0 rH
R379 c0 b1710 m28477.0 rU
R380 c0 b1812 m30187.0 rB
R381 c0 b1704 m28375.0 rW
R382 c0 b1806 m30079.0 rD
R383 c0 b1806 m30079.0 rU
R384 c0 b1914 m31885.0 rD
R385 c0 b1914 m31885.0 rW
R386 c0 b2028 m33799.0 rW
R387 c0 b2154 m35827.0 rU
R388 c0 b2412 m40135.0 rW
R389 c0 b2556 m42547.0 rL
R390 c0 b2250 m37435.0 rL
R391 c0 b2112 m35185.0 rL
R392 c0 b1986 m33073.0 rB
R393 c0 b1866 m31087.0 rL
R394 c0 b1758 m29221.0 rU
R395 c0 b1968 m32737.0 rL
R396 c0 b1848 m30769.0 rL
R397 c0 b1626 m27073.0 rU
R398 c0 b1722 m28699.0 rU
R399 c0 b1830 m30421.0 rD
R400 c0 b1830 m30421.0 rL
R401 c0 b1716 m28591.0 rS
R402 c0 b1668 m27733.0 rW
R403 c0 b1770 m29401.0 rH
R404 c0 b1662 m27631.0 rS
R405 c0 b1608 m26800.0 rL
R406 c0 b1512 m25192.0 rU
R407 c0 b1698 m28216.0 rH
R408 c0 b1596 m26518.0 rL
R409 c0 b1500 m24922.0 rL
R410 c0 b1410 m23422.0 rJ
R411 c0 b1536 m25537.0 rU
R412 c0 b1626 m27073.0 rW
R413 c0 b1722 m28699.0 rS
R414 c0 b1674 m27838.0 rJ
R415 c0 b1824 m30349.0 rU
R416 c0 b1932 m32173.0 rU
R417 c0 b2052 m34105.0 rJ
R418 c0 b2232 m37183.0 rL
R419 c0 b2100 m34951.0 rL
R420 c0 b1974 m32851.0 rU
R421 c0 b2094 m34825.0 rB
R422 c0 b1968 m32731.0 rB
R423 c0 b1848 m30763.0 rB
R424 c0 b1740 m28915.0 rS
R425 c0 b1686 m28045.0 rD
R426 c0 b1686 m28045.0 rS
R427 c0 b1638 m27202.0 rJ
R428 c0 b1782 m29659.0 rL
R429 c0 b1566 m26095.0 rW
R430 c0 b1662 m27661.0 rU
R431 c0 b1764 m29323.0 rW
R432 c0 b1866 m31087.0 rH
R433 c0 b1758 m29221.0 rH
R434 c0 b1650 m27463.0 rL
R435 c0 b1554 m25813.0 rW
R436 c0 b1740 m28921.0 rU
R437 c0 b1842 m30661.0 rL
R438 c0 b1734 m28819.0 rL
R439 c0 b1524 m25351.0 rL
R440 c0 b1434 m23827.0 rD
R441 c0 b1434 m23827.0 rU
R442 c0 b1518 m25261.0 rW
R443 c0 b1608 m26779.0 rD
R444 c0 b1608 m26779.0 rL
R445 c0 b1512 m25171.0 rL
R446 c0 b1422 m23659.0 rB
R447 c0 b1338 m22237.0 rH
R448 c0 b1254 m20899.0 rU
R449 c0 b1332 m22153.0 rW
R450 c0 b1410 m23485.0 rU
R451 c0 b1584 m26305.0 rL
R452 c0 b1488 m24721.0 rW
R453 c0 b1578 m26209.0 rH
R454 c0 b1482 m24631.0 rL
R455 c0 b1392 m23149.0 rS
R456 c0 b1350 m22453.0 rL
R457 c0 b1272 m21103.0 rL
R458 c0 b1194 m19831.0 rB
R459 c0 b1122 m18637.0 rW
R460 c0 b1188 m19759.0 rS
R461 c0 b1152 m19165.0 rU
R462 c0 b1224 m20317.0 rU
R463 c0 b1368 m22765.0 rS
R464 c0 b1326 m22081.0 rB
R465 c0 b1248 m20755.0 rL
R466 c0 b1176 m19507.0 rS
R467 c0 b1140 m18919.0 rL
R468 c0 b1068 m17779.0 rU
R469 c0 b1200 m19915.0 rW
R470 c0 b1344 m22315.0 rD
R471 c0 b1344 m22315.0 rH
R472 c0 b1260 m20971.0 rJ
R473 c0 b1374 m22861.0 rD
R474 c0 b1374 m22861.0 rL
R475 c0 b1290 m21487.0 rL
R476 c0 b1212 m20197.0 rU
R477 c0 b1362 m22621.0 rL
R478 c0 b1278 m21259.0 rW
R479 c0 b1356 m22537.0 rU
R480 c0 b1434 m23893.0 rU
R481 c0 b1608 m26761.0 rL
R482 c0 b1512 m25153.0 rL
R483 c0 b1422 m23641.0 rL
R484 c0 b1338 m22219.0 rL
R485 c0 b1254 m20881.0 rJ
R486 c0 b1368 m22762.0 rB
R487 c0 b1284 m21394.0 rL
R488 c0 b1212 m20110.0 rL
R489 c0 b1062 m17686.0 rW
R490 c0 b1194 m19810.0 rL
R491 c0 b1122 m18616.0 rH
R492 c0 b1050 m17494.0 rB
R493 c0 b990 m16444.0 rB
R494 c0 b930 m15454.0 rL
R495 c0 b816 m13594.0 rD
R496 c0 b816 m13594.0 rU
R497 c0 b918 m15226.0 rL
R498 c0 b864 m14308.0 rL
R499 c0 b810 m13444.0 rU
R500 c0 b858 m14254.0 rH
R501 c0 b804 m13396.0 rL
R502 c0 b756 m12592.0 rD
R503 c0 b756 m12592.0 rW
R504 c0 b804 m13348.0 rU
R505 c0 b852 m14152.0 rW
R506 c0 b906 m15004.0 rB
R507 c0 b846 m14098.0 rB
R508 c0 b798 m13252.0 rW
R509 c0 b846 m14050.0 rS
R510 c0 b822 m13627.0 rL
R511 c0 b774 m12805.0 rU
R512 c0 b816 m13579.0 rL
R513 c0 b768 m12763.0 rU
R514 c0 b816 m13531.0 rJ
R515 c0 b888 m14755.0 rW
R516 c0 b942 m15643.0 rL
R517 c0 b888 m14701.0 rU
R518 c0 b936 m15589.0 rL
R519 c0 b882 m14653.0 rU
R520 c0 b990 m16417.0 rJ
R521 c0 b1080 m17902.0 rS
R522 c0 b1044 m17362.0 rJ
R523 c0 b1140 m18928.0 rB
R524 c0 b1068 m17788.0 rU
R525 c0 b1134 m18856.0 rU
R526 c0 b1200 m19990.0 rW
R527 c0 b1272 m21190.0 rJ
R528 c0 b1386 m23098.0 rW
R529 c0 b1470 m24484.0 rU
R530 c0 b1560 m25954.0 rL
R531 c0 b1464 m24394.0 rL
R532 c0 b1380 m22930.0 rW
R533 c0 b1464 m24310.0 rS
R534 c0 b1416 m23578.0 rL
R535 c0 b1332 m22162.0 rH
R536 c0 b1254 m20830.0 rW
R537 c0 b1326 m22084.0 rL
R538 c0 b1170 m19432.0 rS
R539 c0 b1134 m18847.0 rW
R540 c0 b1200 m19981.0 rW
R541 c0 b1272 m21181.0 rH
R542 c0 b1200 m19909.0 rW
R543 c0 b1344 m22309.0 rU
R544 c0 b1422 m23653.0 rU
R545 c0 b1506 m25075.0 rL
R546 c0 b1416 m23569.0 rU
R547 c0 b1500 m24985.0 rH
R548 c0 b1410 m23485.0 rW
R549 c0 b1494 m24895.0 rB
R550 c0 b1410 m23401.0 rW
R551 c0 b1494 m24811.0 rU
R552 c0 b1584 m26305.0 rL
R553 c0 b1488 m24721.0 rU
R554 c0 b1578 m26209.0 rB
R555 c0 b1482 m24631.0 rJ
R556 c0 b1614 m26854.0 rU
R557 c0 b1806 m30082.0 rB
R558 c0 b1698 m28276.0 rJ
R559 c0 b1854 m30823.0 rU
R560 c0 b1962 m32677.0 rW
R561 c0 b2082 m34639.0 rL
R562 c0 b1830 m30475.0 rU
R563 c0 b1944 m32305.0 rL
R564 c0 b1824 m30361.0 rU
R565 c0 b2046 m34009.0 rW
R566 c0 b2166 m36055.0 rS
R567 c0 b2100 m34972.0 rS
R568 c0 b2040 m33922.0 rJ
R569 c0 b2220 m36982.0 rB
R570 c0 b2088 m34762.0 rH
R571 c0 b1962 m32674.0 rL
R572 c0 b1728 m28750.0 rW
R573 c0 b1830 m30478.0 rS
R574 c0 b1776 m29563.0 rH
R575 c0 b1668 m27787.0 rL
R576 c0 b1572 m26119.0 rW
R577 c0 b1662 m27691.0 rL
R578 c0 b1464 m24367.0 rU
R579 c0 b1554 m25831.0 rU
R580 c0 b1740 m28939.0 rB
R581 c0 b1632 m27199.0 rU
R582 c0 b1830 m30463.0 rW
R583 c0 b1938 m32293.0 rH
R584 c0 b1824 m30355.0 rL
R585 c0 b1716 m28531.0 rL
R586 c0 b1506 m25099.0 rU
R587 c0 b1602 m26605.0 rH
R588 c0 b1506 m25003.0 rW
R589 c0 b1596 m26509.0 rW
R590 c0 b1692 m28105.0 rW
R591 c0 b1788 m29797.0 rL
R592 c0 b1686 m28009.0 rS
R593 c0 b1632 m27166.0 rW
R594 c0 b1728 m28798.0 rB
R595 c0 b1626 m27070.0 rD
R596 c0 b1626 m27070.0 rW
R597 c0 b1722 m28696.0 rJ
R598 c0 b1878 m31279.0 rU
R599 c0 b1992 m33157.0 rB
R600 c0 b1872 m31165.0 rL
R601 c0 b1758 m29293.0 rW
R602 c0 b1974 m32809.0 rH
R603 c0 b1854 m30835.0 rH
R604 c0 b1740 m28981.0 rU
R605 c0 b1848 m30721.0 rL
R606 c0 b1734 m28873.0 rU
R607 c0 b1842 m30607.0 rS
R608 c0 b1782 m29686.0 rL
R609 c0 b1680 m27904.0 rB
R610 c0 b1578 m26224.0 rU
R611 c0 b1674 m27802.0 rW
R612 c0 b1872 m31150.0 rW
R613 c0 b1986 m33022.0 rB
R614 c0 b1866 m31036.0 rS
R615 c0 b1812 m30103.0 rL
R616 c0 b1698 m28291.0 rL
R617 c0 b1596 m26593.0 rL
R618 c0 b1500 m24997.0 rS
R619 c0 b1458 m24247.0 rU
R620 c0 b1632 m27163.0 rB
R621 c0 b1536 m25531.0 rB
R622 c0 b1440 m23995.0 rL
R623 c0 b1272 m21115.0 rD
R624 c0 b1272 m21115.0 rW
R625 c0 b1422 m23659.0 rL
R626 c0 b1338 m22237.0 rL
R627 c0 b1254 m20899.0 rD
R628 c0 b1254 m20899.0 rW
R629 c0 b1332 m22153.0 rU
R630 c0 b1410 m23485.0 rS
R631 c0 b1368 m22780.0 rW
R632 c0 b1536 m25516.0 rL
R633 c0 b1440 m23980.0 rU
R634 c0 b1530 m25420.0 rH
R635 c0 b1434 m23890.0 rL
R636 c0 b1350 m22456.0 rS
R637 c0 b1308 m21781.0 rD
R638 c0 b1308 m21781.0 rU
R639 c0 b1464 m24397.0 rW
R640 c0 b1554 m25861.0 rS
R641 c0 b1506 m25084.0 rW
R642 c0 b1596 m26590.0 rU
R643 c0 b1692 m28186.0 rB
R644 c0 b1590 m26494.0 rJ
R645 c0 b1734 m28879.0 rW
R646 c0 b1842 m30613.0 rU
R647 c0 b1950 m32455.0 rU
R648 c0 b2070 m34405.0 rS
R649 c0 b2004 m33370.0 rD
R650 c0 b2004 m33370.0 rU
R651 c0 b2124 m35374.0 rB
R652 c0 b1998 m33250.0 rU
R653 c0 b2118 m35248.0 rW
R654 c0 b2244 m37366.0 rH
R655 c0 b2112 m35122.0 rW
R656 c0 b2238 m37234.0 rL
R657 c0 b1968 m32758.0 rU
R658 c0 b2202 m36694.0 rU
R659 c0 b2334 m38896.0 rL
R660 c0 b2196 m36562.0 rL
R661 c0 b2064 m34366.0 rU
R662 c0 b2190 m36430.0 rU
R663 c0 b2322 m38620.0 rU
R664 c0 b2460 m40942.0 rL
R665 c0 b2310 m38482.0 rU
R666 c0 b2448 m40792.0 rL
R667 c0 b2304 m38344.0 rU
R668 c0 b2442 m40648.0 rL
R669 c0 b2298 m38206.0 rL
R670 c0 b2022 m33610.0 rS
R671 c0 b1956 m32599.0 rU
R672 c0 b2076 m34555.0 rS
R673 c0 b2016 m33517.0 rU
R674 c0 b2136 m35533.0 rD
R675 c0 b2136 m35533.0 rL
R676 c0 b2004 m33397.0 rW
R677 c0 b2250 m37405.0 rS
R678 c0 b2178 m36280.0 rB
R679 c0 b2052 m34102.0 rH
R680 c0 b1926 m32050.0 rW
R681 c0 b2040 m33976.0 rL
R682 c0 b1920 m31936.0 rL
R683 c0 b1806 m30016.0 rJ
R684 c0 b1968 m32725.0 rW
R685 c0 b2202 m36661.0 rU
R686 c0 b2334 m38863.0 rD
R687 c0 b2334 m38863.0 rW
R688 c0 b2472 m41197.0 rS
R689 c0 b2400 m39961.0 rU
R690 c0 b2544 m42361.0 rD
R691 c0 b2544 m42361.0 rD
R692 c0 b2544 m42361.0 rL
R693 c0 b2394 m39817.0 rW
R694 c0 b2682 m44605.0 rW
R695 c0 b2838 m47287.0 rU
R696 c0 b3012 m50125.0 rS
R697 c0 b2922 m48619.0 rS
R698 c0 b2832 m47158.0 rS
R699 c0 b2748 m45742.0 rW
R700 c0 b2910 m48490.0 rL
R701 c0 b2736 m45580.0 rU
R702 c0 b2904 m48316.0 rJ
R703 c0 b3162 m52672.0 rW
R704 c0 b3540 m58996.0 rU
R705 c0 b3756 m62536.0 rU
R706 c0 b4206 m70048.0 rL
R707 c0 b3702 m61636.0 rH
R708 c0 b3480 m57934.0 rU
R709 c0 b3690 m61414.0 rU
R710 c0 b3912 m65104.0 rH
R711 c0 b3672 m61192.0 rU
R712 c0 b3894 m64864.0 rL
R713 c0 b3660 m60970.0 rD
R714 c0 b3660 m60970.0 rH
R715 c0 b3444 m57310.0 rH
R716 c0 b3030 m50422.0 rU
R717 c0 b3210 m53452.0 rW
R718 c0 b3402 m56662.0 rW
R719 c0 b3606 m60064.0 rU
R720 c0 b3822 m63670.0 rU
R721 c0 b4284 m71314.0 rL
R722 c0 b4026 m67030.0 rU
R723 c0 b4266 m71056.0 rL
R724 c0 b4008 m66790.0 rL
R725 c0 b3768 m62782.0 rL
R726 c0 b3318 m55246.0 rL
R727 c0 b3120 m51928.0 rW
R728 c0 b3306 m55048.0 rU
R729 c0 b3504 m58354.0 rH
R730 c0 b3084 m51346.0 rB
R731 c0 b2898 m48262.0 rS
R732 c0 b2814 m46813.0 rU
