============ BLACKJACK AI LOG ============
R80 c0 b3336 m55591.0 rD
R81 c0 b3336 m55591.0 rW
R82 c0 b3540 m58927.0 rL
R83 c0 b3114 m51847.0 rL
R84 c0 b2928 m48733.0 rB
R85 c0 b2754 m45805.0 rJ
R86 c0 b3000 m49936.0 rH
R87 c0 b2820 m46936.0 rL
R88 c0 b2652 m44116.0 rB
R89 c0 b2490 m41464.0 rJ
R90 c0 b2712 m45199.0 rB
R91 c0 b2550 m42487.0 rS
R92 c0 b2478 m41212.0 rB
R93 c0 b2328 m38734.0 rL
R94 c0 b2190 m36406.0 rW
R95 c0 b2316 m38596.0 rJ
R96 c0 b2526 m42070.0 rB
R97 c0 b2376 m39544.0 rJ
R98 c0 b2592 m43108.0 rU
R99 c0 b2742 m45700.0 rD
R100 c0 b2742 m45700.0 rL
R101 c0 b2580 m42958.0 rU
R102 c0 b2736 m45538.0 rD
R103 c0 b2736 m45538.0 rW
R104 c0 b2898 m48274.0 rS
R105 c0 b2814 m46825.0 rB
R106 c0 b2646 m44011.0 rU
R107 c0 b2802 m46657.0 rW
R108 c0 b2970 m49459.0 rU
R109 c0 b3150 m52429.0 rB
R110 c0 b2958 m49279.0 rL
R111 c0 b2784 m46321.0 rU
R112 c0 b2952 m49105.0 rL
R113 c0 b2598 m43201.0 rL
R114 c0 b2442 m40603.0 rW
R115 c0 b2586 m43045.0 rU
R116 c0 b2742 m45631.0 rW
R117 c0 b2904 m48373.0 rU
R118 c0 b3078 m51277.0 rU
R119 c0 b3264 m54355.0 rU
R120 c0 b3462 m57619.0 rU
R121 c0 b3666 m61081.0 rL
R122 c0 b3228 m53749.0 rB
R123 c0 b3036 m50521.0 rW
R124 c0 b3216 m53557.0 rW
R125 c0 b3600 m59989.0 rB
R126 c0 b3384 m56389.0 rH
R127 c0 b3186 m53005.0 rU
R128 c0 b3372 m56191.0 rW
R129 c0 b3576 m59563.0 rH
R130 c0 b3360 m55987.0 rU
R131 c0 b3564 m59347.0 rH
R132 c0 b3348 m55783.0 rL
R133 c0 b3150 m52435.0 rB
R134 c0 b2958 m49285.0 rW
R135 c0 b3138 m52243.0 rL
R136 c0 b2952 m49105.0 rW
R137 c0 b3126 m52057.0 rD
R138 c0 b3126 m52057.0 rH
R139 c0 b2940 m48931.0 rU
R140 c0 b3114 m51871.0 rW
R141 c0 b3300 m54985.0 rU
R142 c0 b3696 m61585.0 rL
R143 c0 b3474 m57889.0 rB
R144 c0 b3270 m54415.0 rL
R145 c0 b3072 m51145.0 rH
R146 c0 b2886 m48073.0 rL
R147 c0 b2712 m45187.0 rU
R148 c0 b3042 m50611.0 rW
R149 c0 b3222 m53653.0 rW
R150 c0 b3414 m56875.0 rW
R151 c0 b3618 m60289.0 rW
R152 c0 b3840 m63907.0 rL
R153 c0 b3606 m60067.0 rB
R154 c0 b3390 m56461.0 rH
R155 c0 b3186 m53071.0 rL
R156 c0 b2994 m49885.0 rW
R157 c0 b3174 m52879.0 rL
R158 c0 b2988 m49705.0 rW
R159 c0 b3342 m55681.0 rH
R160 c0 b3144 m52339.0 rH
R161 c0 b2952 m49195.0 rW
R162 c0 b3132 m52147.0 rL
R163 c0 b2946 m49015.0 rU
R164 c0 b3120 m51961.0 rH
R165 c0 b2934 m48841.0 rU
R166 c0 b3108 m51775.0 rU
R167 c0 b3294 m54883.0 rL
R168 c0 b3096 m51589.0 rD
R169 c0 b3096 m51589.0 rU
R170 c0 b3282 m54685.0 rU
R171 c0 b3480 m57967.0 rL
R172 c0 b3270 m54487.0 rB
R173 c0 b3078 m51217.0 rU
R174 c0 b3258 m54295.0 rJ
R175 c0 b3552 m59182.0 rU
R176 c0 b3768 m62734.0 rH
R177 c0 b3540 m58966.0 rJ
R178 c0 b3858 m64276.0 rL
R179 c0 b3630 m60418.0 rL
R180 c0 b3408 m56788.0 rW
R181 c0 b3612 m60196.0 rW
R182 c0 b3834 m63808.0 rS
R183 c0 b3714 m61891.0 rU
R184 c0 b4164 m69319.0 rU
R185 c0 b4662 m77647.0 rW
R186 c0 b5220 m86971.0 rB
R187 c0 b4908 m81751.0 rW
R188 c0 b5202 m86659.0 rU
R189 c0 b5514 m91861.0 rL
R190 c0 b5184 m86347.0 rL
R191 c0 b4872 m81163.0 rB
R192 c0 b4578 m76291.0 rW
R193 c0 b4854 m80869.0 rL
R194 c0 b4566 m76015.0 rL
R195 c0 b4014 m66883.0 rS
R196 c0 b3894 m64876.0 rD
R197 c0 b3894 m64876.0 rS
R198 c0 b3780 m62929.0 rL
R199 c0 b3552 m59149.0 rB
R200 c0 b3336 m55597.0 rD
R201 c0 b3336 m55597.0 rW
R202 c0 b3540 m58933.0 rW
R203 c0 b3750 m62473.0 rU
R204 c0 b3978 m66223.0 rH
R205 c0 b3498 m58267.0 rL
R206 c0 b3288 m54769.0 rL
R207 c0 b3090 m51481.0 rB
R208 c0 b2904 m48391.0 rS
R209 c0 b2820 m46939.0 rW
R210 c0 b3156 m52579.0 rW
R211 c0 b3534 m58891.0 rW
R212 c0 b3960 m65959.0 rD
R213 c0 b3960 m65959.0 rS
R214 c0 b3840 m63979.0 rL
R215 c0 b3612 m60139.0 rL
R216 c0 b3396 m56527.0 rU
R217 c0 b3600 m59923.0 rW
R218 c0 b3816 m63523.0 rL
R219 c0 b3588 m59707.0 rU
R220 c0 b3798 m63295.0 rB
R221 c0 b3570 m59497.0 rH
R222 c0 b3360 m55927.0 rD
R223 c0 b3360 m55927.0 rD
R224 c0 b3360 m55927.0 rU
R225 c0 b3558 m59287.0 rW
R226 c0 b3774 m62845.0 rB
R227 c0 b3546 m59071.0 rL
R228 c0 b3336 m55525.0 rS
R229 c0 b3234 m53857.0 rL
R230 c0 b3042 m50623.0 rH
R231 c0 b2856 m47581.0 rW
R232 c0 b3030 m50437.0 rW
R233 c0 b3210 m53467.0 rU
R234 c0 b3402 m56677.0 rW
R235 c0 b3810 m63481.0 rB
R236 c0 b3582 m59671.0 rU
R237 c0 b3798 m63253.0 rD
R238 c0 b3798 m63253.0 rL
R239 c0 b3570 m59455.0 rU
R240 c0 b3786 m63025.0 rW
R241 c0 b4236 m70597.0 rB
R242 c0 b3984 m66361.0 rB
R243 c0 b3744 m62377.0 rL
R244 c0 b3522 m58633.0 rS
R245 c0 b3414 m56872.0 rW
R246 c0 b3618 m60286.0 rU
R247 c0 b3840 m63904.0 rW
R248 c0 b4068 m67744.0 rL
R249 c0 b3822 m63676.0 rL
R250 c0 b3594 m59854.0 rD
R251 c0 b3594 m59854.0 rL
R252 c0 b3162 m52666.0 rH
R253 c0 b2976 m49504.0 rD
R254 c0 b2976 m49504.0 rW
R255 c0 b3150 m52480.0 rH
R256 c0 b2964 m49330.0 rL
R257 c0 b2784 m46366.0 rH
R258 c0 b2616 m43582.0 rW
R259 c0 b2772 m46198.0 rL
R260 c0 b2610 m43426.0 rU
R261 c0 b2766 m46036.0 rL
R262 c0 b2598 m43270.0 rU
R263 c0 b2754 m45868.0 rB
R264 c0 b2592 m43114.0 rL
R265 c0 b2436 m40522.0 rL
R266 c0 b2286 m38086.0 rB
R267 c0 b2148 m35800.0 rU
R268 c0 b2280 m37948.0 rS
R269 c0 b2214 m36808.0 rU
R270 c0 b2346 m39022.0 rW
R271 c0 b2484 m41368.0 rL
R272 c0 b2334 m38884.0 rW
R273 c0 b2478 m41218.0 rU
R274 c0 b2622 m43696.0 rH
R275 c0 b2466 m41074.0 rB
R276 c0 b2322 m38608.0 rB
R277 c0 b2178 m36286.0 rW
R278 c0 b2310 m38464.0 rS
R279 c0 b2244 m37309.0 rL
R280 c0 b2106 m35065.0 rW
R281 c0 b2358 m39277.0 rU
R282 c0 b2502 m41635.0 rS
R283 c0 b2424 m40384.0 rB
R284 c0 b2280 m37960.0 rD
R285 c0 b2280 m37960.0 rU
R286 c0 b2418 m40240.0 rL
R287 c0 b2274 m37822.0 rL
R288 c0 b2136 m35548.0 rU
R289 c0 b2262 m37684.0 rW
R290 c0 b2400 m39946.0 rH
R291 c0 b2256 m37546.0 rU
R292 c0 b2526 m42058.0 rB
R293 c0 b2376 m39532.0 rL
R294 c0 b2232 m37156.0 rD
R295 c0 b2232 m37156.0 rU
R296 c0 b2364 m39388.0 rB
R297 c0 b2226 m37024.0 rL
R298 c0 b2088 m34798.0 rL
R299 c0 b1968 m32710.0 rJ
R300 c0 b2142 m35662.0 rW
R301 c0 b2274 m37804.0 rW
R302 c0 b2406 m40078.0 rH
R303 c0 b2262 m37672.0 rH
R304 c0 b1992 m33148.0 rU
R305 c0 b2232 m37132.0 rU
R306 c0 b2364 m39364.0 rS
R307 c0 b2292 m38182.0 rB
R308 c0 b2154 m35890.0 rW
R309 c0 b2286 m38044.0 rW
R310 c0 b2424 m40330.0 rB
R311 c0 b2280 m37906.0 rL
R312 c0 b2142 m35626.0 rL
R313 c0 b2010 m33484.0 rU
R314 c0 b2130 m35494.0 rU
R315 c0 b2262 m37624.0 rL
R316 c0 b2124 m35362.0 rH
R317 c0 b1998 m33238.0 rW
R318 c0 b2118 m35236.0 rU
R319 c0 b2244 m37354.0 rL
R320 c0 b2112 m35110.0 rW
R321 c0 b2238 m37222.0 rU
R322 c0 b2370 m39460.0 rW
R323 c0 b2514 m41830.0 rU
R324 c0 b2664 m44344.0 rU
R325 c0 b2826 m47008.0 rH
R326 c0 b2652 m44182.0 rB
R327 c0 b2496 m41530.0 rL
R328 c0 b2346 m39034.0 rS
R329 c0 b2274 m37861.0 rW
R330 c0 b2412 m40135.0 rW
R331 c0 b2556 m42547.0 rL
R332 c0 b2400 m39991.0 rS
R333 c0 b2328 m38791.0 rB
R334 c0 b2190 m36463.0 rL
R335 c0 b2058 m34273.0 rL
R336 c0 b1938 m32215.0 rL
R337 c0 b1818 m30277.0 rU
R338 c0 b1926 m32095.0 rL
R339 c0 b1812 m30169.0 rL
R340 c0 b1704 m28357.0 rU
R341 c0 b1806 m30061.0 rS
R342 c0 b1752 m29158.0 rU
R343 c0 b1860 m30910.0 rL
R344 c0 b1746 m29050.0 rW
R345 c0 b1848 m30796.0 rU
R346 c0 b1962 m32644.0 rJ
R347 c0 b2136 m35587.0 rL
R348 c0 b1884 m31315.0 rD
R349 c0 b1884 m31315.0 rW
R350 c0 b1992 m33199.0 rW
R351 c0 b2112 m35191.0 rU
R352 c0 b2244 m37303.0 rL
R353 c0 b2106 m35059.0 rS
R354 c0 b2046 m34006.0 rU
R355 c0 b2166 m36052.0 rB
R356 c0 b2034 m33886.0 rL
R357 c0 b1794 m29818.0 rL
R358 c0 b1686 m28024.0 rD
R359 c0 b1686 m28024.0 rH
R360 c0 b1584 m26338.0 rS
R361 c0 b1536 m25546.0 rW
R362 c0 b1626 m27082.0 rB
R363 c0 b1530 m25456.0 rW
R364 c0 b1620 m26986.0 rL
R365 c0 b1524 m25366.0 rH
R366 c0 b1434 m23842.0 rL
R367 c0 b1260 m20974.0 rB
R368 c0 b1188 m19714.0 rW
R369 c0 b1260 m20902.0 rU
R370 c0 b1332 m22162.0 rL
R371 c0 b1254 m20830.0 rL
R372 c0 b1176 m19576.0 rW
R373 c0 b1248 m20752.0 rU
R374 c0 b1320 m22000.0 rW
R375 c0 b1404 m23320.0 rW
R376 c0 b1488 m24724.0 rW
R377 c0 b1662 m27700.0 rW
R378 c0 b1764 m29362.0 rW
R379 c0 b1872 m31126.0 rL
R380 c0 b1758 m29254.0 rJ
R381 c0 b1914 m31891.0 rW
R382 c0 b2034 m33805.0 rH
R383 c0 b1908 m31771.0 rS
R384 c0 b1854 m30817.0 rW
R385 c0 b1962 m32671.0 rL
R386 c0 b1728 m28747.0 rL
R387 c0 b1626 m27019.0 rJ
R388 c0 b1770 m29458.0 rJ
R389 c0 b1932 m32113.0 rL
R390 c0 b1812 m30181.0 rU
R391 c0 b1920 m31993.0 rL
R392 c0 b1806 m30073.0 rW
R393 c0 b1914 m31879.0 rB
R394 c0 b1800 m29965.0 rW
R395 c0 b1908 m31765.0 rS
R396 c0 b1854 m30811.0 rH
R397 c0 b1740 m28957.0 rL
R398 c0 b1638 m27217.0 rB
R399 c0 b1536 m25579.0 rW
R400 c0 b1632 m27115.0 rL
R401 c0 b1530 m25483.0 rL
R402 c0 b1440 m23953.0 rL
R403 c0 b1356 m22513.0 rW
R404 c0 b1434 m23869.0 rW
R405 c0 b1608 m26737.0 rU
R406 c0 b1704 m28345.0 rW
R407 c0 b1806 m30049.0 rB
R408 c0 b1698 m28243.0 rL
R409 c0 b1596 m26545.0 rB
R410 c0 b1500 m24949.0 rL
R411 c0 b1410 m23449.0 rH
R412 c0 b1326 m22039.0 rB
R413 c0 b1248 m20713.0 rW
R414 c0 b1320 m21961.0 rW
R415 c0 b1482 m24601.0 rD
R416 c0 b1482 m24601.0 rL
R417 c0 b1392 m23119.0 rD
R418 c0 b1392 m23119.0 rU
R419 c0 b1476 m24511.0 rW
R420 c0 b1560 m25987.0 rL
R421 c0 b1470 m24427.0 rU
R422 c0 b1554 m25897.0 rD
R423 c0 b1554 m25897.0 rW
R424 c0 b1650 m27451.0 rU
R425 c0 b1752 m29101.0 rD
R426 c0 b1752 m29101.0 rJ
R427 c0 b1908 m31729.0 rU
R428 c0 b2022 m33637.0 rW
R429 c0 b2142 m35659.0 rB
R430 c0 b2016 m33517.0 rL
R431 c0 b1896 m31501.0 rW
R432 c0 b2004 m33397.0 rB
R433 c0 b1884 m31393.0 rU
R434 c0 b1998 m33277.0 rL
R435 c0 b1878 m31279.0 rU
R436 c0 b1992 m33157.0 rL
R437 c0 b1872 m31165.0 rS
R438 c0 b1818 m30229.0 rW
R439 c0 b1926 m32047.0 rU
R440 c0 b2154 m35899.0 rL
R441 c0 b1896 m31591.0 rS
R442 c0 b1842 m30643.0 rL
R443 c0 b1734 m28801.0 rL
R444 c0 b1626 m27067.0 rL
R445 c0 b1530 m25441.0 rD
R446 c0 b1530 m25441.0 rU
R447 c0 b1620 m26971.0 rW
R448 c0 b1716 m28591.0 rL
R449 c0 b1614 m26875.0 rJ
R450 c0 b1758 m29296.0 rW
R451 c0 b1866 m31054.0 rU
R452 c0 b1980 m32920.0 rU
R453 c0 b2094 m34900.0 rW
R454 c0 b2220 m36994.0 rL
R455 c0 b2088 m34774.0 rW
R456 c0 b2214 m36862.0 rL
R457 c0 b2082 m34648.0 rL
R458 c0 b1956 m32566.0 rW
R459 c0 b2076 m34522.0 rL
R460 c0 b1824 m30370.0 rU
R461 c0 b1932 m32194.0 rJ
R462 c0 b2106 m35092.0 rL
R463 c0 b1980 m32986.0 rB
R464 c0 b1866 m31006.0 rL
R465 c0 b1752 m29140.0 rW
R466 c0 b1962 m32644.0 rH
R467 c0 b1842 m30682.0 rL
R468 c0 b1734 m28840.0 rU
R469 c0 b1836 m30574.0 rW
R470 c0 b1950 m32410.0 rL
R471 c0 b1830 m30460.0 rW
R472 c0 b1938 m32290.0 rW
R473 c0 b2058 m34228.0 rU
R474 c0 b2178 m36286.0 rJ
R475 c0 b2376 m39553.0 rH
R476 c0 b2232 m37177.0 rL
R477 c0 b2100 m34945.0 rW
R478 c0 b2226 m37045.0 rW
R479 c0 b2358 m39271.0 rD
R480 c0 b2358 m39271.0 rH
R481 c0 b2220 m36913.0 rW
R482 c0 b2352 m39133.0 rL
R483 c0 b2208 m36781.0 rU
R484 c0 b2340 m38989.0 rU
R485 c0 b2484 m41329.0 rH
R486 c0 b2334 m38845.0 rU
R487 c0 b2472 m41179.0 rS
R488 c0 b2400 m39943.0 rL
R489 c0 b2112 m35143.0 rL
R490 c0 b1986 m33031.0 rW
R491 c0 b2106 m35017.0 rD
R492 c0 b2106 m35017.0 rU
R493 c0 b2232 m37123.0 rB
R494 c0 b2094 m34891.0 rS
R495 c0 b2034 m33844.0 rL
R496 c0 b1914 m31810.0 rL
R497 c0 b1794 m29896.0 rD
R498 c0 b1794 m29896.0 rL
R499 c0 b1584 m26308.0 rS
R500 c0 b1536 m25516.0 rU
R501 c0 b1626 m27052.0 rU
R502 c0 b1722 m28678.0 rL
R503 c0 b1620 m26956.0 rL
R504 c0 b1524 m25336.0 rU
R505 c0 b1614 m26860.0 rW
R506 c0 b1806 m30088.0 rD
R507 c0 b1806 m30088.0 rS
R508 c0 b1752 m29185.0 rH
R509 c0 b1650 m27433.0 rW
R510 c0 b1746 m29083.0 rJ
R511 c0 b1908 m31702.0 rL
R512 c0 b1788 m29794.0 rD
R513 c0 b1788 m29794.0 rU
R514 c0 b1896 m31582.0 rL
R515 c0 b1782 m29686.0 rB
R516 c0 b1680 m27904.0 rW
R517 c0 b1776 m29584.0 rU
R518 c0 b1884 m31360.0 rW
R519 c0 b2112 m35128.0 rD
R520 c0 b2112 m35128.0 rH
R521 c0 b1986 m33016.0 rL
R522 c0 b1746 m29044.0 rU
R523 c0 b1848 m30790.0 rL
R524 c0 b1740 m28942.0 rL
R525 c0 b1638 m27202.0 rW
R526 c0 b1734 m28840.0 rB
R527 c0 b1632 m27106.0 rL
R528 c0 b1530 m25474.0 rS
R529 c0 b1488 m24709.0 rW
R530 c0 b1572 m26197.0 rU
R531 c0 b1764 m29341.0 rB
R532 c0 b1656 m27577.0 rD
R533 c0 b1656 m27577.0 rW
R534 c0 b1758 m29233.0 rW
R535 c0 b1860 m30991.0 rU
R536 c0 b2088 m34711.0 rU
R537 c0 b2208 m36799.0 rD
R538 c0 b2208 m36799.0 rS
R539 c0 b2142 m35695.0 rB
R540 c0 b2016 m33553.0 rU
R541 c0 b2136 m35569.0 rB
R542 c0 b2010 m33433.0 rJ
R543 c0 b2190 m36448.0 rU
R544 c0 b2322 m38638.0 rL
R545 c0 b2184 m36316.0 rW
R546 c0 b2310 m38500.0 rJ
R547 c0 b2520 m41965.0 rU
R548 c0 b2670 m44485.0 rU
R549 c0 b2832 m47155.0 rL
R550 c0 b2664 m44323.0 rJ
R551 c0 b2904 m48319.0 rL
R552 c0 b2730 m45415.0 rH
R553 c0 b2562 m42685.0 rW
R554 c0 b2718 m45247.0 rL
R555 c0 b2556 m42529.0 rW
R556 c0 b2706 m45085.0 rU
R557 c0 b3030 m50497.0 rL
R558 c0 b2850 m47467.0 rB
R559 c0 b2682 m44617.0 rL
R560 c0 b2520 m41935.0 rU
R561 c0 b2670 m44455.0 rW
R562 c0 b2988 m49795.0 rJ
R563 c0 b3258 m54277.0 rW
R564 c0 b3456 m57535.0 rH
R565 c0 b3246 m54079.0 rL
R566 c0 b3054 m50833.0 rW
R567 c0 b3234 m53887.0 rU
R568 c0 b3432 m57121.0 rU
R569 c0 b3636 m60553.0 rD
R570 c0 b3636 m60553.0 rL
R571 c0 b3420 m56917.0 rL
R572 c0 b3210 m53497.0 rU
R573 c0 b3408 m56707.0 rU
R574 c0 b3612 m60115.0 rL
R575 c0 b3396 m56503.0 rB
R576 c0 b3192 m53107.0 rU
R577 c0 b3570 m59491.0 rL
R578 c0 b3360 m55921.0 rW
R579 c0 b3558 m59281.0 rS
R580 c0 b3456 m57502.0 rU
R581 c0 b3870 m64414.0 rU
R582 c0 b4098 m68284.0 rU
R583 c0 b4344 m72382.0 rW
R584 c0 b4608 m76726.0 rS
R585 c0 b4470 m74422.0 rB
R586 c0 b4200 m69952.0 rW
R587 c0 b4452 m74152.0 rW
R588 c0 b4722 m78604.0 rB
R589 c0 b4434 m73882.0 rS
R590 c0 b4302 m71665.0 rU
R591 c0 b4560 m75967.0 rW
R592 c0 b4836 m80527.0 rH
R593 c0 b4542 m75691.0 rW
R594 c0 b4818 m80233.0 rS
R595 c0 b4674 m77824.0 rH
R596 c0 b4392 m73150.0 rU
R597 c0 b4656 m77542.0 rW
R598 c0 b4932 m82198.0 rD
R599 c0 b4932 m82198.0 rU
R600 c0 b5232 m87130.0 rB
R601 c0 b4914 m81898.0 rL
R602 c0 b4326 m72070.0 rL
R603 c0 b4068 m67744.0 rU
R604 c0 b4314 m71812.0 rH
R605 c0 b4050 m67498.0 rL
R606 c0 b3810 m63448.0 rU
R607 c0 b4038 m67258.0 rH
R608 c0 b3798 m63220.0 rH
R609 c0 b3570 m59422.0 rW
R610 c0 b3780 m62992.0 rJ
R611 c0 b4122 m68662.0 rW
R612 c0 b4368 m72784.0 rU
R613 c0 b4632 m77152.0 rU
R614 c0 b4908 m81784.0 rB
R615 c0 b4614 m76876.0 rS
R616 c0 b4476 m74569.0 rL
R617 c0 b4206 m70093.0 rL
R618 c0 b3954 m65887.0 rL
R619 c0 b3720 m61933.0 rS
R620 c0 b3606 m60073.0 rW
R621 c0 b3822 m63679.0 rS
R622 c0 b3708 m61768.0 rW
R623 c0 b3930 m65476.0 rL
R624 c0 b3696 m61546.0 rB
R625 c0 b3474 m57850.0 rL
R626 c0 b3060 m50902.0 rS
R627 c0 b2964 m49372.0 rL
R628 c0 b2790 m46408.0 rL
R629 c0 b2622 m43618.0 rL
R630 c0 b2460 m40996.0 rD
R631 c0 b2460 m40996.0 rW
R632 c0 b2610 m43456.0 rU
R633 c0 b2766 m46066.0 rJ
R634 c0 b3018 m50215.0 rU
R635 c0 b3198 m53233.0 rB
R636 c0 b3006 m50035.0 rH
R637 c0 b2646 m44023.0 rW
R638 c0 b2802 m46669.0 rL
R639 c0 b2634 m43867.0 rB
R640 c0 b2478 m41233.0 rW
R641 c0 b2628 m43711.0 rU
R642 c0 b2784 m46339.0 rL
R643 c0 b2616 m43555.0 rU
R644 c0 b2772 m46171.0 rW
R645 c0 b2940 m48943.0 rW
R646 c0 b3114 m51883.0 rU
R647 c0 b3300 m54997.0 rU
R648 c0 b3696 m61597.0 rL
R649 c0 b3480 m57901.0 rL
R650 c0 b3270 m54421.0 rU
R651 c0 b3462 m57691.0 rJ
R652 c0 b3774 m62884.0 rU
R653 c0 b4002 m66658.0 rJ
R654 c0 b4362 m72661.0 rW
R655 c0 b4884 m81385.0 rS
R656 c0 b4740 m78943.0 rL
R657 c0 b4458 m74203.0 rD
R658 c0 b4458 m74203.0 rS
R659 c0 b4320 m71974.0 rW
R660 c0 b4842 m80614.0 rU
R661 c0 b5130 m85456.0 rL
R662 c0 b4824 m80326.0 rL
R663 c0 b4536 m75502.0 rB
R664 c0 b4260 m70966.0 rB
R665 c0 b4008 m66706.0 rB
R666 c0 b3762 m62698.0 rD
R667 c0 b3762 m62698.0 rL
R668 c0 b3540 m58936.0 rU
R669 c0 b3750 m62476.0 rU
R670 c0 b4200 m69976.0 rL
R671 c0 b3948 m65776.0 rS
R672 c0 b3834 m63802.0 rL
R673 c0 b3600 m59968.0 rD
R674 c0 b3600 m59968.0 rD
R675 c0 b3600 m59968.0 rU
R676 c0 b3816 m63568.0 rD
R677 c0 b3816 m63568.0 rW
R678 c0 b4044 m67384.0 rU
R679 c0 b4530 m75472.0 rW
R680 c0 b4806 m80002.0 rL
R681 c0 b4512 m75196.0 rH
R682 c0 b4242 m70684.0 rL
R683 c0 b3990 m66442.0 rJ
R684 c0 b4350 m72427.0 rU
R685 c0 b4608 m76777.0 rL
R686 c0 b4332 m72169.0 rL
R687 c0 b4074 m67837.0 rU
R688 c0 b4320 m71911.0 rW
R689 c0 b4578 m76231.0 rH
R690 c0 b4302 m71653.0 rH
R691 c0 b4044 m67351.0 rS
R692 c0 b3924 m65329.0 rJ
R693 c0 b4278 m71215.0 rW
R694 c0 b4530 m75493.0 rU
R695 c0 b4806 m80023.0 rS
R696 c0 b4662 m77620.0 rH
R697 c0 b4380 m72958.0 rW
R698 c0 b4644 m77338.0 rB
R699 c0 b4362 m72694.0 rL
R700 c0 b4104 m68332.0 rU
R701 c0 b4350 m72436.0 rL
R702 c0 b4086 m68086.0 rU
R703 c0 b4332 m72172.0 rB
R704 c0 b4074 m67840.0 rS
R705 c0 b3954 m65803.0 rB
R706 c0 b3714 m61849.0 rH
R707 c0 b3492 m58135.0 rD
R708 c0 b3492 m58135.0 rL
R709 c0 b3282 m54643.0 rU
R710 c0 b3480 m57925.0 rH
R711 c0 b3270 m54445.0 rD
R712 c0 b3270 m54445.0 rU
R713 c0 b3660 m60985.0 rW
R714 c0 b4104 m68305.0 rL
R715 c0 b3858 m64201.0 rU
R716 c0 b4320 m71917.0 rS
R717 c0 b4188 m69757.0 rS
R718 c0 b4062 m67663.0 rL
R719 c0 b3822 m63601.0 rL
R720 c0 b3588 m59779.0 rD
R721 c0 b3588 m59779.0 rU
R722 c0 b3804 m63367.0 rS
R723 c0 b3690 m61465.0 rL
R724 c0 b3468 m57775.0 rS
R725 c0 b3366 m56041.0 rW
R726 c0 b3570 m59407.0 rD
R727 c0 b3570 m59407.0 rL
R728 c0 b3354 m55837.0 rL
R729 c0 b3150 m52483.0 rW
R730 c0 b3342 m55633.0 rL
R731 c0 b3138 m52291.0 rU
R732 c0 b3330 m55429.0 rL
R733 c0 b3126 m52099.0 rH
