============ BLACKJACK AI LOG ============
R73 c-8 b229 m22802.0 rW
R74 c-8 b231 m23031.0 rL
R75 c-8 b228 m22800.0 rD
R76 c-7 b456 m22800.0 rL
R77 c-8 b224 m22344.0 rU
R78 c-10 b228 m22792.0 rL
R79 c-6 b452 m22564.0 rD
R80 c-5 b678 m22564.0 rL
R81 c-5 b657 m21886.0 rU
R82 c-7 b452 m22543.0 rB
R83 c-5 b663 m22091.0 rW
R84 c-4 b684 m22754.0 rU
R85 c-1 b1175 m23438.0 rU
R86 c0 b1482 m24613.0 rH
R87 c0 b1392 m23131.0 rU
R88 c0 b1722 m24523.0 rB
R89 c-1 b1145 m22801.0 rU
R90 c0 b1440 m23946.0 rW
R91 c0 b1524 m25386.0 rH
R92 c0 b1434 m23862.0 rU
R93 c1 b2024 m25296.0 rB
R94 c0 b1631 m23272.0 rD
R95 c0 b1631 m23272.0 rL
R96 c0 b1519 m21641.0 rH
R97 c1 b1616 m20122.0 rU
R98 c2 b1962 m21738.0 rW
R99 c2 b2133 m23700.0 rW
R100 c4 b2590 m25833.0 rB
R101 c4 b2330 m23243.0 rH
R102 c6 b2046 m18583.0 rU
R103 c6 b2497 m22675.0 rU
R104 c5 b2520 m25172.0 rS
R105 c5 b2400 m23912.0 rS
R106 c5 b2280 m22712.0 rU
R107 c5 b2500 m24992.0 rU
R108 c3 b2475 m27492.0 rU
R109 c1 b2400 m29967.0 rB
R110 c3 b2484 m27567.0 rW
R111 c6 b3311 m30051.0 rL
R112 c7 b2948 m26740.0 rU
R113 c8 b3564 m29688.0 rL
R114 c9 b2712 m22560.0 rB
R115 c8 b2388 m19848.0 rU
R116 c8 b2676 m22236.0 rW
R117 c7 b2750 m24912.0 rH
R118 c5 b2220 m22162.0 rW
R119 c6 b2684 m24382.0 rB
R120 c4 b2170 m21698.0 rU
R121 c2 b2151 m23868.0 rU
R122 c1 b2088 m26019.0 rW
R123 c0 b1812 m30195.0 rU
R124 c0 b1926 m32007.0 rL
R125 c0 b1806 m30081.0 rB
R126 c0 b1698 m28275.0 rS
R127 c1 b2200 m27426.0 rU
R128 c2 b2871 m31826.0 rL
R129 c4 b2900 m28955.0 rB
R130 c4 b2610 m26055.0 rL
R131 c4 b2350 m23445.0 rS
R132 c3 b2007 m22270.0 rU
R133 c3 b2187 m24277.0 rB
R134 c4 b2210 m22090.0 rW
R135 c5 b2430 m24300.0 rL
R136 c5 b2190 m21870.0 rU
R137 c7 b2651 m24060.0 rU
R138 c9 b3216 m26711.0 rB
R139 c7 b2585 m23495.0 rL
R140 c6 b2310 m20910.0 rS
R141 c5 b1980 m19755.0 rW
R142 c3 b1962 m21735.0 rW
R143 c1 b1896 m23697.0 rS
R144 c0 b1596 m22749.0 rU
R145 c-2 b1220 m24345.0 rW
R146 c0 b1536 m25565.0 rS
R147 c-2 b1240 m24797.0 rB
R148 c0 b1416 m23557.0 rL
R149 c1 b1776 m22141.0 rL
R150 c1 b1632 m20365.0 rL
R151 c0 b1128 m18733.0 rL
R152 c-1 b885 m17605.0 rD
R153 c0 b1239 m17605.0 rL
R154 c1 b1216 m15127.0 rU
R155 c2 b1476 m16343.0 rD
R156 c0 b1148 m16343.0 rU
R157 c-2 b875 m17491.0 rB
R158 c-2 b835 m16616.0 rL
R159 c-1 b790 m15781.0 rD
R160 c-4 b474 m15781.0 rU
R161 c-5 b489 m16255.0 rL
R162 c-3 b632 m15766.0 rU
R163 c-2 b820 m16398.0 rU
R164 c0 b1038 m17218.0 rD
R165 c0 b1038 m17218.0 rL
R166 c1 b1296 m16180.0 rS
R167 c0 b936 m15532.0 rW
R168 c0 b1155 m16468.0 rW
R169 c-1 b885 m17623.0 rD
R170 c-2 b885 m17623.0 rL
R171 c-2 b840 m16738.0 rB
R172 c-2 b795 m15898.0 rU
R173 c-1 b835 m16693.0 rU
R174 c-2 b880 m17528.0 rU
R175 c-2 b925 m18408.0 rL
R176 c-4 b525 m17483.0 rW
R177 c-1 b905 m18008.0 rU
R178 c1 b1520 m18913.0 rW
R179 c0 b1435 m20433.0 rL
R180 c-1 b880 m17563.0 rL
R181 c-3 b668 m16683.0 rU
R182 c-3 b696 m17351.0 rW
R183 c-1 b905 m18047.0 rJ
R184 c-2 b975 m19405.0 rL
R185 c-4 b555 m18430.0 rW
R186 c-4 b570 m18985.0 rD
R187 c-6 b380 m18985.0 rU
R188 c-6 b388 m19365.0 rU
R189 c-5 b594 m19753.0 rS
R190 c-4 b585 m19456.0 rW
R191 c-4 b621 m20626.0 rW
R192 c-1 b1065 m21247.0 rH
R193 c0 b1212 m20182.0 rH
R194 c0 b1330 m18970.0 rJ
R195 c1 b1680 m20965.0 rB
R196 c1 b1544 m19285.0 rB
R197 c2 b1602 m17741.0 rU
R198 c5 b1940 m19343.0 rU
R199 c6 b2343 m21283.0 rW
R200 c8 b2844 m23626.0 rB
R201 c7 b2288 m20782.0 rL
R202 c5 b1850 m18494.0 rL
R203 c3 b1503 m16644.0 rL
R204 c0 b912 m15141.0 rW
R205 c-2 b805 m16053.0 rL
R206 c0 b1071 m15248.0 rH
R207 c1 b1136 m14177.0 rB
R208 c0 b917 m13041.0 rU
R209 c-1 b700 m13958.0 rB
R210 c-1 b665 m13258.0 rU
R211 c0 b980 m13923.0 rU
R212 c0 b1050 m14903.0 rB
R213 c1 b1112 m13853.0 rL
R214 c0 b896 m12741.0 rL
R215 c0 b833 m11845.0 rL
R216 c2 b999 m11012.0 rW
R217 c1 b968 m12011.0 rH
R218 c0 b666 m11043.0 rS
R219 c0 b756 m10710.0 rB
R220 c-1 b500 m9954.0 rL
R221 c-2 b450 m8954.0 rU
R222 c0 b570 m9404.0 rW
R223 c0 b600 m9974.0 rD
R224 c-1 b500 m9974.0 rS
R225 c0 b686 m9724.0 rH
R226 c1 b672 m8352.0 rD
R227 c3 b756 m8352.0 rJ
R228 c3 b855 m9486.0 rB
R229 c5 b870 m8631.0 rH
R230 c5 b780 m7761.0 rW
R231 c5 b860 m8541.0 rL
R232 c3 b693 m7681.0 rW
R233 c3 b756 m8374.0 rL
R234 c3 b693 m7618.0 rW
R235 c5 b910 m9004.0 rL
R236 c5 b810 m8094.0 rH
R237 c4 b730 m7284.0 rL
R238 c3 b594 m6554.0 rU
R239 c1 b576 m7148.0 rL
R240 c2 b594 m6572.0 rL
R241 c0 b420 m5978.0 rB
R242 c0 b392 m5558.0 rU
R243 c1 b480 m5950.0 rL
R244 c0 b385 m5470.0 rL
R245 c1 b408 m5085.0 rU
R246 c2 b540 m5901.0 rU
R247 c0 b490 m6981.0 rJ
R248 c-2 b390 m7716.0 rB
R249 c-3 b296 m7326.0 rH
R250 c-4 b213 m7030.0 rB
R251 c-3 b276 m6817.0 rH
R252 c-5 b198 m6541.0 rW
R253 c-3 b272 m6739.0 rB
R254 c-4 b195 m6467.0 rS
R255 c-5 b192 m6369.5 rU
R256 c-6 b132 m6561.5 rB
R257 c-5 b195 m6429.5 rL
R258 c-4 b189 m6234.5 rU
R259 c-3 b260 m6423.5 rL
R260 c-6 b124 m6163.5 rU
R261 c-7 b126 m6287.5 rU
R262 c-7 b130 m6413.5 rJ
R263 c-7 b134 m6608.5 rD
R264 c-5 b201 m6608.5 rD
R265 c-6 b134 m6608.5 rL
R266 c-7 b130 m6474.5 rU
R267 c-8 b67 m6604.5 rW
R268 c-9 b67 m6671.5 rD
R269 c-10 b67 m6671.5 rU
R270 c-10 b69 m6805.5 rU
R271 c-10 b69 m6874.5 rU
R272 c-10 b70 m6943.5 rL
R273 c-10 b69 m6873.5 rL
R274 c-10 b69 m6804.5 rU
R275 c-8 b69 m6873.5 rW
R276 c-6 b140 m6942.5 rW
R277 c-9 b71 m7082.5 rL
R278 c-9 b71 m7011.5 rJ
R279 c-10 b72 m7118.5 rS
R280 c-9 b71 m7082.5 rB
R281 c-8 b71 m7011.5 rB
R282 c-10 b70 m6940.5 rJ
R283 c-10 b71 m7045.5 rU
R284 c-10 b72 m7116.5 rU
R285 c-8 b72 m7188.5 rB
R286 c-7 b144 m7116.5 rB
R287 c-7 b140 m6972.5 rD
R288 c-5 b210 m6972.5 rU
R289 c-8 b72 m7182.5 rL
R290 c-9 b72 m7110.5 rL
R291 c-9 b71 m7038.5 rL
R292 c-10 b70 m6967.5 rB
R293 c-10 b69 m6897.5 rH
R294 c-10 b69 m6828.5 rS
R295 c-10 b68 m6794.0 rW
R296 c-10 b69 m6862.0 rW
R297 c-10 b70 m6931.0 rU
R298 c-7 b142 m7001.0 rU
R299 c-6 b146 m7285.0 rW
R300 c-6 b152 m7577.0 rD
R301 c-4 b228 m7577.0 rJ
R302 c-4 b240 m7919.0 rW
R303 c-4 b246 m8159.0 rL
R304 c-2 b385 m7667.0 rU
R305 c0 b486 m8052.0 rU
R306 c1 b688 m8538.0 rU
R307 c1 b800 m9914.0 rL
R308 c1 b736 m9114.0 rB
R309 c2 b756 m8378.0 rW
R310 c4 b920 m9134.0 rD
R311 c4 b920 m9134.0 rW
R312 c3 b909 m10054.0 rL
R313 c2 b747 m8236.0 rU
R314 c1 b720 m8983.0 rJ
R315 c1 b808 m10063.0 rJ
R316 c1 b904 m11275.0 rL
R317 c1 b760 m9467.0 rW
R318 c1 b824 m10227.0 rU
R319 c2 b999 m11051.0 rU
R320 c0 b917 m13049.0 rL
R321 c2 b1098 m12132.0 rS
R322 c1 b928 m11583.0 rL
R323 c0 b588 m9727.0 rW
R324 c-1 b520 m10315.0 rW
R325 c0 b654 m10835.0 rH
R326 c-2 b510 m10181.0 rJ
R327 c-2 b550 m10946.0 rU
R328 c-3 b484 m12046.0 rW
R329 c-5 b378 m12530.0 rU
R330 c-4 b390 m12908.0 rH
R331 c-2 b610 m12128.0 rU
R332 c-4 b384 m12738.0 rB
R333 c-5 b372 m12354.0 rH
R334 c-7 b240 m11982.0 rL
R335 c-9 b118 m11742.0 rL
R336 c-10 b117 m11624.0 rU
R337 c-10 b118 m11741.0 rD
R338 c-9 b118 m11741.0 rL
R339 c-6 b234 m11623.0 rB
R340 c-5 b342 m11389.0 rJ
R341 c-7 b240 m11902.0 rJ
R342 c-8 b123 m12262.0 rU
R343 c-8 b124 m12385.0 rW
R344 c-9 b126 m12509.0 rS
R345 c-8 b125 m12446.0 rD
R346 c-6 b250 m12446.0 rU
R347 c-3 b508 m12696.0 rW
R348 c-2 b665 m13204.0 rW
R349 c-2 b695 m13869.0 rS
R350 c-1 b680 m13521.5 rB
R351 c0 b774 m12841.5 rU
R352 c-1 b720 m14389.5 rL
R353 c-3 b548 m13669.5 rS
R354 c-2 b670 m13395.5 rL
R355 c-4 b384 m12725.5 rU
R356 c-2 b660 m13109.5 rS
R357 c-2 b640 m12779.5 rL
R358 c-4 b366 m12139.5 rW
R359 c-3 b504 m12505.5 rU
R360 c-4 b393 m13009.5 rW
R361 c-2 b675 m13402.5 rB
R362 c0 b768 m12727.5 rU
R363 c-1 b675 m13495.5 rS
R364 c0 b792 m13158.0 rW
R365 c0 b980 m13950.0 rS
R366 c0 b810 m13460.0 rU
R367 c1 b1144 m14270.0 rH
R368 c2 b1080 m11982.0 rU
R369 c0 b917 m13062.0 rU
R370 c1 b1120 m13979.0 rH
R371 c0 b903 m12859.0 rU
R372 c-1 b690 m13762.0 rB
R373 c-1 b655 m13072.0 rW
R374 c0 b1008 m14382.0 rS
R375 c0 b973 m13878.0 rB
R376 c-2 b650 m12905.0 rB
R377 c-1 b615 m12255.0 rL
R378 c0 b702 m11640.0 rS
R379 c-1 b565 m11289.0 rW
R380 c0 b714 m11854.0 rD
R381 c-1 b595 m11854.0 rL
R382 c0 b678 m11259.0 rL
R383 c0 b636 m10581.0 rB
R384 c0 b700 m9945.0 rS
R385 c0 b672 m9595.0 rU
R386 c-1 b515 m10267.0 rU
R387 c-1 b540 m10782.0 rU
R388 c0 b684 m11322.0 rL
R389 c0 b642 m10638.0 rL
R390 c0 b600 m9996.0 rL
R391 c0 b658 m9396.0 rH
R392 c2 b792 m8738.0 rL
R393 c0 b480 m7946.0 rJ
R394 c0 b522 m8666.0 rH
R395 c0 b574 m8144.0 rL
R396 c2 b684 m7570.0 rL
R397 c0 b441 m6202.0 rH
R398 c0 b348 m5761.0 rW
R399 c-1 b325 m6457.0 rW
R400 c0 b408 m6782.0 rU
R401 c0 b504 m7190.0 rU
R402 c1 b616 m7694.0 rL
R403 c0 b426 m7078.0 rD
R404 c0 b426 m7078.0 rW
R405 c0 b532 m7504.0 rW
R406 c1 b688 m8568.0 rU
R407 c3 b837 m9256.0 rB
R408 c3 b765 m8419.0 rU
R409 c4 b920 m9184.0 rJ
R410 c3 b954 m10564.0 rH
R411 c0 b679 m9610.0 rD
R412 c0 b582 m9610.0 rU
R413 c-2 b540 m10774.0 rB
R414 c-1 b515 m10234.0 rD
R415 c-2 b515 m10234.0 rW
R416 c-4 b324 m10749.0 rB
R417 c-4 b315 m10425.0 rL
R418 c-4 b306 m10110.0 rU
R419 c-2 b525 m10416.0 rL
R420 c-1 b495 m9891.0 rH
R421 c-3 b360 m8901.0 rB
R422 c-2 b430 m8541.0 rL
R423 c-3 b328 m8111.0 rU
R424 c-3 b352 m8767.0 rU
R425 c-5 b276 m9119.0 rU
R426 c-4 b291 m9671.0 rH
R427 c-3 b376 m9380.0 rW
R428 c-2 b490 m9756.0 rU
R429 c-4 b309 m10246.0 rB
R430 c-3 b400 m9937.0 rW
R431 c-2 b520 m10337.0 rW
R432 c-1 b545 m10857.0 rL
R433 c0 b728 m10312.0 rB
R434 c-2 b480 m9584.0 rH
R435 c-2 b460 m9104.0 rB
R436 c-1 b435 m8644.0 rB
R437 c-2 b415 m8209.0 rU
R438 c-3 b348 m8624.0 rW
R439 c-4 b270 m8972.0 rL
R440 c-2 b425 m8432.0 rW
R441 c-3 b372 m9282.0 rB
R442 c-2 b450 m8910.0 rS
R443 c-3 b348 m8685.0 rU
R444 c-1 b455 m9033.0 rW
R445 c-2 b475 m9488.0 rL
R446 c-2 b455 m9013.0 rL
R447 c-2 b430 m8558.0 rW
R448 c-3 b360 m8988.0 rU
R449 c-2 b470 m9348.0 rW
R450 c-6 b198 m9818.0 rW
R451 c-7 b202 m10016.0 rB
R452 c-7 b198 m9814.0 rB
R453 c-7 b194 m9616.0 rU
R454 c-8 b99 m9810.0 rU
R455 c-6 b200 m9909.0 rL
R456 c-5 b294 m9709.0 rB
R457 c-4 b285 m9415.0 rB
R458 c-2 b460 m9130.0 rL
R459 c-2 b415 m8210.0 rW
R460 c0 b522 m8625.0 rS
R461 c-1 b420 m8364.0 rS
R462 c-2 b410 m8154.0 rL
R463 c-2 b390 m7744.0 rU
R464 c-1 b410 m8134.0 rD
R465 c-1 b410 m8134.0 rW
R466 c-1 b430 m8544.0 rU
R467 c-2 b450 m8974.0 rU
R468 c-3 b380 m9424.0 rW
R469 c-2 b495 m9804.0 rW
R470 c-2 b515 m10299.0 rW
R471 c-3 b456 m11329.0 rS
R472 c-3 b448 m11101.0 rL
R473 c-4 b321 m10653.0 rW
R474 c-6 b220 m10974.0 rH
R475 c-6 b216 m10754.0 rD
R476 c-8 b108 m10754.0 rB
R477 c-8 b107 m10646.0 rJ
R478 c-8 b109 m10807.0 rW
R479 c-9 b110 m10916.0 rL
R480 c-8 b109 m10806.0 rB
R481 c-7 b214 m10697.0 rW
R482 c-8 b110 m10911.0 rH
R483 c-8 b107 m10691.0 rB
R484 c-10 b106 m10584.0 rD
R485 c-10 b106 m10584.0 rU
R486 c-9 b107 m10690.0 rW
R487 c-9 b110 m10904.0 rJ
R488 c-9 b111 m11069.0 rD
R489 c-8 b111 m11069.0 rB
R490 c-8 b110 m10958.0 rU
R491 c-9 b111 m11068.0 rH
R492 c-6 b220 m10957.0 rL
R493 c-7 b216 m10737.0 rU
R494 c-9 b110 m10953.0 rU
R495 c-8 b112 m11173.0 rJ
R496 c-9 b114 m11341.0 rB
R497 c-10 b113 m11227.0 rL
R498 c-8 b112 m11114.0 rL
R499 c-8 b109 m10890.0 rU
R500 c-8 b110 m10999.0 rU
R501 c-10 b112 m11109.0 rL
R502 c-10 b110 m10997.0 rW
R503 c-10 b112 m11107.0 rB
R504 c-9 b110 m10995.0 rL
R505 c-8 b109 m10885.0 rU
R506 c-7 b220 m10994.0 rU
R507 c-8 b113 m11214.0 rB
R508 c-8 b112 m11101.0 rL
R509 c-10 b110 m10989.0 rU
R510 c-10 b111 m11099.0 rJ
R511 c-9 b113 m11266.0 rL
R512 c-9 b112 m11153.0 rJ
R513 c-7 b228 m11321.0 rL
R514 c-9 b111 m11093.0 rJ
R515 c-10 b113 m11260.0 rL
R516 c-7 b224 m11147.0 rW
R517 c-8 b114 m11371.0 rU
R518 c-6 b230 m11485.0 rB
R519 c-5 b339 m11255.0 rU
R520 c-5 b348 m11594.0 rU
R521 c-4 b360 m11942.0 rU
R522 c-4 b372 m12302.0 rL
R523 c-5 b348 m11558.0 rL
R524 c-6 b226 m11210.0 rW
R525 c-6 b230 m11436.0 rU
R526 c-3 b468 m11666.0 rL
R527 c-2 b560 m11198.0 rU
R528 c0 b708 m11758.0 rW
R529 c0 b875 m12466.0 rB
R530 c0 b812 m11591.0 rH
R531 c1 b864 m10779.0 rL
R532 c0 b637 m9051.0 rS
R533 c1 b704 m8732.5 rW
R534 c1 b760 m9436.5 rL
R535 c0 b522 m8676.5 rJ
R536 c0 b570 m9459.5 rL
R537 c-1 b445 m8889.5 rW
R538 c-1 b470 m9334.5 rW
R539 c0 b594 m9804.5 rW
R540 c0 b660 m10992.5 rU
R541 c-1 b585 m11652.5 rL
R542 c0 b666 m11067.5 rJ
R543 c-1 b605 m12066.5 rW
R544 c-2 b635 m12671.5 rW
R545 c0 b804 m13306.5 rH
R546 c0 b756 m12502.5 rW
R547 c-1 b665 m13258.5 rU
R548 c-2 b700 m13923.5 rW
R549 c-5 b441 m14623.5 rH
R550 c-4 b426 m14182.5 rL
R551 c-3 b552 m13756.5 rH
R552 c-2 b665 m13204.5 rB
R553 c0 b756 m12539.5 rJ
R554 c1 b1096 m13673.5 rU
R555 c-1 b795 m15865.5 rL
R556 c0 b1057 m15070.5 rL
R557 c0 b987 m14013.5 rW
R558 c0 b906 m15000.5 rU
R559 c-1 b800 m15906.5 rD
R560 c1 b1280 m15906.5 rU
R561 c0 b1032 m17186.5 rH
R562 c0 b972 m16154.5 rD
R563 c0 b1134 m16154.5 rU
R564 c0 b1110 m18422.5 rS
R565 c0 b1253 m17867.5 rS
R566 c0 b1038 m17241.0 rL
R567 c1 b1304 m16203.0 rH
R568 c0 b1043 m14899.0 rH
R569 c1 b1112 m13856.0 rL
R570 c2 b1152 m12744.0 rW
R571 c2 b1359 m15048.0 rU
R572 c2 b1485 m16407.0 rU
R573 c1 b1432 m17892.0 rB
R574 c2 b1485 m16460.0 rB
R575 c4 b1500 m14975.0 rB
R576 c5 b1350 m13475.0 rL
R577 c5 b1080 m10775.0 rU
R578 c4 b1190 m11855.0 rL
R579 c1 b856 m10665.0 rB
R580 c1 b792 m9809.0 rU
R581 c-3 b456 m11393.0 rW
R582 c-4 b357 m11849.0 rU
R583 c-5 b369 m12206.0 rD
R584 c-5 b369 m12206.0 rS
R585 c-5 b363 m12021.5 rW
R586 c-7 b248 m12384.5 rU
R587 c-7 b254 m12632.5 rS
R588 c-7 b252 m12505.5 rW
R589 c-7 b256 m12757.5 rW
R590 c-8 b131 m13013.5 rL
R591 c-9 b129 m12882.5 rL
R592 c-10 b128 m12753.5 rB
R593 c-10 b127 m12625.5 rL
R594 c-10 b125 m12498.5 rD
R595 c-10 b125 m12498.5 rS
R596 c-10 b125 m12436.0 rB
R597 c-10 b124 m12311.0 rW
R598 c-10 b125 m12435.0 rU
R599 c-10 b126 m12560.0 rJ
R600 c-9 b128 m12749.0 rL
R601 c-10 b127 m12621.0 rL
R602 c-10 b124 m12367.0 rD
R603 c-10 b124 m12367.0 rW
R604 c-8 b127 m12615.0 rS
R605 c-7 b252 m12551.5 rL
R606 c-9 b121 m12047.5 rS
R607 c-10 b120 m11987.0 rU
R608 c-10 b122 m12107.0 rL
R609 c-8 b120 m11985.0 rH
R610 c-9 b119 m11865.0 rS
R611 c-10 b119 m11805.5 rB
R612 c-10 b117 m11686.5 rH
R613 c-10 b115 m11452.5 rW
R614 c-10 b116 m11567.5 rL
R615 c-5 b345 m11451.5 rW
R616 c-6 b236 m11796.5 rL
R617 c-6 b228 m11324.5 rL
R618 c-6 b222 m11096.5 rU
R619 c-9 b114 m11318.5 rW
R620 c-10 b115 m11432.5 rB
R621 c-10 b114 m11317.5 rU
R622 c-10 b115 m11431.5 rS
R623 c-9 b114 m11374.0 rB
R624 c-8 b113 m11260.0 rJ
R625 c-8 b115 m11430.0 rU
R626 c-10 b116 m11545.0 rW
R627 c-8 b117 m11661.0 rU
R628 c-8 b118 m11778.0 rW
R629 c-8 b119 m11896.0 rB
R630 c-7 b236 m11777.0 rL
R631 c-7 b232 m11541.0 rU
R632 c-10 b118 m11773.0 rS
R633 c-8 b118 m11714.0 rH
R634 c-8 b116 m11596.0 rW
R635 c-8 b118 m11712.0 rD
R636 c-7 b236 m11712.0 rD
R637 c-9 b118 m11712.0 rU
R638 c-8 b119 m11830.0 rU
R639 c-9 b120 m11949.0 rH
R640 c-10 b119 m11829.0 rB
R641 c-10 b118 m11710.0 rJ
R642 c-10 b119 m11887.0 rU
R643 c-9 b121 m12006.0 rL
R644 c-8 b119 m11885.0 rL
R645 c-8 b118 m11766.0 rL
R646 c-10 b117 m11648.0 rW
R647 c-10 b118 m11765.0 rL
R648 c-9 b117 m11647.0 rL
R649 c-10 b116 m11530.0 rU
R650 c-10 b117 m11646.0 rU
R651 c-10 b118 m11763.0 rW
R652 c-10 b119 m11881.0 rW
R653 c-9 b120 m12000.0 rB
R654 c-10 b119 m11880.0 rW
R655 c-10 b120 m11999.0 rW
R656 c-9 b122 m12119.0 rL
R657 c-8 b120 m11997.0 rW
R658 c-8 b122 m12117.0 rL
R659 c-8 b119 m11873.0 rL
R660 c-10 b118 m11754.0 rW
R661 c-10 b120 m11990.0 rU
R662 c-8 b122 m12110.0 rH
R663 c-7 b240 m11988.0 rS
R664 c-7 b238 m11868.0 rD
R665 c-9 b119 m11868.0 rU
R666 c-8 b120 m11987.0 rU
R667 c-8 b122 m12107.0 rB
R668 c-7 b240 m11985.0 rL
R669 c-6 b236 m11745.0 rU
R670 c-8 b120 m11981.0 rL
R671 c-8 b118 m11741.0 rL
R672 c-10 b117 m11623.0 rJ
R673 c-10 b118 m11799.0 rW
R674 c-9 b121 m12035.0 rJ
R675 c-10 b123 m12217.0 rW
R676 c-8 b124 m12340.0 rL
R677 c-9 b123 m12216.0 rS
R678 c-10 b122 m12154.5 rW
R679 c-10 b123 m12276.5 rU
R680 c-7 b248 m12399.5 rH
R681 c-6 b244 m12151.5 rU
R682 c-7 b248 m12395.5 rD
R683 c-10 b124 m12395.5 rB
R684 c-10 b123 m12271.5 rL
R685 c-10 b122 m12148.5 rU
R686 c-10 b123 m12270.5 rU
R687 c-9 b124 m12393.5 rW
R688 c-8 b127 m12641.5 rL
R689 c-9 b124 m12387.5 rL
R690 c-8 b123 m12263.5 rL
R691 c-10 b122 m12140.5 rH
R692 c-10 b121 m12018.5 rB
R693 c-10 b119 m11897.5 rU
R694 c-10 b121 m12016.5 rJ
R695 c-10 b122 m12198.5 rU
R696 c-10 b124 m12320.5 rU
R697 c-8 b125 m12444.5 rB
R698 c-9 b124 m12319.5 rH
R699 c-10 b122 m12195.5 rH
R700 c-10 b120 m11951.5 rW
R701 c-10 b121 m12071.5 rL
R702 c-10 b120 m11950.5 rW
R703 c-10 b122 m12190.5 rB
R704 c-8 b121 m12068.5 rL
R705 c-8 b120 m11947.5 rB
R706 c-8 b119 m11827.5 rL
R707 c-10 b118 m11708.5 rU
R708 c-10 b119 m11826.5 rL
R709 c-9 b118 m11707.5 rW
R710 c-9 b120 m11943.5 rL
R711 c-7 b238 m11823.5 rW
R712 c-7 b242 m12061.5 rL
R713 c-9 b119 m11819.5 rW
R714 c-10 b120 m11938.5 rD
R715 c-10 b120 m11938.5 rL
R716 c-7 b238 m11818.5 rB
R717 c-6 b232 m11580.5 rL
R718 c-8 b114 m11348.5 rB
R719 c-10 b113 m11234.5 rL
R720 c-10 b112 m11121.5 rU
R721 c-10 b113 m11233.5 rU
R722 c-9 b114 m11346.5 rW
R723 c-8 b115 m11460.5 rS
R724 c-7 b230 m11403.0 rU
R725 c-6 b234 m11633.0 rU
R726 c-6 b238 m11867.0 rB
R727 c-5 b351 m11629.0 rU
R728 c-5 b360 m11980.0 rB
R729 c-5 b351 m11620.0 rL
R730 c-7 b226 m11269.0 rU
R731 c-9 b115 m11495.0 rB
R732 c-7 b228 m11380.0 rS
R733 c-7 b226 m11266.0 rU
R734 c-5 b345 m11492.0 rJ
R735 c-7 b242 m12010.0 rH
R736 c-8 b118 m11768.0 rJ
R737 c-7 b240 m11945.0 rU
R738 c-8 b122 m12185.0 rL
