============ BLACKJACK AI LOG ============
R74 c0 b1176 m16706.0 rL
R75 c0 b1092 m15530.0 rD
R76 c0 b1092 m15530.0 rU
R77 c0 b1246 m17714.0 rD
R78 c0 b1246 m17714.0 rD
R79 c0 b1246 m17714.0 rJ
R80 c0 b1372 m19583.0 rB
R81 c1 b1464 m18211.0 rH
R82 c1 b1344 m16747.0 rU
R83 c1 b1448 m18091.0 rL
R84 c1 b1216 m15195.0 rH
R85 c0 b980 m13979.0 rW
R86 c0 b1050 m14959.0 rH
R87 c0 b980 m13909.0 rL
R88 c0 b840 m11949.0 rU
R89 c0 b896 m12789.0 rJ
R90 c0 b994 m14133.0 rB
R91 c0 b924 m13139.0 rH
R92 c0 b861 m12215.0 rW
R93 c0 b980 m13937.0 rS
R94 c0 b945 m13447.0 rW
R95 c0 b1008 m14392.0 rU
R96 c0 b1078 m15400.0 rB
R97 c0 b1008 m14322.0 rH
R98 c0 b938 m13314.0 rL
R99 c0 b868 m12376.0 rW
R100 c0 b994 m14112.0 rB
R101 c0 b792 m13118.0 rD
R102 c0 b792 m13118.0 rL
R103 c0 b744 m12326.0 rJ
R104 c0 b810 m13442.0 rH
R105 c0 b889 m12632.0 rU
R106 c0 b952 m13521.0 rL
R107 c0 b882 m12569.0 rW
R108 c0 b945 m13451.0 rD
R109 c0 b945 m13451.0 rL
R110 c0 b882 m12506.0 rU
R111 c0 b938 m13388.0 rH
R112 c0 b812 m11512.0 rS
R113 c0 b784 m11106.0 rS
R114 c0 b756 m10714.0 rD
R115 c0 b756 m10714.0 rB
R116 c0 b700 m9958.0 rH
R117 c0 b651 m9258.0 rS
R118 c0 b540 m8932.5 rL
R119 c0 b504 m8392.5 rL
R120 c0 b444 m7384.5 rB
R121 c0 b490 m6940.5 rS
R122 c0 b469 m6695.5 rS
R123 c0 b455 m6461.0 rL
R124 c0 b427 m6006.0 rS
R125 c0 b348 m5792.5 rB
R126 c0 b330 m5444.5 rW
R127 c0 b348 m5774.5 rL
R128 c0 b330 m5426.5 rB
R129 c0 b306 m5096.5 rB
R130 c0 b288 m4790.5 rD
R131 c0 b288 m4790.5 rW
R132 c0 b306 m5078.5 rU
R133 c0 b324 m5384.5 rD
R134 c0 b324 m5384.5 rW
R135 c0 b348 m5708.5 rL
R136 c0 b324 m5360.5 rH
R137 c0 b306 m5036.5 rU
R138 c0 b324 m5342.5 rU
R139 c0 b342 m5666.5 rD
R140 c0 b342 m5666.5 rU
R141 c0 b366 m6008.5 rS
R142 c0 b354 m5825.5 rL
R143 c0 b330 m5471.5 rL
R144 c0 b312 m5141.5 rW
R145 c0 b330 m5453.5 rW
R146 c0 b348 m5783.5 rS
R147 c0 b342 m5609.5 rL
R148 c0 b318 m5267.5 rU
R149 c0 b360 m5903.5 rU
R150 c0 b378 m6263.5 rL
R151 c0 b354 m5885.5 rU
R152 c0 b378 m6239.5 rU
R153 c0 b402 m6617.5 rD
R154 c0 b402 m6617.5 rW
R155 c0 b426 m7019.5 rS
R156 c0 b414 m6806.5 rU
R157 c0 b511 m7220.5 rB
R158 c0 b476 m6709.5 rW
R159 c0 b504 m7185.5 rW
R160 c0 b539 m7689.5 rU
R161 c0 b616 m8767.5 rD
R162 c0 b616 m8767.5 rU
R163 c0 b700 m9999.5 rU
R164 c0 b749 m10699.5 rS
R165 c0 b728 m10325.0 rU
R166 c0 b777 m11053.0 rJ
R167 c0 b861 m12219.0 rW
R168 c0 b840 m13941.0 rW
R169 c0 b942 m15621.0 rB
R170 c0 b882 m14679.0 rL
R171 c0 b828 m13797.0 rB
R172 c0 b780 m12969.0 rH
R173 c0 b854 m12189.0 rS
R174 c0 b708 m11762.0 rJ
R175 c0 b774 m12824.0 rW
R176 c0 b864 m14372.0 rB
R177 c0 b816 m13508.0 rW
R178 c0 b864 m14324.0 rL
R179 c0 b756 m12596.0 rD
R180 c0 b882 m12596.0 rU
R181 c0 b945 m13478.0 rS
R182 c0 b917 m13005.5 rL
R183 c0 b847 m12088.5 rW
R184 c0 b910 m12935.5 rL
R185 c0 b847 m12025.5 rL
R186 c0 b784 m11178.5 rU
R187 c0 b840 m11962.5 rL
R188 c0 b784 m11122.5 rL
R189 c1 b832 m10338.5 rB
R190 c1 b768 m9506.5 rW
R191 c1 b824 m10274.5 rB
R192 c1 b760 m9450.5 rU
R193 c1 b824 m10210.5 rW
R194 c1 b888 m11034.5 rU
R195 c1 b960 m11922.5 rL
R196 c0 b770 m10962.5 rH
R197 c0 b714 m10192.5 rU
R198 c0 b770 m10906.5 rL
R199 c0 b714 m10136.5 rW
R200 c0 b763 m10850.5 rD
R201 c1 b872 m10850.5 rU
R202 c1 b944 m11722.5 rW
R203 c0 b889 m12666.5 rS
R204 c0 b861 m12222.0 rD
R205 c0 b861 m12222.0 rS
R206 c0 b826 m11791.5 rL
R207 c0 b770 m10965.5 rB
R208 c0 b714 m10195.5 rU
R209 c0 b770 m10909.5 rD
R210 c0 b770 m10909.5 rW
R211 c0 b819 m11679.5 rL
R212 c0 b707 m10041.5 rW
R213 c0 b756 m10748.5 rB
R214 c0 b700 m9992.5 rL
R215 c0 b651 m9292.5 rU
R216 c0 b700 m9943.5 rW
R217 c0 b749 m10643.5 rL
R218 c0 b693 m9894.5 rD
R219 c0 b693 m9894.5 rU
R220 c0 b791 m11280.5 rJ
R221 c0 b875 m12467.5 rJ
R222 c0 b966 m13780.5 rL
R223 c1 b952 m11848.5 rU
R224 c0 b966 m13752.5 rL
R225 c0 b896 m12786.5 rL
R226 c0 b833 m11890.5 rL
R227 c0 b777 m11057.5 rL
R228 c0 b721 m10280.5 rL
R229 c0 b672 m9559.5 rW
R230 c0 b721 m10231.5 rU
R231 c0 b770 m10952.5 rB
R232 c0 b714 m10182.5 rB
R233 c0 b665 m9468.5 rU
R234 c1 b816 m10133.5 rU
R235 c0 b770 m10949.5 rD
R236 c1 b880 m10949.5 rW
R237 c1 b952 m11829.5 rL
R238 c1 b872 m10877.5 rL
R239 c1 b736 m9133.5 rU
R240 c1 b792 m9869.5 rU
R241 c2 b963 m10661.5 rL
R242 c1 b776 m9698.5 rW
R243 c1 b840 m10474.5 rU
R244 c1 b912 m11314.5 rU
R245 c1 b984 m12226.5 rW
R246 c1 b1064 m13210.5 rW
R247 c1 b1144 m14274.5 rU
R248 c1 b1240 m15418.5 rB
R249 c2 b1278 m14178.5 rB
R250 c2 b1170 m12900.5 rU
R251 c1 b1128 m14070.5 rL
R252 c2 b1170 m12942.5 rB
R253 c2 b1062 m11772.5 rW
R254 c1 b1112 m13896.5 rW
R255 c1 b1208 m15008.5 rL
R256 c1 b1112 m13800.5 rL
R257 c1 b1016 m12688.5 rW
R258 c1 b1184 m14720.5 rW
R259 c1 b1280 m15904.5 rU
R260 c1 b1376 m17184.5 rS
R261 c1 b1320 m16496.5 rD
R262 c1 b1320 m16496.5 rW
R263 c1 b1432 m17816.5 rS
R264 c1 b1376 m17100.5 rL
R265 c1 b1264 m15724.5 rL
R266 c1 b1160 m14460.5 rD
R267 c2 b1305 m14460.5 rL
R268 c2 b1188 m13155.5 rU
R269 c2 b1296 m14343.5 rL
R270 c2 b1179 m13047.5 rU
R271 c2 b1287 m14226.5 rU
R272 c2 b1404 m15513.5 rD
R273 c2 b1404 m15513.5 rH
R274 c2 b1152 m12705.5 rU
R275 c2 b1251 m13857.5 rB
R276 c2 b1143 m12606.5 rD
R277 c2 b1143 m12606.5 rU
R278 c2 b1341 m14892.5 rL
R279 c2 b1224 m13551.5 rL
R280 c2 b1116 m12327.5 rW
R281 c2 b1215 m13443.5 rD
R282 c2 b1215 m13443.5 rU
R283 c2 b1323 m14658.5 rD
R284 c1 b1176 m14658.5 rL
R285 c2 b1116 m12306.5 rU
R286 c1 b1080 m13422.5 rW
R287 c1 b1168 m14502.5 rB
R288 c1 b1072 m13334.5 rJ
R289 c1 b1200 m14942.5 rU
R290 c2 b1458 m16142.5 rW
R291 c1 b1416 m17600.5 rW
R292 c1 b1528 m19016.5 rU
R293 c1 b1768 m22072.5 rW
R294 c1 b1912 m23840.5 rL
R295 c1 b1760 m21928.5 rL
R296 c1 b1616 m20168.5 rU
R297 c1 b1880 m23400.5 rU
R298 c1 b2024 m25280.5 rJ
R299 c1 b2272 m28316.5 rU
R300 c1 b2448 m30588.5 rU
R301 c1 b2648 m33036.5 rB
R302 c1 b2432 m30388.5 rH
R303 c1 b2048 m25524.5 rL
R304 c0 b1645 m23476.5 rS
R305 c0 b1589 m22654.0 rB
R306 c0 b1477 m21065.0 rL
R307 c1 b1456 m18111.0 rU
R308 c1 b1568 m19567.0 rW
R309 c1 b1696 m21135.0 rW
R310 c1 b1832 m22831.0 rB
R311 c1 b1680 m20999.0 rS
R312 c1 b1616 m20159.0 rS
R313 c1 b1552 m19351.0 rB
R314 c1 b1424 m17799.0 rW
R315 c1 b1544 m19223.0 rL
R316 c1 b1416 m17679.0 rD
R317 c1 b1416 m17679.0 rB
R318 c1 b1304 m16263.0 rW
R319 c0 b1232 m17567.0 rL
R320 c0 b1148 m16335.0 rS
R321 c0 b1106 m15761.0 rD
R322 c0 b1106 m15761.0 rU
R323 c0 b1183 m16867.0 rH
R324 c0 b1099 m15684.0 rL
R325 c0 b1022 m14585.0 rU
R326 c0 b1099 m15607.0 rS
R327 c0 b1057 m15057.5 rD
R328 c0 b1057 m15057.5 rL
R329 c0 b987 m14000.5 rW
R330 c0 b1050 m14987.5 rW
R331 c0 b1197 m17087.5 rJ
R332 c0 b1323 m18883.5 rJ
R333 c0 b1463 m20868.5 rJ
R334 c0 b1617 m23063.5 rH
R335 c0 b1505 m21446.5 rW
R336 c0 b1610 m22951.5 rU
R337 c0 b1722 m24561.5 rJ
R338 c0 b1904 m27144.5 rH
R339 c0 b1638 m23336.5 rH
R340 c0 b1519 m21698.5 rS
R341 c0 b1470 m20939.0 rD
R342 c0 b1470 m20939.0 rD
R343 c0 b1470 m20939.0 rS
R344 c0 b1421 m20204.0 rJ
R345 c0 b1568 m22336.0 rW
R346 c0 b1680 m23904.0 rW
R347 c1 b2048 m25584.0 rL
R348 c1 b1888 m23536.0 rU
R349 c1 b2040 m25424.0 rS
R350 c1 b1960 m24404.0 rU
R351 c1 b2112 m26364.0 rU
R352 c1 b2280 m28476.0 rJ
R353 c1 b2552 m31896.0 rH
R354 c1 b2352 m29344.0 rU
R355 c1 b2536 m31696.0 rB
R356 c1 b2336 m29160.0 rU
R357 c1 b2520 m31496.0 rL
R358 c1 b2120 m26456.0 rH
R359 c1 b1952 m24336.0 rD
R360 c1 b1952 m24336.0 rB
R361 c1 b1792 m22384.0 rU
R362 c1 b1936 m24176.0 rB
R363 c1 b1784 m22240.0 rW
R364 c1 b1928 m24024.0 rW
R365 c1 b2232 m27880.0 rU
R366 c1 b2416 m30112.0 rU
R367 c1 b2608 m32528.0 rL
R368 c1 b2400 m29920.0 rL
R369 c1 b2208 m27520.0 rJ
R370 c1 b2472 m30832.0 rU
R371 c1 b2672 m33304.0 rL
R372 c2 b2763 m30632.0 rL
R373 c2 b2511 m27869.0 rH
R374 c2 b2286 m25358.0 rW
R375 c3 b2493 m27644.0 rS
R376 c3 b2376 m26397.5 rU
R377 c3 b2592 m28773.5 rL
R378 c3 b2358 m26181.5 rS
R379 c3 b2259 m25002.5 rW
R380 c3 b2457 m27261.5 rD
R381 c3 b2457 m27261.5 rJ
R382 c3 b2790 m30947.5 rB
R383 c3 b2538 m28157.5 rB
R384 c3 b2313 m25619.5 rW
R385 c3 b2520 m27932.5 rH
R386 c3 b2295 m25412.5 rW
R387 c3 b2502 m27707.5 rS
R388 c3 b2385 m26456.5 rW
R389 c3 b2601 m28841.5 rL
R390 c3 b2367 m26240.5 rS
R391 c3 b2259 m25057.0 rU
R392 c3 b2466 m27316.0 rU
R393 c3 b2682 m29782.0 rD
R394 c3 b2682 m29782.0 rB
R395 c3 b2439 m27100.0 rU
R396 c3 b2880 m31978.0 rS
R397 c3 b2754 m30538.0 rL
R398 c3 b2259 m25030.0 rU
R399 c4 b2730 m27289.0 rU
R400 c4 b3280 m32749.0 rW
R401 c3 b3249 m36029.0 rB
R402 c3 b2952 m32780.0 rU
R403 c4 b3580 m35732.0 rS
R404 c4 b3400 m33942.0 rD
R405 c4 b3400 m33942.0 rD
R406 c4 b3400 m33942.0 rU
R407 c5 b3740 m37342.0 rW
R408 c4 b4490 m44822.0 rW
R409 c5 b5390 m53802.0 rW
R410 c4 b5920 m59192.0 rL
R411 c4 b5330 m53272.0 rW
R412 c5 b5870 m58602.0 rW
R413 c5 b6450 m64472.0 rU
R414 c5 b7740 m77372.0 rD
R415 c5 b7740 m77372.0 rH
R416 c5 b6970 m69632.0 rW
R417 c5 b7670 m76602.0 rS
R418 c5 b7280 m72767.0 rB
R419 c5 b6550 m65487.0 rL
R420 c5 b5900 m58937.0 rB
R421 c5 b5310 m53037.0 rJ
R422 c6 b6721 m61002.0 rL
R423 c6 b5973 m54281.0 rD
R424 c5 b5430 m54281.0 rS
R425 c5 b5160 m51566.0 rU
R426 c5 b6190 m61886.0 rH
R427 c5 b5570 m55696.0 rS
R428 c5 b5300 m52911.0 rW
R429 c5 b5830 m58211.0 rD
R430 c5 b5830 m58211.0 rL
R431 c5 b5240 m52381.0 rL
R432 c5 b4720 m47141.0 rU
R433 c5 b5660 m56581.0 rB
R434 c5 b5100 m50921.0 rU
R435 c5 b6120 m61121.0 rJ
R436 c5 b7040 m70301.0 rB
R437 c5 b6330 m63261.0 rH
R438 c5 b5700 m56931.0 rL
R439 c5 b5130 m51231.0 rJ
R440 c5 b5900 m58926.0 rU
R441 c5 b6490 m64826.0 rB
R442 c5 b5840 m58336.0 rW
R443 c5 b6420 m64176.0 rB
R444 c5 b5780 m57756.0 rJ
R445 c5 b6650 m66426.0 rS
R446 c5 b6320 m63101.0 rL
R447 c5 b5680 m56781.0 rB
R448 c5 b5120 m51101.0 rB
R449 c5 b4600 m45981.0 rL
R450 c5 b4140 m41381.0 rS
R451 c5 b3940 m39311.0 rW
R452 c5 b4330 m43251.0 rL
R453 c5 b3900 m38921.0 rD
R454 c5 b3900 m38921.0 rS
R455 c5 b3700 m36971.0 rU
R456 c5 b4070 m40671.0 rU
R457 c5 b4480 m44741.0 rH
R458 c5 b4030 m40261.0 rW
R459 c6 b5324 m48321.0 rS
R460 c6 b5027 m45659.0 rL
R461 c6 b4477 m40632.0 rW
R462 c6 b4972 m45109.0 rD
R463 c6 b4972 m45109.0 rW
R464 c6 b5511 m50081.0 rB
R465 c6 b4906 m44570.0 rL
R466 c6 b4367 m39664.0 rL
R467 c5 b3100 m30930.0 rW
R468 c5 b3410 m34030.0 rJ
R469 c5 b3920 m39145.0 rW
R470 c5 b4700 m46985.0 rW
R471 c5 b5170 m51685.0 rW
R472 c5 b5690 m56855.0 rJ
R473 c5 b6540 m65390.0 rL
R474 c5 b5890 m58850.0 rS
R475 c5 b5600 m55905.0 rH
R476 c5 b4480 m44705.0 rB
R477 c5 b4030 m40225.0 rL
R478 c6 b3982 m36195.0 rL
R479 c7 b3553 m32213.0 rB
R480 c6 b3157 m28660.0 rJ
R481 c6 b3674 m33396.0 rS
R482 c6 b3476 m31559.0 rL
R483 c7 b3091 m28083.0 rW
R484 c7 b3773 m34265.0 rH
R485 c7 b3355 m30492.0 rL
R486 c7 b2992 m27137.0 rU
R487 c6 b3652 m33121.0 rS
R488 c6 b3443 m31295.0 rL
R489 c6 b3069 m27852.0 rW
R490 c6 b3410 m30921.0 rW
R491 c6 b3784 m34331.0 rW
R492 c6 b4609 m41899.0 rU
R493 c6 b5126 m46508.0 rU
R494 c6 b5687 m51634.0 rS
R495 c6 b5368 m48790.5 rL
R496 c7 b4785 m43422.5 rL
R497 c7 b4257 m38637.5 rW
R498 c6 b4719 m42894.5 rL
R499 c6 b4202 m38175.5 rL
R500 c7 b3740 m33973.5 rU
R501 c7 b4158 m37713.5 rU
R502 c7 b5071 m46029.5 rL
R503 c7 b4510 m40958.5 rL
R504 c7 b4015 m36448.5 rU
R505 c7 b4455 m40463.5 rB
R506 c7 b3971 m36008.5 rW
R507 c7 b4400 m39979.5 rS
R508 c7 b4158 m37779.5 rU
R509 c7 b4620 m41937.5 rD
R510 c7 b4620 m41937.5 rS
R511 c7 b4367 m39627.5 rW
R512 c8 b5808 m48361.5 rL
R513 c8 b5112 m42553.5 rU
R514 c8 b6336 m52777.5 rU
R515 c8 b7104 m59113.5 rW
R516 c8 b7956 m66217.5 rL
R517 c8 b6996 m58261.5 rB
R518 c8 b6156 m51265.5 rL
R519 c7 b4972 m45109.5 rS
R520 c8 b5124 m42623.5 rS
R521 c8 b4812 m40061.5 rL
R522 c7 b3883 m35249.5 rW
R523 c8 b4704 m39132.5 rD
R524 c8 b4704 m39132.5 rJ
R525 c7 b5082 m46188.5 rH
R526 c7 b4532 m41106.5 rH
R527 c8 b3852 m32042.5 rU
R528 c8 b4308 m35894.5 rL
R529 c8 b3276 m27278.5 rB
R530 c8 b2892 m24002.5 rW
R531 c8 b3228 m26894.5 rW
R532 c8 b3624 m30122.5 rD
R533 c8 b3624 m30122.5 rU
R534 c8 b4056 m33746.5 rU
R535 c8 b4548 m37802.5 rU
R536 c8 b5088 m42350.5 rL
R537 c8 b4476 m37262.5 rW
R538 c8 b5016 m41738.5 rB
R539 c8 b4416 m36722.5 rU
R540 c8 b4944 m41138.5 rS
R541 c8 b4644 m38666.5 rL
R542 c8 b4092 m34022.5 rL
R543 c9 b3600 m29930.5 rD
R544 c9 b3600 m29930.5 rJ
R545 c9 b4248 m35330.5 rU
R546 c9 b4752 m39578.5 rW
R547 c9 b5328 m44330.5 rL
R548 c9 b4692 m39002.5 rS
R549 c9 b4404 m36656.5 rW
R550 c8 b4932 m41060.5 rU
R551 c8 b5520 m45992.5 rD
R552 c8 b5520 m45992.5 rW
R553 c8 b6852 m57032.5 rB
R554 c8 b6024 m50180.5 rU
R555 c8 b6756 m56204.5 rL
R556 c8 b5940 m49448.5 rS
R557 c8 b5580 m46478.5 rL
R558 c8 b4908 m40898.5 rH
R559 c9 b3732 m31082.5 rW
R560 c9 b4188 m34814.5 rH
R561 c9 b3180 m26438.5 rL
R562 c9 b2796 m23258.5 rU
R563 c10 b3132 m26054.5 rW
R564 c9 b3504 m29186.5 rW
R565 c9 b3924 m32690.5 rW
R566 c9 b4404 m36614.5 rL
R567 c9 b3348 m27806.5 rW
R568 c9 b3744 m31154.5 rW
R569 c9 b4188 m34898.5 rS
R570 c9 b3948 m32804.5 rL
R571 c8 b3468 m28856.5 rL
R572 c9 b3048 m25388.5 rL
R573 c10 b2688 m22340.5 rJ
R574 c9 b3168 m26372.5 rL
R575 c9 b2796 m23204.5 rW
R576 c10 b3132 m26000.5 rD
R577 c10 b3132 m26000.5 rU
R578 c10 b3504 m29132.5 rL
R579 c10 b2664 m22124.5 rB
R580 c10 b2340 m19460.5 rW
R581 c9 b2628 m21800.5 rU
R582 c10 b2940 m24428.5 rL
R583 c10 b2580 m21488.5 rL
R584 c9 b1968 m16328.5 rB
R585 c9 b1728 m14360.5 rL
R586 c10 b1524 m12632.5 rW
R587 c10 b1704 m14156.5 rJ
R588 c10 b2016 m16712.5 rU
R589 c10 b2256 m18728.5 rW
R590 c10 b2520 m20984.5 rW
R591 c10 b2832 m23504.5 rL
R592 c10 b2484 m20672.5 rU
R593 c9 b2784 m23156.5 rW
R594 c9 b3120 m25940.5 rU
R595 c9 b3492 m29060.5 rW
R596 c9 b3912 m32552.5 rJ
R597 c9 b4620 m38420.5 rU
R598 c9 b5172 m43040.5 rU
R599 c9 b5796 m48212.5 rJ
R600 c9 b6840 m56906.5 rW
R601 c9 b7656 m63746.5 rU
R602 c9 b8580 m71402.5 rU
R603 c9 b9600 m79982.5 rL
R604 c9 b8448 m70382.5 rL
R605 c9 b7440 m61934.5 rL
R606 c9 b6540 m54494.5 rW
R607 c9 b7332 m61034.5 rL
R608 c9 b6456 m53702.5 rS
R609 c9 b6060 m50474.5 rH
R610 c9 b5340 m44414.5 rL
R611 c9 b4692 m39074.5 rU
R612 c9 b5256 m43766.5 rU
R613 c9 b6516 m54278.5 rW
R614 c9 b7296 m60794.5 rU
R615 c9 b8172 m68090.5 rL
R616 c9 b7200 m59918.5 rL
R617 c9 b6336 m52718.5 rB
R618 c9 b5568 m46382.5 rD
R619 c9 b5568 m46382.5 rS
R620 c9 b5232 m43598.5 rH
R621 c8 b3984 m33134.5 rU
R622 c7 b4092 m37118.5 rW
R623 c7 b4543 m41210.5 rB
R624 c7 b4037 m36667.5 rL
R625 c7 b3597 m32630.5 rS
R626 c8 b3708 m30832.0 rW
R627 c8 b4152 m34540.0 rU
R628 c8 b4644 m38692.0 rU
R629 c8 b5208 m43336.0 rD
R630 c8 b5208 m43336.0 rW
R631 c8 b6456 m53752.0 rW
R632 c8 b7236 m60208.0 rW
R633 c8 b8100 m67444.0 rB
R634 c8 b7128 m59344.0 rH
R635 c8 b6276 m52216.0 rD
R636 c8 b6276 m52216.0 rU
R637 c8 b7020 m58492.0 rL
R638 c8 b6180 m51472.0 rH
R639 c8 b5436 m45292.0 rL
R640 c9 b4788 m39856.0 rB
R641 c9 b4212 m35068.0 rW
R642 c8 b4716 m39280.0 rB
R643 c8 b4152 m34564.0 rW
R644 c8 b4656 m38716.0 rU
R645 c8 b5208 m43372.0 rW
R646 c8 b5832 m48580.0 rL
R647 c8 b5136 m42748.0 rW
R648 c8 b6372 m53020.0 rB
R649 c8 b5604 m46648.0 rU
R650 c8 b6276 m52252.0 rB
R651 c8 b5520 m45976.0 rW
R652 c8 b6180 m51496.0 rJ
R653 c8 b7296 m60766.0 rL
R654 c8 b6420 m53470.0 rH
R655 c8 b5652 m47050.0 rW
R656 c7 b5808 m52702.0 rH
R657 c7 b5159 m46894.0 rU
R658 c8 b6252 m52053.0 rL
R659 c8 b5508 m45801.0 rS
R660 c7 b4741 m43047.0 rW
R661 c7 b5786 m52529.0 rU
R662 c6 b6424 m58315.0 rU
R663 c6 b7128 m64739.0 rU
R664 c7 b7909 m71867.0 rU
R665 c7 b9647 m87685.0 rS
R666 c7 b9119 m82861.5 rL
R667 c7 b8118 m73742.5 rB
R668 c7 b7227 m65624.5 rB
R669 c7 b6424 m58397.5 rU
R670 c8 b7788 m64821.5 rW
R671 c8 b8724 m72609.5 rL
R672 c8 b7668 m63885.5 rD
R673 c8 b7668 m63885.5 rW
R674 c8 b9516 m79221.5 rU
R675 c7 b9768 m88737.5 rB
R676 c7 b8690 m78969.5 rB
R677 c8 b8436 m70279.5 rU
R678 c7 b8668 m78715.5 rW
R679 c7 b9614 m87383.5 rD
R680 c7 b9614 m87383.5 rU
R681 c7 b10670 m96997.5 rL
R682 c7 b8327 m75657.5 rW
R683 c6 b9240 m83984.5 rB
R684 c6 b8228 m74744.5 rH
R685 c6 b7326 m66516.5 rW
R686 c6 b8129 m73842.5 rS
R687 c6 b7678 m69778.0 rL
R688 c6 b6831 m62100.0 rL
R689 c6 b5335 m48438.0 rU
R690 c6 b5918 m53773.0 rW
R691 c6 b7227 m65609.0 rL
R692 c6 b6424 m58382.0 rL
R693 c6 b5720 m51958.0 rS
R694 c6 b5401 m49098.0 rS
R695 c6 b5104 m46397.5 rS
R696 c6 b4829 m43845.5 rL
R697 c5 b3910 m39016.5 rL
R698 c5 b3520 m35106.5 rB
R699 c5 b3160 m31586.5 rU
R700 c5 b3800 m37906.5 rW
R701 c5 b4180 m41706.5 rW
R702 c5 b4590 m45886.5 rU
R703 c5 b5510 m55066.5 rS
R704 c5 b5240 m52311.5 rL
R705 c5 b4710 m47071.5 rD
R706 c5 b4710 m47071.5 rL
R707 c5 b4240 m42361.5 rJ
R708 c5 b4880 m48721.5 rH
R709 c5 b4390 m43841.5 rL
R710 c5 b3510 m35061.5 rJ
R711 c5 b4040 m40326.5 rL
R712 c5 b3230 m32246.5 rJ
R713 c5 b3710 m37091.5 rL
R714 c5 b3340 m33381.5 rU
R715 c5 b3680 m36721.5 rJ
R716 c5 b4230 m42241.5 rS
R717 c5 b4020 m40126.5 rU
R718 c5 b4820 m48166.5 rS
R719 c5 b4580 m45756.5 rJ
R720 c5 b5270 m52626.5 rB
R721 c5 b4740 m47356.5 rS
R722 c6 b4950 m44986.5 rW
R723 c6 b5500 m49936.5 rJ
R724 c6 b6402 m58186.5 rS
R725 c6 b6050 m54985.5 rU
R726 c6 b6721 m61035.5 rU
R727 c6 b7458 m67756.5 rS
R728 c6 b7051 m64027.5 rH
R729 c5 b5000 m49925.5 rH
R730 c5 b4500 m44925.5 rB
R731 c5 b4050 m40425.5 rH
R732 c5 b3640 m36375.5 rS
R733 c5 b3460 m34555.5 rJ
R734 c5 b3980 m39745.5 rB
R735 c5 b3580 m35765.5 rS
R736 c5 b3400 m33975.5 rD
R737 c5 b3400 m33975.5 rL
R738 c5 b3060 m30575.5 rU
R739 c4 b3370 m33635.5 rL
R740 c5 b3030 m30265.5 rB
R741 c5 b2730 m27235.5 rW
