============ BLACKJACK AI LOG ============
R72 c-3 b368 m9184.0 rW
R73 c-5 b288 m9552.0 rU
R74 c-2 b495 m9840.0 rW
R75 c-3 b416 m10335.0 rW
R76 c-5 b324 m10751.0 rW
R77 c-3 b444 m11075.0 rL
R78 c-4 b321 m10631.0 rH
R79 c-4 b312 m10310.0 rW
R80 c-1 b535 m10622.0 rJ
R81 c-1 b575 m11425.0 rL
R82 c0 b763 m10850.0 rW
R83 c1 b936 m11613.0 rU
R84 c1 b1008 m12549.0 rW
R85 c1 b1088 m13557.0 rD
R86 c0 b816 m13557.0 rU
R87 c-2 b720 m14373.0 rL
R88 c-1 b685 m13653.0 rS
R89 c-2 b670 m13310.5 rU
R90 c-2 b735 m14650.5 rW
R91 c-2 b770 m15385.5 rD
R92 c-2 b770 m15385.5 rW
R93 c-2 b810 m16155.5 rL
R94 c0 b1078 m15345.5 rU
R95 c-1 b825 m16423.5 rJ
R96 c-3 b708 m17661.5 rW
R97 c-4 b552 m18369.5 rL
R98 c-2 b895 m17817.5 rW
R99 c-3 b788 m19607.5 rL
R100 c-2 b945 m18819.5 rU
R101 c-3 b792 m19764.5 rU
R102 c-4 b642 m21348.5 rU
R103 c-6 b440 m21990.5 rU
R104 c-4 b675 m22430.5 rL
R105 c-1 b1090 m21755.5 rW
R106 c1 b1832 m22845.5 rL
R107 c-1 b1055 m21013.5 rL
R108 c0 b1400 m19958.5 rL
R109 c2 b1674 m18558.5 rU
R110 c0 b1421 m20232.5 rW
R111 c0 b1519 m21653.5 rB
R112 c1 b1616 m20134.5 rW
R113 c0 b1308 m21750.5 rD
R114 c-2 b1090 m21750.5 rS
R115 c-2 b1065 m21205.5 rU
R116 c-6 b446 m22270.5 rS
R117 c-5 b663 m22047.5 rW
R118 c-4 b684 m22710.5 rW
R119 c-3 b936 m23394.5 rL
R120 c-4 b675 m22458.5 rW
R121 c-4 b696 m23133.5 rL
R122 c-5 b675 m22437.5 rU
R123 c-5 b696 m23112.5 rU
R124 c-8 b239 m23808.5 rJ
R125 c-9 b242 m24167.5 rL
R126 c-9 b240 m23925.5 rU
R127 c-6 b484 m24165.5 rL
R128 c-7 b474 m23681.5 rU
R129 c-10 b242 m24155.5 rH
R130 c-10 b240 m23913.5 rU
R131 c-10 b242 m24153.5 rW
R132 c-10 b244 m24395.5 rD
R133 c-10 b244 m24395.5 rW
R134 c-9 b247 m24639.5 rU
R135 c-9 b249 m24886.5 rL
R136 c-8 b244 m24388.5 rW
R137 c-6 b494 m24632.5 rB
R138 c-5 b726 m24138.5 rS
R139 c-4 b714 m23775.5 rW
R140 c-4 b759 m25203.5 rW
R141 c-4 b804 m26721.5 rU
R142 c-5 b828 m27525.5 rH
R143 c-5 b801 m26697.5 rL
R144 c-5 b777 m25896.5 rB
R145 c-3 b1008 m25119.5 rL
R146 c-3 b968 m24111.5 rU
R147 c-3 b1004 m25079.5 rJ
R148 c-4 b798 m26585.5 rB
R149 c-4 b774 m25787.5 rW
R150 c-5 b798 m26561.5 rW
R151 c-4 b822 m27359.5 rU
R152 c-6 b564 m28181.5 rS
R153 c-6 b558 m27899.5 rB
R154 c-7 b548 m27341.5 rW
R155 c-7 b558 m27889.5 rD
R156 c-10 b279 m27889.5 rB
R157 c-9 b277 m27610.5 rB
R158 c-10 b274 m27333.5 rH
R159 c-10 b271 m27059.5 rL
R160 c-10 b268 m26788.5 rL
R161 c-10 b266 m26520.5 rW
R162 c-10 b268 m26786.5 rU
R163 c-10 b271 m27054.5 rL
R164 c-8 b268 m26783.5 rL
R165 c-8 b266 m26515.5 rL
R166 c-10 b263 m26249.5 rL
R167 c-10 b260 m25986.5 rL
R168 c-10 b258 m25726.5 rB
R169 c-10 b255 m25468.5 rW
R170 c-10 b258 m25723.5 rD
R171 c-9 b258 m25723.5 rH
R172 c-8 b255 m25465.5 rU
R173 c-9 b258 m25720.5 rB
R174 c-9 b255 m25462.5 rB
R175 c-8 b253 m25207.5 rD
R176 c-10 b253 m25207.5 rW
R177 c-10 b255 m25460.5 rW
R178 c-10 b258 m25715.5 rL
R179 c-10 b255 m25457.5 rH
R180 c-9 b253 m25202.5 rU
R181 c-7 b510 m25455.5 rB
R182 c-6 b500 m24945.5 rS
R183 c-5 b741 m24695.5 rU
R184 c-2 b1275 m25436.5 rL
R185 c-3 b968 m24161.5 rD
R186 c-1 b1210 m24161.5 rW
R187 c0 b1778 m25371.5 rH
R188 c1 b1888 m23593.5 rS
R189 c0 b1362 m22649.5 rD
R190 c0 b1362 m22649.5 rW
R191 c1 b1928 m24011.5 rW
R192 c0 b1820 m25939.5 rJ
R193 c0 b2009 m28669.5 rD
R194 c-1 b1435 m28669.5 rS
R195 c-3 b1120 m27952.0 rB
R196 c-5 b807 m26832.0 rB
R197 c-6 b522 m26025.0 rU
R198 c-8 b266 m26547.0 rH
R199 c-10 b263 m26281.0 rH
R200 c-8 b261 m26018.0 rL
R201 c-7 b516 m25757.0 rL
R202 c-7 b506 m25241.0 rU
R203 c-8 b263 m26253.0 rU
R204 c-10 b266 m26516.0 rJ
R205 c-10 b270 m26915.0 rH
R206 c-9 b267 m26645.0 rW
R207 c-7 b540 m26912.0 rH
R208 c-7 b528 m26372.0 rB
R209 c-7 b518 m25844.0 rU
R210 c-8 b264 m26362.0 rW
R211 c-5 b801 m26626.0 rL
R212 c-6 b518 m25825.0 rL
R213 c-4 b762 m25307.0 rD
R214 c-6 b508 m25307.0 rU
R215 c-5 b777 m25815.0 rH
R216 c-7 b502 m25038.0 rJ
R217 c-9 b258 m25791.0 rU
R218 c-9 b261 m26049.0 rL
R219 c-10 b258 m25788.0 rU
R220 c-10 b264 m26304.0 rH
R221 c-10 b258 m25776.0 rB
R222 c-10 b256 m25518.0 rW
R223 c-10 b258 m25774.0 rL
R224 c-10 b256 m25516.0 rL
R225 c-10 b253 m25260.0 rH
R226 c-10 b251 m25007.0 rB
R227 c-10 b248 m24756.0 rW
R228 c-10 b251 m25004.0 rL
R229 c-10 b248 m24753.0 rW
R230 c-10 b251 m25001.0 rU
R231 c-8 b253 m25252.0 rS
R232 c-7 b504 m25125.5 rH
R233 c-5 b741 m24621.5 rU
R234 c-3 b1048 m26103.5 rU
R235 c0 b1632 m27151.5 rB
R236 c0 b1536 m25519.5 rW
R237 c0 b1716 m28591.5 rW
R238 c1 b2432 m30307.5 rL
R239 c1 b2040 m25443.5 rW
R240 c0 b1650 m27483.5 rU
R241 c0 b2044 m29133.5 rL
R242 c-1 b1355 m27089.5 rD
R243 c-1 b1355 m27089.5 rH
R244 c-3 b1032 m25734.5 rL
R245 c0 b1488 m24702.5 rB
R246 c0 b1631 m23214.5 rU
R247 c-1 b1245 m24845.5 rL
R248 c0 b1659 m23600.5 rD
R249 c1 b1896 m23600.5 rW
R250 c0 b1530 m25496.5 rH
R251 c0 b1680 m23966.5 rJ
R252 c1 b2120 m26486.5 rL
R253 c1 b1952 m24366.5 rL
R254 c3 b2025 m22414.5 rW
R255 c0 b1715 m24439.5 rD
R256 c0 b1715 m24439.5 rW
R257 c0 b1572 m26154.5 rW
R258 c1 b2224 m27726.5 rU
R259 c2 b2700 m29950.5 rW
R260 c2 b3186 m35350.5 rL
R261 c0 b2030 m28978.5 rU
R262 c3 b2979 m33038.5 rU
R263 c4 b3610 m36017.5 rS
R264 c5 b3430 m34212.5 rL
R265 c6 b3388 m30782.5 rW
R266 c8 b4104 m34170.5 rB
R267 c9 b3612 m30066.5 rW
R268 c10 b4044 m33678.5 rU
R269 c10 b4536 m37722.5 rL
R270 c10 b3984 m33186.5 rL
R271 c9 b3516 m29202.5 rL
R272 c9 b2664 m22170.5 rL
R273 c8 b2156 m19506.5 rD
R274 c6 b2156 m19506.5 rJ
R275 c7 b2508 m22740.5 rL
R276 c5 b2030 m20232.5 rU
R277 c4 b2430 m24292.5 rH
R278 c6 b2409 m21862.5 rB
R279 c5 b1950 m19453.5 rL
R280 c6 b1936 m17503.5 rW
R281 c5 b2140 m21375.5 rS
R282 c3 b1836 m20305.5 rW
R283 c3 b1998 m22141.5 rB
R284 c1 b1616 m20143.5 rB
R285 c0 b1302 m18527.5 rB
R286 c0 b1038 m17225.5 rD
R287 c-1 b865 m17225.5 rL
R288 c-3 b656 m16360.5 rU
R289 c-1 b855 m17016.5 rL
R290 c-2 b810 m16161.5 rU
R291 c-2 b850 m16971.5 rL
R292 c0 b972 m16121.5 rJ
R293 c-2 b880 m17579.5 rU
R294 c0 b1110 m18459.5 rL
R295 c1 b1392 m17349.5 rD
R296 c0 b1218 m17349.5 rU
R297 c2 b1674 m18567.5 rU
R298 c1 b1624 m20241.5 rW
R299 c1 b1752 m21865.5 rW
R300 c3 b2286 m25369.5 rU
R301 c0 b1939 m27655.5 rW
R302 c1 b2368 m29594.5 rU
R303 c-1 b1600 m31962.5 rB
R304 c0 b2128 m30362.5 rD
R305 c1 b2432 m30362.5 rL
R306 c2 b2295 m25498.5 rU
R307 c5 b2780 m27793.5 rU
R308 c4 b3340 m33353.5 rU
R309 c7 b4037 m36693.5 rW
R310 c6 b4488 m40730.5 rU
R311 c8 b5976 m49706.5 rU
R312 c10 b6684 m55682.5 rJ
R313 c10 b7896 m65708.5 rJ
R314 c10 b9312 m77552.5 rU
R315 c10 b10428 m86864.5 rU
R316 c10 b11676 m97292.5 rL
R317 c10 b10284 m85616.5 rU
R318 c10 b12744 m106184.5 rU
R319 c10 b14280 m118928.5 rB
R320 c10 b12564 m104648.5 rW
R321 c10 b14076 m117212.5 rU
R322 c8 b14443 m131288.5 rU
R323 c9 b17496 m145731.5 rU
R324 c10 b19596 m163227.5 rH
R325 c9 b17244 m143631.5 rJ
R326 c10 b20340 m169497.5 rW
R327 c10 b22788 m189837.5 rS
R328 c10 b21420 m178443.5 rJ
R329 c10 b25272 m210573.5 rW
R330 c10 b28308 m235845.5 rD
R331 c10 b28308 m235845.5 rB
R332 c10 b24912 m207537.5 rB
R333 c7 b20097 m182625.5 rL
R334 c7 b17886 m162528.5 rW
R335 c9 b21660 m180414.5 rB
R336 c9 b19056 m158754.5 rU
R337 c10 b21348 m177810.5 rW
R338 c10 b23904 m199158.5 rD
R339 c10 b23904 m199158.5 rU
R340 c9 b29640 m246966.5 rL
R341 c10 b26088 m217326.5 rL
R342 c9 b22956 m191238.5 rL
R343 c10 b20196 m168282.5 rB
R344 c10 b17772 m148086.5 rB
R345 c10 b15648 m130314.5 rU
R346 c10 b17520 m145962.5 rL
R347 c10 b15420 m128442.5 rL
R348 c10 b13572 m113022.5 rD
R349 c9 b13572 m113022.5 rL
R350 c9 b11940 m99450.5 rL
R351 c9 b10512 m87510.5 rU
R352 c9 b11772 m98022.5 rU
R353 c10 b13176 m109794.5 rU
R354 c10 b14760 m122970.5 rL
R355 c9 b12996 m108210.5 rW
R356 c8 b14556 m121206.5 rB
R357 c7 b11737 m106650.5 rD
R358 c6 b11737 m106650.5 rU
R359 c5 b11840 m118387.5 rS
R360 c6 b12375 m112467.5 rU
R361 c4 b12490 m124842.5 rD
R362 c1 b9992 m124842.5 rU
R363 c-1 b6745 m134834.5 rH
R364 c-1 b6070 m121344.5 rL
R365 c-1 b5765 m115274.5 rL
R366 c-4 b3288 m109509.5 rL
R367 c-5 b3090 m102933.5 rW
R368 c-7 b2122 m106023.5 rL
R369 c-8 b1040 m103901.5 rW
R370 c-8 b1050 m104941.5 rU
R371 c-7 b2120 m105991.5 rD
R372 c-7 b2120 m105991.5 rD
R373 c-8 b1060 m105991.5 rW
R374 c-9 b1071 m107051.5 rB
R375 c-10 b1060 m105980.5 rL
R376 c-10 b1050 m104920.5 rS
R377 c-10 b1044 m104395.5 rL
R378 c-10 b1024 m102307.5 rW
R379 c-10 b1034 m103331.5 rU
R380 c-10 b1044 m104365.5 rU
R381 c-7 b2110 m105409.5 rJ
R382 c-6 b2172 m108574.5 rL
R383 c-6 b2130 m106402.5 rB
R384 c-4 b3129 m104272.5 rL
R385 c-6 b1962 m98014.5 rU
R386 c-8 b1020 m101938.5 rW
R387 c-7 b2060 m102958.5 rL
R388 c-8 b1009 m100898.5 rB
R389 c-9 b999 m99889.5 rS
R390 c-8 b994 m99390.0 rU
R391 c-5 b3012 m100384.0 rS
R392 c-7 b1978 m98878.0 rJ
R393 c-8 b1019 m101845.0 rH
R394 c-10 b999 m99807.0 rU
R395 c-7 b2038 m101805.0 rW
R396 c-8 b1059 m105881.0 rU
R397 c-6 b2140 m106940.0 rU
R398 c-6 b2182 m109080.0 rU
R399 c-7 b2226 m111262.0 rJ
R400 c-7 b2294 m114601.0 rL
R401 c-9 b1124 m112307.0 rL
R402 c-10 b1112 m111183.0 rL
R403 c-10 b1101 m110071.0 rU
R404 c-10 b1112 m111172.0 rS
R405 c-10 b1107 m110616.0 rS
R406 c-10 b1101 m110062.5 rD
R407 c-10 b1101 m110062.5 rL
R408 c-10 b1090 m108961.5 rW
R409 c-10 b1101 m110051.5 rU
R410 c-8 b1112 m111152.5 rJ
R411 c-9 b1129 m112820.5 rH
R412 c-9 b1117 m111691.5 rW
R413 c-9 b1129 m112808.5 rS
R414 c-10 b1123 m112244.0 rW
R415 c-10 b1134 m113367.0 rL
R416 c-10 b1123 m112233.0 rW
R417 c-10 b1134 m113356.0 rW
R418 c-9 b1145 m114490.0 rU
R419 c-6 b2314 m115635.0 rU
R420 c-4 b3540 m117949.0 rL
R421 c-4 b3327 m110869.0 rB
R422 c-6 b2152 m107542.0 rW
R423 c-3 b4388 m109694.0 rH
R424 c-3 b4216 m105306.0 rU
R425 c-2 b5480 m109522.0 rB
R426 c0 b6246 m104042.0 rH
R427 c0 b5868 m97796.0 rL
R428 c-2 b4600 m91928.0 rU
R429 c-1 b4830 m96528.0 rU
R430 c-1 b5070 m101358.0 rW
R431 c-2 b5575 m111498.0 rW
R432 c-3 b4684 m117073.0 rL
R433 c-3 b4496 m112389.0 rD
R434 c-2 b5620 m112389.0 rU
R435 c-5 b3543 m118009.0 rW
R436 c-6 b2432 m121552.0 rL
R437 c-5 b3501 m116688.0 rS
R438 c-4 b3450 m114937.5 rU
R439 c-2 b5920 m118387.5 rW
R440 c-1 b6220 m124307.5 rW
R441 c-2 b6840 m136747.5 rJ
R442 c-2 b7355 m147007.5 rH
R443 c-2 b6985 m139652.5 rD
R444 c0 b8382 m139652.5 rW
R445 c2 b13329 m148034.5 rU
R446 c-1 b8070 m161363.5 rU
R447 c-3 b6780 m169433.5 rL
R448 c-1 b8135 m162653.5 rL
R449 c-4 b4638 m154518.5 rU
R450 c-3 b6368 m159156.5 rD
R451 c-1 b7960 m159156.5 rL
R452 c-3 b6048 m151196.5 rW
R453 c-1 b8165 m163292.5 rS
R454 c-2 b7965 m159210.0 rW
R455 c0 b10032 m167175.0 rB
R456 c0 b9432 m157143.0 rW
R457 c1 b13328 m166575.0 rU
R458 c2 b16200 m179903.0 rL
R459 c2 b13284 m147503.0 rU
R460 c4 b16080 m160787.0 rU
R461 c5 b17690 m176867.0 rW
R462 c5 b19460 m194557.0 rU
R463 c2 b19269 m214017.0 rW
R464 c3 b20997 m233286.0 rJ
R465 c3 b23832 m264782.0 rW
R466 c3 b25983 m288614.0 rL
R467 c4 b23670 m236648.0 rL
R468 c5 b21300 m212978.0 rL
R469 c8 b23004 m191678.0 rW
R470 c9 b25764 m214682.0 rU
R471 c10 b28860 m240446.0 rW
R472 c8 b32328 m269306.0 rW
R473 c6 b33187 m301634.0 rU
R474 c3 b30141 m334821.0 rL
R475 c1 b24376 m304680.0 rW
R476 c2 b29619 m329056.0 rB
R477 c4 b29950 m299437.0 rB
R478 c6 b29645 m269487.0 rB
R479 c6 b26389 m239842.0 rS
R480 c4 b22670 m226647.5 rH
R481 c4 b18140 m181307.5 rW
R482 c3 b19584 m217587.5 rS
R483 c3 b18702 m207795.5 rD
R484 c1 b16624 m207795.5 rS
R485 c0 b11970 m199483.5 rD
R486 c-2 b9975 m199483.5 rU
R487 c0 b14665 m209458.5 rU
R488 c-1 b11210 m224123.5 rL
R489 c-3 b8520 m212913.5 rD
R490 c-7 b4260 m212913.5 rL
R491 c-9 b2087 m208653.5 rW
R492 c-8 b2108 m210740.5 rL
R493 c-6 b4174 m208632.5 rW
R494 c-4 b6387 m212806.5 rS
R495 c-4 b6291 m209613.0 rB
R496 c-6 b4068 m203322.0 rB
R497 c-6 b3986 m199254.0 rU
R498 c-3 b8292 m207226.0 rU
R499 c-4 b6468 m215518.0 rU
R500 c-4 b6660 m221986.0 rS
R501 c-3 b8748 m218656.0 rB
R502 c-3 b8400 m209908.0 rU
R503 c-1 b10920 m218308.0 rB
R504 c0 b12444 m207388.0 rW
R505 c-2 b10995 m219832.0 rW
R506 c-4 b7257 m241822.0 rJ
R507 c-5 b7584 m252708.0 rU
R508 c-2 b13015 m260292.0 rW
R509 c-1 b14320 m286322.0 rS
R510 c0 b19544 m279162.0 rL
R511 c0 b14406 m240074.0 rB
R512 c0 b13542 m225668.0 rL
R513 c-2 b10610 m212126.0 rL
R514 c-3 b8064 m201516.0 rW
R515 c-3 b8384 m209580.0 rU
R516 c-1 b10900 m217964.0 rU
R517 c-2 b11445 m228864.0 rW
R518 c0 b14424 m240309.0 rL
R519 c0 b13554 m225885.0 rS
R520 c1 b17536 m219108.0 rW
R521 c0 b16569 m236644.0 rW
R522 c-1 b12665 m253213.0 rB
R523 c0 b14436 m240548.0 rL
R524 c-2 b11310 m226112.0 rJ
R525 c-2 b12155 m243077.0 rD
R526 c-3 b9724 m243077.0 rS
R527 c-1 b11915 m238215.0 rL
R528 c-3 b9052 m226300.0 rW
R529 c-2 b11770 m235352.0 rJ
R530 c-3 b10124 m253007.0 rS
R531 c-2 b12400 m247945.0 rU
R532 c0 b15624 m260345.0 rW
R533 c-3 b11040 m275969.0 rU
R534 c-3 b11484 m287009.0 rW
R535 c-4 b9300 m309977.0 rJ
R536 c-6 b6480 m323927.0 rW
R537 c-8 b3305 m330407.0 rU
R538 c-7 b6676 m333712.0 rU
R539 c-4 b10212 m340388.0 rB
R540 c-2 b16510 m330176.0 rL
R541 c-1 b15685 m313666.0 rL
R542 c-1 b14900 m297981.0 rL
R543 c-2 b14155 m283081.0 rB
R544 c-2 b13450 m268926.0 rB
R545 c-1 b12775 m255476.0 rW
R546 c-1 b13415 m268251.0 rU
R547 c1 b22536 m281666.0 rW
R548 c3 b27387 m304202.0 rU
R549 c1 b26528 m331589.0 rH
R550 c0 b16716 m278533.0 rW
R551 c0 b20671 m295249.0 rW
R552 c0 b22120 m315920.0 rS
R553 c1 b24392 m304860.0 rS
R554 c2 b26343 m292664.0 rU
R555 c2 b28719 m319007.0 rW
R556 c3 b33885 m376445.0 rU
R557 c4 b41040 m410330.0 rB
R558 c4 b36930 m369290.0 rW
R559 c7 b44693 m406220.0 rB
R560 c8 b43392 m361527.0 rU
R561 c9 b48600 m404919.0 rU
R562 c9 b54432 m453519.0 rU
R563 c10 b60960 m507951.0 rL
R564 c10 b53640 m446991.0 rB
R565 c10 b47208 m393351.0 rL
R566 c10 b41544 m346143.0 rH
R567 c10 b36552 m304599.0 rS
R568 c10 b34368 m286323.0 rL
R569 c8 b27720 m251955.0 rU
R570 c7 b30767 m279675.0 rH
R571 c8 b26184 m218141.0 rH
R572 c8 b23040 m191957.0 rB
R573 c9 b20280 m168917.0 rU
R574 c10 b22704 m189197.0 rU
R575 c9 b25440 m211901.0 rH
R576 c8 b22380 m186461.0 rH
R577 c8 b19692 m164081.0 rJ
R578 c8 b23244 m193619.0 rL
R579 c7 b16192 m147131.0 rW
R580 c8 b19608 m163323.0 rW
R581 c10 b21960 m182931.0 rL
R582 c10 b19320 m160971.0 rS
R583 c10 b18168 m151311.0 rD
R584 c7 b16654 m151311.0 rU
R585 c6 b16800 m167965.0 rL
R586 c6 b14784 m134365.0 rU
R587 c4 b16400 m163933.0 rW
R588 c2 b16236 m180333.0 rS
R589 c0 b12061 m172215.0 rW
R590 c1 b14744 m184276.0 rL
R591 c2 b15264 m169532.0 rW
R592 c4 b18480 m184796.0 rU
R593 c3 b19962 m221756.0 rH
R594 c7 b22198 m201794.0 rH
R595 c8 b21552 m179596.0 rD
R596 c9 b21552 m179596.0 rW
R597 c10 b24144 m201148.0 rD
R598 c10 b24144 m201148.0 rL
R599 c10 b21252 m177004.0 rU
R600 c9 b23796 m198256.0 rU
R601 c7 b24431 m222052.0 rB
R602 c7 b21747 m197621.0 rL
R603 c6 b19349 m175874.0 rU
R604 c4 b19530 m195223.0 rS
R605 c5 b18550 m185458.0 rW
R606 c8 b24492 m204008.0 rW
R607 c9 b27420 m228500.0 rH
R608 c7 b22121 m201080.0 rS
R609 c7 b20911 m190019.5 rW
R610 c10 b25320 m210930.5 rL
R611 c9 b22284 m185610.5 rW
R612 c6 b22869 m207894.5 rB
R613 c6 b20361 m185025.5 rS
R614 c6 b19239 m174845.0 rJ
R615 c6 b22418 m203704.0 rS
R616 c4 b19250 m192495.0 rL
R617 c5 b17330 m173245.0 rU
R618 c5 b19060 m190575.0 rD
R619 c5 b19060 m190575.0 rL
R620 c8 b20592 m171515.0 rH
R621 c10 b18120 m150923.0 rL
R622 c9 b15948 m132803.0 rU
R623 c10 b17856 m148751.0 rW
R624 c9 b22140 m184463.0 rL
R625 c10 b19488 m162323.0 rW
R626 c9 b21828 m181811.0 rJ
R627 c9 b25752 m214553.0 rL
R628 c7 b20779 m188801.0 rU
R629 c10 b25152 m209580.0 rB
R630 c10 b22140 m184428.0 rU
R631 c8 b22726 m206568.0 rU
R632 c8 b27516 m229294.0 rW
R633 c7 b28259 m256810.0 rB
R634 c5 b22860 m228551.0 rL
R635 c4 b18290 m182831.0 rU
R636 c7 b22132 m201121.0 rW
R637 c8 b26796 m223253.0 rW
R638 c10 b30012 m250049.0 rB
R639 c10 b26412 m220037.0 rL
R640 c10 b23244 m193625.0 rW
R641 c8 b23859 m216869.0 rS
R642 c6 b22550 m204939.5 rL
R643 c6 b18240 m182389.5 rW
R644 c6 b22077 m200629.5 rJ
R645 c5 b23380 m233745.5 rW
R646 c8 b30864 m257125.5 rW
R647 c10 b34560 m287989.5 rH
R648 c10 b30420 m253429.5 rL
R649 c10 b26772 m223009.5 rW
R650 c10 b29976 m249781.5 rL
R651 c10 b26388 m219805.5 rW
R652 c10 b29544 m246193.5 rL
R653 c10 b26004 m216649.5 rU
R654 c8 b29124 m242653.5 rW
R655 c9 b32616 m271777.5 rW
R656 c9 b40452 m337009.5 rD
R657 c7 b37081 m337009.5 rB
R658 c9 b36000 m299928.5 rW
R659 c9 b40320 m335928.5 rU
R660 c10 b45156 m376248.5 rU
R661 c9 b50580 m421404.5 rW
R662 c10 b56640 m471984.5 rH
R663 c10 b49848 m415344.5 rW
R664 c10 b61812 m515040.5 rU
R665 c10 b76644 m638664.5 rL
R666 c10 b58248 m485376.5 rS
R667 c10 b54756 m456252.5 rB
R668 c9 b48180 m401496.5 rB
R669 c8 b42408 m353316.5 rU
R670 c8 b47496 m395724.5 rU
R671 c8 b53196 m443220.5 rU
R672 c10 b59580 m496416.5 rU
R673 c10 b73872 m615576.5 rU
R674 c10 b91608 m763320.5 rU
R675 c10 b113592 m946536.5 rW
R676 c8 b127224 m1060128.5 rU
R677 c5 b118740 m1187352.5 rU
R678 c9 b156732 m1306092.5 rW
R679 c9 b175548 m1462824.5 rL
R680 c10 b154476 m1287276.5 rW
R681 c10 b173016 m1441752.5 rL
R682 c10 b152256 m1268736.5 rL
R683 c10 b133980 m1116480.5 rW
R684 c10 b150060 m1250460.5 rW
R685 c10 b168072 m1400520.5 rB
R686 c10 b147900 m1232448.5 rL
R687 c10 b130152 m1084548.5 rU
R688 c10 b145776 m1214700.5 rW
R689 c10 b163260 m1360476.5 rW
R690 c9 b182856 m1523736.5 rB
R691 c10 b160908 m1340880.5 rS
R692 c9 b151260 m1260426.5 rL
R693 c10 b133104 m1109166.5 rU
R694 c9 b149076 m1242270.5 rS
R695 c10 b140136 m1167732.5 rS
R696 c8 b131724 m1097664.5 rW
R697 c7 b135234 m1229388.5 rU
R698 c8 b163764 m1364622.5 rW
R699 c6 b168124 m1528386.5 rW
R700 c7 b186626 m1696510.5 rL
R701 c9 b158796 m1323258.5 rW
R702 c7 b163031 m1482054.5 rS
R703 c6 b154066 m1400539.0 rL
R704 c8 b149580 m1246473.0 rH
R705 c7 b104214 m947313.0 rB
R706 c7 b92741 m843099.0 rW
R707 c6 b102949 m935840.0 rS
R708 c6 b97284 m884365.5 rU
R709 c6 b107987 m981649.5 rU
R710 c8 b130764 m1089636.5 rD
R711 c10 b130764 m1089636.5 rL
R712 c8 b115068 m958872.5 rU
R713 c9 b128880 m1073940.5 rU
R714 c9 b144348 m1202820.5 rU
R715 c7 b148192 m1347168.5 rU
R716 c10 b179448 m1495360.5 rL
R717 c10 b157920 m1315912.5 rW
R718 c8 b195816 m1631752.5 rU
R719 c9 b242808 m2023384.5 rL
R720 c10 b213672 m1780576.5 rB
R721 c10 b188040 m1566904.5 rU
