============ BLACKJACK AI LOG ============
R74 c3 b729 m8079.5 rL
R75 c5 b740 m7350.5 rL
R76 c5 b590 m5870.5 rU
R77 c4 b650 m6460.5 rU
R78 c1 b624 m7760.5 rW
R79 c1 b672 m8384.5 rD
R80 c-1 b420 m8384.5 rJ
R81 c-2 b455 m9014.5 rW
R82 c-1 b475 m9469.5 rD
R83 c-1 b475 m9469.5 rU
R84 c-1 b500 m9944.5 rU
R85 c1 b840 m10444.5 rU
R86 c3 b1098 m12124.5 rB
R87 c2 b999 m11026.5 rD
R88 c2 b999 m11026.5 rL
R89 c0 b707 m10027.5 rB
R90 c1 b752 m9320.5 rU
R91 c0 b763 m10824.5 rJ
R92 c2 b1080 m11969.5 rL
R93 c3 b981 m10889.5 rU
R94 c2 b1071 m11870.5 rU
R95 c1 b1040 m12941.5 rW
R96 c2 b1359 m15021.5 rW
R97 c3 b1476 m16380.5 rH
R98 c0 b1050 m14904.5 rL
R99 c0 b834 m13854.5 rB
R100 c1 b1048 m13020.5 rW
R101 c0 b987 m14068.5 rH
R102 c0 b786 m13081.5 rU
R103 c-3 b556 m13867.5 rW
R104 c-3 b580 m14423.5 rW
R105 c-2 b755 m15003.5 rL
R106 c0 b858 m14248.5 rD
R107 c1 b1144 m14248.5 rS
R108 c0 b959 m13676.5 rU
R109 c0 b1029 m14635.5 rW
R110 c-2 b785 m15664.5 rH
R111 c-3 b596 m14879.5 rL
R112 c-4 b429 m14283.5 rL
R113 c-1 b695 m13854.5 rU
R114 c0 b1022 m14549.5 rW
R115 c3 b1404 m15571.5 rH
R116 c0 b994 m14167.5 rL
R117 c1 b976 m12179.5 rL
R118 c1 b904 m11203.5 rW
R119 c3 b1098 m12107.5 rB
R120 c3 b999 m11009.5 rU
R121 c2 b1089 m12008.5 rW
R122 c2 b1179 m13097.5 rW
R123 c5 b1550 m15455.5 rH
R124 c8 b1680 m13905.5 rS
R125 c9 b1572 m13065.5 rS
R126 c9 b1476 m12279.5 rU
R127 c8 b1836 m15231.5 rH
R128 c7 b1474 m13395.5 rL
R129 c8 b1440 m11921.5 rD
R130 c6 b1320 m11921.5 rW
R131 c8 b1596 m13241.5 rD
R132 c10 b1596 m13241.5 rB
R133 c10 b1404 m11645.5 rS
R134 c10 b1320 m10943.5 rH
R135 c8 b1164 m9623.5 rU
R136 c10 b1296 m10787.5 rU
R137 c10 b1452 m12083.5 rB
R138 c10 b1284 m10631.5 rW
R139 c10 b1440 m11915.5 rW
R140 c10 b1608 m13355.5 rW
R141 c10 b1992 m16571.5 rJ
R142 c10 b2352 m19559.5 rL
R143 c10 b2076 m17207.5 rH
R144 c10 b1824 m15131.5 rW
R145 c10 b2040 m16955.5 rS
R146 c10 b1920 m15935.5 rL
R147 c8 b1692 m14015.5 rS
R148 c8 b1584 m13169.5 rU
R149 c7 b1628 m14753.5 rW
R150 c5 b1640 m16381.5 rU
R151 c4 b1810 m18021.5 rL
R152 c3 b1467 m16211.5 rD
R153 c3 b1467 m16211.5 rU
R154 c2 b1593 m17678.5 rS
R155 c0 b1183 m16882.0 rB
R156 c2 b1413 m15699.0 rL
R157 c1 b1144 m14286.0 rU
R158 c0 b930 m15430.0 rB
R159 c-2 b725 m14500.0 rU
R160 c-3 b612 m15225.0 rW
R161 c-3 b636 m15837.0 rB
R162 c-2 b765 m15201.0 rW
R163 c-3 b672 m16731.0 rU
R164 c-6 b350 m17403.0 rW
R165 c-4 b534 m17753.0 rU
R166 c-2 b915 m18287.0 rL
R167 c0 b1155 m16457.0 rH
R168 c0 b924 m15302.0 rW
R169 c-2 b815 m16226.0 rW
R170 c-2 b855 m17041.0 rL
R171 c0 b1134 m16186.0 rS
R172 c0 b942 m15619.0 rU
R173 c0 b1056 m17503.0 rB
R174 c-1 b825 m16447.0 rB
R175 c0 b942 m15622.0 rW
R176 c0 b996 m16564.0 rL
R177 c0 b936 m15568.0 rL
R178 c-3 b588 m14632.0 rD
R179 c-5 b441 m14632.0 rS
R180 c-5 b435 m14411.5 rU
R181 c-2 b745 m14846.5 rL
R182 c-3 b568 m14101.5 rB
R183 c-3 b544 m13533.5 rW
R184 c-3 b564 m14077.5 rL
R185 c-4 b408 m13513.5 rW
R186 c-3 b560 m13921.5 rS
R187 c-2 b685 m13641.5 rL
R188 c-1 b650 m12956.5 rU
R189 c0 b822 m13606.5 rL
R190 c1 b1024 m12784.5 rW
R191 c1 b1112 m13808.5 rH
R192 c0 b812 m11584.5 rD
R193 c1 b928 m11584.5 rU
R194 c0 b882 m12512.5 rU
R195 c2 b1206 m13394.5 rW
R196 c1 b1176 m14600.5 rL
R197 c0 b810 m13424.5 rH
R198 c0 b762 m12614.5 rU
R199 c-2 b670 m13376.5 rH
R200 c-4 b384 m12706.5 rW
R201 c-5 b393 m13090.5 rH
R202 c-2 b635 m12697.5 rD
R203 c0 b762 m12697.5 rH
R204 c1 b896 m11173.5 rL
R205 c2 b927 m10277.5 rH
R206 c3 b846 m9350.5 rW
R207 c5 b1020 m10196.5 rH
R208 c6 b1012 m9176.5 rL
R209 c4 b720 m7152.5 rJ
R210 c3 b747 m8232.5 rS
R211 c4 b790 m7859.0 rS
R212 c3 b675 m7464.0 rL
R213 c5 b680 m6789.0 rS
R214 c3 b585 m6449.0 rU
R215 c4 b710 m7034.0 rU
R216 c7 b858 m7744.0 rW
R217 c8 b1044 m8602.0 rH
R218 c5 b760 m7558.0 rL
R219 c5 b680 m6798.0 rL
R220 c3 b558 m6118.0 rL
R221 c2 b504 m5560.0 rW
R222 c1 b488 m6064.0 rW
R223 c1 b528 m6552.0 rL
R224 c0 b330 m5496.0 rL
R225 c-3 b208 m5166.0 rS
R226 c-3 b204 m5062.0 rH
R227 c-1 b235 m4654.0 rS
R228 c-2 b230 m4536.5 rH
R229 c-1 b220 m4306.5 rW
R230 c0 b276 m4526.5 rL
R231 c0 b258 m4250.5 rL
R232 c0 b240 m3992.5 rB
R233 c1 b304 m3752.5 rU
R234 c3 b396 m4360.5 rL
R235 c5 b400 m3964.5 rJ
R236 c6 b506 m4564.5 rJ
R237 c6 b594 m5323.5 rB
R238 c6 b528 m4729.5 rL
R239 c3 b387 m4201.5 rL
R240 c1 b312 m3814.5 rW
R241 c1 b336 m4126.5 rL
R242 c2 b342 m3790.5 rW
R243 c2 b378 m4132.5 rU
R244 c2 b441 m4888.5 rL
R245 c2 b405 m4447.5 rL
R246 c3 b369 m4042.5 rU
R247 c2 b405 m4411.5 rU
R248 c4 b490 m4816.5 rB
R249 c6 b484 m4326.5 rU
R250 c4 b490 m4810.5 rL
R251 c3 b351 m3830.5 rD
R252 c3 b351 m3830.5 rU
R253 c3 b378 m4181.5 rW
R254 c5 b460 m4559.5 rH
R255 c8 b492 m4099.5 rS
R256 c7 b429 m3853.5 rS
R257 c7 b407 m3639.0 rS
R258 c7 b385 m3435.5 rB
R259 c9 b372 m3050.5 rL
R260 c8 b324 m2678.5 rW
R261 c10 b372 m3002.5 rU
R262 c10 b408 m3374.5 rW
R263 c10 b456 m3782.5 rU
R264 c10 b564 m4694.5 rW
R265 c10 b636 m5258.5 rU
R266 c10 b708 m5894.5 rW
R267 c10 b804 m6602.5 rU
R268 c10 b900 m7406.5 rL
R269 c10 b792 m6506.5 rW
R270 c9 b876 m7298.5 rU
R271 c9 b984 m8174.5 rL
R272 c10 b864 m7190.5 rB
R273 c10 b768 m6326.5 rL
R274 c10 b672 m5558.5 rJ
R275 c7 b726 m6566.5 rL
R276 c5 b590 m5840.5 rH
R277 c2 b423 m4660.5 rL
R278 c1 b344 m4237.5 rW
R279 c3 b414 m4581.5 rH
R280 c3 b378 m4167.5 rW
R281 c5 b460 m4545.5 rL
R282 c6 b451 m4085.5 rU
R283 c4 b500 m4987.5 rU
R284 c7 b605 m5487.5 rU
R285 c4 b610 m6092.5 rL
R286 c5 b550 m5482.5 rL
R287 c4 b500 m4932.5 rD
R288 c3 b450 m4932.5 rB
R289 c4 b450 m4482.5 rH
R290 c3 b369 m4032.5 rW
R291 c1 b360 m4401.5 rU
R292 c1 b384 m4761.5 rL
R293 c0 b308 m4377.5 rL
R294 c0 b287 m4069.5 rS
R295 c0 b240 m3926.0 rL
R296 c-1 b185 m3686.0 rU
R297 c-3 b156 m3871.0 rB
R298 c-5 b114 m3715.0 rW
R299 c-3 b160 m3943.0 rH
R300 c-2 b190 m3783.0 rW
R301 c-1 b200 m3973.0 rW
R302 c-1 b210 m4173.0 rS
R303 c0 b246 m4068.0 rU
R304 c1 b352 m4314.0 rB
R305 c1 b320 m3962.0 rL
R306 c2 b333 m3642.0 rL
R307 c0 b204 m3309.0 rS
R308 c0 b198 m3207.0 rW
R309 c-1 b175 m3405.0 rU
R310 c0 b252 m3580.0 rW
R311 c1 b328 m4084.0 rL
R312 c0 b228 m3756.0 rS
R313 c0 b259 m3642.0 rU
R314 c-1 b200 m3901.0 rL
R315 c-1 b190 m3701.0 rD
R316 c0 b266 m3701.0 rU
R317 c1 b320 m3967.0 rS
R318 c2 b351 m3807.0 rW
R319 c2 b378 m4158.0 rU
R320 c1 b368 m4536.0 rW
R321 c0 b350 m4904.0 rL
R322 c0 b322 m4554.0 rD
R323 c0 b322 m4554.0 rU
R324 c0 b343 m4876.0 rL
R325 c1 b368 m4533.0 rU
R326 c1 b400 m4901.0 rH
R327 c1 b368 m4501.0 rW
R328 c0 b318 m5237.0 rU
R329 c-4 b168 m5555.0 rU
R330 c-5 b174 m5723.0 rL
R331 c-4 b168 m5549.0 rH
R332 c-5 b159 m5213.0 rL
R333 c-5 b153 m5054.0 rL
R334 c-7 b100 m4901.0 rL
R335 c-9 b49 m4801.0 rS
R336 c-10 b48 m4776.5 rB
R337 c-10 b48 m4728.5 rW
R338 c-10 b48 m4776.5 rD
R339 c-10 b48 m4776.5 rL
R340 c-8 b47 m4680.5 rH
R341 c-7 b94 m4633.5 rB
R342 c-4 b138 m4539.5 rH
R343 c-6 b90 m4401.5 rW
R344 c-8 b45 m4491.5 rS
R345 c-7 b90 m4469.0 rU
R346 c-7 b92 m4559.0 rD
R347 c-4 b138 m4559.0 rW
R348 c-3 b188 m4697.0 rL
R349 c-1 b230 m4509.0 rJ
R350 c-2 b245 m4854.0 rW
R351 c-3 b204 m5099.0 rB
R352 c-2 b245 m4895.0 rU
R353 c-3 b208 m5140.0 rL
R354 c-2 b250 m4932.0 rL
R355 c-5 b141 m4682.0 rD
R356 c-6 b94 m4682.0 rU
R357 c-5 b144 m4776.0 rL
R358 c-5 b141 m4632.0 rL
R359 c-8 b45 m4491.0 rD
R360 c-10 b45 m4491.0 rB
R361 c-8 b45 m4446.0 rU
R362 c-7 b92 m4536.0 rS
R363 c-6 b90 m4490.0 rW
R364 c-5 b138 m4580.0 rU
R365 c-5 b144 m4718.0 rU
R366 c-7 b102 m5006.0 rL
R367 c-10 b50 m4904.0 rL
R368 c-9 b49 m4854.0 rL
R369 c-10 b48 m4756.0 rB
R370 c-9 b48 m4708.0 rL
R371 c-7 b94 m4660.0 rW
R372 c-5 b144 m4754.0 rL
R373 c-7 b94 m4610.0 rW
R374 c-6 b96 m4704.0 rU
R375 c-8 b48 m4800.0 rS
R376 c-9 b48 m4776.0 rL
R377 c-10 b48 m4728.0 rL
R378 c-10 b47 m4680.0 rL
R379 c-10 b47 m4633.0 rU
R380 c-10 b47 m4680.0 rH
R381 c-10 b47 m4633.0 rU
R382 c-9 b47 m4680.0 rJ
R383 c-10 b48 m4751.0 rJ
R384 c-10 b49 m4823.0 rW
R385 c-9 b49 m4872.0 rS
R386 c-8 b49 m4847.5 rW
R387 c-9 b49 m4896.5 rU
R388 c-10 b50 m4945.5 rW
R389 c-9 b50 m4995.5 rL
R390 c-10 b50 m4945.5 rL
R391 c-10 b49 m4895.5 rS
R392 c-9 b49 m4871.0 rH
R393 c-8 b48 m4773.0 rU
R394 c-10 b49 m4821.0 rW
R395 c-10 b49 m4870.0 rL
R396 c-10 b49 m4821.0 rD
R397 c-9 b49 m4821.0 rW
R398 c-10 b49 m4870.0 rU
R399 c-9 b50 m4968.0 rU
R400 c-8 b51 m5018.0 rL
R401 c-7 b100 m4916.0 rS
R402 c-8 b49 m4866.0 rL
R403 c-8 b49 m4817.0 rS
R404 c-9 b48 m4792.5 rJ
R405 c-10 b49 m4864.5 rW
R406 c-10 b50 m4913.5 rL
R407 c-7 b98 m4863.5 rU
R408 c-7 b100 m4961.5 rW
R409 c-7 b102 m5061.5 rB
R410 c-8 b50 m4959.5 rW
R411 c-8 b51 m5009.5 rL
R412 c-8 b50 m4958.5 rB
R413 c-9 b50 m4908.5 rB
R414 c-10 b49 m4858.5 rU
R415 c-10 b50 m4907.5 rL
R416 c-10 b49 m4857.5 rS
R417 c-10 b49 m4833.0 rB
R418 c-10 b48 m4784.0 rU
R419 c-8 b49 m4832.0 rD
R420 c-9 b49 m4832.0 rU
R421 c-10 b49 m4881.0 rU
R422 c-10 b50 m4979.0 rS
R423 c-10 b50 m4954.0 rB
R424 c-10 b50 m4904.0 rD
R425 c-10 b50 m4904.0 rL
R426 c-6 b98 m4854.0 rU
R427 c-5 b150 m4952.0 rB
R428 c-3 b196 m4802.0 rL
R429 c-2 b225 m4410.0 rH
R430 c-3 b168 m4185.0 rU
R431 c0 b264 m4353.0 rU
R432 c0 b329 m4617.0 rW
R433 c0 b300 m4946.0 rH
R434 c0 b329 m4646.0 rW
R435 c1 b432 m5304.0 rW
R436 c3 b522 m5736.0 rU
R437 c0 b441 m6258.0 rW
R438 c0 b402 m6699.0 rJ
R439 c0 b444 m7302.0 rU
R440 c0 b546 m7746.0 rU
R441 c2 b747 m8292.0 rB
R442 c2 b684 m7545.0 rW
R443 c2 b747 m8229.0 rH
R444 c0 b450 m7482.0 rB
R445 c-2 b355 m7032.0 rL
R446 c-3 b268 m6677.0 rW
R447 c-5 b219 m7213.0 rS
R448 c-7 b144 m7103.5 rU
R449 c-10 b73 m7247.5 rD
R450 c-10 b73 m7247.5 rD
R451 c-10 b73 m7247.5 rW
R452 c-10 b74 m7320.5 rW
R453 c-9 b75 m7468.5 rU
R454 c-8 b77 m7618.5 rU
R455 c-10 b78 m7772.5 rL
R456 c-9 b77 m7694.5 rD
R457 c-7 b154 m7694.5 rW
R458 c-9 b79 m7848.5 rU
R459 c-8 b80 m7927.5 rL
R460 c-10 b79 m7847.5 rL
R461 c-10 b77 m7689.5 rU
R462 c-10 b78 m7766.5 rB
R463 c-10 b77 m7688.5 rU
R464 c-10 b78 m7765.5 rU
R465 c-9 b79 m7843.5 rL
R466 c-8 b78 m7764.5 rU
R467 c-10 b79 m7842.5 rU
R468 c-10 b81 m8000.5 rL
R469 c-10 b80 m7919.5 rU
R470 c-10 b80 m7999.5 rS
R471 c-9 b80 m7959.5 rL
R472 c-10 b79 m7879.5 rW
R473 c-10 b81 m8037.5 rU
R474 c-10 b82 m8118.5 rD
R475 c-10 b82 m8118.5 rD
R476 c-10 b82 m8118.5 rW
R477 c-10 b83 m8200.5 rL
R478 c-10 b82 m8117.5 rS
R479 c-9 b81 m8076.5 rD
R480 c-9 b81 m8076.5 rW
R481 c-8 b82 m8157.5 rD
R482 c-6 b164 m8157.5 rL
R483 c-6 b160 m7993.5 rU
R484 c-9 b82 m8153.5 rH
R485 c-8 b81 m8071.5 rW
R486 c-9 b82 m8152.5 rD
R487 c-9 b82 m8152.5 rJ
R488 c-10 b83 m8275.5 rL
R489 c-7 b164 m8192.5 rU
R490 c-4 b258 m8520.5 rW
R491 c-2 b440 m8778.5 rH
R492 c-2 b420 m8338.5 rW
R493 c-2 b440 m8758.5 rL
R494 c-1 b395 m7878.5 rW
R495 c1 b696 m8668.5 rL
R496 c2 b720 m7972.5 rH
R497 c1 b584 m7252.5 rU
R498 c0 b595 m8420.5 rH
R499 c0 b474 m7825.5 rL
R500 c0 b518 m7351.5 rU
R501 c3 b711 m7869.5 rU
R502 c4 b860 m8580.5 rU
R503 c7 b1045 m9440.5 rW
R504 c7 b1155 m10485.5 rS
R505 c8 b1200 m9908.0 rB
R506 c10 b1056 m8708.0 rD
R507 c10 b1056 m8708.0 rL
R508 c10 b792 m6596.0 rU
R509 c10 b888 m7388.0 rH
R510 c9 b780 m6500.0 rH
R511 c10 b600 m4940.0 rU
R512 c10 b744 m6140.0 rU
R513 c10 b828 m6884.0 rL
R514 c10 b732 m6056.0 rB
R515 c10 b648 m5324.0 rU
R516 c10 b720 m5972.0 rB
R517 c10 b636 m5252.0 rL
R518 c8 b480 m3980.0 rD
R519 c9 b480 m3980.0 rB
R520 c8 b420 m3500.0 rJ
R521 c8 b504 m4130.0 rB
R522 c10 b444 m3626.0 rW
R523 c10 b492 m4070.0 rL
R524 c10 b432 m3578.0 rL
R525 c7 b352 m3146.0 rD
R526 c5 b320 m3146.0 rL
R527 c6 b286 m2506.0 rH
R528 c7 b253 m2220.0 rL
R529 c4 b200 m1967.0 rS
R530 c5 b190 m1867.0 rS
R531 c5 b180 m1772.0 rB
R532 c4 b160 m1592.0 rL
R533 c3 b135 m1432.0 rU
R534 c3 b162 m1702.0 rD
R535 c4 b180 m1702.0 rL
R536 c6 b176 m1522.0 rL
R537 c6 b154 m1346.0 rD
R538 c5 b140 m1346.0 rD
R539 c4 b140 m1346.0 rW
R540 c7 b165 m1486.0 rL
R541 c6 b154 m1321.0 rU
R542 c8 b180 m1475.0 rB
R543 c8 b156 m1295.0 rW
R544 c9 b180 m1451.0 rL
R545 c8 b132 m1091.0 rH
R546 c7 b110 m959.0 rB
R547 c5 b90 m849.0 rU
R548 c6 b121 m1029.0 rU
R549 c5 b120 m1150.0 rU
R550 c8 b156 m1270.0 rL
R551 c9 b144 m1114.0 rD
R552 c6 b132 m1114.0 rW
R553 c8 b156 m1246.0 rL
R554 c9 b132 m1090.0 rU
R555 c8 b168 m1354.0 rH
R556 c6 b132 m1186.0 rW
R557 c4 b150 m1450.0 rS
R558 c4 b140 m1375.0 rW
R559 c5 b160 m1515.0 rJ
R560 c7 b198 m1755.0 rL
R561 c8 b192 m1557.0 rW
R562 c8 b216 m1749.0 rL
R563 c6 b176 m1533.0 rU
R564 c7 b198 m1709.0 rL
R565 c7 b176 m1511.0 rU
R566 c5 b170 m1687.0 rH
R567 c3 b126 m1347.0 rD
R568 c2 b126 m1347.0 rL
R569 c1 b104 m1221.0 rU
R570 c2 b126 m1325.0 rB
R571 c3 b108 m1199.0 rL
R572 c1 b88 m1091.0 rU
R573 c1 b104 m1267.0 rL
R574 c0 b72 m1163.0 rS
R575 c-2 b60 m1127.0 rU
R576 c-3 b48 m1187.0 rU
R577 c-6 b26 m1283.0 rL
R578 c-6 b26 m1257.0 rH
R579 c-6 b26 m1231.0 rU
R580 c-9 b13 m1257.0 rW
R581 c-7 b26 m1270.0 rD
R582 c-5 b39 m1270.0 rB
R583 c-3 b52 m1231.0 rL
R584 c-2 b60 m1179.0 rW
R585 c-4 b39 m1239.0 rL
R586 c-5 b36 m1200.0 rD
R587 c-7 b24 m1200.0 rW
R588 c-7 b26 m1224.0 rW
R589 c-7 b26 m1276.0 rL
R590 c-6 b26 m1250.0 rJ
R591 c-8 b13 m1289.0 rL
R592 c-7 b26 m1276.0 rW
R593 c-4 b42 m1302.0 rL
R594 c-5 b39 m1260.0 rU
R595 c-4 b39 m1299.0 rB
R596 c-1 b65 m1260.0 rW
R597 c0 b84 m1325.0 rL
R598 c0 b78 m1241.0 rL
R599 c0 b72 m1163.0 rH
R600 c1 b88 m1091.0 rW
R601 c0 b72 m1179.0 rS
R602 c-2 b60 m1143.0 rL
R603 c-1 b55 m1083.0 rW
R604 c-4 b36 m1138.0 rU
R605 c-6 b24 m1174.0 rH
R606 c-6 b24 m1150.0 rS
R607 c-6 b24 m1138.0 rD
R608 c-2 b60 m1138.0 rU
R609 c0 b84 m1198.0 rB
R610 c2 b108 m1114.0 rL
R611 c2 b99 m1006.0 rU
R612 c2 b108 m1105.0 rL
R613 c3 b81 m889.0 rU
R614 c2 b99 m1051.0 rW
R615 c1 b96 m1150.0 rW
R616 c2 b117 m1246.0 rL
R617 c3 b108 m1129.0 rW
R618 c2 b117 m1237.0 rW
R619 c2 b126 m1354.0 rS
R620 c1 b104 m1291.0 rL
R621 c-1 b60 m1187.0 rH
R622 c2 b108 m1127.0 rD
R623 c4 b120 m1127.0 rD
R624 c6 b132 m1127.0 rU
R625 c5 b130 m1259.0 rL
R626 c4 b100 m999.0 rU
R627 c2 b108 m1199.0 rL
R628 c3 b99 m1091.0 rS
R629 c5 b110 m1041.5 rB
R630 c5 b100 m931.5 rL
R631 c6 b99 m831.5 rB
R632 c5 b80 m732.5 rU
R633 c5 b90 m812.5 rW
R634 c7 b110 m902.5 rJ
R635 c9 b132 m1067.5 rL
R636 c10 b108 m803.5 rH
R637 c9 b84 m695.5 rB
R638 c10 b84 m611.5 rB
R639 c10 b72 m527.5 rB
R640 c8 b55 m455.5 rL
R641 c6 b55 m400.5 rS
R642 c4 b36 m373.0 rU
R643 c2 b45 m409.0 rH
R644 c3 b36 m319.0 rL
R645 c0 b21 m247.0 rD
R646 c0 b18 m247.0 rL
R647 c0 b21 m229.0 rU
R648 c-2 b15 m250.0 rW
R649 c-4 b9 m265.0 rL
R650 c-4 b9 m256.0 rS
R651 c-4 b9 m251.5 rU
R652 c-3 b12 m260.5 rW
R653 c-3 b12 m272.5 rL
R654 c-3 b12 m260.5 rJ
R655 c-2 b15 m278.5 rU
R656 c-2 b15 m293.5 rB
R657 c-3 b12 m278.5 rW
R658 c-1 b15 m290.5 rU
R659 c-3 b16 m305.5 rU
R660 c-3 b16 m321.5 rU
R661 c-1 b20 m337.5 rW
R662 c0 b24 m377.5 rU
R663 c0 b35 m401.5 rU
R664 c0 b35 m436.5 rW
R665 c1 b40 m471.5 rL
R666 c0 b24 m391.5 rD
R667 c1 b32 m391.5 rL
R668 c4 b40 m359.5 rU
R669 c4 b40 m399.5 rL
R670 c7 b44 m359.5 rD
R671 c6 b44 m359.5 rU
R672 c4 b50 m403.5 rW
R673 c2 b45 m453.5 rS
R674 c0 b35 m431.0 rJ
R675 c0 b30 m484.0 rW
R676 c0 b36 m514.0 rW
R677 c0 b42 m550.0 rS
R678 c1 b48 m529.0 rS
R679 c2 b54 m505.0 rL
R680 c1 b40 m451.0 rH
R681 c0 b28 m371.0 rU
R682 c1 b32 m399.0 rU
R683 c1 b40 m431.0 rH
R684 c1 b32 m391.0 rL
R685 c0 b28 m327.0 rB
R686 c0 b21 m299.0 rW
R687 c-1 b20 m320.0 rS
R688 c0 b24 m310.0 rD
R689 c-1 b20 m310.0 rW
R690 c-2 b20 m330.0 rU
R691 c-4 b12 m370.0 rL
R692 c-2 b20 m358.0 rS
R693 c0 b24 m348.0 rS
R694 c0 b28 m336.0 rH
R695 c-2 b20 m308.0 rB
R696 c-4 b9 m288.0 rB
R697 c-4 b9 m279.0 rB
R698 c-3 b12 m270.0 rW
R699 c-6 b6 m282.0 rW
R700 c-7 b6 m288.0 rW
R701 c-4 b9 m294.0 rU
R702 c-2 b20 m303.0 rH
R703 c-3 b12 m283.0 rD
R704 c-3 b12 m283.0 rL
R705 c-6 b6 m271.0 rL
R706 c-6 b6 m259.0 rJ
R707 c-4 b9 m268.0 rL
R708 c-3 b12 m259.0 rU
R709 c-5 b9 m283.0 rB
R710 c-3 b12 m274.0 rS
R711 c-1 b15 m268.0 rW
R712 c-2 b15 m283.0 rB
R713 c-3 b12 m268.0 rW
R714 c-6 b6 m292.0 rU
R715 c-5 b9 m298.0 rL
R716 c-7 b6 m289.0 rL
R717 c-9 b3 m277.0 rU
R718 c-10 b3 m280.0 rW
R719 c-10 b3 m283.0 rW
R720 c-10 b3 m286.0 rD
R721 c-9 b3 m286.0 rU
R722 c-7 b6 m289.0 rU
R723 c-6 b8 m301.0 rH
R724 c-7 b6 m293.0 rD
R725 c-8 b3 m293.0 rU
R726 c-10 b3 m299.0 rL
R727 c-9 b3 m296.0 rS
R728 c-9 b3 m294.5 rW
R729 c-9 b3 m297.5 rL
R730 c-10 b3 m291.5 rL
R731 c-10 b3 m285.5 rB
R732 c-10 b3 m282.5 rW
R733 c-10 b3 m288.5 rB
R734 c-8 b3 m285.5 rW
R735 c-6 b6 m288.5 rW
R736 c-4 b9 m294.5 rU
R737 c-3 b16 m303.5 rU
R738 c-2 b20 m319.5 rW
R739 c-2 b20 m359.5 rL
R740 c-2 b20 m339.5 rL
R741 c0 b24 m319.5 rU
R742 c-1 b20 m367.5 rW
R743 c-3 b16 m387.5 rJ
R744 c-2 b25 m411.5 rU
R745 c-4 b15 m461.5 rS
R746 c-5 b15 m454.0 rW
R747 c-5 b15 m469.0 rS
R748 c-6 b10 m461.5 rS
R749 c-8 b5 m456.5 rU
R750 c-10 b5 m461.5 rJ
R751 c-9 b5 m469.5 rH
R752 c-10 b5 m464.5 rW
R753 c-10 b5 m474.5 rU
R754 c-7 b10 m479.5 rL
R755 c-8 b5 m469.5 rS
R756 c-8 b5 m467.0 rJ
R757 c-8 b5 m475.0 rB
