============ BLACKJACK AI LOG ============
R71 c-9 b148 m14714.0 rL
R72 c-7 b292 m14566.0 rW
R73 c-5 b456 m15150.0 rL
R74 c-7 b294 m14694.0 rU
R75 c-10 b150 m14988.0 rL
R76 c-9 b149 m14838.0 rL
R77 c-9 b147 m14689.0 rJ
R78 c-10 b150 m14910.0 rH
R79 c-10 b147 m14610.0 rD
R80 c-10 b147 m14610.0 rL
R81 c-10 b145 m14463.0 rL
R82 c-10 b144 m14318.0 rL
R83 c-10 b142 m14174.0 rS
R84 c-9 b142 m14103.0 rL
R85 c-10 b140 m13961.0 rS
R86 c-10 b139 m13891.0 rH
R87 c-10 b138 m13752.0 rL
R88 c-10 b137 m13614.0 rS
R89 c-10 b136 m13545.5 rS
R90 c-10 b135 m13477.5 rW
R91 c-10 b137 m13612.5 rU
R92 c-7 b276 m13749.5 rS
R93 c-9 b137 m13611.5 rL
R94 c-10 b135 m13474.5 rH
R95 c-9 b134 m13339.5 rL
R96 c-10 b133 m13205.5 rU
R97 c-10 b134 m13338.5 rS
R98 c-9 b133 m13271.5 rL
R99 c-7 b264 m13138.5 rU
R100 c-7 b274 m13666.5 rJ
R101 c-7 b282 m14077.5 rU
R102 c-8 b144 m14359.5 rW
R103 c-9 b146 m14503.5 rL
R104 c-7 b288 m14357.5 rW
R105 c-9 b147 m14645.5 rU
R106 c-9 b148 m14792.5 rW
R107 c-9 b150 m14940.5 rL
R108 c-10 b148 m14790.5 rL
R109 c-9 b147 m14642.5 rW
R110 c-10 b148 m14789.5 rB
R111 c-10 b147 m14641.5 rW
R112 c-10 b148 m14788.5 rU
R113 c-10 b150 m14936.5 rB
R114 c-9 b148 m14786.5 rU
R115 c-7 b300 m14934.5 rL
R116 c-8 b147 m14634.5 rW
R117 c-10 b148 m14781.5 rU
R118 c-9 b150 m14929.5 rU
R119 c-10 b151 m15079.5 rH
R120 c-10 b150 m14928.5 rL
R121 c-10 b148 m14778.5 rH
R122 c-6 b290 m14482.5 rW
R123 c-8 b151 m15062.5 rU
R124 c-10 b153 m15213.5 rL
R125 c-9 b151 m15060.5 rL
R126 c-9 b150 m14909.5 rU
R127 c-8 b151 m15059.5 rL
R128 c-7 b300 m14908.5 rD
R129 c-6 b300 m14908.5 rU
R130 c-4 b459 m15208.5 rH
R131 c-5 b444 m14749.5 rL
R132 c-5 b417 m13861.5 rU
R133 c-6 b286 m14278.5 rU
R134 c-8 b146 m14564.5 rJ
R135 c-7 b296 m14783.5 rU
R136 c-10 b151 m15079.5 rU
R137 c-9 b153 m15230.5 rB
R138 c-7 b302 m15077.5 rL
R139 c-5 b444 m14775.5 rU
R140 c-6 b306 m15219.5 rU
R141 c-9 b156 m15525.5 rU
R142 c-8 b157 m15681.5 rL
R143 c-7 b312 m15524.5 rU
R144 c-8 b159 m15836.5 rU
R145 c-7 b320 m15995.5 rW
R146 c-9 b164 m16315.5 rU
R147 c-10 b165 m16479.5 rL
R148 c-10 b164 m16314.5 rJ
R149 c-10 b166 m16560.5 rJ
R150 c-9 b169 m16809.5 rS
R151 c-8 b168 m16725.0 rW
R152 c-8 b169 m16893.0 rU
R153 c-8 b173 m17231.0 rS
R154 c-7 b344 m17144.5 rW
R155 c-6 b350 m17488.5 rW
R156 c-6 b364 m18188.5 rB
R157 c-5 b537 m17824.5 rS
R158 c-3 b704 m17556.0 rS
R159 c-2 b865 m17204.0 rU
R160 c0 b1267 m18069.0 rW
R161 c0 b1449 m20603.0 rW
R162 c0 b1326 m22052.0 rD
R163 c-2 b1105 m22052.0 rW
R164 c-5 b696 m23157.0 rL
R165 c-7 b450 m22461.0 rH
R166 c-9 b221 m22011.0 rU
R167 c-10 b223 m22232.0 rL
R168 c-10 b221 m22009.0 rS
R169 c-9 b219 m21898.5 rW
R170 c-10 b222 m22117.5 rU
R171 c-10 b224 m22339.5 rL
R172 c-9 b222 m22115.5 rL
R173 c-8 b219 m21893.5 rU
R174 c-8 b224 m22331.5 rW
R175 c-10 b226 m22555.5 rH
R176 c-10 b224 m22329.5 rL
R177 c-10 b222 m22105.5 rB
R178 c-10 b219 m21883.5 rS
R179 c-10 b218 m21774.0 rH
R180 c-10 b216 m21556.0 rW
R181 c-10 b218 m21772.0 rJ
R182 c-8 b221 m22099.0 rL
R183 c-10 b219 m21878.0 rU
R184 c-10 b221 m22097.0 rB
R185 c-9 b219 m21876.0 rL
R186 c-9 b217 m21657.0 rJ
R187 c-9 b220 m21983.0 rB
R188 c-8 b218 m21763.0 rH
R189 c-9 b216 m21545.0 rS
R190 c-10 b215 m21437.0 rB
R191 c-10 b213 m21222.0 rU
R192 c-10 b217 m21648.0 rL
R193 c-9 b215 m21431.0 rL
R194 c-8 b213 m21216.0 rU
R195 c-10 b217 m21642.0 rW
R196 c-9 b219 m21859.0 rW
R197 c-8 b221 m22078.0 rU
R198 c-8 b223 m22299.0 rL
R199 c-6 b442 m22076.0 rB
R200 c-5 b651 m21634.0 rU
R201 c-5 b669 m22285.0 rL
R202 c-4 b651 m21616.0 rU
R203 c-4 b669 m22267.0 rB
R204 c-3 b864 m21598.0 rU
R205 c-4 b702 m23326.0 rB
R206 c-3 b908 m22624.0 rS
R207 c-4 b666 m22170.0 rD
R208 c-2 b1110 m22170.0 rB
R209 c0 b1266 m21060.0 rU
R210 c-1 b1120 m22326.0 rU
R211 c-2 b1175 m23446.0 rU
R212 c-1 b1235 m24621.0 rU
R213 c1 b2072 m25856.0 rL
R214 c2 b2142 m23784.0 rB
R215 c3 b1953 m21642.0 rB
R216 c2 b1773 m19689.0 rW
R217 c1 b1720 m21462.0 rU
R218 c1 b1856 m23182.0 rW
R219 c0 b1757 m25038.0 rH
R220 c3 b2097 m23281.0 rJ
R221 c3 b2385 m26427.0 rW
R222 c3 b2601 m28812.0 rW
R223 c3 b2835 m31413.0 rW
R224 c2 b3087 m34248.0 rU
R225 c1 b2992 m37335.0 rU
R226 c1 b3472 m43319.0 rU
R227 c0 b3276 m46791.0 rL
R228 c0 b2616 m43515.0 rW
R229 c0 b2772 m46131.0 rU
R230 c0 b2940 m48903.0 rS
R231 c0 b3325 m47433.0 rW
R232 c0 b3556 m50758.0 rU
R233 c0 b3264 m54314.0 rU
R234 c0 b3456 m57578.0 rD
R235 c-2 b2880 m57578.0 rU
R236 c-4 b1815 m60458.0 rU
R237 c-3 b2492 m62273.0 rL
R238 c-3 b2392 m59781.0 rL
R239 c-5 b1650 m54997.0 rD
R240 c-6 b1100 m54997.0 rD
R241 c-6 b1100 m54997.0 rS
R242 c-7 b1090 m54447.0 rL
R243 c-10 b534 m53357.0 rB
R244 c-10 b529 m52823.0 rB
R245 c-10 b523 m52294.0 rU
R246 c-10 b529 m52817.0 rS
R247 c-9 b526 m52552.5 rD
R248 c-8 b526 m52552.5 rB
R249 c-7 b1042 m52026.5 rU
R250 c-5 b1593 m53068.5 rS
R251 c-5 b1569 m52272.0 rL
R252 c-7 b984 m49134.0 rJ
R253 c-8 b507 m50610.0 rB
R254 c-8 b502 m50103.0 rW
R255 c-7 b1014 m50605.0 rD
R256 c-6 b1014 m50605.0 rL
R257 c-9 b496 m49591.0 rH
R258 c-10 b491 m49095.0 rW
R259 c-10 b496 m49586.0 rD
R260 c-9 b496 m49586.0 rB
R261 c-8 b491 m49090.0 rB
R262 c-6 b972 m48599.0 rB
R263 c-8 b477 m47627.0 rU
R264 c-10 b482 m48104.0 rU
R265 c-10 b486 m48586.0 rL
R266 c-9 b481 m48100.0 rH
R267 c-10 b472 m47138.0 rL
R268 c-10 b467 m46666.0 rU
R269 c-10 b472 m47133.0 rU
R270 c-6 b954 m47605.0 rU
R271 c-6 b972 m48559.0 rW
R272 c-7 b992 m49531.0 rL
R273 c-9 b486 m48539.0 rJ
R274 c-10 b493 m49268.0 rW
R275 c-10 b498 m49761.0 rH
R276 c-10 b493 m49263.0 rH
R277 c-10 b488 m48770.0 rW
R278 c-8 b498 m49746.0 rU
R279 c-8 b503 m50244.0 rW
R280 c-10 b508 m50747.0 rW
R281 c-10 b513 m51255.0 rJ
R282 c-10 b521 m52025.0 rL
R283 c-10 b516 m51504.0 rU
R284 c-10 b521 m52020.0 rW
R285 c-8 b526 m52541.0 rL
R286 c-8 b521 m52015.0 rB
R287 c-10 b515 m51494.0 rU
R288 c-10 b521 m52009.0 rW
R289 c-9 b526 m52530.0 rL
R290 c-10 b521 m52004.0 rW
R291 c-10 b526 m52525.0 rW
R292 c-10 b531 m53051.0 rH
R293 c-10 b526 m52520.0 rU
R294 c-8 b531 m53046.0 rB
R295 c-7 b1052 m52515.0 rB
R296 c-8 b515 m51463.0 rD
R297 c-10 b515 m51463.0 rL
R298 c-10 b510 m50948.0 rU
R299 c-10 b520 m51968.0 rW
R300 c-10 b525 m52488.0 rU
R301 c-10 b531 m53013.0 rU
R302 c-8 b536 m53544.0 rL
R303 c-6 b1062 m53008.0 rW
R304 c-6 b1104 m55132.0 rU
R305 c-6 b1126 m56236.0 rD
R306 c-7 b1126 m56236.0 rU
R307 c-9 b574 m57362.0 rJ
R308 c-9 b583 m58223.0 rW
R309 c-7 b1178 m58806.0 rU
R310 c-6 b1200 m59984.0 rB
R311 c-6 b1176 m58784.0 rU
R312 c-6 b1200 m59960.0 rD
R313 c-5 b1800 m59960.0 rW
R314 c-4 b1854 m61760.0 rH
R315 c-5 b1800 m59906.0 rL
R316 c-7 b1128 m56306.0 rB
R317 c-6 b1104 m55178.0 rJ
R318 c-6 b1138 m56834.0 rU
R319 c-4 b1740 m57972.0 rD
R320 c-6 b1160 m57972.0 rL
R321 c-5 b1707 m56812.0 rL
R322 c-5 b1656 m55105.0 rL
R323 c-7 b1070 m53449.0 rH
R324 c-9 b524 m52379.0 rB
R325 c-10 b519 m51855.0 rU
R326 c-10 b524 m52374.0 rB
R327 c-10 b519 m51850.0 rW
R328 c-10 b524 m52369.0 rW
R329 c-9 b529 m52893.0 rL
R330 c-10 b519 m51835.0 rU
R331 c-10 b524 m52354.0 rL
R332 c-9 b519 m51830.0 rW
R333 c-8 b524 m52349.0 rB
R334 c-8 b519 m51825.0 rU
R335 c-10 b524 m52344.0 rS
R336 c-10 b521 m52082.0 rL
R337 c-10 b516 m51561.0 rU
R338 c-10 b521 m52077.0 rL
R339 c-9 b516 m51556.0 rL
R340 c-8 b511 m51040.0 rL
R341 c-10 b506 m50529.0 rW
R342 c-10 b511 m51035.0 rW
R343 c-8 b521 m52057.0 rB
R344 c-8 b516 m51536.0 rU
R345 c-9 b521 m52052.0 rW
R346 c-9 b526 m52573.0 rW
R347 c-7 b1062 m53099.0 rL
R348 c-10 b521 m52037.0 rL
R349 c-10 b516 m51516.0 rW
R350 c-10 b521 m52032.0 rU
R351 c-10 b526 m52553.0 rU
R352 c-10 b531 m53079.0 rD
R353 c-8 b531 m53079.0 rD
R354 c-8 b531 m53079.0 rB
R355 c-6 b1052 m52548.0 rD
R356 c-9 b526 m52548.0 rL
R357 c-7 b1042 m52022.0 rD
R358 c-6 b1042 m52022.0 rH
R359 c-3 b2000 m49938.0 rU
R360 c-3 b2160 m53938.0 rH
R361 c-3 b2072 m51778.0 rU
R362 c-3 b2156 m53850.0 rJ
R363 c-1 b2855 m57084.0 rJ
R364 c-2 b3070 m61367.0 rD
R365 c-2 b3070 m61367.0 rL
R366 c-2 b2915 m58297.0 rJ
R367 c-2 b3135 m62670.0 rL
R368 c-1 b2980 m59535.0 rD
R369 c-2 b2980 m59535.0 rB
R370 c0 b3396 m56555.0 rH
R371 c1 b4256 m53159.0 rS
R372 c0 b3577 m51031.0 rS
R373 c1 b3944 m49242.5 rL
R374 c1 b3624 m45298.5 rH
R375 c1 b3048 m38050.5 rU
R376 c-1 b2055 m41098.5 rH
R377 c0 b2737 m39043.5 rU
R378 c0 b3122 m44517.5 rD
R379 c0 b3122 m44517.5 rB
R380 c1 b3312 m41395.5 rL
R381 c2 b3429 m38083.5 rJ
R382 c3 b3897 m43227.5 rS
R383 c4 b4130 m41279.0 rB
R384 c2 b3348 m37149.0 rD
R385 c5 b3720 m37149.0 rD
R386 c8 b4464 m37149.0 rU
R387 c8 b5004 m41613.0 rL
R388 c10 b4404 m36609.0 rU
R389 c8 b4932 m41013.0 rH
R390 c8 b4332 m36081.0 rW
R391 c9 b4860 m40413.0 rL
R392 c10 b4272 m35553.0 rU
R393 c10 b4788 m39825.0 rL
R394 c10 b4212 m35037.0 rD
R395 c10 b4212 m35037.0 rD
R396 c10 b4212 m35037.0 rB
R397 c9 b3708 m30825.0 rW
R398 c9 b4152 m34533.0 rB
R399 c8 b3648 m30381.0 rU
R400 c7 b3751 m34029.0 rW
R401 c9 b4536 m37780.0 rS
R402 c9 b4272 m35512.0 rU
R403 c10 b5292 m44056.0 rU
R404 c10 b6564 m54640.0 rS
R405 c10 b6168 m51358.0 rW
R406 c7 b6336 m57526.0 rU
R407 c6 b7722 m70198.0 rW
R408 c5 b7800 m77920.0 rD
R409 c3 b7020 m77920.0 rS
R410 c1 b5960 m74410.0 rS
R411 c3 b6435 m71430.0 rL
R412 c3 b5850 m64995.0 rL
R413 c1 b4736 m59145.0 rL
R414 c0 b3479 m49673.0 rJ
R415 c-1 b2745 m54892.0 rW
R416 c-4 b1731 m57637.0 rW
R417 c-5 b1782 m59368.0 rB
R418 c-4 b1728 m57586.0 rU
R419 c-7 b1188 m59314.0 rL
R420 c-6 b1164 m58126.0 rU
R421 c-5 b1779 m59290.0 rB
R422 c-6 b1152 m57511.0 rJ
R423 c-6 b1186 m59239.0 rW
R424 c-7 b1210 m60425.0 rU
R425 c-4 b1851 m61635.0 rL
R426 c-5 b1794 m59784.0 rU
R427 c-7 b1232 m61578.0 rW
R428 c-8 b629 m62810.0 rB
R429 c-7 b1244 m62181.0 rL
R430 c-4 b1830 m60937.0 rW
R431 c-6 b1256 m62767.0 rU
R432 c-5 b1959 m65279.0 rL
R433 c-6 b1268 m63320.0 rU
R434 c-9 b646 m64588.0 rD
R435 c-10 b646 m64588.0 rU
R436 c-10 b653 m65234.0 rW
R437 c-10 b666 m66540.0 rD
R438 c-10 b666 m66540.0 rD
R439 c-9 b666 m66540.0 rU
R440 c-10 b673 m67206.0 rU
R441 c-10 b686 m68552.0 rW
R442 c-8 b693 m69238.0 rL
R443 c-6 b1372 m68545.0 rB
R444 c-4 b2016 m67173.0 rW
R445 c-6 b1384 m69189.0 rS
R446 c-8 b685 m68497.0 rU
R447 c-10 b692 m69182.0 rD
R448 c-9 b692 m69182.0 rU
R449 c-10 b699 m69874.0 rJ
R450 c-9 b710 m70923.0 rD
R451 c-9 b710 m70923.0 rL
R452 c-10 b703 m70213.0 rW
R453 c-10 b710 m70916.0 rB
R454 c-9 b703 m70206.0 rU
R455 c-9 b710 m70909.0 rJ
R456 c-9 b720 m71974.0 rS
R457 c-7 b1434 m71614.0 rD
R458 c-5 b2151 m71614.0 rL
R459 c-8 b695 m69463.0 rL
R460 c-10 b688 m68768.0 rW
R461 c-10 b695 m69456.0 rL
R462 c-7 b1376 m68761.0 rU
R463 c-5 b2106 m70137.0 rW
R464 c-2 b3615 m72243.0 rU
R465 c-2 b3795 m75858.0 rL
R466 c-2 b3605 m72063.0 rL
R467 c-3 b2740 m68458.0 rW
R468 c-4 b2136 m71198.0 rW
R469 c-4 b2202 m73334.0 rL
R470 c-4 b2136 m71132.0 rU
R471 c-3 b2932 m73268.0 rU
R472 c-6 b1584 m79132.0 rU
R473 c-8 b808 m80716.0 rW
R474 c-6 b1632 m81524.0 rJ
R475 c-7 b1680 m83972.0 rL
R476 c-6 b1646 m82292.0 rS
R477 c-5 b2445 m81469.0 rD
R478 c-6 b1630 m81469.0 rL
R479 c-7 b1598 m79839.0 rU
R480 c-6 b1630 m81437.0 rL
R481 c-6 b1598 m79807.0 rH
R482 c-5 b2349 m78209.0 rL
R483 c-2 b3795 m75860.0 rH
R484 c0 b4098 m68270.0 rW
R485 c-1 b3825 m76466.0 rL
R486 c-1 b3635 m72641.0 rL
R487 c-3 b2764 m69006.0 rU
R488 c-4 b2154 m71770.0 rU
R489 c-4 b2283 m76078.0 rU
R490 c-6 b1568 m78361.0 rD
R491 c-6 b1568 m78361.0 rW
R492 c-2 b4000 m79929.0 rW
R493 c-2 b4400 m87929.0 rL
R494 c-1 b4180 m83529.0 rB
R495 c-1 b3970 m79349.0 rD
R496 c1 b6352 m79349.0 rW
R497 c1 b6864 m85701.0 rS
R498 c0 b5761 m82269.0 rS
R499 c0 b5558 m79388.5 rW
R500 c-1 b4250 m84946.5 rU
R501 c-1 b4460 m89196.5 rB
R502 c-3 b3392 m84736.5 rH
R503 c-3 b3256 m81344.5 rB
R504 c-2 b3905 m78088.5 rW
R505 c-1 b4100 m81993.5 rB
R506 c0 b4674 m77893.5 rW
R507 c-1 b4130 m82567.5 rW
R508 c-2 b4335 m86697.5 rS
R509 c-3 b3384 m84530.0 rW
R510 c-4 b2739 m91298.0 rB
R511 c-5 b2658 m88559.0 rW
R512 c-5 b2739 m91217.0 rB
R513 c-4 b2655 m88478.0 rD
R514 c-5 b2655 m88478.0 rL
R515 c-6 b1718 m85823.0 rL
R516 c-5 b2526 m84105.0 rU
R517 c-4 b2601 m86631.0 rD
R518 c-6 b1734 m86631.0 rU
R519 c-5 b2652 m88365.0 rL
R520 c-7 b1662 m83061.0 rW
R521 c-8 b864 m86385.0 rL
R522 c-9 b856 m85521.0 rS
R523 c-10 b851 m85093.0 rL
R524 c-9 b834 m83391.0 rL
R525 c-10 b826 m82557.0 rU
R526 c-10 b834 m83383.0 rU
R527 c-10 b851 m85051.0 rH
R528 c-9 b842 m84200.0 rH
R529 c-9 b834 m83358.0 rS
R530 c-9 b830 m82941.0 rU
R531 c-10 b838 m83771.0 rL
R532 c-10 b830 m82933.0 rL
R533 c-10 b822 m82103.0 rL
R534 c-10 b813 m81281.0 rD
R535 c-10 b813 m81281.0 rL
R536 c-10 b805 m80468.0 rS
R537 c-9 b801 m80065.5 rL
R538 c-9 b793 m79264.5 rU
R539 c-10 b801 m80057.5 rH
R540 c-10 b793 m79256.5 rW
R541 c-9 b801 m80049.5 rS
R542 c-7 b1594 m79649.0 rW
R543 c-10 b829 m82837.0 rW
R544 c-10 b837 m83666.0 rW
R545 c-8 b854 m85340.0 rB
R546 c-9 b845 m84486.0 rL
R547 c-10 b837 m83641.0 rS
R548 c-10 b833 m83222.5 rH
R549 c-10 b824 m82389.5 rS
R550 c-10 b820 m81977.5 rU
R551 c-8 b828 m82797.5 rB
R552 c-8 b820 m81969.5 rB
R553 c-9 b812 m81149.5 rB
R554 c-9 b804 m80337.5 rW
R555 c-10 b812 m81141.5 rW
R556 c-8 b820 m81953.5 rB
R557 c-9 b812 m81133.5 rW
R558 c-10 b820 m81945.5 rJ
R559 c-10 b832 m83175.5 rL
R560 c-9 b824 m82343.5 rU
R561 c-8 b840 m83991.5 rU
R562 c-8 b849 m84831.5 rS
R563 c-9 b845 m84407.0 rB
R564 c-10 b836 m83562.0 rL
R565 c-10 b828 m82726.0 rW
R566 c-10 b836 m83554.0 rD
R567 c-9 b836 m83554.0 rU
R568 c-7 b1688 m84390.0 rH
R569 c-8 b828 m82702.0 rD
R570 c-5 b2484 m82702.0 rH
R571 c-6 b1606 m80218.0 rJ
R572 c-8 b827 m82627.0 rU
R573 c-8 b835 m83454.0 rS
R574 c-9 b831 m83036.5 rU
R575 c-10 b839 m83867.5 rL
R576 c-10 b822 m82189.5 rW
R577 c-10 b831 m83011.5 rL
R578 c-10 b822 m82180.5 rW
R579 c-10 b831 m83002.5 rD
R580 c-10 b831 m83002.5 rU
R581 c-10 b839 m83833.5 rU
R582 c-7 b1694 m84672.5 rL
R583 c-6 b1660 m82978.5 rU
R584 c-5 b2541 m84638.5 rW
R585 c-7 b1744 m87179.5 rW
R586 c-7 b1780 m88923.5 rL
R587 c-5 b2616 m87143.5 rW
R588 c-6 b1848 m92375.5 rU
R589 c-6 b1886 m94223.5 rS
R590 c-8 b933 m93280.5 rL
R591 c-10 b924 m92347.5 rH
R592 c-10 b905 m90499.5 rW
R593 c-9 b915 m91404.5 rL
R594 c-9 b905 m90489.5 rD
R595 c-9 b905 m90489.5 rB
R596 c-7 b1792 m89584.5 rD
R597 c-5 b2688 m89584.5 rU
R598 c-7 b1900 m94960.5 rH
R599 c-6 b1824 m91160.5 rL
R600 c-5 b2628 m87512.5 rB
R601 c-7 b1698 m84884.5 rB
R602 c-8 b832 m83186.5 rW
R603 c-8 b841 m84018.5 rD
R604 c-7 b1682 m84018.5 rU
R605 c-10 b858 m85700.5 rD
R606 c-10 b858 m85700.5 rU
R607 c-10 b866 m86558.5 rU
R608 c-10 b875 m87424.5 rJ
R609 c-10 b888 m88737.5 rU
R610 c-7 b1794 m89625.5 rB
R611 c-7 b1758 m87831.5 rU
R612 c-8 b896 m89589.5 rU
R613 c-6 b1810 m90485.5 rU
R614 c-6 b1846 m92295.5 rU
R615 c-6 b1884 m94141.5 rH
R616 c-7 b1846 m92257.5 rH
R617 c-9 b905 m90411.5 rW
R618 c-9 b914 m91316.5 rU
R619 c-10 b923 m92230.5 rS
R620 c-10 b918 m91769.0 rB
R621 c-10 b909 m90851.0 rL
R622 c-10 b900 m89942.0 rH
R623 c-10 b891 m89042.0 rJ
R624 c-10 b904 m90379.0 rH
R625 c-9 b895 m89475.0 rU
R626 c-10 b904 m90370.0 rW
R627 c-10 b913 m91274.0 rW
R628 c-8 b922 m92187.0 rH
R629 c-10 b904 m90343.0 rL
R630 c-10 b895 m89439.0 rU
R631 c-10 b904 m90334.0 rU
R632 c-8 b913 m91238.0 rU
R633 c-5 b2793 m93064.0 rB
R634 c-4 b2709 m90271.0 rB
R635 c-5 b2628 m87562.0 rL
R636 c-7 b1700 m84934.0 rL
R637 c-10 b833 m83234.0 rW
R638 c-10 b841 m84067.0 rH
R639 c-10 b833 m83226.0 rW
R640 c-10 b841 m84059.0 rW
R641 c-10 b849 m84900.0 rU
R642 c-10 b858 m85749.0 rH
R643 c-7 b1698 m84891.0 rS
R644 c-9 b841 m84042.0 rU
R645 c-10 b849 m84883.0 rW
R646 c-10 b858 m85732.0 rU
R647 c-10 b866 m86590.0 rH
R648 c-10 b849 m84858.0 rW
R649 c-10 b858 m85707.0 rB
R650 c-8 b849 m84849.0 rB
R651 c-6 b1680 m84000.0 rW
R652 c-5 b2571 m85680.0 rB
R653 c-4 b2496 m83109.0 rU
R654 c-2 b4285 m85605.0 rU
R655 c-2 b4495 m89890.0 rU
R656 c-5 b2832 m94385.0 rU
R657 c-5 b2919 m97217.0 rW
R658 c-4 b3006 m100136.0 rW
R659 c-3 b4128 m103142.0 rU
R660 c-5 b3219 m107270.0 rU
R661 c-7 b2210 m110489.0 rU
R662 c-9 b1127 m112699.0 rL
R663 c-9 b1116 m111572.0 rU
R664 c-9 b1127 m112688.0 rB
R665 c-9 b1116 m111561.0 rL
R666 c-10 b1105 m110445.0 rL
R667 c-9 b1094 m109340.0 rW
R668 c-10 b1105 m110434.0 rL
R669 c-10 b1083 m108224.0 rD
R670 c-10 b1083 m108224.0 rB
R671 c-10 b1072 m107141.0 rD
R672 c-10 b1072 m107141.0 rL
R673 c-9 b1061 m106069.0 rW
R674 c-10 b1082 m108191.0 rU
R675 c-10 b1093 m109273.0 rW
R676 c-10 b1104 m110366.0 rD
R677 c-10 b1104 m110366.0 rB
R678 c-10 b1093 m109262.0 rW
R679 c-7 b2208 m110355.0 rJ
R680 c-5 b3411 m113667.0 rD
R681 c-7 b2274 m113667.0 rL
R682 c-7 b2228 m111393.0 rU
R683 c-6 b2274 m113621.0 rL
R684 c-3 b4456 m111347.0 rL
R685 c-4 b3207 m106891.0 rW
R686 c-5 b3303 m110098.0 rL
R687 c-6 b2136 m106795.0 rJ
R688 c-7 b2200 m109999.0 rU
R689 c-9 b1122 m112199.0 rU
R690 c-10 b1134 m113321.0 rL
R691 c-9 b1122 m112187.0 rU
R692 c-8 b1134 m113309.0 rL
R693 c-9 b1122 m112175.0 rW
R694 c-9 b1133 m113297.0 rW
R695 c-8 b1145 m114430.0 rU
R696 c-10 b1156 m115575.0 rW
R697 c-8 b1168 m116731.0 rU
R698 c-5 b3537 m117899.0 rU
R699 c-7 b2430 m121436.0 rW
R700 c-6 b2478 m123866.0 rL
R701 c-5 b3642 m121388.0 rU
R702 c-1 b6255 m125030.0 rU
R703 c0 b8256 m137540.0 rL
R704 c2 b10899 m121028.0 rB
R705 c3 b9918 m110129.0 rB
R706 c4 b10030 m100211.0 rL
R707 c4 b9020 m90181.0 rW
R708 c4 b9930 m99201.0 rU
R709 c4 b10920 m109131.0 rU
R710 c1 b9608 m120051.0 rU
R711 c0 b9079 m129659.0 rD
R712 c0 b7782 m129659.0 rW
R713 c-2 b6875 m137441.0 rL
R714 c-4 b3918 m130566.0 rU
R715 c-3 b5380 m134484.0 rU
R716 c-4 b4197 m139864.0 rD
R717 c-2 b6995 m139864.0 rW
R718 c0 b8814 m146859.0 rW
R719 c0 b9342 m155673.0 rS
