============ BLACKJACK AI LOG ============
R482 c10 b96 m711.0 rS
R483 c8 b84 m663.0 rW
R484 c7 b88 m747.0 rU
R485 c7 b99 m835.0 rS
R486 c6 b88 m785.5 rU
R487 c5 b90 m873.5 rW
R488 c5 b100 m963.5 rH
R489 c10 b108 m863.5 rU
R490 c10 b120 m971.5 rL
R491 c7 b99 m851.5 rJ
R492 c6 b121 m1000.5 rB
R493 c9 b108 m879.5 rD
R494 c10 b108 m879.5 rL
R495 c10 b96 m771.5 rD
R496 c10 b96 m771.5 rS
R497 c8 b96 m723.5 rH
R498 c8 b84 m627.5 rW
R499 c8 b96 m711.5 rH
R500 c10 b72 m519.5 rL
R501 c10 b60 m447.5 rB
R502 c10 b48 m387.5 rU
R503 c10 b60 m435.5 rU
R504 c10 b60 m495.5 rJ
R505 c7 b66 m585.5 rL
R506 c10 b72 m519.5 rD
R507 c10 b72 m519.5 rS
R508 c10 b60 m483.5 rW
R509 c8 b72 m543.5 rW
R510 c8 b84 m615.5 rL
R511 c10 b72 m531.5 rW
R512 c8 b84 m603.5 rW
R513 c7 b77 m687.5 rS
R514 c8 b84 m649.0 rU
R515 c10 b96 m733.0 rL
R516 c10 b84 m637.0 rL
R517 c10 b72 m553.0 rW
R518 c8 b84 m625.0 rW
R519 c7 b88 m709.0 rW
R520 c10 b96 m797.0 rU
R521 c7 b99 m893.0 rD
R522 c10 b108 m893.0 rU
R523 c10 b132 m1001.0 rB
R524 c10 b108 m869.0 rB
R525 c9 b96 m761.0 rW
R526 c10 b108 m857.0 rB
R527 c9 b96 m749.0 rU
R528 c10 b120 m941.0 rS
R529 c10 b108 m881.0 rL
R530 c10 b96 m773.0 rD
R531 c6 b88 m773.0 rB
R532 c6 b77 m685.0 rH
R533 c10 b72 m531.0 rU
R534 c10 b84 m675.0 rB
R535 c10 b72 m591.0 rL
R536 c8 b72 m519.0 rU
R537 c8 b84 m663.0 rU
R538 c10 b96 m747.0 rL
R539 c10 b84 m651.0 rU
R540 c10 b96 m735.0 rD
R541 c10 b96 m735.0 rL
R542 c10 b84 m639.0 rW
R543 c8 b96 m723.0 rU
R544 c10 b108 m819.0 rH
R545 c10 b96 m711.0 rU
R546 c10 b108 m807.0 rD
R547 c7 b99 m807.0 rL
R548 c8 b96 m708.0 rH
R549 c5 b70 m612.0 rD
R550 c10 b84 m612.0 rU
R551 c8 b84 m696.0 rU
R552 c10 b96 m780.0 rW
R553 c10 b120 m972.0 rJ
R554 c9 b144 m1152.0 rL
R555 c7 b121 m1008.0 rH
R556 c9 b108 m887.0 rD
R557 c7 b99 m887.0 rW
R558 c7 b110 m986.0 rW
R559 c7 b121 m1096.0 rS
R560 c6 b121 m1035.5 rW
R561 c4 b120 m1156.5 rD
R562 c2 b108 m1156.5 rL
R563 c10 b132 m1048.5 rB
R564 c10 b120 m916.5 rL
R565 c10 b96 m796.5 rJ
R566 c7 b110 m940.5 rL
R567 c10 b108 m830.5 rL
R568 c10 b96 m722.5 rL
R569 c10 b84 m626.5 rW
R570 c7 b88 m710.5 rW
R571 c10 b96 m798.5 rD
R572 c8 b96 m798.5 rU
R573 c8 b108 m894.5 rH
R574 c8 b96 m786.5 rW
R575 c10 b120 m978.5 rU
R576 c8 b132 m1098.5 rH
R577 c10 b120 m966.5 rU
R578 c10 b132 m1086.5 rU
R579 c10 b156 m1218.5 rB
R580 c10 b132 m1062.5 rJ
R581 c9 b156 m1260.5 rL
R582 c7 b132 m1104.5 rU
R583 c5 b130 m1236.5 rS
R584 c4 b120 m1171.5 rB
R585 c5 b110 m1051.5 rH
R586 c10 b120 m941.5 rW
R587 c10 b144 m1181.5 rJ
R588 c9 b168 m1397.5 rL
R589 c8 b156 m1229.5 rJ
R590 c7 b165 m1463.5 rW
R591 c10 b204 m1628.5 rS
R592 c9 b192 m1526.5 rU
R593 c9 b216 m1718.5 rU
R594 c7 b220 m1934.5 rB
R595 c6 b198 m1714.5 rL
R596 c8 b192 m1516.5 rU
R597 c10 b216 m1708.5 rU
R598 c10 b240 m1924.5 rL
R599 c7 b187 m1684.5 rU
R600 c6 b209 m1871.5 rL
R601 c3 b153 m1662.5 rL
R602 c6 b176 m1509.5 rL
R603 c7 b132 m1157.5 rU
R604 c6 b143 m1289.5 rD
R605 c6 b143 m1289.5 rU
R606 c6 b165 m1432.5 rH
R607 c6 b143 m1267.5 rL
R608 c10 b144 m1124.5 rU
R609 c10 b180 m1412.5 rJ
R610 c9 b204 m1682.5 rS
R611 c9 b192 m1580.5 rH
R612 c10 b168 m1388.5 rL
R613 c10 b156 m1220.5 rU
R614 c10 b192 m1532.5 rL
R615 c10 b168 m1340.5 rW
R616 c10 b192 m1508.5 rU
R617 c10 b216 m1700.5 rW
R618 c7 b220 m1916.5 rU
R619 c6 b242 m2136.5 rB
R620 c5 b190 m1894.5 rB
R621 c5 b180 m1704.5 rD
R622 c10 b216 m1704.5 rW
R623 c10 b240 m1920.5 rW
R624 c8 b264 m2160.5 rW
R625 c6 b275 m2424.5 rJ
R626 c10 b348 m2837.5 rD
R627 c6 b319 m2837.5 rL
R628 c10 b312 m2518.5 rW
R629 c8 b348 m2830.5 rL
R630 c9 b300 m2482.5 rW
R631 c7 b308 m2782.5 rW
R632 c10 b408 m3398.5 rW
R633 c7 b429 m3806.5 rW
R634 c10 b564 m4664.5 rL
R635 c10 b504 m4100.5 rW
R636 c8 b564 m4604.5 rB
R637 c9 b492 m4040.5 rW
R638 c6 b506 m4532.5 rL
R639 c6 b451 m4026.5 rL
R640 c10 b432 m3575.5 rD
R641 c10 b432 m3575.5 rU
R642 c10 b492 m4007.5 rS
R643 c10 b456 m3761.5 rH
R644 c10 b408 m3305.5 rH
R645 c10 b300 m2489.5 rB
R646 c10 b264 m2189.5 rL
R647 c10 b240 m1925.5 rU
R648 c10 b264 m2165.5 rW
R649 c9 b300 m2429.5 rH
R650 c10 b264 m2129.5 rH
R651 c10 b228 m1865.5 rD
R652 c10 b228 m1865.5 rW
R653 c9 b252 m2093.5 rW
R654 c10 b288 m2345.5 rB
R655 c9 b252 m2057.5 rS
R656 c10 b240 m1931.5 rU
R657 c7 b242 m2171.5 rW
R658 c6 b275 m2413.5 rJ
R659 c6 b319 m2826.5 rU
R660 c4 b350 m3464.5 rH
R661 c10 b384 m3114.5 rS
R662 c9 b360 m2922.5 rW
R663 c10 b444 m3642.5 rU
R664 c9 b492 m4086.5 rD
R665 c10 b492 m4086.5 rD
R666 c6 b451 m4086.5 rU
R667 c8 b552 m4537.5 rL
R668 c10 b420 m3433.5 rD
R669 c10 b420 m3433.5 rW
R670 c10 b516 m4273.5 rL
R671 c7 b418 m3757.5 rH
R672 c4 b340 m3339.5 rB
R673 c4 b300 m2999.5 rU
R674 c1 b264 m3299.5 rU
R675 c8 b432 m3563.5 rL
R676 c10 b384 m3131.5 rJ
R677 c9 b456 m3707.5 rL
R678 c10 b396 m3251.5 rS
R679 c8 b372 m3053.5 rD
R680 c9 b372 m3053.5 rL
R681 c7 b297 m2681.5 rU
R682 c5 b300 m2978.5 rU
R683 c10 b396 m3278.5 rH
R684 c10 b348 m2882.5 rU
R685 c8 b396 m3230.5 rD
R686 c9 b396 m3230.5 rU
R687 c8 b444 m3626.5 rU
R688 c10 b552 m4514.5 rU
R689 c9 b612 m5066.5 rW
R690 c10 b756 m6290.5 rD
R691 c9 b756 m6290.5 rW
R692 c6 b781 m7046.5 rS
R693 c10 b804 m6656.0 rL
R694 c7 b649 m5852.0 rH
R695 c10 b636 m5203.0 rW
R696 c10 b708 m5839.0 rH
R697 c10 b624 m5131.0 rU
R698 c10 b696 m5755.0 rH
R699 c10 b612 m5059.0 rW
R700 c10 b756 m6283.0 rJ
R701 c7 b825 m7417.0 rH
R702 c10 b792 m6592.0 rD
R703 c10 b792 m6592.0 rJ
R704 c10 b936 m7780.0 rL
R705 c7 b759 m6844.0 rU
R706 c10 b924 m7603.0 rL
R707 c10 b804 m6679.0 rU
R708 c10 b996 m8287.0 rU
R709 c10 b1116 m9283.0 rU
R710 c9 b1248 m10399.0 rW
R711 c7 b1287 m11647.0 rW
R712 c6 b1430 m12934.0 rL
R713 c5 b1160 m11504.0 rW
R714 c10 b1524 m12664.0 rU
R715 c10 b1704 m14188.0 rU
R716 c7 b1749 m15892.0 rB
R717 c7 b1562 m14143.0 rH
R718 c10 b1512 m12581.0 rL
R719 c9 b1332 m11069.0 rJ
R720 c10 b1572 m13067.0 rL
R721 c10 b1200 m9923.0 rU
R722 c10 b1344 m11123.0 rB
R723 c10 b1176 m9779.0 rU
R724 c9 b1320 m10955.0 rW
R725 c9 b1476 m12275.0 rU
R726 c7 b1518 m13751.0 rW
R727 c10 b1836 m15269.0 rL
R728 c10 b1620 m13433.0 rL
R729 c10 b1428 m11813.0 rL
R730 c10 b1248 m10385.0 rH
R731 c6 b1012 m9137.0 rW
R732 c6 b1122 m10149.0 rW
R733 c5 b1130 m11271.0 rL
R734 c10 b1224 m10141.0 rS
R735 c10 b1152 m9529.0 rL
R736 c10 b876 m7225.0 rU
R737 c10 b984 m8101.0 rW
R738 c10 b1092 m9085.0 rJ
R739 c10 b1296 m10723.0 rU
R740 c7 b1331 m12019.0 rB
R741 c5 b1070 m10688.0 rW
R742 c4 b1180 m11758.0 rU
R743 c5 b1420 m14118.0 rS
R744 c5 b1350 m13408.0 rL
R745 c7 b1188 m10708.0 rL
R746 c10 b1152 m9520.0 rD
R747 c8 b1152 m9520.0 rW
R748 c10 b1284 m10672.0 rL
R749 c9 b1128 m9388.0 rJ
R750 c9 b1332 m11080.0 rW
R751 c10 b1500 m12412.0 rB
R752 c10 b1320 m10912.0 rL
R753 c9 b996 m8272.0 rU
R754 c8 b1116 m9268.0 rU
R755 c8 b1248 m10384.0 rD
R756 c10 b1248 m10384.0 rJ
R757 c8 b1476 m12256.0 rW
R758 c7 b1518 m13732.0 rB
R759 c10 b1476 m12214.0 rL
R760 c10 b1296 m10738.0 rL
R761 c10 b1140 m9442.0 rB
R762 c8 b1008 m8302.0 rS
R763 c8 b936 m7798.0 rW
R764 c6 b968 m8734.0 rD
R765 c5 b880 m8734.0 rD
R766 c8 b1056 m8734.0 rL
R767 c10 b924 m7678.0 rB
R768 c10 b816 m6754.0 rW
R769 c10 b912 m7570.0 rS
R770 c9 b864 m7114.0 rH
R771 c9 b756 m6250.0 rS
R772 c8 b708 m5872.0 rW
R773 c8 b792 m6580.0 rB
R774 c10 b696 m5788.0 rW
R775 c10 b864 m7180.0 rU
R776 c10 b972 m8044.0 rH
R777 c10 b852 m7072.0 rW
R778 c9 b1056 m8776.0 rW
