============ BLACKJACK AI LOG ============
R457 c9 b4008 m33337.0 rJ
R458 c9 b4728 m39349.0 rL
R459 c10 b4164 m34621.0 rW
R460 c9 b4656 m38785.0 rW
R461 c10 b5772 m48097.0 rH
R462 c10 b5088 m42325.0 rW
R463 c10 b5700 m47413.0 rU
R464 c10 b6384 m53113.0 rU
R465 c9 b7140 m59497.0 rD
R466 c8 b7140 m59497.0 rD
R467 c5 b5950 m59497.0 rB
R468 c4 b5360 m53547.0 rU
R469 c10 b7080 m58907.0 rU
R470 c8 b7920 m65987.0 rD
R471 c8 b7920 m65987.0 rU
R472 c6 b8140 m73907.0 rW
R473 c5 b8210 m82047.0 rU
R474 c5 b9030 m90257.0 rU
R475 c10 b11916 m99287.0 rU
R476 c9 b14784 m123119.0 rL
R477 c10 b13008 m108335.0 rL
R478 c8 b11448 m95327.0 rU
R479 c8 b12816 m106775.0 rU
R480 c10 b15900 m132407.0 rU
R481 c10 b17808 m148307.0 rL
R482 c8 b15660 m130499.0 rW
R483 c10 b17544 m146159.0 rH
R484 c10 b15444 m128615.0 rH
R485 c10 b13584 m113171.0 rS
R486 c10 b12768 m106379.0 rU
R487 c10 b14304 m119147.0 rW
R488 c10 b16020 m133451.0 rH
R489 c10 b14100 m117431.0 rL
R490 c10 b12408 m103331.0 rU
R491 c9 b15384 m128147.0 rB
R492 c9 b13536 m112763.0 rJ
R493 c7 b14641 m133067.0 rS
R494 c6 b13838 m125746.5 rL
R495 c10 b13440 m111908.5 rH
R496 c9 b11820 m98468.5 rU
R497 c10 b13236 m110288.5 rU
R498 c9 b14832 m123524.5 rU
R499 c10 b16608 m138356.5 rH
R500 c9 b14616 m121748.5 rU
R501 c8 b16368 m136364.5 rH
R502 c10 b14400 m119996.5 rJ
R503 c8 b16992 m141596.5 rW
R504 c10 b19032 m158588.5 rU
R505 c7 b19547 m177620.5 rD
R506 c8 b21324 m177620.5 rD
R507 c10 b21324 m177620.5 rU
R508 c10 b26436 m220268.5 rB
R509 c7 b21329 m193832.5 rW
R510 c5 b21520 m215161.5 rJ
R511 c10 b29700 m247441.5 rU
R512 c8 b33264 m277141.5 rU
R513 c8 b37260 m310405.5 rU
R514 c10 b41724 m347665.5 rU
R515 c10 b46728 m389389.5 rL
R516 c10 b41124 m342661.5 rS
R517 c10 b38652 m322099.5 rL
R518 c10 b34020 m283447.5 rU
R519 c9 b38100 m317467.5 rU
R520 c8 b42672 m355567.5 rS
R521 c7 b36773 m334231.5 rL
R522 c9 b35700 m297458.5 rL
R523 c10 b31416 m261758.5 rU
R524 c10 b38952 m324590.5 rU
R525 c10 b43632 m363542.5 rU
R526 c10 b48864 m407174.5 rL
R527 c10 b43008 m358310.5 rW
R528 c10 b48168 m401318.5 rW
R529 c8 b53940 m449486.5 rW
R530 c8 b60420 m503426.5 rU
R531 c10 b74916 m624266.5 rB
R532 c9 b65928 m549350.5 rU
R533 c10 b73836 m615278.5 rL
R534 c8 b64980 m541442.5 rW
R535 c6 b66715 m606422.5 rL
R536 c10 b64776 m539707.5 rW
R537 c10 b72540 m604483.5 rB
R538 c9 b63840 m531943.5 rL
R539 c10 b56184 m468103.5 rB
R540 c9 b49440 m411919.5 rU
R541 c10 b55368 m461359.5 rU
R542 c10 b62016 m516727.5 rL
R543 c7 b50028 m454711.5 rB
R544 c10 b48564 m404683.5 rH
R545 c10 b36912 m307555.5 rB
R546 c10 b32484 m270643.5 rS
R547 c10 b30540 m254401.5 rU
R548 c10 b34200 m284941.5 rW
R549 c9 b38304 m319141.5 rL
R550 c9 b33708 m280837.5 rL
R551 c10 b29664 m247129.5 rW
R552 c10 b33216 m276793.5 rU
R553 c7 b34111 m310009.5 rL
R554 c10 b33108 m275898.5 rL
R555 c10 b29136 m242790.5 rW
R556 c10 b32640 m271926.5 rU
R557 c9 b36552 m304566.5 rL
R558 c10 b27780 m231462.5 rW
R559 c10 b31116 m259242.5 rH
R560 c8 b27384 m228126.5 rW
R561 c6 b28116 m255510.5 rL
R562 c10 b27288 m227394.5 rH
R563 c8 b24024 m200106.5 rU
R564 c10 b26904 m224130.5 rU
R565 c9 b30132 m251034.5 rB
R566 c7 b24310 m220902.5 rU
R567 c8 b32352 m269522.5 rL
R568 c8 b28464 m237170.5 rU
R569 c7 b29227 m265634.5 rS
R570 c6 b27621 m251021.0 rU
R571 c10 b36756 m306263.0 rL
R572 c10 b32352 m269507.0 rU
R573 c9 b36228 m301859.0 rU
R574 c7 b37191 m338087.0 rW
R575 c6 b41283 m375278.0 rU
R576 c10 b49992 m416561.0 rH
R577 c10 b43992 m366569.0 rU
R578 c10 b49272 m410561.0 rW
R579 c10 b55188 m459833.0 rD
R580 c9 b55188 m459833.0 rU
R581 c10 b68436 m570209.0 rW
R582 c9 b76644 m638645.0 rU
R583 c9 b85836 m715289.0 rW
R584 c8 b96144 m801125.0 rW
R585 c7 b98703 m897269.0 rB
R586 c7 b87846 m798566.0 rL
R587 c9 b74748 m622874.0 rB
R588 c10 b65784 m548126.0 rL
R589 c7 b53064 m482342.0 rL
R590 c5 b42930 m429278.0 rH
R591 c10 b46368 m386348.0 rD
R592 c8 b46368 m386348.0 rL
R593 c9 b40800 m339980.0 rU
R594 c10 b45696 m380780.0 rS
R595 c9 b42960 m357932.0 rL
R596 c8 b32652 m272012.0 rW
R597 c9 b40488 m337316.0 rS
R598 c8 b38052 m317072.0 rL
R599 c10 b33492 m279020.0 rW
R600 c8 b37512 m312512.0 rL
R601 c7 b30250 m275000.0 rL
R602 c10 b29376 m244750.0 rL
R603 c10 b25848 m215374.0 rU
R604 c8 b28956 m241222.0 rL
R605 c6 b23353 m212266.0 rL
R606 c6 b18216 m165560.0 rW
R607 c7 b22220 m201992.0 rW
R608 c7 b24673 m224212.0 rS
R609 c7 b23309 m211875.5 rU
R610 c10 b31020 m258493.5 rS
R611 c9 b29160 m242983.5 rD
R612 c10 b29160 m242983.5 rD
R613 c10 b29160 m242983.5 rJ
R614 c9 b34416 m286723.5 rD
R615 c8 b34416 m286723.5 rU
R616 c6 b35332 m321139.5 rU
R617 c10 b42780 m356471.5 rL
R618 c10 b37644 m313691.5 rL
R619 c10 b33132 m276047.5 rL
R620 c10 b29160 m242915.5 rU
R621 c10 b32652 m272075.5 rH
R622 c10 b24816 m206771.5 rW
R623 c10 b27792 m231587.5 rU
R624 c10 b34464 m287171.5 rS
R625 c10 b32400 m269939.5 rD
R626 c9 b32400 m269939.5 rW
R627 c10 b36288 m302339.5 rL
R628 c10 b27576 m229763.5 rB
R629 c8 b24264 m202187.5 rU
R630 c10 b30096 m250715.5 rB
R631 c9 b26484 m220619.5 rB
R632 c7 b21362 m194135.5 rW
R633 c7 b23705 m215497.5 rB
R634 c10 b23016 m191792.5 rW
R635 c10 b25788 m214808.5 rD
R636 c6 b23639 m214808.5 rS
R637 c6 b22330 m202989.0 rW
R638 c9 b27048 m225319.0 rU
R639 c10 b30288 m252367.0 rS
R640 c9 b28476 m237223.0 rJ
R641 c7 b30800 m279937.0 rU
R642 c10 b40992 m341537.0 rB
R643 c9 b36072 m300545.0 rU
R644 c10 b40404 m336617.0 rU
R645 c10 b45252 m377021.0 rU
R646 c9 b50676 m422273.0 rL
R647 c10 b44592 m371597.0 rU
R648 c8 b49944 m416189.0 rB
R649 c10 b43956 m366245.0 rU
R650 c9 b49236 m410201.0 rL
R651 c9 b43320 m360965.0 rD
R652 c10 b43320 m360965.0 rB
R653 c9 b38124 m317645.0 rJ
R654 c8 b44988 m374831.0 rW
R655 c10 b55788 m464807.0 rW
R656 c8 b62472 m520595.0 rL
R657 c10 b54984 m458123.0 rW
R658 c10 b61584 m513107.0 rU
R659 c10 b76356 m636275.0 rH
R660 c5 b56000 m559919.0 rS
R661 c10 b63840 m531919.0 rJ
R662 c9 b75324 m627679.0 rU
R663 c8 b84372 m703003.0 rH
R664 c10 b74244 m618631.0 rB
R665 c9 b65328 m544387.0 rW
R666 c8 b73176 m609715.0 rD
R667 c10 b73176 m609715.0 rD
R668 c9 b73176 m609715.0 rJ
R669 c10 b86340 m719479.0 rU
R670 c10 b96708 m805819.0 rU
R671 c10 b119916 m999235.0 rW
R672 c9 b134304 m1119151.0 rS
R673 c9 b126240 m1051999.0 rL
R674 c8 b111096 m925759.0 rB
R675 c7 b89617 m814663.0 rL
R676 c5 b72510 m725046.0 rS
R677 c6 b75768 m688791.0 rL
R678 c6 b59103 m537255.0 rU
R679 c5 b59640 m596358.0 rW
R680 c3 b59040 m655998.0 rD
R681 c0 b39360 m655998.0 rH
R682 c6 b63503 m577278.0 rW
R683 c10 b84516 m704284.0 rD
R684 c10 b84516 m704284.0 rL
R685 c9 b74376 m619768.0 rD
R686 c8 b74376 m619768.0 rD
R687 c10 b74376 m619768.0 rU
R688 c10 b83304 m694144.0 rB
R689 c10 b73308 m610840.0 rL
R690 c10 b64512 m537532.0 rU
R691 c10 b72252 m602044.0 rL
R692 c10 b63576 m529792.0 rL
R693 c10 b55956 m466216.0 rS
R694 c9 b52596 m438238.0 rS
R695 c8 b49440 m411940.0 rH
R696 c10 b37572 m313060.0 rW
R697 c10 b42084 m350632.0 rW
R698 c8 b47136 m392716.0 rS
R699 c7 b40612 m369148.0 rW
R700 c6 b45078 m409760.0 rJ
R701 c5 b47740 m477377.0 rL
R702 c10 b51564 m429637.0 rW
R703 c8 b57756 m481201.0 rH
R704 c7 b46585 m423445.0 rW
R705 c8 b62004 m516615.0 rS
R706 c10 b58284 m485613.0 rJ
R707 c7 b63041 m573039.0 rW
R708 c4 b63610 m636080.0 rL
R709 c6 b62975 m572470.0 rL
R710 c10 b61140 m509495.0 rU
R711 c10 b68484 m570635.0 rL
R712 c10 b60264 m502151.0 rS
R713 c9 b56652 m472019.0 rL
R714 c10 b49848 m415367.0 rW
R715 c10 b61812 m515063.0 rL
R716 c9 b54396 m453251.0 rD
R717 c10 b54396 m453251.0 rU
R718 c9 b60924 m507647.0 rL
R719 c8 b53616 m446723.0 rL
R720 c8 b47184 m393107.0 rL
R721 c10 b41520 m345923.0 rW
R722 c10 b46500 m387443.0 rL
R723 c10 b40920 m340943.0 rU
R724 c10 b45828 m381863.0 rL
R725 c7 b36971 m336035.0 rL
R726 c10 b35892 m299064.0 rW
R727 c10 b44508 m370848.0 rW
R728 c8 b49848 m415356.0 rS
R729 c8 b46860 m390432.0 rB
R730 c7 b37796 m343572.0 rD
R731 c5 b34360 m343572.0 rH
R732 c6 b34023 m309212.0 rL
R733 c4 b27520 m275189.0 rU
R734 c10 b39636 m330229.0 rW
R735 c10 b44388 m369865.0 rU
R736 c10 b55044 m458641.0 rW
