============ BLACKJACK AI LOG ============
R455 c10 b9576 m79722.5 rB
R456 c10 b8424 m70146.5 rW
R457 c10 b9432 m78570.5 rL
R458 c10 b8304 m69138.5 rS
R459 c10 b7800 m64986.5 rL
R460 c10 b6864 m57186.5 rS
R461 c10 b6456 m53754.5 rL
R462 c10 b5676 m47298.5 rW
R463 c7 b5830 m52974.5 rL
R464 c9 b5664 m47144.5 rJ
R465 c7 b6127 m55640.5 rH
R466 c5 b4960 m49513.5 rL
R467 c10 b5352 m44553.5 rU
R468 c10 b6000 m49905.5 rD
R469 c10 b6000 m49905.5 rB
R470 c10 b5280 m43905.5 rU
R471 c10 b5904 m49185.5 rH
R472 c10 b5196 m43281.5 rW
R473 c7 b5335 m48477.5 rL
R474 c7 b4169 m37807.5 rL
R475 c9 b4044 m33638.5 rS
R476 c8 b3804 m31616.5 rH
R477 c10 b3348 m27812.5 rU
R478 c10 b3744 m31160.5 rL
R479 c10 b3300 m27416.5 rB
R480 c7 b2662 m24116.5 rU
R481 c9 b3216 m26778.5 rW
R482 c6 b3300 m29994.5 rD
R483 c5 b3000 m29994.5 rS
R484 c4 b2850 m28494.5 rH
R485 c10 b3084 m25644.5 rD
R486 c8 b3084 m25644.5 rJ
R487 c10 b3636 m30270.5 rW
R488 c8 b4080 m33906.5 rD
R489 c5 b3400 m33906.5 rH
R490 c10 b3672 m30506.5 rW
R491 c7 b3762 m34178.5 rS
R492 c8 b3876 m32297.5 rL
R493 c10 b2952 m24545.5 rU
R494 c10 b3300 m27497.5 rD
R495 c10 b3300 m27497.5 rW
R496 c9 b3696 m30797.5 rW
R497 c8 b4140 m34493.5 rS
R498 c10 b3900 m32423.5 rU
R499 c8 b4368 m36323.5 rW
R500 c10 b4884 m40691.5 rL
R501 c8 b4308 m35807.5 rW
R502 c5 b4020 m40115.5 rW
R503 c10 b5304 m44135.5 rU
R504 c10 b5940 m49439.5 rB
R505 c8 b5220 m43499.5 rB
R506 c8 b4596 m38279.5 rU
R507 c10 b5148 m42875.5 rL
R508 c10 b4536 m37727.5 rW
R509 c9 b5076 m42263.5 rU
R510 c9 b5688 m47339.5 rS
R511 c10 b5340 m44495.5 rB
R512 c10 b4704 m39155.5 rL
R513 c10 b3576 m29747.5 rS
R514 c8 b3360 m27959.5 rH
R515 c10 b2952 m24599.5 rL
R516 c10 b2604 m21647.5 rB
R517 c9 b2292 m19043.5 rW
R518 c9 b2568 m21335.5 rU
R519 c10 b2880 m23903.5 rH
R520 c5 b2110 m21023.5 rU
R521 c7 b2552 m23133.5 rL
R522 c10 b2472 m20581.5 rU
R523 c9 b2772 m23053.5 rH
R524 c5 b2030 m20281.5 rD
R525 c7 b2233 m20281.5 rU
R526 c10 b2712 m22514.5 rD
R527 c9 b2712 m22514.5 rL
R528 c10 b2388 m19802.5 rL
R529 c10 b2100 m17414.5 rH
R530 c10 b1596 m13214.5 rL
R531 c10 b1404 m11618.5 rS
R532 c9 b1320 m10916.5 rW
R533 c7 b1353 m12236.5 rU
R534 c9 b1632 m13589.5 rW
R535 c10 b1836 m15221.5 rL
R536 c10 b1392 m11549.5 rU
R537 c9 b1560 m12941.5 rW
R538 c7 b1606 m14501.5 rH
R539 c10 b1548 m12895.5 rU
R540 c10 b1920 m15991.5 rS
R541 c10 b1812 m15031.5 rD
R542 c6 b1661 m15031.5 rL
R543 c4 b1340 m13370.5 rL
R544 c10 b1452 m12030.5 rH
R545 c10 b1272 m10578.5 rJ
R546 c9 b1500 m12486.5 rB
R547 c10 b1320 m10986.5 rL
R548 c9 b1164 m9666.5 rU
R549 c9 b1308 m10830.5 rU
R550 c10 b1464 m12138.5 rU
R551 c8 b1644 m13602.5 rW
R552 c8 b1836 m15246.5 rL
R553 c10 b1620 m13410.5 rW
R554 c7 b1661 m15030.5 rL
R555 c10 b1608 m13369.5 rU
R556 c8 b1800 m14977.5 rL
R557 c8 b1584 m13177.5 rD
R558 c10 b1584 m13177.5 rL
R559 c10 b1212 m10009.5 rL
R560 c10 b912 m7585.5 rL
R561 c7 b737 m6673.5 rU
R562 c8 b900 m7410.5 rL
R563 c10 b792 m6510.5 rH
R564 c10 b696 m5718.5 rU
R565 c10 b780 m6414.5 rH
R566 c10 b684 m5634.5 rU
R567 c10 b768 m6318.5 rW
R568 c7 b781 m7086.5 rS
R569 c7 b737 m6696.0 rL
R570 c6 b660 m5959.0 rU
R571 c10 b804 m6619.0 rU
R572 c9 b900 m7423.0 rW
R573 c9 b1008 m8323.0 rD
R574 c7 b924 m8323.0 rL
R575 c10 b888 m7399.0 rW
R576 c10 b996 m8287.0 rS
R577 c10 b936 m7789.0 rD
R578 c10 b936 m7789.0 rW
R579 c10 b1164 m9661.0 rU
R580 c10 b1440 m11989.0 rU
R581 c8 b1620 m13429.0 rL
R582 c6 b1309 m11809.0 rL
R583 c7 b1155 m10500.0 rL
R584 c10 b1128 m9345.0 rU
R585 c10 b1260 m10473.0 rH
R586 c10 b1116 m9213.0 rL
R587 c7 b891 m8097.0 rW
R588 c5 b900 m8988.0 rL
R589 c10 b864 m7188.0 rU
R590 c7 b891 m8052.0 rL
R591 c10 b864 m7161.0 rL
R592 c8 b756 m6297.0 rW
R593 c9 b852 m7053.0 rJ
R594 c8 b1008 m8331.0 rL
R595 c10 b888 m7323.0 rW
R596 c10 b1092 m9099.0 rU
R597 c8 b1224 m10191.0 rH
R598 c8 b1080 m8967.0 rD
R599 c10 b1080 m8967.0 rU
R600 c7 b1111 m10047.0 rW
R601 c6 b1232 m11158.0 rJ
R602 c6 b1441 m13006.0 rU
R603 c4 b1450 m14447.0 rU
R604 c3 b1431 m15897.0 rH
R605 c8 b1740 m14466.0 rU
R606 c7 b1980 m17946.0 rW
R607 c5 b2000 m19926.0 rS
R608 c5 b1900 m18926.0 rW
R609 c10 b2508 m20826.0 rB
R610 c9 b2208 m18318.0 rL
R611 c10 b1944 m16110.0 rW
R612 c7 b1991 m18054.0 rW
R613 c6 b2211 m20045.0 rU
R614 c10 b2676 m22256.0 rU
R615 c10 b3000 m24932.0 rL
R616 c9 b2640 m21932.0 rW
R617 c10 b2952 m24572.0 rB
R618 c9 b2604 m21620.0 rW
R619 c8 b3228 m26828.0 rL
R620 c8 b2832 m23600.0 rU
R621 c10 b3180 m26432.0 rL
R622 c10 b2796 m23252.0 rS
R623 c10 b2628 m21854.0 rH
R624 c10 b2316 m19226.0 rB
R625 c10 b2040 m16910.0 rU
R626 c10 b2280 m18950.0 rL
R627 c10 b2004 m16670.0 rW
R628 c8 b2244 m18674.0 rU
R629 c10 b2784 m23162.0 rH
R630 c8 b2448 m20378.0 rU
R631 c9 b2748 m22826.0 rW
R632 c6 b2816 m25574.0 rL
R633 c7 b2508 m22758.0 rS
R634 c6 b2376 m21504.0 rU
R635 c10 b2868 m23880.0 rH
R636 c10 b2532 m21012.0 rW
R637 c10 b2832 m23544.0 rU
R638 c10 b3516 m29208.0 rU
R639 c9 b3936 m32724.0 rH
R640 c8 b3456 m28788.0 rD
R641 c10 b3456 m28788.0 rW
R642 c10 b3876 m32244.0 rU
R643 c8 b4344 m36120.0 rU
R644 c8 b4860 m40464.0 rW
R645 c10 b5448 m45324.0 rD
R646 c6 b4994 m45324.0 rW
R647 c5 b5040 m50318.0 rB
R648 c6 b4983 m45278.0 rL
R649 c3 b3627 m40295.0 rD
R650 c9 b4836 m40295.0 rL
R651 c10 b3684 m30623.0 rL
R652 c9 b3240 m26939.0 rL
R653 c10 b2844 m23699.0 rU
R654 c9 b3192 m26543.0 rU
R655 c6 b3278 m29735.0 rB
R656 c7 b2915 m26457.0 rU
R657 c5 b2940 m29372.0 rL
R658 c10 b3180 m26432.0 rD
R659 c10 b3180 m26432.0 rL
R660 c10 b2796 m23252.0 rU
R661 c9 b3132 m26048.0 rW
R662 c8 b3504 m29180.0 rH
R663 c6 b2827 m25676.0 rS
R664 c6 b2673 m24262.5 rH
R665 c4 b2160 m21589.5 rW
R666 c3 b2142 m23749.5 rL
R667 c1 b1736 m21607.5 rL
R668 c2 b1791 m19871.5 rL
R669 c10 b1956 m16289.5 rH
R670 c10 b1728 m14333.5 rL
R671 c10 b1524 m12605.5 rL
R672 c10 b1332 m11081.5 rW
R673 c8 b1500 m12413.5 rU
R674 c5 b1400 m13913.5 rW
R675 c7 b1848 m16713.5 rL
R676 c8 b1788 m14865.5 rU
R677 c7 b1837 m16653.5 rS
R678 c7 b1738 m15735.0 rB
R679 c10 b1680 m13997.0 rD
R680 c10 b1680 m13997.0 rB
R681 c8 b1488 m12317.0 rD
R682 c10 b1488 m12317.0 rL
R683 c7 b1199 m10829.0 rL
R684 c10 b1164 m9630.0 rD
R685 c8 b1164 m9630.0 rJ
R686 c7 b1254 m11376.0 rB
R687 c7 b1122 m10122.0 rJ
R688 c6 b1309 m11805.0 rB
R689 c6 b1155 m10496.0 rL
R690 c7 b1034 m9341.0 rL
R691 c10 b1008 m8307.0 rL
R692 c10 b876 m7299.0 rS
R693 c10 b828 m6861.0 rD
R694 c10 b828 m6861.0 rW
R695 c10 b924 m7689.0 rU
R696 c10 b1044 m8613.0 rU
R697 c9 b1164 m9657.0 rU
R698 c8 b1308 m10821.0 rW
R699 c7 b1342 m12129.0 rB
R700 c7 b1188 m10787.0 rS
R701 c6 b1122 m10193.0 rW
R702 c10 b1500 m12437.0 rU
R703 c10 b1680 m13937.0 rW
R704 c10 b1884 m15617.0 rL
R705 c10 b1656 m13733.0 rB
R706 c8 b1452 m12077.0 rL
R707 c10 b1284 m10625.0 rJ
R708 c9 b1512 m12551.0 rB
R709 c10 b1332 m11039.0 rJ
R710 c10 b1572 m13037.0 rW
R711 c10 b1764 m14609.0 rJ
R712 c9 b2076 m17255.0 rU
R713 c10 b2328 m19331.0 rL
R714 c10 b2052 m17003.0 rB
R715 c10 b1800 m14951.0 rD
R716 c6 b1650 m14951.0 rD
R717 c5 b1500 m14951.0 rB
R718 c4 b1350 m13451.0 rL
R719 c3 b1098 m12101.0 rW
R720 c2 b1188 m13199.0 rL
R721 c10 b1308 m10823.0 rU
R722 c10 b1464 m12131.0 rU
R723 c10 b1632 m13595.0 rL
R724 c8 b1440 m11963.0 rB
R725 c10 b1272 m10523.0 rL
R726 c10 b960 m7979.0 rW
R727 c10 b1188 m9899.0 rU
R728 c10 b1332 m11087.0 rD
R729 c10 b1332 m11087.0 rU
R730 c9 b1500 m12419.0 rU
R731 c8 b1680 m13919.0 rL
R732 c10 b1476 m12239.0 rS
R733 c8 b1392 m11501.0 rW
R734 c6 b1419 m12893.0 rW
R735 c7 b1584 m14312.0 rH
