============ BLACKJACK AI LOG ============
R77 c0 b1760 m17517.5 rH
R78 c0 b1896 m15757.5 rB
R79 c0 b1390 m13861.5 rW
R80 c0 b1836 m15251.5 rB
R81 c0 b405 m13415.5 rB
R82 c0 b1310 m13010.5 rL
R83 c0 b416 m10390.5 rL
R84 c0 b800 m9974.5 rH
R85 c0 b92 m9174.5 rB
R86 c0 b455 m9082.5 rB
R87 c0 b1044 m8627.5 rB
R88 c0 b836 m7583.5 rB
R89 c0 b476 m6747.5 rB
R90 c0 b378 m6271.5 rW
R91 c0 b603 m6649.5 rU
R92 c0 b292 m7252.5 rU
R93 c0 b456 m7544.5 rL
R94 c0 b284 m7088.5 rL
R95 c0 b138 m6804.5 rL
R96 c0 b67 m6666.5 rU
R97 c0 b748 m6733.5 rD
R98 c0 b816 m6733.5 rU
R99 c0 b760 m7549.5 rB
R100 c0 b544 m6789.5 rH
R101 c0 b348 m5701.5 rD
R102 c0 b58 m5701.5 rU
R103 c0 b638 m5759.5 rL
R104 c0 b450 m4483.5 rU
R105 c0 b200 m4933.5 rS
R106 c0 b392 m4833.5 rD
R107 c0 b147 m4833.5 rL
R108 c0 b47 m4686.5 rS
R109 c0 b235 m4663.0 rB
R110 c0 b180 m4428.0 rD
R111 c0 b315 m4428.0 rU
R112 c0 b96 m4743.0 rW
R113 c0 b490 m4839.0 rJ
R114 c0 b168 m5574.0 rU
R115 c0 b116 m5742.0 rW
R116 c0 b59 m5858.0 rU
R117 c0 b540 m5917.0 rD
R118 c0 b540 m5917.0 rB
R119 c0 b486 m5377.0 rW
R120 c0 b531 m5863.0 rU
R121 c0 b320 m6394.0 rU
R122 c0 b748 m6714.0 rB
R123 c0 b180 m5966.0 rW
R124 c0 b372 m6146.0 rU
R125 c0 b330 m6518.0 rU
R126 c0 b207 m6848.0 rH
R127 c0 b268 m6641.0 rH
R128 c0 b576 m6373.0 rL
R129 c0 b522 m5797.0 rL
R130 c0 b371 m5275.0 rL
R131 c0 b368 m4533.0 rW
R132 c0 b200 m4901.0 rD
R133 c0 b150 m4901.0 rL
R134 c0 b432 m4751.0 rW
R135 c0 b312 m5183.0 rL
R136 c0 b392 m4871.0 rB
R137 c0 b405 m4479.0 rD
R138 c0 b225 m4479.0 rU
R139 c0 b336 m4704.0 rW
R140 c0 b486 m5376.0 rS
R141 c0 b624 m5133.0 rW
R142 c0 b580 m5757.0 rU
R143 c0 b512 m6337.0 rL
R144 c0 b54 m5313.0 rS
R145 c0 b159 m5286.0 rU
R146 c0 b275 m5445.0 rD
R147 c0 b220 m5445.0 rU
R148 c0 b57 m5665.0 rS
R149 c0 b57 m5636.5 rS
R150 c0 b171 m5608.0 rL
R151 c0 b495 m5437.0 rB
R152 c0 b250 m4942.0 rU
R153 c0 b468 m5192.0 rJ
R154 c0 b472 m5894.0 rD
R155 c0 b531 m5894.0 rD
R156 c0 b354 m5894.0 rH
R157 c0 b312 m5186.0 rS
R158 c0 b561 m5030.0 rS
R159 c0 b240 m4749.5 rL
R160 c0 b506 m4509.5 rW
R161 c0 b51 m5015.5 rW
R162 c0 b510 m5066.5 rD
R163 c0 b102 m5066.5 rH
R164 c0 b500 m4964.5 rU
R165 c0 b600 m5964.5 rS
R166 c0 b228 m5664.5 rW
R167 c0 b708 m5892.5 rB
R168 c0 b104 m5184.5 rW
R169 c0 b159 m5288.5 rD
R170 c0 b212 m5288.5 rW
R171 c0 b560 m5500.5 rU
R172 c0 b732 m6060.5 rU
R173 c0 b544 m6792.5 rU
R174 c0 b74 m7336.5 rW
R175 c0 b450 m7410.5 rB
R176 c0 b700 m6960.5 rW
R177 c0 b77 m7660.5 rU
R178 c0 b858 m7737.5 rB
R179 c0 b414 m6879.5 rB
R180 c0 b520 m6465.5 rJ
R181 c0 b511 m7245.5 rU
R182 c0 b332 m8267.5 rH
R183 c0 b320 m7935.5 rW
R184 c0 b830 m8255.5 rJ
R185 c0 b192 m9500.5 rH
R186 c0 b184 m9116.5 rL
R187 c0 b540 m8932.5 rW
R188 c0 b380 m9472.5 rL
R189 c0 b880 m8712.5 rL
R190 c0 b316 m7832.5 rU
R191 c0 b492 m8148.5 rL
R192 c0 b462 m7656.5 rD
R193 c0 b924 m7656.5 rB
R194 c0 b136 m6732.5 rU
R195 c0 b690 m6868.5 rL
R196 c0 b558 m6178.5 rU
R197 c0 b803 m7294.5 rH
R198 c0 b228 m5688.5 rS
R199 c0 b448 m5574.5 rW
R200 c0 b122 m6022.5 rS
R201 c0 b660 m5961.5 rW
R202 c0 b536 m6621.5 rW
R203 c0 b864 m7157.5 rW
R204 c0 b891 m8021.5 rH
R205 c0 b504 m7130.5 rW
R206 c0 b738 m8138.5 rS
R207 c0 b780 m7769.5 rL
R208 c0 b490 m6989.5 rH
R209 c0 b65 m6499.5 rU
R210 c0 b726 m6564.5 rW
R211 c0 b511 m7290.5 rU
R212 c0 b158 m7801.5 rW
R213 c0 b720 m7959.5 rW
R214 c0 b957 m8679.5 rH
R215 c0 b78 m7722.5 rU
R216 c0 b632 m7800.5 rW
R217 c0 b680 m8432.5 rL
R218 c0 b780 m7752.5 rB
R219 c0 b560 m6972.5 rU
R220 c0 b810 m8092.5 rU
R221 c0 b98 m9712.5 rD
R222 c0 b294 m9712.5 rL
R223 c0 b855 m9418.5 rD
R224 c0 b190 m9418.5 rU
R225 c0 b582 m9608.5 rL
R226 c0 b364 m9026.5 rU
R227 c0 b1034 m9390.5 rJ
R228 c0 b770 m10941.5 rL
R229 c0 b612 m10171.5 rD
R230 c0 b1020 m10171.5 rJ
R231 c0 b708 m11701.5 rU
R232 c0 b500 m12409.5 rU
R233 c0 b520 m12909.5 rS
R234 c0 b508 m12649.5 rL
R235 c0 b585 m11633.5 rS
R236 c0 b684 m11341.0 rW
R237 c0 b1152 m12709.0 rL
R238 c0 b696 m11557.0 rL
R239 c0 b714 m10165.0 rW
R240 c0 b436 m10879.0 rW
R241 c0 b1140 m11315.0 rU
R242 c0 b750 m12455.0 rU
R243 c0 b1463 m13205.0 rU
R244 c0 b1764 m14668.0 rB
R245 c0 b650 m12904.0 rW
R246 c0 b816 m13554.0 rS
R247 c0 b660 m13146.0 rL
R248 c0 b952 m11826.0 rU
R249 c0 b1408 m12778.0 rU
R250 c0 b568 m14186.0 rB
R251 c0 b274 m13618.0 rW
R252 c0 b1278 m14166.0 rL
R253 c0 b1032 m12888.0 rU
R254 c0 b980 m13920.0 rW
R255 c0 b795 m15880.0 rH
R256 c0 b1573 m14290.0 rU
R257 c0 b318 m15863.0 rW
R258 c0 b1155 m16499.0 rL
R259 c0 b1420 m14189.0 rW
R260 c0 b1570 m15609.0 rL
R261 c0 b141 m14039.0 rD
R262 c0 b564 m14039.0 rW
R263 c0 b882 m14603.0 rB
R264 c0 b138 m13721.0 rL
R265 c0 b544 m13583.0 rW
R266 c0 b710 m14127.0 rL
R267 c0 b135 m13417.0 rU
R268 c0 b544 m13552.0 rU
R269 c0 b987 m14096.0 rD
R270 c0 b1692 m14096.0 rL
R271 c0 b250 m12404.0 rU
R272 c0 b762 m12654.0 rL
R273 c0 b784 m11130.0 rU
R274 c0 b1200 m11914.0 rU
R275 c0 b1188 m13114.0 rW
R276 c0 b1440 m14302.0 rL
R277 c0 b516 m12862.0 rB
R278 c0 b1364 m12346.0 rB
R279 c0 b1320 m10982.0 rL
R280 c0 b840 m8342.0 rB
R281 c0 b380 m7502.0 rD
R282 c0 b456 m7502.0 rD
R283 c0 b304 m7502.0 rJ
R284 c0 b160 m7958.0 rH
R285 c0 b624 m7798.0 rD
R286 c0 b546 m7798.0 rW
R287 c0 b756 m8344.0 rS
R288 c0 b720 m7966.0 rW
R289 c0 b950 m9406.0 rJ
R290 c0 b327 m10831.0 rU
R291 c0 b112 m11158.0 rU
R292 c0 b565 m11270.0 rU
R293 c0 b357 m11835.0 rU
R294 c0 b976 m12192.0 rU
R295 c0 b1562 m14144.0 rW
R296 c0 b346 m17268.0 rD
R297 c0 b1211 m17268.0 rJ
R298 c0 b2292 m19085.0 rW
R299 c0 b428 m21377.0 rW
R300 c0 b876 m21805.0 rU
R301 c0 b1816 m22681.0 rW
R302 c0 b2450 m24497.0 rL
R303 c0 b442 m22047.0 rL
R304 c0 b2604 m21605.0 rS
R305 c0 b612 m20303.0 rH
R306 c0 b1970 m19691.0 rL
R307 c0 b2136 m17721.0 rL
R308 c0 b1872 m15585.0 rU
R309 c0 b175 m17457.0 rH
R310 c0 b1557 m17282.0 rL
R311 c0 b474 m15725.0 rL
R312 c0 b612 m15251.0 rD
R313 c0 b1377 m15251.0 rU
R314 c0 b1448 m18005.0 rL
R315 c0 b1494 m16557.0 rD
R316 c0 b1826 m16557.0 rD
R317 c0 b498 m16557.0 rD
R318 c0 b1826 m16557.0 rL
R319 c0 b888 m14731.0 rS
R320 c0 b1573 m14287.0 rS
R321 c0 b136 m13500.5 rU
R322 c0 b822 m13636.5 rS
R323 c0 b798 m13225.5 rD
R324 c0 b1197 m13225.5 rL
R325 c0 b363 m12028.5 rL
R326 c0 b351 m11665.5 rU
R327 c0 b605 m12016.5 rL
R328 c0 b920 m11411.5 rU
R329 c0 b1116 m12331.5 rL
R330 c0 b1243 m11215.5 rB
R331 c0 b500 m9972.5 rU
R332 c0 b1155 m10472.5 rW
R333 c0 b936 m11627.5 rW
R334 c0 b630 m12563.5 rW
R335 c0 b1320 m13193.5 rB
R336 c0 b357 m11873.5 rH
R337 c0 b464 m11516.5 rW
R338 c0 b600 m11980.5 rS
R339 c0 b936 m11680.5 rU
R340 c0 b1270 m12616.5 rU
R341 c0 b278 m13886.5 rU
R342 c0 b1136 m14164.5 rL
R343 c0 b262 m13028.5 rU
R344 c0 b665 m13290.5 rB
R345 c0 b1270 m12625.5 rB
R346 c0 b570 m11355.5 rW
R347 c0 b120 m11925.5 rS
R348 c0 b1428 m11865.5 rW
R349 c0 b1330 m13293.5 rW
R350 c0 b640 m15953.5 rB
R351 c0 b1078 m15313.5 rW
R352 c0 b1640 m16391.5 rS
R353 c0 b1716 m15571.5 rU
R354 c0 b173 m17287.5 rH
R355 c0 b1548 m17114.5 rU
R356 c0 b1122 m18662.5 rW
R357 c0 b792 m19784.5 rS
R358 c0 b970 m19388.5 rH
R359 c0 b1480 m18418.5 rU
R360 c0 b1194 m19898.5 rL
R361 c0 b2068 m18704.5 rL
R362 c0 b1670 m16636.5 rL
R363 c0 b1330 m13296.5 rW
R364 c0 b160 m15956.5 rU
R365 c0 b972 m16116.5 rW
R366 c0 b1539 m17088.5 rB
R367 c0 b936 m15549.5 rU
R368 c0 b1485 m16485.5 rL
R369 c0 b408 m13515.5 rL
R370 c0 b1188 m13107.5 rU
R371 c0 b429 m14295.5 rL
R372 c0 b695 m13866.5 rD
R373 c0 b973 m13866.5 rU
R374 c0 b298 m14839.5 rU
R375 c0 b760 m15137.5 rW
R376 c0 b477 m15897.5 rW
R377 c0 b984 m16374.5 rL
R378 c0 b1386 m15390.5 rU
R379 c0 b168 m16776.5 rL
R380 c0 b334 m16608.5 rS
R381 c0 b165 m16441.5 rH
R382 c0 b1793 m16276.5 rW
R383 c0 b1810 m18069.5 rH
R384 c0 b815 m16259.5 rW
R385 c0 b1368 m17074.5 rW
R386 c0 b1295 m18442.5 rW
R387 c0 b2376 m19737.5 rU
R388 c0 b444 m22113.5 rL
R389 c0 b2170 m21669.5 rB
R390 c0 b780 m19499.5 rD
R391 c0 b1170 m19499.5 rS
R392 c0 b760 m18914.5 rU
R393 c0 b1182 m19674.5 rU
R394 c0 b2299 m20856.5 rH
R395 c0 b2232 m18557.5 rW
R396 c0 b2288 m20789.5 rU
R397 c0 b1386 m23077.5 rL
R398 c0 b217 m21691.5 rL
R399 c0 b1075 m21474.5 rD
R400 c0 b860 m21474.5 rU
R401 c0 b2240 m22334.5 rW
R402 c0 b2421 m26814.5 rS
R403 c0 b771 m25604.0 rU
R404 c0 b264 m26375.0 rL
R405 c0 b2620 m26111.0 rB
R406 c0 b705 m23491.0 rU
R407 c0 b726 m24196.0 rL
R408 c0 b2585 m23470.0 rS
R409 c0 b1332 m22177.5 rW
R410 c0 b1180 m23509.5 rS
R411 c0 b2300 m22919.5 rU
R412 c0 b1012 m25219.5 rW
R413 c0 b2893 m26231.5 rW
R414 c0 b2628 m29124.5 rU
R415 c0 b3180 m31752.5 rH
R416 c0 b572 m28572.5 rU
R417 c0 b292 m29144.5 rU
R418 c0 b295 m29436.5 rU
R419 c0 b2384 m29731.5 rL
R420 c0 b822 m27347.5 rB
R421 c0 b1862 m26525.5 rL
R422 c0 b1482 m24663.5 rL
R423 c0 b928 m23181.5 rU
R424 c0 b1210 m24109.5 rW
R425 c0 b254 m25319.5 rU
R426 c0 b2560 m25573.5 rU
R427 c0 b3384 m28133.5 rU
R428 c0 b1896 m31517.5 rD
R429 c0 b3792 m31517.5 rB
R430 c0 b1112 m27725.5 rB
R431 c0 b1068 m26613.5 rW
R432 c0 b2770 m27681.5 rS
R433 c0 b1578 m26296.5 rD
R434 c0 b3156 m26296.5 rS
R435 c0 b1736 m24718.5 rU
R436 c0 b1325 m26454.5 rL
R437 c0 b504 m25129.5 rU
R438 c0 b2570 m25633.5 rL
R439 c0 b2079 m23063.5 rS
R440 c0 b2210 m22024.0 rL
R441 c0 b1592 m19814.0 rW
R442 c0 b430 m21406.0 rU
R443 c0 b657 m21836.0 rL
R444 c0 b2120 m21179.0 rU
R445 c0 b233 m23299.0 rU
R446 c0 b236 m23532.0 rW
R447 c0 b964 m24004.0 rU
R448 c0 b1750 m24968.0 rW
R449 c0 b1072 m26718.0 rB
R450 c0 b1542 m25646.0 rU
R451 c0 b2592 m28730.0 rU
R452 c0 b3768 m31322.0 rS
R453 c0 b3540 m29438.0 rU
R454 c0 b1980 m32978.0 rU
R455 c0 b350 m34958.0 rL
R456 c0 b2429 m34608.0 rW
R457 c0 b4081 m37037.0 rW
R458 c0 b3164 m45199.0 rL
R459 c0 b5052 m42035.0 rL
R460 c0 b740 m36983.0 rW
R461 c0 b3465 m38463.0 rL
R462 c0 b3500 m34998.0 rS
R463 c0 b999 m33248.0 rU
R464 c0 b2744 m34247.0 rJ
R465 c0 b2304 m38363.0 rD
R466 c0 b768 m38363.0 rW
R467 c0 b4312 m39131.0 rS
R468 c0 b370 m36975.0 rL
R469 c0 b367 m36605.0 rL
R470 c0 b2178 m36238.0 rW
R471 c0 b2310 m38416.0 rW
R472 c0 b408 m40726.0 rL
R473 c0 b2000 m39910.0 rW
R474 c0 b5040 m41910.0 rS
R475 c0 b2364 m39390.0 rL
R476 c0 b742 m37026.0 rU
R477 c0 b2646 m37768.0 rL
R478 c0 b2816 m35122.0 rL
R479 c0 b972 m32306.0 rB
R480 c0 b3140 m31334.0 rB
R481 c0 b2538 m28194.0 rL
R482 c0 b771 m25656.0 rJ
R483 c0 b2152 m26813.0 rU
R484 c0 b2320 m28965.0 rH
R485 c0 b2196 m24325.0 rU
R486 c0 b576 m28717.0 rU
R487 c0 b2930 m29293.0 rW
R488 c0 b2907 m32223.0 rU
R489 c0 b3520 m35130.0 rS
R490 c0 b668 m33370.0 rW
R491 c0 b2728 m34038.0 rW
R492 c0 b1472 m36766.0 rW
R493 c0 b3582 m39710.0 rL
R494 c0 b1448 m36128.0 rJ
R495 c0 b3830 m38300.0 rW
R496 c0 b4220 m42130.0 rB
R497 c0 b2660 m37910.0 rU
R498 c0 b4060 m40570.0 rW
R499 c0 b2435 m48690.0 rL
R500 c0 b4630 m46255.0 rU
R501 c0 b1527 m50885.0 rU
R502 c0 b5250 m52412.0 rJ
R503 c0 b5427 m60287.0 rH
R504 c0 b1647 m54860.0 rU
R505 c0 b5660 m56507.0 rW
R506 c0 b622 m62167.0 rD
R507 c0 b6842 m62167.0 rL
R508 c0 b3878 m55325.0 rU
R509 c0 b1186 m59203.0 rU
R510 c0 b1812 m60389.0 rL
R511 c0 b5680 m56765.0 rJ
R512 c0 b7183 m65285.0 rH
R513 c0 b6402 m58102.0 rD
R514 c0 b582 m58102.0 rW
R515 c0 b3522 m58684.0 rU
R516 c0 b623 m62206.0 rU
R517 c0 b6985 m63452.0 rW
R518 c0 b4935 m70437.0 rS
R519 c0 b4080 m67969.5 rW
R520 c0 b6489 m72049.5 rH
R521 c0 b7872 m65560.5 rJ
R522 c0 b3096 m77368.5 rH
R523 c0 b743 m74272.5 rW
R524 c0 b5257 m75015.5 rB
R525 c0 b1396 m69758.5 rL
R526 c0 b4104 m68362.5 rU
R527 c0 b4350 m72466.5 rW
R528 c0 b3076 m76816.5 rL
R529 c0 b738 m73740.5 rH
R530 c0 b2193 m73002.5 rU
R531 c0 b6768 m75195.5 rW
R532 c0 b9020 m81963.5 rL
R533 c0 b5120 m63923.5 rW
R534 c0 b3455 m69043.5 rW
R535 c0 b2900 m72498.5 rL
R536 c0 b2784 m69598.5 rH
R537 c0 b3345 m66814.5 rD
R538 c0 b4683 m66814.5 rW
R539 c0 b2145 m71497.5 rW
R540 c0 b5896 m73642.5 rU
R541 c0 b7960 m79538.5 rD
R542 c0 b796 m79538.5 rW
R543 c0 b6432 m80334.5 rU
R544 c0 b9548 m86766.5 rD
R545 c0 b868 m86766.5 rD
R546 c0 b5208 m86766.5 rJ
R547 c0 b3784 m94578.5 rL
R548 c0 b3632 m90794.5 rW
R549 c0 b5670 m94426.5 rJ
R550 c0 b8240 m102931.5 rS
R551 c0 b9890 m98811.5 rS
R552 c0 b8451 m93866.5 rW
R553 c0 b11080 m110768.5 rW
R554 c0 b6650 m132928.5 rS
R555 c0 b11673 m129603.5 rS
R556 c0 b13618 m123767.0 rW
R557 c0 b9066 m151003.0 rW
R558 c0 b4803 m160069.0 rH
R559 c0 b17083 m155266.0 rU
R560 c0 b22740 m189432.0 rL
R561 c0 b11520 m143952.0 rL
R562 c0 b6050 m120912.0 rD
R563 c0 b12100 m120912.0 rL
R564 c0 b968 m96712.0 rJ
R565 c0 b5892 m98164.0 rL
R566 c0 b3692 m92272.0 rJ
R567 c0 b6853 m97810.0 rL
R568 c0 b8420 m84104.0 rU
R569 c0 b2778 m92524.0 rL
R570 c0 b3592 m89746.0 rW
R571 c0 b3880 m96930.0 rL
R572 c0 b9310 m93050.0 rJ
R573 c0 b10710 m107015.0 rU
R574 c0 b4712 m117725.0 rB
R575 c0 b9048 m113013.0 rD
R576 c0 b1131 m113013.0 rB
R577 c0 b3357 m111882.0 rL
R578 c0 b3258 m108525.0 rS
R579 c0 b12828 m106896.0 rU
R580 c0 b13178 m119724.0 rU
R581 c0 b11688 m146080.0 rW
R582 c0 b1578 m157768.0 rB
R583 c0 b15620 m156190.0 rL
R584 c0 b12654 m140570.0 rD
R585 c0 b4218 m140570.0 rW
R586 c0 b7240 m144788.0 rL
R587 c0 b9128 m130308.0 rB
R588 c0 b9696 m121180.0 rU
R589 c0 b15708 m130876.0 rB
R590 c0 b2304 m115168.0 rL
R591 c0 b5645 m112864.0 rL
R592 c0 b5365 m107219.0 rU
R593 c0 b9008 m112584.0 rU
R594 c0 b9728 m121592.0 rL
R595 c0 b2044 m102136.0 rB
R596 c0 b1001 m100092.0 rJ
R597 c0 b3048 m101594.0 rL
R598 c0 b8874 m98546.0 rW
R599 c0 b6450 m107420.0 rB
R600 c0 b8080 m100970.0 rL
R601 c0 b4245 m84810.0 rW
R602 c0 b8910 m89055.0 rL
R603 c0 b5704 m71235.0 rS
R604 c0 b684 m68383.0 rH
R605 c0 b3385 m67699.0 rL
R606 c0 b7084 m64314.0 rW
R607 c0 b8568 m71398.0 rU
R608 c0 b800 m79966.0 rL
R609 c0 b4752 m79166.0 rL
R610 c0 b6705 m74414.0 rU
R611 c0 b3248 m81119.0 rB
R612 c0 b2337 m77871.0 rH
R613 c0 b9072 m75534.0 rS
R614 c0 b7100 m70998.0 rL
R615 c0 b3195 m63898.0 rD
R616 c0 b1917 m63898.0 rW
R617 c0 b7249 m65815.0 rW
R618 c0 b8041 m73064.0 rU
R619 c0 b3248 m81105.0 rD
R620 c0 b9744 m81105.0 rL
R621 c0 b1851 m61617.0 rW
R622 c0 b3175 m63468.0 rW
R623 c0 b4893 m69818.0 rD
R624 c0 b5592 m69818.0 rL
R625 c0 b1174 m58634.0 rL
R626 c0 b6325 m57460.0 rD
R627 c0 b2875 m57460.0 rB
R628 c0 b5460 m54585.0 rL
R629 c0 b4370 m43665.0 rU
R630 c0 b5772 m48035.0 rB
R631 c0 b2538 m42263.0 rU
R632 c0 b1896 m47339.0 rD
R633 c0 b2844 m47339.0 rL
R634 c0 b4005 m44495.0 rW
R635 c0 b2425 m48500.0 rB
R636 c0 b922 m46075.0 rS
R637 c0 b5484 m45614.0 rU
R638 c0 b5110 m51098.0 rW
R639 c0 b2815 m56208.0 rL
R640 c0 b4272 m53393.0 rU
R641 c0 b3462 m57665.0 rU
R642 c0 b4896 m61127.0 rS
R643 c0 b6457 m58679.0 rU
R644 c0 b3260 m65136.0 rU
R645 c0 b6840 m68396.0 rL
R646 c0 b1848 m61556.0 rL
R647 c0 b1794 m59708.0 rW
R648 c0 b2464 m61502.0 rU
R649 c0 b5760 m63966.0 rU
R650 c0 b7678 m69726.0 rW
R651 c0 b3100 m77404.0 rD
R652 c0 b3100 m77404.0 rW
R653 c0 b6448 m80504.0 rW
R654 c0 b6538 m93400.0 rH
R655 c0 b5214 m86862.0 rW
R656 c0 b3684 m92076.0 rU
R657 c0 b1990 m99444.0 rD
R658 c0 b10945 m99444.0 rH
R659 c0 b3540 m88499.0 rL
R660 c0 b1700 m84959.0 rL
R661 c0 b4998 m83259.0 rW
R662 c0 b8830 m88257.0 rD
R663 c0 b2649 m88257.0 rH
R664 c0 b5999 m85608.0 rB
R665 c0 b2391 m79609.0 rU
R666 c0 b3280 m82000.0 rH
R667 c0 b6304 m78720.0 rU
R668 c0 b6808 m85024.0 rU
R669 c0 b10109 m91832.0 rL
R670 c0 b3272 m81723.0 rB
R671 c0 b7850 m78451.0 rL
R672 c0 b707 m70601.0 rL
R673 c0 b5592 m69894.0 rW
R674 c0 b6795 m75486.0 rU
R675 c0 b3292 m82281.0 rB
R676 c0 b7110 m78989.0 rL
R677 c0 b5752 m71879.0 rB
R678 c0 b6620 m66127.0 rL
R679 c0 b2980 m59507.0 rD
R680 c0 b1788 m59507.0 rW
R681 c0 b5517 m61295.0 rL
R682 c0 b6036 m50261.0 rL
R683 c0 b2292 m38189.0 rW
R684 c0 b3645 m40481.0 rB
R685 c0 b369 m36836.0 rS
R686 c0 b367 m36651.5 rL
R687 c0 b1089 m36284.5 rH
R688 c0 b3520 m35195.5 rH
R689 c0 b634 m31675.5 rL
R690 c0 b3660 m30407.5 rL
R691 c0 b2680 m26747.5 rU
R692 c0 b322 m32107.5 rW
R693 c0 b1640 m32751.5 rW
R694 c0 b2064 m34391.5 rL
R695 c0 b972 m32327.5 rU
R696 c0 b3330 m33299.5 rU
R697 c0 b4404 m36629.5 rL
R698 c0 b323 m32225.5 rU
R699 c0 b2934 m32548.5 rL
R700 c0 b891 m29614.5 rL
R701 c0 b2304 m28723.5 rL
R702 c0 b1590 m26419.5 rD
R703 c0 b3180 m26419.5 rU
R704 c0 b3552 m29599.5 rU
R705 c0 b1840 m36703.5 rW
R706 c0 b3088 m38543.5 rU
R707 c0 b2085 m41631.5 rJ
R708 c0 b2240 m44759.5 rB
R709 c0 b3408 m42519.5 rJ
R710 c0 b1908 m47631.5 rL
R711 c0 b5038 m45723.5 rU
R712 c0 b2540 m50761.5 rB
R713 c0 b5796 m48221.5 rL
R714 c0 b5100 m42425.5 rW
R715 c0 b1428 m47525.5 rS
R716 c0 b938 m46811.5 rU
R717 c0 b5844 m48687.5 rW
R718 c0 b6552 m54531.5 rL
R719 c0 b3735 m41427.5 rU
R720 c0 b1808 m45162.5 rJ
R721 c0 b4790 m47874.5 rD
R722 c0 b4311 m47874.5 rD
R723 c0 b1437 m47874.5 rL
R724 c0 b465 m46437.5 rH
R725 c0 b920 m45972.5 rW
R726 c0 b479 m47812.5 rB
R727 c0 b4740 m47333.5 rU
R728 c0 b6259 m56813.5 rB
R729 c0 b3036 m50554.5 rD
R730 c0 b2530 m50554.5 rW
R731 c0 b3186 m53084.5 rU
R732 c0 b563 m56270.5 rU
R733 c0 b4552 m56833.5 rB
R734 c0 b1569 m52281.5 rD
R735 c0 b2092 m52281.5 rB
R736 c0 b5020 m50189.5 rW
R737 c0 b1809 m60229.5 rB
R738 c0 b1755 m58420.5 rH
R739 c0 b5103 m56665.5 rU
R740 c0 b7416 m61768.5 rB
R741 c0 b2720 m54352.5 rH
R742 c0 b3619 m51632.5 rW
R743 c0 b1767 m58870.5 rU
R744 c0 b4856 m60637.5 rW
R745 c0 b3275 m65493.5 rU
R746 c0 b4128 m68768.5 rH
R747 c0 b4529 m64640.5 rL
