============ BLACKJACK AI LOG ============
R79 c0 b407 m3624.5 rH
R80 c0 b264 m3217.5 rW
R81 c0 b280 m3481.5 rB
R82 c0 b132 m3201.5 rU
R83 c0 b136 m3333.5 rL
R84 c0 b224 m3197.5 rD
R85 c0 b160 m3197.5 rW
R86 c0 b136 m3357.5 rW
R87 c0 b280 m3493.5 rU
R88 c0 b451 m4053.5 rS
R89 c0 b78 m3828.0 rW
R90 c0 b40 m3906.0 rS
R91 c0 b468 m3886.0 rW
R92 c0 b484 m4354.0 rW
R93 c0 b343 m4838.0 rW
R94 c0 b312 m5181.0 rS
R95 c0 b306 m5025.0 rW
R96 c0 b570 m5637.0 rU
R97 c0 b189 m6207.0 rH
R98 c0 b122 m6018.0 rD
R99 c0 b183 m6018.0 rL
R100 c0 b236 m5835.0 rL
R101 c0 b280 m5599.0 rL
R102 c0 b432 m5319.0 rL
R103 c0 b315 m4455.0 rL
R104 c0 b336 m4140.0 rS
R105 c0 b280 m3972.0 rW
R106 c0 b506 m4532.0 rW
R107 c0 b616 m5544.0 rH
R108 c0 b220 m4312.0 rU
R109 c0 b230 m4532.0 rL
R110 c0 b369 m4072.0 rS
R111 c0 b312 m3887.5 rD
R112 c0 b39 m3887.5 rW
R113 c0 b480 m3926.5 rW
R114 c0 b540 m4406.5 rS
R115 c0 b462 m4136.5 rU
R116 c0 b368 m4598.5 rW
R117 c0 b450 m4966.5 rH
R118 c0 b138 m4516.5 rS
R119 c0 b540 m4447.5 rL
R120 c0 b160 m3907.5 rL
R121 c0 b342 m3747.5 rW
R122 c0 b246 m4089.5 rL
R123 c0 b78 m3843.5 rB
R124 c0 b380 m3765.5 rJ
R125 c0 b352 m4335.5 rU
R126 c0 b235 m4687.5 rW
R127 c0 b450 m4922.5 rB
R128 c0 b270 m4472.5 rU
R129 c0 b96 m4742.5 rS
R130 c0 b376 m4694.5 rD
R131 c0 b329 m4694.5 rL
R132 c0 b176 m4365.5 rU
R133 c0 b184 m4541.5 rW
R134 c0 b288 m4725.5 rL
R135 c0 b315 m4437.5 rW
R136 c0 b528 m4752.5 rW
R137 c0 b583 m5280.5 rU
R138 c0 b130 m6446.5 rW
R139 c0 b330 m6576.5 rL
R140 c0 b189 m6246.5 rU
R141 c0 b325 m6435.5 rS
R142 c0 b315 m6273.0 rL
R143 c0 b420 m5958.0 rL
R144 c0 b560 m5538.0 rU
R145 c0 b122 m6098.0 rW
R146 c0 b693 m6220.0 rL
R147 c0 b504 m5527.0 rU
R148 c0 b122 m6031.0 rL
R149 c0 b420 m5909.0 rL
R150 c0 b605 m5489.0 rD
R151 c0 b330 m5489.0 rL
R152 c0 b520 m5159.0 rH
R153 c0 b294 m4119.0 rU
R154 c0 b225 m4413.0 rL
R155 c0 b400 m3963.0 rU
R156 c0 b352 m4363.0 rU
R157 c0 b528 m4715.0 rL
R158 c0 b210 m4187.0 rL
R159 c0 b320 m3977.0 rJ
R160 c0 b495 m4457.0 rL
R161 c0 b240 m3962.0 rS
R162 c0 b234 m3842.0 rJ
R163 c0 b336 m4193.0 rL
R164 c0 b390 m3857.0 rH
R165 c0 b350 m3467.0 rB
R166 c0 b160 m3117.0 rW
R167 c0 b198 m3277.0 rB
R168 c0 b186 m3079.0 rU
R169 c0 b132 m3265.0 rW
R170 c0 b340 m3397.0 rW
R171 c0 b342 m3737.0 rL
R172 c0 b102 m3395.0 rU
R173 c0 b35 m3497.0 rU
R174 c0 b216 m3532.0 rH
R175 c0 b170 m3316.0 rW
R176 c0 b140 m3486.0 rH
R177 c0 b264 m3206.0 rL
R178 c0 b180 m2942.0 rU
R179 c0 b224 m3122.0 rS
R180 c0 b248 m3010.0 rS
R181 c0 b58 m2886.0 rD
R182 c0 b290 m2886.0 rU
R183 c0 b224 m3176.0 rB
R184 c0 b270 m2952.0 rW
R185 c0 b175 m3492.0 rS
R186 c0 b210 m3404.5 rU
R187 c0 b37 m3614.5 rW
R188 c0 b111 m3688.5 rU
R189 c0 b280 m3910.5 rU
R190 c0 b405 m4470.5 rD
R191 c0 b180 m4470.5 rD
R192 c0 b360 m4470.5 rL
R193 c0 b252 m4110.5 rL
R194 c0 b312 m3858.5 rL
R195 c0 b288 m3546.5 rL
R196 c0 b300 m2970.5 rU
R197 c0 b132 m3270.5 rL
R198 c0 b256 m3138.5 rH
R199 c0 b87 m2882.5 rU
R200 c0 b180 m2969.5 rS
R201 c0 b174 m2879.5 rB
R202 c0 b336 m2705.5 rB
R203 c0 b288 m2369.5 rJ
R204 c0 b58 m2801.5 rL
R205 c0 b196 m2743.5 rH
R206 c0 b26 m2547.5 rJ
R207 c0 b286 m2586.5 rL
R208 c0 b48 m2300.5 rS
R209 c0 b253 m2276.5 rS
R210 c0 b220 m2150.0 rU
R211 c0 b182 m2590.0 rD
R212 c0 b182 m2590.0 rH
R213 c0 b115 m2226.0 rH
R214 c0 b240 m1996.0 rU
R215 c0 b161 m2236.0 rU
R216 c0 b72 m2397.0 rL
R217 c0 b240 m2325.0 rU
R218 c0 b208 m2565.0 rJ
R219 c0 b290 m2877.0 rW
R220 c0 b96 m3167.0 rW
R221 c0 b99 m3263.0 rS
R222 c0 b33 m3213.5 rD
R223 c0 b33 m3213.5 rW
R224 c0 b99 m3246.5 rH
R225 c0 b64 m3147.5 rL
R226 c0 b155 m3083.5 rW
R227 c0 b297 m3238.5 rL
R228 c0 b360 m2941.5 rD
R229 c0 b90 m2941.5 rW
R230 c0 b279 m3031.5 rW
R231 c0 b408 m3310.5 rU
R232 c0 b114 m3718.5 rL
R233 c0 b74 m3604.5 rB
R234 c0 b72 m3530.5 rS
R235 c0 b315 m3494.5 rH
R236 c0 b320 m3179.5 rU
R237 c0 b315 m3499.5 rD
R238 c0 b385 m3499.5 rU
R239 c0 b516 m4269.5 rS
R240 c0 b82 m4011.5 rL
R241 c0 b320 m3929.5 rU
R242 c0 b258 m4249.5 rL
R243 c0 b200 m3991.5 rU
R244 c0 b126 m4191.5 rD
R245 c0 b462 m4191.5 rJ
R246 c0 b343 m4884.5 rW
R247 c0 b159 m5227.5 rW
R248 c0 b648 m5386.5 rH
R249 c0 b288 m4738.5 rW
R250 c0 b612 m5026.5 rL
R251 c0 b450 m4414.5 rW
R252 c0 b196 m4864.5 rL
R253 c0 b282 m4668.5 rL
R254 c0 b220 m4386.5 rS
R255 c0 b473 m4276.5 rS
R256 c0 b164 m4040.0 rW
R257 c0 b344 m4204.0 rW
R258 c0 b460 m4548.0 rL
R259 c0 b205 m4088.0 rU
R260 c0 b430 m4293.0 rU
R261 c0 b240 m4723.0 rB
R262 c0 b315 m4483.0 rL
R263 c0 b294 m4168.0 rL
R264 c0 b78 m3874.0 rU
R265 c0 b200 m3952.0 rH
R266 c0 b38 m3752.0 rH
R267 c0 b304 m3714.0 rL
R268 c0 b35 m3410.0 rL
R269 c0 b68 m3375.0 rW
R270 c0 b350 m3443.0 rS
R271 c0 b363 m3268.0 rL
R272 c0 b60 m2905.0 rW
R273 c0 b240 m2965.0 rS
R274 c0 b348 m2845.0 rS
R275 c0 b270 m2671.0 rW
R276 c0 b297 m3211.0 rU
R277 c0 b144 m3508.0 rB
R278 c0 b340 m3364.0 rU
R279 c0 b114 m3704.0 rU
R280 c0 b117 m3818.0 rL
R281 c0 b342 m3701.0 rL
R282 c0 b136 m3359.0 rU
R283 c0 b385 m3495.0 rD
R284 c0 b105 m3495.0 rH
R285 c0 b33 m3285.0 rS
R286 c0 b132 m3268.5 rH
R287 c0 b288 m3136.5 rH
R288 c0 b145 m2848.5 rW
R289 c0 b300 m2993.5 rW
R290 c0 b66 m3293.5 rH
R291 c0 b132 m3227.5 rU
R292 c0 b245 m3491.5 rW
R293 c0 b456 m3736.5 rL
R294 c0 b290 m2824.5 rU
R295 c0 b64 m3114.5 rJ
R296 c0 b231 m3210.5 rU
R297 c0 b140 m3441.5 rU
R298 c0 b36 m3581.5 rB
R299 c0 b324 m3545.5 rB
R300 c0 b132 m3221.5 rW
R301 c0 b374 m3353.5 rL
R302 c0 b297 m2605.5 rU
R303 c0 b60 m2902.5 rU
R304 c0 b210 m2962.5 rU
R305 c0 b128 m3172.5 rD
R306 c0 b64 m3172.5 rL
R307 c0 b288 m3108.5 rU
R308 c0 b102 m3396.5 rL
R309 c0 b66 m3294.5 rU
R310 c0 b340 m3360.5 rD
R311 c0 b272 m3360.5 rB
R312 c0 b341 m3088.5 rW
R313 c0 b105 m3429.5 rW
R314 c0 b432 m3534.5 rW
R315 c0 b176 m4398.5 rW
R316 c0 b460 m4574.5 rS
R317 c0 b176 m4344.5 rL
R318 c0 b294 m4168.5 rW
R319 c0 b336 m4756.5 rL
R320 c0 b270 m4420.5 rW
R321 c0 b470 m4690.5 rW
R322 c0 b468 m5160.5 rU
R323 c0 b399 m5628.5 rD
R324 c0 b57 m5628.5 rU
R325 c0 b627 m5685.5 rJ
R326 c0 b536 m6626.5 rU
R327 c0 b720 m7162.5 rU
R328 c0 b261 m8602.5 rU
R329 c0 b356 m8863.5 rU
R330 c0 b576 m9575.5 rB
R331 c0 b990 m8999.5 rB
R332 c0 b243 m8009.5 rU
R333 c0 b913 m8252.5 rW
R334 c0 b1012 m9165.5 rB
R335 c0 b738 m8153.5 rS
R336 c0 b702 m7784.5 rW
R337 c0 b340 m8486.5 rW
R338 c0 b178 m8826.5 rW
R339 c0 b819 m9004.5 rW
R340 c0 b990 m9823.5 rL
R341 c0 b632 m7843.5 rL
R342 c0 b803 m7211.5 rL
R343 c0 b650 m6408.5 rL
R344 c0 b232 m5758.5 rW
R345 c0 b180 m5990.5 rS
R346 c0 b120 m5900.5 rU
R347 c0 b620 m6140.5 rW
R348 c0 b68 m6760.5 rU
R349 c0 b345 m6828.5 rB
R350 c0 b130 m6483.5 rW
R351 c0 b268 m6613.5 rB
R352 c0 b128 m6345.5 rW
R353 c0 b195 m6473.5 rW
R354 c0 b134 m6668.5 rL
R355 c0 b462 m6534.5 rD
R356 c0 b264 m6534.5 rH
R357 c0 b315 m6270.5 rW
R358 c0 b396 m6585.5 rL
R359 c0 b744 m6189.5 rJ
R360 c0 b148 m7305.5 rU
R361 c0 b525 m7453.5 rH
R362 c0 b210 m6928.5 rW
R363 c0 b792 m7138.5 rD
R364 c0 b720 m7138.5 rW
R365 c0 b344 m8578.5 rH
R366 c0 b996 m8234.5 rJ
R367 c0 b1176 m9728.5 rW
R368 c0 b1210 m12080.5 rD
R369 c0 b484 m12080.5 rW
R370 c0 b252 m12564.5 rD
R371 c0 b1008 m12564.5 rU
R372 c0 b1360 m13572.5 rD
R373 c0 b136 m13572.5 rU
R374 c0 b1380 m13708.5 rJ
R375 c0 b1580 m15778.5 rW
R376 c0 b348 m17358.5 rW
R377 c0 b1246 m17706.5 rU
R378 c0 b570 m18952.5 rW
R379 c0 b2352 m19522.5 rS
R380 c0 b368 m18346.5 rL
R381 c0 b708 m17610.5 rW
R382 c0 b191 m19026.5 rW
R383 c0 b193 m19217.5 rL
R384 c0 b378 m18831.5 rJ
R385 c0 b388 m19398.5 rB
R386 c0 b2292 m19010.5 rL
R387 c0 b1176 m16718.5 rL
R388 c0 b468 m15542.5 rS
R389 c0 b616 m15308.5 rH
R390 c0 b1617 m14692.5 rL
R391 c0 b524 m13075.5 rL
R392 c0 b484 m12027.5 rL
R393 c0 b1044 m11543.5 rU
R394 c0 b1386 m12587.5 rW
R395 c0 b560 m13973.5 rS
R396 c0 b1370 m13693.5 rU
R397 c0 b151 m15063.5 rB
R398 c0 b1800 m14912.5 rW
R399 c0 b336 m16712.5 rD
R400 c0 b336 m16712.5 rU
R401 c0 b2052 m17048.5 rH
R402 c0 b1650 m14996.5 rL
R403 c0 b536 m13346.5 rL
R404 c0 b1419 m12810.5 rS
R405 c0 b732 m12101.0 rW
R406 c0 b1088 m13565.0 rW
R407 c0 b1738 m15741.0 rJ
R408 c0 b1288 m18348.0 rH
R409 c0 b171 m17060.0 rB
R410 c0 b338 m16889.0 rH
R411 c0 b332 m16551.0 rU
R412 c0 b2028 m16883.0 rL
R413 c0 b1788 m14855.0 rS
R414 c0 b140 m13961.0 rW
R415 c0 b994 m14101.0 rW
R416 c0 b906 m15095.0 rS
R417 c0 b1470 m14642.0 rU
R418 c0 b1458 m16112.0 rL
R419 c0 b396 m13196.0 rB
R420 c0 b256 m12800.0 rH
R421 c0 b1008 m12544.0 rL
R422 c0 b464 m11536.0 rB
R423 c0 b1221 m11072.0 rH
R424 c0 b198 m9851.0 rL
R425 c0 b582 m9653.0 rB
R426 c0 b819 m9071.0 rL
R427 c0 b830 m8252.0 rU
R428 c0 b600 m9912.0 rU
R429 c0 b106 m10512.0 rL
R430 c0 b105 m10406.0 rU
R431 c0 b1166 m10511.0 rS
R432 c0 b300 m9928.0 rL
R433 c0 b679 m9628.0 rD
R434 c0 b1164 m9628.0 rB
R435 c0 b85 m8464.0 rJ
R436 c0 b688 m8592.0 rL
R437 c0 b800 m7904.0 rU
R438 c0 b440 m8704.0 rU
R439 c0 b460 m9144.0 rW
R440 c0 b291 m9604.0 rL
R441 c0 b470 m9313.0 rJ
R442 c0 b101 m10018.0 rD
R443 c0 b1212 m10018.0 rJ
R444 c0 b238 m11836.0 rS
R445 c0 b1298 m11717.0 rH
R446 c0 b315 m10419.0 rW
R447 c0 b108 m10734.0 rU
R448 c0 b981 m10842.0 rW
R449 c0 b645 m12804.0 rW
R450 c0 b1350 m13449.0 rW
R451 c0 b444 m14799.0 rS
R452 c0 b1314 m14577.0 rU
R453 c0 b1113 m15891.0 rU
R454 c0 b171 m17004.0 rW
R455 c0 b1740 m17346.0 rL
R456 c0 b628 m15606.0 rL
R457 c0 b150 m14978.0 rJ
R458 c0 b1224 m15203.0 rH
R459 c0 b1540 m13979.0 rU
R460 c0 b1248 m15519.0 rL
R461 c0 b858 m14271.0 rL
R462 c0 b1008 m12555.0 rW
R463 c0 b272 m13563.0 rB
R464 c0 b931 m13291.0 rW
R465 c0 b143 m14222.0 rL
R466 c0 b282 m14079.0 rL
R467 c0 b1656 m13797.0 rB
R468 c0 b366 m12141.0 rB
R469 c0 b118 m11775.0 rU
R470 c0 b833 m11893.0 rU
R471 c0 b640 m12726.0 rJ
R472 c0 b274 m13686.0 rL
R473 c0 b270 m13412.0 rU
R474 c0 b1233 m13682.0 rS
R475 c0 b1572 m13065.5 rS
R476 c0 b123 m12279.5 rW
R477 c0 b375 m12402.5 rH
R478 c0 b242 m12027.5 rU
R479 c0 b123 m12269.5 rU
R480 c0 b126 m12515.5 rL
R481 c0 b124 m12389.5 rB
R482 c0 b369 m12265.5 rU
R483 c0 b381 m12634.5 rB
R484 c0 b492 m12253.5 rS
R485 c0 b121 m12007.5 rD
R486 c0 b847 m12007.5 rW
R487 c0 b1161 m12854.5 rW
R488 c0 b1551 m14015.5 rL
R489 c0 b500 m12464.5 rU
R490 c0 b650 m12964.5 rS
R491 c0 b254 m12639.5 rH
R492 c0 b1240 m12385.5 rS
R493 c0 b236 m11765.5 rH
R494 c0 b1044 m11529.5 rD
R495 c0 b580 m11529.5 rB
R496 c0 b660 m10949.5 rW
R497 c0 b936 m11609.5 rW
R498 c0 b1512 m12545.5 rL
R499 c0 b768 m9521.5 rS
R500 c0 b736 m9137.5 rW
R501 c0 b1188 m9873.5 rW
R502 c0 b861 m12249.5 rL
R503 c0 b342 m11388.5 rL
R504 c0 b1332 m11046.5 rL
R505 c0 b98 m9714.5 rU
R506 c0 b990 m9812.5 rW
R507 c0 b1090 m10802.5 rL
R508 c0 b696 m8622.5 rJ
R509 c0 b776 m9666.5 rU
R510 c0 b210 m10442.5 rH
R511 c0 b1030 m10232.5 rL
R512 c0 b558 m9202.5 rS
R513 c0 b630 m8923.5 rS
R514 c0 b87 m8608.5 rW
R515 c0 b783 m8695.5 rW
R516 c0 b285 m9478.5 rH
R517 c0 b810 m8908.5 rJ
R518 c0 b714 m10123.5 rW
R519 c0 b545 m10837.5 rU
R520 c0 b912 m11382.5 rL
R521 c0 b420 m10470.5 rH
R522 c0 b1212 m10050.5 rH
R523 c0 b445 m8838.5 rJ
R524 c0 b864 m9506.5 rS
R525 c0 b546 m9074.5 rD
R526 c0 b455 m9074.5 rU
R527 c0 b960 m9529.5 rL
R528 c0 b86 m8569.5 rL
R529 c0 b425 m8483.5 rL
R530 c0 b81 m8058.5 rB
R531 c0 b160 m7977.5 rU
R532 c0 b738 m8137.5 rW
R533 c0 b582 m9613.5 rW
R534 c0 b612 m10195.5 rU
R535 c0 b327 m10807.5 rU
R536 c0 b1380 m11461.5 rU
R537 c0 b129 m12841.5 rL
R538 c0 b1134 m12583.5 rW
R539 c0 b1242 m13717.5 rL
R540 c0 b875 m12475.5 rL
R541 c0 b468 m11600.5 rD
R542 c0 b1404 m11600.5 rU
R543 c0 b262 m13004.5 rL
R544 c0 b256 m12742.5 rL
R545 c0 b500 m12486.5 rL
R546 c0 b1035 m11486.5 rW
R547 c0 b630 m12521.5 rU
R548 c0 b1056 m13151.5 rU
R549 c0 b143 m14207.5 rW
R550 c0 b1740 m14493.5 rB
R551 c0 b1408 m12753.5 rS
R552 c0 b847 m12049.5 rU
R553 c0 b258 m12896.5 rU
R554 c0 b1350 m13412.5 rW
R555 c0 b444 m14762.5 rW
R556 c0 b942 m15650.5 rL
R557 c0 b1184 m14708.5 rW
R558 c0 b795 m15892.5 rH
R559 c0 b1057 m15097.5 rH
R560 c0 b705 m14040.5 rB
R561 c0 b402 m13335.5 rU
R562 c0 b828 m13737.5 rJ
R563 c0 b1050 m14979.5 rD
R564 c0 b1500 m14979.5 rW
R565 c0 b1980 m16479.5 rS
R566 c0 b1550 m15489.5 rW
R567 c0 b1539 m17039.5 rU
R568 c0 b606 m20117.5 rB
R569 c0 b784 m19511.5 rL
R570 c0 b1692 m18727.5 rB
R571 c0 b2052 m17035.5 rW
R572 c0 b1337 m19087.5 rL
R573 c0 b1068 m17750.5 rW
R574 c0 b1134 m18818.5 rD
R575 c0 b378 m18818.5 rW
R576 c0 b1728 m19196.5 rL
R577 c0 b1422 m15740.5 rL
R578 c0 b774 m12896.5 rU
R579 c0 b1450 m14444.5 rW
R580 c0 b1431 m15894.5 rL
R581 c0 b1450 m14463.5 rB
R582 c0 b262 m13013.5 rS
R583 c0 b129 m12882.5 rU
R584 c0 b262 m13011.5 rW
R585 c0 b1596 m13273.5 rL
R586 c0 b234 m11677.5 rS
R587 c0 b1044 m11560.5 rB
R588 c0 b212 m10516.5 rH
R589 c0 b1248 m10304.5 rL
R590 c0 b948 m7808.5 rW
R591 c0 b176 m8756.5 rJ
R592 c0 b728 m9020.5 rW
R593 c0 b686 m9748.5 rU
R594 c0 b1120 m11120.5 rB
R595 c0 b101 m10000.5 rU
R596 c0 b306 m10101.5 rL
R597 c0 b686 m9795.5 rU
R598 c0 b735 m10481.5 rD
R599 c0 b630 m10481.5 rW
R600 c0 b1344 m11111.5 rS
R601 c0 b1155 m10439.5 rJ
R602 c0 b732 m12172.5 rL
R603 c0 b690 m11440.5 rS
R604 c0 b777 m11095.5 rJ
R605 c0 b1476 m12261.5 rB
R606 c0 b756 m10785.5 rS
R607 c0 b840 m10407.5 rB
R608 c0 b288 m9567.5 rL
R609 c0 b372 m9279.5 rL
R610 c0 b1080 m8907.5 rU
R611 c0 b900 m9987.5 rU
R612 c0 b218 m10887.5 rB
R613 c0 b749 m10669.5 rH
R614 c0 b700 m9920.5 rW
R615 c0 b535 m10620.5 rD
R616 c0 b107 m10620.5 rS
R617 c0 b954 m10567.0 rW
R618 c0 b116 m11521.0 rL
R619 c0 b920 m11405.0 rL
R620 c0 b1050 m10485.0 rU
R621 c0 b464 m11535.0 rW
R622 c0 b960 m11999.0 rL
R623 c0 b333 m11039.0 rW
R624 c0 b228 m11372.0 rU
R625 c0 b580 m11600.0 rU
R626 c0 b1098 m12180.0 rU
R627 c0 b1463 m13278.0 rH
R628 c0 b936 m10352.0 rL
R629 c0 b765 m8480.0 rW
R630 c0 b651 m9245.0 rL
R631 c0 b86 m8594.0 rL
R632 c0 b946 m8508.0 rH
R633 c0 b380 m7562.0 rU
R634 c0 b560 m7942.0 rS
R635 c0 b770 m7662.0 rW
R636 c0 b651 m9202.0 rU
R637 c0 b495 m9853.0 rB
R638 c0 b564 m9358.0 rW
R639 c0 b840 m10486.0 rW
R640 c0 b114 m11326.0 rU
R641 c0 b812 m11554.0 rL
R642 c0 b324 m10742.0 rW
R643 c0 b1221 m11066.0 rB
R644 c0 b198 m9845.0 rL
R645 c0 b873 m9647.0 rU
R646 c0 b530 m10520.0 rH
R647 c0 b200 m9990.0 rL
R648 c0 b784 m9790.0 rW
R649 c0 b318 m10574.0 rS
R650 c0 b420 m10415.0 rB
R651 c0 b500 m9995.0 rW
R652 c0 b945 m10495.0 rS
R653 c0 b1010 m10022.5 rL
R654 c0 b637 m9012.5 rB
R655 c0 b1008 m8375.5 rL
R656 c0 b666 m7367.5 rW
R657 c0 b810 m8033.5 rU
R658 c0 b89 m8843.5 rB
R659 c0 b528 m8754.5 rW
R660 c0 b837 m9282.5 rL
R661 c0 b850 m8445.5 rL
R662 c0 b532 m7595.5 rW
R663 c0 b410 m8127.5 rU
R664 c0 b516 m8537.5 rW
R665 c0 b910 m9053.5 rU
R666 c0 b1000 m9963.5 rB
R667 c0 b990 m8963.5 rB
R668 c0 b160 m7973.5 rD
R669 c0 b240 m7973.5 rL
R670 c0 b468 m7733.5 rL
R671 c0 b730 m7265.5 rD
R672 c0 b219 m7265.5 rH
R673 c0 b781 m7046.5 rU
R674 c0 b609 m8608.5 rW
R675 c0 b792 m9826.5 rH
R676 c0 b913 m8242.5 rU
R677 c0 b736 m9155.5 rW
R678 c0 b594 m9891.5 rW
R679 c0 b420 m10485.5 rB
R680 c0 b101 m10065.5 rJ
R681 c0 b1133 m10217.5 rH
R682 c0 b273 m9084.5 rB
R683 c0 b445 m8811.5 rB
R684 c0 b756 m8366.5 rH
R685 c0 b924 m7610.5 rJ
R686 c0 b360 m8996.5 rU
R687 c0 b470 m9356.5 rB
R688 c0 b1068 m8886.5 rD
R689 c0 b267 m8886.5 rL
R690 c0 b1044 m8619.5 rW
R691 c0 b388 m9663.5 rW
R692 c0 b105 m10439.5 rD
R693 c0 b525 m10439.5 rS
R694 c0 b1122 m10177.0 rB
R695 c0 b364 m9055.0 rH
R696 c0 b588 m8327.0 rW
R697 c0 b180 m8915.0 rD
R698 c0 b270 m8915.0 rW
R699 c0 b1012 m9185.0 rL
R700 c0 b984 m8173.0 rU
R701 c0 b1104 m9157.0 rD
R702 c0 b460 m9157.0 rW
R703 c0 b873 m9617.0 rW
R704 c0 b1050 m10490.0 rS
R705 c0 b1000 m9965.0 rL
R706 c0 b180 m8965.0 rB
R707 c0 b616 m8785.0 rH
R708 c0 b656 m8169.0 rL
R709 c0 b759 m6857.0 rU
R710 c0 b77 m7616.0 rL
R711 c0 b760 m7539.0 rU
R712 c0 b830 m8299.0 rJ
R713 c0 b1056 m9544.0 rW
R714 c0 b936 m11656.0 rD
R715 c0 b936 m11656.0 rW
R716 c0 b1260 m12592.0 rD
R717 c0 b1134 m12592.0 rL
R718 c0 b1035 m11458.0 rB
R719 c0 b420 m10423.0 rL
R720 c0 b606 m10003.0 rW
R721 c0 b749 m10609.0 rU
R722 c0 b570 m11358.0 rU
R723 c0 b240 m11928.0 rU
R724 c0 b1464 m12168.0 rW
R725 c0 b1370 m13632.0 rH
R726 c0 b109 m10892.0 rW
R727 c0 b111 m11001.0 rU
R728 c0 b336 m11112.0 rB
R729 c0 b864 m10776.0 rL
R730 c0 b900 m9912.0 rL
R731 c0 b637 m9012.0 rW
R732 c0 b515 m10286.0 rS
R733 c0 b808 m10028.5 rU
R734 c0 b436 m10836.5 rU
R735 c0 b113 m11272.5 rL
R736 c0 b336 m11159.5 rS
R737 c0 b1100 m10991.5 rW
R738 c0 b1452 m12091.5 rJ
R739 c0 b1430 m14269.5 rL
R740 c0 b774 m12839.5 rB
R741 c0 b968 m12065.5 rJ
R742 c0 b1224 m13517.5 rU
R743 c0 b888 m14741.5 rB
R744 c0 b1112 m13853.5 rU
R745 c0 b750 m14965.5 rW
R746 c0 b316 m15715.5 rW
R747 c0 b1932 m16031.5 rS
R748 c0 b604 m15065.5 rU
R749 c0 b1413 m15669.5 rH
R750 c0 b258 m12843.5 rS
R751 c0 b256 m12714.5 rB
R752 c0 b875 m12458.5 rL
R753 c0 b696 m11583.5 rL
R754 c0 b612 m10191.5 rU
R755 c0 b109 m10803.5 rW
R756 c0 b111 m11021.5 rU
R757 c0 b1130 m11243.5 rL
R758 c0 b918 m10113.5 rL
R759 c0 b736 m9195.5 rJ
R760 c0 b721 m10299.5 rW
R761 c0 b444 m11020.5 rL
R762 c0 b742 m10576.5 rD
R763 c0 b1272 m10576.5 rB
