============ BLACKJACK AI LOG ============
R77 c0 b968 m8741.0 rS
R78 c0 b996 m8257.0 rL
R79 c0 b657 m7261.0 rL
R80 c0 b67 m6604.0 rU
R81 c0 b737 m6671.0 rL
R82 c0 b364 m5197.0 rL
R83 c0 b392 m4833.0 rH
R84 c0 b495 m4441.0 rU
R85 c0 b450 m4936.0 rW
R86 c0 b648 m5386.0 rS
R87 c0 b306 m5062.0 rL
R88 c0 b480 m4756.0 rU
R89 c0 b583 m5236.0 rL
R90 c0 b94 m4653.0 rL
R91 c0 b552 m4559.0 rJ
R92 c0 b594 m5387.0 rS
R93 c0 b510 m5090.0 rS
R94 c0 b539 m4835.0 rH
R95 c0 b38 m3757.0 rB
R96 c0 b456 m3719.0 rS
R97 c0 b350 m3491.0 rS
R98 c0 b374 m3316.0 rL
R99 c0 b208 m2568.0 rL
R100 c0 b48 m2360.0 rH
R101 c0 b216 m2312.0 rW
R102 c0 b52 m2528.0 rL
R103 c0 b300 m2476.0 rL
R104 c0 b176 m2176.0 rS
R105 c0 b126 m2088.0 rU
R106 c0 b161 m2214.0 rU
R107 c0 b78 m2536.0 rH
R108 c0 b75 m2458.0 rU
R109 c0 b260 m2533.0 rL
R110 c0 b138 m2273.0 rU
R111 c0 b75 m2411.0 rD
R112 c0 b100 m2411.0 rU
R113 c0 b27 m2611.0 rH
R114 c0 b208 m2584.0 rJ
R115 c0 b261 m2896.0 rD
R116 c0 b348 m2896.0 rW
R117 c0 b231 m3244.0 rL
R118 c0 b248 m3013.0 rU
R119 c0 b330 m3261.0 rL
R120 c0 b270 m2601.0 rJ
R121 c0 b372 m3006.0 rU
R122 c0 b102 m3378.0 rU
R123 c0 b35 m3480.0 rU
R124 c0 b324 m3515.0 rH
R125 c0 b116 m2867.0 rS
R126 c0 b261 m2809.0 rS
R127 c0 b54 m2678.5 rU
R128 c0 b336 m2732.5 rB
R129 c0 b192 m2396.5 rB
R130 c0 b161 m2204.5 rH
R131 c0 b189 m2043.5 rL
R132 c0 b209 m1854.5 rL
R133 c0 b34 m1645.5 rJ
R134 c0 b34 m1696.5 rB
R135 c0 b119 m1662.5 rW
R136 c0 b140 m1900.5 rW
R137 c0 b210 m2040.5 rD
R138 c0 b168 m2040.5 rH
R139 c0 b95 m1872.5 rH
R140 c0 b126 m1777.5 rU
R141 c0 b240 m1903.5 rW
R142 c0 b44 m2143.5 rU
R143 c0 b220 m2187.5 rJ
R144 c0 b130 m2517.5 rH
R145 c0 b288 m2387.5 rD
R146 c0 b216 m2387.5 rB
R147 c0 b176 m2171.5 rU
R148 c0 b48 m2347.5 rL
R149 c0 b161 m2299.5 rS
R150 c0 b138 m2219.0 rD
R151 c0 b69 m2219.0 rH
R152 c0 b154 m2150.0 rB
R153 c0 b120 m1996.0 rB
R154 c0 b190 m1876.0 rU
R155 c0 b231 m2066.0 rL
R156 c0 b102 m1604.0 rB
R157 c0 b32 m1502.0 rB
R158 c0 b45 m1470.0 rS
R159 c0 b60 m1447.5 rU
R160 c0 b96 m1567.5 rL
R161 c0 b168 m1375.5 rH
R162 c0 b143 m1207.5 rB
R163 c0 b132 m1064.5 rB
R164 c0 b70 m932.5 rL
R165 c0 b63 m862.5 rH
R166 c0 b48 m799.5 rB
R167 c0 b16 m751.5 rL
R168 c0 b40 m719.5 rL
R169 c0 b70 m679.5 rL
R170 c0 b14 m609.5 rU
R171 c0 b70 m623.5 rL
R172 c0 b24 m553.5 rS
R173 c0 b54 m541.5 rU
R174 c0 b6 m595.5 rL
R175 c0 b24 m589.5 rU
R176 c0 b35 m613.5 rL
R177 c0 b60 m543.5 rL
R178 c0 b30 m483.5 rU
R179 c0 b12 m513.5 rS
R180 c0 b36 m507.5 rD
R181 c0 b30 m507.5 rL
R182 c0 b10 m477.5 rJ
R183 c0 b60 m492.5 rU
R184 c0 b42 m552.5 rS
R185 c0 b18 m531.5 rU
R186 c0 b12 m549.5 rB
R187 c0 b30 m537.5 rU
R188 c0 b12 m567.5 rU
R189 c0 b12 m579.5 rL
R190 c0 b60 m555.5 rL
R191 c0 b50 m495.5 rB
R192 c0 b10 m445.5 rW
R193 c0 b35 m465.5 rJ
R194 c0 b72 m518.5 rH
R195 c0 b15 m446.5 rH
R196 c0 b5 m431.5 rL
R197 c0 b35 m426.5 rD
R198 c0 b50 m426.5 rD
R199 c0 b15 m426.5 rJ
R200 c0 b25 m449.5 rU
R201 c0 b40 m474.5 rL
R202 c0 b10 m434.5 rL
R203 c0 b10 m424.5 rL
R204 c0 b35 m414.5 rS
R205 c0 b32 m397.0 rW
R206 c0 b30 m429.0 rW
R207 c0 b40 m459.0 rL
R208 c0 b36 m379.0 rU
R209 c0 b50 m415.0 rW
R210 c0 b35 m465.0 rS
R211 c0 b60 m447.5 rB
R212 c0 b36 m387.5 rL
R213 c0 b16 m351.5 rS
R214 c0 b44 m343.5 rL
R215 c0 b9 m299.5 rL
R216 c0 b36 m290.5 rW
R217 c0 b28 m326.5 rS
R218 c0 b24 m312.5 rU
R219 c0 b44 m336.5 rH
R220 c0 b18 m292.5 rL
R221 c0 b30 m274.5 rD
R222 c0 b24 m274.5 rW
R223 c0 b6 m298.5 rS
R224 c0 b3 m295.5 rL
R225 c0 b30 m292.5 rU
R226 c0 b8 m322.5 rU
R227 c0 b24 m330.5 rW
R228 c0 b48 m354.5 rU
R229 c0 b35 m402.5 rH
R230 c0 b4 m367.5 rH
R231 c0 b12 m363.5 rU
R232 c0 b4 m375.5 rH
R233 c0 b48 m371.5 rH
R234 c0 b12 m323.5 rL
R235 c0 b40 m311.5 rU
R236 c0 b48 m351.5 rS
R237 c0 b12 m327.5 rS
R238 c0 b44 m321.5 rL
R239 c0 b21 m277.5 rU
R240 c0 b6 m298.5 rU
R241 c0 b32 m304.5 rS
R242 c0 b33 m288.5 rL
R243 c0 b15 m255.5 rL
R244 c0 b9 m240.5 rW
R245 c0 b21 m249.5 rL
R246 c0 b33 m228.5 rW
R247 c0 b12 m261.5 rW
R248 c0 b21 m273.5 rW
R249 c0 b20 m315.5 rD
R250 c0 b44 m315.5 rW
R251 c0 b32 m359.5 rU
R252 c0 b40 m391.5 rW
R253 c0 b30 m431.5 rL
R254 c0 b60 m401.5 rL
R255 c0 b16 m341.5 rU
R256 c0 b16 m357.5 rS
R257 c0 b12 m349.5 rW
R258 c0 b20 m373.5 rL
R259 c0 b24 m353.5 rS
R260 c0 b32 m341.5 rW
R261 c0 b16 m373.5 rS
R262 c0 b44 m365.5 rL
R263 c0 b48 m321.5 rU
R264 c0 b40 m417.5 rB
R265 c0 b44 m377.5 rJ
R266 c0 b45 m443.5 rB
R267 c0 b24 m398.5 rL
R268 c0 b28 m374.5 rJ
R269 c0 b15 m416.5 rW
R270 c0 b15 m431.5 rW
R271 c0 b45 m446.5 rD
R272 c0 b5 m446.5 rU
R273 c0 b40 m451.5 rB
R274 c0 b15 m411.5 rU
R275 c0 b60 m426.5 rU
R276 c0 b45 m486.5 rL
R277 c0 b40 m441.5 rL
R278 c0 b40 m401.5 rU
R279 c0 b15 m441.5 rB
R280 c0 b60 m426.5 rL
R281 c0 b48 m306.5 rL
R282 c0 b24 m258.5 rJ
R283 c0 b24 m294.5 rU
R284 c0 b28 m318.5 rL
R285 c0 b24 m290.5 rW
R286 c0 b16 m314.5 rW
R287 c0 b32 m330.5 rL
R288 c0 b21 m298.5 rL
R289 c0 b36 m277.5 rW
R290 c0 b8 m313.5 rW
R291 c0 b28 m321.5 rH
R292 c0 b3 m265.5 rD
R293 c0 b6 m265.5 rW
R294 c0 b27 m271.5 rJ
R295 c0 b32 m312.5 rW
R296 c0 b28 m376.5 rD
R297 c0 b20 m376.5 rD
R298 c0 b32 m376.5 rL
R299 c0 b28 m344.5 rB
R300 c0 b12 m316.5 rL
R301 c0 b16 m304.5 rS
R302 c0 b15 m296.5 rL
R303 c0 b9 m281.5 rS
R304 c0 b33 m277.0 rL
R305 c0 b30 m244.0 rB
R306 c0 b21 m214.0 rW
R307 c0 b33 m235.0 rL
R308 c0 b15 m202.0 rB
R309 c0 b24 m187.0 rU
R310 c0 b6 m211.0 rU
R311 c0 b27 m217.0 rW
R312 c0 b30 m244.0 rU
R313 c0 b36 m304.0 rH
R314 c0 b27 m268.0 rL
R315 c0 b27 m241.0 rU
R316 c0 b3 m268.0 rL
R317 c0 b27 m265.0 rD
R318 c0 b3 m265.0 rL
R319 c0 b33 m262.0 rL
R320 c0 b20 m196.0 rU
R321 c0 b6 m216.0 rH
R322 c0 b3 m210.0 rW
R323 c0 b27 m213.0 rS
R324 c0 b10 m199.5 rL
R325 c0 b14 m179.5 rU
R326 c0 b6 m193.5 rW
R327 c0 b8 m199.5 rJ
R328 c0 b3 m211.5 rD
R329 c0 b27 m211.5 rB
R330 c0 b2 m184.5 rD
R331 c0 b2 m184.5 rW
R332 c0 b18 m186.5 rU
R333 c0 b24 m204.5 rU
R334 c0 b36 m228.5 rB
R335 c0 b6 m192.5 rL
R336 c0 b2 m180.5 rH
R337 c0 b4 m178.5 rD
R338 c0 b22 m178.5 rB
R339 c0 b6 m156.5 rU
R340 c0 b24 m168.5 rU
R341 c0 b8 m192.5 rL
R342 c0 b10 m184.5 rB
R343 c0 b22 m174.5 rL
R344 c0 b16 m152.5 rW
R345 c0 b8 m168.5 rL
R346 c0 b18 m160.5 rW
R347 c0 b6 m178.5 rU
R348 c0 b24 m184.5 rJ
R349 c0 b36 m220.5 rL
R350 c0 b16 m184.5 rJ
R351 c0 b24 m208.5 rW
R352 c0 b6 m232.5 rW
R353 c0 b6 m238.5 rJ
R354 c0 b15 m247.5 rB
R355 c0 b27 m232.5 rL
R356 c0 b3 m205.5 rL
R357 c0 b15 m202.5 rD
R358 c0 b30 m202.5 rU
R359 c0 b12 m232.5 rH
R360 c0 b18 m220.5 rH
R361 c0 b21 m202.5 rU
R362 c0 b21 m223.5 rS
R363 c0 b27 m213.0 rS
R364 c0 b8 m199.5 rJ
R365 c0 b30 m211.5 rU
R366 c0 b24 m241.5 rW
R367 c0 b36 m289.5 rU
R368 c0 b8 m325.5 rU
R369 c0 b24 m333.5 rH
R370 c0 b48 m309.5 rB
R371 c0 b21 m261.5 rU
R372 c0 b3 m282.5 rB
R373 c0 b33 m279.5 rW
R374 c0 b40 m312.5 rD
R375 c0 b8 m312.5 rU
R376 c0 b32 m320.5 rS
R377 c0 b16 m304.5 rL
R378 c0 b30 m288.5 rW
R379 c0 b44 m318.5 rJ
R380 c0 b12 m384.5 rS
R381 c0 b32 m378.5 rB
R382 c0 b24 m346.5 rU
R383 c0 b4 m370.5 rH
R384 c0 b28 m362.5 rD
R385 c0 b24 m362.5 rL
R386 c0 b24 m338.5 rD
R387 c0 b36 m338.5 rJ
R388 c0 b28 m392.5 rU
R389 c0 b50 m420.5 rL
R390 c0 b44 m370.5 rD
R391 c0 b40 m370.5 rH
R392 c0 b24 m330.5 rW
R393 c0 b24 m354.5 rH
R394 c0 b4 m330.5 rJ
R395 c0 b4 m336.5 rJ
R396 c0 b20 m342.5 rL
R397 c0 b48 m302.5 rU
R398 c0 b24 m350.5 rH
R399 c0 b48 m326.5 rW
R400 c0 b40 m374.5 rU
R401 c0 b10 m414.5 rB
R402 c0 b20 m404.5 rU
R403 c0 b25 m424.5 rW
R404 c0 b10 m474.5 rL
R405 c0 b40 m464.5 rL
R406 c0 b35 m424.5 rL
R407 c0 b44 m389.5 rW
R408 c0 b5 m433.5 rB
R409 c0 b50 m428.5 rL
R410 c0 b36 m378.5 rU
R411 c0 b5 m450.5 rL
R412 c0 b10 m445.5 rB
R413 c0 b60 m435.5 rL
R414 c0 b44 m375.5 rD
R415 c0 b40 m375.5 rB
R416 c0 b24 m335.5 rL
R417 c0 b32 m311.5 rU
R418 c0 b20 m343.5 rL
R419 c0 b20 m323.5 rU
R420 c0 b28 m343.5 rL
R421 c0 b16 m315.5 rU
R422 c0 b36 m347.5 rL
R423 c0 b20 m311.5 rU
R424 c0 b32 m331.5 rH
R425 c0 b6 m299.5 rS
R426 c0 b33 m296.5 rS
R427 c0 b21 m280.0 rB
R428 c0 b15 m259.0 rB
R429 c0 b36 m244.0 rU
R430 c0 b3 m280.0 rL
R431 c0 b18 m277.0 rW
R432 c0 b33 m295.0 rL
R433 c0 b33 m262.0 rU
R434 c0 b12 m295.0 rB
R435 c0 b6 m283.0 rL
R436 c0 b24 m277.0 rU
R437 c0 b48 m301.0 rW
R438 c0 b8 m349.0 rL
R439 c0 b44 m341.0 rW
R440 c0 b40 m429.0 rU
R441 c0 b45 m469.0 rW
R442 c0 b54 m514.0 rU
R443 c0 b36 m568.0 rS
R444 c0 b66 m550.0 rB
R445 c0 b40 m484.0 rL
R446 c0 b20 m444.0 rH
R447 c0 b5 m424.0 rS
R448 c0 b40 m421.5 rU
R449 c0 b5 m461.5 rB
R450 c0 b30 m456.5 rL
R451 c0 b20 m426.5 rW
R452 c0 b15 m446.5 rB
R453 c0 b30 m431.5 rS
R454 c0 b30 m416.5 rD
R455 c0 b40 m416.5 rD
R456 c0 b45 m416.5 rD
R457 c0 b25 m416.5 rW
R458 c0 b40 m441.5 rL
R459 c0 b10 m401.5 rD
R460 c0 b50 m401.5 rL
R461 c0 b4 m351.5 rU
R462 c0 b36 m355.5 rW
R463 c0 b8 m391.5 rW
R464 c0 b4 m399.5 rB
R465 c0 b24 m395.5 rB
R466 c0 b36 m371.5 rW
R467 c0 b55 m407.5 rJ
R468 c0 b40 m490.5 rL
R469 c0 b45 m450.5 rL
R470 c0 b60 m405.5 rL
R471 c0 b32 m345.5 rW
R472 c0 b44 m377.5 rD
R473 c0 b36 m377.5 rS
R474 c0 b40 m359.5 rB
R475 c0 b32 m319.5 rL
R476 c0 b6 m287.5 rU
R477 c0 b36 m293.5 rB
R478 c0 b3 m257.5 rU
R479 c0 b6 m260.5 rW
R480 c0 b18 m266.5 rB
R481 c0 b6 m248.5 rW
R482 c0 b6 m254.5 rU
R483 c0 b18 m260.5 rL
R484 c0 b18 m224.5 rB
R485 c0 b33 m206.5 rW
R486 c0 b30 m239.5 rU
R487 c0 b36 m269.5 rB
R488 c0 b12 m233.5 rL
R489 c0 b9 m221.5 rD
R490 c0 b9 m221.5 rL
R491 c0 b30 m203.5 rL
R492 c0 b8 m143.5 rD
R493 c0 b16 m143.5 rW
R494 c0 b20 m159.5 rU
R495 c0 b12 m179.5 rS
R496 c0 b22 m173.5 rW
R497 c0 b4 m195.5 rH
R498 c0 b12 m191.5 rD
R499 c0 b10 m191.5 rU
R500 c0 b33 m201.5 rB
R501 c0 b18 m168.5 rS
R502 c0 b10 m159.5 rW
R503 c0 b8 m169.5 rW
R504 c0 b12 m177.5 rH
R505 c0 b14 m153.5 rB
R506 c0 b18 m139.5 rW
R507 c0 b2 m157.5 rL
R508 c0 b12 m155.5 rB
R509 c0 b12 m143.5 rB
R510 c0 b14 m131.5 rW
R511 c0 b22 m145.5 rL
R512 c0 b24 m101.5 rW
R513 c0 b14 m149.5 rL
R514 c0 b4 m135.5 rH
R515 c0 b24 m131.5 rW
R516 c0 b4 m155.5 rU
R517 c0 b6 m159.5 rW
R518 c0 b18 m165.5 rL
R519 c0 b2 m147.5 rL
R520 c0 b2 m145.5 rS
R521 c0 b4 m144.5 rD
R522 c0 b8 m144.5 rW
R523 c0 b20 m160.5 rU
R524 c0 b8 m180.5 rL
R525 c0 b2 m172.5 rU
R526 c0 b14 m174.5 rL
R527 c0 b10 m160.5 rL
R528 c0 b14 m150.5 rW
R529 c0 b8 m164.5 rW
R530 c0 b20 m172.5 rW
R531 c0 b8 m192.5 rJ
R532 c0 b24 m204.5 rW
R533 c0 b33 m228.5 rU
R534 c0 b9 m261.5 rJ
R535 c0 b30 m275.5 rU
R536 c0 b8 m305.5 rD
R537 c0 b48 m305.5 rD
R538 c0 b8 m305.5 rH
R539 c0 b21 m297.5 rH
R540 c0 b3 m255.5 rH
R541 c0 b30 m252.5 rW
R542 c0 b30 m282.5 rU
R543 c0 b48 m312.5 rU
R544 c0 b40 m360.5 rL
R545 c0 b36 m320.5 rL
R546 c0 b36 m284.5 rW
R547 c0 b20 m356.5 rB
R548 c0 b24 m336.5 rU
R549 c0 b8 m360.5 rD
R550 c0 b32 m360.5 rL
R551 c0 b36 m328.5 rW
R552 c0 b4 m364.5 rW
R553 c0 b40 m368.5 rS
R554 c0 b12 m348.5 rB
R555 c0 b40 m336.5 rW
R556 c0 b45 m416.5 rW
R557 c0 b45 m461.5 rW
R558 c0 b54 m551.5 rU
R559 c0 b84 m605.5 rW
R560 c0 b21 m689.5 rD
R561 c0 b42 m689.5 rU
R562 c0 b48 m731.5 rU
R563 c0 b48 m779.5 rB
R564 c0 b64 m731.5 rL
R565 c0 b42 m667.5 rW
R566 c0 b32 m709.5 rB
R567 c0 b14 m677.5 rS
R568 c0 b21 m670.5 rW
R569 c0 b70 m691.5 rU
R570 c0 b24 m761.5 rW
R571 c0 b16 m785.5 rL
R572 c0 b56 m769.5 rU
R573 c0 b90 m881.5 rD
R574 c0 b99 m881.5 rW
R575 c0 b80 m980.5 rW
R576 c0 b110 m1060.5 rW
R577 c0 b24 m1170.5 rW
R578 c0 b84 m1194.5 rL
R579 c0 b144 m1110.5 rL
R580 c0 b10 m966.5 rU
R581 c0 b90 m976.5 rL
R582 c0 b18 m886.5 rW
R583 c0 b20 m904.5 rL
R584 c0 b18 m864.5 rL
R585 c0 b81 m828.5 rB
R586 c0 b16 m747.5 rU
R587 c0 b16 m763.5 rB
R588 c0 b88 m747.5 rW
R589 c0 b18 m835.5 rL
R590 c0 b18 m817.5 rB
R591 c0 b8 m799.5 rW
R592 c0 b99 m807.5 rW
R593 c0 b110 m906.5 rJ
R594 c0 b77 m1071.5 rB
R595 c0 b70 m994.5 rW
R596 c0 b108 m1134.5 rS
R597 c0 b77 m1080.5 rW
R598 c0 b12 m1157.5 rW
R599 c0 b132 m1169.5 rS
R600 c0 b144 m1103.5 rS
R601 c0 b44 m1031.5 rB
R602 c0 b20 m987.5 rD
R603 c0 b20 m987.5 rS
R604 c0 b30 m977.5 rD
R605 c0 b40 m977.5 rJ
R606 c0 b88 m1037.5 rL
R607 c0 b50 m949.5 rU
R608 c0 b80 m999.5 rU
R609 c0 b44 m1079.5 rL
R610 c0 b77 m1035.5 rH
R611 c0 b120 m958.5 rD
R612 c0 b70 m958.5 rU
R613 c0 b88 m1028.5 rS
R614 c0 b90 m984.5 rW
R615 c0 b121 m1074.5 rB
R616 c0 b50 m953.5 rD
R617 c0 b60 m953.5 rU
R618 c0 b99 m1013.5 rD
R619 c0 b77 m1013.5 rU
R620 c0 b33 m1090.5 rU
R621 c0 b24 m1123.5 rS
R622 c0 b132 m1111.5 rL
R623 c0 b100 m979.5 rW
R624 c0 b66 m1079.5 rW
R625 c0 b12 m1145.5 rL
R626 c0 b96 m1133.5 rH
R627 c0 b33 m1037.5 rH
R628 c0 b121 m1004.5 rH
R629 c0 b45 m883.5 rU
R630 c0 b10 m928.5 rU
R631 c0 b60 m938.5 rU
R632 c0 b132 m1058.5 rL
R633 c0 b90 m926.5 rU
R634 c0 b11 m1016.5 rU
R635 c0 b132 m1038.5 rH
R636 c0 b10 m906.5 rB
R637 c0 b72 m896.5 rW
R638 c0 b88 m1040.5 rB
R639 c0 b30 m952.5 rS
R640 c0 b40 m937.5 rW
R641 c0 b55 m1017.5 rW
R642 c0 b12 m1127.5 rU
R643 c0 b12 m1139.5 rB
R644 c0 b72 m1127.5 rD
R645 c0 b24 m1127.5 rJ
R646 c0 b96 m1163.5 rS
R647 c0 b132 m1115.5 rL
R648 c0 b63 m851.5 rW
R649 c0 b60 m914.5 rU
R650 c0 b30 m974.5 rU
R651 c0 b55 m1004.5 rL
R652 c0 b90 m949.5 rS
R653 c0 b110 m904.5 rS
R654 c0 b27 m849.5 rB
R655 c0 b9 m822.5 rH
R656 c0 b99 m813.5 rU
R657 c0 b70 m912.5 rU
R658 c0 b40 m982.5 rL
R659 c0 b70 m942.5 rU
R660 c0 b55 m1012.5 rW
R661 c0 b88 m1067.5 rL
R662 c0 b20 m979.5 rU
R663 c0 b90 m999.5 rW
R664 c0 b77 m1089.5 rL
R665 c0 b132 m1012.5 rL
R666 c0 b99 m880.5 rW
R667 c0 b30 m979.5 rD
R668 c0 b70 m979.5 rW
R669 c0 b88 m1049.5 rW
R670 c0 b24 m1137.5 rJ
R671 c0 b96 m1173.5 rU
R672 c0 b13 m1269.5 rL
R673 c0 b39 m1256.5 rU
R674 c0 b130 m1295.5 rL
R675 c0 b84 m1165.5 rW
R676 c0 b52 m1249.5 rB
R677 c0 b120 m1197.5 rL
R678 c0 b90 m957.5 rL
R679 c0 b45 m867.5 rL
R680 c0 b63 m822.5 rW
R681 c0 b36 m885.5 rB
R682 c0 b72 m849.5 rL
R683 c0 b16 m777.5 rL
R684 c0 b40 m761.5 rH
R685 c0 b88 m721.5 rS
R686 c0 b63 m677.5 rB
R687 c0 b21 m614.5 rU
R688 c0 b21 m656.5 rJ
R689 c0 b70 m688.5 rB
R690 c0 b77 m618.5 rL
R691 c0 b48 m541.5 rW
R692 c0 b49 m637.5 rL
R693 c0 b60 m588.5 rW
R694 c0 b48 m708.5 rL
R695 c0 b49 m660.5 rB
R696 c0 b35 m611.5 rL
R697 c0 b66 m576.5 rL
R698 c0 b6 m510.5 rU
R699 c0 b60 m516.5 rU
R700 c0 b12 m576.5 rW
R701 c0 b84 m600.5 rW
R702 c0 b70 m684.5 rL
R703 c0 b63 m614.5 rL
R704 c0 b24 m551.5 rS
R705 c0 b66 m539.5 rJ
R706 c0 b14 m638.5 rH
R707 c0 b63 m624.5 rW
R708 c0 b63 m687.5 rS
R709 c0 b42 m656.0 rU
R710 c0 b24 m740.0 rH
R711 c0 b80 m716.0 rJ
R712 c0 b36 m836.0 rW
R713 c0 b36 m872.0 rU
R714 c0 b10 m908.0 rW
R715 c0 b20 m918.0 rD
R716 c0 b30 m918.0 rJ
R717 c0 b20 m963.0 rL
R718 c0 b50 m943.0 rH
R719 c0 b54 m893.0 rH
R720 c0 b63 m839.0 rL
R721 c0 b80 m776.0 rB
R722 c0 b42 m696.0 rU
R723 c0 b96 m738.0 rW
R724 c0 b54 m834.0 rW
R725 c0 b54 m888.0 rL
R726 c0 b108 m834.0 rB
R727 c0 b8 m726.0 rS
R728 c0 b96 m722.0 rS
R729 c0 b77 m674.0 rW
R730 c0 b48 m751.0 rU
R731 c0 b8 m799.0 rL
R732 c0 b88 m791.0 rW
R733 c0 b110 m967.0 rU
R734 c0 b11 m1077.0 rB
R735 c0 b121 m1066.0 rU
R736 c0 b84 m1187.0 rD
R737 c0 b108 m1187.0 rW
R738 c0 b65 m1295.0 rW
R739 c0 b84 m1360.0 rW
R740 c0 b144 m1528.0 rL
R741 c0 b168 m1384.0 rU
R742 c0 b48 m1552.0 rU
R743 c0 b64 m1600.0 rS
R744 c0 b48 m1568.0 rJ
R745 c0 b153 m1640.0 rH
R746 c0 b150 m1487.0 rL
R747 c0 b70 m1337.0 rB
R748 c0 b13 m1267.0 rL
R749 c0 b26 m1254.0 rW
R750 c0 b52 m1280.0 rW
R751 c0 b70 m1332.0 rW
R752 c0 b165 m1402.0 rW
R753 c0 b32 m1567.0 rS
R754 c0 b32 m1551.0 rL
R755 c0 b64 m1519.0 rU
R756 c0 b102 m1647.0 rB
R757 c0 b64 m1545.0 rB
R758 c0 b60 m1481.0 rW
R759 c0 b160 m1541.0 rJ
R760 c0 b36 m1781.0 rS
R761 c0 b72 m1763.0 rU
R762 c0 b133 m1835.0 rU
R763 c0 b140 m1968.0 rH
R764 c0 b152 m1828.0 rB
R765 c0 b136 m1676.0 rU
R766 c0 b152 m1812.0 rD
R767 c0 b152 m1812.0 rH
R768 c0 b144 m1508.0 rU
R769 c0 b102 m1652.0 rW
R770 c0 b90 m1754.0 rL
R771 c0 b68 m1664.0 rB
R772 c0 b16 m1596.0 rL
R773 c0 b128 m1580.0 rU
R774 c0 b228 m1836.0 rD
R775 c0 b228 m1836.0 rD
R776 c0 b57 m1836.0 rU
R777 c0 b60 m1950.0 rU
R778 c0 b42 m2010.0 rB
R779 c0 b140 m1968.0 rU
R780 c0 b220 m2108.0 rL
R781 c0 b57 m1888.0 rB
R782 c0 b19 m1831.0 rL
R783 c0 b209 m1812.0 rL
R784 c0 b51 m1603.0 rS
R785 c0 b16 m1577.5 rS
R786 c0 b64 m1569.5 rU
R787 c0 b68 m1633.5 rU
R788 c0 b18 m1701.5 rU
R789 c0 b126 m1737.5 rS
R790 c0 b51 m1674.5 rB
R791 c0 b68 m1623.5 rW
R792 c0 b17 m1691.5 rL
R793 c0 b34 m1674.5 rB
R794 c0 b204 m1640.5 rL
R795 c0 b90 m1436.5 rL
R796 c0 b56 m1346.5 rS
R797 c0 b126 m1318.5 rH
