============ BLACKJACK AI LOG ============
R79 c0 b888 m11007.5 rD
R80 c0 b1110 m11007.5 rU
R81 c0 b488 m12117.5 rB
R82 c0 b234 m11629.5 rW
R83 c0 b1309 m11863.5 rW
R84 c0 b132 m13172.5 rL
R85 c0 b1170 m12908.5 rL
R86 c0 b944 m11738.5 rL
R87 c0 b1080 m10794.5 rU
R88 c0 b476 m11874.5 rU
R89 c0 b1548 m12826.5 rU
R90 c0 b1440 m14374.5 rU
R91 c0 b636 m15814.5 rU
R92 c0 b825 m16450.5 rL
R93 c0 b628 m15625.5 rB
R94 c0 b300 m14997.5 rD
R95 c0 b300 m14997.5 rW
R96 c0 b1683 m15297.5 rW
R97 c0 b1020 m16980.5 rB
R98 c0 b1280 m15960.5 rL
R99 c0 b294 m14680.5 rW
R100 c0 b450 m14974.5 rW
R101 c0 b1705 m15424.5 rS
R102 c0 b1606 m14572.0 rL
R103 c0 b910 m12966.0 rU
R104 c0 b1668 m13876.0 rB
R105 c0 b1476 m12208.0 rW
R106 c0 b959 m13684.0 rL
R107 c0 b768 m12725.0 rW
R108 c0 b405 m13493.0 rB
R109 c0 b393 m13088.0 rW
R110 c0 b1350 m13481.0 rU
R111 c0 b1192 m14831.0 rL
R112 c0 b685 m13639.0 rU
R113 c0 b864 m14324.0 rL
R114 c0 b1134 m12596.0 rU
R115 c0 b1242 m13730.0 rU
R116 c0 b1800 m14972.0 rL
R117 c0 b264 m13172.0 rD
R118 c0 b1320 m13172.0 rL
R119 c0 b833 m11852.0 rL
R120 c0 b1332 m11019.0 rL
R121 c0 b776 m9687.0 rU
R122 c0 b105 m10463.0 rU
R123 c0 b321 m10673.0 rW
R124 c0 b1320 m10994.0 rJ
R125 c0 b260 m12974.0 rL
R126 c0 b896 m12714.0 rH
R127 c0 b1428 m11818.0 rU
R128 c0 b1596 m13246.0 rL
R129 c0 b1287 m11650.0 rB
R130 c0 b104 m10363.0 rU
R131 c0 b525 m10467.0 rS
R132 c0 b1030 m10204.5 rW
R133 c0 b452 m11234.5 rU
R134 c0 b1404 m11686.5 rS
R135 c0 b660 m10984.5 rW
R136 c0 b992 m12304.5 rL
R137 c0 b1140 m11312.5 rW
R138 c0 b250 m12452.5 rB
R139 c0 b861 m12202.5 rJ
R140 c0 b540 m13494.5 rU
R141 c0 b423 m14034.5 rL
R142 c0 b1233 m13611.5 rU
R143 c0 b1639 m14844.5 rL
R144 c0 b266 m13205.5 rB
R145 c0 b130 m12939.5 rU
R146 c0 b1441 m13069.5 rW
R147 c0 b876 m14510.5 rW
R148 c0 b1078 m15386.5 rL
R149 c0 b288 m14308.5 rS
R150 c0 b568 m14164.5 rH
R151 c0 b544 m13596.5 rJ
R152 c0 b580 m14412.5 rU
R153 c0 b1050 m14992.5 rD
R154 c0 b1500 m14992.5 rU
R155 c0 b495 m16492.5 rU
R156 c0 b1020 m16987.5 rU
R157 c0 b1448 m18007.5 rU
R158 c0 b1755 m19455.5 rU
R159 c0 b1065 m21210.5 rU
R160 c0 b1784 m22275.5 rL
R161 c0 b1640 m20491.5 rW
R162 c0 b666 m22131.5 rB
R163 c0 b1075 m21465.5 rW
R164 c0 b1130 m22540.5 rW
R165 c0 b711 m23670.5 rU
R166 c0 b488 m24381.5 rL
R167 c0 b239 m23893.5 rH
R168 c0 b1896 m23654.5 rW
R169 c0 b768 m25550.5 rL
R170 c0 b248 m24782.5 rL
R171 c0 b738 m24534.5 rJ
R172 c0 b2827 m25641.5 rU
R173 c0 b570 m28468.5 rB
R174 c0 b2232 m27898.5 rU
R175 c0 b324 m32362.5 rL
R176 c0 b2226 m31714.5 rD
R177 c0 b2226 m31714.5 rL
R178 c0 b2655 m29488.5 rU
R179 c0 b2898 m32143.5 rL
R180 c0 b1056 m26347.5 rW
R181 c0 b1100 m27403.5 rB
R182 c0 b2376 m26303.5 rS
R183 c0 b3024 m25115.5 rW
R184 c0 b2256 m28139.5 rB
R185 c0 b518 m25883.5 rS
R186 c0 b2570 m25624.5 rW
R187 c0 b1410 m28194.5 rU
R188 c0 b3421 m31014.5 rW
R189 c0 b2760 m34435.5 rL
R190 c0 b634 m31675.5 rW
R191 c0 b2268 m32309.5 rU
R192 c0 b4152 m34577.5 rD
R193 c0 b1038 m34577.5 rL
R194 c0 b336 m33539.5 rB
R195 c0 b3996 m33203.5 rL
R196 c0 b2637 m29207.5 rB
R197 c0 b532 m26570.5 rD
R198 c0 b1596 m26570.5 rL
R199 c0 b2250 m24974.5 rW
R200 c0 b2730 m27224.5 rU
R201 c0 b1635 m32684.5 rD
R202 c0 b327 m32684.5 rU
R203 c0 b3972 m33011.5 rW
R204 c0 b4070 m36983.5 rU
R205 c0 b1644 m41053.5 rU
R206 c0 b3416 m42697.5 rJ
R207 c0 b3832 m47821.5 rB
R208 c0 b4840 m43989.5 rL
R209 c0 b1960 m39149.5 rH
R210 c0 b1765 m35229.5 rL
R211 c0 b1340 m33464.5 rJ
R212 c0 b2130 m35474.5 rW
R213 c0 b1990 m39734.5 rW
R214 c0 b4180 m41724.5 rB
R215 c0 b376 m37544.5 rL
R216 c0 b3348 m37168.5 rB
R217 c0 b1017 m33820.5 rB
R218 c0 b329 m32803.5 rL
R219 c0 b650 m32474.5 rW
R220 c0 b1992 m33124.5 rU
R221 c0 b352 m35116.5 rU
R222 c0 b710 m35468.5 rL
R223 c0 b696 m34758.5 rH
R224 c0 b3069 m34062.5 rD
R225 c0 b4092 m34062.5 rS
R226 c0 b1605 m32016.5 rW
R227 c0 b337 m33621.5 rB
R228 c0 b2664 m33284.5 rB
R229 c0 b3377 m30620.5 rH
R230 c0 b3276 m27243.5 rW
R231 c0 b918 m30519.5 rH
R232 c0 b3564 m29601.5 rL
R233 c0 b1827 m26037.5 rW
R234 c0 b3069 m27864.5 rL
R235 c0 b2976 m24795.5 rB
R236 c0 b1314 m21819.5 rJ
R237 c0 b2142 m23790.5 rH
R238 c0 b1302 m21648.5 rB
R239 c0 b612 m20346.5 rL
R240 c0 b1344 m19122.5 rL
R241 c0 b1424 m17778.5 rW
R242 c0 b1351 m19202.5 rU
R243 c0 b1648 m20553.5 rB
R244 c0 b570 m18905.5 rU
R245 c0 b804 m20045.5 rS
R246 c0 b1970 m19643.5 rH
R247 c0 b1947 m17673.5 rL
R248 c0 b1738 m15726.5 rW
R249 c0 b700 m17464.5 rW
R250 c0 b1701 m18864.5 rL
R251 c0 b516 m17163.5 rD
R252 c0 b1204 m17163.5 rW
R253 c0 b2208 m18367.5 rL
R254 c0 b972 m16159.5 rH
R255 c0 b456 m15187.5 rL
R256 c0 b592 m14731.5 rL
R257 c0 b568 m14139.5 rW
R258 c0 b306 m15275.5 rU
R259 c0 b1404 m15581.5 rW
R260 c0 b1700 m16985.5 rL
R261 c0 b1836 m15285.5 rW
R262 c0 b172 m17121.5 rL
R263 c0 b680 m16949.5 rU
R264 c0 b2024 m18309.5 rL
R265 c0 b815 m16285.5 rL
R266 c0 b775 m15470.5 rU
R267 c0 b1304 m16245.5 rW
R268 c0 b1936 m17549.5 rU
R269 c0 b975 m19485.5 rU
R270 c0 b2460 m20460.5 rU
R271 c0 b1380 m22920.5 rW
R272 c0 b244 m24300.5 rU
R273 c0 b1230 m24544.5 rW
R274 c0 b2064 m25774.5 rL
R275 c0 b1085 m21646.5 rS
R276 c0 b636 m21104.0 rW
R277 c0 b654 m21740.0 rU
R278 c0 b1120 m22394.0 rL
R279 c0 b2130 m21274.0 rD
R280 c0 b1704 m21274.0 rJ
R281 c0 b239 m23830.0 rH
R282 c0 b1404 m23352.0 rD
R283 c0 b1170 m23352.0 rL
R284 c0 b1776 m22182.0 rU
R285 c0 b720 m23958.0 rL
R286 c0 b699 m23238.0 rW
R287 c0 b720 m23937.0 rL
R288 c0 b2250 m22497.0 rH
R289 c0 b812 m20247.0 rB
R290 c0 b1170 m19435.0 rD
R291 c0 b390 m19435.0 rW
R292 c0 b2388 m19825.0 rL
R293 c0 b175 m17437.0 rL
R294 c0 b1211 m17262.0 rL
R295 c0 b1771 m16051.0 rJ
R296 c0 b1316 m18708.0 rW
R297 c0 b1407 m20024.0 rB
R298 c0 b1683 m18617.0 rW
R299 c0 b2436 m20300.0 rD
R300 c0 b1218 m20300.0 rL
R301 c0 b1146 m19082.0 rB
R302 c0 b1800 m17936.0 rD
R303 c0 b360 m17936.0 rW
R304 c0 b183 m18296.0 rD
R305 c0 b1647 m18296.0 rW
R306 c0 b2400 m19943.0 rL
R307 c0 b880 m17543.0 rH
R308 c0 b167 m16663.0 rL
R309 c0 b492 m16329.0 rU
R310 c0 b1859 m16821.0 rU
R311 c0 b935 m18680.0 rW
R312 c0 b394 m19615.0 rW
R313 c0 b1005 m20009.0 rU
R314 c0 b1055 m21014.0 rB
R315 c0 b600 m19959.0 rD
R316 c0 b1600 m19959.0 rW
R317 c0 b464 m23159.0 rL
R318 c0 b2007 m22231.0 rB
R319 c0 b1624 m20224.0 rW
R320 c0 b219 m21848.0 rS
R321 c0 b218 m21738.5 rB
R322 c0 b1944 m21520.5 rD
R323 c0 b1080 m21520.5 rW
R324 c0 b227 m22600.5 rB
R325 c0 b672 m22373.5 rL
R326 c0 b1308 m21701.5 rS
R327 c0 b2110 m21047.5 rW
R328 c0 b1856 m23157.5 rL
R329 c0 b1712 m21301.5 rW
R330 c0 b1617 m23013.5 rL
R331 c0 b2140 m21396.5 rH
R332 c0 b579 m19256.5 rJ
R333 c0 b2020 m20125.5 rS
R334 c0 b1344 m19115.5 rW
R335 c0 b1971 m21803.5 rS
R336 c0 b2090 m20818.0 rD
R337 c0 b836 m20818.0 rL
R338 c0 b800 m19982.0 rL
R339 c0 b368 m18382.0 rL
R340 c0 b181 m18014.0 rB
R341 c0 b1432 m17833.0 rW
R342 c0 b1930 m19265.0 rB
R343 c0 b348 m17335.0 rJ
R344 c0 b537 m17857.0 rB
R345 c0 b348 m17320.0 rB
R346 c0 b170 m16972.0 rS
R347 c0 b676 m16887.0 rL
R348 c0 b489 m16211.0 rS
R349 c0 b1440 m15966.5 rL
R350 c0 b146 m14526.5 rW
R351 c0 b1470 m14672.5 rL
R352 c0 b665 m13202.5 rL
R353 c0 b1134 m12537.5 rS
R354 c0 b480 m11970.5 rL
R355 c0 b111 m11010.5 rB
R356 c0 b763 m10899.5 rW
R357 c0 b1500 m12425.5 rJ
R358 c0 b441 m14675.5 rL
R359 c0 b1573 m14234.5 rU
R360 c0 b318 m15807.5 rW
R361 c0 b1944 m16125.5 rB
R362 c0 b852 m14181.5 rH
R363 c0 b875 m12477.5 rS
R364 c0 b1331 m12040.0 rB
R365 c0 b108 m10709.0 rU
R366 c0 b654 m10817.0 rW
R367 c0 b1035 m11471.0 rU
R368 c0 b1512 m12506.0 rH
R369 c0 b110 m10994.0 rW
R370 c0 b1130 m11214.0 rU
R371 c0 b1488 m12344.0 rH
R372 c0 b1308 m10856.0 rH
R373 c0 b672 m9548.0 rU
R374 c0 b1133 m10220.0 rH
R375 c0 b910 m9087.0 rU
R376 c0 b800 m9997.0 rH
R377 c0 b252 m8397.0 rD
R378 c0 b504 m8397.0 rL
R379 c0 b79 m7893.0 rB
R380 c0 b158 m7814.0 rL
R381 c0 b462 m7656.0 rL
R382 c0 b288 m7194.0 rD
R383 c0 b288 m7194.0 rU
R384 c0 b675 m7482.0 rU
R385 c0 b738 m8157.0 rB
R386 c0 b600 m7419.0 rL
R387 c0 b69 m6819.0 rD
R388 c0 b690 m6819.0 rL
R389 c0 b744 m6129.0 rW
R390 c0 b690 m6873.0 rB
R391 c0 b434 m6183.0 rB
R392 c0 b232 m5749.0 rU
R393 c0 b540 m5981.0 rU
R394 c0 b198 m6521.0 rU
R395 c0 b204 m6719.0 rU
R396 c0 b280 m6923.0 rL
R397 c0 b737 m6643.0 rH
R398 c0 b420 m5906.0 rL
R399 c0 b220 m5486.0 rU
R400 c0 b58 m5706.0 rL
R401 c0 b285 m5648.0 rH
R402 c0 b54 m5363.0 rS
R403 c0 b54 m5336.0 rU
R404 c0 b216 m5390.0 rU
R405 c0 b456 m5606.0 rL
R406 c0 b364 m5150.0 rH
R407 c0 b336 m4786.0 rD
R408 c0 b480 m4786.0 rW
R409 c0 b318 m5266.0 rB
R410 c0 b600 m4948.0 rU
R411 c0 b248 m6148.0 rU
R412 c0 b320 m6396.0 rS
R413 c0 b63 m6236.0 rL
R414 c0 b62 m6173.0 rW
R415 c0 b126 m6235.0 rW
R416 c0 b520 m6487.0 rU
R417 c0 b710 m7007.0 rU
R418 c0 b234 m7717.0 rU
R419 c0 b640 m7951.0 rU
R420 c0 b279 m9231.0 rU
R421 c0 b672 m9510.0 rL
R422 c0 b267 m8838.0 rH
R423 c0 b430 m8571.0 rL
R424 c0 b410 m8141.0 rU
R425 c0 b430 m8551.0 rU
R426 c0 b720 m8981.0 rB
R427 c0 b996 m8261.0 rU
R428 c0 b372 m9257.0 rW
R429 c0 b194 m9629.0 rW
R430 c0 b495 m9823.0 rL
R431 c0 b752 m9328.0 rL
R432 c0 b516 m8576.0 rW
R433 c0 b910 m9092.0 rB
R434 c0 b820 m8182.0 rL
R435 c0 b74 m7362.0 rD
R436 c0 b740 m7362.0 rU
R437 c0 b410 m8102.0 rB
R438 c0 b770 m7692.0 rU
R439 c0 b1023 m9232.0 rW
R440 c0 b103 m10255.0 rL
R441 c0 b1224 m10152.0 rB
R442 c0 b270 m8928.0 rU
R443 c0 b665 m9468.0 rB
R444 c0 b356 m8803.0 rW
R445 c0 b92 m9159.0 rL
R446 c0 b1001 m9067.0 rU
R447 c0 b707 m10068.0 rL
R448 c0 b94 m9361.0 rU
R449 c0 b576 m9549.0 rW
R450 c0 b714 m10125.0 rU
R451 c0 b1308 m10839.0 rW
R452 c0 b732 m12147.0 rW
R453 c0 b411 m13611.0 rS
R454 c0 b1080 m13405.5 rW
R455 c0 b145 m14485.5 rD
R456 c0 b580 m14485.5 rL
R457 c0 b1540 m13905.5 rU
R458 c0 b1085 m15445.5 rU
R459 c0 b996 m16530.5 rU
R460 c0 b176 m17526.5 rH
R461 c0 b522 m17350.5 rS
R462 c0 b1710 m17089.5 rL
R463 c0 b154 m15379.5 rU
R464 c0 b468 m15533.5 rL
R465 c0 b906 m15065.5 rL
R466 c0 b1704 m14159.5 rB
R467 c0 b1000 m12455.5 rH
R468 c0 b805 m11455.5 rD
R469 c0 b1265 m11455.5 rL
R470 c0 b306 m10190.5 rH
R471 c0 b693 m9884.5 rL
R472 c0 b644 m9191.5 rH
R473 c0 b880 m7903.5 rD
R474 c0 b640 m7903.5 rB
R475 c0 b803 m7263.5 rU
R476 c0 b324 m8066.5 rB
R477 c0 b702 m7742.5 rL
R478 c0 b320 m6338.5 rW
R479 c0 b134 m6658.5 rU
R480 c0 b340 m6792.5 rS
R481 c0 b134 m6622.5 rW
R482 c0 b680 m6756.5 rL
R483 c0 b183 m6076.5 rU
R484 c0 b630 m6259.5 rJ
R485 c0 b730 m7204.5 rW
R486 c0 b640 m7934.5 rS
R487 c0 b154 m7614.5 rU
R488 c0 b312 m7768.5 rW
R489 c0 b567 m8080.5 rS
R490 c0 b624 m7797.0 rW
R491 c0 b510 m8421.0 rL
R492 c0 b400 m7911.0 rU
R493 c0 b420 m8311.0 rW
R494 c0 b704 m8731.0 rJ
R495 c0 b784 m9787.0 rW
R496 c0 b1166 m10571.0 rD
R497 c0 b424 m10571.0 rW
R498 c0 b230 m11419.0 rB
R499 c0 b896 m11189.0 rD
R500 c0 b1232 m11189.0 rJ
R501 c0 b393 m13037.0 rL
R502 c0 b635 m12644.0 rH
R503 c0 b605 m12009.0 rH
R504 c0 b1150 m11404.0 rB
R505 c0 b824 m10254.0 rL
R506 c0 b95 m9430.0 rU
R507 c0 b480 m9525.0 rB
R508 c0 b455 m9045.0 rB
R509 c0 b602 m8590.0 rL
R510 c0 b880 m7988.0 rW
R511 c0 b1068 m8868.0 rU
R512 c0 b200 m9936.0 rW
R513 c0 b510 m10136.0 rL
R514 c0 b970 m9626.0 rU
R515 c0 b424 m10596.0 rU
R516 c0 b666 m11020.0 rL
R517 c0 b624 m10354.0 rW
R518 c0 b990 m10978.0 rU
R519 c0 b960 m11968.0 rW
R520 c0 b910 m12928.0 rB
R521 c0 b605 m12018.0 rW
R522 c0 b508 m12623.0 rB
R523 c0 b366 m12115.0 rH
R524 c0 b826 m11749.0 rJ
R525 c0 b650 m12988.0 rW
R526 c0 b822 m13638.0 rU
R527 c0 b1450 m14460.0 rW
R528 c0 b1914 m17360.0 rS
R529 c0 b1155 m16403.0 rL
R530 c0 b1071 m15248.0 rD
R531 c0 b612 m15248.0 rS
R532 c0 b1650 m14942.0 rB
R533 c0 b931 m13292.0 rB
R534 c0 b1116 m12361.0 rL
R535 c0 b1356 m11245.0 rW
R536 c0 b1143 m12601.0 rS
R537 c0 b363 m12029.5 rU
R538 c0 b1364 m12392.5 rL
R539 c0 b333 m11028.5 rU
R540 c0 b798 m11361.5 rU
R541 c0 b122 m12159.5 rL
R542 c0 b1210 m12037.5 rL
R543 c0 b763 m10827.5 rU
R544 c0 b124 m12353.5 rH
R545 c0 b369 m12229.5 rL
R546 c0 b575 m11491.5 rB
R547 c0 b770 m10916.5 rL
R548 c0 b102 m10146.5 rW
R549 c0 b1030 m10248.5 rL
R550 c0 b837 m9218.5 rL
R551 c0 b252 m8381.5 rW
R552 c0 b783 m8633.5 rB
R553 c0 b948 m7850.5 rU
R554 c0 b686 m9746.5 rU
R555 c0 b525 m10432.5 rL
R556 c0 b940 m9382.5 rW
R557 c0 b936 m10322.5 rD
R558 c0 b936 m10322.5 rH
R559 c0 b188 m9386.5 rU
R560 c0 b490 m9762.5 rS
R561 c0 b288 m9517.5 rH
R562 c0 b651 m9229.5 rJ
R563 c0 b412 m10206.5 rL
R564 c0 b1034 m9382.5 rU
R565 c0 b1050 m10416.5 rU
R566 c0 b1265 m11466.5 rL
R567 c0 b103 m10201.5 rW
R568 c0 b832 m10304.5 rS
R569 c0 b1188 m9888.5 rU
R570 c0 b1110 m11076.5 rL
R571 c0 b400 m9966.5 rJ
R572 c0 b636 m10566.5 rH
R573 c0 b600 m9930.5 rW
R574 c0 b1166 m10530.5 rU
R575 c0 b1053 m11696.5 rU
R576 c0 b640 m12749.5 rW
R577 c0 b1072 m13389.5 rS
R578 c0 b774 m12853.5 rB
R579 c0 b605 m12079.5 rB
R580 c0 b1150 m11474.5 rJ
R581 c0 b1188 m13199.5 rU
R582 c0 b1440 m14387.5 rL
R583 c0 b232 m11507.5 rU
R584 c0 b590 m11739.5 rH
R585 c0 b1008 m11149.5 rU
R586 c0 b1098 m12157.5 rU
R587 c0 b532 m13255.5 rL
R588 c0 b128 m12723.5 rL
R589 c0 b1512 m12595.5 rS
R590 c0 b476 m11839.5 rW
R591 c0 b992 m12315.5 rH
R592 c0 b912 m11323.5 rU
R593 c0 b1056 m13147.5 rU
R594 c0 b1287 m14203.5 rU
R595 c0 b1860 m15490.5 rU
R596 c0 b1218 m17350.5 rU
R597 c0 b1302 m18568.5 rL
R598 c0 b1557 m17266.5 rW
R599 c0 b2079 m18823.5 rL
R600 c0 b1848 m16744.5 rU
R601 c0 b1302 m18592.5 rL
R602 c0 b1730 m17290.5 rL
R603 c0 b312 m15560.5 rS
R604 c0 b310 m15404.5 rS
R605 c0 b765 m15249.5 rW
R606 c0 b1932 m16014.5 rH
R607 c0 b1464 m12150.5 rJ
R608 c0 b1152 m14346.5 rW
R609 c0 b310 m15498.5 rU
R610 c0 b159 m15808.5 rD
R611 c0 b1113 m15808.5 rL
R612 c0 b1617 m14695.5 rB
R613 c0 b1048 m13078.5 rL
R614 c0 b847 m12030.5 rH
R615 c0 b1008 m11183.5 rL
R616 c0 b552 m9167.5 rB
R617 c0 b261 m8615.5 rW
R618 c0 b178 m8876.5 rD
R619 c0 b534 m8876.5 rU
R620 c0 b380 m9410.5 rU
R621 c0 b1078 m9790.5 rB
R622 c0 b880 m8712.5 rB
R623 c0 b790 m7832.5 rH
R624 c0 b355 m7042.5 rH
R625 c0 b384 m6332.5 rD
R626 c0 b448 m6332.5 rS
R627 c0 b558 m6108.5 rU
R628 c0 b737 m6666.5 rW
R629 c0 b600 m7403.5 rU
R630 c0 b1044 m8603.5 rW
R631 c0 b679 m9647.5 rW
R632 c0 b520 m10326.5 rU
R633 c0 b1090 m10846.5 rU
R634 c0 b120 m11936.5 rL
R635 c0 b833 m11816.5 rS
R636 c0 b570 m11400.0 rU
R637 c0 b240 m11970.0 rW
R638 c0 b984 m12210.0 rU
R639 c0 b1056 m13194.0 rL
R640 c0 b732 m12138.0 rH
R641 c0 b115 m11406.0 rJ
R642 c0 b580 m11579.0 rW
R643 c0 b976 m12159.0 rB
R644 c0 b560 m11183.0 rL
R645 c0 b1070 m10623.0 rL
R646 c0 b288 m9553.0 rS
R647 c0 b380 m9409.0 rU
R648 c0 b1078 m9789.0 rB
R649 c0 b616 m8711.0 rB
R650 c0 b324 m8095.0 rB
R651 c0 b312 m7771.0 rW
R652 c0 b252 m8395.0 rB
R653 c0 b328 m8143.0 rB
R654 c0 b790 m7815.0 rH
R655 c0 b189 m6235.0 rU
R656 c0 b715 m6424.0 rW
R657 c0 b504 m7139.0 rB
R658 c0 b67 m6635.0 rH
R659 c0 b660 m6568.0 rW
R660 c0 b511 m7228.0 rW
R661 c0 b624 m7739.0 rU
R662 c0 b336 m8363.0 rH
R663 c0 b486 m8027.0 rS
R664 c0 b156 m7784.0 rW
R665 c0 b720 m7940.0 rJ
R666 c0 b182 m9020.0 rW
R667 c0 b1034 m9384.0 rL
R668 c0 b592 m7316.0 rS
R669 c0 b426 m7020.0 rU
R670 c0 b600 m7446.0 rL
R671 c0 b621 m6846.0 rD
R672 c0 b759 m6846.0 rU
R673 c0 b77 m7605.0 rU
R674 c0 b154 m7682.0 rL
R675 c0 b760 m7528.0 rB
R676 c0 b204 m6768.0 rW
R677 c0 b770 m6972.0 rL
R678 c0 b630 m6202.0 rB
R679 c0 b560 m5572.0 rB
R680 c0 b408 m5012.0 rH
R681 c0 b252 m4196.0 rB
R682 c0 b360 m3944.0 rH
R683 c0 b108 m3584.0 rS
R684 c0 b216 m3530.0 rH
R685 c0 b408 m3314.0 rS
R686 c0 b64 m3110.0 rW
R687 c0 b384 m3174.0 rH
R688 c0 b196 m2790.0 rL
R689 c0 b26 m2594.0 rU
R690 c0 b27 m2620.0 rS
R691 c0 b108 m2606.5 rL
R692 c0 b48 m2390.5 rW
R693 c0 b175 m2486.5 rJ
R694 c0 b84 m2749.5 rL
R695 c0 b81 m2665.5 rW
R696 c0 b232 m2827.5 rL
R697 c0 b286 m2595.5 rU
R698 c0 b116 m2881.5 rH
R699 c0 b162 m2649.5 rD
R700 c0 b216 m2649.5 rU
R701 c0 b232 m2865.5 rU
R702 c0 b93 m3097.5 rU
R703 c0 b384 m3190.5 rD
R704 c0 b32 m3190.5 rU
R705 c0 b99 m3222.5 rL
R706 c0 b352 m3123.5 rU
R707 c0 b385 m3475.5 rL
R708 c0 b93 m3090.5 rJ
R709 c0 b165 m3230.5 rS
R710 c0 b64 m3148.0 rL
R711 c0 b248 m3084.0 rH
R712 c0 b261 m2836.0 rU
R713 c0 b374 m3358.0 rU
R714 c0 b38 m3732.0 rJ
R715 c0 b456 m3789.0 rL
R716 c0 b102 m3333.0 rU
R717 c0 b180 m3537.0 rL
R718 c0 b272 m3357.0 rU
R719 c0 b400 m3901.0 rW
R720 c0 b352 m4301.0 rW
R721 c0 b94 m4653.0 rU
R722 c0 b96 m4747.0 rU
R723 c0 b588 m4843.0 rB
R724 c0 b215 m4255.0 rW
R725 c0 b315 m4470.0 rU
R726 c0 b336 m4785.0 rU
R727 c0 b520 m5121.0 rS
R728 c0 b147 m4861.0 rL
R729 c0 b336 m4714.0 rJ
R730 c0 b583 m5218.0 rL
R731 c0 b517 m4635.0 rU
R732 c0 b156 m5152.0 rJ
R733 c0 b378 m5386.0 rB
R734 c0 b306 m5008.0 rH
R735 c0 b144 m4702.0 rS
R736 c0 b470 m4630.0 rW
R737 c0 b102 m5100.0 rU
R738 c0 b530 m5202.0 rD
R739 c0 b212 m5202.0 rU
R740 c0 b495 m5414.0 rU
R741 c0 b660 m5909.0 rW
R742 c0 b396 m6569.0 rU
R743 c0 b700 m6965.0 rJ
R744 c0 b648 m8015.0 rW
R745 c0 b522 m8663.0 rD
R746 c0 b435 m8663.0 rJ
R747 c0 b470 m9316.0 rB
R748 c0 b178 m8846.0 rU
R749 c0 b546 m9024.0 rL
R750 c0 b170 m8478.0 rU
R751 c0 b783 m8648.0 rH
R752 c0 b553 m7865.0 rU
R753 c0 b935 m8418.0 rW
R754 c0 b206 m10288.0 rL
R755 c0 b404 m10082.0 rU
R756 c0 b840 m10486.0 rU
R757 c0 b1368 m11326.0 rU
