============ BLACKJACK AI LOG ============
R142 c0 b384 m6372.0 rD
R143 c1 b448 m6372.0 rH
R144 c2 b440 m5476.0 rD
R145 c0 b385 m5476.0 rU
R146 c0 b413 m5861.0 rD
R147 c0 b354 m5861.0 rU
R148 c0 b378 m6215.0 rL
R149 c0 b413 m5837.0 rU
R150 c1 b441 m6250.0 rU
R151 c2 b603 m6691.0 rW
R152 c6 b730 m7294.0 rJ
R153 c4 b840 m8389.0 rW
R154 c4 b930 m9229.0 rJ
R155 c3 b963 m10624.0 rW
R156 c1 b928 m11587.0 rW
R157 c1 b1008 m12515.0 rL
R158 c3 b945 m10499.0 rL
R159 c1 b768 m9554.0 rS
R160 c1 b644 m9170.0 rL
R161 c0 b602 m8526.0 rS
R162 c0 b498 m8225.0 rD
R163 c0 b498 m8225.0 rW
R164 c-1 b440 m8723.0 rW
R165 c-1 b460 m9163.0 rH
R166 c-2 b440 m8703.0 rU
R167 c-3 b368 m9143.0 rD
R168 c-2 b460 m9143.0 rH
R169 c-2 b415 m8223.0 rW
R170 c-2 b435 m8638.0 rD
R171 c0 b522 m8638.0 rD
R172 c-1 b435 m8638.0 rL
R173 c0 b498 m8203.0 rU
R174 c0 b528 m8701.0 rW
R175 c-2 b465 m9229.0 rD
R176 c-1 b465 m9229.0 rL
R177 c-1 b440 m8764.0 rL
R178 c0 b474 m7884.0 rB
R179 c0 b525 m7410.0 rH
R180 c1 b483 m6885.0 rB
R181 c1 b455 m6402.0 rU
R182 c0 b483 m6857.0 rB
R183 c0 b384 m6374.0 rB
R184 c-1 b300 m5990.0 rD
R185 c-1 b300 m5990.0 rU
R186 c0 b396 m6590.0 rB
R187 c0 b372 m6194.0 rL
R188 c-1 b295 m5822.0 rS
R189 c-1 b285 m5674.5 rW
R190 c-1 b300 m5959.5 rB
R191 c-2 b285 m5659.5 rU
R192 c0 b378 m6229.5 rL
R193 c1 b385 m5473.5 rU
R194 c1 b472 m5858.5 rL
R195 c1 b378 m5386.5 rL
R196 c0 b357 m5008.5 rB
R197 c0 b329 m4651.5 rU
R198 c1 b432 m5309.5 rL
R199 c1 b360 m4445.5 rD
R200 c1 b315 m4445.5 rU
R201 c1 b384 m4760.5 rW
R202 c0 b312 m5144.5 rB
R203 c0 b294 m4832.5 rS
R204 c0 b329 m4685.5 rL
R205 c2 b352 m4356.5 rW
R206 c3 b459 m5060.5 rD
R207 c1 b408 m5060.5 rB
R208 c1 b376 m4652.5 rJ
R209 c1 b424 m5216.5 rD
R210 c1 b371 m5216.5 rD
R211 c1 b371 m5216.5 rU
R212 c1 b448 m5587.5 rD
R213 c0 b392 m5587.5 rU
R214 c1 b420 m5979.5 rU
R215 c2 b512 m6399.5 rB
R216 c1 b413 m5887.5 rU
R217 c2 b512 m6300.5 rB
R218 c3 b522 m5788.5 rL
R219 c2 b477 m5266.5 rB
R220 c1 b384 m4789.5 rH
R221 c1 b315 m4405.5 rW
R222 c0 b336 m4720.5 rW
R223 c-1 b255 m5056.5 rB
R224 c-2 b245 m4801.5 rL
R225 c-3 b184 m4556.5 rH
R226 c-1 b220 m4372.5 rL
R227 c0 b240 m3932.5 rU
R228 c0 b315 m4412.5 rB
R229 c0 b246 m4097.5 rU
R230 c-1 b220 m4343.5 rS
R231 c0 b258 m4233.5 rD
R232 c2 b344 m4233.5 rW
R233 c2 b414 m4577.5 rW
R234 c2 b450 m4991.5 rL
R235 c3 b414 m4541.5 rW
R236 c1 b400 m4955.5 rL
R237 c1 b368 m4555.5 rL
R238 c1 b312 m3819.5 rL
R239 c2 b288 m3507.5 rH
R240 c1 b264 m3219.5 rW
R241 c1 b245 m3483.5 rU
R242 c0 b228 m3728.5 rS
R243 c-1 b185 m3614.5 rL
R244 c0 b198 m3244.5 rS
R245 c0 b192 m3145.5 rW
R246 c-2 b170 m3337.5 rS
R247 c-2 b165 m3252.5 rL
R248 c-2 b155 m3087.5 rD
R249 c-3 b124 m3087.5 rJ
R250 c-4 b99 m3273.5 rS
R251 c-5 b99 m3224.0 rU
R252 c-6 b68 m3323.0 rS
R253 c-6 b66 m3289.0 rU
R254 c-2 b170 m3355.0 rS
R255 c-2 b165 m3270.0 rB
R256 c-1 b160 m3105.0 rB
R257 c-1 b150 m2945.0 rW
R258 c0 b186 m3095.0 rU
R259 c0 b198 m3281.0 rH
R260 c1 b232 m2885.0 rW
R261 c1 b256 m3117.0 rU
R262 c0 b204 m3373.0 rW
R263 c-1 b180 m3577.0 rU
R264 c-1 b190 m3757.0 rH
R265 c-1 b170 m3377.0 rW
R266 c-1 b180 m3547.0 rW
R267 c0 b228 m3727.0 rB
R268 c0 b210 m3499.0 rD
R269 c-1 b175 m3499.0 rD
R270 c-3 b140 m3499.0 rU
R271 c-2 b190 m3779.0 rL
R272 c-3 b144 m3589.0 rB
R273 c-3 b140 m3445.0 rW
R274 c-2 b180 m3585.0 rW
R275 c-3 b152 m3765.0 rL
R276 c-3 b148 m3613.0 rS
R277 c-3 b144 m3539.0 rU
R278 c-5 b111 m3683.0 rS
R279 c-4 b111 m3627.5 rL
R280 c-3 b140 m3405.5 rL
R281 c-3 b132 m3265.5 rW
R282 c-2 b170 m3397.5 rW
R283 c-3 b144 m3567.5 rW
R284 c-1 b195 m3855.5 rH
R285 c-3 b148 m3660.5 rU
R286 c-2 b195 m3808.5 rL
R287 c-1 b185 m3613.5 rL
R288 c-2 b175 m3428.5 rB
R289 c-3 b132 m3253.5 rS
R290 c-4 b96 m3187.5 rS
R291 c-3 b128 m3139.5 rW
R292 c-5 b99 m3267.5 rW
R293 c-6 b68 m3366.5 rW
R294 c-8 b35 m3434.5 rL
R295 c-7 b68 m3399.5 rH
R296 c-4 b99 m3263.5 rW
R297 c-4 b102 m3362.5 rL
R298 c-2 b160 m3158.5 rW
R299 c-3 b136 m3318.5 rH
R300 c-3 b128 m3182.5 rU
R301 c-2 b170 m3310.5 rS
R302 c-2 b165 m3225.5 rU
R303 c-3 b136 m3390.5 rD
R304 c-3 b136 m3390.5 rW
R305 c-2 b180 m3526.5 rW
R306 c-3 b152 m3706.5 rL
R307 c-3 b144 m3554.5 rL
R308 c-2 b165 m3266.5 rB
R309 c-2 b160 m3101.5 rH
R310 c-2 b140 m2781.5 rW
R311 c-2 b150 m2921.5 rL
R312 c-1 b140 m2771.5 rL
R313 c-1 b135 m2631.5 rU
R314 c-1 b140 m2766.5 rW
R315 c-2 b150 m2906.5 rD
R316 c-2 b150 m2906.5 rS
R317 c-3 b116 m2831.5 rU
R318 c-3 b120 m2947.5 rL
R319 c-2 b140 m2707.5 rU
R320 c-2 b145 m2847.5 rW
R321 c-1 b160 m3137.5 rW
R322 c-3 b132 m3297.5 rW
R323 c-5 b105 m3429.5 rL
R324 c-3 b136 m3324.5 rL
R325 c-5 b96 m3188.5 rW
R326 c-5 b99 m3284.5 rU
R327 c-4 b102 m3383.5 rD
R328 c-4 b102 m3383.5 rU
R329 c-4 b105 m3485.5 rD
R330 c-4 b105 m3485.5 rS
R331 c-4 b105 m3433.0 rS
R332 c-5 b102 m3380.5 rL
R333 c-4 b99 m3278.5 rU
R334 c-4 b102 m3377.5 rD
R335 c-3 b136 m3377.5 rH
R336 c-2 b165 m3241.5 rB
R337 c-2 b155 m3076.5 rU
R338 c-1 b165 m3231.5 rL
R339 c-1 b155 m3066.5 rW
R340 c-2 b165 m3221.5 rH
R341 c-3 b124 m3056.5 rU
R342 c-2 b160 m3180.5 rW
R343 c-3 b144 m3500.5 rW
R344 c-3 b148 m3644.5 rS
R345 c-3 b144 m3570.5 rJ
R346 c-2 b190 m3786.5 rL
R347 c-3 b144 m3596.5 rS
R348 c-3 b144 m3524.5 rU
R349 c-1 b185 m3668.5 rU
R350 c1 b273 m3853.5 rU
R351 c0 b294 m4126.5 rB
R352 c1 b312 m3832.5 rL
R353 c3 b324 m3520.5 rU
R354 c2 b312 m3844.5 rU
R355 c1 b336 m4156.5 rW
R356 c2 b405 m4492.5 rL
R357 c1 b287 m4087.5 rL
R358 c1 b273 m3800.5 rJ
R359 c0 b258 m4210.5 rU
R360 c-1 b225 m4468.5 rW
R361 c-1 b235 m4693.5 rW
R362 c2 b416 m5163.5 rU
R363 c2 b448 m5579.5 rL
R364 c1 b416 m5131.5 rU
R365 c1 b392 m5547.5 rL
R366 c2 b416 m5155.5 rW
R367 c3 b540 m5987.5 rU
R368 c2 b528 m6527.5 rB
R369 c1 b480 m5999.5 rH
R370 c3 b459 m5039.5 rJ
R371 c3 b522 m5728.5 rB
R372 c3 b477 m5206.5 rU
R373 c2 b513 m5683.5 rU
R374 c2 b612 m6709.5 rU
R375 c1 b592 m7321.5 rB
R376 c2 b544 m6729.5 rL
R377 c3 b513 m5641.5 rB
R378 c2 b416 m5128.5 rH
R379 c0 b288 m4712.5 rU
R380 c0 b357 m5000.5 rB
R381 c0 b282 m4643.5 rL
R382 c0 b264 m4361.5 rB
R383 c0 b287 m4097.5 rH
R384 c-1 b195 m3810.5 rW
R385 c-1 b205 m4005.5 rU
R386 c-1 b215 m4210.5 rL
R387 c-2 b200 m3995.5 rD
R388 c-4 b120 m3995.5 rU
R389 c-6 b84 m4115.5 rB
R390 c-6 b82 m4031.5 rL
R391 c-6 b80 m3949.5 rL
R392 c-4 b114 m3789.5 rL
R393 c-2 b185 m3675.5 rB
R394 c-2 b175 m3490.5 rH
R395 c-1 b170 m3315.5 rW
R396 c0 b222 m3655.5 rW
R397 c0 b234 m3877.5 rU
R398 c0 b252 m4111.5 rU
R399 c0 b308 m4363.5 rJ
R400 c0 b294 m4825.5 rS
R401 c0 b282 m4678.5 rS
R402 c0 b276 m4537.5 rW
R403 c-1 b245 m4813.5 rL
R404 c0 b276 m4568.5 rB
R405 c0 b258 m4292.5 rJ
R406 c0 b282 m4679.5 rB
R407 c-1 b220 m4397.5 rW
R408 c-3 b188 m4617.5 rU
R409 c-4 b147 m4805.5 rL
R410 c-4 b141 m4658.5 rH
R411 c-3 b184 m4517.5 rL
R412 c-2 b220 m4333.5 rH
R413 c-1 b210 m4113.5 rB
R414 c-1 b200 m3903.5 rH
R415 c-3 b152 m3703.5 rB
R416 c-4 b108 m3551.5 rL
R417 c-2 b175 m3443.5 rW
R418 c-2 b185 m3618.5 rH
R419 c-1 b175 m3433.5 rS
R420 c0 b204 m3346.0 rW
R421 c0 b216 m3550.0 rU
R422 c0 b240 m3982.0 rW
R423 c1 b360 m4462.0 rL
R424 c2 b304 m3742.0 rS
R425 c3 b324 m3590.0 rD
R426 c1 b288 m3590.0 rH
R427 c1 b238 m3302.0 rU
R428 c0 b252 m3540.0 rD
R429 c-1 b180 m3540.0 rH
R430 c-1 b170 m3360.0 rB
R431 c-2 b160 m3190.0 rL
R432 c-3 b124 m3030.0 rW
R433 c-3 b128 m3154.0 rU
R434 c-3 b132 m3282.0 rW
R435 c-2 b175 m3414.0 rB
R436 c-2 b165 m3239.0 rL
R437 c-1 b155 m3074.0 rW
R438 c1 b264 m3229.0 rU
R439 c0 b245 m3493.0 rS
R440 c0 b204 m3370.5 rU
R441 c0 b216 m3574.5 rD
R442 c0 b252 m3574.5 rJ
R443 c0 b280 m3952.5 rW
R444 c-1 b215 m4232.5 rU
R445 c-2 b225 m4447.5 rL
R446 c-1 b215 m4222.5 rL
R447 c-3 b164 m4007.5 rL
R448 c-1 b195 m3843.5 rD
R449 c0 b234 m3843.5 rD
R450 c0 b234 m3843.5 rW
R451 c-1 b205 m4077.5 rW
R452 c-1 b215 m4282.5 rH
R453 c-2 b205 m4067.5 rD
R454 c-3 b164 m4067.5 rW
R455 c-3 b176 m4395.5 rW
R456 c-4 b138 m4571.5 rL
R457 c-2 b225 m4433.5 rB
R458 c-2 b215 m4208.5 rW
R459 c-1 b235 m4638.5 rU
R460 c-1 b245 m4873.5 rL
R461 c-1 b235 m4628.5 rW
R462 c-1 b245 m4863.5 rH
R463 c0 b308 m4373.5 rL
R464 c0 b287 m4065.5 rL
R465 c0 b228 m3778.5 rU
R466 c0 b287 m4006.5 rB
R467 c2 b304 m3719.5 rJ
R468 c1 b294 m4175.5 rU
R469 c2 b432 m4763.5 rW
R470 c6 b520 m5195.5 rU
R471 c5 b580 m5715.5 rD
R472 c3 b522 m5715.5 rL
R473 c4 b470 m4671.5 rW
R474 c4 b468 m5141.5 rW
R475 c3 b513 m5609.5 rU
R476 c2 b558 m6122.5 rD
R477 c0 b434 m6122.5 rB
R478 c0 b342 m5688.5 rL
R479 c-1 b270 m5346.5 rL
R480 c0 b306 m5076.5 rD
R481 c0 b357 m5076.5 rS
R482 c0 b294 m4898.0 rU
R483 c1 b364 m5192.0 rS
R484 c0 b357 m5010.0 rU
R485 c1 b464 m5724.0 rW
R486 c1 b434 m6188.0 rB
R487 c3 b522 m5754.0 rW
R488 c2 b567 m6276.0 rL
R489 c3 b468 m5142.0 rB
R490 c2 b423 m4674.0 rU
R491 c1 b357 m5097.0 rL
R492 c3 b432 m4740.0 rU
R493 c2 b416 m5172.0 rW
R494 c1 b392 m5588.0 rL
R495 c1 b416 m5196.0 rS
R496 c1 b350 m4988.0 rW
R497 c2 b432 m5338.0 rL
R498 c0 b350 m4906.0 rU
R499 c1 b371 m5256.0 rW
R500 c2 b456 m5627.0 rS
R501 c2 b432 m5399.0 rL
R502 c1 b400 m4967.0 rW
R503 c0 b378 m5367.0 rJ
R504 c0 b420 m5934.0 rL
R505 c0 b306 m5094.0 rL
R506 c0 b336 m4788.0 rL
R507 c1 b315 m4452.0 rL
R508 c1 b336 m4137.0 rU
R509 c1 b315 m4473.0 rW
R510 c2 b384 m4788.0 rU
R511 c0 b364 m5172.0 rD
R512 c0 b312 m5172.0 rD
R513 c1 b364 m5172.0 rL
R514 c1 b343 m4808.0 rS
R515 c0 b329 m4636.5 rW
R516 c1 b350 m4965.5 rW
R517 c0 b378 m5315.5 rU
R518 c-1 b285 m5693.5 rS
R519 c0 b336 m5551.0 rD
R520 c0 b392 m5551.0 rU
R521 c2 b480 m5943.0 rL
R522 c1 b385 m5463.0 rJ
R523 c0 b427 m6041.0 rD
R524 c0 b427 m6041.0 rB
R525 c1 b399 m5614.0 rL
R526 c1 b371 m5215.0 rU
R527 c1 b448 m5586.0 rU
R528 c0 b427 m6034.0 rU
R529 c-1 b325 m6461.0 rL
R530 c0 b372 m6136.0 rL
R531 c-1 b290 m5764.0 rW
R532 c-1 b305 m6054.0 rW
R533 c0 b402 m6664.0 rW
R534 c0 b497 m7066.0 rW
R535 c0 b532 m7563.0 rB
R536 c0 b426 m7031.0 rW
R537 c-1 b395 m7883.0 rW
R538 c0 b581 m8278.0 rH
R539 c1 b576 m7116.0 rH
R540 c1 b462 m6540.0 rD
R541 c1 b462 m6540.0 rW
R542 c2 b568 m7002.0 rU
R543 c0 b532 m7570.0 rU
R544 c1 b574 m8102.0 rS
R545 c0 b553 m7815.0 rW
R546 c0 b504 m8368.0 rD
R547 c-1 b420 m8368.0 rU
R548 c-1 b440 m8788.0 rD
R549 c-1 b440 m8788.0 rL
R550 c-1 b400 m7908.0 rJ
R551 c-2 b430 m8508.0 rL
R552 c-2 b405 m8078.0 rL
R553 c-2 b385 m7673.0 rD
R554 c0 b462 m7673.0 rH
R555 c1 b511 m7211.0 rS
R556 c0 b490 m6955.5 rU
R557 c1 b560 m7935.5 rU
R558 c0 b510 m8495.5 rL
R559 c1 b640 m7985.5 rH
R560 c0 b518 m7345.5 rL
R561 c-1 b345 m6827.5 rD
R562 c-1 b345 m6827.5 rL
R563 c0 b390 m6482.5 rD
R564 c-1 b325 m6482.5 rL
R565 c0 b372 m6157.5 rH
R566 c0 b330 m5413.5 rW
R567 c1 b427 m6073.5 rW
R568 c2 b560 m6927.5 rB
R569 c1 b512 m6367.5 rW
R570 c2 b552 m6879.5 rU
R571 c1 b640 m7983.5 rD
R572 c2 b640 m7983.5 rJ
R573 c2 b720 m8943.5 rB
R574 c1 b581 m8223.5 rU
R575 c1 b658 m9385.5 rL
R576 c2 b792 m8727.5 rW
R577 c2 b768 m9519.5 rB
R578 c2 b704 m8751.5 rW
R579 c1 b665 m9455.5 rD
R580 c1 b665 m9455.5 rU
R581 c0 b714 m10120.5 rJ
R582 c0 b672 m11191.5 rW
R583 c0 b714 m11863.5 rS
R584 c-1 b580 m11506.5 rD
R585 c0 b696 m11506.5 rU
R586 c-1 b615 m12202.5 rU
R587 c2 b1032 m12817.5 rU
R588 c2 b1112 m13849.5 rU
R589 c2 b1350 m14961.5 rL
R590 c3 b1233 m13611.5 rL
R591 c5 b1240 m12378.5 rL
R592 c6 b1089 m9898.5 rB
R593 c5 b890 m8809.5 rS
R594 c5 b840 m8364.5 rS
R595 c4 b800 m7944.5 rH
R596 c3 b648 m7144.5 rW
R597 c2 b624 m7792.5 rU
R598 c1 b680 m8416.5 rL
R599 c2 b702 m7736.5 rJ
R600 c2 b792 m8789.5 rW
R601 c0 b672 m9581.5 rD
R602 c0 b576 m9581.5 rB
R603 c0 b546 m9005.5 rL
R604 c0 b510 m8459.5 rL
R605 c0 b480 m7949.5 rU
R606 c0 b510 m8429.5 rH
R607 c0 b480 m7919.5 rL
R608 c0 b525 m7439.5 rS
R609 c0 b504 m7177.0 rB
R610 c1 b469 m6673.0 rH
R611 c1 b441 m6204.0 rW
R612 c0 b469 m6645.0 rW
R613 c0 b432 m7114.0 rD
R614 c0 b432 m7114.0 rL
R615 c-1 b335 m6682.0 rL
R616 c0 b448 m6347.0 rH
R617 c3 b495 m5451.0 rB
R618 c2 b400 m4956.0 rS
R619 c2 b384 m4756.0 rB
R620 c1 b308 m4372.0 rW
R621 c1 b376 m4680.0 rL
R622 c0 b264 m4304.0 rB
R623 c0 b287 m4040.0 rU
R624 c2 b352 m4327.0 rL
R625 c1 b320 m3975.0 rW
R626 c1 b344 m4295.0 rU
R627 c0 b282 m4639.0 rU
R628 c-1 b250 m4921.0 rU
R629 c0 b312 m5171.0 rS
R630 c0 b306 m5015.0 rU
R631 c-2 b270 m5321.0 rD
R632 c-2 b270 m5321.0 rL
R633 c0 b336 m4781.0 rS
R634 c0 b282 m4613.0 rL
R635 c1 b308 m4331.0 rL
R636 c3 b369 m4023.0 rL
R637 c1 b296 m3654.0 rU
R638 c2 b360 m3950.0 rH
R639 c3 b324 m3590.0 rW
R640 c3 b387 m4238.0 rB
R641 c3 b351 m3851.0 rH
R642 c4 b320 m3149.0 rB
R643 c4 b290 m2829.0 rL
R644 c7 b253 m2249.0 rL
R645 c7 b220 m1996.0 rW
R646 c7 b253 m2216.0 rL
R647 c7 b220 m1963.0 rS
R648 c7 b209 m1853.0 rB
R649 c6 b187 m1644.0 rW
R650 c6 b190 m1831.0 rS
R651 c6 b180 m1736.0 rB
R652 c5 b160 m1556.0 rB
R653 c4 b126 m1396.0 rS
R654 c3 b126 m1333.0 rB
R655 c3 b117 m1207.0 rW
R656 c1 b112 m1324.0 rW
R657 c1 b105 m1436.0 rS
R658 c0 b98 m1383.5 rL
R659 c1 b96 m1187.5 rW
R660 c2 b112 m1379.5 rB
R661 c1 b91 m1267.5 rS
R662 c2 b104 m1222.0 rB
R663 c1 b96 m1118.0 rU
R664 c2 b112 m1310.0 rD
R665 c2 b112 m1310.0 rW
R666 c1 b120 m1422.0 rW
R667 c1 b128 m1542.0 rJ
R668 c2 b162 m1734.0 rS
R669 c3 b153 m1653.0 rB
R670 c2 b120 m1500.0 rU
R671 c0 b119 m1620.0 rW
R672 c0 b108 m1739.0 rJ
R673 c1 b140 m1901.0 rU
R674 c1 b168 m2041.0 rS
R675 c1 b140 m1957.0 rU
R676 c2 b189 m2097.0 rW
R677 c1 b161 m2286.0 rU
R678 c1 b175 m2447.0 rU
R679 c2 b216 m2622.0 rS
R680 c2 b208 m2514.0 rU
R681 c3 b252 m2722.0 rS
R682 c4 b260 m2596.0 rW
R683 c3 b261 m2856.0 rL
R684 c2 b208 m2595.0 rH
R685 c2 b216 m2387.0 rU
R686 c2 b216 m2603.0 rJ
R687 c2 b270 m2927.0 rJ
R688 c2 b272 m3332.0 rD
R689 c1 b272 m3332.0 rL
R690 c3 b279 m3060.0 rU
R691 c3 b333 m3618.0 rU
R692 c3 b387 m4284.0 rU
R693 c4 b423 m4671.0 rL
R694 c4 b430 m4248.0 rL
R695 c4 b351 m3818.0 rU
R696 c3 b378 m4169.0 rU
R697 c4 b414 m4547.0 rU
R698 c2 b450 m4961.0 rS
R699 c2 b432 m4736.0 rL
R700 c3 b351 m3872.0 rW
R701 c3 b387 m4223.0 rL
R702 c5 b390 m3836.0 rW
R703 c3 b387 m4226.0 rU
R704 c5 b470 m4613.0 rD
R705 c5 b470 m4613.0 rU
R706 c5 b510 m5083.0 rB
R707 c4 b414 m4573.0 rL
R708 c2 b378 m4159.0 rU
R709 c2 b368 m4537.0 rD
R710 c5 b460 m4537.0 rH
R711 c5 b410 m4077.0 rW
R712 c4 b450 m4487.0 rU
R713 c4 b450 m4937.0 rL
R714 c3 b405 m4487.0 rL
R715 c2 b369 m4082.0 rU
R716 c3 b405 m4451.0 rW
R717 c2 b441 m4856.0 rU
R718 c1 b371 m5297.0 rL
R719 c1 b400 m4926.0 rH
R720 c1 b322 m4526.0 rL
R721 c1 b344 m4204.0 rD
R722 c3 b387 m4204.0 rS
R723 c4 b410 m4010.5 rD
R724 c5 b410 m4010.5 rL
R725 c5 b370 m3600.5 rL
R726 c5 b330 m3230.5 rU
R727 c4 b324 m3560.5 rU
R728 c4 b390 m3884.5 rW
R729 c5 b430 m4274.5 rU
R730 c5 b480 m4704.5 rL
R731 c4 b387 m4224.5 rL
R732 c2 b351 m3837.5 rL
R733 c3 b315 m3486.5 rW
R734 c2 b351 m3801.5 rU
R735 c4 b378 m4152.5 rL
R736 c2 b342 m3774.5 rW
R737 c2 b378 m4116.5 rB
R738 c2 b304 m3738.5 rW
R739 c2 b328 m4042.5 rU
R740 c0 b308 m4370.5 rW
R741 c0 b282 m4678.5 rD
R742 c0 b282 m4678.5 rU
R743 c0 b350 m4960.5 rW
R744 c0 b378 m5310.5 rL
R745 c1 b400 m4932.5 rL
R746 c3 b414 m4532.5 rU
R747 c3 b450 m4946.5 rU
R748 c4 b540 m5396.5 rU
R749 c4 b540 m5936.5 rW
R750 c3 b585 m6476.5 rL
R751 c4 b531 m5891.5 rL
R752 c2 b486 m5360.5 rD
R753 c2 b486 m5360.5 rW
R754 c2 b472 m5846.5 rB
R755 c2 b486 m5374.5 rJ
R756 c2 b496 m6103.5 rB
R757 c2 b513 m5607.5 rL
R758 c4 b510 m5094.5 rL
