============ BLACKJACK AI LOG ============
R564 c6 b161689 m1469828.0 rU
R565 c5 b163160 m1631517.0 rU
R566 c6 b179470 m1794677.0 rU
R567 c6 b217162 m1974147.0 rU
R568 c7 b241054 m2191309.0 rW
R569 c6 b243240 m2432363.0 rU
R570 c5 b267570 m2675603.0 rW
R571 c4 b288972 m3210743.0 rL
R572 c4 b263280 m2632799.0 rU
R573 c5 b289610 m2896079.0 rH
R574 c6 b254859 m2316859.0 rU
R575 c6 b282898 m2571718.0 rB
R576 c6 b251779 m2288820.0 rW
R577 c5 b254060 m2540599.0 rH
R578 c7 b223575 m2032479.0 rW
R579 c5 b225610 m2256054.0 rL
R580 c4 b203050 m2030444.0 rU
R581 c1 b178680 m2233494.0 rL
R582 c2 b164392 m2054814.0 rU
R583 c3 b214524 m2383598.0 rL
R584 c4 b175914 m1954550.0 rW
R585 c5 b230640 m2306378.0 rW
R586 c5 b253710 m2537018.0 rS
R587 c5 b241020 m2410163.0 rL
R588 c5 b216920 m2169143.0 rS
R589 c4 b206070 m2060683.0 rD
R590 c2 b185463 m2060683.0 rU
R591 c2 b202158 m2246146.0 rL
R592 c3 b183960 m2043988.0 rU
R593 c3 b217080 m2411908.0 rW
R594 c4 b262900 m2628988.0 rW
R595 c5 b289190 m2891888.0 rB
R596 c5 b260270 m2602698.0 rW
R597 c3 b257670 m2862968.0 rU
R598 c2 b280863 m3120638.0 rL
R599 c2 b255582 m2839775.0 rD
R600 c1 b227184 m2839775.0 rU
R601 c3 b276030 m3066959.0 rU
R602 c5 b334300 m3342989.0 rJ
R603 c5 b384450 m3844439.0 rD
R604 c4 b346005 m3844439.0 rH
R605 c4 b349850 m3498434.0 rW
R606 c5 b384830 m3848284.0 rS
R607 c5 b365590 m3655869.0 rW
R608 c5 b402150 m4021459.0 rW
R609 c4 b398133 m4423609.0 rU
R610 c3 b433962 m4821742.0 rU
R611 c3 b473022 m5255704.0 rL
R612 c3 b430443 m4782682.0 rH
R613 c1 b304661 m4352239.0 rU
R614 c1 b372552 m4656900.0 rW
R615 c2 b452655 m5029452.0 rL
R616 c3 b411912 m4576797.0 rW
R617 c5 b498880 m4988709.0 rW
R618 c7 b658515 m5986469.0 rL
R619 c7 b586080 m5327954.0 rS
R620 c7 b553850 m5034914.0 rU
R621 c8 b675697 m6142614.0 rL
R622 c8 b656040 m5466917.0 rJ
R623 c7 b709610 m6450977.0 rU
R624 c8 b787666 m7160587.0 rU
R625 c8 b960960 m8735919.0 rW
R626 c6 b1066659 m9696879.0 rU
R627 c5 b1076360 m10763538.0 rH
R628 c5 b968720 m9687178.0 rB
R629 c4 b871850 m8718458.0 rU
R630 c5 b959040 m9590308.0 rL
R631 c4 b776817 m8631268.0 rB
R632 c3 b706905 m7854451.0 rL
R633 c3 b643284 m7147546.0 rU
R634 c3 b701181 m7790830.0 rS
R635 c3 b669627 m7440239.5 rL
R636 c3 b609363 m6770612.5 rL
R637 c5 b616130 m6161249.5 rH
R638 c4 b554520 m5545119.5 rW
R639 c3 b548973 m6099639.5 rW
R640 c2 b598383 m6648612.5 rS
R641 c2 b571455 m6349421.0 rW
R642 c1 b553672 m6920876.0 rU
R643 c3 b722547 m8028220.0 rW
R644 c3 b787572 m8750767.0 rU
R645 c3 b858456 m9538339.0 rS
R646 c3 b819828 m9109111.0 rU
R647 c3 b893610 m9928939.0 rB
R648 c3 b813186 m9035329.0 rU
R649 c3 b886374 m9848515.0 rD
R650 c4 b886374 m9848515.0 rB
R651 c4 b806598 m8962141.0 rU
R652 c3 b879192 m9768739.0 rL
R653 c4 b801040 m8010355.0 rL
R654 c5 b720940 m7209315.0 rD
R655 c4 b648846 m7209315.0 rW
R656 c3 b707238 m7858161.0 rL
R657 c4 b715100 m7150923.0 rU
R658 c5 b786610 m7866023.0 rH
R659 c6 b707950 m7079413.0 rL
R660 c6 b637150 m6371463.0 rJ
R661 c5 b732720 m7327188.0 rS
R662 c5 b696090 m6960828.0 rL
R663 c4 b626480 m6264738.0 rL
R664 c5 b563830 m5638258.0 rS
R665 c5 b535640 m5356343.0 rU
R666 c5 b589200 m5891983.0 rU
R667 c4 b648120 m6481183.0 rL
R668 c3 b524979 m5833063.0 rW
R669 c4 b572229 m6358042.0 rB
R670 c4 b520731 m5785813.0 rU
R671 c4 b630660 m6306544.0 rW
R672 c5 b693730 m6937204.0 rU
R673 c4 b686790 m7630934.0 rS
R674 c4 b728760 m7287539.0 rU
R675 c4 b801630 m8016299.0 rL
R676 c3 b649323 m7214669.0 rL
R677 c2 b590886 m6565346.0 rJ
R678 c1 b521619 m7451675.0 rU
R679 c1 b679600 m8494913.0 rB
R680 c0 b547078 m7815313.0 rS
R681 c0 b452508 m7541774.0 rJ
R682 c0 b493236 m8220536.0 rU
R683 c0 b552426 m9207008.0 rD
R684 c0 b552426 m9207008.0 rU
R685 c0 b683165 m9759434.0 rW
R686 c0 b626556 m10442599.0 rH
R687 c1 b687127 m9816043.0 rU
R688 c3 b945288 m10503170.0 rU
R689 c5 b1144850 m11448458.0 rL
R690 c4 b1030370 m10303608.0 rH
R691 c4 b741861 m8242868.0 rS
R692 c3 b708480 m7871937.5 rL
R693 c3 b644715 m7163457.5 rL
R694 c3 b586692 m6518742.5 rL
R695 c3 b533889 m5932050.5 rB
R696 c4 b485838 m5398161.5 rS
R697 c4 b515530 m5155242.5 rU
R698 c3 b510372 m5670772.5 rL
R699 c3 b464445 m5160400.5 rL
R700 c4 b422640 m4695955.5 rB
R701 c3 b384606 m4273315.5 rW
R702 c2 b419220 m4657921.5 rW
R703 c2 b406176 m5077141.5 rL
R704 c3 b420390 m4670965.5 rU
R705 c3 b458226 m5091355.5 rL
R706 c4 b416988 m4633129.5 rL
R707 c4 b379458 m4216141.5 rU
R708 c4 b459560 m4595599.5 rW
R709 c4 b505520 m5055159.5 rL
R710 c5 b454970 m4549639.5 rW
R711 c5 b500470 m5004609.5 rJ
R712 c5 b575540 m5755314.5 rH
R713 c6 b569778 m5179774.5 rS
R714 c6 b489490 m4894885.5 rD
R715 c6 b489490 m4894885.5 rW
R716 c4 b538440 m5384375.5 rD
R717 c5 b538440 m5384375.5 rB
R718 c6 b484600 m4845935.5 rW
R719 c8 b697824 m5815135.5 rH
