============ BLACKJACK AI LOG ============
R572 c-1 b885 m17674.5 rJ
R573 c-2 b955 m19002.5 rH
R574 c-2 b905 m18047.5 rU
R575 c-1 b950 m18952.5 rW
R576 c0 b1200 m19902.5 rW
R577 c-2 b1060 m21102.5 rW
R578 c-1 b1110 m22162.5 rW
R579 c-2 b1165 m23272.5 rU
R580 c-2 b1225 m24437.5 rL
R581 c-1 b1165 m23212.5 rB
R582 c-2 b1105 m22047.5 rL
R583 c-1 b1050 m20942.5 rU
R584 c-1 b1100 m21992.5 rL
R585 c0 b1254 m20892.5 rL
R586 c0 b1182 m19638.5 rW
R587 c0 b1254 m20820.5 rD
R588 c-1 b1045 m20820.5 rW
R589 c-2 b1095 m21865.5 rW
R590 c-1 b1150 m22960.5 rW
R591 c0 b1452 m24110.5 rU
R592 c-1 b1280 m25562.5 rD
R593 c-3 b1024 m25562.5 rU
R594 c-4 b798 m26586.5 rL
R595 c-3 b1032 m25788.5 rU
R596 c-2 b1345 m26820.5 rW
R597 c-2 b1410 m28165.5 rH
R598 c-1 b1340 m26755.5 rL
R599 c-2 b1205 m24075.5 rU
R600 c-1 b1265 m25280.5 rU
R601 c-2 b1395 m27810.5 rW
R602 c-2 b1535 m30600.5 rS
R603 c-2 b1495 m29833.0 rL
R604 c-2 b1420 m28338.0 rU
R605 c-1 b1490 m29758.0 rU
R606 c-1 b1565 m31248.0 rH
R607 c-2 b1485 m29683.0 rS
R608 c-1 b1450 m28940.5 rL
R609 c-2 b1375 m27490.5 rB
R610 c-2 b1310 m26115.5 rH
R611 c-2 b1245 m24805.5 rW
R612 c-2 b1305 m26050.5 rU
R613 c-1 b1370 m27355.5 rS
R614 c-1 b1335 m26670.5 rW
R615 c0 b1764 m29340.5 rL
R616 c1 b2208 m27576.5 rW
R617 c0 b1788 m29784.5 rU
R618 c-1 b1580 m31572.5 rW
R619 c1 b2436 m34732.5 rD
R620 c0 b2436 m34732.5 rW
R621 c0 b2232 m37168.5 rS
R622 c0 b2166 m36052.5 rH
R623 c0 b2373 m33886.5 rB
R624 c2 b2844 m31513.5 rH
R625 c2 b2583 m28669.5 rB
R626 c1 b2088 m26086.5 rL
R627 c1 b1920 m23998.5 rB
R628 c0 b1547 m22078.5 rW
R629 c0 b1659 m23625.5 rU
R630 c0 b1771 m25284.5 rS
R631 c0 b1464 m24399.0 rU
R632 c0 b1813 m25863.0 rW
R633 c0 b1939 m27676.0 rU
R634 c1 b2079 m29615.0 rL
R635 c0 b1656 m27536.0 rB
R636 c-1 b1295 m25880.0 rL
R637 c0 b1722 m24585.0 rD
R638 c0 b1476 m24585.0 rS
R639 c-1 b1195 m23847.0 rL
R640 c1 b1505 m21457.0 rH
R641 c-1 b1000 m19952.0 rL
R642 c-1 b950 m18952.0 rL
R643 c0 b1086 m18002.0 rH
R644 c0 b1190 m16916.0 rS
R645 c0 b984 m16321.0 rJ
R646 c1 b1246 m17797.0 rB
R647 c0 b1162 m16551.0 rU
R648 c1 b1246 m17713.0 rU
R649 c0 b1330 m18959.0 rW
R650 c-1 b1015 m20289.0 rH
R651 c-1 b965 m19274.0 rW
R652 c-3 b812 m20239.0 rU
R653 c-1 b1095 m21863.0 rU
R654 c-1 b1150 m22958.0 rH
R655 c-2 b1095 m21808.0 rU
R656 c0 b1380 m22903.0 rW
R657 c1 b1701 m24283.0 rW
R658 c1 b2216 m27685.0 rL
R659 c3 b2295 m25469.0 rH
R660 c6 b2090 m20879.0 rS
R661 c7 b2189 m19834.0 rL
R662 c7 b1947 m17645.0 rB
R663 c6 b1727 m15698.0 rD
R664 c4 b1570 m15698.0 rU
R665 c5 b1730 m17268.0 rL
R666 c3 b1404 m15538.0 rU
R667 c1 b1360 m16942.0 rL
R668 c2 b1144 m14222.0 rJ
R669 c2 b1280 m15938.0 rH
R670 c2 b1323 m14658.0 rU
R671 c1 b1280 m15981.0 rU
R672 c1 b1211 m17261.0 rH
R673 c1 b1127 m16050.0 rS
R674 c0 b1085 m15486.5 rS
R675 c1 b1050 m14944.0 rW
R676 c1 b1120 m15994.0 rL
R677 c1 b1192 m14874.0 rS
R678 c1 b1001 m14278.0 rL
R679 c1 b931 m13277.0 rD
R680 c3 b1197 m13277.0 rW
R681 c1 b1160 m14474.0 rS
R682 c1 b973 m13894.0 rJ
R683 c0 b924 m15354.0 rH
R684 c0 b870 m14430.0 rU
R685 c-2 b765 m15300.0 rW
R686 c-2 b805 m16065.0 rL
R687 c-1 b765 m15260.0 rB
R688 c-2 b725 m14495.0 rL
R689 c-2 b690 m13770.0 rW
R690 c-1 b725 m14460.0 rW
R691 c-1 b760 m15185.0 rU
R692 c0 b960 m15945.0 rS
R693 c0 b930 m15465.0 rL
R694 c0 b876 m14535.0 rU
R695 c0 b1085 m15411.0 rJ
R696 c0 b1197 m17039.0 rU
R697 c0 b1281 m18236.0 rD
R698 c0 b1281 m18236.0 rW
R699 c1 b1456 m20798.0 rS
R700 c1 b1608 m20070.0 rU
R701 c1 b1519 m21678.0 rD
R702 c0 b1519 m21678.0 rB
R703 c0 b1414 m20159.0 rL
R704 c0 b1128 m18745.0 rL
R705 c0 b1239 m17617.0 rL
R706 c1 b1064 m15139.0 rL
R707 c1 b987 m14075.0 rW
R708 c-1 b755 m15062.0 rU
R709 c0 b996 m16572.0 rJ
R710 c-1 b905 m18066.0 rD
R711 c-1 b905 m18066.0 rL
R712 c1 b1141 m16256.0 rW
R713 c1 b1488 m18538.0 rL
R714 c1 b1368 m17050.0 rB
R715 c1 b1256 m15682.0 rS
R716 c1 b1208 m15054.0 rH
R717 c1 b973 m13846.0 rL
R718 c3 b1071 m11900.0 rJ
R719 c1 b1088 m13507.0 rW
R720 c2 b1413 m15683.0 rL
R721 c2 b1161 m12857.0 rH
R722 c3 b1053 m11696.0 rS
R723 c3 b1008 m11169.5 rL
R724 c2 b918 m10161.5 rL
R725 c2 b744 m9243.5 rW
R726 c1 b864 m10731.5 rL
R727 c3 b891 m9867.5 rD
R728 c1 b693 m9867.5 rW
R729 c2 b848 m10560.5 rU
R730 c2 b920 m11408.5 rH
R731 c1 b840 m10488.5 rB
R732 c2 b776 m9648.5 rU
R733 c1 b904 m11200.5 rW
R734 c2 b1098 m12104.5 rJ
