============ BLACKJACK AI LOG ============
R569 c-4 b456 m15198.5 rU
R570 c-1 b785 m15654.5 rU
R571 c-1 b825 m16439.5 rW
R572 c-3 b692 m17264.5 rH
R573 c-2 b830 m16572.5 rD
R574 c-3 b664 m16572.5 rU
R575 c-2 b900 m17900.5 rU
R576 c-2 b945 m18800.5 rU
R577 c-2 b990 m19745.5 rW
R578 c-1 b1040 m20735.5 rU
R579 c-1 b1090 m21775.5 rB
R580 c-2 b1035 m20685.5 rB
R581 c-3 b788 m19650.5 rW
R582 c-3 b820 m20438.5 rB
R583 c-4 b591 m19618.5 rB
R584 c-4 b573 m19027.5 rB
R585 c-4 b555 m18454.5 rL
R586 c-2 b895 m17899.5 rU
R587 c-3 b752 m18794.5 rL
R588 c-4 b543 m18042.5 rW
R589 c-3 b744 m18585.5 rD
R590 c-2 b930 m18585.5 rU
R591 c-2 b980 m19515.5 rU
R592 c-2 b1025 m20495.5 rU
R593 c-2 b1080 m21520.5 rL
R594 c-2 b1025 m20440.5 rU
R595 c-2 b1075 m21465.5 rW
R596 c-4 b678 m22540.5 rB
R597 c-4 b657 m21862.5 rH
R598 c-4 b639 m21205.5 rB
R599 c-5 b618 m20566.5 rU
R600 c-4 b657 m21802.5 rU
R601 c-3 b900 m22459.5 rL
R602 c-3 b864 m21559.5 rU
R603 c-2 b1125 m22423.5 rB
R604 c-3 b852 m21298.5 rW
R605 c-2 b1155 m23002.5 rW
R606 c-3 b968 m24157.5 rW
R607 c-3 b1008 m25125.5 rS
R608 c-3 b988 m24621.5 rU
R609 c-2 b1285 m25609.5 rW
R610 c-3 b1076 m26894.5 rL
R611 c-2 b1295 m25818.5 rB
R612 c-2 b1230 m24523.5 rL
R613 c-2 b1165 m23293.5 rL
R614 c-2 b1110 m22128.5 rW
R615 c-3 b932 m23238.5 rL
R616 c-1 b1070 m21374.5 rL
R617 c0 b1428 m20304.5 rL
R618 c1 b1512 m18876.5 rW
R619 c0 b1224 m20388.5 rW
R620 c0 b1374 m22836.5 rH
R621 c0 b1290 m21462.5 rL
R622 c-1 b1010 m20172.5 rL
R623 c1 b1274 m18152.5 rD
R624 c0 b1092 m18152.5 rW
R625 c0 b1158 m19244.5 rH
R626 c0 b1086 m18086.5 rD
R627 c-1 b905 m18086.5 rL
R628 c-1 b815 m16276.5 rB
R629 c-2 b775 m15461.5 rW
R630 c-4 b489 m16236.5 rD
R631 c-5 b489 m16236.5 rU
R632 c-4 b504 m16725.5 rL
R633 c-3 b652 m16221.5 rU
R634 c-4 b507 m16873.5 rS
R635 c-4 b501 m16620.0 rH
R636 c-3 b648 m16119.0 rL
R637 c-3 b620 m15471.0 rS
R638 c-3 b608 m15161.0 rS
R639 c-4 b447 m14857.0 rW
R640 c-3 b616 m15304.0 rL
R641 c-4 b441 m14688.0 rH
R642 c-4 b429 m14247.0 rL
R643 c-4 b402 m13389.0 rL
R644 c-1 b650 m12987.0 rW
R645 c-2 b685 m13637.0 rW
R646 c-1 b755 m15007.0 rH
R647 c-1 b715 m14252.0 rU
R648 c-2 b750 m14967.0 rL
R649 c-2 b715 m14217.0 rS
R650 c-2 b695 m13859.5 rD
R651 c-4 b417 m13859.5 rB
R652 c-4 b405 m13442.5 rS
R653 c-5 b399 m13240.0 rD
R654 c-4 b399 m13240.0 rH
R655 c-3 b516 m12841.0 rW
R656 c-3 b556 m13873.0 rL
R657 c-2 b670 m13317.0 rU
R658 c-2 b735 m14657.0 rW
R659 c-2 b770 m15392.0 rD
R660 c-4 b462 m15392.0 rL
R661 c-4 b435 m14468.0 rU
R662 c-4 b450 m14903.0 rU
R663 c-4 b462 m15353.0 rS
R664 c-5 b456 m15122.0 rU
R665 c-5 b468 m15578.0 rH
R666 c-5 b456 m15110.0 rU
R667 c-4 b468 m15566.0 rL
R668 c-4 b453 m15098.0 rU
R669 c-2 b805 m16004.0 rU
R670 c-3 b676 m16809.0 rW
R671 c-4 b525 m17485.0 rL
R672 c-4 b510 m16960.0 rD
R673 c-5 b510 m16960.0 rW
R674 c-3 b700 m17470.0 rH
R675 c-4 b504 m16770.0 rL
R676 c-3 b652 m16266.0 rD
R677 c-3 b652 m16266.0 rL
R678 c-3 b628 m15614.0 rW
R679 c-4 b489 m16242.0 rL
R680 c-4 b474 m15753.0 rU
R681 c-4 b489 m16227.0 rJ
R682 c-5 b510 m16961.0 rU
R683 c-5 b525 m17471.0 rU
R684 c-5 b540 m17996.0 rL
R685 c-4 b525 m17456.0 rW
R686 c-5 b540 m17981.0 rS
R687 c-5 b534 m17711.0 rW
R688 c-5 b549 m18245.0 rL
R689 c-5 b531 m17696.0 rU
R690 c-5 b549 m18227.0 rU
R691 c-3 b752 m18776.0 rS
R692 c-4 b552 m18400.0 rW
R693 c-4 b570 m18952.0 rW
R694 c-4 b588 m19522.0 rH
R695 c-3 b736 m18346.0 rL
R696 c-3 b708 m17610.0 rS
R697 c-3 b692 m17256.0 rH
R698 c-2 b830 m16564.0 rU
R699 c-3 b696 m17394.0 rU
R700 c-4 b543 m18090.0 rB
R701 c-4 b528 m17547.0 rL
R702 c-3 b660 m16491.0 rW
R703 c-4 b516 m17151.0 rW
R704 c-5 b531 m17667.0 rW
R705 c-4 b564 m18729.0 rL
R706 c-5 b546 m18165.0 rL
R707 c-6 b354 m17619.0 rS
R708 c-6 b350 m17442.0 rW
R709 c-6 b356 m17792.0 rL
R710 c-5 b525 m17436.0 rU
R711 c-4 b540 m17961.0 rJ
R712 c-4 b564 m18771.0 rU
R713 c-5 b582 m19335.0 rH
R714 c-4 b564 m18753.0 rD
R715 c-5 b564 m18753.0 rU
R716 c-6 b388 m19317.0 rW
R717 c-6 b396 m19705.0 rL
R718 c-7 b388 m19309.0 rL
R719 c-8 b190 m18921.0 rD
R720 c-7 b380 m18921.0 rB
R721 c-7 b372 m18541.0 rL
R722 c-6 b364 m18169.0 rB
R723 c-6 b358 m17805.0 rB
R724 c-5 b525 m17447.0 rD
R725 c-6 b350 m17447.0 rL
R726 c-6 b336 m16747.0 rU
R727 c-6 b342 m17083.0 rL
R728 c-7 b336 m16741.0 rS
R729 c-6 b332 m16573.0 rJ
R730 c-7 b342 m17071.0 rL
R731 c-6 b336 m16729.0 rH
R732 c-6 b328 m16393.0 rH
