============ BLACKJACK AI LOG ============
R53 c2 b456 m5605.5 rU
R54 c0 b366 m6061.5 rS
R55 c0 b354 m5878.5 rU
R56 c-1 b315 m6232.5 rW
R57 c2 b621 m6862.5 rU
R58 c4 b750 m7483.5 rD
R59 c0 b525 m7483.5 rU
R60 c3 b729 m8008.5 rW
R61 c0 b616 m8737.5 rL
R62 c0 b492 m8121.5 rU
R63 c2 b783 m8613.5 rU
R64 c3 b846 m9396.5 rL
R65 c5 b860 m8550.5 rW
R66 c3 b855 m9410.5 rL
R67 c4 b774 m8555.5 rL
R68 c2 b702 m7781.5 rW
R69 c2 b765 m8483.5 rH
R70 c4 b780 m7718.5 rU
R71 c4 b765 m8498.5 rB
R72 c3 b702 m7733.5 rW
R73 c3 b765 m8435.5 rW
R74 c4 b837 m9200.5 rS
R75 c3 b792 m8782.0 rU
R76 c2 b768 m9574.0 rH
R77 c1 b623 m8806.0 rJ
R78 c0 b686 m9741.0 rU
R79 c0 b630 m10427.0 rW
R80 c-1 b555 m11057.0 rW
R81 c0 b732 m12167.0 rL
R82 c2 b920 m11435.0 rW
R83 c0 b868 m12355.0 rL
R84 c1 b805 m11487.0 rB
R85 c0 b642 m10682.0 rU
R86 c0 b684 m11324.0 rU
R87 c4 b1210 m12008.0 rS
R88 c4 b1035 m11403.0 rL
R89 c6 b1040 m10368.0 rU
R90 c3 b1035 m11408.0 rU
R91 c3 b1125 m12443.0 rL
R92 c1 b798 m11318.0 rS
R93 c2 b990 m10919.0 rJ
R94 c4 b1125 m12404.0 rW
R95 c4 b1224 m13529.0 rW
R96 c2 b1184 m14753.0 rJ
R97 c0 b1162 m16529.0 rL
R98 c2 b1386 m15367.0 rH
R99 c4 b1400 m13981.0 rW
R100 c2 b1386 m15381.0 rB
R101 c0 b980 m13995.0 rB
R102 c0 b786 m13015.0 rL
R103 c2 b984 m12229.0 rU
R104 c2 b1197 m13213.0 rU
R105 c2 b1305 m14410.0 rW
R106 c1 b1264 m15715.0 rJ
R107 c3 b1593 m17611.0 rW
R108 c3 b1737 m19204.0 rL
R109 c3 b1575 m17467.0 rL
R110 c9 b1908 m15892.0 rS
R111 c8 b1800 m14938.0 rU
R112 c6 b1680 m16738.0 rL
R113 c6 b1661 m15058.0 rS
R114 c5 b1430 m14227.5 rW
R115 c3 b1413 m15657.5 rL
R116 c2 b1287 m14244.5 rW
R117 c3 b1404 m15531.5 rW
R118 c2 b1360 m16935.5 rS
R119 c3 b1467 m16255.5 rL
R120 c3 b1206 m13321.5 rH
R121 c1 b854 m12115.5 rH
R122 c1 b791 m11261.5 rJ
R123 c2 b1125 m12448.5 rL
R124 c2 b912 m11323.5 rU
R125 c6 b1230 m12235.5 rS
R126 c5 b1170 m11620.5 rB
R127 c5 b1050 m10450.5 rW
R128 c2 b1044 m11500.5 rH
R129 c4 b945 m10456.5 rU
R130 c7 b1364 m12346.5 rU
R131 c7 b1518 m13710.5 rB
R132 c6 b1342 m12192.5 rB
R133 c5 b1090 m10850.5 rU
R134 c2 b960 m11940.5 rD
R135 c0 b720 m11940.5 rW
R136 c2 b1016 m12660.5 rW
R137 c2 b1233 m13676.5 rJ
R138 c1 b1248 m15526.5 rS
R139 c1 b1050 m14902.5 rL
R140 c4 b1251 m13852.5 rW
R141 c1 b1064 m15103.5 rL
R142 c4 b1269 m14039.5 rW
R143 c5 b1540 m15308.5 rB
R144 c4 b1380 m13768.5 rU
R145 c4 b1520 m15148.5 rS
R146 c3 b1296 m14388.5 rW
R147 c4 b1413 m15684.5 rU
R148 c5 b1710 m17097.5 rD
R149 c1 b1368 m17097.5 rL
R150 c-1 b790 m15729.5 rL
R151 c0 b1050 m14939.5 rJ
R152 c1 b1328 m16514.5 rU
R153 c2 b1611 m17842.5 rB
R154 c2 b1304 m16231.5 rD
R155 c2 b1304 m16231.5 rU
R156 c2 b1512 m18839.5 rH
R157 c2 b1566 m17327.5 rW
R158 c1 b1512 m18893.5 rH
R159 c-1 b870 m17381.5 rU
R160 c-1 b960 m19121.5 rL
R161 c-3 b728 m18161.5 rL
R162 c-6 b350 m17433.5 rU
R163 c-8 b178 m17783.5 rB
R164 c-8 b177 m17605.5 rW
R165 c-8 b178 m17782.5 rW
R166 c-7 b360 m17960.5 rL
R167 c-4 b531 m17600.5 rU
R168 c-3 b728 m18131.5 rB
R169 c-3 b700 m17403.5 rD
R170 c-1 b875 m17403.5 rU
R171 c-1 b960 m19153.5 rL
R172 c-2 b910 m18193.5 rH
R173 c1 b1211 m17283.5 rU
R174 c-2 b925 m18494.5 rS
R175 c-3 b724 m18032.0 rL
R176 c-3 b696 m17308.0 rD
R177 c-3 b696 m17308.0 rL
R178 c-1 b800 m15916.0 rW
R179 c0 b1008 m16716.0 rU
R180 c-3 b712 m17724.0 rH
R181 c-3 b684 m17012.0 rW
R182 c-6 b354 m17696.0 rU
R183 c-7 b362 m18050.0 rH
R184 c-5 b522 m17326.0 rW
R185 c-2 b920 m18370.0 rL
R186 c-5 b525 m17450.0 rB
R187 c-8 b170 m16925.0 rL
R188 c-7 b336 m16755.0 rL
R189 c-7 b330 m16419.0 rW
R190 c-8 b168 m16749.0 rU
R191 c-6 b342 m17085.0 rB
R192 c-3 b672 m16743.0 rU
R193 c-3 b700 m17415.0 rU
R194 c-3 b728 m18115.0 rS
R195 c-4 b534 m17751.0 rH
R196 c-1 b865 m17217.0 rL
R197 c0 b1085 m15487.0 rW
R198 c-1 b830 m16572.0 rU
R199 c-4 b525 m17402.0 rL
R200 c-2 b845 m16877.0 rL
R201 c-3 b644 m16032.0 rH
R202 c-1 b740 m14744.0 rL
R203 c2 b1128 m14004.0 rD
R204 c2 b1128 m14004.0 rD
R205 c2 b1128 m14004.0 rW
R206 c-1 b760 m15132.0 rW
R207 c-1 b795 m15892.0 rW
R208 c-2 b835 m16687.0 rU
R209 c-4 b528 m17522.0 rS
R210 c-3 b692 m17258.0 rD
R211 c-2 b865 m17258.0 rB
R212 c-2 b820 m16393.0 rW
R213 c0 b1267 m18033.0 rH
R214 c3 b1395 m15499.0 rW
R215 c2 b1521 m16894.0 rU
R216 c2 b1480 m18415.0 rU
R217 c-1 b995 m19895.0 rL
R218 c-1 b945 m18900.0 rH
R219 c1 b1260 m17955.0 rD
R220 c3 b1620 m17955.0 rU
R221 c1 b1568 m19575.0 rB
R222 c1 b1448 m18007.0 rW
R223 c1 b1560 m19455.0 rU
R224 c3 b1899 m21015.0 rH
R225 c4 b1557 m17217.0 rS
R226 c3 b1485 m16438.5 rU
R227 c2 b1620 m17923.5 rB
R228 c3 b1476 m16303.5 rW
R229 c3 b1602 m17779.5 rD
R230 c0 b1246 m17779.5 rH
R231 c0 b996 m16533.5 rJ
R232 c-2 b905 m18027.5 rW
R233 c-2 b950 m18932.5 rU
R234 c-1 b995 m19882.5 rU
R235 c-3 b836 m20877.5 rL
R236 c-1 b1005 m20041.5 rH
R237 c0 b1146 m19036.5 rW
R238 c-2 b1010 m20182.5 rD
R239 c-3 b808 m20182.5 rU
R240 c-5 b630 m20990.5 rW
R241 c-6 b434 m21620.5 rU
R242 c-7 b442 m22054.5 rD
R243 c-5 b663 m22054.5 rD
R244 c-7 b442 m22054.5 rU
R245 c-5 b675 m22496.5 rU
R246 c0 b1392 m23171.5 rW
R247 c1 b1722 m24563.5 rW
R248 c-2 b1315 m26285.5 rU
R249 c-2 b1385 m27600.5 rB
R250 c-1 b1315 m26215.5 rH
R251 c0 b1750 m24900.5 rD
R252 c0 b1500 m24900.5 rS
R253 c0 b1694 m24150.5 rW
R254 c-1 b1295 m25844.5 rH
R255 c0 b1476 m24549.5 rW
R256 c-2 b1305 m26025.5 rW
R257 c-1 b1370 m27330.5 rD
R258 c0 b1918 m27330.5 rU
R259 c4 b2808 m31166.5 rU
R260 c2 b3060 m33974.5 rB
R261 c1 b2480 m30914.5 rW
R262 c0 b2004 m33394.5 rU
R263 c4 b3375 m37402.5 rL
R264 c2 b3069 m34027.5 rB
R265 c1 b2170 m30958.5 rD
R266 c0 b1860 m30958.5 rB
R267 c-1 b1455 m29098.5 rB
R268 c-3 b1108 m27643.5 rU
R269 c0 b1794 m29859.5 rU
R270 c1 b2219 m31653.5 rU
R271 c0 b2527 m36091.5 rW
R272 c2 b3096 m38618.5 rB
R273 c2 b2848 m35522.5 rS
R274 c4 b3069 m34098.5 rW
R275 c1 b2976 m37167.5 rL
R276 c-1 b1710 m34191.5 rU
R277 c-1 b1800 m35901.5 rB
R278 c-1 b1710 m34101.5 rS
R279 c-1 b1665 m33246.5 rL
R280 c-1 b1580 m31581.5 rW
R281 c-4 b996 m33161.5 rL
R282 c-6 b644 m32165.5 rW
R283 c-5 b1005 m33453.5 rJ
R284 c-7 b700 m34961.5 rL
R285 c-3 b1372 m34261.5 rL
R286 c0 b1974 m32889.5 rL
R287 c1 b2170 m30915.5 rJ
R288 c1 b2394 m34170.5 rB
R289 c-1 b1590 m31776.5 rW
R290 c0 b2338 m33366.5 rD
R291 c4 b3006 m33366.5 rJ
R292 c2 b3411 m37875.5 rW
R293 c3 b3717 m41286.5 rL
R294 c3 b3384 m37569.5 rH
R295 c2 b2736 m34185.5 rB
R296 c1 b2520 m31449.5 rB
R297 c1 b2030 m28929.5 rU
R298 c0 b1860 m30959.5 rU
R299 c-2 b1645 m32819.5 rW
R300 c-1 b1725 m34464.5 rU
R301 c1 b2660 m37914.5 rW
R302 c2 b3248 m40574.5 rD
R303 c1 b3248 m40574.5 rD
R304 c0 b2436 m40574.5 rD
R305 c-2 b2030 m40574.5 rB
R306 c0 b2316 m38544.5 rJ
R307 c0 b2947 m42018.5 rS
R308 c0 b2436 m40545.0 rL
R309 c3 b3438 m38109.0 rU
R310 c4 b3744 m41547.0 rS
R311 c3 b3573 m39675.0 rD
R312 c7 b4367 m39675.0 rJ
R313 c4 b4630 m46226.0 rL
R314 c3 b3330 m36966.0 rL
R315 c1 b2359 m33636.0 rD
R316 c2 b2696 m33636.0 rH
R317 c2 b2790 m30940.0 rD
R318 c-1 b1550 m30940.0 rD
R319 c-2 b1550 m30940.0 rH
R320 c-1 b1395 m27840.0 rW
R321 c-2 b1465 m29235.0 rU
R322 c-5 b921 m30700.0 rJ
R323 c-3 b1284 m32082.0 rL
R324 c-2 b1480 m29514.0 rW
R325 c-3 b1240 m30994.0 rU
R326 c-4 b1005 m33474.0 rB
R327 c-7 b650 m32469.0 rB
R328 c-7 b638 m31819.0 rD
R329 c-7 b638 m31819.0 rU
R330 c-7 b650 m32457.0 rU
R331 c-6 b664 m33107.0 rH
R332 c-6 b650 m32443.0 rL
R333 c-4 b954 m31793.0 rL
R334 c-2 b1545 m30839.0 rU
R335 c-3 b1296 m32384.0 rS
R336 c-4 b954 m31736.0 rW
R337 c-3 b1308 m32690.0 rU
R338 c-1 b1700 m33998.0 rD
R339 c-5 b1020 m33998.0 rD
R340 c-6 b680 m33998.0 rD
R341 c-5 b1020 m33998.0 rW
R342 c-4 b1083 m36038.0 rL
R343 c-2 b1750 m34955.0 rU
R344 c-3 b1472 m36705.0 rU
R345 c0 b2292 m38177.0 rW
R346 c-2 b2025 m40469.0 rD
R347 c-4 b1215 m40469.0 rH
R348 c-4 b1179 m39254.0 rU
R349 c-4 b1251 m41612.0 rU
R350 c-2 b2145 m42863.0 rW
R351 c-5 b1353 m45008.0 rL
R352 c-3 b1696 m42302.0 rB
R353 c-4 b1221 m40606.0 rL
R354 c-4 b1182 m39385.0 rH
R355 c-4 b1149 m38203.0 rL
R356 c-5 b1080 m35905.0 rU
R357 c-4 b1110 m36985.0 rL
R358 c-2 b1795 m35875.0 rW
R359 c-5 b1131 m37670.0 rH
R360 c-4 b1098 m36539.0 rL
R361 c-3 b1420 m35441.0 rW
R362 c-2 b1845 m36861.0 rS
R363 c-2 b1800 m35938.5 rS
R364 c-3 b1404 m35038.5 rW
R365 c-1 b1825 m36442.5 rH
R366 c-4 b1041 m34617.5 rU
R367 c-4 b1071 m35658.5 rU
R368 c-3 b1516 m37800.5 rW
R369 c-5 b1182 m39316.5 rU
R370 c-7 b810 m40498.5 rB
R371 c-9 b397 m39688.5 rW
R372 c-12 b401 m40085.5 rL
R373 c-11 b397 m39684.5 rU
R374 c-6 b802 m40081.5 rU
R375 c-5 b1227 m40883.5 rL
R376 c-3 b1588 m39656.5 rU
R377 c-2 b2065 m41244.5 rL
R378 c-1 b1960 m39179.5 rW
R379 c0 b3017 m43099.5 rH
R380 c0 b2807 m40082.5 rW
R381 c-2 b2145 m42889.5 rB
R382 c-2 b2040 m40744.5 rS
R383 c-3 b1592 m39724.5 rW
R384 c-5 b1242 m41316.5 rU
R385 c-5 b1278 m42558.5 rH
R386 c-4 b1239 m41280.5 rU
R387 c-7 b852 m42519.5 rW
R388 c-8 b434 m43371.5 rH
R389 c-3 b1720 m42937.5 rW
R390 c-4 b1341 m44657.5 rW
R391 c-5 b1380 m45998.5 rW
R392 c-4 b1422 m47378.5 rB
R393 c-3 b1840 m45956.5 rW
R394 c-4 b1434 m47796.5 rS
R395 c-5 b1413 m47079.5 rW
R396 c-3 b2000 m49905.5 rD
R397 c-3 b2000 m49905.5 rH
R398 c-1 b2300 m45905.5 rH
R399 c0 b2622 m43605.5 rW
R400 c0 b2778 m46227.5 rS
R401 c0 b3143 m44838.5 rU
R402 c1 b3360 m47981.5 rL
R403 c4 b3717 m41261.5 rW
R404 c0 b2700 m44978.5 rH
R405 c0 b2538 m42278.5 rS
R406 c0 b2466 m41009.5 rS
R407 c0 b2786 m39776.5 rD
R408 c0 b2388 m39776.5 rJ
R409 c-1 b2170 m43358.5 rU
R410 c-1 b2280 m45528.5 rB
R411 c-2 b2165 m43248.5 rD
R412 c-6 b866 m43248.5 rW
R413 c-7 b884 m44114.5 rH
R414 c-3 b1696 m42346.5 rW
R415 c-3 b1764 m44042.5 rW
R416 c-3 b1836 m45806.5 rH
R417 c-2 b2200 m43970.5 rL
R418 c0 b2508 m41770.5 rS
R419 c-1 b2030 m40516.5 rL
R420 c-1 b1925 m38486.5 rU
R421 c-4 b1215 m40411.5 rH
R422 c-5 b1176 m39196.5 rB
R423 c-5 b1143 m38020.5 rH
R424 c-7 b738 m36877.5 rS
R425 c-6 b732 m36508.5 rJ
R426 c-5 b1131 m37606.5 rL
R427 c-4 b1095 m36475.5 rU
R428 c-3 b1548 m38665.5 rJ
R429 c-4 b1230 m40987.5 rU
R430 c-2 b2115 m42217.5 rD
R431 c-1 b2115 m42217.5 rJ
R432 c-1 b2270 m45390.5 rL
R433 c-3 b1728 m43120.5 rS
R434 c-4 b1269 m42256.5 rD
R435 c-3 b1692 m42256.5 rB
R436 c-2 b2030 m40564.5 rS
R437 c-3 b1584 m39549.5 rU
R438 c-2 b2140 m42717.5 rB
R439 c-4 b1218 m40577.5 rH
R440 c-2 b1910 m38141.5 rL
R441 c-3 b1452 m36231.5 rB
R442 c-4 b1044 m34779.5 rU
R443 c-5 b1077 m35823.5 rS
R444 c-4 b1059 m35285.0 rU
R445 c-5 b1092 m36344.0 rL
R446 c-5 b1026 m34160.0 rB
R447 c-7 b664 m33134.0 rW
R448 c-6 b690 m34462.0 rW
R449 c-3 b1436 m35842.0 rU
R450 c-2 b1865 m37278.0 rB
R451 c-3 b1420 m35413.0 rD
R452 c-4 b1065 m35413.0 rU
R453 c-5 b1095 m36478.0 rD
R454 c0 b2190 m36478.0 rL
R455 c1 b2744 m34288.0 rB
R456 c1 b2212 m31544.0 rB
R457 c0 b1764 m29332.0 rB
R458 c1 b2208 m27568.0 rW
R459 c2 b2384 m29776.0 rB
R460 c1 b1918 m27392.0 rH
R461 c0 b1785 m25474.0 rU
R462 c1 b2184 m27259.0 rW
R463 c2 b2360 m29443.0 rB
R464 c1 b1897 m27083.0 rU
R465 c-1 b1450 m28980.0 rU
R466 c0 b1914 m31880.0 rW
R467 c0 b2148 m35708.0 rW
R468 c3 b3609 m40004.0 rU
R469 c1 b3059 m43613.0 rL
R470 c1 b2842 m40554.0 rU
R471 c0 b3038 m43396.0 rB
R472 c1 b3232 m40358.0 rL
R473 c2 b2976 m37126.0 rW
R474 c2 b3216 m40102.0 rU
R475 c1 b3728 m46534.0 rU
R476 c5 b5400 m53990.0 rB
R477 c3 b4374 m48590.0 rU
R478 c3 b4770 m52964.0 rW
R479 c0 b3468 m57734.0 rL
R480 c5 b5430 m54266.0 rL
R481 c6 b5379 m48836.0 rU
R482 c5 b5430 m54215.0 rL
R483 c8 b5856 m48785.0 rU
R484 c11 b6564 m54641.0 rJ
R485 c10 b7740 m64487.0 rU
R486 c8 b8676 m72227.0 rU
R487 c7 b8910 m80903.0 rH
R488 c6 b7200 m71993.0 rW
R489 c7 b8712 m79193.0 rU
R490 c6 b8800 m87905.0 rJ
R491 c6 b11132 m101105.0 rH
R492 c2 b7200 m89973.0 rU
R493 c1 b6804 m97173.0 rS
R494 c3 b8442 m93771.0 rU
R495 c5 b10230 m102213.0 rW
R496 c3 b10125 m112443.0 rL
R497 c5 b10240 m102318.0 rB
R498 c4 b9210 m92078.0 rW
R499 c7 b12155 m110498.0 rH
R500 c6 b10824 m98343.0 rW
R501 c7 b12012 m109167.0 rB
R502 c6 b9720 m97155.0 rW
R503 c5 b11660 m116595.0 rL
R504 c6 b10263 m93275.0 rL
R505 c7 b8008 m72749.0 rL
R506 c4 b5832 m64741.0 rS
R507 c4 b5571 m61825.0 rL
R508 c6 b5630 m56254.0 rU
R509 c3 b5571 m61884.0 rU
R510 c2 b5400 m67455.0 rH
R511 c2 b5589 m62055.0 rD
R512 c2 b4968 m62055.0 rS
R513 c3 b5364 m59571.0 rL
R514 c5 b5430 m54207.0 rU
R515 c4 b5970 m59637.0 rU
R516 c6 b7876 m71577.0 rW
R517 c5 b7950 m79453.0 rB
R518 c6 b7876 m71503.0 rL
R519 c7 b7007 m63627.0 rW
R520 c11 b8484 m70634.0 rW
R521 c9 b9504 m79118.0 rJ
R522 c7 b10274 m93374.0 rH
R523 c9 b9972 m83100.0 rU
R524 c8 b11172 m93072.0 rS
R525 c8 b9625 m87486.0 rL
R526 c10 b9348 m77861.0 rW
R527 c8 b10476 m87209.0 rL
R528 c9 b9216 m76733.0 rW
R529 c8 b9460 m85949.0 rS
R530 c8 b8943 m81219.0 rS
R531 c7 b8448 m76747.5 rL
R532 c7 b7513 m68299.5 rH
R533 c8 b6688 m60786.5 rU
R534 c5 b6750 m67474.5 rU
R535 c6 b8173 m74224.5 rL
R536 c8 b7271 m66051.5 rB
R537 c7 b6468 m58780.5 rU
R538 c6 b6530 m65248.5 rS
R539 c5 b6200 m61983.5 rB
R540 c2 b5022 m55783.5 rW
R541 c5 b6590 m65827.5 rW
R542 c7 b8701 m79007.5 rU
R543 c4 b8780 m87708.5 rU
R544 c2 b8685 m96488.5 rS
R545 c3 b8298 m92146.0 rD
R546 c2 b8298 m92146.0 rU
R547 c1 b8040 m100444.0 rU
R548 c4 b10494 m116524.0 rW
R549 c2 b10168 m127018.0 rH
R550 c3 b9603 m106682.0 rB
R551 c3 b8739 m97079.0 rL
R552 c6 b8767 m79601.0 rW
R553 c7 b9724 m88368.0 rU
R554 c5 b9810 m98092.0 rU
R555 c5 b10800 m107902.0 rB
R556 c2 b8748 m97102.0 rL
R557 c3 b7956 m88354.0 rH
R558 c4 b8040 m80398.0 rL
R559 c6 b7240 m72358.0 rL
R560 c7 b7172 m65118.0 rU
R561 c8 b7953 m72290.0 rL
R562 c7 b7084 m64337.0 rL
R563 c9 b6876 m57253.0 rL
R564 c9 b6048 m50377.0 rD
R565 c5 b5040 m50377.0 rL
R566 c7 b4994 m45337.0 rB
R567 c7 b4444 m40343.0 rL
R568 c6 b3590 m35899.0 rW
R569 c6 b3950 m39489.0 rL
R570 c6 b3560 m35539.0 rW
R571 c5 b3910 m39099.0 rL
R572 c7 b3872 m35189.0 rS
R573 c6 b3330 m33253.0 rW
R574 c8 b4800 m39913.0 rW
R575 c5 b4480 m44713.0 rB
R576 c6 b4030 m40233.0 rH
R577 c2 b3267 m36203.0 rH
R578 c3 b2970 m32936.0 rL
R579 c6 b2970 m26996.0 rU
R580 c7 b3300 m29966.0 rL
R581 c8 b2937 m26666.0 rL
R582 c5 b2380 m23729.0 rU
R583 c4 b2620 m26109.0 rJ
R584 c2 b2408 m30039.0 rU
R585 c3 b2925 m32447.0 rB
R586 c4 b2664 m29522.0 rS
R587 c6 b3102 m28190.0 rU
R588 c6 b3130 m31292.0 rJ
R589 c5 b3600 m35987.0 rB
R590 c5 b3240 m32387.0 rB
R591 c3 b2628 m29147.0 rW
R592 c5 b3450 m34403.0 rU
R593 c7 b4169 m37853.0 rD
R594 c5 b3790 m37853.0 rU
R595 c6 b4587 m41643.0 rD
R596 c6 b4170 m41643.0 rL
R597 c9 b4500 m37473.0 rL
R598 c10 b3960 m32973.0 rU
R599 c10 b4440 m36933.0 rS
R600 c10 b4176 m34713.0 rU
R601 c11 b4668 m38889.0 rB
R602 c9 b4116 m34221.0 rL
R603 c10 b3624 m30105.0 rU
R604 c11 b4056 m33729.0 rL
R605 c11 b3564 m29673.0 rU
R606 c10 b3996 m33237.0 rB
R607 c9 b3516 m29241.0 rW
R608 c7 b3608 m32757.0 rL
R609 c8 b3504 m29149.0 rU
R610 c9 b3924 m32653.0 rD
R611 c5 b3270 m32653.0 rW
R612 c5 b3600 m35923.0 rB
R613 c7 b3564 m32323.0 rD
R614 c7 b3564 m32323.0 rS
R615 c9 b3672 m30541.0 rL
R616 c11 b3228 m26869.0 rB
R617 c10 b2844 m23641.0 rW
R618 c11 b3180 m26485.0 rL
R619 c9 b2808 m23305.0 rL
R620 c9 b2460 m20497.0 rH
R621 c9 b2172 m18037.0 rU
R622 c12 b2436 m20209.0 rH
R623 c13 b2136 m17773.0 rW
R624 c14 b2400 m19909.0 rL
R625 c14 b1824 m15109.0 rD
R626 c10 b1824 m15109.0 rS
R627 c10 b1704 m14197.0 rL
R628 c11 b1500 m12493.0 rU
R629 c11 b1680 m13993.0 rJ
R630 c10 b1992 m16513.0 rH
R631 c10 b1752 m14521.0 rL
R632 c7 b1408 m12769.0 rU
R633 c5 b1420 m14177.0 rW
R634 c7 b1716 m15597.0 rJ
R635 c7 b2002 m18171.0 rH
R636 c3 b1458 m16169.0 rL
R637 c1 b1036 m14711.0 rJ
R638 c-1 b815 m16265.0 rW
R639 c-3 b684 m17080.0 rW
R640 c-3 b712 m17764.0 rL
R641 c-3 b684 m17052.0 rB
R642 c-2 b820 m16368.0 rL
R643 c1 b1092 m15548.0 rL
R644 c0 b938 m13364.0 rU
R645 c3 b1296 m14302.0 rL
R646 c6 b1180 m11710.0 rL
R647 c8 b1272 m10530.0 rD
R648 c4 b1060 m10530.0 rJ
R649 c6 b1220 m12120.0 rL
R650 c4 b981 m10900.0 rH
R651 c5 b1000 m9919.0 rJ
R652 c2 b1035 m11419.0 rD
R653 c5 b1150 m11419.0 rB
R654 c5 b1030 m10269.0 rD
R655 c6 b1133 m10269.0 rW
R656 c8 b1380 m11402.0 rW
R657 c7 b1408 m12782.0 rW
R658 c6 b1420 m14190.0 rU
R659 c4 b1570 m15610.0 rU
R660 c5 b1720 m17180.0 rL
R661 c6 b1705 m15460.0 rU
R662 c6 b1892 m17165.0 rJ
R663 c8 b2211 m20003.0 rH
R664 c10 b2136 m17792.0 rW
R665 c10 b2400 m19928.0 rW
R666 c11 b2976 m24728.0 rD
R667 c9 b2976 m24728.0 rH
R668 c10 b2616 m21752.0 rW
R669 c11 b2928 m24368.0 rL
R670 c11 b2580 m21440.0 rW
R671 c10 b2892 m24020.0 rL
R672 c8 b2332 m21128.0 rS
R673 c7 b2200 m19962.0 rW
R674 c6 b2684 m24362.0 rL
R675 c3 b1953 m21678.0 rL
R676 c6 b2178 m19725.0 rW
R677 c5 b2410 m24081.0 rL
R678 c9 b2604 m21671.0 rS
R679 c9 b2448 m20369.0 rD
R680 c5 b2040 m20369.0 rL
R681 c8 b2024 m18329.0 rU
R682 c7 b2244 m20353.0 rL
R683 c4 b1820 m18109.0 rU
R684 c7 b2398 m21749.0 rL
R685 c9 b2328 m19351.0 rB
R686 c10 b2052 m17023.0 rW
R687 c8 b2292 m19075.0 rL
R688 c6 b1848 m16783.0 rU
R689 c5 b1870 m18631.0 rW
R690 c1 b1648 m20501.0 rL
R691 c5 b1890 m18853.0 rD
R692 c2 b1701 m18853.0 rL
R693 c2 b1240 m15451.0 rU
R694 c1 b1336 m16691.0 rL
R695 c0 b924 m15355.0 rU
R696 c3 b1557 m17203.0 rW
R697 c0 b1316 m18760.0 rS
R698 c0 b1274 m18102.0 rL
R699 c0 b1014 m16828.0 rS
R700 c0 b984 m16321.0 rD
R701 c0 b984 m16321.0 rW
R702 c-2 b870 m17305.0 rL
R703 c-1 b825 m16435.0 rL
R704 c0 b1099 m15610.0 rL
R705 c1 b1022 m14511.0 rL
R706 c4 b1350 m13489.0 rW
R707 c4 b1341 m14839.0 rS
R708 c4 b1420 m14168.5 rB
R709 c6 b1408 m12748.5 rU
R710 c5 b1560 m15564.5 rD
R711 c5 b1560 m15564.5 rU
R712 c4 b1548 m17124.5 rH
R713 c5 b1560 m15576.5 rJ
R714 c4 b1800 m17916.5 rJ
R715 c2 b1656 m20616.5 rU
R716 c5 b2230 m22272.5 rU
R717 c6 b2680 m26732.5 rL
R718 c8 b2651 m24052.5 rS
R719 c7 b2508 m22727.0 rL
R720 c7 b2233 m20219.0 rU
R721 c8 b2475 m22452.0 rJ
R722 c7 b2882 m26165.0 rW
R723 c7 b3520 m31929.0 rU
R724 c8 b3905 m35449.0 rW
R725 c8 b4763 m43259.0 rL
R726 c10 b4620 m38496.0 rU
R727 c9 b5184 m43116.0 rW
R728 c9 b5796 m48300.0 rH
