============ BLACKJACK AI LOG ============
R116 c11 b960 m7914.0 rL
R117 c12 b840 m6954.0 rL
R118 c13 b744 m6114.0 rU
R119 c14 b828 m6858.0 rL
R120 c14 b732 m6030.0 rD
R121 c14 b732 m6030.0 rU
R122 c13 b900 m7494.0 rL
R123 c13 b792 m6594.0 rL
R124 c12 b708 m5802.0 rD
R125 c10 b708 m5802.0 rL
R126 c12 b612 m5094.0 rH
R127 c12 b468 m3870.0 rU
R128 c12 b588 m4806.0 rW
R129 c13 b648 m5394.0 rL
R130 c14 b576 m4746.0 rW
R131 c15 b708 m5898.0 rL
R132 c15 b624 m5190.0 rD
R133 c15 b624 m5190.0 rL
R134 c15 b552 m4566.0 rL
R135 c14 b492 m4014.0 rW
R136 c16 b552 m4506.0 rW
R137 c17 b684 m5610.0 rB
R138 c17 b600 m4926.0 rB
R139 c18 b528 m4326.0 rL
R140 c19 b456 m3798.0 rL
R141 c19 b408 m3342.0 rU
R142 c20 b456 m3750.0 rL
R143 c20 b396 m3294.0 rD
R144 c18 b396 m3294.0 rW
R145 c19 b444 m3690.0 rU
R146 c18 b504 m4134.0 rW
R147 c17 b564 m4638.0 rD
R148 c18 b564 m4638.0 rU
R149 c18 b636 m5202.0 rW
R150 c18 b780 m6474.0 rB
R151 c18 b684 m5694.0 rB
R152 c18 b612 m5010.0 rL
R153 c19 b528 m4398.0 rS
R154 c18 b504 m4134.0 rW
R155 c19 b564 m4638.0 rL
R156 c19 b492 m4074.0 rU
R157 c18 b552 m4566.0 rU
R158 c18 b624 m5118.0 rW
R159 c20 b696 m5742.0 rU
R160 c20 b780 m6438.0 rB
R161 c20 b684 m5658.0 rB
R162 c19 b600 m4974.0 rH
R163 c18 b528 m4374.0 rB
R164 c17 b468 m3846.0 rJ
R165 c16 b552 m4548.0 rS
R166 c15 b516 m4272.0 rH
R167 c18 b456 m3756.0 rH
R168 c19 b396 m3300.0 rU
R169 c18 b444 m3696.0 rB
R170 c18 b396 m3252.0 rL
R171 c19 b300 m2460.0 rU
R172 c19 b336 m2760.0 rW
R173 c20 b372 m3096.0 rL
R174 c22 b336 m2724.0 rD
R175 c20 b336 m2724.0 rU
R176 c19 b372 m3060.0 rU
R177 c19 b420 m3432.0 rU
R178 c20 b468 m3852.0 rD
R179 c20 b468 m3852.0 rU
R180 c22 b576 m4788.0 rH
R181 c22 b516 m4212.0 rU
R182 c22 b576 m4728.0 rU
R183 c23 b648 m5304.0 rU
R184 c24 b720 m5952.0 rW
R185 c23 b804 m6672.0 rS
R186 c24 b756 m6270.0 rH
R187 c24 b672 m5514.0 rS
R188 c24 b624 m5178.0 rJ
R189 c23 b744 m6114.0 rD
R190 c21 b744 m6114.0 rW
R191 c20 b828 m6858.0 rS
R192 c20 b780 m6444.0 rU
R193 c21 b972 m8004.0 rW
R194 c23 b1200 m9948.0 rB
R195 c22 b1056 m8748.0 rW
R196 c22 b1188 m9804.0 rB
R197 c21 b1044 m8616.0 rD
R198 c21 b1044 m8616.0 rU
R199 c22 b1164 m9660.0 rW
R200 c23 b1308 m10824.0 rL
R201 c23 b1152 m9516.0 rS
R202 c22 b1080 m8940.0 rL
R203 c24 b816 m6780.0 rL
R204 c25 b720 m5964.0 rW
R205 c25 b804 m6684.0 rS
R206 c24 b756 m6282.0 rD
R207 c24 b756 m6282.0 rH
R208 c25 b672 m5526.0 rL
R209 c24 b588 m4854.0 rJ
R210 c23 b696 m5736.0 rB
R211 c22 b612 m5040.0 rU
R212 c24 b684 m5652.0 rB
R213 c25 b600 m4968.0 rU
R214 c25 b744 m6168.0 rJ
R215 c24 b876 m7284.0 rL
R216 c25 b780 m6408.0 rD
R217 c25 b780 m6408.0 rH
R218 c25 b684 m5628.0 rL
R219 c24 b600 m4944.0 rL
R220 c25 b528 m4344.0 rW
R221 c24 b588 m4872.0 rW
R222 c23 b660 m5460.0 rB
R223 c25 b576 m4800.0 rL
R224 c26 b516 m4224.0 rB
R225 c25 b456 m3708.0 rH
R226 c25 b396 m3252.0 rB
R227 c24 b348 m2856.0 rW
R228 c24 b396 m3204.0 rB
R229 c23 b348 m2808.0 rL
R230 c25 b264 m2112.0 rS
R231 c25 b240 m1980.0 rS
R232 c25 b228 m1860.0 rW
R233 c25 b252 m2088.0 rL
R234 c25 b228 m1836.0 rU
R235 c25 b252 m2064.0 rD
R236 c25 b252 m2064.0 rW
R237 c27 b288 m2316.0 rL
R238 c27 b252 m2028.0 rD
R239 c29 b252 m2028.0 rU
R240 c30 b276 m2280.0 rL
R241 c31 b252 m2004.0 rB
R242 c30 b216 m1752.0 rU
R243 c31 b240 m1968.0 rU
R244 c32 b276 m2208.0 rD
R245 c34 b276 m2208.0 rU
R246 c34 b300 m2484.0 rW
R247 c34 b336 m2784.0 rL
R248 c33 b300 m2448.0 rW
R249 c31 b336 m2748.0 rW
R250 c31 b372 m3084.0 rW
R251 c31 b420 m3456.0 rH
R252 c29 b372 m3036.0 rU
R253 c28 b420 m3408.0 rB
R254 c27 b360 m2988.0 rB
R255 c28 b324 m2628.0 rL
R256 c28 b288 m2304.0 rU
R257 c28 b312 m2592.0 rL
R258 c28 b276 m2280.0 rL
R259 c28 b216 m1728.0 rB
R260 c30 b192 m1512.0 rH
R261 c30 b168 m1320.0 rB
R262 c30 b144 m1152.0 rU
R263 c30 b156 m1296.0 rD
R264 c29 b156 m1296.0 rL
R265 c29 b144 m1140.0 rL
R266 c30 b120 m996.0 rW
R267 c30 b144 m1116.0 rD
R268 c30 b144 m1116.0 rH
R269 c30 b120 m972.0 rH
R270 c28 b108 m852.0 rW
R271 c28 b120 m960.0 rU
R272 c29 b144 m1200.0 rL
R273 c29 b132 m1056.0 rB
R274 c29 b120 m924.0 rB
R275 c28 b108 m804.0 rW
R276 c30 b120 m912.0 rU
R277 c29 b132 m1032.0 rW
R278 c29 b156 m1296.0 rU
R279 c28 b180 m1452.0 rL
R280 c29 b156 m1272.0 rD
R281 c30 b156 m1272.0 rB
R282 c31 b144 m1116.0 rW
R283 c31 b156 m1260.0 rU
R284 c32 b180 m1416.0 rJ
R285 c30 b204 m1686.0 rL
R286 c31 b180 m1482.0 rB
R287 c32 b168 m1302.0 rW
R288 c31 b180 m1470.0 rL
R289 c32 b156 m1290.0 rL
R290 c33 b144 m1134.0 rS
R291 c33 b132 m1062.0 rU
R292 c31 b144 m1194.0 rU
R293 c31 b168 m1338.0 rL
R294 c30 b144 m1170.0 rU
R295 c31 b168 m1314.0 rS
R296 c30 b156 m1230.0 rJ
R297 c30 b180 m1464.0 rU
R298 c32 b204 m1644.0 rU
R299 c32 b228 m1848.0 rU
R300 c33 b252 m2076.0 rL
R301 c33 b228 m1824.0 rL
R302 c32 b192 m1596.0 rW
R303 c32 b216 m1788.0 rS
R304 c31 b204 m1680.0 rL
R305 c32 b180 m1476.0 rH
R306 c32 b156 m1296.0 rJ
R307 c31 b192 m1530.0 rU
R308 c31 b216 m1722.0 rU
R309 c32 b240 m1938.0 rD
R310 c32 b240 m1938.0 rU
R311 c32 b264 m2178.0 rU
R312 c33 b300 m2442.0 rW
R313 c37 b372 m3042.0 rH
R314 c38 b276 m2298.0 rB
R315 c38 b252 m2022.0 rU
R316 c37 b276 m2274.0 rU
R317 c37 b312 m2550.0 rL
R318 c39 b240 m1926.0 rU
R319 c39 b264 m2166.0 rS
R320 c39 b252 m2034.0 rU
R321 c39 b276 m2286.0 rU
R322 c41 b312 m2562.0 rB
R323 c40 b276 m2250.0 rW
R324 c39 b312 m2526.0 rL
R325 c37 b276 m2214.0 rS
R326 c37 b252 m2076.0 rL
R327 c36 b228 m1824.0 rL
R328 c36 b192 m1596.0 rH
R329 c37 b180 m1404.0 rW
R330 c35 b192 m1584.0 rH
R331 c35 b168 m1392.0 rB
R332 c36 b156 m1224.0 rW
R333 c37 b192 m1536.0 rS
R334 c36 b180 m1440.0 rB
R335 c36 b156 m1260.0 rH
R336 c36 b120 m948.0 rU
R337 c36 b132 m1068.0 rU
R338 c38 b144 m1200.0 rW
R339 c36 b168 m1344.0 rU
R340 c37 b192 m1512.0 rW
R341 c36 b216 m1704.0 rS
R342 c35 b192 m1596.0 rS
R343 c35 b180 m1500.0 rW
R344 c34 b204 m1680.0 rH
R345 c35 b180 m1476.0 rH
R346 c36 b156 m1296.0 rL
R347 c37 b120 m984.0 rL
R348 c38 b96 m744.0 rW
R349 c38 b108 m840.0 rS
R350 c38 b96 m786.0 rD
R351 c37 b96 m786.0 rU
R352 c38 b120 m978.0 rJ
R353 c36 b144 m1158.0 rW
R354 c35 b168 m1302.0 rU
R355 c36 b204 m1638.0 rU
R356 c37 b228 m1842.0 rU
R357 c37 b252 m2070.0 rS
R358 c37 b240 m1944.0 rW
R359 c37 b300 m2424.0 rW
R360 c37 b336 m2724.0 rL
R361 c37 b288 m2388.0 rJ
R362 c37 b348 m2820.0 rL
R363 c37 b300 m2472.0 rS
R364 c37 b288 m2322.0 rJ
R365 c36 b336 m2754.0 rU
R366 c36 b372 m3090.0 rB
R367 c38 b336 m2718.0 rL
R368 c39 b288 m2382.0 rB
R369 c40 b252 m2094.0 rL
R370 c40 b228 m1842.0 rW
R371 c39 b252 m2070.0 rL
R372 c38 b228 m1818.0 rD
R373 c37 b228 m1818.0 rD
R374 c37 b228 m1818.0 rS
R375 c37 b216 m1704.0 rL
R376 c36 b180 m1488.0 rD
R377 c38 b180 m1488.0 rU
R378 c36 b204 m1668.0 rL
R379 c37 b180 m1464.0 rL
R380 c38 b144 m1104.0 rL
R381 c39 b120 m960.0 rW
R382 c38 b132 m1080.0 rL
R383 c39 b108 m816.0 rU
R384 c39 b120 m924.0 rU
R385 c39 b132 m1044.0 rU
R386 c39 b144 m1176.0 rU
R387 c39 b168 m1320.0 rU
R388 c40 b204 m1656.0 rL
R389 c41 b180 m1452.0 rH
R390 c41 b156 m1272.0 rU
R391 c41 b180 m1428.0 rB
R392 c41 b156 m1248.0 rJ
R393 c41 b180 m1482.0 rL
R394 c42 b168 m1302.0 rJ
R395 c41 b192 m1554.0 rU
R396 c41 b216 m1746.0 rB
R397 c41 b192 m1530.0 rW
R398 c41 b216 m1722.0 rS
R399 c41 b204 m1614.0 rU
R400 c40 b228 m1818.0 rL
R401 c43 b168 m1362.0 rD
R402 c42 b168 m1362.0 rL
R403 c41 b144 m1194.0 rH
R404 c40 b132 m1050.0 rS
R405 c40 b120 m984.0 rW
R406 c41 b144 m1104.0 rW
R407 c43 b168 m1392.0 rW
R408 c42 b192 m1560.0 rW
R409 c42 b216 m1752.0 rL
R410 c42 b192 m1536.0 rB
R411 c42 b168 m1344.0 rW
R412 c43 b192 m1512.0 rL
R413 c44 b144 m1128.0 rU
R414 c44 b156 m1272.0 rU
R415 c45 b180 m1428.0 rH
R416 c46 b156 m1248.0 rJ
R417 c46 b180 m1482.0 rW
R418 c45 b204 m1662.0 rH
R419 c45 b180 m1458.0 rL
R420 c44 b156 m1278.0 rU
R421 c44 b180 m1434.0 rH
R422 c43 b156 m1254.0 rH
R423 c44 b120 m942.0 rU
R424 c45 b132 m1062.0 rL
R425 c47 b120 m930.0 rD
R426 c46 b120 m930.0 rJ
R427 c45 b144 m1110.0 rW
R428 c44 b156 m1254.0 rH
R429 c45 b132 m1098.0 rU
R430 c45 b156 m1230.0 rS
R431 c45 b144 m1152.0 rL
R432 c46 b132 m1008.0 rH
R433 c45 b108 m876.0 rJ
R434 c46 b132 m1038.0 rL
R435 c47 b120 m906.0 rU
R436 c48 b144 m1146.0 rL
R437 c49 b108 m858.0 rU
R438 c48 b120 m966.0 rS
R439 c48 b120 m906.0 rB
R440 c47 b96 m786.0 rS
R441 c48 b96 m738.0 rU
R442 c46 b108 m834.0 rU
R443 c46 b120 m942.0 rD
R444 c46 b120 m942.0 rB
R445 c46 b108 m822.0 rD
R446 c47 b108 m822.0 rJ
R447 c46 b120 m984.0 rU
R448 c48 b144 m1104.0 rW
R449 c48 b156 m1248.0 rB
R450 c47 b132 m1092.0 rD
R451 c48 b132 m1092.0 rD
R452 c46 b132 m1092.0 rW
R453 c45 b156 m1224.0 rB
R454 c44 b132 m1068.0 rU
R455 c44 b144 m1200.0 rU
R456 c44 b168 m1344.0 rU
R457 c45 b192 m1512.0 rL
R458 c46 b144 m1128.0 rW
R459 c45 b156 m1272.0 rL
R460 c46 b144 m1116.0 rL
R461 c47 b120 m972.0 rB
R462 c48 b108 m852.0 rW
R463 c47 b120 m960.0 rW
R464 c46 b132 m1080.0 rS
R465 c45 b132 m1014.0 rB
R466 c45 b108 m882.0 rW
R467 c46 b132 m1098.0 rD
R468 c46 b132 m1098.0 rU
R469 c46 b156 m1230.0 rL
R470 c48 b120 m918.0 rU
R471 c48 b144 m1158.0 rW
R472 c49 b168 m1302.0 rW
R473 c48 b180 m1470.0 rL
R474 c48 b156 m1290.0 rU
R475 c48 b180 m1446.0 rW
R476 c46 b204 m1626.0 rU
R477 c45 b228 m1830.0 rH
R478 c45 b204 m1602.0 rD
R479 c45 b204 m1602.0 rL
R480 c46 b168 m1398.0 rJ
R481 c45 b204 m1650.0 rL
R482 c46 b180 m1446.0 rL
R483 c49 b156 m1266.0 rH
R484 c50 b144 m1110.0 rL
R485 c51 b120 m966.0 rJ
R486 c51 b144 m1146.0 rW
R487 c51 b156 m1290.0 rB
R488 c51 b144 m1134.0 rS
R489 c51 b132 m1062.0 rU
R490 c50 b144 m1194.0 rL
R491 c50 b132 m1050.0 rL
R492 c51 b120 m918.0 rL
R493 c51 b96 m798.0 rU
R494 c51 b108 m894.0 rW
R495 c50 b132 m1002.0 rS
R496 c52 b120 m936.0 rU
R497 c53 b144 m1176.0 rS
R498 c53 b144 m1104.0 rU
R499 c53 b168 m1392.0 rB
R500 c53 b156 m1224.0 rL
R501 c54 b120 m912.0 rU
R502 c53 b132 m1032.0 rU
R503 c55 b144 m1164.0 rW
R504 c53 b168 m1308.0 rB
R505 c53 b144 m1140.0 rW
R506 c52 b156 m1284.0 rJ
R507 c51 b192 m1518.0 rU
R508 c53 b240 m1902.0 rU
R509 c52 b264 m2142.0 rW
R510 c52 b300 m2406.0 rD
R511 c52 b300 m2406.0 rL
R512 c51 b264 m2106.0 rU
R513 c50 b288 m2370.0 rB
R514 c49 b252 m2082.0 rU
R515 c48 b288 m2334.0 rW
R516 c49 b324 m2622.0 rS
R517 c50 b300 m2460.0 rB
R518 c49 b264 m2160.0 rW
R519 c48 b300 m2424.0 rW
R520 c47 b336 m2724.0 rL
R521 c48 b288 m2388.0 rU
R522 c50 b324 m2676.0 rB
R523 c50 b288 m2352.0 rL
R524 c50 b252 m2064.0 rW
R525 c49 b288 m2316.0 rL
R526 c50 b252 m2028.0 rW
R527 c51 b276 m2280.0 rW
R528 c51 b348 m2832.0 rL
R529 c53 b264 m2136.0 rS
R530 c53 b252 m2004.0 rL
R531 c54 b216 m1752.0 rL
R532 c54 b192 m1536.0 rW
R533 c54 b216 m1728.0 rS
R534 c53 b204 m1620.0 rL
R535 c53 b180 m1416.0 rU
R536 c53 b192 m1596.0 rH
R537 c55 b156 m1212.0 rB
R538 c54 b132 m1056.0 rL
R539 c54 b120 m924.0 rU
R540 c54 b132 m1044.0 rH
R541 c56 b120 m912.0 rU
R542 c55 b132 m1032.0 rL
R543 c56 b108 m900.0 rJ
R544 c55 b132 m1062.0 rL
R545 c54 b120 m930.0 rL
R546 c55 b108 m810.0 rS
R547 c55 b96 m756.0 rU
R548 c56 b108 m852.0 rH
R549 c56 b96 m744.0 rL
R550 c56 b84 m648.0 rS
R551 c56 b84 m606.0 rD
R552 c56 b84 m606.0 rJ
R553 c55 b96 m732.0 rL
R554 c55 b84 m636.0 rU
R555 c55 b96 m720.0 rU
R556 c55 b108 m816.0 rU
R557 c57 b120 m924.0 rU
R558 c57 b132 m1044.0 rH
R559 c56 b120 m912.0 rU
R560 c55 b132 m1032.0 rH
R561 c55 b108 m900.0 rL
R562 c57 b96 m792.0 rS
R563 c57 b96 m744.0 rJ
R564 c59 b108 m888.0 rL
R565 c60 b96 m780.0 rB
R566 c61 b84 m684.0 rS
R567 c62 b84 m642.0 rU
R568 c61 b96 m726.0 rH
R569 c62 b84 m630.0 rL
R570 c60 b72 m546.0 rB
R571 c60 b60 m474.0 rH
R572 c58 b60 m414.0 rD
R573 c58 b60 m414.0 rL
R574 c59 b48 m354.0 rD
R575 c58 b48 m354.0 rJ
R576 c58 b60 m426.0 rW
R577 c59 b60 m486.0 rL
R578 c61 b48 m366.0 rU
R579 c60 b60 m414.0 rU
R580 c60 b60 m474.0 rU
R581 c61 b72 m534.0 rL
R582 c61 b60 m462.0 rD
R583 c60 b60 m462.0 rW
R584 c60 b72 m522.0 rH
R585 c60 b60 m450.0 rL
R586 c60 b48 m390.0 rU
R587 c60 b60 m438.0 rH
R588 c62 b48 m378.0 rU
R589 c60 b60 m426.0 rS
R590 c59 b48 m396.0 rW
R591 c60 b60 m444.0 rU
R592 c60 b72 m504.0 rU
R593 c61 b72 m576.0 rU
R594 c62 b84 m648.0 rB
R595 c63 b72 m564.0 rH
R596 c65 b60 m420.0 rL
R597 c63 b48 m360.0 rL
R598 c63 b36 m264.0 rL
R599 c62 b36 m228.0 rB
R600 c62 b24 m192.0 rL
R601 c63 b24 m168.0 rD
R602 c63 b24 m168.0 rJ
R603 c63 b36 m204.0 rU
R604 c62 b36 m240.0 rD
R605 c61 b36 m240.0 rL
R606 c62 b36 m204.0 rW
R607 c62 b36 m240.0 rS
R608 c61 b36 m222.0 rU
R609 c63 b36 m294.0 rL
R610 c62 b36 m258.0 rD
R611 c61 b36 m258.0 rH
R612 c61 b24 m186.0 rB
R613 c62 b24 m162.0 rS
R614 c63 b24 m150.0 rW
R615 c64 b24 m174.0 rS
R616 c64 b24 m162.0 rL
R617 c64 b24 m138.0 rW
R618 c64 b24 m162.0 rS
R619 c63 b24 m150.0 rS
R620 c63 b24 m138.0 rH
R621 c64 b24 m114.0 rS
R622 c63 b24 m102.0 rL
R623 c63 b12 m78.0 rD
R624 c62 b12 m78.0 rW
R625 c61 b12 m90.0 rU
R626 c61 b24 m102.0 rU
R627 c62 b24 m126.0 rU
R628 c63 b24 m150.0 rS
R629 c63 b24 m138.0 rL
R630 c63 b24 m114.0 rH
R631 c63 b12 m66.0 rJ
R632 c61 b12 m84.0 rU
R633 c61 b12 m96.0 rU
R634 c62 b24 m108.0 rD
R635 c62 b24 m108.0 rL
R636 c63 b12 m84.0 rS
R637 c64 b12 m78.0 rS
R638 c64 b12 m72.0 rW
R639 c64 b12 m84.0 rS
R640 c66 b12 m78.0 rL
R641 c65 b12 m66.0 rW
R642 c65 b12 m78.0 rL
R643 c66 b12 m66.0 rL
R644 c66 b12 m42.0 rJ
R645 c65 b12 m60.0 rW
R646 c66 b12 m72.0 rU
R647 c66 b12 m84.0 rU
R648 c66 b24 m108.0 rL
R649 c65 b12 m84.0 rL
R650 c65 b12 m60.0 rL
R651 c65 b12 m48.0 rU
R652 c64 b12 m60.0 rU
R653 c65 b12 m72.0 rW
R654 c63 b12 m84.0 rB
R655 c64 b12 m72.0 rW
R656 c63 b12 m84.0 rD
R657 c65 b12 m84.0 rB
R658 c64 b12 m72.0 rW
R659 c65 b12 m84.0 rW
R660 c64 b12 m96.0 rU
R661 c64 b24 m120.0 rB
R662 c64 b12 m96.0 rU
R663 c64 b24 m108.0 rW
R664 c64 b24 m132.0 rW
R665 c65 b24 m156.0 rU
R666 c65 b24 m180.0 rW
R667 c66 b36 m204.0 rL
R668 c66 b24 m168.0 rW
R669 c67 b36 m216.0 rH
R670 c68 b24 m144.0 rW
R671 c67 b24 m168.0 rW
R672 c67 b24 m192.0 rL
R673 c68 b24 m168.0 rU
R674 c69 b24 m192.0 rS
R675 c69 b24 m180.0 rS
R676 c69 b24 m168.0 rJ
R677 c70 b36 m204.0 rD
R678 c69 b36 m204.0 rU
R679 c69 b36 m240.0 rU
R680 c68 b36 m276.0 rW
R681 c67 b48 m312.0 rB
R682 c67 b36 m264.0 rL
R683 c69 b36 m228.0 rH
R684 c70 b24 m156.0 rJ
R685 c69 b24 m192.0 rW
R686 c69 b36 m216.0 rU
R687 c68 b36 m252.0 rS
R688 c68 b36 m234.0 rU
R689 c67 b36 m270.0 rB
R690 c67 b36 m234.0 rL
R691 c67 b24 m162.0 rD
R692 c69 b24 m162.0 rW
R693 c69 b24 m186.0 rU
R694 c70 b36 m234.0 rU
R695 c70 b36 m270.0 rJ
R696 c68 b48 m324.0 rU
R697 c67 b48 m372.0 rU
R698 c66 b60 m420.0 rL
R699 c66 b48 m360.0 rH
R700 c66 b48 m312.0 rW
R701 c66 b60 m408.0 rU
R702 c65 b60 m468.0 rU
R703 c65 b72 m528.0 rL
R704 c67 b60 m456.0 rJ
R705 c68 b72 m546.0 rU
R706 c68 b84 m618.0 rH
R707 c69 b72 m534.0 rD
R708 c68 b72 m534.0 rU
R709 c69 b84 m606.0 rL
R710 c69 b60 m438.0 rB
R711 c70 b48 m378.0 rU
R712 c71 b60 m426.0 rW
R713 c70 b60 m486.0 rL
R714 c71 b48 m366.0 rS
R715 c71 b48 m342.0 rS
R716 c71 b48 m318.0 rU
R717 c70 b48 m366.0 rL
R718 c69 b48 m318.0 rH
R719 c69 b36 m222.0 rU
R720 c68 b36 m258.0 rU
R721 c68 b36 m294.0 rU
R722 c70 b48 m330.0 rW
R723 c72 b60 m426.0 rS
R724 c71 b48 m396.0 rH
R725 c73 b48 m348.0 rD
R726 c73 b48 m348.0 rS
R727 c73 b48 m324.0 rB
R728 c73 b36 m276.0 rW
R729 c72 b48 m312.0 rU
R730 c73 b48 m360.0 rH
R731 c74 b48 m312.0 rD
R732 c72 b48 m312.0 rL
R733 c71 b36 m264.0 rS
R734 c71 b36 m246.0 rS
R735 c72 b36 m228.0 rU
R736 c71 b36 m264.0 rW
R737 c72 b48 m336.0 rD
R738 c73 b48 m336.0 rU
R739 c72 b48 m384.0 rU
R740 c72 b60 m432.0 rJ
R741 c72 b72 m522.0 rL
R742 c72 b60 m450.0 rU
R743 c74 b72 m510.0 rD
R744 c72 b72 m510.0 rW
R745 c72 b72 m582.0 rH
R746 c73 b72 m510.0 rB
R747 c72 b60 m438.0 rW
R748 c74 b72 m558.0 rU
R749 c75 b84 m630.0 rW
R750 c74 b96 m798.0 rB
R751 c75 b96 m702.0 rW
R752 c76 b96 m798.0 rW
R753 c76 b120 m990.0 rW
R754 c76 b144 m1110.0 rU
R755 c76 b156 m1254.0 rB
R756 c76 b132 m1098.0 rU
R757 c75 b156 m1230.0 rS
R758 c76 b144 m1152.0 rJ
R759 c77 b168 m1368.0 rU
R760 c76 b192 m1536.0 rL
R761 c76 b168 m1344.0 rH
R762 c76 b132 m1008.0 rD
R763 c78 b132 m1008.0 rU
R764 c77 b144 m1140.0 rH
R765 c78 b120 m996.0 rW
R766 c77 b144 m1116.0 rL
R767 c79 b120 m972.0 rW
R768 c78 b132 m1092.0 rB
R769 c77 b120 m960.0 rB
R770 c77 b108 m840.0 rD
R771 c77 b108 m840.0 rU
R772 c78 b132 m1056.0 rL
R773 c78 b120 m924.0 rU
R774 c77 b132 m1044.0 rH
R775 c77 b120 m912.0 rS
R776 c76 b108 m852.0 rB
R777 c75 b96 m744.0 rH
R778 c74 b84 m648.0 rJ
R779 c73 b96 m774.0 rU
R780 c75 b108 m870.0 rU
