============ BLACKJACK AI LOG ============
R118 c10 b456 m3717.0 rW
R119 c11 b504 m4173.0 rU
R120 c11 b564 m4677.0 rU
R121 c11 b636 m5241.0 rH
R122 c11 b480 m3969.0 rH
R123 c10 b420 m3489.0 rW
R124 c9 b480 m3909.0 rD
R125 c9 b480 m3909.0 rB
R126 c10 b420 m3429.0 rU
R127 c11 b516 m4269.0 rD
R128 c13 b516 m4269.0 rD
R129 c11 b516 m4269.0 rS
R130 c10 b492 m4011.0 rD
R131 c9 b492 m4011.0 rB
R132 c9 b432 m3519.0 rL
R133 c9 b372 m3087.0 rH
R134 c10 b336 m2715.0 rW
R135 c12 b408 m3387.0 rL
R136 c13 b312 m2571.0 rH
R137 c13 b276 m2259.0 rS
R138 c12 b264 m2121.0 rH
R139 c13 b192 m1593.0 rS
R140 c14 b180 m1497.0 rH
R141 c14 b168 m1317.0 rU
R142 c15 b204 m1653.0 rD
R143 c15 b204 m1653.0 rW
R144 c17 b252 m2061.0 rW
R145 c15 b288 m2313.0 rW
R146 c14 b324 m2601.0 rL
R147 c15 b276 m2277.0 rB
R148 c14 b252 m2001.0 rW
R149 c12 b276 m2253.0 rB
R150 c12 b240 m1977.0 rL
R151 c12 b216 m1737.0 rB
R152 c11 b192 m1521.0 rW
R153 c11 b216 m1713.0 rU
R154 c12 b240 m1929.0 rL
R155 c12 b204 m1689.0 rW
R156 c13 b228 m1893.0 rW
R157 c14 b288 m2349.0 rS
R158 c14 b276 m2205.0 rL
R159 c15 b204 m1653.0 rW
R160 c17 b228 m1857.0 rW
R161 c16 b288 m2313.0 rU
R162 c15 b324 m2601.0 rS
R163 c14 b300 m2439.0 rU
R164 c14 b336 m2739.0 rB
R165 c14 b300 m2403.0 rB
R166 c13 b264 m2103.0 rW
R167 c15 b288 m2367.0 rH
R168 c15 b252 m2079.0 rS
R169 c15 b240 m1953.0 rU
R170 c14 b264 m2193.0 rU
R171 c14 b300 m2457.0 rU
R172 c14 b336 m2757.0 rL
R173 c15 b252 m2085.0 rU
R174 c17 b288 m2337.0 rL
R175 c15 b252 m2049.0 rU
R176 c14 b288 m2301.0 rW
R177 c18 b348 m2877.0 rL
R178 c19 b312 m2529.0 rB
R179 c18 b276 m2217.0 rL
R180 c18 b204 m1665.0 rB
R181 c18 b180 m1461.0 rW
R182 c18 b204 m1641.0 rW
R183 c20 b252 m2049.0 rJ
R184 c19 b300 m2427.0 rL
R185 c19 b264 m2127.0 rW
R186 c19 b324 m2655.0 rW
R187 c21 b408 m3303.0 rS
R188 c21 b372 m3099.0 rU
R189 c20 b420 m3471.0 rU
R190 c20 b468 m3891.0 rD
R191 c19 b468 m3891.0 rL
R192 c20 b420 m3423.0 rW
R193 c19 b468 m3843.0 rL
R194 c19 b408 m3375.0 rW
R195 c22 b504 m4191.0 rU
R196 c21 b564 m4695.0 rW
R197 c20 b636 m5259.0 rH
R198 c22 b564 m4623.0 rU
R199 c21 b624 m5187.0 rL
R200 c21 b552 m4563.0 rU
R201 c20 b624 m5115.0 rU
R202 c21 b696 m5739.0 rW
R203 c22 b780 m6435.0 rU
R204 c21 b876 m7215.0 rL
R205 c22 b768 m6339.0 rW
R206 c20 b864 m7107.0 rL
R207 c22 b648 m5379.0 rL
R208 c21 b576 m4731.0 rL
R209 c20 b504 m4155.0 rW
R210 c21 b624 m5163.0 rU
R211 c22 b696 m5787.0 rH
R212 c22 b528 m4395.0 rL
R213 c22 b468 m3867.0 rU
R214 c21 b528 m4335.0 rD
R215 c22 b528 m4335.0 rH
R216 c23 b396 m3279.0 rU
R217 c24 b444 m3675.0 rS
R218 c24 b420 m3453.0 rH
R219 c22 b372 m3033.0 rW
R220 c21 b420 m3405.0 rL
R221 c20 b360 m2985.0 rD
R222 c21 b360 m2985.0 rB
R223 c21 b324 m2625.0 rU
R224 c22 b360 m2949.0 rH
R225 c23 b312 m2589.0 rU
R226 c24 b360 m2901.0 rW
R227 c25 b396 m3261.0 rH
R228 c23 b348 m2865.0 rW
R229 c23 b396 m3213.0 rB
R230 c22 b348 m2817.0 rL
R231 c23 b300 m2469.0 rU
R232 c23 b336 m2769.0 rH
R233 c24 b300 m2433.0 rD
R234 c24 b300 m2433.0 rU
R235 c24 b336 m2733.0 rW
R236 c25 b372 m3069.0 rU
R237 c23 b420 m3441.0 rU
R238 c24 b468 m3861.0 rD
R239 c25 b468 m3861.0 rU
R240 c25 b528 m4329.0 rB
R241 c25 b468 m3801.0 rL
R242 c26 b408 m3333.0 rJ
R243 c27 b480 m3945.0 rD
R244 c27 b480 m3945.0 rL
R245 c26 b420 m3465.0 rS
R246 c28 b396 m3255.0 rL
R247 c27 b348 m2859.0 rW
R248 c26 b396 m3207.0 rL
R249 c25 b300 m2415.0 rB
R250 c24 b264 m2115.0 rH
R251 c25 b192 m1587.0 rU
R252 c25 b216 m1779.0 rW
R253 c24 b240 m1995.0 rU
R254 c24 b276 m2235.0 rL
R255 c25 b204 m1683.0 rS
R256 c25 b192 m1581.0 rS
R257 c26 b180 m1485.0 rD
R258 c24 b180 m1485.0 rB
R259 c23 b168 m1305.0 rS
R260 c24 b156 m1221.0 rU
R261 c25 b168 m1377.0 rH
R262 c26 b156 m1209.0 rU
R263 c25 b168 m1365.0 rU
R264 c25 b192 m1533.0 rH
R265 c26 b168 m1341.0 rB
R266 c26 b144 m1173.0 rL
R267 c26 b132 m1029.0 rW
R268 c26 b156 m1293.0 rB
R269 c26 b144 m1137.0 rL
R270 c24 b120 m993.0 rW
R271 c23 b144 m1113.0 rL
R272 c25 b120 m969.0 rL
R273 c27 b108 m849.0 rU
R274 c26 b120 m957.0 rD
R275 c26 b120 m957.0 rL
R276 c26 b108 m837.0 rL
R277 c29 b96 m729.0 rW
R278 c30 b120 m921.0 rU
R279 c30 b144 m1161.0 rS
R280 c30 b132 m1089.0 rL
R281 c31 b120 m957.0 rJ
R282 c30 b144 m1137.0 rB
R283 c29 b120 m993.0 rD
R284 c30 b120 m993.0 rH
R285 c32 b96 m753.0 rL
R286 c31 b84 m657.0 rS
R287 c31 b84 m615.0 rW
R288 c31 b84 m699.0 rW
R289 c30 b96 m783.0 rW
R290 c29 b108 m879.0 rL
R291 c29 b96 m771.0 rL
R292 c30 b84 m675.0 rB
R293 c29 b72 m591.0 rL
R294 c27 b72 m519.0 rU
R295 c28 b72 m591.0 rL
R296 c28 b72 m519.0 rU
R297 c30 b72 m591.0 rW
R298 c30 b84 m663.0 rU
R299 c31 b108 m831.0 rW
R300 c30 b120 m939.0 rH
R301 c30 b108 m819.0 rH
R302 c29 b96 m711.0 rW
R303 c29 b108 m807.0 rU
R304 c30 b120 m915.0 rB
R305 c31 b96 m795.0 rH
R306 c30 b84 m699.0 rU
R307 c29 b96 m783.0 rU
R308 c30 b108 m879.0 rU
R309 c30 b120 m987.0 rL
R310 c29 b108 m867.0 rU
R311 c29 b120 m975.0 rU
R312 c29 b132 m1095.0 rS
R313 c29 b132 m1029.0 rL
R314 c29 b108 m897.0 rJ
R315 c30 b132 m1059.0 rU
R316 c32 b144 m1191.0 rL
R317 c33 b132 m1047.0 rW
R318 c34 b144 m1179.0 rU
R319 c34 b168 m1323.0 rJ
R320 c34 b192 m1575.0 rU
R321 c34 b216 m1767.0 rW
R322 c32 b240 m1983.0 rW
R323 c31 b276 m2223.0 rS
R324 c31 b252 m2085.0 rU
R325 c30 b288 m2337.0 rW
R326 c30 b324 m2625.0 rW
R327 c30 b360 m2949.0 rW
R328 c31 b408 m3309.0 rW
R329 c30 b456 m3717.0 rL
R330 c30 b396 m3261.0 rD
R331 c30 b396 m3261.0 rL
R332 c30 b348 m2865.0 rL
R333 c31 b312 m2517.0 rW
R334 c32 b348 m2829.0 rL
R335 c31 b300 m2481.0 rB
R336 c31 b264 m2181.0 rS
R337 c31 b252 m2049.0 rL
R338 c33 b216 m1797.0 rB
R339 c32 b192 m1581.0 rL
R340 c31 b168 m1389.0 rB
R341 c32 b156 m1221.0 rU
R342 c33 b168 m1377.0 rH
R343 c33 b132 m1041.0 rB
R344 c33 b120 m909.0 rS
R345 c32 b108 m849.0 rL
R346 c33 b96 m741.0 rB
R347 c33 b84 m645.0 rW
R348 c34 b96 m729.0 rL
R349 c34 b84 m633.0 rU
R350 c34 b96 m717.0 rU
R351 c34 b108 m813.0 rU
R352 c32 b120 m921.0 rW
R353 c34 b144 m1161.0 rS
R354 c34 b132 m1089.0 rL
R355 c34 b120 m957.0 rU
R356 c35 b132 m1077.0 rW
R357 c33 b156 m1209.0 rB
R358 c33 b132 m1053.0 rW
R359 c32 b144 m1185.0 rD
R360 c32 b144 m1185.0 rD
R361 c34 b144 m1185.0 rH
R362 c35 b132 m1041.0 rJ
R363 c35 b156 m1239.0 rD
R364 c35 b156 m1239.0 rU
R365 c35 b168 m1395.0 rL
R366 c35 b156 m1227.0 rW
R367 c35 b192 m1539.0 rU
R368 c36 b216 m1731.0 rW
R369 c35 b240 m1947.0 rU
R370 c36 b300 m2427.0 rJ
R371 c36 b348 m2877.0 rS
R372 c36 b336 m2703.0 rU
R373 c37 b408 m3375.0 rW
R374 c38 b456 m3783.0 rU
R375 c38 b516 m4239.0 rD
R376 c37 b516 m4239.0 rW
R377 c38 b636 m5271.0 rL
R378 c40 b564 m4635.0 rS
R379 c39 b528 m4353.0 rU
R380 c38 b588 m4881.0 rB
R381 c38 b516 m4293.0 rS
R382 c37 b492 m4035.0 rL
R383 c38 b432 m3543.0 rL
R384 c39 b384 m3111.0 rU
R385 c40 b420 m3495.0 rD
R386 c39 b420 m3495.0 rU
R387 c39 b480 m3915.0 rB
R388 c38 b420 m3435.0 rW
R389 c38 b468 m3855.0 rW
R390 c38 b528 m4323.0 rU
R391 c40 b588 m4851.0 rU
R392 c38 b660 m5439.0 rU
R393 c39 b732 m6099.0 rL
R394 c38 b564 m4635.0 rU
R395 c39 b624 m5199.0 rL
R396 c39 b552 m4575.0 rB
R397 c39 b492 m4023.0 rL
R398 c41 b432 m3531.0 rL
R399 c41 b372 m3099.0 rL
R400 c41 b336 m2727.0 rD
R401 c39 b336 m2727.0 rB
R402 c39 b288 m2391.0 rU
R403 c38 b324 m2679.0 rH
R404 c37 b288 m2355.0 rU
R405 c37 b324 m2643.0 rB
R406 c37 b288 m2319.0 rU
R407 c39 b324 m2607.0 rW
R408 c38 b360 m2931.0 rW
R409 c38 b396 m3291.0 rW
R410 c37 b444 m3687.0 rL
R411 c39 b336 m2799.0 rL
R412 c40 b300 m2463.0 rW
R413 c39 b336 m2763.0 rL
R414 c40 b300 m2427.0 rS
R415 c41 b276 m2277.0 rU
R416 c42 b348 m2829.0 rL
R417 c42 b300 m2481.0 rS
R418 c42 b288 m2331.0 rW
R419 c43 b360 m2907.0 rU
R420 c44 b444 m3627.0 rW
R421 c43 b552 m4515.0 rU
R422 c44 b612 m5067.0 rD
R423 c43 b612 m5067.0 rW
R424 c43 b684 m5679.0 rL
R425 c44 b600 m4995.0 rL
R426 c44 b528 m4395.0 rU
R427 c45 b600 m4923.0 rU
R428 c45 b672 m5523.0 rB
R429 c45 b588 m4851.0 rW
R430 c47 b732 m6027.0 rL
R431 c45 b636 m5295.0 rU
R432 c44 b720 m5931.0 rL
R433 c44 b636 m5211.0 rL
R434 c43 b552 m4575.0 rH
R435 c43 b492 m4023.0 rU
R436 c44 b612 m5007.0 rL
R437 c43 b528 m4395.0 rW
R438 c43 b600 m4923.0 rS
R439 c43 b564 m4623.0 rU
R440 c44 b624 m5187.0 rW
R441 c43 b708 m5811.0 rU
R442 c43 b792 m6519.0 rD
R443 c43 b792 m6519.0 rD
R444 c44 b792 m6519.0 rU
R445 c43 b888 m7311.0 rS
R446 c43 b828 m6867.0 rU
R447 c44 b1032 m8523.0 rB
R448 c44 b900 m7491.0 rL
R449 c44 b792 m6591.0 rS
R450 c44 b744 m6195.0 rB
R451 c45 b660 m5451.0 rJ
R452 c45 b780 m6441.0 rW
R453 c46 b972 m8001.0 rL
R454 c46 b852 m7029.0 rW
R455 c45 b948 m7881.0 rU
R456 c45 b1068 m8829.0 rB
R457 c45 b936 m7761.0 rW
R458 c45 b1044 m8697.0 rU
R459 c45 b1176 m9741.0 rB
R460 c44 b1032 m8565.0 rW
R461 c44 b1152 m9597.0 rW
R462 c43 b1296 m10749.0 rW
R463 c42 b1452 m12045.0 rU
R464 c41 b1620 m13497.0 rL
R465 c40 b1428 m11877.0 rJ
R466 c39 b1692 m14019.0 rH
R467 c42 b1284 m10635.0 rL
R468 c44 b1128 m9351.0 rB
R469 c45 b996 m8223.0 rH
R470 c48 b756 m6231.0 rL
R471 c47 b660 m5475.0 rB
R472 c46 b588 m4815.0 rB
R473 c46 b516 m4227.0 rB
R474 c46 b456 m3711.0 rH
R475 c48 b396 m3255.0 rU
R476 c47 b444 m3651.0 rU
R477 c46 b492 m4095.0 rS
R478 c46 b468 m3849.0 rW
R479 c46 b528 m4317.0 rW
R480 c45 b588 m4845.0 rU
R481 c46 b660 m5433.0 rJ
R482 c46 b780 m6423.0 rL
R483 c46 b684 m5643.0 rU
R484 c46 b768 m6327.0 rL
R485 c47 b672 m5559.0 rS
R486 c46 b636 m5223.0 rL
R487 c46 b480 m3951.0 rL
R488 c47 b420 m3471.0 rU
R489 c48 b528 m4311.0 rW
R490 c48 b588 m4839.0 rB
R491 c49 b516 m4251.0 rW
R492 c48 b576 m4767.0 rB
R493 c48 b504 m4191.0 rS
R494 c48 b480 m3939.0 rH
R495 c47 b420 m3459.0 rL
R496 c46 b372 m3039.0 rS
R497 c46 b348 m2853.0 rS
R498 c46 b324 m2679.0 rU
R499 c48 b408 m3327.0 rW
R500 c47 b456 m3735.0 rL
R501 c48 b396 m3279.0 rS
R502 c48 b372 m3081.0 rU
R503 c49 b420 m3453.0 rU
R504 c47 b468 m3873.0 rL
R505 c49 b420 m3405.0 rL
R506 c49 b360 m2985.0 rW
R507 c50 b408 m3345.0 rU
R508 c50 b456 m3753.0 rB
R509 c50 b396 m3297.0 rB
R510 c49 b360 m2901.0 rU
R511 c48 b396 m3261.0 rL
R512 c50 b348 m2865.0 rL
R513 c50 b312 m2517.0 rW
R514 c49 b348 m2829.0 rS
R515 c49 b324 m2655.0 rD
R516 c50 b324 m2655.0 rW
R517 c49 b360 m2979.0 rL
R518 c51 b324 m2619.0 rW
R519 c50 b360 m2943.0 rD
R520 c51 b360 m2943.0 rW
R521 c51 b408 m3303.0 rU
R522 c50 b456 m3711.0 rW
R523 c50 b504 m4167.0 rS
R524 c49 b480 m3915.0 rW
R525 c48 b528 m4395.0 rU
R526 c49 b660 m5451.0 rW
R527 c49 b744 m6111.0 rL
R528 c49 b648 m5367.0 rD
R529 c49 b648 m5367.0 rU
R530 c51 b732 m6015.0 rJ
R531 c50 b864 m7113.0 rU
R532 c51 b960 m7977.0 rW
R533 c51 b1080 m8937.0 rW
R534 c51 b1212 m10017.0 rW
R535 c49 b1356 m11229.0 rH
R536 c52 b1188 m9873.0 rJ
R537 c50 b1404 m11655.0 rL
R538 c51 b1236 m10251.0 rD
R539 c52 b1236 m10251.0 rD
R540 c51 b1236 m10251.0 rB
R541 c52 b1092 m9015.0 rU
R542 c52 b1224 m10107.0 rU
R543 c52 b1512 m12555.0 rW
R544 c53 b1692 m14067.0 rW
R545 c52 b1896 m15759.0 rD
R546 c53 b1896 m15759.0 rW
R547 c52 b2352 m19551.0 rL
R548 c55 b2064 m17199.0 rB
R549 c54 b1824 m15135.0 rW
R550 c54 b2040 m16959.0 rL
R551 c54 b1800 m14919.0 rB
R552 c54 b1584 m13119.0 rD
R553 c54 b1584 m13119.0 rW
R554 c55 b1776 m14703.0 rL
R555 c56 b1560 m12927.0 rL
R556 c57 b1368 m11367.0 rW
R557 c56 b1536 m12735.0 rU
R558 c55 b1716 m14271.0 rU
R559 c56 b1920 m15987.0 rS
R560 c57 b1812 m15027.0 rU
R561 c57 b2028 m16839.0 rW
R562 c57 b2508 m20895.0 rL
R563 c56 b2208 m18387.0 rH
R564 c55 b1680 m13971.0 rW
R565 c54 b1884 m15651.0 rW
R566 c56 b2340 m19419.0 rL
R567 c55 b2052 m17079.0 rL
R568 c57 b1812 m15027.0 rW
R569 c57 b2028 m16839.0 rB
R570 c57 b1788 m14811.0 rJ
R571 c57 b2100 m17493.0 rU
R572 c57 b2352 m19593.0 rL
R573 c57 b2076 m17241.0 rB
R574 c56 b1824 m15165.0 rW
R575 c57 b2040 m16989.0 rL
R576 c57 b1800 m14949.0 rL
R577 c56 b1584 m13149.0 rS
R578 c57 b1488 m12357.0 rD
R579 c58 b1488 m12357.0 rU
R580 c57 b1668 m13845.0 rL
R581 c60 b1272 m10509.0 rD
R582 c58 b1272 m10509.0 rD
R583 c57 b1272 m10509.0 rL
R584 c58 b1116 m9237.0 rU
R585 c60 b1248 m10353.0 rW
R586 c59 b1404 m11601.0 rS
R587 c58 b1308 m10899.0 rH
R588 c57 b1152 m9591.0 rU
R589 c57 b1296 m10743.0 rU
R590 c58 b1608 m13335.0 rB
R591 c59 b1416 m11727.0 rL
R592 c60 b1248 m10311.0 rW
R593 c60 b1392 m11559.0 rW
R594 c61 b1560 m12951.0 rL
R595 c62 b1368 m11391.0 rD
R596 c61 b1368 m11391.0 rB
R597 c61 b1212 m10023.0 rU
R598 c62 b1356 m11235.0 rS
R599 c62 b1272 m10557.0 rW
R600 c61 b1428 m11829.0 rL
R601 c63 b1260 m10401.0 rS
R602 c62 b1176 m9771.0 rW
R603 c63 b1320 m10947.0 rS
R604 c62 b1236 m10287.0 rU
R605 c61 b1392 m11523.0 rU
R606 c61 b1560 m12915.0 rS
R607 c61 b1464 m12135.0 rL
R608 c61 b1284 m10671.0 rL
R609 c61 b1128 m9387.0 rW
R610 c62 b1404 m11643.0 rJ
R611 c62 b1656 m13749.0 rS
R612 c63 b1560 m12921.0 rL
R613 c62 b1368 m11361.0 rL
R614 c62 b1200 m9993.0 rD
R615 c64 b1200 m9993.0 rH
R616 c64 b1056 m8793.0 rB
R617 c63 b936 m7737.0 rL
R618 c62 b828 m6801.0 rL
R619 c62 b720 m5973.0 rW
R620 c64 b900 m7413.0 rL
R621 c64 b792 m6513.0 rH
R622 c66 b600 m4929.0 rU
R623 c65 b744 m6129.0 rB
R624 c65 b648 m5385.0 rL
R625 c65 b576 m4737.0 rS
R626 c65 b540 m4449.0 rL
R627 c64 b480 m3909.0 rL
R628 c64 b360 m2949.0 rL
R629 c65 b276 m2229.0 rD
R630 c66 b276 m2229.0 rH
R631 c65 b240 m1953.0 rB
R632 c65 b216 m1713.0 rU
R633 c65 b240 m1929.0 rL
R634 c66 b180 m1449.0 rD
R635 c66 b180 m1449.0 rH
R636 c65 b156 m1269.0 rL
R637 c66 b144 m1113.0 rU
R638 c65 b156 m1257.0 rH
R639 c65 b144 m1101.0 rS
R640 c66 b132 m1029.0 rS
R641 c65 b120 m963.0 rU
R642 c65 b156 m1203.0 rS
R643 c66 b144 m1125.0 rL
R644 c65 b120 m981.0 rL
R645 c67 b108 m861.0 rL
R646 c67 b96 m753.0 rU
R647 c67 b108 m849.0 rB
R648 c68 b96 m741.0 rU
R649 c68 b108 m837.0 rU
R650 c68 b120 m945.0 rB
R651 c68 b108 m825.0 rL
R652 c68 b96 m717.0 rU
R653 c67 b108 m813.0 rL
R654 c68 b96 m705.0 rU
R655 c69 b108 m801.0 rW
R656 c69 b120 m909.0 rU
R657 c68 b132 m1029.0 rS
R658 c68 b120 m963.0 rL
R659 c69 b96 m723.0 rB
R660 c69 b84 m627.0 rD
R661 c67 b84 m627.0 rU
R662 c68 b96 m795.0 rL
R663 c67 b84 m699.0 rL
R664 c67 b72 m531.0 rW
R665 c68 b84 m675.0 rL
R666 c67 b72 m591.0 rB
R667 c66 b72 m519.0 rL
R668 c67 b48 m375.0 rB
R669 c66 b48 m327.0 rH
R670 c67 b36 m279.0 rD
R671 c66 b36 m279.0 rL
R672 c64 b36 m243.0 rW
R673 c65 b48 m315.0 rL
R674 c66 b36 m267.0 rU
R675 c66 b48 m303.0 rL
R676 c66 b36 m255.0 rL
R677 c67 b24 m183.0 rB
R678 c67 b24 m159.0 rD
R679 c68 b24 m159.0 rS
R680 c67 b24 m147.0 rH
R681 c68 b24 m123.0 rU
R682 c68 b24 m147.0 rU
R683 c68 b24 m171.0 rU
R684 c68 b24 m195.0 rL
R685 c68 b24 m171.0 rW
R686 c69 b36 m219.0 rU
R687 c68 b36 m255.0 rU
R688 c68 b36 m291.0 rL
R689 c68 b36 m255.0 rU
R690 c67 b36 m291.0 rW
R691 c68 b48 m327.0 rB
R692 c67 b36 m279.0 rW
R693 c68 b48 m315.0 rW
R694 c68 b48 m363.0 rD
R695 c70 b48 m363.0 rU
R696 c71 b60 m459.0 rU
R697 c71 b72 m519.0 rH
R698 c70 b60 m447.0 rU
R699 c70 b72 m507.0 rD
R700 c69 b72 m507.0 rL
R701 c68 b60 m435.0 rH
R702 c68 b48 m375.0 rH
R703 c71 b36 m279.0 rL
R704 c71 b36 m207.0 rW
R705 c70 b36 m243.0 rH
R706 c69 b36 m207.0 rU
R707 c68 b36 m243.0 rU
R708 c69 b36 m279.0 rB
R709 c69 b36 m243.0 rW
R710 c69 b36 m279.0 rS
R711 c68 b36 m261.0 rW
R712 c69 b36 m297.0 rL
R713 c69 b36 m261.0 rL
R714 c70 b36 m225.0 rU
R715 c69 b36 m261.0 rH
R716 c67 b36 m225.0 rD
R717 c69 b36 m225.0 rB
R718 c69 b24 m189.0 rL
R719 c71 b24 m141.0 rS
R720 c72 b24 m129.0 rW
R721 c73 b24 m153.0 rS
R722 c73 b24 m141.0 rL
R723 c71 b24 m117.0 rS
R724 c72 b24 m105.0 rS
R725 c71 b12 m93.0 rU
R726 c72 b24 m105.0 rB
R727 c71 b12 m81.0 rU
R728 c71 b12 m93.0 rL
R729 c72 b12 m69.0 rL
R730 c71 b12 m57.0 rU
R731 c73 b12 m69.0 rU
R732 c72 b12 m81.0 rU
R733 c72 b12 m93.0 rD
R734 c73 b12 m93.0 rW
R735 c71 b24 m105.0 rU
R736 c71 b24 m129.0 rL
R737 c70 b24 m105.0 rB
R738 c71 b12 m81.0 rS
R739 c71 b12 m75.0 rU
R740 c72 b12 m87.0 rB
R741 c72 b12 m75.0 rJ
R742 c70 b12 m93.0 rU
R743 c71 b24 m105.0 rS
R744 c70 b12 m93.0 rD
R745 c69 b12 m93.0 rU
R746 c70 b24 m105.0 rL
R747 c71 b12 m57.0 rU
R748 c72 b12 m69.0 rU
R749 c74 b12 m81.0 rD
R750 c73 b12 m81.0 rB
R751 c74 b12 m69.0 rU
R752 c74 b12 m81.0 rH
R753 c75 b12 m69.0 rW
R754 c74 b12 m81.0 rD
R755 c74 b12 m81.0 rL
R756 c72 b12 m69.0 rD
R757 c72 b12 m69.0 rL
R758 c73 b12 m57.0 rW
R759 c73 b12 m69.0 rU
R760 c73 b12 m93.0 rL
R761 c75 b12 m81.0 rW
R762 c76 b12 m93.0 rD
R763 c74 b12 m93.0 rW
R764 c75 b24 m105.0 rU
R765 c75 b24 m129.0 rS
R766 c75 b24 m117.0 rU
R767 c75 b24 m141.0 rU
R768 c74 b24 m165.0 rD
R769 c74 b24 m165.0 rL
R770 c75 b24 m141.0 rL
R771 c73 b24 m117.0 rS
R772 c74 b24 m105.0 rW
R773 c76 b24 m153.0 rJ
