============ BLACKJACK AI LOG ============
R114 c7 b19294 m175311.0 rL
R115 c8 b18732 m156017.0 rL
R116 c9 b16476 m137285.0 rJ
R117 c9 b19440 m161999.0 rU
R118 c10 b24108 m200879.0 rL
R119 c12 b21216 m176771.0 rU
R120 c12 b23760 m197987.0 rB
R121 c12 b20916 m174227.0 rL
R122 c12 b18408 m153311.0 rW
R123 c11 b20616 m171719.0 rJ
R124 c11 b24324 m202643.0 rW
R125 c12 b27240 m226967.0 rL
R126 c13 b20700 m172487.0 rU
R127 c13 b23184 m193187.0 rW
R128 c13 b25968 m216371.0 rU
R129 c12 b29088 m242339.0 rL
R130 c13 b25596 m213251.0 rB
R131 c14 b22524 m187655.0 rW
R132 c15 b27936 m232703.0 rJ
R133 c13 b32964 m274607.0 rD
R134 c11 b32964 m274607.0 rD
R135 c12 b32964 m274607.0 rJ
R136 c11 b38892 m324053.0 rW
R137 c11 b43560 m362945.0 rW
R138 c11 b48792 m406505.0 rW
R139 c12 b60492 m504089.0 rJ
R140 c10 b71388 m594827.0 rL
R141 c13 b62820 m523439.0 rW
R142 c13 b70356 m586259.0 rW
R143 c12 b78804 m656615.0 rS
R144 c12 b74076 m617213.0 rL
R145 c12 b65184 m543137.0 rL
R146 c14 b57360 m477953.0 rS
R147 c14 b53916 m449273.0 rD
R148 c14 b53916 m449273.0 rU
R149 c14 b60384 m503189.0 rU
R150 c15 b67632 m563573.0 rU
R151 c17 b75756 m631205.0 rS
R152 c17 b71208 m593327.0 rU
R153 c16 b79752 m664535.0 rL
R154 c15 b70176 m584783.0 rB
R155 c14 b61764 m514607.0 rL
R156 c14 b46932 m391079.0 rW
R157 c15 b52572 m438011.0 rW
R158 c17 b65184 m543155.0 rS
R159 c17 b61272 m510563.0 rH
R160 c16 b53916 m449291.0 rL
R161 c16 b47448 m395375.0 rL
R162 c16 b41760 m347927.0 rW
R163 c15 b46764 m389687.0 rL
R164 c17 b41160 m342923.0 rH
R165 c16 b36216 m301763.0 rS
R166 c17 b34044 m283655.0 rJ
R167 c16 b40176 m334721.0 rL
R168 c17 b35352 m294545.0 rW
R169 c17 b39588 m329897.0 rJ
R170 c18 b46716 m389279.0 rL
R171 c19 b41112 m342563.0 rL
R172 c18 b36180 m301451.0 rH
R173 c18 b31836 m265271.0 rU
R174 c19 b35664 m297107.0 rU
R175 c17 b39936 m332771.0 rD
R176 c18 b39936 m332771.0 rL
R177 c18 b35148 m292835.0 rS
R178 c20 b33036 m275261.0 rH
R179 c21 b29076 m242225.0 rU
R180 c21 b32568 m271301.0 rS
R181 c20 b30612 m255017.0 rL
R182 c22 b26940 m224405.0 rW
R183 c20 b30168 m251345.0 rL
R184 c19 b26544 m221177.0 rL
R185 c18 b23364 m194633.0 rU
R186 c18 b26160 m217997.0 rS
R187 c18 b24600 m204917.0 rB
R188 c17 b21648 m180317.0 rU
R189 c17 b26844 m223613.0 rB
R190 c17 b23616 m196769.0 rJ
R191 c17 b27864 m232193.0 rS
R192 c17 b26196 m218261.0 rU
R193 c17 b29340 m244457.0 rH
R194 c18 b25824 m215117.0 rH
R195 c20 b22716 m189293.0 rW
R196 c20 b25452 m212009.0 rL
R197 c20 b22392 m186557.0 rB
R198 c20 b19704 m164165.0 rL
R199 c21 b17340 m144461.0 rD
R200 c24 b17340 m144461.0 rW
R201 c25 b21504 m179141.0 rB
R202 c25 b18924 m157637.0 rU
R203 c26 b23460 m195485.0 rW
R204 c25 b26280 m218945.0 rD
R205 c25 b26280 m218945.0 rL
R206 c25 b23124 m192665.0 rS
R207 c24 b21744 m181103.0 rW
R208 c23 b24348 m202847.0 rU
R209 c24 b27264 m227195.0 rD
R210 c23 b27264 m227195.0 rU
R211 c23 b33816 m281723.0 rL
R212 c23 b25692 m214091.0 rL
R213 c22 b22608 m188399.0 rJ
R214 c21 b26688 m222311.0 rL
R215 c23 b20280 m168935.0 rB
R216 c22 b17844 m148655.0 rW
R217 c21 b19980 m166499.0 rU
R218 c20 b22380 m186479.0 rW
R219 c20 b25068 m208859.0 rW
R220 c21 b28080 m233927.0 rU
R221 c22 b34812 m290087.0 rS
R222 c22 b32724 m272681.0 rW
R223 c21 b36660 m305405.0 rD
R224 c21 b36660 m305405.0 rH
R225 c21 b32256 m268745.0 rL
R226 c22 b28380 m236489.0 rD
R227 c22 b28380 m236489.0 rS
R228 c21 b26676 m222299.0 rL
R229 c23 b23484 m195623.0 rL
R230 c21 b20664 m172139.0 rU
R231 c21 b23148 m192803.0 rJ
R232 c21 b27312 m227525.0 rL
R233 c21 b24036 m200213.0 rU
R234 c21 b26916 m224249.0 rH
R235 c21 b23688 m197333.0 rU
R236 c23 b29376 m244709.0 rU
R237 c23 b32892 m274085.0 rB
R238 c22 b28944 m241193.0 rU
R239 c22 b32424 m270137.0 rJ
R240 c22 b38256 m318773.0 rJ
R241 c22 b45144 m376157.0 rW
R242 c23 b55980 m466445.0 rS
R243 c23 b52620 m438455.0 rB
R244 c23 b46308 m385835.0 rU
R245 c23 b51864 m432143.0 rU
R246 c22 b58092 m484007.0 rL
R247 c21 b44148 m367823.0 rW
R248 c22 b49440 m411971.0 rS
R249 c21 b46476 m387251.0 rW
R250 c22 b52056 m433727.0 rW
R251 c22 b58296 m485783.0 rH
R252 c22 b51300 m427487.0 rW
R253 c23 b63612 m530087.0 rU
R254 c24 b78888 m657311.0 rW
R255 c23 b88344 m736199.0 rB
R256 c23 b77748 m647855.0 rW
R257 c23 b87084 m725603.0 rU
R258 c23 b97524 m812687.0 rS
R259 c23 b91680 m763925.0 rL
R260 c23 b69672 m580565.0 rW
R261 c22 b78036 m650237.0 rW
R262 c22 b87396 m728273.0 rB
R263 c21 b76908 m640877.0 rU
R264 c20 b86136 m717785.0 rL
R265 c22 b65472 m545513.0 rW
R266 c22 b73320 m610985.0 rL
R267 c23 b64524 m537665.0 rU
R268 c24 b72264 m602189.0 rU
R269 c25 b89616 m746717.0 rS
R270 c24 b84240 m701909.0 rL
R271 c23 b74124 m617669.0 rW
R272 c23 b83016 m691793.0 rW
R273 c22 b92988 m774809.0 rW
R274 c21 b104136 m867797.0 rU
R275 c22 b116640 m971933.0 rS
R276 c23 b109644 m913613.0 rL
R277 c24 b83328 m694325.0 rJ
R278 c24 b98328 m819317.0 rL
R279 c25 b86520 m720989.0 rH
R280 c26 b76140 m634469.0 rL
R281 c25 b67008 m558329.0 rW
R282 c25 b75048 m625337.0 rD
R283 c24 b75048 m625337.0 rU
R284 c22 b84048 m700385.0 rL
R285 c23 b63876 m532289.0 rL
R286 c26 b56220 m468413.0 rU
R287 c26 b62964 m524633.0 rS
R288 c27 b59184 m493151.0 rU
R289 c26 b66288 m552335.0 rL
R290 c26 b58332 m486047.0 rU
R291 c26 b65328 m544379.0 rU
R292 c25 b73176 m609707.0 rU
R293 c25 b90732 m756059.0 rW
R294 c25 b112512 m937523.0 rL
R295 c26 b85500 m712499.0 rL
R296 c26 b75240 m626999.0 rU
R297 c26 b84276 m702239.0 rL
R298 c27 b74160 m617963.0 rU
R299 c28 b83064 m692123.0 rL
R300 c28 b63120 m525995.0 rW
R301 c26 b70704 m589115.0 rB
R302 c28 b62220 m518411.0 rJ
R303 c27 b73416 m611741.0 rB
R304 c26 b64608 m538325.0 rW
R305 c25 b72360 m602933.0 rU
R306 c25 b89724 m747653.0 rB
R307 c24 b78960 m657929.0 rW
R308 c23 b88428 m736889.0 rL
R309 c22 b77820 m648461.0 rL
R310 c22 b68484 m570641.0 rL
R311 c22 b52044 m433673.0 rL
R312 c24 b45804 m381629.0 rJ
R313 c24 b54048 m450335.0 rU
R314 c24 b67020 m558431.0 rB
R315 c25 b58980 m491411.0 rL
R316 c27 b44820 m373451.0 rW
R317 c26 b50196 m418271.0 rS
R318 c26 b47184 m393173.0 rL
R319 c25 b41520 m345989.0 rL
R320 c26 b36540 m304469.0 rU
R321 c26 b45312 m377549.0 rW
R322 c25 b50748 m422861.0 rS
R323 c25 b47700 m397487.0 rD
R324 c25 b47700 m397487.0 rH
R325 c25 b41976 m349787.0 rW
R326 c26 b47016 m391763.0 rL
R327 c26 b41376 m344747.0 rU
R328 c28 b51300 m427499.0 rL
R329 c27 b45144 m376199.0 rS
R330 c28 b42444 m353627.0 rU
R331 c28 b52632 m438515.0 rJ
R332 c27 b62100 m517463.0 rB
R333 c27 b54648 m455363.0 rL
R334 c26 b48096 m400715.0 rS
R335 c26 b45204 m376667.0 rD
R336 c26 b45204 m376667.0 rL
R337 c28 b39780 m331463.0 rH
R338 c27 b35004 m291683.0 rW
R339 c28 b39204 m326687.0 rJ
R340 c27 b46260 m385493.0 rD
R341 c27 b46260 m385493.0 rH
R342 c27 b40716 m339233.0 rL
R343 c28 b35832 m298517.0 rH
R344 c28 b31524 m262685.0 rL
R345 c29 b27744 m231161.0 rL
R346 c30 b24420 m203417.0 rL
R347 c28 b21480 m178997.0 rU
R348 c28 b24060 m200477.0 rJ
R349 c28 b28392 m236567.0 rW
R350 c28 b31800 m264959.0 rD
R351 c27 b31800 m264959.0 rW
R352 c26 b35616 m296759.0 rB
R353 c26 b31344 m261143.0 rW
R354 c27 b38868 m323831.0 rL
R355 c29 b34200 m284963.0 rH
R356 c30 b30096 m250763.0 rW
R357 c30 b33708 m280859.0 rW
R358 c29 b41796 m348275.0 rW
R359 c31 b51828 m431867.0 rH
R360 c32 b45612 m380039.0 rL
R361 c34 b40140 m334427.0 rW
R362 c35 b44952 m374567.0 rD
R363 c33 b44952 m374567.0 rB
R364 c34 b39564 m329615.0 rD
R365 c32 b39564 m329615.0 rJ
R366 c31 b46680 m388961.0 rL
R367 c31 b41076 m342281.0 rH
R368 c32 b31224 m260129.0 rW
R369 c32 b34968 m291353.0 rU
R370 c34 b43356 m361289.0 rH
R371 c32 b38160 m317933.0 rU
R372 c32 b42732 m356093.0 rU
R373 c32 b47868 m398825.0 rB
R374 c32 b42120 m350957.0 rS
R375 c32 b39588 m329897.0 rJ
R376 c32 b46716 m389279.0 rW
R377 c31 b52320 m435995.0 rW
R378 c32 b64884 m540635.0 rW
R379 c30 b72672 m605519.0 rL
R380 c30 b55224 m460175.0 rW
R381 c30 b61848 m515399.0 rL
R382 c29 b54432 m453551.0 rL
R383 c30 b47904 m399119.0 rU
R384 c29 b53652 m447023.0 rU
R385 c30 b60084 m500675.0 rU
R386 c31 b67296 m560759.0 rD
R387 c31 b67296 m560759.0 rB
R388 c30 b59220 m493463.0 rW
R389 c29 b66324 m552683.0 rH
R390 c30 b58368 m486359.0 rL
R391 c32 b44364 m369623.0 rL
R392 c33 b39036 m325259.0 rW
R393 c34 b43716 m364295.0 rL
R394 c33 b33228 m276863.0 rU
R395 c32 b37212 m310091.0 rU
R396 c33 b41688 m347303.0 rW
R397 c33 b46680 m388991.0 rB
R398 c32 b41088 m342311.0 rB
R399 c33 b36156 m301223.0 rJ
R400 c31 b42660 m355457.0 rW
R401 c31 b47784 m398117.0 rH
R402 c33 b42048 m350333.0 rB
R403 c32 b36996 m308285.0 rB
R404 c32 b32556 m271289.0 rL
R405 c34 b24744 m206177.0 rW
R406 c34 b27720 m230921.0 rL
R407 c34 b24396 m203201.0 rH
R408 c34 b21468 m178805.0 rL
R409 c34 b18888 m157337.0 rL
R410 c35 b16620 m138449.0 rD
R411 c36 b16620 m138449.0 rJ
R412 c36 b19608 m163379.0 rW
R413 c35 b21960 m182987.0 rL
R414 c35 b19332 m161027.0 rW
R415 c34 b21648 m180359.0 rU
R416 c32 b24252 m202007.0 rB
R417 c31 b21336 m177755.0 rL
R418 c33 b18780 m156419.0 rL
R419 c34 b16524 m137639.0 rL
R420 c32 b14544 m121115.0 rJ
R421 c33 b17160 m142931.0 rS
R422 c32 b16128 m134351.0 rB
R423 c32 b14196 m118223.0 rL
R424 c34 b10788 m89831.0 rB
R425 c33 b9492 m79043.0 rL
R426 c34 b8352 m69551.0 rL
R427 c34 b7344 m61199.0 rU
R428 c33 b8232 m68543.0 rW
R429 c33 b9216 m76775.0 rU
R430 c33 b10320 m85991.0 rU
R431 c34 b12804 m106631.0 rB
R432 c34 b11268 m93827.0 rW
R433 c35 b12612 m105095.0 rU
R434 c37 b15648 m130319.0 rH
R435 c39 b13764 m114671.0 rU
R436 c38 b15420 m128435.0 rB
R437 c37 b13572 m113015.0 rW
R438 c37 b15192 m126587.0 rW
R439 c36 b17016 m141779.0 rU
R440 c36 b19056 m158795.0 rL
R441 c37 b16776 m139739.0 rL
R442 c38 b14760 m122963.0 rU
R443 c37 b16536 m137723.0 rL
R444 c37 b14544 m121187.0 rW
R445 c36 b16296 m135731.0 rL
R446 c37 b14340 m119435.0 rU
R447 c38 b16056 m133775.0 rU
R448 c38 b19908 m165887.0 rW
R449 c39 b24696 m205703.0 rU
R450 c38 b27648 m230399.0 rL
R451 c38 b24336 m202751.0 rB
R452 c38 b21420 m178415.0 rB
R453 c38 b18840 m156995.0 rH
R454 c39 b16584 m138155.0 rU
R455 c39 b18576 m154739.0 rD
R456 c39 b18576 m154739.0 rS
R457 c40 b17460 m145451.0 rL
R458 c41 b15360 m127991.0 rB
R459 c41 b13524 m112631.0 rS
R460 c41 b12708 m105869.0 rL
R461 c43 b11184 m93161.0 rL
R462 c43 b9840 m81977.0 rB
R463 c43 b8664 m72137.0 rL
R464 c43 b7620 m63473.0 rB
R465 c42 b6708 m55853.0 rU
R466 c42 b7512 m62561.0 rW
R467 c42 b8412 m70073.0 rL
R468 c40 b7404 m61661.0 rJ
R469 c38 b8736 m72767.0 rD
R470 c39 b8736 m72767.0 rU
R471 c40 b9792 m81503.0 rL
R472 c39 b8616 m71711.0 rW
R473 c41 b10680 m88943.0 rS
R474 c41 b10044 m83603.0 rB
R475 c40 b8832 m73559.0 rU
R476 c41 b9888 m82391.0 rB
R477 c41 b8712 m72503.0 rU
R478 c41 b9756 m81215.0 rL
R479 c40 b8580 m71459.0 rH
R480 c41 b6516 m54299.0 rU
R481 c44 b7308 m60815.0 rU
R482 c44 b8184 m68123.0 rH
R483 c46 b6216 m51755.0 rH
R484 c46 b5472 m45539.0 rW
R485 c46 b6132 m51011.0 rH
R486 c47 b4656 m38747.0 rB
R487 c47 b4092 m34091.0 rD
R488 c45 b4092 m34091.0 rB
R489 c45 b3600 m29999.0 rH
R490 c46 b3168 m26399.0 rU
R491 c45 b3552 m29567.0 rH
R492 c46 b3132 m26015.0 rW
R493 c44 b3504 m29147.0 rU
R494 c44 b3924 m32651.0 rW
R495 c45 b4392 m36575.0 rB
R496 c45 b3864 m32183.0 rU
R497 c45 b4800 m39911.0 rL
R498 c46 b3648 m30311.0 rU
R499 c45 b4080 m33959.0 rU
R500 c44 b4572 m38039.0 rL
R501 c44 b4020 m33467.0 rL
R502 c46 b3540 m29447.0 rL
R503 c46 b3120 m25907.0 rL
R504 c46 b2736 m22787.0 rS
R505 c46 b2580 m21419.0 rD
R506 c47 b2580 m21419.0 rW
R507 c46 b2880 m23999.0 rB
R508 c47 b2544 m21119.0 rW
R509 c46 b2844 m23663.0 rS
R510 c46 b2676 m22241.0 rL
R511 c45 b2352 m19565.0 rD
R512 c45 b2352 m19565.0 rD
R513 c46 b2352 m19565.0 rH
R514 c45 b2076 m17213.0 rL
R515 c45 b1572 m13061.0 rS
R516 c45 b1476 m12275.0 rW
R517 c47 b1836 m15227.0 rU
R518 c46 b2052 m17063.0 rW
R519 c47 b2304 m19115.0 rW
R520 c47 b2580 m21419.0 rB
R521 c47 b2268 m18839.0 rL
R522 c46 b1728 m14303.0 rW
R523 c47 b1932 m16031.0 rL
R524 c46 b1692 m14099.0 rB
R525 c45 b1500 m12407.0 rW
R526 c45 b1680 m13907.0 rJ
R527 c45 b1980 m16427.0 rU
R528 c47 b2220 m18407.0 rD
R529 c48 b2220 m18407.0 rB
R530 c49 b1944 m16187.0 rJ
R531 c49 b2304 m19103.0 rU
R532 c48 b2580 m21407.0 rD
R533 c48 b2580 m21407.0 rL
R534 c48 b2268 m18827.0 rH
R535 c49 b1716 m14291.0 rW
R536 c50 b2136 m17723.0 rW
R537 c53 b2640 m21995.0 rW
R538 c52 b2964 m24635.0 rW
R539 c51 b3312 m27599.0 rW
R540 c51 b4116 m34223.0 rL
R541 c51 b3624 m30107.0 rS
R542 c51 b3396 m28295.0 rL
R543 c53 b2988 m24899.0 rU
R544 c53 b3348 m27887.0 rW
R545 c53 b3756 m31235.0 rS
R546 c53 b3528 m29357.0 rW
R547 c52 b3948 m32885.0 rW
R548 c52 b4428 m36833.0 rB
R549 c51 b3900 m32405.0 rD
R550 c52 b3900 m32405.0 rU
R551 c51 b4368 m36305.0 rD
R552 c51 b4368 m36305.0 rW
R553 c49 b5412 m45041.0 rB
R554 c50 b4764 m39629.0 rB
R555 c49 b4188 m34865.0 rD
R556 c47 b4188 m34865.0 rS
R557 c47 b3936 m32771.0 rU
R558 c48 b4416 m36707.0 rL
R559 c48 b3876 m32291.0 rB
R560 c49 b3420 m28415.0 rW
R561 c49 b3828 m31835.0 rW
R562 c49 b4284 m35663.0 rW
R563 c48 b4800 m39947.0 rW
R564 c50 b5376 m44747.0 rS
R565 c50 b5052 m42059.0 rW
R566 c53 b6264 m52163.0 rL
R567 c52 b5508 m45899.0 rL
R568 c51 b4848 m40391.0 rU
R569 c53 b6012 m50087.0 rL
R570 c52 b5292 m44075.0 rD
R571 c53 b5292 m44075.0 rW
R572 c54 b6564 m54659.0 rU
R573 c54 b7356 m61223.0 rW
R574 c55 b8232 m68579.0 rB
R575 c54 b7248 m60347.0 rU
R576 c55 b8112 m67595.0 rU
R577 c54 b9096 m75707.0 rD
R578 c54 b9096 m75707.0 rW
R579 c52 b10188 m84803.0 rU
R580 c53 b11400 m94991.0 rL
R581 c53 b10032 m83591.0 rW
R582 c52 b11244 m93623.0 rL
R583 c55 b8544 m71135.0 rJ
R584 c54 b10080 m83951.0 rU
R585 c55 b11292 m94031.0 rB
R586 c54 b9936 m82739.0 rW
R587 c54 b11124 m92675.0 rU
R588 c54 b12456 m103799.0 rJ
R589 c54 b14700 m122483.0 rL
R590 c55 b12936 m107783.0 rU
R591 c55 b14496 m120719.0 rW
R592 c56 b16236 m135215.0 rS
R593 c55 b15252 m127097.0 rS
R594 c55 b14340 m119471.0 rH
R595 c55 b12624 m105131.0 rW
R596 c56 b15648 m130379.0 rD
R597 c56 b15648 m130379.0 rJ
R598 c57 b18468 m153851.0 rW
R599 c58 b20688 m172319.0 rU
R600 c59 b23172 m193007.0 rB
R601 c58 b20388 m169835.0 rW
R602 c58 b22836 m190223.0 rB
R603 c57 b20088 m167387.0 rW
R604 c57 b24912 m207563.0 rH
R605 c55 b21924 m182651.0 rW
R606 c54 b24552 m204575.0 rW
R607 c54 b27504 m229127.0 rL
R608 c54 b24204 m201623.0 rH
R609 c53 b21300 m177419.0 rU
R610 c53 b23856 m198719.0 rL
R611 c54 b18132 m151007.0 rW
R612 c55 b22476 m187271.0 rB
R613 c55 b19776 m164795.0 rJ
R614 c55 b23340 m194459.0 rS
R615 c54 b21936 m182789.0 rB
R616 c55 b19308 m160853.0 rB
R617 c54 b16992 m141545.0 rU
R618 c56 b21072 m175529.0 rU
R619 c56 b23604 m196601.0 rU
R620 c55 b26436 m220205.0 rU
R621 c54 b29604 m246641.0 rU
R622 c56 b33156 m276245.0 rS
R623 c56 b31164 m259667.0 rD
R624 c56 b31164 m259667.0 rL
R625 c55 b23688 m197339.0 rU
R626 c57 b26532 m221027.0 rU
R627 c57 b32892 m274091.0 rU
R628 c58 b36840 m306983.0 rU
R629 c56 b41268 m343823.0 rW
R630 c56 b46212 m385091.0 rW
R631 c56 b57312 m477515.0 rW
R632 c57 b71064 m592139.0 rU
R633 c56 b79596 m663203.0 rD
R634 c56 b79596 m663203.0 rU
R635 c56 b98688 m822395.0 rL
R636 c55 b86856 m723707.0 rS
R637 c54 b81636 m680279.0 rH
R638 c54 b71844 m598643.0 rU
R639 c55 b80460 m670487.0 rD
R640 c56 b80460 m670487.0 rW
R641 c56 b99780 m831407.0 rW
R642 c58 b111744 m931187.0 rW
R643 c57 b125160 m1042931.0 rS
R644 c56 b117648 m980351.0 rD
R645 c56 b117648 m980351.0 rU
R646 c56 b131760 m1097999.0 rL
R647 c55 b115956 m966239.0 rU
R648 c57 b129864 m1082195.0 rB
R649 c57 b114288 m952331.0 rU
R650 c58 b128004 m1066619.0 rS
R651 c58 b120324 m1002617.0 rS
R652 c58 b113100 m942455.0 rL
R653 c60 b99528 m829355.0 rU
R654 c60 b111468 m928883.0 rL
R655 c60 b98100 m817415.0 rJ
R656 c59 b115752 m964565.0 rW
R657 c63 b143532 m1196069.0 rL
R658 c62 b126312 m1052537.0 rU
R659 c62 b141468 m1178849.0 rH
R660 c63 b124488 m1037381.0 rU
R661 c63 b139428 m1161869.0 rL
R662 c63 b122700 m1022441.0 rL
R663 c63 b107976 m899741.0 rU
R664 c64 b120936 m1007717.0 rW
R665 c63 b135444 m1128653.0 rB
R666 c64 b119196 m993209.0 rS
R667 c65 b112044 m933611.0 rS
R668 c64 b105312 m877589.0 rU
R669 c63 b117960 m982901.0 rW
R670 c61 b132108 m1100861.0 rL
R671 c62 b116256 m968753.0 rU
R672 c62 b130212 m1085009.0 rW
R673 c62 b145836 m1215221.0 rD
R674 c61 b145836 m1215221.0 rS
R675 c60 b137088 m1142303.0 rB
R676 c60 b120636 m1005215.0 rU
R677 c61 b149580 m1246487.0 rW
R678 c61 b167532 m1396067.0 rH
R679 c61 b147432 m1228535.0 rU
R680 c61 b165120 m1375967.0 rW
R681 c61 b184932 m1541087.0 rU
R682 c61 b207132 m1726019.0 rU
R683 c62 b231984 m1933151.0 rU
R684 c61 b259824 m2165135.0 rD
R685 c61 b259824 m2165135.0 rL
R686 c61 b228648 m1905311.0 rU
R687 c60 b256080 m2133959.0 rS
R688 c61 b240720 m2005919.0 rL
R689 c62 b182940 m1524479.0 rW
R690 c63 b204900 m1707419.0 rL
R691 c64 b180312 m1502519.0 rS
R692 c63 b169488 m1412363.0 rU
R693 c63 b189828 m1581851.0 rW
R694 c63 b212604 m1771679.0 rJ
R695 c63 b250872 m2090585.0 rW
R696 c64 b311088 m2592329.0 rL
R697 c65 b236424 m1970153.0 rS
R698 c65 b222240 m1851941.0 rW
R699 c65 b248904 m2074181.0 rL
R700 c66 b219036 m1825277.0 rS
R701 c66 b205896 m1715759.0 rU
R702 c68 b230604 m1921655.0 rW
R703 c67 b258276 m2152259.0 rU
R704 c67 b289272 m2410535.0 rB
R705 c66 b254556 m2121263.0 rW
R706 c66 b285108 m2375819.0 rU
R707 c65 b319320 m2660927.0 rL
R708 c66 b281004 m2341607.0 rW
R709 c67 b348444 m2903615.0 rW
R710 c66 b390252 m3252059.0 rH
R711 c65 b343428 m2861807.0 rS
R712 c65 b322812 m2690093.0 rW
R713 c64 b361560 m3012905.0 rL
R714 c65 b318168 m2651345.0 rJ
R715 c64 b375432 m3128597.0 rB
R716 c63 b330384 m2753165.0 rL
R717 c64 b290736 m2422781.0 rH
R718 c62 b255852 m2132045.0 rJ
R719 c62 b301908 m2515823.0 rW
R720 c62 b338136 m2817731.0 rJ
R721 c62 b399000 m3324935.0 rW
R722 c62 b446880 m3723935.0 rU
R723 c62 b554124 m4617695.0 rD
R724 c63 b554124 m4617695.0 rL
R725 c62 b487632 m4063571.0 rH
R726 c65 b429120 m3575939.0 rU
