============ BLACKJACK AI LOG ============
R114 c9 b7644 m63642.0 rH
R115 c10 b5808 m48354.0 rU
R116 c11 b6504 m54162.0 rH
R117 c12 b5724 m47658.0 rB
R118 c11 b5040 m41934.0 rH
R119 c12 b4428 m36894.0 rH
R120 c13 b3900 m32466.0 rL
R121 c12 b3432 m28566.0 rH
R122 c12 b3024 m25134.0 rS
R123 c11 b2844 m23622.0 rW
R124 c12 b3180 m26466.0 rL
R125 c13 b2796 m23286.0 rL
R126 c13 b2460 m20490.0 rW
R127 c12 b2760 m22950.0 rU
R128 c14 b3096 m25710.0 rB
R129 c13 b2724 m22614.0 rD
R130 c15 b2724 m22614.0 rJ
R131 c15 b3204 m26700.0 rU
R132 c15 b3600 m29904.0 rH
R133 c14 b3168 m26304.0 rL
R134 c14 b2784 m23136.0 rB
R135 c15 b2448 m20352.0 rB
R136 c14 b2160 m17904.0 rB
R137 c15 b1896 m15744.0 rW
R138 c15 b2124 m17640.0 rH
R139 c16 b1608 m13392.0 rW
R140 c15 b1800 m15000.0 rB
R141 c15 b1584 m13200.0 rD
R142 c14 b1584 m13200.0 rU
R143 c15 b1776 m14784.0 rU
R144 c15 b1992 m16560.0 rL
R145 c16 b1752 m14568.0 rU
R146 c15 b1968 m16320.0 rL
R147 c16 b1728 m14352.0 rB
R148 c17 b1524 m12624.0 rS
R149 c17 b1428 m11862.0 rL
R150 c16 b1260 m10434.0 rU
R151 c18 b1404 m11694.0 rL
R152 c18 b1068 m8886.0 rL
R153 c17 b948 m7818.0 rW
R154 c17 b1176 m9714.0 rH
R155 c17 b1032 m8538.0 rS
R156 c17 b972 m8022.0 rH
R157 c15 b852 m7050.0 rH
R158 c18 b744 m6198.0 rW
R159 c17 b840 m6942.0 rL
R160 c19 b744 m6102.0 rD
R161 c17 b744 m6102.0 rU
R162 c16 b828 m6846.0 rL
R163 c15 b732 m6018.0 rW
R164 c15 b816 m6750.0 rH
R165 c16 b720 m5934.0 rL
R166 c17 b636 m5214.0 rU
R167 c17 b780 m6486.0 rL
R168 c16 b696 m5706.0 rL
R169 c17 b612 m5010.0 rD
R170 c18 b612 m5010.0 rW
R171 c18 b684 m5622.0 rU
R172 c17 b768 m6306.0 rW
R173 c17 b852 m7074.0 rU
R174 c17 b1056 m8778.0 rL
R175 c16 b936 m7722.0 rJ
R176 c16 b1104 m9126.0 rW
R177 c18 b1368 m11334.0 rW
R178 c19 b1536 m12702.0 rL
R179 c17 b1344 m11166.0 rU
R180 c17 b1512 m12510.0 rL
R181 c15 b1320 m10998.0 rU
R182 c15 b1488 m12318.0 rU
R183 c16 b1668 m13806.0 rL
R184 c19 b1260 m10470.0 rL
R185 c19 b1116 m9210.0 rS
R186 c20 b1044 m8652.0 rB
R187 c19 b924 m7608.0 rB
R188 c18 b804 m6684.0 rU
R189 c17 b900 m7488.0 rJ
R190 c18 b1068 m8838.0 rS
R191 c18 b1008 m8304.0 rU
R192 c18 b1128 m9312.0 rJ
R193 c17 b1332 m11004.0 rW
R194 c18 b1488 m12336.0 rU
R195 c20 b1668 m13824.0 rB
R196 c21 b1464 m12156.0 rL
R197 c21 b1284 m10692.0 rL
R198 c19 b1140 m9408.0 rJ
R199 c19 b1344 m11118.0 rW
R200 c18 b1500 m12462.0 rS
R201 c18 b1416 m11712.0 rD
R202 c18 b1416 m11712.0 rU
R203 c19 b1584 m13128.0 rB
R204 c19 b1392 m11544.0 rW
R205 c19 b1728 m14328.0 rB
R206 c18 b1512 m12600.0 rH
R207 c20 b1152 m9576.0 rU
R208 c20 b1296 m10728.0 rD
R209 c18 b1296 m10728.0 rL
R210 c18 b1140 m9432.0 rL
R211 c19 b996 m8292.0 rB
R212 c20 b876 m7296.0 rL
R213 c20 b780 m6420.0 rU
R214 c21 b864 m7200.0 rU
R215 c21 b972 m8064.0 rW
R216 c21 b1212 m10008.0 rW
R217 c22 b1500 m12432.0 rJ
R218 c20 b1764 m14682.0 rL
R219 c20 b1560 m12918.0 rD
R220 c20 b1560 m12918.0 rB
R221 c19 b1368 m11358.0 rH
R222 c19 b1200 m9990.0 rH
R223 c19 b1056 m8790.0 rD
R224 c19 b1056 m8790.0 rU
R225 c19 b1188 m9846.0 rL
R226 c20 b1044 m8658.0 rL
R227 c18 b924 m7614.0 rS
R228 c18 b864 m7152.0 rW
R229 c17 b972 m8016.0 rL
R230 c18 b852 m7044.0 rS
R231 c18 b804 m6618.0 rW
R232 c19 b900 m7422.0 rL
R233 c20 b792 m6522.0 rL
R234 c20 b696 m5730.0 rL
R235 c21 b528 m4338.0 rL
R236 c23 b396 m3282.0 rS
R237 c23 b372 m3084.0 rL
R238 c24 b336 m2712.0 rU
R239 c23 b372 m3048.0 rL
R240 c23 b324 m2676.0 rW
R241 c23 b360 m3000.0 rD
R242 c22 b360 m3000.0 rD
R243 c22 b360 m3000.0 rL
R244 c23 b324 m2640.0 rL
R245 c23 b288 m2316.0 rL
R246 c22 b252 m2028.0 rU
R247 c24 b312 m2532.0 rL
R248 c25 b276 m2220.0 rD
R249 c26 b276 m2220.0 rW
R250 c26 b300 m2496.0 rB
R251 c26 b264 m2196.0 rL
R252 c25 b240 m1932.0 rL
R253 c27 b204 m1692.0 rL
R254 c27 b180 m1488.0 rW
R255 c26 b204 m1668.0 rJ
R256 c25 b240 m1974.0 rL
R257 c26 b216 m1734.0 rB
R258 c26 b192 m1518.0 rL
R259 c25 b168 m1326.0 rJ
R260 c24 b192 m1578.0 rB
R261 c25 b168 m1386.0 rL
R262 c26 b156 m1218.0 rD
R263 c27 b156 m1218.0 rU
R264 c26 b168 m1374.0 rJ
R265 c25 b204 m1626.0 rB
R266 c25 b180 m1422.0 rL
R267 c27 b132 m1062.0 rH
R268 c27 b120 m930.0 rD
R269 c27 b120 m930.0 rL
R270 c26 b108 m810.0 rS
R271 c26 b96 m756.0 rB
R272 c26 b84 m660.0 rW
R273 c26 b96 m744.0 rW
R274 c28 b120 m936.0 rB
R275 c28 b108 m816.0 rU
R276 c29 b120 m924.0 rU
R277 c30 b132 m1044.0 rH
R278 c29 b120 m912.0 rL
R279 c28 b96 m792.0 rD
R280 c27 b96 m792.0 rH
R281 c28 b84 m696.0 rW
R282 c29 b96 m780.0 rU
R283 c28 b108 m876.0 rB
R284 c29 b96 m768.0 rW
R285 c30 b108 m864.0 rU
R286 c30 b120 m972.0 rW
R287 c29 b132 m1092.0 rU
R288 c29 b156 m1224.0 rW
R289 c28 b168 m1380.0 rL
R290 c27 b156 m1212.0 rU
R291 c28 b168 m1368.0 rJ
R292 c27 b204 m1620.0 rL
R293 c26 b180 m1416.0 rU
R294 c27 b192 m1596.0 rL
R295 c29 b156 m1212.0 rL
R296 c30 b132 m1056.0 rD
R297 c31 b132 m1056.0 rU
R298 c31 b144 m1188.0 rW
R299 c34 b180 m1476.0 rL
R300 c34 b156 m1296.0 rL
R301 c34 b144 m1140.0 rH
R302 c32 b120 m996.0 rL
R303 c32 b108 m876.0 rS
R304 c32 b108 m822.0 rU
R305 c31 b120 m930.0 rL
R306 c31 b108 m810.0 rW
R307 c32 b132 m1026.0 rL
R308 c32 b108 m894.0 rU
R309 c32 b132 m1002.0 rU
R310 c33 b156 m1266.0 rL
R311 c34 b144 m1110.0 rL
R312 c34 b120 m966.0 rU
R313 c34 b132 m1086.0 rB
R314 c34 b120 m954.0 rH
R315 c36 b108 m834.0 rJ
R316 c35 b120 m996.0 rH
R317 c32 b108 m876.0 rU
R318 c33 b120 m984.0 rW
R319 c35 b156 m1224.0 rL
R320 c33 b132 m1068.0 rB
R321 c32 b120 m936.0 rH
R322 c35 b84 m696.0 rD
R323 c34 b84 m696.0 rU
R324 c35 b96 m780.0 rU
R325 c35 b108 m876.0 rJ
R326 c35 b132 m1038.0 rU
R327 c36 b144 m1170.0 rW
R328 c35 b168 m1314.0 rW
R329 c33 b180 m1482.0 rB
R330 c32 b168 m1302.0 rU
R331 c32 b180 m1470.0 rU
R332 c34 b228 m1830.0 rW
R333 c34 b252 m2058.0 rL
R334 c36 b228 m1806.0 rS
R335 c35 b204 m1692.0 rW
R336 c37 b228 m1896.0 rL
R337 c38 b204 m1668.0 rW
R338 c37 b228 m1872.0 rL
R339 c39 b204 m1644.0 rS
R340 c38 b192 m1542.0 rU
R341 c39 b240 m1926.0 rL
R342 c40 b204 m1686.0 rS
R343 c40 b192 m1584.0 rL
R344 c40 b168 m1392.0 rW
R345 c40 b192 m1560.0 rW
R346 c41 b216 m1752.0 rB
R347 c41 b192 m1536.0 rS
R348 c41 b180 m1440.0 rS
R349 c41 b168 m1350.0 rU
R350 c42 b204 m1686.0 rU
R351 c41 b228 m1890.0 rS
R352 c40 b216 m1776.0 rB
R353 c39 b192 m1560.0 rB
R354 c40 b168 m1368.0 rW
R355 c40 b192 m1536.0 rW
R356 c39 b216 m1728.0 rH
R357 c39 b192 m1512.0 rL
R358 c40 b168 m1320.0 rS
R359 c40 b156 m1236.0 rU
R360 c39 b168 m1392.0 rH
R361 c37 b156 m1224.0 rH
R362 c39 b132 m1068.0 rU
R363 c38 b144 m1200.0 rU
R364 c37 b168 m1344.0 rL
R365 c36 b144 m1176.0 rL
R366 c34 b132 m1032.0 rD
R367 c35 b132 m1032.0 rL
R368 c37 b108 m900.0 rS
R369 c36 b108 m846.0 rS
R370 c38 b96 m792.0 rB
R371 c38 b84 m696.0 rW
R372 c38 b96 m780.0 rL
R373 c38 b84 m684.0 rW
R374 c39 b96 m768.0 rU
R375 c39 b120 m960.0 rW
R376 c40 b144 m1200.0 rL
R377 c38 b132 m1056.0 rB
R378 c38 b120 m924.0 rL
R379 c37 b108 m804.0 rW
R380 c38 b120 m912.0 rW
R381 c39 b132 m1032.0 rH
R382 c40 b96 m768.0 rW
R383 c40 b108 m864.0 rH
R384 c40 b84 m648.0 rB
R385 c40 b72 m564.0 rU
R386 c41 b84 m636.0 rU
R387 c41 b96 m720.0 rB
R388 c41 b84 m624.0 rB
R389 c41 b72 m540.0 rB
R390 c41 b60 m468.0 rW
R391 c41 b72 m528.0 rU
R392 c42 b72 m600.0 rU
R393 c42 b96 m744.0 rU
R394 c41 b108 m840.0 rD
R395 c40 b108 m840.0 rW
R396 c41 b132 m1056.0 rU
R397 c40 b144 m1188.0 rU
R398 c40 b180 m1476.0 rH
R399 c43 b156 m1296.0 rH
R400 c43 b144 m1140.0 rW
R401 c43 b156 m1284.0 rJ
R402 c43 b192 m1518.0 rW
R403 c43 b240 m1902.0 rB
R404 c43 b204 m1662.0 rL
R405 c43 b156 m1254.0 rS
R406 c42 b144 m1176.0 rW
R407 c42 b168 m1320.0 rL
R408 c41 b144 m1152.0 rB
R409 c42 b132 m1008.0 rB
R410 c43 b108 m876.0 rL
R411 c42 b96 m768.0 rU
R412 c41 b108 m864.0 rU
R413 c43 b120 m972.0 rB
R414 c43 b108 m852.0 rL
R415 c43 b96 m744.0 rW
R416 c44 b108 m840.0 rS
R417 c43 b96 m786.0 rW
R418 c43 b108 m882.0 rW
R419 c42 b120 m990.0 rB
R420 c42 b108 m870.0 rU
R421 c41 b120 m978.0 rJ
R422 c41 b144 m1158.0 rH
R423 c42 b132 m1014.0 rW
R424 c42 b156 m1278.0 rW
R425 c42 b180 m1434.0 rJ
R426 c41 b216 m1704.0 rH
R427 c41 b180 m1488.0 rD
R428 c43 b180 m1488.0 rW
R429 c42 b204 m1668.0 rU
R430 c41 b228 m1872.0 rS
R431 c41 b216 m1758.0 rD
R432 c41 b216 m1758.0 rU
R433 c42 b264 m2190.0 rB
R434 c43 b240 m1926.0 rL
R435 c45 b180 m1446.0 rL
R436 c46 b156 m1266.0 rU
R437 c46 b180 m1422.0 rD
R438 c45 b180 m1422.0 rH
R439 c44 b156 m1242.0 rH
R440 c44 b132 m1086.0 rB
R441 c44 b120 m954.0 rU
R442 c45 b132 m1074.0 rU
R443 c47 b168 m1338.0 rL
R444 c47 b132 m1002.0 rJ
R445 c46 b144 m1200.0 rU
R446 c45 b168 m1344.0 rU
R447 c43 b192 m1512.0 rL
R448 c43 b168 m1320.0 rU
R449 c44 b180 m1488.0 rW
R450 c47 b204 m1668.0 rS
R451 c47 b192 m1566.0 rU
R452 c47 b216 m1758.0 rL
R453 c47 b192 m1542.0 rU
R454 c46 b216 m1734.0 rL
R455 c48 b168 m1302.0 rU
R456 c48 b180 m1470.0 rU
R457 c47 b204 m1650.0 rL
R458 c50 b156 m1242.0 rU
R459 c49 b168 m1398.0 rH
R460 c49 b156 m1230.0 rW
R461 c49 b168 m1386.0 rU
R462 c51 b192 m1554.0 rB
R463 c50 b168 m1362.0 rW
R464 c50 b192 m1530.0 rL
R465 c50 b168 m1338.0 rL
R466 c50 b144 m1170.0 rU
R467 c50 b168 m1314.0 rL
R468 c52 b144 m1146.0 rL
R469 c52 b132 m1002.0 rJ
R470 c52 b144 m1200.0 rH
R471 c51 b132 m1056.0 rW
R472 c51 b144 m1188.0 rW
R473 c49 b168 m1332.0 rB
R474 c49 b144 m1164.0 rL
R475 c47 b132 m1020.0 rD
R476 c48 b132 m1020.0 rU
R477 c48 b144 m1152.0 rU
R478 c47 b156 m1296.0 rH
R479 c48 b144 m1140.0 rL
R480 c48 b120 m996.0 rL
R481 c49 b108 m876.0 rU
R482 c49 b120 m984.0 rS
R483 c49 b120 m924.0 rD
R484 c48 b120 m924.0 rU
R485 c50 b132 m1044.0 rU
R486 c50 b144 m1176.0 rW
R487 c51 b168 m1320.0 rL
R488 c53 b144 m1152.0 rU
R489 c53 b180 m1440.0 rD
R490 c53 b180 m1440.0 rW
R491 c53 b204 m1620.0 rW
R492 c52 b228 m1824.0 rL
R493 c52 b168 m1368.0 rU
R494 c52 b192 m1536.0 rL
R495 c52 b168 m1344.0 rH
R496 c55 b144 m1176.0 rD
R497 c55 b144 m1176.0 rU
R498 c56 b168 m1320.0 rD
R499 c54 b168 m1320.0 rL
R500 c55 b144 m1152.0 rB
R501 c54 b132 m1008.0 rB
R502 c54 b108 m876.0 rB
R503 c53 b96 m768.0 rW
R504 c52 b108 m864.0 rW
R505 c52 b120 m972.0 rB
R506 c52 b108 m852.0 rH
R507 c53 b96 m744.0 rL
R508 c53 b84 m648.0 rW
R509 c54 b96 m732.0 rJ
R510 c54 b108 m876.0 rU
R511 c53 b120 m984.0 rW
R512 c53 b144 m1104.0 rU
R513 c53 b168 m1392.0 rL
R514 c52 b156 m1224.0 rU
R515 c54 b168 m1380.0 rU
R516 c54 b192 m1548.0 rS
R517 c54 b180 m1452.0 rS
R518 c54 b168 m1362.0 rW
R519 c53 b192 m1530.0 rW
R520 c53 b216 m1722.0 rS
R521 c53 b204 m1614.0 rW
R522 c55 b228 m1818.0 rS
R523 c55 b216 m1704.0 rD
R524 c55 b216 m1704.0 rU
R525 c55 b240 m1920.0 rL
R526 c56 b204 m1680.0 rD
R527 c54 b204 m1680.0 rL
R528 c54 b180 m1476.0 rL
R529 c55 b156 m1296.0 rS
R530 c55 b156 m1218.0 rL
R531 c56 b132 m1062.0 rH
R532 c57 b120 m930.0 rU
R533 c56 b132 m1050.0 rU
R534 c55 b144 m1182.0 rL
R535 c57 b132 m1038.0 rL
R536 c58 b120 m906.0 rU
R537 c57 b132 m1026.0 rL
R538 c57 b108 m894.0 rB
R539 c58 b96 m786.0 rL
R540 c58 b84 m690.0 rB
R541 c58 b84 m606.0 rU
R542 c57 b84 m690.0 rD
R543 c57 b84 m690.0 rL
R544 c60 b84 m606.0 rJ
R545 c59 b96 m732.0 rU
R546 c58 b108 m828.0 rW
R547 c57 b120 m936.0 rB
R548 c56 b108 m816.0 rL
R549 c57 b96 m708.0 rU
R550 c58 b108 m900.0 rU
R551 c58 b132 m1008.0 rH
R552 c57 b96 m744.0 rU
R553 c57 b108 m840.0 rJ
R554 c58 b132 m1002.0 rL
R555 c58 b108 m870.0 rL
R556 c59 b96 m762.0 rW
R557 c59 b108 m858.0 rW
R558 c60 b132 m1074.0 rW
R559 c59 b156 m1206.0 rW
R560 c58 b168 m1362.0 rL
R561 c57 b144 m1194.0 rS
R562 c57 b144 m1122.0 rS
R563 c57 b132 m1050.0 rB
R564 c56 b120 m918.0 rB
R565 c56 b96 m798.0 rW
R566 c57 b108 m894.0 rU
R567 c57 b132 m1002.0 rB
R568 c57 b108 m870.0 rH
R569 c57 b96 m762.0 rL
R570 c59 b84 m666.0 rB
R571 c59 b72 m582.0 rU
R572 c60 b84 m654.0 rW
R573 c59 b96 m738.0 rU
R574 c59 b120 m930.0 rU
R575 c58 b132 m1050.0 rH
R576 c60 b120 m918.0 rU
R577 c61 b132 m1038.0 rL
R578 c61 b120 m906.0 rU
R579 c60 b132 m1026.0 rD
R580 c61 b132 m1026.0 rS
R581 c60 b120 m960.0 rD
R582 c62 b120 m960.0 rB
R583 c62 b108 m840.0 rU
R584 c62 b132 m1056.0 rH
R585 c62 b120 m924.0 rH
R586 c60 b108 m804.0 rW
R587 c61 b120 m912.0 rU
R588 c60 b132 m1032.0 rU
R589 c60 b144 m1164.0 rD
R590 c61 b144 m1164.0 rB
R591 c60 b132 m1020.0 rL
R592 c60 b108 m888.0 rL
R593 c61 b96 m780.0 rL
R594 c63 b84 m684.0 rL
R595 c62 b72 m600.0 rW
R596 c65 b96 m744.0 rL
R597 c65 b72 m552.0 rL
R598 c66 b60 m480.0 rS
R599 c67 b60 m450.0 rU
R600 c65 b72 m510.0 rL
R601 c65 b60 m438.0 rD
R602 c64 b60 m438.0 rB
R603 c64 b48 m378.0 rU
R604 c66 b60 m426.0 rS
R605 c66 b48 m396.0 rL
R606 c66 b48 m348.0 rH
R607 c65 b36 m300.0 rL
R608 c63 b36 m264.0 rU
R609 c64 b48 m336.0 rL
R610 c64 b36 m288.0 rB
R611 c65 b36 m252.0 rS
R612 c65 b36 m234.0 rH
R613 c65 b24 m198.0 rU
R614 c64 b36 m222.0 rB
R615 c64 b24 m186.0 rU
R616 c64 b36 m210.0 rS
R617 c65 b24 m192.0 rU
R618 c64 b36 m216.0 rL
R619 c63 b24 m180.0 rD
R620 c63 b24 m180.0 rB
R621 c62 b24 m156.0 rU
R622 c62 b24 m180.0 rU
R623 c63 b36 m204.0 rL
R624 c66 b24 m132.0 rW
R625 c67 b24 m180.0 rU
R626 c67 b36 m204.0 rW
R627 c67 b36 m240.0 rW
R628 c65 b36 m276.0 rS
R629 c66 b36 m258.0 rW
R630 c65 b36 m294.0 rJ
R631 c66 b48 m348.0 rS
R632 c66 b48 m324.0 rL
R633 c67 b36 m276.0 rU
R634 c67 b48 m348.0 rD
R635 c66 b48 m348.0 rH
R636 c64 b36 m300.0 rW
R637 c62 b48 m336.0 rL
R638 c63 b36 m288.0 rH
R639 c64 b36 m252.0 rW
R640 c64 b36 m288.0 rW
R641 c64 b48 m360.0 rL
R642 c65 b36 m264.0 rS
R643 c65 b36 m246.0 rJ
R644 c65 b36 m300.0 rU
R645 c66 b48 m336.0 rD
R646 c67 b48 m336.0 rU
R647 c67 b48 m384.0 rH
R648 c68 b48 m336.0 rL
R649 c69 b36 m288.0 rS
R650 c68 b36 m270.0 rL
R651 c70 b36 m234.0 rL
R652 c70 b24 m198.0 rU
R653 c69 b36 m222.0 rL
R654 c69 b24 m186.0 rH
R655 c68 b24 m162.0 rW
R656 c68 b36 m210.0 rH
R657 c69 b24 m174.0 rL
R658 c69 b24 m150.0 rB
R659 c69 b24 m126.0 rU
R660 c69 b24 m150.0 rS
R661 c69 b24 m138.0 rL
R662 c70 b24 m114.0 rL
R663 c69 b12 m90.0 rW
R664 c69 b24 m102.0 rL
R665 c68 b12 m78.0 rS
R666 c67 b12 m72.0 rW
R667 c69 b12 m84.0 rW
R668 c71 b24 m108.0 rD
R669 c70 b24 m108.0 rB
R670 c71 b12 m84.0 rJ
R671 c71 b24 m102.0 rW
R672 c71 b24 m126.0 rL
R673 c72 b24 m102.0 rW
R674 c71 b24 m126.0 rU
R675 c70 b24 m150.0 rL
R676 c70 b24 m126.0 rB
R677 c69 b24 m102.0 rL
R678 c70 b12 m78.0 rH
R679 c69 b12 m66.0 rS
R680 c69 b12 m60.0 rW
R681 c68 b12 m72.0 rU
R682 c67 b12 m84.0 rU
R683 c67 b12 m96.0 rW
R684 c67 b24 m108.0 rD
R685 c66 b24 m108.0 rL
R686 c66 b12 m84.0 rW
R687 c68 b12 m96.0 rU
R688 c68 b24 m120.0 rD
R689 c67 b24 m120.0 rW
R690 c69 b24 m144.0 rU
R691 c73 b24 m192.0 rW
R692 c73 b36 m216.0 rL
R693 c74 b24 m144.0 rH
R694 c73 b24 m120.0 rS
R695 c73 b24 m108.0 rW
R696 c73 b24 m132.0 rS
R697 c73 b24 m120.0 rD
R698 c72 b24 m120.0 rW
R699 c72 b24 m144.0 rL
R700 c71 b24 m120.0 rD
R701 c70 b24 m120.0 rH
R702 c71 b12 m96.0 rW
R703 c72 b24 m108.0 rL
R704 c72 b12 m84.0 rW
R705 c74 b12 m96.0 rU
R706 c74 b24 m108.0 rW
R707 c75 b24 m132.0 rW
R708 c75 b24 m156.0 rW
R709 c75 b36 m204.0 rU
R710 c76 b36 m276.0 rL
R711 c74 b36 m240.0 rL
R712 c75 b36 m204.0 rB
R713 c74 b24 m168.0 rU
R714 c73 b24 m192.0 rL
R715 c75 b24 m168.0 rW
R716 c75 b24 m192.0 rH
R717 c75 b24 m168.0 rW
R718 c75 b24 m192.0 rS
R719 c74 b24 m180.0 rJ
R720 c75 b36 m216.0 rB
R721 c76 b24 m180.0 rL
R722 c75 b24 m156.0 rW
R723 c74 b24 m180.0 rD
R724 c76 b24 m180.0 rH
R725 c75 b24 m156.0 rB
R726 c75 b24 m132.0 rU
R727 c76 b24 m156.0 rW
R728 c76 b24 m180.0 rJ
R729 c76 b36 m216.0 rJ
R730 c76 b36 m270.0 rU
R731 c75 b48 m306.0 rW
R732 c76 b48 m354.0 rJ
R733 c77 b60 m426.0 rU
R734 c78 b60 m486.0 rU
R735 c76 b72 m546.0 rS
R736 c76 b72 m510.0 rB
R737 c76 b60 m438.0 rH
R738 c77 b48 m318.0 rW
R739 c76 b48 m366.0 rS
R740 c76 b48 m342.0 rW
R741 c75 b48 m390.0 rL
R742 c75 b36 m294.0 rU
R743 c75 b48 m330.0 rU
R744 c75 b48 m378.0 rL
R745 c76 b36 m282.0 rW
R746 c75 b48 m318.0 rL
R747 c75 b36 m270.0 rH
R748 c76 b24 m198.0 rL
R749 c77 b24 m174.0 rS
R750 c78 b24 m162.0 rS
R751 c77 b24 m150.0 rH
R752 c78 b24 m102.0 rW
R753 c81 b24 m150.0 rS
R754 c81 b24 m138.0 rH
R755 c81 b24 m114.0 rU
R756 c84 b24 m138.0 rH
R757 c83 b24 m114.0 rL
R758 c82 b12 m90.0 rL
R759 c83 b12 m78.0 rD
R760 c84 b12 m78.0 rW
R761 c84 b12 m90.0 rB
R762 c84 b12 m78.0 rS
R763 c84 b12 m72.0 rH
R764 c86 b12 m60.0 rS
R765 c86 b12 m54.0 rW
R766 c86 b12 m66.0 rS
R767 c86 b12 m60.0 rW
R768 c85 b12 m72.0 rH
R769 c83 b12 m60.0 rH
R770 c82 b12 m36.0 rW
R771 c83 b12 m60.0 rL
R772 c82 b12 m48.0 rH
R773 c82 b12 m36.0 rW
R774 c83 b12 m48.0 rW
R775 c83 b12 m60.0 rU
R776 c83 b12 m72.0 rU
R777 c82 b12 m84.0 rU
